,Big Time Hugo,Lar Grand Oaks,Wonder Women,Golden Logger,Big Time Bashful,Big Time Noise,Opawa Star
06-01-2023 16:36:11.123683,"(4.2, 6.4, 4.675)","(6.0, 11.0, 9.649999999999999)","(7.5, 12.5, 11.48)","(3.9, 5.0, 4.44)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 21.375)","(5.5, 13.0, 10.885714285714286)"
06-01-2023 16:36:12.361926,"(4.2, 6.4, 4.675)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.48)","(3.9, 5.0, 4.44)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 21.375)","(5.5, 13.0, 10.885714285714286)"
06-01-2023 16:36:13.497784,"(4.2, 6.4, 4.675)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.48)","(3.9, 5.0, 4.44)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 21.375)","(5.5, 13.0, 9.9125)"
06-01-2023 16:36:14.634275,"(4.2, 6.4, 4.675)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.48)","(3.9, 5.0, 4.44)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 21.375)","(5.5, 12.5, 9.9125)"
06-01-2023 16:36:15.711637,"(4.2, 6.4, 4.675)","(6.0, 11.0, 9.11)","(7.5, 12.5, 9.95)","(3.9, 5.0, 4.825)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 21.375)","(5.5, 12.5, 10.885714285714286)"
06-01-2023 16:36:16.795831,"(4.2, 6.4, 4.675)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.440000000000001)","(3.9, 5.0, 4.816666666666666)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 21.375)","(5.5, 13.0, 10.885714285714286)"
06-01-2023 16:36:17.933745,"(4.2, 6.4, 4.276923076923077)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.440000000000001)","(3.9, 5.0, 4.816666666666666)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 21.375)","(5.5, 13.0, 10.885714285714286)"
06-01-2023 16:36:18.977677,"(4.2, 6.0, 5.05)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.440000000000001)","(3.9, 5.0, 4.816666666666666)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 20.916666666666668)","(5.5, 13.0, 9.25)"
06-01-2023 16:36:20.045992,"(4.2, 6.0, 4.714285714285714)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.440000000000001)","(3.9, 5.0, 4.816666666666666)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 20.916666666666668)","(5.5, 13.0, 8.3)"
06-01-2023 16:36:21.164049,"(4.2, 6.0, 4.714285714285714)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.8375)","(3.9, 5.0, 4.816666666666666)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 20.916666666666668)","(5.5, 12.5, 8.3)"
06-01-2023 16:36:22.224381,"(4.2, 6.0, 4.714285714285714)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.225)","(3.9, 5.0, 4.816666666666666)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 20.916666666666668)","(5.5, 12.5, 8.3)"
06-01-2023 16:36:23.220074,"(4.2, 6.0, 4.714285714285714)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.225)","(3.9, 5.0, 4.816666666666666)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 20.916666666666668)","(5.5, 12.5, 8.3)"
06-01-2023 16:36:24.223466,"(4.2, 6.0, 4.714285714285714)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.225)","(3.9, 5.0, 4.816666666666666)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 20.916666666666668)","(5.5, 12.5, 8.3)"
06-01-2023 16:36:25.269469,"(4.2, 6.0, 4.488)","(6.0, 11.0, 9.11)","(7.5, 12.5, 11.742857142857144)","(3.9, 5.0, 4.816666666666666)","(4.2, 6.2, 5.4399999999999995)","(11.0, 23.0, 20.916666666666668)","(5.5, 13.0, 9.25)"
06-01-2023 16:36:26.441143,"(4.2, 5.9, 5.366666666666667)","(6.0, 11.0, 9.74)","(7.5, 12.5, 11.742857142857144)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.2, 5.946666666666666)","(11.0, 23.0, 20.916666666666668)","(5.5, 13.0, 8.3)"
06-01-2023 16:36:27.573672,"(4.2, 5.7, 5.0)","(6.0, 11.0, 9.281818181818181)","(7.5, 12.5, 11.48)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.2, 5.9625)","(11.0, 22.0, 17.6875)","(5.5, 12.5, 7.5)"
06-01-2023 16:36:28.643977,"(4.2, 5.8, 4.572727272727272)","(6.0, 11.0, 9.281818181818181)","(7.5, 12.5, 11.48)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.2, 5.9625)","(11.0, 22.0, 17.6875)","(5.5, 12.5, 9.846153846153847)"
06-01-2023 16:36:29.655064,"(4.2, 5.8, 4.572727272727272)","(6.0, 11.0, 9.281818181818181)","(7.5, 12.5, 11.48)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.2, 5.9625)","(11.0, 22.0, 15.727272727272727)","(5.5, 12.5, 6.75)"
06-01-2023 16:36:30.645580,"(4.2, 5.8, 4.572727272727272)","(6.0, 11.0, 9.281818181818181)","(7.5, 12.5, 11.48)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.2, 5.9625)","(11.0, 22.0, 15.727272727272727)","(5.5, 12.5, 8.666666666666666)"
06-01-2023 16:36:31.835954,"(4.2, 5.8, 4.572727272727272)","(6.0, 11.0, 9.281818181818181)","(7.5, 12.5, 11.48)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.2, 6.1375)","(11.0, 22.0, 16.857142857142858)","(5.5, 12.5, 8.666666666666666)"
06-01-2023 16:36:32.905495,"(4.2, 5.8, 4.572727272727272)","(6.0, 11.0, 9.010526315789473)","(7.5, 12.5, 11.48)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.4, 6.1375)","(11.0, 22.0, 16.857142857142858)","(5.5, 12.5, 8.666666666666666)"
06-01-2023 16:36:33.949079,"(4.2, 5.8, 4.572727272727272)","(6.0, 11.0, 9.010526315789473)","(7.5, 12.5, 11.48)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.6, 6.194117647058823)","(11.0, 22.0, 16.857142857142858)","(5.5, 12.5, 8.666666666666666)"
06-01-2023 16:36:34.937418,"(4.2, 5.8, 4.572727272727272)","(6.0, 11.0, 9.010526315789473)","(7.5, 12.5, 11.325)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.6, 6.194117647058823)","(11.0, 22.0, 16.857142857142858)","(5.5, 12.5, 8.666666666666666)"
06-01-2023 16:36:35.902354,"(4.2, 5.8, 4.442857142857143)","(6.0, 11.0, 9.010526315789473)","(7.5, 12.5, 11.325)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.6, 6.194117647058823)","(11.0, 22.0, 16.857142857142858)","(5.5, 12.5, 8.666666666666666)"
06-01-2023 16:36:36.863577,"(4.2, 5.7, 4.766666666666667)","(6.0, 11.0, 9.010526315789473)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.6, 5.833333333333333)","(11.0, 22.0, 13.428571428571429)","(5.5, 12.5, 8.666666666666666)"
06-01-2023 16:36:37.804085,"(4.2, 5.6, 4.56)","(6.0, 11.0, 9.92)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.6, 5.833333333333333)","(11.0, 22.0, 13.428571428571429)","(5.5, 12.5, 8.666666666666666)"
06-01-2023 16:36:38.728810,"(4.2, 5.6, 5.483333333333333)","(6.0, 11.0, 9.92)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.4, 5.7)","(11.0, 22.0, 13.428571428571429)","(5.5, 12.5, 8.931034482758621)"
06-01-2023 16:36:39.629496,"(4.2, 5.5, 4.9526315789473685)","(6.0, 11.0, 9.92)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.6, 5.833333333333333)","(11.0, 22.0, 13.428571428571429)","(5.5, 12.5, 8.519230769230768)"
06-01-2023 16:36:40.606918,"(4.2, 5.5, 4.9526315789473685)","(6.0, 11.0, 9.92)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.4, 5.7)","(11.0, 22.0, 13.428571428571429)","(5.5, 12.5, 8.899999999999999)"
06-01-2023 16:36:41.899595,"(4.2, 5.5, 4.9526315789473685)","(6.0, 11.0, 9.92)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.4, 5.7)","(11.0, 22.0, 13.428571428571429)","(5.5, 12.5, 8.899999999999999)"
06-01-2023 16:36:43.069253,"(4.2, 5.5, 4.9526315789473685)","(6.0, 11.0, 7.76)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.4, 5.731818181818182)","(11.0, 22.0, 16.5)","(5.5, 12.5, 8.899999999999999)"
06-01-2023 16:36:44.054149,"(4.2, 5.5, 4.9526315789473685)","(6.0, 11.0, 7.88)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.915384615384616)","(4.2, 6.4, 5.731818181818182)","(11.0, 21.0, 16.5)","(5.5, 12.5, 8.899999999999999)"
06-01-2023 16:36:45.013863,"(4.2, 5.5, 4.9526315789473685)","(6.0, 11.0, 9.44)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.883333333333333)","(4.2, 6.4, 5.731818181818182)","(11.0, 21.0, 16.5)","(5.5, 12.5, 8.899999999999999)"
06-01-2023 16:36:45.949358,"(4.2, 5.5, 4.9526315789473685)","(6.0, 11.0, 9.44)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.883333333333333)","(4.2, 6.4, 5.731818181818182)","(11.0, 21.0, 16.5)","(5.5, 12.5, 8.899999999999999)"
06-01-2023 16:36:46.945000,"(4.2, 5.5, 4.6931034482758625)","(6.0, 11.0, 9.44)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.883333333333333)","(4.2, 6.4, 5.731818181818182)","(11.0, 21.0, 16.5)","(5.5, 12.5, 8.899999999999999)"
06-01-2023 16:36:47.942457,"(4.2, 5.5, 4.6931034482758625)","(6.0, 11.0, 10.219999999999999)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.883333333333333)","(4.2, 6.4, 5.731818181818182)","(11.0, 21.0, 16.5)","(5.5, 12.5, 8.7625)"
06-01-2023 16:36:49.000145,"(4.2, 5.4, 5.300000000000001)","(6.0, 11.0, 7.175000000000001)","(7.5, 12.5, 12.164285714285715)","(3.9, 5.0, 4.883333333333333)","(4.2, 6.4, 5.731818181818182)","(11.0, 21.0, 16.5)","(5.5, 12.5, 8.325)"
06-01-2023 16:36:49.954724,"(4.2, 5.4, 5.300000000000001)","(6.0, 11.0, 7.175000000000001)","(7.5, 12.5, 12.108333333333334)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 21.0, 15.928571428571429)","(5.5, 12.0, 7.131818181818182)"
06-01-2023 16:36:50.950274,"(4.2, 5.4, 5.300000000000001)","(6.0, 11.0, 7.175000000000001)","(7.5, 12.5, 12.108333333333334)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 15.928571428571429)","(5.5, 12.0, 8.653125)"
06-01-2023 16:36:52.046254,"(4.2, 5.4, 5.300000000000001)","(6.0, 11.0, 8.0)","(7.5, 12.5, 12.108333333333334)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 15.928571428571429)","(5.5, 12.0, 8.653125)"
06-01-2023 16:36:53.179723,"(4.2, 5.4, 5.300000000000001)","(6.0, 11.0, 9.5)","(7.5, 12.5, 12.108333333333334)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 15.928571428571429)","(5.5, 12.0, 6.7299999999999995)"
06-01-2023 16:36:54.228882,"(4.2, 5.4, 5.300000000000001)","(6.0, 11.0, 9.5)","(7.5, 12.5, 12.108333333333334)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 15.928571428571429)","(5.5, 12.0, 8.175)"
06-01-2023 16:36:55.334782,"(4.2, 5.4, 5.300000000000001)","(6.0, 11.0, 9.5)","(7.5, 12.5, 11.375)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 15.928571428571429)","(5.5, 12.0, 8.175)"
06-01-2023 16:36:56.245315,"(4.2, 5.4, 5.300000000000001)","(6.0, 11.0, 9.5)","(7.5, 12.5, 11.375)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 15.928571428571429)","(5.5, 12.0, 8.175)"
06-01-2023 16:36:57.270981,"(4.2, 5.4, 5.300000000000001)","(6.0, 11.0, 9.5)","(7.5, 12.5, 11.375)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 15.928571428571429)","(5.5, 12.0, 8.175)"
06-01-2023 16:36:58.320069,"(4.2, 5.4, 5.300000000000001)","(6.0, 11.0, 9.5)","(7.5, 12.5, 11.375)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 15.928571428571429)","(5.5, 12.0, 8.175)"
06-01-2023 16:36:59.369420,"(4.2, 5.4, 5.300000000000001)","(6.0, 11.0, 9.5)","(7.5, 12.5, 11.375)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 17.15)","(5.5, 12.0, 6.7299999999999995)"
06-01-2023 16:37:00.434437,"(4.2, 5.4, 4.800000000000001)","(6.0, 11.0, 9.541666666666668)","(7.5, 12.5, 11.375)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 17.15)","(5.5, 12.0, 6.7299999999999995)"
06-01-2023 16:37:01.446947,"(4.2, 5.4, 4.800000000000001)","(6.0, 11.0, 6.8)","(7.5, 12.5, 12.178571428571429)","(3.9, 5.0, 4.5)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 17.40909090909091)","(5.5, 12.0, 10.075)"
06-01-2023 16:37:02.423602,"(4.2, 5.3, 4.8)","(6.0, 11.0, 6.8)","(7.5, 12.5, 12.178571428571429)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.6695652173913045)","(11.0, 20.0, 14.722222222222221)","(5.5, 11.5, 6.685714285714285)"
06-01-2023 16:37:03.398331,"(4.2, 5.3, 4.8)","(6.0, 11.0, 6.8)","(7.5, 12.5, 12.178571428571429)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 14.722222222222221)","(5.5, 12.0, 7.115384615384615)"
06-01-2023 16:37:04.329320,"(4.2, 5.3, 4.8)","(6.0, 11.0, 6.8)","(7.5, 12.5, 12.178571428571429)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.731818181818182)","(11.0, 20.0, 14.722222222222221)","(5.5, 11.5, 9.021739130434783)"
06-01-2023 16:37:05.289525,"(4.2, 5.3, 4.8)","(6.0, 11.0, 9.4)","(7.5, 12.5, 12.09090909090909)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.626315789473685)","(11.0, 20.0, 14.722222222222221)","(5.5, 11.5, 10.306666666666667)"
06-01-2023 16:37:06.522056,"(4.2, 5.3, 4.8)","(6.0, 11.0, 9.4)","(7.5, 12.5, 12.09090909090909)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.626315789473685)","(11.0, 20.0, 14.722222222222221)","(5.5, 11.0, 10.306666666666667)"
06-01-2023 16:37:07.486427,"(4.2, 5.3, 4.8)","(6.0, 11.0, 9.4)","(7.5, 12.5, 12.09090909090909)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.626315789473685)","(11.0, 20.0, 14.722222222222221)","(5.5, 11.0, 10.306666666666667)"
06-01-2023 16:37:08.545887,"(4.2, 5.3, 4.8)","(6.0, 11.0, 9.4)","(7.5, 12.5, 12.09090909090909)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.626315789473685)","(11.0, 19.5, 17.045454545454547)","(5.5, 11.0, 10.306666666666667)"
06-01-2023 16:37:09.558965,"(4.2, 5.3, 4.8)","(6.0, 11.0, 9.4)","(7.5, 12.5, 12.09090909090909)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.626315789473685)","(11.0, 19.5, 17.045454545454547)","(5.5, 11.0, 10.463157894736842)"
06-01-2023 16:37:10.603557,"(4.2, 5.3, 4.8)","(6.0, 11.0, 9.4)","(7.5, 12.5, 12.09090909090909)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.626315789473685)","(11.0, 19.5, 17.045454545454547)","(5.5, 11.0, 10.463157894736842)"
06-01-2023 16:37:11.657366,"(4.2, 5.3, 4.8)","(6.0, 11.0, 9.4)","(7.5, 12.5, 12.09090909090909)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.626315789473685)","(11.0, 19.5, 17.045454545454547)","(5.5, 11.0, 10.463157894736842)"
06-01-2023 16:37:12.669625,"(4.2, 5.3, 4.8)","(6.0, 11.0, 9.4)","(7.5, 12.5, 12.09090909090909)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.626315789473685)","(11.0, 19.5, 17.045454545454547)","(5.5, 11.0, 10.463157894736842)"
06-01-2023 16:37:13.613540,"(4.2, 5.3, 4.4875)","(6.0, 11.0, 10.242105263157896)","(7.5, 12.5, 12.09090909090909)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.626315789473685)","(11.0, 19.5, 17.045454545454547)","(5.5, 11.0, 10.463157894736842)"
06-01-2023 16:37:14.604271,"(4.2, 5.2, 4.84)","(6.0, 11.0, 10.50344827586207)","(7.5, 12.5, 12.09090909090909)","(3.9, 5.0, 4.916666666666667)","(4.2, 6.4, 5.626315789473685)","(11.0, 19.5, 17.045454545454547)","(5.5, 11.0, 9.11111111111111)"
06-01-2023 16:37:15.678277,"(4.2, 5.2, 4.790909090909091)","(6.0, 11.0, 7.550000000000001)","(7.5, 12.5, 12.285714285714285)","(3.9, 5.0, 4.954545454545455)","(4.2, 6.4, 5.893103448275863)","(11.0, 19.5, 13.833333333333332)","(5.5, 11.0, 9.621621621621621)"
06-01-2023 16:37:16.782933,"(4.2, 5.2, 4.790909090909091)","(6.0, 11.0, 7.550000000000001)","(7.5, 12.5, 11.425)","(3.9, 5.0, 4.954545454545455)","(4.2, 6.4, 4.844444444444445)","(11.0, 19.5, 12.7)","(5.5, 11.0, 8.829787234042554)"
06-01-2023 16:37:17.846950,"(4.2, 5.2, 4.790909090909091)","(6.0, 11.0, 7.550000000000001)","(7.5, 12.5, 11.425)","(3.9, 5.0, 4.954545454545455)","(4.2, 6.4, 4.844444444444445)","(11.0, 19.5, 17.666666666666664)","(5.5, 11.0, 10.051219512195122)"
06-01-2023 16:37:18.907712,"(4.2, 5.2, 4.790909090909091)","(6.0, 11.0, 7.550000000000001)","(7.5, 12.5, 11.425)","(3.9, 5.0, 4.954545454545455)","(4.2, 6.4, 5.15)","(11.0, 19.0, 17.666666666666664)","(5.5, 10.5, 10.051219512195122)"
06-01-2023 16:37:19.983894,"(4.2, 5.2, 4.790909090909091)","(6.0, 11.0, 7.550000000000001)","(7.5, 12.5, 11.425)","(3.9, 5.0, 4.911111111111111)","(4.2, 5.9, 5.15)","(11.0, 19.0, 15.0)","(5.5, 10.5, 10.051219512195122)"
06-01-2023 16:37:21.002122,"(4.2, 5.2, 4.790909090909091)","(6.0, 11.5, 7.675000000000001)","(7.5, 12.5, 11.425)","(3.9, 5.0, 4.911111111111111)","(4.2, 5.9, 4.7555555555555555)","(11.0, 19.0, 11.916666666666666)","(5.5, 10.5, 10.051219512195122)"
06-01-2023 16:37:22.017293,"(4.2, 5.2, 5.129824561403509)","(6.0, 10.5, 7.425000000000001)","(7.5, 12.5, 11.885714285714286)","(3.9, 5.0, 4.911111111111111)","(4.2, 6.0, 5.2)","(11.0, 19.0, 15.538461538461538)","(5.5, 10.5, 10.051219512195122)"
06-01-2023 16:37:23.142503,"(4.2, 5.2, 4.616666666666667)","(6.0, 10.5, 7.425000000000001)","(7.5, 12.5, 11.885714285714286)","(3.9, 5.0, 4.911111111111111)","(4.2, 6.0, 5.2)","(11.0, 19.0, 14.8)","(5.5, 10.5, 10.051219512195122)"
06-01-2023 16:37:24.194833,"(4.2, 5.2, 4.726315789473684)","(6.0, 10.5, 7.425000000000001)","(7.5, 12.5, 11.885714285714286)","(3.9, 5.0, 4.633333333333333)","(4.2, 6.0, 5.566666666666666)","(11.0, 19.0, 12.4)","(5.5, 10.5, 9.733333333333334)"
06-01-2023 16:37:25.247228,"(4.2, 5.2, 4.682758620689655)","(6.0, 10.5, 9.621428571428572)","(7.5, 12.0, 9.828571428571427)","(3.9, 4.8, 4.633333333333333)","(4.2, 5.9, 5.566666666666666)","(11.0, 14.5, 12.4)","(5.5, 10.5, 9.764)"
06-01-2023 16:37:26.298150,"(4.2, 5.2, 4.675)","(6.0, 10.5, 9.9875)","(7.5, 12.0, 10.733333333333333)","(3.9, 4.8, 4.633333333333333)","(4.2, 5.9, 5.566666666666666)","(11.0, 14.5, 16.1)","(5.5, 10.5, 9.764)"
06-01-2023 16:37:27.227855,"(4.2, 5.2, 4.675)","(6.0, 10.5, 9.9875)","(7.5, 12.0, 10.733333333333333)","(3.9, 4.8, 4.633333333333333)","(4.2, 5.9, 5.566666666666666)","(11.0, 17.5, 16.1)","(5.5, 10.5, 9.764)"
06-01-2023 16:37:28.264253,"(4.2, 5.2, 4.675)","(6.0, 10.5, 9.9875)","(7.5, 12.0, 11.105882352941176)","(3.9, 4.8, 4.692857142857143)","(4.2, 5.9, 5.566666666666666)","(11.0, 17.5, 16.5)","(5.5, 10.5, 8.863636363636363)"
06-01-2023 16:37:29.257783,"(4.2, 5.2, 4.675)","(6.0, 10.5, 9.9875)","(7.5, 12.0, 11.105882352941176)","(3.9, 4.8, 4.692857142857143)","(4.2, 5.9, 5.566666666666666)","(11.0, 18.0, 16.5)","(5.5, 10.5, 8.863636363636363)"
06-01-2023 16:37:30.256084,"(4.2, 5.2, 4.7)","(6.0, 10.5, 9.9875)","(7.5, 12.0, 11.105882352941176)","(3.9, 4.8, 4.721052631578948)","(4.2, 5.9, 5.566666666666666)","(11.0, 18.0, 16.5)","(5.5, 10.5, 8.863636363636363)"
06-01-2023 16:37:31.256834,"(4.2, 5.2, 4.7)","(6.0, 10.5, 8.16)","(7.5, 12.0, 8.8)","(3.9, 4.8, 4.383333333333333)","(4.2, 5.9, 5.742105263157895)","(11.0, 18.0, 16.5)","(5.5, 10.5, 8.863636363636363)"
06-01-2023 16:37:32.324121,"(4.2, 5.2, 4.7)","(6.0, 10.5, 9.33)","(7.5, 12.0, 8.8)","(3.9, 4.8, 4.383333333333333)","(4.2, 6.0, 5.3076923076923075)","(11.0, 18.0, 12.5)","(5.5, 10.5, 8.793103448275861)"
06-01-2023 16:37:33.407576,"(4.2, 5.2, 4.7)","(6.0, 10.5, 9.33)","(7.5, 12.0, 8.8)","(3.9, 4.8, 4.383333333333333)","(4.2, 6.0, 4.8)","(11.0, 18.0, 12.5)","(5.5, 10.5, 6.5625)"
06-01-2023 16:37:34.544734,"(4.2, 5.2, 4.7)","(6.0, 10.5, 9.33)","(7.5, 12.0, 8.8)","(3.9, 4.8, 4.383333333333333)","(4.2, 6.0, 4.815384615384615)","(11.0, 18.0, 12.5)","(5.5, 10.5, 6.7375)"
06-01-2023 16:37:35.707756,"(4.2, 5.2, 4.7)","(6.0, 10.5, 9.33)","(7.5, 12.0, 8.8)","(3.9, 4.8, 4.383333333333333)","(4.2, 6.0, 4.815384615384615)","(11.0, 18.0, 12.5)","(5.5, 10.5, 6.7375)"
06-01-2023 16:37:36.739157,"(4.2, 5.2, 4.7)","(6.0, 10.5, 9.33)","(8.0, 12.0, 8.8)","(3.9, 4.8, 4.383333333333333)","(4.2, 6.0, 4.815384615384615)","(12.0, 18.0, 12.5)","(5.5, 10.5, 7.386206896551724)"
06-01-2023 16:37:37.744652,"(4.2, 5.2, 4.7)","(6.0, 10.5, 9.33)","(8.0, 12.0, 9.527272727272727)","(3.9, 4.8, 4.383333333333333)","(4.2, 6.0, 4.815384615384615)","(12.0, 18.0, 12.84375)","(5.5, 10.5, 7.386206896551724)"
06-01-2023 16:37:38.797054,"(4.2, 5.2, 4.7)","(6.0, 10.5, 9.33)","(8.0, 12.0, 9.527272727272727)","(3.9, 4.8, 4.383333333333333)","(4.2, 5.8, 5.03)","(12.0, 18.0, 12.84375)","(5.5, 10.5, 7.386206896551724)"
06-01-2023 16:37:39.814371,"(4.2, 5.2, 4.7)","(6.0, 10.5, 9.33)","(8.0, 12.0, 9.527272727272727)","(3.9, 4.8, 4.383333333333333)","(4.2, 5.8, 5.03)","(12.0, 18.0, 12.84375)","(5.5, 10.5, 7.386206896551724)"
06-01-2023 16:37:40.869897,"(4.2, 5.2, 4.7)","(6.0, 10.5, 9.33)","(8.0, 12.0, 9.527272727272727)","(3.9, 4.8, 4.383333333333333)","(4.2, 5.8, 5.03)","(12.0, 18.0, 12.84375)","(5.5, 10.5, 7.386206896551724)"
06-01-2023 16:37:41.931989,"(4.2, 5.2, 4.7)","(6.0, 10.5, 9.915)","(8.0, 12.0, 9.527272727272727)","(3.9, 4.8, 4.71304347826087)","(4.2, 5.8, 5.03)","(12.0, 18.0, 12.84375)","(5.5, 10.5, 7.386206896551724)"
06-01-2023 16:37:42.856688,"(4.2, 5.2, 4.788235294117647)","(6.0, 10.5, 8.914285714285715)","(8.0, 12.0, 10.3)","(3.9, 4.8, 4.663636363636363)","(4.2, 5.8, 5.03)","(12.0, 18.0, 12.84375)","(5.5, 10.5, 7.386206896551724)"
06-01-2023 16:37:43.807950,"(4.2, 5.2, 4.771428571428571)","(6.0, 10.5, 8.914285714285715)","(8.0, 12.0, 9.672727272727274)","(3.9, 4.8, 4.663636363636363)","(4.2, 5.8, 5.03)","(12.0, 18.0, 12.84375)","(5.5, 10.5, 8.668085106382978)"
06-01-2023 16:37:44.922159,"(4.2, 5.2, 4.771428571428571)","(6.0, 10.5, 8.914285714285715)","(8.0, 12.0, 9.672727272727274)","(3.9, 4.8, 4.663636363636363)","(4.2, 5.8, 5.03)","(12.0, 18.0, 12.84375)","(5.5, 10.5, 7.224)"
06-01-2023 16:37:46.099675,"(4.2, 5.2, 4.7862068965517235)","(6.0, 10.5, 8.914285714285715)","(8.0, 12.0, 9.672727272727274)","(3.9, 4.8, 4.728571428571429)","(4.2, 5.8, 5.03)","(12.0, 18.0, 12.84375)","(5.5, 10.5, 7.224)"
06-01-2023 16:37:47.227675,"(4.2, 5.2, 4.836363636363636)","(6.0, 10.5, 8.914285714285715)","(8.0, 12.0, 10.4)","(3.9, 4.8, 4.751612903225806)","(4.2, 5.7, 5.542105263157895)","(12.0, 18.0, 11.833333333333334)","(5.5, 10.5, 8.3)"
06-01-2023 16:37:48.371844,"(4.2, 5.2, 4.836363636363636)","(6.0, 10.5, 8.914285714285715)","(8.0, 12.0, 10.4)","(3.9, 4.8, 4.751612903225806)","(4.2, 5.7, 5.596551724137932)","(12.0, 14.5, 12.166666666666666)","(5.5, 10.0, 7.7333333333333325)"
