,Opawa Barrel,Dembe,Opawa Chrissy,Carlos Jewel,Oberon Bale,Gitan,Opawa Conan,Quintessa Bale
08-12-2022 15:27:33.620574,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.5, 12.833333333333334)","(8.0, 14.0, 9.8)","(12.0, 23.0, 20.0)","(15.0, 34.0, 32.36363636363636)","(3.1, 4.2, 3.036923076923077)","(7.0, 11.5, 10.066666666666666)","(3.8, 9.0, 5.8625)"
08-12-2022 15:27:34.792818,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.5, 12.833333333333334)","(8.0, 14.0, 9.8)","(12.0, 23.0, 21.357142857142858)","(15.0, 34.0, 32.36363636363636)","(3.1, 4.2, 3.391578947368421)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.8, 5.8625)"
08-12-2022 15:27:36.000101,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.5, 12.833333333333334)","(8.0, 14.0, 9.8)","(12.0, 23.0, 21.357142857142858)","(15.0, 34.0, 32.60714285714286)","(3.1, 4.2, 3.391578947368421)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.8, 5.8625)"
08-12-2022 15:27:37.237208,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.5, 12.833333333333334)","(8.0, 14.0, 9.8)","(12.0, 23.0, 21.357142857142858)","(15.0, 34.0, 32.60714285714286)","(3.1, 4.2, 3.391578947368421)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.8, 5.8625)"
08-12-2022 15:27:38.305202,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.5, 12.833333333333334)","(8.0, 14.0, 9.8)","(12.0, 23.0, 17.25)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.8, 5.8625)"
08-12-2022 15:27:39.434672,"(4.8, 11.0, 9.066666666666666)","(10.0, 19.0, 13.0)","(8.0, 14.0, 9.8)","(12.0, 23.0, 17.25)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.8, 5.8625)"
08-12-2022 15:27:40.657074,"(4.8, 11.0, 9.066666666666666)","(10.0, 19.0, 13.0)","(8.0, 14.0, 9.8)","(12.0, 23.0, 21.166666666666664)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.8, 5.8625)"
08-12-2022 15:27:41.887669,"(4.8, 11.0, 9.066666666666666)","(10.0, 19.0, 13.0)","(8.0, 14.0, 9.8)","(12.0, 23.0, 21.166666666666664)","(15.0, 34.0, 32.60714285714286)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.8, 6.35)"
08-12-2022 15:27:43.045729,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.5, 12.666666666666666)","(8.0, 14.0, 9.8)","(12.0, 23.0, 16.0)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.6, 6.35)"
08-12-2022 15:27:44.247743,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 12.666666666666666)","(8.0, 14.0, 9.8)","(12.0, 23.0, 16.0)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.6, 6.35)"
08-12-2022 15:27:45.448316,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 12.666666666666666)","(8.0, 14.0, 9.8)","(12.0, 23.0, 17.25)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.6, 6.35)"
08-12-2022 15:27:46.727693,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 12.666666666666666)","(8.0, 14.0, 9.8)","(12.0, 23.0, 16.0)","(15.0, 34.0, 32.60714285714286)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.6, 6.35)"
08-12-2022 15:27:48.040593,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 12.833333333333334)","(8.0, 14.0, 9.8)","(12.0, 23.0, 16.0)","(15.0, 34.0, 32.60714285714286)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.6, 4.90625)"
08-12-2022 15:27:49.271311,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.5, 12.666666666666666)","(8.0, 14.0, 9.8)","(12.0, 23.0, 16.0)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.4, 4.90625)"
08-12-2022 15:27:50.454008,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 12.666666666666666)","(8.0, 14.0, 9.8)","(12.0, 23.0, 16.0)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.4, 6.1499999999999995)"
08-12-2022 15:27:51.600607,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 12.666666666666666)","(8.0, 14.0, 12.8)","(12.0, 23.0, 16.0)","(15.0, 34.0, 32.60714285714286)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.2, 6.1499999999999995)"
08-12-2022 15:27:52.816505,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 12.666666666666666)","(8.0, 14.0, 12.8)","(12.0, 23.0, 16.0)","(15.0, 34.0, 32.60714285714286)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.2, 6.1499999999999995)"
08-12-2022 15:27:54.124619,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 12.666666666666666)","(8.0, 14.0, 12.8)","(12.0, 23.0, 16.0)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.2, 6.1499999999999995)"
08-12-2022 15:27:55.361889,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 12.666666666666666)","(8.0, 14.0, 9.8)","(12.0, 23.0, 17.25)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.456)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.2, 4.83125)"
08-12-2022 15:27:56.672682,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 12.666666666666666)","(8.0, 14.0, 12.8)","(12.0, 23.0, 21.357142857142858)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 2.9446153846153846)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.0, 4.83125)"
08-12-2022 15:27:57.884240,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 12.666666666666666)","(8.0, 14.0, 13.3)","(12.0, 23.0, 21.166666666666664)","(15.0, 34.0, 31.214285714285715)","(3.1, 4.2, 2.9446153846153846)","(7.0, 11.5, 10.066666666666666)","(3.8, 8.0, 5.949999999999999)"
08-12-2022 15:27:59.098395,"(4.8, 11.0, 9.066666666666666)","(10.0, 18.0, 16.76923076923077)","(8.0, 14.0, 12.8)","(12.0, 23.0, 21.166666666666664)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 2.9446153846153846)","(7.0, 11.5, 10.066666666666666)","(3.8, 7.8, 5.949999999999999)"
08-12-2022 15:28:00.417832,"(4.8, 11.0, 10.333333333333332)","(10.0, 18.0, 17.304347826086957)","(8.0, 14.0, 12.8)","(12.0, 23.0, 21.166666666666664)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.458181818181818)","(7.0, 11.5, 10.066666666666666)","(3.8, 7.8, 5.949999999999999)"
08-12-2022 15:28:01.998598,"(4.8, 11.0, 9.1)","(10.0, 18.0, 16.76923076923077)","(8.0, 14.0, 9.8)","(12.0, 23.0, 17.25)","(15.0, 34.0, 32.27272727272727)","(3.1, 4.2, 3.458181818181818)","(7.0, 11.5, 10.066666666666666)","(3.8, 7.8, 5.949999999999999)"
08-12-2022 15:28:03.252990,"(4.8, 11.0, 9.1)","(10.0, 18.0, 16.76923076923077)","(8.0, 14.0, 12.8)","(12.0, 23.0, 21.166666666666664)","(15.0, 34.0, 24.0)","(3.1, 4.2, 3.458181818181818)","(7.0, 11.5, 10.066666666666666)","(3.8, 7.8, 5.949999999999999)"
08-12-2022 15:28:04.464789,"(4.8, 11.0, 9.1)","(10.0, 18.0, 16.4)","(8.0, 14.0, 12.715384615384615)","(12.0, 23.0, 21.166666666666664)","(15.0, 34.0, 32.333333333333336)","(3.1, 4.2, 3.458181818181818)","(7.0, 11.5, 10.066666666666666)","(3.8, 7.8, 5.949999999999999)"
08-12-2022 15:28:05.755449,"(4.8, 11.0, 9.1)","(10.0, 18.0, 16.0)","(8.0, 13.5, 12.715384615384615)","(12.0, 23.0, 19.272727272727273)","(15.0, 34.0, 29.125)","(3.1, 4.2, 3.408)","(7.0, 11.5, 10.066666666666666)","(3.8, 7.8, 6.628571428571428)"
08-12-2022 15:28:06.984930,"(4.8, 11.0, 9.1)","(10.0, 18.0, 16.0)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.125)","(15.0, 34.0, 26.2)","(3.1, 4.2, 3.408)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:08.166715,"(4.8, 11.0, 9.1)","(10.0, 18.0, 16.0)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.125)","(15.0, 34.0, 26.2)","(3.1, 4.2, 3.408)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:09.292993,"(4.8, 11.0, 9.1)","(10.0, 18.0, 16.0)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.125)","(15.0, 34.0, 26.2)","(3.1, 4.2, 3.408)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:10.555991,"(4.8, 11.0, 9.8)","(10.0, 18.0, 16.0)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.125)","(15.0, 34.0, 26.2)","(3.1, 4.2, 3.408)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:11.790763,"(4.8, 11.0, 9.8)","(10.0, 18.0, 16.0)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.125)","(15.0, 34.0, 26.2)","(3.1, 4.2, 3.408)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:12.988609,"(4.8, 11.0, 9.8)","(10.0, 18.0, 13.333333333333334)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.125)","(15.0, 34.0, 26.2)","(3.1, 4.2, 3.408)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:14.172673,"(4.8, 11.0, 9.1)","(10.0, 18.0, 13.333333333333334)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.125)","(15.0, 34.0, 26.2)","(3.1, 4.2, 3.3875)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:15.269333,"(4.8, 11.0, 9.1)","(10.0, 19.0, 12.333333333333334)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.125)","(15.0, 34.0, 26.2)","(3.1, 4.2, 3.3875)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:16.433462,"(4.8, 11.0, 9.1)","(10.0, 19.0, 12.333333333333334)","(8.0, 13.5, 10.1)","(12.0, 20.0, 19.363636363636363)","(15.0, 34.0, 26.2)","(3.1, 4.2, 3.3909090909090907)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:17.605403,"(4.8, 11.0, 9.1)","(10.0, 19.0, 12.333333333333334)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.375)","(15.0, 34.0, 26.2)","(3.1, 4.1, 3.3909090909090907)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:18.771608,"(4.8, 11.0, 9.1)","(10.0, 19.0, 12.333333333333334)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.375)","(15.0, 34.0, 26.2)","(3.1, 4.1, 3.3875)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:19.913009,"(4.8, 11.0, 9.1)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.375)","(15.0, 34.0, 26.2)","(3.1, 4.2, 3.3875)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:21.129415,"(4.8, 11.0, 7.85)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.375)","(15.0, 34.0, 26.2)","(3.1, 4.2, 3.3875)","(7.0, 11.5, 10.066666666666666)","(3.8, 10.0, 6.628571428571428)"
08-12-2022 15:28:22.362504,"(4.8, 11.0, 9.0)","(10.0, 19.5, 15.25)","(8.0, 13.5, 11.985714285714286)","(12.0, 20.0, 15.25)","(15.0, 34.0, 26.2)","(3.1, 4.0, 3.35)","(7.0, 13.0, 9.52)","(3.8, 10.0, 7.52)"
08-12-2022 15:28:23.889331,"(4.8, 11.0, 9.133333333333333)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.5, 11.985714285714286)","(12.0, 20.0, 19.272727272727273)","(15.0, 34.0, 27.5)","(3.1, 4.0, 3.35)","(7.0, 13.0, 8.966666666666667)","(3.8, 9.8, 7.52)"
08-12-2022 15:28:25.031749,"(4.8, 11.0, 9.133333333333333)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.5, 12.715384615384615)","(12.0, 20.0, 19.272727272727273)","(15.0, 34.0, 27.5)","(3.1, 4.0, 3.368)","(7.0, 12.5, 8.966666666666667)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:26.159712,"(4.8, 11.0, 9.133333333333333)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.5, 12.715384615384615)","(12.0, 20.0, 18.5)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.368)","(7.0, 12.5, 10.4)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:27.879379,"(4.8, 11.0, 9.133333333333333)","(10.0, 19.5, 18.192307692307693)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.5)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.368)","(7.0, 12.0, 10.4)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:29.337046,"(4.8, 11.0, 9.133333333333333)","(10.0, 19.5, 18.192307692307693)","(8.0, 13.5, 10.1)","(12.0, 20.0, 19.227272727272727)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.368)","(7.0, 12.0, 10.733333333333334)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:30.698413,"(4.8, 11.0, 9.133333333333333)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.5, 10.1)","(12.0, 20.0, 19.227272727272727)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.368)","(7.0, 12.5, 10.733333333333334)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:32.243993,"(4.8, 11.0, 9.033333333333333)","(10.0, 19.5, 18.126666666666665)","(8.0, 13.5, 10.1)","(12.0, 20.0, 18.5)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.368)","(7.0, 12.5, 10.733333333333334)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:33.594140,"(4.8, 11.0, 9.033333333333333)","(10.0, 19.5, 16.2)","(8.0, 13.5, 10.1)","(12.0, 20.0, 19.227272727272727)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.368)","(7.0, 12.5, 10.733333333333334)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:34.942370,"(4.8, 11.0, 9.033333333333333)","(10.0, 19.5, 16.2)","(8.0, 13.5, 10.1)","(12.0, 20.0, 19.227272727272727)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.368)","(7.0, 12.5, 10.733333333333334)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:36.270307,"(4.8, 11.0, 9.033333333333333)","(10.0, 19.5, 16.2)","(8.0, 13.5, 10.1)","(12.0, 20.0, 19.227272727272727)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.368)","(7.0, 12.5, 10.733333333333334)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:37.623153,"(4.8, 11.0, 5.613043478260869)","(10.0, 19.5, 18.0)","(8.0, 13.5, 10.366666666666667)","(12.0, 20.0, 19.878048780487802)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.368)","(7.0, 12.5, 10.733333333333334)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:38.952631,"(4.8, 10.5, 7.8)","(10.0, 19.5, 18.0)","(8.0, 13.5, 10.366666666666667)","(12.0, 20.0, 19.56818181818182)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.368)","(7.0, 12.5, 10.733333333333334)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:40.277981,"(4.8, 10.5, 7.8)","(10.0, 19.5, 18.0)","(8.0, 13.5, 10.366666666666667)","(12.0, 20.0, 17.875)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.3909090909090907)","(7.0, 12.5, 10.733333333333334)","(3.8, 9.8, 6.95)"
08-12-2022 15:28:41.518997,"(4.8, 10.0, 6.733333333333333)","(10.0, 19.5, 20.227272727272727)","(8.0, 13.5, 10.366666666666667)","(12.0, 20.0, 17.875)","(15.0, 34.0, 27.5)","(3.1, 4.1, 3.3909090909090907)","(7.0, 12.5, 10.733333333333334)","(3.8, 9.8, 5.981818181818182)"
08-12-2022 15:28:42.788281,"(4.8, 10.0, 6.733333333333333)","(10.0, 21.0, 20.227272727272727)","(8.0, 13.5, 10.366666666666667)","(12.0, 20.0, 17.875)","(15.0, 34.0, 27.5)","(3.1, 4.1, 3.41)","(7.0, 12.5, 12.022222222222222)","(3.8, 9.8, 5.981818181818182)"
08-12-2022 15:28:44.098001,"(4.8, 10.0, 6.733333333333333)","(10.0, 21.0, 19.583333333333336)","(8.0, 12.0, 9.120000000000001)","(12.0, 20.0, 19.272727272727273)","(15.0, 34.0, 27.5)","(3.1, 3.75, 3.41)","(7.0, 12.5, 12.022222222222222)","(3.8, 9.8, 5.981818181818182)"
08-12-2022 15:28:45.400289,"(4.8, 10.0, 6.733333333333333)","(10.0, 21.0, 19.583333333333336)","(8.0, 12.0, 9.120000000000001)","(12.0, 20.0, 19.272727272727273)","(15.0, 34.0, 27.5)","(3.1, 3.75, 3.41)","(7.0, 12.5, 12.022222222222222)","(3.8, 9.8, 5.981818181818182)"
08-12-2022 15:28:46.719908,"(4.8, 10.0, 6.733333333333333)","(10.0, 21.0, 19.583333333333336)","(8.0, 12.0, 9.120000000000001)","(12.0, 20.0, 19.272727272727273)","(15.0, 34.0, 27.5)","(3.1, 3.75, 3.599090909090909)","(7.0, 12.5, 11.175)","(3.8, 9.8, 6.825000000000001)"
08-12-2022 15:28:47.938787,"(4.8, 10.0, 6.733333333333333)","(10.0, 21.0, 19.583333333333336)","(8.0, 12.0, 9.120000000000001)","(12.0, 20.0, 19.272727272727273)","(15.0, 34.0, 27.5)","(3.1, 3.75, 3.426)","(7.0, 12.5, 11.175)","(3.8, 9.8, 6.825000000000001)"
08-12-2022 15:28:49.193761,"(4.8, 10.0, 6.733333333333333)","(10.0, 21.0, 19.583333333333336)","(8.0, 12.0, 9.120000000000001)","(12.0, 20.0, 18.2)","(15.0, 34.0, 27.5)","(3.1, 3.75, 3.44625)","(7.0, 12.5, 11.175)","(3.8, 9.8, 7.50909090909091)"
08-12-2022 15:28:50.421930,"(4.8, 10.0, 6.733333333333333)","(10.0, 21.0, 19.583333333333336)","(8.0, 12.0, 9.120000000000001)","(12.0, 20.0, 19.57142857142857)","(15.0, 34.0, 27.5)","(3.1, 3.75, 3.0557142857142856)","(7.0, 12.5, 11.8375)","(3.8, 9.6, 6.699999999999999)"
08-12-2022 15:28:51.732434,"(4.8, 10.0, 6.733333333333333)","(10.0, 22.0, 19.285714285714285)","(8.0, 12.0, 8.22)","(12.0, 20.0, 19.57142857142857)","(15.0, 34.0, 27.5)","(3.1, 3.75, 3.4323809523809525)","(7.0, 12.5, 11.8375)","(3.8, 9.6, 7.666666666666666)"
08-12-2022 15:28:53.068558,"(4.8, 10.0, 6.733333333333333)","(10.0, 19.5, 18.666666666666668)","(8.0, 13.5, 9.966666666666667)","(12.0, 20.0, 19.57142857142857)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.4323809523809525)","(7.0, 12.5, 11.8375)","(3.8, 9.6, 7.666666666666666)"
08-12-2022 15:28:54.414873,"(4.8, 10.0, 6.733333333333333)","(10.0, 19.5, 18.666666666666668)","(8.0, 13.5, 9.966666666666667)","(12.0, 20.0, 18.0)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.4323809523809525)","(7.0, 12.5, 11.8375)","(3.8, 9.6, 7.666666666666666)"
08-12-2022 15:28:55.567970,"(4.8, 10.0, 6.733333333333333)","(10.0, 19.5, 18.863636363636363)","(8.0, 13.5, 9.966666666666667)","(12.0, 20.0, 18.0)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.4323809523809525)","(7.0, 12.5, 11.8375)","(3.8, 9.6, 7.666666666666666)"
08-12-2022 15:28:56.845149,"(4.8, 10.0, 6.733333333333333)","(10.0, 19.5, 18.863636363636363)","(8.0, 13.5, 9.966666666666667)","(12.0, 20.0, 18.0)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.4323809523809525)","(7.0, 12.5, 11.8375)","(3.8, 9.6, 7.666666666666666)"
08-12-2022 15:28:58.125435,"(4.8, 10.0, 6.733333333333333)","(10.0, 19.5, 18.666666666666668)","(8.0, 13.5, 9.966666666666667)","(12.0, 20.0, 18.2)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.4323809523809525)","(7.0, 12.5, 11.8375)","(3.8, 9.6, 7.666666666666666)"
08-12-2022 15:28:59.400959,"(4.8, 10.0, 6.733333333333333)","(10.0, 19.5, 18.666666666666668)","(8.0, 13.5, 9.966666666666667)","(12.0, 20.0, 19.318181818181817)","(15.0, 34.0, 27.5)","(3.1, 4.2, 3.394285714285714)","(7.0, 12.5, 11.8375)","(3.8, 9.6, 7.666666666666666)"
08-12-2022 15:29:00.612054,"(4.8, 10.0, 6.733333333333333)","(10.0, 19.5, 19.166666666666664)","(8.0, 13.5, 9.966666666666667)","(12.0, 20.0, 19.318181818181817)","(15.0, 34.0, 27.5)","(3.1, 4.1, 3.0228571428571427)","(7.0, 12.5, 11.8375)","(3.8, 9.6, 7.666666666666666)"
08-12-2022 15:29:01.847771,"(4.8, 10.0, 6.733333333333333)","(10.0, 19.5, 19.166666666666664)","(8.0, 13.5, 10.08)","(12.0, 20.0, 18.863636363636363)","(15.0, 34.0, 20.42857142857143)","(3.1, 4.1, 3.0228571428571427)","(7.0, 12.5, 11.133333333333333)","(3.8, 9.6, 6.699999999999999)"
08-12-2022 15:29:03.437987,"(4.8, 10.0, 9.527272727272727)","(10.0, 19.5, 16.233333333333334)","(8.0, 13.5, 10.08)","(12.0, 19.5, 17.625)","(15.0, 34.0, 20.42857142857143)","(3.1, 4.1, 3.03)","(7.0, 13.0, 11.133333333333333)","(3.8, 9.6, 6.699999999999999)"
08-12-2022 15:29:04.958752,"(4.8, 12.5, 9.821428571428571)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 10.08)","(12.0, 19.5, 17.625)","(15.0, 34.0, 20.42857142857143)","(3.1, 4.2, 3.2333333333333334)","(7.0, 13.0, 11.133333333333333)","(3.8, 9.6, 6.699999999999999)"
08-12-2022 15:29:06.405541,"(4.8, 12.5, 9.21875)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 10.08)","(12.0, 19.5, 18.863636363636363)","(15.0, 34.0, 27.666666666666664)","(3.1, 4.1, 3.685714285714286)","(7.0, 13.0, 10.466666666666667)","(3.8, 9.6, 6.119999999999999)"
08-12-2022 15:29:07.890944,"(4.8, 12.5, 9.21875)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 9.524999999999999)","(12.0, 19.5, 18.863636363636363)","(15.0, 34.0, 32.57692307692308)","(3.1, 4.0, 3.685714285714286)","(7.0, 12.0, 10.466666666666667)","(3.8, 9.6, 6.119999999999999)"
08-12-2022 15:29:09.452645,"(4.8, 12.5, 9.21875)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 10.32)","(12.0, 19.5, 17.333333333333332)","(15.0, 34.0, 31.0)","(3.1, 4.0, 3.685714285714286)","(7.0, 12.0, 10.8)","(3.8, 9.6, 6.04)"
08-12-2022 15:29:10.909400,"(4.8, 12.5, 7.390000000000001)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 9.225)","(12.0, 19.5, 17.8)","(15.0, 34.0, 28.0)","(3.1, 4.0, 3.757142857142857)","(7.0, 12.0, 10.285714285714285)","(3.8, 9.4, 6.6)"
08-12-2022 15:29:12.276815,"(4.8, 12.5, 7.25)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 10.32)","(12.0, 19.5, 16.833333333333332)","(15.0, 34.0, 29.42857142857143)","(3.1, 4.1, 3.757142857142857)","(7.0, 12.0, 10.857142857142858)","(3.8, 9.4, 6.6)"
08-12-2022 15:29:13.597343,"(4.8, 12.0, 10.444444444444445)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 10.85)","(12.0, 19.5, 17.625)","(15.0, 32.0, 32.0)","(3.1, 4.1, 3.757142857142857)","(7.0, 13.0, 10.857142857142858)","(3.8, 9.4, 6.6)"
08-12-2022 15:29:14.930885,"(4.8, 12.0, 11.014285714285714)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 10.85)","(12.0, 19.5, 17.625)","(15.0, 34.0, 32.0)","(3.1, 4.1, 3.757142857142857)","(7.0, 13.0, 10.857142857142858)","(3.8, 9.4, 5.258823529411765)"
08-12-2022 15:29:16.298967,"(4.8, 12.0, 11.014285714285714)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 11.5875)","(12.0, 19.5, 17.625)","(15.0, 34.0, 25.571428571428573)","(3.1, 4.1, 3.361538461538461)","(7.0, 13.0, 10.857142857142858)","(3.8, 10.0, 7.800000000000001)"
08-12-2022 15:29:17.643716,"(4.8, 12.0, 10.745454545454546)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 11.5875)","(12.0, 19.5, 17.625)","(15.0, 32.0, 27.5)","(3.1, 4.1, 3.361538461538461)","(7.0, 13.0, 10.857142857142858)","(3.8, 9.8, 7.800000000000001)"
08-12-2022 15:29:18.858064,"(4.8, 12.0, 10.690909090909091)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 11.5875)","(12.0, 19.5, 17.625)","(15.0, 32.0, 27.5)","(3.1, 4.1, 3.313333333333333)","(7.0, 13.0, 10.857142857142858)","(3.8, 9.8, 5.7666666666666675)"
08-12-2022 15:29:20.204634,"(4.8, 12.0, 11.424)","(10.0, 19.5, 15.045454545454545)","(8.0, 13.5, 11.5875)","(12.0, 19.5, 17.625)","(15.0, 32.0, 27.5)","(3.1, 4.1, 3.313333333333333)","(7.0, 13.0, 10.857142857142858)","(3.8, 9.8, 8.59)"
