,The Milkybar Kid,Duke Of Buckingham,Baltic Coast,Rosovo,Tidal Creek,Karlstad,Lonely Rock
04-01-2023 15:19:59.821358,"(3.8, 4.4, 4.3524861878453045)","(4.2, 5.6, 5.341379310344827)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.113089005235603)","(13.0, 21.0, 20.09090909090909)","(4.2, 4.7, 4.684020618556701)","(101.0, 620.0, 456.25)"
04-01-2023 15:20:00.797582,"(3.8, 4.4, 4.3524861878453045)","(4.2, 5.6, 5.341379310344827)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.113089005235603)","(13.0, 21.0, 20.09090909090909)","(4.2, 4.7, 4.684020618556701)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:01.839027,"(3.8, 4.4, 4.3524861878453045)","(4.2, 5.6, 5.341379310344827)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.113089005235603)","(13.0, 21.0, 20.09090909090909)","(4.2, 4.7, 4.684020618556701)","(101.0, 610.0, 558.3333333333334)"
04-01-2023 15:20:02.909222,"(3.8, 4.4, 4.3524861878453045)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.113089005235603)","(13.0, 21.0, 20.09090909090909)","(4.2, 4.7, 4.684020618556701)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:03.994503,"(3.8, 4.4, 4.3524861878453045)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.113089005235603)","(13.0, 21.0, 20.09090909090909)","(4.2, 4.7, 4.683088235294118)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:05.021136,"(3.8, 4.4, 4.3524861878453045)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.113089005235603)","(13.0, 21.0, 20.09090909090909)","(4.2, 4.7, 4.737142857142857)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:05.991838,"(3.8, 4.4, 4.349112426035504)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.113089005235603)","(13.0, 21.0, 20.09090909090909)","(4.2, 4.8, 4.737142857142857)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:06.957008,"(3.8, 4.4, 4.349112426035504)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.113089005235603)","(13.0, 21.0, 20.09090909090909)","(4.2, 4.8, 4.737142857142857)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:07.944111,"(3.8, 4.4, 4.349112426035504)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.113089005235603)","(13.0, 21.0, 20.09090909090909)","(4.2, 4.8, 4.737142857142857)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:08.941640,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.113089005235603)","(13.0, 21.0, 20.09090909090909)","(4.2, 4.8, 4.737142857142857)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:09.987375,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.105376344086022)","(13.0, 21.0, 19.333333333333332)","(4.2, 4.8, 4.737142857142857)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:10.994597,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.105376344086022)","(13.0, 21.0, 19.333333333333332)","(4.2, 4.8, 4.737142857142857)","(101.0, 630.0, 500.0)"
04-01-2023 15:20:12.036011,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.4, 6.124050632911392)","(13.0, 21.0, 19.333333333333332)","(4.2, 4.8, 4.737142857142857)","(101.0, 620.0, 500.0)"
04-01-2023 15:20:12.980767,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.2, 6.124050632911392)","(13.0, 21.0, 19.333333333333332)","(4.2, 4.8, 4.737142857142857)","(101.0, 620.0, 500.0)"
04-01-2023 15:20:13.944836,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.2, 6.12)","(13.0, 21.0, 19.333333333333332)","(4.2, 4.8, 4.737142857142857)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:14.860116,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.2, 6.115492957746479)","(13.0, 21.0, 19.333333333333332)","(4.2, 4.8, 4.737142857142857)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:15.832811,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.2, 6.115492957746479)","(13.0, 21.0, 19.333333333333332)","(4.2, 4.8, 4.737142857142857)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:16.810409,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.2, 6.115492957746479)","(13.0, 21.0, 19.333333333333332)","(4.2, 4.8, 4.737142857142857)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:17.803619,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.2, 6.115492957746479)","(13.0, 21.0, 19.333333333333332)","(4.2, 4.8, 4.737142857142857)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:18.833803,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.2, 6.115492957746479)","(13.0, 21.0, 19.333333333333332)","(4.2, 4.8, 4.737142857142857)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:19.884274,"(3.8, 4.4, 4.365461847389558)","(4.2, 5.6, 5.344444444444444)","(5.0, 7.4, 7.30188679245283)","(4.8, 6.2, 6.115492957746479)","(13.0, 21.0, 19.333333333333332)","(4.2, 4.8, 4.765625)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:20.862370,"(3.8, 4.4, 4.359073359073359)","(4.2, 5.5, 5.445454545454545)","(5.0, 7.4, 7.285714285714286)","(4.8, 6.2, 6.115492957746479)","(13.0, 21.0, 19.88888888888889)","(4.2, 4.8, 4.783206106870229)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:21.823482,"(3.8, 4.4, 4.3950000000000005)","(4.2, 5.5, 5.460869565217392)","(5.0, 7.4, 7.111111111111112)","(4.8, 6.2, 6.115492957746479)","(13.0, 21.0, 19.88888888888889)","(4.2, 4.8, 4.783206106870229)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:22.822782,"(3.8, 4.5, 4.324733475479744)","(4.2, 5.5, 5.460869565217392)","(5.0, 7.4, 7.25)","(4.8, 6.2, 6.110810810810811)","(13.0, 21.0, 19.88888888888889)","(4.2, 4.8, 4.7791044776119405)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:23.818116,"(3.8, 4.5, 4.3349397590361445)","(4.2, 5.5, 5.460869565217392)","(5.0, 7.4, 7.25)","(4.8, 6.2, 6.104347826086957)","(13.0, 21.0, 19.846153846153847)","(4.2, 4.8, 4.7791044776119405)","(101.0, 610.0, 558.3333333333334)"
04-01-2023 15:20:24.818158,"(3.8, 4.5, 4.33558282208589)","(4.2, 5.6, 5.364948453608247)","(5.0, 7.4, 7.25)","(4.8, 6.2, 6.104347826086957)","(13.0, 21.0, 19.25)","(4.2, 4.8, 4.783206106870229)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:25.861846,"(3.8, 4.5, 4.33558282208589)","(4.2, 5.6, 5.361616161616162)","(5.0, 7.4, 7.314285714285715)","(4.8, 6.2, 6.109090909090909)","(13.0, 21.0, 19.653846153846153)","(4.2, 4.8, 4.783206106870229)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:26.893317,"(3.8, 4.5, 4.33558282208589)","(4.2, 5.6, 5.361616161616162)","(5.0, 7.4, 7.314285714285715)","(4.8, 6.2, 6.109090909090909)","(13.0, 21.0, 19.25)","(4.2, 4.8, 4.783206106870229)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:27.947129,"(3.8, 4.5, 4.33558282208589)","(4.2, 5.6, 5.361616161616162)","(5.0, 7.4, 7.314285714285715)","(4.8, 6.2, 6.109090909090909)","(13.0, 21.0, 19.25)","(4.2, 4.8, 4.783206106870229)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:28.953962,"(3.8, 4.5, 4.33558282208589)","(4.2, 5.6, 5.361616161616162)","(5.0, 7.4, 7.314285714285715)","(4.8, 6.2, 6.109090909090909)","(13.0, 21.0, 19.25)","(4.2, 4.8, 4.783206106870229)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:29.888415,"(3.8, 4.5, 4.33558282208589)","(4.2, 5.6, 5.361616161616162)","(5.0, 7.4, 7.314285714285715)","(4.8, 6.2, 6.109090909090909)","(13.0, 21.0, 19.25)","(4.2, 4.8, 4.783206106870229)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:30.908160,"(3.8, 4.5, 4.33558282208589)","(4.2, 5.6, 5.361616161616162)","(5.0, 7.4, 7.314285714285715)","(4.8, 6.2, 6.109090909090909)","(13.0, 21.0, 19.25)","(4.2, 4.8, 4.783206106870229)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:31.904682,"(3.8, 4.5, 4.33558282208589)","(4.2, 5.6, 5.361616161616162)","(5.0, 7.4, 7.314285714285715)","(4.8, 6.2, 6.109090909090909)","(13.0, 21.0, 19.25)","(4.2, 4.8, 4.783206106870229)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:32.905135,"(3.8, 4.5, 4.33558282208589)","(4.2, 5.6, 5.361616161616162)","(5.0, 7.4, 7.314285714285715)","(4.8, 6.2, 6.109090909090909)","(13.0, 21.0, 19.25)","(4.2, 4.8, 4.783206106870229)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:33.999551,"(3.8, 4.5, 4.33558282208589)","(4.2, 5.6, 5.36)","(5.0, 7.4, 7.314285714285715)","(4.8, 6.2, 6.109090909090909)","(13.0, 21.0, 19.25)","(4.2, 4.8, 4.783206106870229)","(101.0, 630.0, 500.0)"
04-01-2023 15:20:35.075016,"(3.8, 4.5, 4.33558282208589)","(4.2, 5.6, 5.36)","(5.0, 7.4, 7.314285714285715)","(4.8, 6.2, 6.109090909090909)","(13.0, 21.0, 19.25)","(4.2, 4.8, 4.783206106870229)","(101.0, 620.0, 500.0)"
04-01-2023 15:20:36.140807,"(3.8, 4.5, 4.3362525458248475)","(4.2, 5.6, 5.362376237623763)","(5.0, 7.4, 7.32)","(4.8, 6.2, 6.104347826086957)","(13.0, 21.0, 18.818181818181817)","(4.2, 4.8, 4.787845303867403)","(101.0, 620.0, 456.25)"
04-01-2023 15:20:37.117501,"(3.8, 4.5, 4.336178861788618)","(4.2, 5.6, 5.361538461538461)","(5.0, 7.4, 7.32)","(4.8, 6.2, 6.104347826086957)","(13.0, 21.0, 18.6)","(4.2, 4.8, 4.789795918367347)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:38.111988,"(3.8, 4.5, 4.334509803921568)","(4.2, 5.5, 5.419642857142857)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 21.0, 18.6)","(4.2, 4.9, 4.797777777777778)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:39.126509,"(3.8, 4.5, 4.334509803921568)","(4.2, 5.5, 5.419642857142857)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 21.0, 18.6)","(4.2, 4.9, 4.797777777777778)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:40.182381,"(3.8, 4.5, 4.334509803921568)","(4.2, 5.5, 5.419642857142857)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 21.0, 18.6)","(4.2, 4.9, 4.797777777777778)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:41.244482,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.419642857142857)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 21.0, 18.6)","(4.2, 4.9, 4.797777777777778)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:42.312592,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 21.0, 18.6)","(4.2, 4.9, 4.797777777777778)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:43.349288,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 21.0, 18.6)","(4.2, 4.9, 4.797777777777778)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:44.300223,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 21.0, 18.6)","(4.2, 4.9, 4.797777777777778)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:45.286084,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 21.0, 18.6)","(4.2, 4.9, 4.797777777777778)","(101.0, 610.0, 456.25)"
04-01-2023 15:20:46.288703,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 21.0, 18.6)","(4.2, 4.9, 4.797777777777778)","(101.0, 610.0, 558.3333333333334)"
04-01-2023 15:20:47.343766,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 21.0, 18.75)","(4.2, 4.9, 4.797777777777778)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:48.452283,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.797777777777778)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:49.565073,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.838666666666667)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:50.645293,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.838666666666667)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:51.701388,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.096875)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.838666666666667)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:52.758440,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.838666666666667)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:53.805967,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.838666666666667)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:54.852371,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.838666666666667)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:55.820166,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.838666666666667)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:20:56.838889,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 630.0, 500.0)"
04-01-2023 15:20:57.802991,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 620.0, 500.0)"
04-01-2023 15:20:58.827231,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 620.0, 456.25)"
04-01-2023 15:20:59.843653,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 610.0, 456.25)"
04-01-2023 15:21:00.818988,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 610.0, 456.25)"
04-01-2023 15:21:01.831716,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 610.0, 456.25)"
04-01-2023 15:21:02.909166,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 610.0, 456.25)"
04-01-2023 15:21:03.982584,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.088135593220339)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 610.0, 456.25)"
04-01-2023 15:21:05.125004,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 610.0, 456.25)"
04-01-2023 15:21:06.223892,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 610.0, 456.25)"
04-01-2023 15:21:07.291289,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 610.0, 456.25)"
04-01-2023 15:21:08.297508,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 610.0, 456.25)"
04-01-2023 15:21:09.276516,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 610.0, 456.25)"
04-01-2023 15:21:10.267542,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 610.0, 558.3333333333334)"
04-01-2023 15:21:11.293013,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:21:12.355030,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:21:13.436494,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:21:14.513567,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:21:15.487922,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:21:16.448649,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0777777777777775)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:21:17.427490,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.0653061224489795)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:21:18.462179,"(3.8, 4.5, 4.38112676056338)","(4.2, 5.5, 5.411764705882353)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.05)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 630.0, 558.3333333333334)"
04-01-2023 15:21:19.596294,"(3.8, 4.5, 4.381702127659574)","(4.2, 5.5, 5.425)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.05)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 630.0, 500.0)"
04-01-2023 15:21:20.687586,"(3.8, 4.5, 4.381702127659574)","(4.2, 5.5, 5.425)","(5.0, 7.4, 7.2)","(4.8, 6.2, 6.05)","(13.0, 20.0, 18.75)","(4.2, 4.9, 4.83)","(101.0, 620.0, 500.0)"
