,Oneloveonelife,Razor Sharp,The Dark Knight,Heritage,Bromac Hype,Sweet Nothings,Bobby Vinton,Sly Tricks,Major Bond,Ask Me Lou,Forty Wives,Blackjack Road,Call Me Sir
14-12-2022 12:29:27.009765,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.35945945945946)","(21.0, 140.0, 63.5)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:28.597884,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.35945945945946)","(21.0, 140.0, 63.5)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:30.131114,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.35945945945946)","(21.0, 140.0, 63.5)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:31.719072,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.35945945945946)","(21.0, 140.0, 63.5)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:33.251791,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.35945945945946)","(21.0, 140.0, 63.5)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:34.862829,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.35945945945946)","(21.0, 140.0, 63.5)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:36.409357,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.35945945945946)","(21.0, 140.0, 63.5)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:37.962804,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.35945945945946)","(21.0, 140.0, 63.5)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:39.459725,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.35945945945946)","(21.0, 140.0, 63.5)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:41.097088,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.35945945945946)","(21.0, 140.0, 63.5)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:42.683738,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.35945945945946)","(21.0, 140.0, 63.5)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 364.375)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:44.215590,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 105.01612903225806)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 307.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 550.0, 364.375)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:45.766008,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 550.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:47.323444,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:48.913164,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:50.631556,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:52.391037,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:54.000623,"(10.0, 23.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:55.580576,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:57.106350,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:29:58.600067,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:30:00.157086,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:30:01.682129,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:30:03.332867,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:30:04.943226,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.16875)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:30:06.502739,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:30:08.017200,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:30:09.679047,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:30:11.161802,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.05)"
14-12-2022 12:30:12.648743,"(10.0, 24.0, 16.8)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 14.0, 9.433333333333334)"
14-12-2022 12:30:14.206921,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:15.686888,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:17.225957,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:18.886559,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:20.411885,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:21.930610,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:23.498700,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:25.036858,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 59.0)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:26.592186,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 140.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:28.157328,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 130.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:29.649832,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 130.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:31.181892,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 130.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:32.698353,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 130.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:34.202070,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 130.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:35.720325,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 130.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:37.345623,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 4.475)","(21.0, 130.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:38.865352,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.570652173913043)","(21.0, 130.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:40.392322,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.570652173913043)","(21.0, 130.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.333333333333332)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:41.907375,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.0777777777777775)","(21.0, 130.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.666666666666668)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:43.475967,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.65)","(3.9, 5.7, 5.0777777777777775)","(21.0, 130.0, 70.55555555555556)","(12.0, 23.0, 17.5)","(41.0, 420.0, 136.5)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.666666666666668)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:44.921989,"(10.0, 23.0, 16.3)","(2.35, 2.94, 2.896)","(3.9, 5.7, 4.9)","(21.0, 130.0, 66.11111111111111)","(12.0, 23.0, 20.7)","(41.0, 420.0, 136.5)","(31.0, 320.0, 171.0)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.666666666666668)","(21.0, 220.0, 156.0)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.433333333333334)"
14-12-2022 12:30:46.714187,"(10.0, 23.0, 18.6)","(2.35, 2.92, 2.896)","(3.9, 5.6, 5.414285714285714)","(21.0, 120.0, 66.11111111111111)","(12.0, 23.0, 19.333333333333332)","(41.0, 420.0, 136.5)","(31.0, 310.0, 108.57142857142857)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.666666666666668)","(21.0, 210.0, 148.85714285714286)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 12.025)"
14-12-2022 12:30:48.193743,"(10.0, 23.0, 18.6)","(2.35, 2.92, 2.896)","(3.9, 5.6, 4.949999999999999)","(21.0, 120.0, 66.11111111111111)","(12.0, 23.0, 19.333333333333332)","(41.0, 420.0, 136.5)","(31.0, 300.0, 100.5)","(61.0, 560.0, 147.5)","(13.0, 22.0, 16.666666666666668)","(21.0, 200.0, 148.85714285714286)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 12.32)"
14-12-2022 12:30:49.728629,"(10.0, 23.0, 18.6)","(2.35, 2.92, 2.896)","(3.9, 5.6, 4.949999999999999)","(21.0, 120.0, 51.42857142857143)","(12.0, 23.0, 19.333333333333332)","(41.0, 420.0, 136.5)","(31.0, 300.0, 100.5)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.666666666666664)","(21.0, 200.0, 148.85714285714286)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 12.32)"
14-12-2022 12:30:51.488780,"(10.0, 23.0, 21.114285714285714)","(2.35, 2.92, 2.896)","(3.9, 5.6, 4.949999999999999)","(21.0, 120.0, 51.42857142857143)","(12.0, 23.0, 19.333333333333332)","(41.0, 420.0, 136.5)","(31.0, 300.0, 100.5)","(61.0, 560.0, 147.5)","(13.0, 22.0, 22.0)","(21.0, 200.0, 148.85714285714286)","(15.0, 34.0, 28.166666666666664)","(61.0, 490.0, 150.0)","(7.5, 13.5, 9.7)"
14-12-2022 12:30:53.063666,"(10.0, 23.0, 21.114285714285714)","(2.35, 2.92, 2.836)","(3.9, 5.6, 4.611111111111111)","(21.0, 120.0, 51.42857142857143)","(12.0, 23.0, 19.333333333333332)","(41.0, 420.0, 136.5)","(31.0, 300.0, 100.5)","(61.0, 560.0, 147.5)","(13.0, 27.0, 22.0)","(21.0, 200.0, 148.85714285714286)","(15.0, 34.0, 25.0)","(61.0, 490.0, 150.0)","(7.5, 13.5, 11.466666666666667)"
14-12-2022 12:30:54.687164,"(10.0, 24.0, 17.0)","(2.35, 2.92, 2.836)","(3.9, 5.7, 4.611111111111111)","(21.0, 120.0, 51.42857142857143)","(12.0, 23.0, 19.333333333333332)","(41.0, 420.0, 136.5)","(31.0, 300.0, 100.5)","(61.0, 560.0, 147.5)","(13.0, 27.0, 22.0)","(21.0, 200.0, 102.36363636363637)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 10.65)"
14-12-2022 12:30:56.168116,"(10.0, 23.0, 16.5)","(2.35, 2.92, 2.901818181818182)","(3.9, 5.7, 4.611111111111111)","(21.0, 120.0, 51.42857142857143)","(12.0, 23.0, 19.333333333333332)","(41.0, 420.0, 136.5)","(31.0, 300.0, 100.5)","(61.0, 560.0, 147.5)","(13.0, 27.0, 22.0)","(21.0, 200.0, 78.66666666666666)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.5, 13.5, 10.65)"
