,Tah Hanna,Buckle Up Havana,Ohana Pearl,Barrys Baby,Count Bingley,Tiny Turtle,Combat Mission
10-01-2023 12:42:55.291220,"(3.3, 4.7, 4.433333333333334)","(5.0, 7.2, 5.788235294117647)","(21.0, 210.0, 194.36363636363637)","(10.0, 17.5, 14.75)","(1.95, 2.34, 2.2458823529411767)","(41.0, 80.0, 50.0)","(11.0, 16.0, 15.1)"
10-01-2023 12:42:56.341491,"(3.3, 4.7, 4.433333333333334)","(5.0, 7.2, 5.788235294117647)","(21.0, 210.0, 194.36363636363637)","(10.0, 17.5, 15.5)","(1.95, 2.34, 2.2458823529411767)","(41.0, 80.0, 50.0)","(11.0, 15.5, 15.1)"
10-01-2023 12:42:57.342338,"(3.3, 4.7, 4.433333333333334)","(5.0, 7.2, 5.788235294117647)","(21.0, 210.0, 194.36363636363637)","(10.0, 17.0, 16.18181818181818)","(1.95, 2.34, 2.2458823529411767)","(41.0, 80.0, 50.0)","(11.0, 15.5, 15.1)"
10-01-2023 12:42:58.327359,"(3.3, 4.7, 4.433333333333334)","(5.0, 7.2, 5.788235294117647)","(21.0, 210.0, 194.36363636363637)","(10.0, 17.0, 16.18181818181818)","(1.95, 2.34, 2.2458823529411767)","(41.0, 80.0, 50.0)","(11.0, 15.5, 15.1)"
10-01-2023 12:42:59.383338,"(3.3, 4.7, 4.433333333333334)","(5.0, 7.2, 5.788235294117647)","(21.0, 210.0, 194.36363636363637)","(10.0, 17.0, 16.18181818181818)","(1.95, 2.34, 2.2458823529411767)","(41.0, 80.0, 50.0)","(11.0, 15.5, 15.1)"
10-01-2023 12:43:00.447983,"(3.3, 4.7, 4.433333333333334)","(5.0, 7.2, 6.311111111111111)","(21.0, 250.0, 185.27272727272725)","(10.0, 17.0, 16.18181818181818)","(1.95, 2.34, 2.2646153846153845)","(41.0, 80.0, 50.0)","(11.0, 15.5, 14.071428571428571)"
10-01-2023 12:43:01.541905,"(3.3, 4.6, 4.475)","(5.0, 7.2, 6.24)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 15.142857142857142)","(1.95, 2.32, 2.255714285714286)","(41.0, 80.0, 50.0)","(11.0, 15.5, 13.0)"
10-01-2023 12:43:02.652783,"(3.3, 4.6, 4.457142857142856)","(5.0, 7.2, 6.24)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 15.142857142857142)","(1.95, 2.32, 2.255714285714286)","(41.0, 80.0, 50.0)","(11.0, 15.5, 12.3)"
10-01-2023 12:43:03.615104,"(3.3, 4.6, 4.457142857142856)","(5.0, 7.2, 5.876470588235295)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 15.142857142857142)","(1.95, 2.32, 2.255714285714286)","(41.0, 80.0, 50.0)","(11.0, 15.5, 12.3)"
10-01-2023 12:43:04.699048,"(3.3, 4.6, 4.457142857142856)","(5.0, 7.2, 5.876470588235295)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 14.678571428571429)","(1.95, 2.32, 2.255714285714286)","(41.0, 80.0, 50.0)","(11.0, 15.5, 13.46875)"
10-01-2023 12:43:05.664504,"(3.3, 4.6, 4.457142857142856)","(5.0, 7.2, 5.876470588235295)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 14.678571428571429)","(1.95, 2.32, 2.255714285714286)","(41.0, 80.0, 50.0)","(11.0, 15.0, 13.352941176470589)"
10-01-2023 12:43:06.708750,"(3.3, 4.6, 4.457142857142856)","(5.0, 7.2, 5.876470588235295)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 14.678571428571429)","(1.95, 2.32, 2.164230769230769)","(41.0, 80.0, 50.0)","(11.0, 15.0, 13.352941176470589)"
10-01-2023 12:43:07.709757,"(3.3, 4.6, 4.457142857142856)","(5.0, 7.2, 5.876470588235295)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 14.678571428571429)","(1.95, 2.28, 2.164230769230769)","(41.0, 80.0, 50.0)","(11.0, 15.0, 13.352941176470589)"
10-01-2023 12:43:08.716427,"(3.3, 4.6, 4.341935483870968)","(5.0, 7.2, 5.876470588235295)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 14.678571428571429)","(1.95, 2.28, 2.164230769230769)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.307692307692308)"
10-01-2023 12:43:09.656667,"(3.3, 4.6, 4.341935483870968)","(5.0, 7.2, 6.3)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 14.678571428571429)","(1.95, 2.28, 2.164230769230769)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.142857142857142)"
10-01-2023 12:43:10.654734,"(3.3, 4.6, 4.341935483870968)","(5.0, 7.2, 6.3)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 14.678571428571429)","(1.95, 2.26, 2.2479999999999998)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.142857142857142)"
10-01-2023 12:43:11.741592,"(3.3, 4.6, 4.341935483870968)","(5.0, 7.2, 6.474193548387097)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 14.678571428571429)","(1.95, 2.26, 2.2479999999999998)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.142857142857142)"
10-01-2023 12:43:12.834353,"(3.3, 4.6, 4.282926829268292)","(5.0, 7.2, 6.474193548387097)","(21.0, 200.0, 185.27272727272725)","(10.0, 17.0, 14.678571428571429)","(1.95, 2.26, 2.2479999999999998)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.142857142857142)"
10-01-2023 12:43:13.981289,"(3.3, 4.6, 4.282926829268292)","(5.0, 7.2, 6.651219512195122)","(21.0, 200.0, 120.0)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.26, 2.2479999999999998)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.142857142857142)"
10-01-2023 12:43:15.022333,"(3.3, 4.5, 4.360869565217391)","(5.0, 7.2, 6.651219512195122)","(21.0, 200.0, 120.0)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.26, 2.254)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:16.035339,"(3.3, 4.5, 4.35)","(5.0, 7.2, 6.651219512195122)","(21.0, 200.0, 120.0)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.26, 2.254)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:17.098187,"(3.3, 4.5, 4.276470588235294)","(5.0, 7.2, 6.651219512195122)","(21.0, 200.0, 120.0)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.26, 2.21)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:18.239044,"(3.3, 4.5, 4.276470588235294)","(5.0, 7.2, 6.651219512195122)","(21.0, 200.0, 186.66666666666669)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.26, 2.21)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:19.379759,"(3.3, 4.5, 4.276470588235294)","(5.0, 7.2, 6.651219512195122)","(21.0, 200.0, 186.66666666666669)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.26, 2.162666666666667)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:20.516299,"(3.3, 4.5, 4.276470588235294)","(5.0, 7.2, 5.964705882352941)","(21.0, 200.0, 186.66666666666669)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.28, 2.162666666666667)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:21.573515,"(3.3, 4.5, 4.276470588235294)","(5.0, 7.2, 5.964705882352941)","(21.0, 200.0, 186.66666666666669)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.28, 2.162666666666667)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:22.629115,"(3.3, 4.5, 4.236363636363636)","(5.0, 7.2, 5.964705882352941)","(21.0, 200.0, 186.66666666666669)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.28, 2.162666666666667)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:23.604601,"(3.3, 4.5, 4.236363636363636)","(5.0, 7.2, 6.4222222222222225)","(21.0, 200.0, 186.66666666666669)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.28, 2.162608695652174)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:24.727388,"(3.3, 4.5, 4.236363636363636)","(5.0, 7.2, 6.632432432432433)","(21.0, 200.0, 192.72727272727272)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.28, 2.162608695652174)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:25.806924,"(3.3, 4.5, 4.236363636363636)","(5.0, 7.2, 6.632432432432433)","(21.0, 200.0, 192.72727272727272)","(10.0, 17.0, 14.604166666666666)","(1.95, 2.28, 2.162608695652174)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:26.845465,"(3.3, 4.5, 4.236363636363636)","(5.0, 7.2, 6.632432432432433)","(21.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.0)","(1.95, 2.28, 2.1835714285714287)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:27.818488,"(3.3, 4.5, 4.236363636363636)","(5.0, 7.2, 6.632432432432433)","(21.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.0)","(1.95, 2.28, 2.1835714285714287)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:28.831941,"(3.3, 4.5, 4.236363636363636)","(5.0, 7.2, 6.632432432432433)","(21.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.0)","(1.95, 2.28, 2.1835714285714287)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:30.071356,"(3.3, 4.5, 4.236363636363636)","(5.0, 7.2, 6.632432432432433)","(21.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.0)","(1.95, 2.28, 2.1835714285714287)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:31.171040,"(3.3, 4.5, 4.236363636363636)","(5.0, 7.2, 6.632432432432433)","(21.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.0)","(1.95, 2.28, 2.1741176470588237)","(41.0, 80.0, 50.0)","(11.0, 15.0, 12.033898305084746)"
10-01-2023 12:43:32.253079,"(3.3, 4.5, 4.236363636363636)","(5.0, 7.2, 6.632432432432433)","(26.0, 200.0, 192.72727272727272)","(10.0, 16.5, 14.642857142857142)","(1.95, 2.28, 2.2385714285714284)","(31.0, 80.0, 68.0)","(11.0, 15.0, 12.265625)"
10-01-2023 12:43:33.272616,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.2, 6.16)","(26.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.28125)","(1.95, 2.26, 2.2399999999999998)","(31.0, 80.0, 69.0909090909091)","(11.0, 15.0, 12.307692307692308)"
10-01-2023 12:43:34.495870,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.2, 6.109090909090909)","(26.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.613636363636363)","(1.95, 2.26, 2.2399999999999998)","(31.0, 80.0, 69.0909090909091)","(11.0, 15.0, 12.375)"
10-01-2023 12:43:35.807383,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.2, 6.109090909090909)","(26.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.2399999999999998)","(31.0, 80.0, 69.0909090909091)","(11.0, 15.0, 12.173076923076923)"
10-01-2023 12:43:37.020026,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.2, 6.109090909090909)","(26.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.2399999999999998)","(31.0, 80.0, 69.0909090909091)","(11.0, 15.0, 12.327272727272728)"
10-01-2023 12:43:38.196268,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.2, 6.109090909090909)","(26.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.2399999999999998)","(31.0, 80.0, 69.0909090909091)","(11.0, 15.0, 12.06)"
10-01-2023 12:43:39.296602,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.2, 6.4)","(26.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.2399999999999998)","(31.0, 80.0, 69.0909090909091)","(11.0, 15.0, 12.06)"
10-01-2023 12:43:40.508314,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.2, 6.909090909090909)","(26.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.2399999999999998)","(31.0, 80.0, 69.0909090909091)","(11.0, 15.0, 12.06)"
10-01-2023 12:43:41.753195,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.0, 6.9523809523809526)","(26.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.185263157894737)","(31.0, 80.0, 69.0909090909091)","(11.0, 15.0, 12.06)"
10-01-2023 12:43:42.931863,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.0, 6.9523809523809526)","(26.0, 200.0, 192.72727272727272)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.28, 2.2305882352941175)","(31.0, 80.0, 69.0909090909091)","(11.0, 15.0, 12.06)"
10-01-2023 12:43:44.076679,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.0, 6.9523809523809526)","(26.0, 200.0, 176.95652173913044)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.2305882352941175)","(31.0, 80.0, 64.61538461538461)","(11.0, 15.0, 12.06)"
10-01-2023 12:43:45.132611,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.2, 7.142857142857143)","(26.0, 190.0, 145.0)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.2305882352941175)","(31.0, 80.0, 64.61538461538461)","(11.0, 15.0, 12.06)"
10-01-2023 12:43:46.169774,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.2, 7.04)","(26.0, 190.0, 145.0)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.1766666666666667)","(31.0, 80.0, 64.61538461538461)","(11.0, 15.0, 12.3203125)"
10-01-2023 12:43:47.234298,"(3.3, 4.5, 4.222448979591836)","(5.0, 7.8, 7.3)","(26.0, 190.0, 145.0)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.1766666666666667)","(31.0, 80.0, 64.61538461538461)","(11.0, 15.0, 12.3203125)"
10-01-2023 12:43:48.330543,"(3.3, 4.5, 4.1952380952380945)","(5.0, 7.8, 6.925)","(26.0, 180.0, 167.82608695652175)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.227272727272727)","(31.0, 80.0, 64.61538461538461)","(11.0, 15.0, 12.3203125)"
10-01-2023 12:43:49.480727,"(3.3, 4.5, 4.1952380952380945)","(5.0, 7.8, 7.363636363636363)","(26.0, 180.0, 167.82608695652175)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.227272727272727)","(31.0, 80.0, 64.61538461538461)","(11.0, 15.0, 12.3203125)"
10-01-2023 12:43:50.594158,"(3.3, 4.5, 4.1952380952380945)","(5.0, 8.0, 7.909090909090909)","(26.0, 170.0, 158.69565217391306)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.227272727272727)","(31.0, 80.0, 64.61538461538461)","(11.0, 15.0, 12.3203125)"
10-01-2023 12:43:51.617017,"(3.3, 4.5, 4.1952380952380945)","(5.0, 8.0, 7.909090909090909)","(26.0, 170.0, 158.69565217391306)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.227272727272727)","(31.0, 80.0, 64.61538461538461)","(11.0, 15.0, 12.3203125)"
10-01-2023 12:43:52.682871,"(3.3, 4.5, 4.1952380952380945)","(5.0, 8.0, 7.909090909090909)","(26.0, 170.0, 145.0)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.136)","(31.0, 80.0, 64.61538461538461)","(11.0, 15.0, 12.3203125)"
10-01-2023 12:43:53.698730,"(3.3, 4.5, 4.1952380952380945)","(5.0, 8.0, 7.909090909090909)","(26.0, 170.0, 145.0)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.28, 2.16)","(31.0, 80.0, 64.61538461538461)","(11.0, 15.0, 12.277777777777779)"
10-01-2023 12:43:54.748158,"(3.3, 4.4, 4.325)","(5.0, 8.0, 7.9523809523809526)","(26.0, 170.0, 145.0)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.1984615384615385)","(31.0, 80.0, 48.333333333333336)","(11.0, 15.0, 12.596153846153847)"
10-01-2023 12:43:55.731045,"(3.3, 4.4, 4.228571428571429)","(5.0, 8.0, 7.9523809523809526)","(26.0, 160.0, 151.57142857142856)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.1984615384615385)","(31.0, 80.0, 63.333333333333336)","(11.0, 15.0, 12.59016393442623)"
10-01-2023 12:43:56.665900,"(3.3, 4.4, 4.228571428571429)","(5.0, 8.2, 7.834782608695652)","(26.0, 160.0, 131.0)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.19)","(31.0, 80.0, 63.333333333333336)","(11.0, 15.0, 12.277777777777779)"
10-01-2023 12:43:57.748055,"(3.3, 4.4, 4.228571428571429)","(5.0, 8.2, 8.08)","(26.0, 160.0, 59.14285714285714)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.1877419354838707)","(31.0, 80.0, 63.333333333333336)","(11.0, 15.0, 12.508474576271187)"
10-01-2023 12:43:58.991846,"(3.3, 4.4, 4.228571428571429)","(5.0, 8.2, 7.866666666666666)","(26.0, 150.0, 59.14285714285714)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.19)","(31.0, 80.0, 63.333333333333336)","(11.0, 15.0, 12.277777777777779)"
10-01-2023 12:44:00.255146,"(3.3, 4.4, 4.228571428571429)","(5.0, 8.2, 7.866666666666666)","(26.0, 150.0, 65.2)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.19)","(31.0, 80.0, 63.333333333333336)","(11.0, 15.0, 12.277777777777779)"
10-01-2023 12:44:01.519682,"(3.3, 4.4, 4.228571428571429)","(5.0, 8.2, 7.866666666666666)","(26.0, 150.0, 65.2)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.19)","(31.0, 80.0, 63.333333333333336)","(11.0, 15.0, 12.277777777777779)"
10-01-2023 12:44:02.633627,"(3.3, 4.4, 4.228571428571429)","(5.0, 8.2, 7.914285714285714)","(26.0, 140.0, 76.0)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.19)","(31.0, 80.0, 61.53846153846154)","(11.0, 15.0, 12.277777777777779)"
10-01-2023 12:44:03.710675,"(3.3, 4.4, 4.228571428571429)","(5.0, 8.2, 7.616666666666666)","(26.0, 140.0, 76.0)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.187272727272727)","(31.0, 80.0, 45.714285714285715)","(11.0, 15.0, 12.508474576271187)"
10-01-2023 12:44:04.879988,"(3.3, 4.4, 4.2)","(5.0, 8.2, 7.881818181818181)","(26.0, 140.0, 76.0)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.187272727272727)","(31.0, 80.0, 40.84615384615385)","(11.0, 15.0, 13.875)"
10-01-2023 12:44:06.031337,"(3.3, 4.4, 4.190697674418605)","(5.0, 8.2, 7.8)","(26.0, 130.0, 53.55555555555556)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.187272727272727)","(31.0, 75.0, 40.642857142857146)","(11.0, 14.5, 13.38888888888889)"
10-01-2023 12:44:07.370574,"(3.3, 4.4, 4.190697674418605)","(5.0, 8.2, 8.022222222222222)","(26.0, 130.0, 50.142857142857146)","(10.0, 16.5, 15.222222222222221)","(1.95, 2.26, 2.1685714285714286)","(31.0, 75.0, 40.642857142857146)","(11.0, 14.5, 12.657894736842104)"
10-01-2023 12:44:08.421223,"(3.3, 4.4, 4.190697674418605)","(5.0, 8.2, 8.022222222222222)","(26.0, 130.0, 63.0)","(10.0, 16.5, 15.421875)","(1.95, 2.26, 2.2322222222222226)","(31.0, 75.0, 40.1764705882353)","(11.0, 14.5, 12.543478260869565)"
10-01-2023 12:44:09.525373,"(3.4, 4.4, 4.190697674418605)","(5.5, 8.2, 7.675)","(31.0, 120.0, 63.0)","(11.0, 16.5, 15.421875)","(1.9, 2.24, 2.2322222222222226)","(31.0, 75.0, 41.083333333333336)","(11.0, 14.5, 12.543478260869565)"
10-01-2023 12:44:10.690473,"(3.4, 4.4, 4.190697674418605)","(5.5, 8.2, 7.933333333333333)","(31.0, 120.0, 63.0)","(11.0, 16.5, 15.222222222222221)","(1.9, 2.24, 2.22)","(31.0, 75.0, 40.90909090909091)","(11.0, 14.5, 11.988372093023255)"
10-01-2023 12:44:11.899409,"(3.4, 4.4, 4.190697674418605)","(5.5, 8.2, 7.742857142857143)","(31.0, 120.0, 94.66666666666667)","(11.0, 16.5, 15.678571428571429)","(1.9, 2.24, 2.216666666666667)","(31.0, 70.0, 46.34782608695652)","(11.0, 14.5, 11.343137254901961)"
10-01-2023 12:44:13.022208,"(3.4, 4.4, 4.1812499999999995)","(5.5, 8.2, 7.666666666666667)","(31.0, 120.0, 63.0)","(11.0, 16.5, 16.043478260869566)","(1.9, 2.24, 2.216666666666667)","(31.0, 70.0, 47.82608695652174)","(11.0, 14.5, 11.343137254901961)"
10-01-2023 12:44:14.113474,"(3.4, 4.4, 4.1812499999999995)","(5.5, 8.2, 7.666666666666667)","(31.0, 120.0, 63.0)","(11.0, 16.5, 16.1875)","(1.9, 2.24, 2.226666666666667)","(31.0, 70.0, 41.666666666666664)","(11.0, 14.5, 12.833333333333332)"
10-01-2023 12:44:15.224551,"(3.4, 4.4, 4.1812499999999995)","(5.5, 8.2, 7.857142857142857)","(31.0, 120.0, 63.0)","(11.0, 16.5, 16.1875)","(1.9, 2.24, 2.096)","(31.0, 70.0, 41.666666666666664)","(11.0, 14.0, 11.772727272727273)"
10-01-2023 12:44:16.354393,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.2, 7.588235294117647)","(31.0, 120.0, 63.0)","(11.0, 16.5, 16.1875)","(1.9, 2.24, 2.1590000000000003)","(31.0, 70.0, 41.666666666666664)","(11.0, 14.0, 12.833333333333332)"
10-01-2023 12:44:17.441806,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.2, 7.7555555555555555)","(31.0, 120.0, 63.0)","(11.0, 16.5, 16.1875)","(1.9, 2.24, 2.1590000000000003)","(31.0, 70.0, 41.666666666666664)","(11.0, 14.0, 11.454545454545455)"
10-01-2023 12:44:18.496303,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.4, 7.635294117647059)","(31.0, 120.0, 63.0)","(11.0, 16.5, 16.1875)","(1.9, 2.24, 2.1590000000000003)","(31.0, 70.0, 41.666666666666664)","(11.0, 14.0, 11.307692307692308)"
10-01-2023 12:44:19.536029,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.4, 7.635294117647059)","(31.0, 110.0, 50.6)","(11.0, 16.5, 16.1875)","(1.9, 2.24, 2.1590000000000003)","(31.0, 70.0, 41.666666666666664)","(11.0, 14.0, 11.540983606557377)"
10-01-2023 12:44:20.569701,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.4, 7.610526315789474)","(31.0, 110.0, 49.07692307692308)","(11.0, 16.5, 16.1875)","(1.9, 2.22, 2.0927272727272728)","(31.0, 70.0, 41.666666666666664)","(11.0, 14.0, 11.727272727272727)"
10-01-2023 12:44:21.589820,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.2, 7.5777777777777775)","(31.0, 110.0, 49.07692307692308)","(11.0, 16.5, 16.1875)","(1.9, 2.22, 2.0927272727272728)","(31.0, 70.0, 41.76470588235294)","(11.0, 14.0, 11.727272727272727)"
10-01-2023 12:44:22.668773,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.2, 7.5777777777777775)","(31.0, 110.0, 58.0)","(11.0, 16.5, 16.1875)","(1.9, 2.22, 2.0927272727272728)","(31.0, 70.0, 46.0)","(11.0, 14.0, 12.706896551724139)"
10-01-2023 12:44:23.900705,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.2, 7.5777777777777775)","(31.0, 100.0, 58.0)","(11.0, 16.5, 16.1875)","(1.9, 2.22, 2.0927272727272728)","(31.0, 70.0, 51.53846153846153)","(11.0, 14.0, 12.897058823529411)"
10-01-2023 12:44:25.343842,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.2, 7.5777777777777775)","(31.0, 100.0, 58.0)","(11.0, 16.5, 16.1875)","(1.9, 2.22, 2.08875)","(31.0, 70.0, 46.0)","(11.0, 14.0, 12.897058823529411)"
10-01-2023 12:44:26.603096,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.2, 7.763636363636364)","(31.0, 100.0, 58.0)","(11.0, 16.5, 16.1875)","(1.9, 2.22, 2.126666666666667)","(31.0, 70.0, 46.0)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:27.740575,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.4, 7.763636363636364)","(31.0, 100.0, 58.0)","(11.0, 16.5, 16.1875)","(1.9, 2.22, 2.126666666666667)","(31.0, 70.0, 46.0)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:28.857611,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.4, 7.635294117647059)","(31.0, 100.0, 58.0)","(11.0, 16.5, 16.1875)","(1.9, 2.22, 2.2120481927710847)","(31.0, 70.0, 41.666666666666664)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:30.046227,"(3.4, 4.4, 4.1812499999999995)","(5.5, 8.4, 7.635294117647059)","(31.0, 100.0, 58.0)","(11.0, 16.5, 16.1875)","(1.9, 2.22, 2.1854545454545455)","(31.0, 70.0, 56.714285714285715)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:31.212978,"(3.4, 4.4, 4.1812499999999995)","(5.5, 8.4, 7.635294117647059)","(31.0, 100.0, 49.6)","(11.0, 16.5, 16.12962962962963)","(1.9, 2.24, 2.2055172413793107)","(31.0, 65.0, 42.041666666666664)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:32.321219,"(3.4, 4.4, 4.1812499999999995)","(5.5, 8.4, 7.635294117647059)","(31.0, 95.0, 49.1)","(11.0, 16.5, 16.023809523809526)","(1.9, 2.24, 2.2055172413793107)","(31.0, 65.0, 42.041666666666664)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:33.779493,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.4, 7.635294117647059)","(31.0, 95.0, 55.5)","(11.0, 16.5, 14.595238095238095)","(1.9, 2.24, 2.2055172413793107)","(31.0, 65.0, 47.55555555555556)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:35.174182,"(3.4, 4.4, 4.182978723404255)","(5.5, 8.4, 7.7555555555555555)","(31.0, 90.0, 55.5)","(11.0, 16.5, 14.595238095238095)","(1.9, 2.24, 2.2304761904761907)","(31.0, 60.0, 48.0)","(11.0, 14.0, 12.942622950819672)"
