,Dr Julienne,Green La La,Dr Callie,My Dreamer,Gero Lads,Sweet Lola,Hustle Hustle,Jayville Crew
11-01-2023 18:45:57.255568,"(15.0, 20.0, 19.333333333333332)","(2.6, 3.05, 2.9861764705882354)","(12.0, 14.5, 14.115384615384615)","(2.5, 3.3, 3.289655172413793)","(12.0, 14.5, 14.014705882352942)","(51.0, 100.0, 82.0)","(5.0, 6.6, 6.5600000000000005)","(101.0, 480.0, 395.0)"
11-01-2023 18:45:58.398787,"(15.0, 20.0, 19.333333333333332)","(2.6, 3.05, 2.9861764705882354)","(12.0, 14.5, 13.944444444444445)","(2.5, 3.3, 3.289655172413793)","(12.0, 14.5, 14.014705882352942)","(51.0, 100.0, 82.0)","(5.0, 6.8, 6.553846153846154)","(101.0, 480.0, 395.0)"
11-01-2023 18:45:59.576315,"(15.0, 20.0, 19.333333333333332)","(2.6, 3.05, 2.9861764705882354)","(12.0, 14.5, 14.115384615384615)","(2.5, 3.3, 3.286363636363636)","(12.0, 14.5, 14.014705882352942)","(51.0, 100.0, 82.0)","(5.0, 6.6, 6.55)","(101.0, 480.0, 370.0)"
11-01-2023 18:46:00.749584,"(15.0, 20.0, 19.333333333333332)","(2.6, 3.05, 2.9861764705882354)","(12.0, 14.5, 14.115384615384615)","(2.5, 3.3, 3.286363636363636)","(12.0, 14.5, 13.814285714285715)","(51.0, 100.0, 82.0)","(5.0, 6.6, 6.960220994475138)","(101.0, 490.0, 370.0)"
11-01-2023 18:46:01.911963,"(15.0, 20.0, 19.333333333333332)","(2.6, 3.05, 3.0424242424242425)","(12.0, 14.5, 13.633333333333333)","(2.5, 3.3, 3.2970588235294116)","(12.0, 14.5, 13.585365853658537)","(51.0, 100.0, 85.0)","(5.0, 7.0, 6.746666666666666)","(101.0, 490.0, 370.0)"
11-01-2023 18:46:03.018376,"(15.0, 20.0, 19.863636363636363)","(2.6, 3.05, 2.9923529411764704)","(12.0, 14.0, 13.633333333333333)","(2.5, 3.35, 3.342857142857143)","(12.0, 14.0, 13.604651162790697)","(51.0, 100.0, 82.0)","(5.0, 6.8, 6.744827586206896)","(101.0, 490.0, 340.0)"
11-01-2023 18:46:04.091469,"(15.0, 20.0, 19.804347826086957)","(2.6, 2.96, 2.95)","(12.0, 14.0, 13.633333333333333)","(2.5, 3.35, 3.342857142857143)","(12.0, 14.0, 13.575)","(51.0, 100.0, 82.0)","(5.0, 6.8, 6.774193548387097)","(101.0, 490.0, 344.0)"
11-01-2023 18:46:05.109432,"(15.0, 20.0, 19.25)","(2.6, 2.94, 2.9116666666666666)","(12.0, 14.0, 13.633333333333333)","(2.5, 3.4, 3.3993055555555554)","(12.0, 14.0, 13.54054054054054)","(51.0, 100.0, 82.0)","(5.0, 6.8, 6.774193548387097)","(101.0, 480.0, 330.0)"
11-01-2023 18:46:06.177683,"(15.0, 20.0, 19.25)","(2.6, 2.92, 2.8914285714285715)","(12.0, 14.0, 13.633333333333333)","(2.5, 3.4, 3.3987179487179486)","(12.0, 14.0, 13.54054054054054)","(51.0, 100.0, 82.0)","(5.0, 6.8, 6.774193548387097)","(101.0, 470.0, 327.77777777777777)"
11-01-2023 18:46:07.260217,"(15.0, 20.0, 19.25)","(2.6, 2.92, 2.8858536585365853)","(12.0, 14.0, 13.633333333333333)","(2.5, 3.4, 3.3989795918367345)","(12.0, 14.0, 13.54054054054054)","(51.0, 100.0, 82.0)","(5.0, 6.8, 6.664285714285714)","(101.0, 470.0, 340.0)"
11-01-2023 18:46:08.275927,"(15.0, 20.0, 19.804347826086957)","(2.6, 2.88, 2.868888888888889)","(12.0, 14.0, 13.595238095238095)","(2.5, 3.45, 3.414814814814815)","(12.0, 15.0, 14.74025974025974)","(51.0, 100.0, 82.0)","(5.0, 6.8, 6.664285714285714)","(101.0, 460.0, 333.3333333333333)"
11-01-2023 18:46:09.340888,"(15.0, 20.0, 19.804347826086957)","(2.6, 2.88, 2.8610526315789473)","(12.0, 14.0, 13.595238095238095)","(2.5, 3.45, 3.408695652173913)","(12.0, 15.0, 14.743589743589745)","(51.0, 100.0, 89.28571428571428)","(5.0, 6.8, 6.664285714285714)","(101.0, 450.0, 333.3333333333333)"
11-01-2023 18:46:10.556482,"(15.0, 20.0, 19.804347826086957)","(2.6, 2.88, 2.8421052631578947)","(12.0, 14.0, 13.595238095238095)","(2.5, 3.45, 3.408695652173913)","(12.0, 15.0, 14.743589743589745)","(51.0, 100.0, 82.0)","(5.0, 6.8, 6.658064516129032)","(101.0, 450.0, 370.0)"
11-01-2023 18:46:11.757394,"(15.0, 20.0, 19.804347826086957)","(2.6, 2.88, 2.8421052631578947)","(12.0, 14.0, 13.595238095238095)","(2.5, 3.45, 3.408695652173913)","(12.0, 15.0, 14.773333333333333)","(51.0, 100.0, 82.0)","(5.0, 6.8, 6.6499999999999995)","(101.0, 430.0, 330.0)"
11-01-2023 18:46:12.903293,"(15.0, 20.0, 19.804347826086957)","(2.6, 2.88, 2.8421052631578947)","(12.0, 14.0, 13.595238095238095)","(2.5, 3.45, 3.4)","(12.0, 15.0, 14.80281690140845)","(51.0, 100.0, 89.28571428571428)","(5.0, 6.8, 6.85)","(101.0, 430.0, 496.6666666666667)"
11-01-2023 18:46:14.034282,"(15.0, 20.0, 19.58)","(2.6, 2.88, 2.845925925925926)","(12.0, 14.0, 13.547619047619047)","(2.5, 3.4, 3.3936046511627906)","(12.0, 15.0, 14.814285714285715)","(51.0, 100.0, 89.28571428571428)","(5.0, 7.0, 6.85)","(101.0, 500.0, 496.6666666666667)"
11-01-2023 18:46:15.171246,"(15.0, 20.0, 19.58)","(2.6, 2.88, 2.8457142857142856)","(12.0, 14.0, 13.547619047619047)","(2.5, 3.4, 3.3936046511627906)","(12.0, 15.0, 14.814285714285715)","(51.0, 100.0, 89.28571428571428)","(5.0, 7.0, 6.85)","(101.0, 500.0, 496.6666666666667)"
11-01-2023 18:46:16.374208,"(15.0, 20.0, 19.58)","(2.6, 2.88, 2.8457142857142856)","(12.0, 14.0, 13.568181818181818)","(2.5, 3.4, 3.391208791208791)","(12.0, 15.0, 14.814285714285715)","(51.0, 100.0, 93.46153846153847)","(5.0, 7.0, 6.8352941176470585)","(101.0, 500.0, 494.2857142857143)"
11-01-2023 18:46:17.549783,"(15.0, 20.0, 19.58)","(2.6, 2.88, 2.8457142857142856)","(12.0, 14.0, 13.547619047619047)","(2.5, 3.4, 3.395762711864407)","(12.0, 15.0, 14.895522388059701)","(51.0, 95.0, 93.46153846153847)","(5.0, 7.0, 6.8307692307692305)","(101.0, 500.0, 494.2857142857143)"
11-01-2023 18:46:18.627755,"(15.0, 20.0, 19.142857142857142)","(2.6, 2.88, 2.844705882352941)","(12.0, 14.0, 13.547619047619047)","(2.5, 3.4, 3.4250000000000003)","(12.0, 15.0, 14.895522388059701)","(51.0, 95.0, 94.11764705882354)","(5.0, 7.0, 6.876363636363636)","(101.0, 500.0, 362.85714285714283)"
11-01-2023 18:46:19.833194,"(15.0, 19.0, 18.714285714285715)","(2.6, 2.88, 2.8424)","(12.0, 14.0, 13.6)","(2.5, 3.45, 3.413440860215054)","(12.0, 15.0, 14.895522388059701)","(51.0, 100.0, 95.0)","(5.0, 7.0, 6.852173913043478)","(101.0, 500.0, 390.0)"
11-01-2023 18:46:20.916418,"(15.0, 19.0, 18.75)","(2.6, 2.88, 2.8385294117647057)","(12.0, 14.0, 13.6)","(2.5, 3.45, 3.413440860215054)","(12.0, 15.0, 14.895522388059701)","(51.0, 100.0, 95.0)","(5.0, 7.0, 6.827450980392157)","(101.0, 490.0, 390.0)"
11-01-2023 18:46:21.958587,"(15.0, 19.0, 18.705882352941178)","(2.6, 2.88, 2.8435294117647056)","(12.0, 14.0, 13.958333333333334)","(2.5, 3.45, 3.413440860215054)","(12.0, 15.0, 14.790322580645162)","(51.0, 100.0, 98.0)","(5.0, 7.0, 6.818867924528302)","(101.0, 490.0, 390.0)"
11-01-2023 18:46:22.972636,"(15.0, 19.0, 18.666666666666668)","(2.6, 2.88, 2.8272)","(12.0, 14.5, 14.173076923076923)","(2.5, 3.45, 3.4130434782608696)","(12.0, 15.0, 14.887096774193548)","(51.0, 110.0, 96.11111111111111)","(5.0, 7.0, 6.818867924528302)","(101.0, 490.0, 390.0)"
11-01-2023 18:46:24.116648,"(15.0, 19.0, 18.6875)","(2.6, 2.86, 2.8327272727272725)","(12.0, 14.5, 14.185185185185185)","(2.5, 3.4, 3.4758064516129035)","(12.0, 15.0, 14.833333333333334)","(51.0, 110.0, 93.0)","(5.0, 7.0, 6.814814814814815)","(101.0, 490.0, 390.0)"
11-01-2023 18:46:25.238128,"(15.0, 19.0, 18.71153846153846)","(2.6, 2.86, 2.8327272727272725)","(12.0, 14.5, 14.166666666666666)","(2.5, 3.5, 3.461904761904762)","(12.0, 15.0, 14.767857142857142)","(51.0, 110.0, 94.23076923076923)","(5.0, 7.0, 6.836363636363636)","(101.0, 490.0, 390.0)"
11-01-2023 18:46:26.417228,"(15.0, 18.5, 18.454545454545453)","(2.6, 2.86, 2.8235294117647056)","(12.0, 14.5, 14.185185185185185)","(2.5, 3.5, 3.460714285714286)","(12.0, 15.0, 14.735849056603774)","(51.0, 100.0, 94.23076923076923)","(5.0, 7.0, 6.836363636363636)","(101.0, 490.0, 390.0)"
11-01-2023 18:46:27.530015,"(15.0, 18.5, 18.454545454545453)","(2.6, 2.86, 2.8235294117647056)","(12.0, 14.5, 14.185185185185185)","(2.5, 3.5, 3.457627118644068)","(12.0, 15.0, 14.745454545454546)","(51.0, 100.0, 92.5)","(5.0, 7.0, 6.836363636363636)","(101.0, 490.0, 440.7692307692308)"
11-01-2023 18:46:28.639271,"(15.0, 19.0, 18.5)","(2.6, 2.86, 2.8235294117647056)","(12.0, 14.5, 14.173076923076923)","(2.5, 3.5, 3.4537037037037037)","(12.0, 15.0, 14.735849056603774)","(51.0, 100.0, 92.0)","(5.0, 7.0, 6.836363636363636)","(101.0, 490.0, 442.5)"
11-01-2023 18:46:29.784675,"(15.0, 19.0, 18.5)","(2.6, 2.86, 2.8337142857142856)","(12.0, 14.5, 14.173076923076923)","(2.5, 3.5, 3.4517857142857142)","(12.0, 15.0, 14.745454545454546)","(51.0, 100.0, 92.0)","(5.0, 7.0, 6.84)","(101.0, 480.0, 414.0)"
11-01-2023 18:46:31.002263,"(15.0, 19.0, 18.5)","(2.6, 2.88, 2.8623529411764705)","(12.0, 14.5, 14.023809523809524)","(2.5, 3.5, 3.4120689655172414)","(12.0, 15.0, 14.735849056603774)","(51.0, 100.0, 92.0)","(5.0, 7.0, 6.965853658536585)","(101.0, 470.0, 414.0)"
11-01-2023 18:46:32.225710,"(15.0, 18.0, 17.772727272727273)","(2.6, 2.88, 2.86)","(12.0, 14.5, 13.96875)","(2.5, 3.45, 3.4390625)","(12.0, 15.0, 14.631578947368421)","(51.0, 100.0, 92.0)","(5.0, 7.2, 6.9743589743589745)","(101.0, 470.0, 420.0)"
11-01-2023 18:46:33.449009,"(15.0, 17.5, 17.346153846153847)","(2.6, 2.86, 2.8511627906976744)","(12.0, 14.0, 13.976190476190476)","(2.6, 3.45, 3.4571428571428573)","(12.0, 15.0, 14.375)","(51.0, 100.0, 92.0)","(5.0, 7.2, 6.890909090909091)","(101.0, 450.0, 376.6666666666667)"
11-01-2023 18:46:34.594994,"(15.0, 17.5, 17.1)","(2.6, 2.86, 2.8499999999999996)","(12.0, 14.0, 13.976190476190476)","(2.6, 3.5, 3.4571428571428573)","(12.0, 14.5, 14.461538461538462)","(51.0, 100.0, 92.0)","(5.0, 7.0, 6.868852459016393)","(101.0, 450.0, 376.6666666666667)"
11-01-2023 18:46:35.743676,"(15.0, 17.5, 17.346153846153847)","(2.6, 2.86, 2.8448101265822783)","(12.0, 14.0, 13.975)","(2.6, 3.5, 3.454237288135593)","(12.0, 14.5, 14.64864864864865)","(51.0, 100.0, 92.0)","(5.0, 7.0, 6.844776119402985)","(101.0, 450.0, 376.6666666666667)"
11-01-2023 18:46:36.936525,"(15.0, 17.5, 17.362068965517242)","(2.6, 2.88, 2.853684210526316)","(12.0, 14.0, 13.975)","(2.6, 3.5, 3.4386363636363635)","(12.0, 15.0, 14.58974358974359)","(51.0, 100.0, 92.0)","(5.0, 7.0, 6.80377358490566)","(101.0, 450.0, 376.6666666666667)"
11-01-2023 18:46:38.170969,"(15.0, 17.5, 17.362068965517242)","(2.6, 2.88, 2.853684210526316)","(12.0, 14.0, 13.975)","(2.6, 3.5, 3.4386363636363635)","(12.0, 15.0, 14.6)","(51.0, 100.0, 92.0)","(5.0, 7.0, 6.77391304347826)","(101.0, 450.0, 373.3333333333333)"
11-01-2023 18:46:39.383515,"(15.0, 17.5, 17.362068965517242)","(2.6, 2.88, 2.8544444444444443)","(12.0, 14.0, 13.973684210526315)","(2.6, 3.5, 3.4307692307692306)","(12.0, 15.0, 14.6)","(51.0, 100.0, 92.0)","(5.0, 7.0, 6.77391304347826)","(101.0, 440.0, 354.2857142857143)"
11-01-2023 18:46:40.624686,"(15.0, 17.5, 16.75)","(2.6, 2.88, 2.8570491803278686)","(12.0, 14.0, 13.973684210526315)","(2.6, 3.5, 3.453125)","(12.0, 15.0, 14.585365853658537)","(51.0, 100.0, 92.5)","(5.0, 7.0, 6.767441860465116)","(101.0, 440.0, 354.2857142857143)"
11-01-2023 18:46:41.826626,"(15.0, 17.5, 16.810344827586206)","(2.6, 2.88, 2.874838709677419)","(12.0, 14.0, 13.9)","(2.6, 3.5, 3.450793650793651)","(12.0, 15.0, 14.666666666666666)","(51.0, 100.0, 92.5)","(5.0, 7.0, 6.803921568627451)","(101.0, 440.0, 353.3333333333333)"
11-01-2023 18:46:43.028050,"(15.0, 17.5, 16.66)","(2.6, 2.88, 2.874838709677419)","(12.0, 14.0, 13.9)","(2.6, 3.5, 3.475)","(12.0, 15.0, 14.75)","(51.0, 100.0, 93.33333333333333)","(5.0, 7.0, 6.803921568627451)","(101.0, 420.0, 370.0)"
11-01-2023 18:46:44.188443,"(15.0, 17.5, 17.214285714285715)","(2.6, 2.88, 2.8458823529411763)","(12.0, 14.0, 13.533333333333333)","(2.6, 3.5, 3.4727272727272727)","(12.0, 15.0, 14.84)","(51.0, 100.0, 90.52631578947368)","(5.0, 7.0, 6.803921568627451)","(101.0, 420.0, 391.5)"
11-01-2023 18:46:45.358612,"(15.0, 18.0, 17.272727272727273)","(2.6, 2.88, 2.854285714285714)","(12.0, 14.0, 13.533333333333333)","(2.6, 3.5, 3.450793650793651)","(12.0, 15.0, 14.703703703703704)","(51.0, 100.0, 90.52631578947368)","(5.0, 7.0, 6.982352941176471)","(101.0, 400.0, 353.6363636363636)"
11-01-2023 18:46:46.591385,"(15.0, 18.0, 17.2)","(2.6, 2.86, 2.841428571428571)","(12.0, 14.0, 13.481481481481481)","(2.6, 3.5, 3.4515625)","(12.0, 15.0, 14.576923076923077)","(51.0, 100.0, 83.57142857142857)","(5.0, 7.0, 7.029629629629629)","(101.0, 400.0, 353.6363636363636)"
11-01-2023 18:46:47.811575,"(15.0, 18.0, 17.066666666666666)","(2.6, 2.86, 2.8409999999999997)","(12.0, 14.0, 13.481481481481481)","(2.6, 3.5, 3.455)","(12.0, 15.0, 14.535714285714286)","(51.0, 90.0, 81.25)","(5.0, 7.2, 7.022222222222222)","(101.0, 400.0, 344.2857142857143)"
11-01-2023 18:46:49.010628,"(15.0, 18.0, 17.066666666666666)","(2.6, 2.86, 2.8456603773584903)","(12.0, 14.0, 13.481481481481481)","(2.6, 3.5, 3.455)","(12.0, 15.0, 14.342105263157894)","(51.0, 90.0, 81.25)","(5.0, 7.2, 7.03728813559322)","(101.0, 380.0, 339.0909090909091)"
11-01-2023 18:46:50.212428,"(15.0, 18.0, 17.466666666666665)","(2.6, 2.86, 2.8456603773584903)","(12.0, 14.0, 13.481481481481481)","(2.6, 3.5, 3.455)","(12.0, 14.5, 14.342105263157894)","(51.0, 90.0, 81.25)","(5.0, 7.2, 7.03728813559322)","(101.0, 380.0, 352.3529411764706)"
11-01-2023 18:46:51.330606,"(15.0, 18.0, 17.333333333333332)","(2.6, 2.86, 2.84125)","(12.0, 13.5, 13.433333333333334)","(2.6, 3.5, 3.4556962025316453)","(12.0, 15.0, 14.333333333333334)","(51.0, 90.0, 80.45454545454545)","(5.0, 7.2, 7.059259259259259)","(101.0, 360.0, 352.3529411764706)"
11-01-2023 18:46:52.478394,"(15.0, 18.0, 17.333333333333332)","(2.6, 2.86, 2.8457142857142856)","(12.0, 13.5, 13.22)","(2.6, 3.5, 3.4583333333333335)","(12.0, 14.5, 14.333333333333334)","(51.0, 90.0, 80.45454545454545)","(5.0, 7.2, 7.059259259259259)","(101.0, 360.0, 352.3529411764706)"
11-01-2023 18:46:53.696206,"(15.0, 18.0, 17.435897435897434)","(2.6, 2.86, 2.859259259259259)","(12.0, 13.5, 13.228260869565217)","(2.6, 3.5, 3.4585714285714286)","(12.0, 13.5, 13.342105263157894)","(51.0, 90.0, 81.92307692307692)","(5.0, 7.2, 7.140000000000001)","(101.0, 350.0, 306.0)"
11-01-2023 18:46:54.910891,"(15.0, 18.0, 17.435897435897434)","(2.6, 2.88, 2.8495081967213114)","(12.0, 13.5, 13.022222222222222)","(2.6, 3.5, 3.4776785714285716)","(12.0, 13.5, 13.796875)","(51.0, 90.0, 81.92307692307692)","(5.0, 7.4, 7.085714285714285)","(101.0, 350.0, 306.0)"
11-01-2023 18:46:56.063562,"(15.0, 18.0, 17.416666666666668)","(2.6, 2.86, 2.839016393442623)","(12.0, 13.5, 12.86111111111111)","(2.6, 3.5, 3.4564102564102566)","(12.0, 14.0, 13.868421052631579)","(51.0, 90.0, 78.33333333333333)","(5.0, 7.2, 7.16)","(101.0, 350.0, 260.0)"
11-01-2023 18:46:57.184243,"(15.0, 18.0, 17.416666666666668)","(2.6, 2.88, 2.8547826086956523)","(12.0, 13.0, 12.842105263157894)","(2.6, 3.5, 3.4558441558441557)","(12.0, 14.0, 13.705882352941176)","(51.0, 85.0, 77.22222222222223)","(5.0, 7.2, 7.181818181818182)","(101.0, 340.0, 299.66666666666663)"
11-01-2023 18:46:58.298704,"(15.0, 18.0, 17.375)","(2.6, 2.88, 2.8548837209302325)","(12.0, 13.0, 13.14)","(2.6, 3.5, 3.4554054054054055)","(12.0, 14.0, 13.405405405405405)","(51.0, 85.0, 77.22222222222223)","(5.0, 7.4, 7.144262295081967)","(101.0, 340.0, 307.4074074074074)"
11-01-2023 18:46:59.499022,"(15.0, 18.0, 17.375)","(2.6, 2.88, 2.869090909090909)","(12.0, 13.5, 13.45)","(2.6, 3.5, 3.4419354838709677)","(12.0, 14.0, 13.409090909090908)","(51.0, 85.0, 77.22222222222223)","(5.0, 7.4, 7.17)","(101.0, 340.0, 304.3478260869565)"
11-01-2023 18:47:00.711780,"(15.0, 18.0, 17.375)","(2.6, 2.88, 2.893777777777778)","(12.0, 13.5, 13.56)","(2.6, 3.5, 3.4470588235294115)","(12.0, 14.0, 13.305555555555555)","(51.0, 85.0, 77.22222222222223)","(5.0, 7.2, 7.172727272727273)","(101.0, 320.0, 248.0)"
11-01-2023 18:47:01.922377,"(15.0, 17.5, 16.863636363636363)","(2.6, 2.9, 2.893777777777778)","(11.0, 14.0, 13.607142857142858)","(2.6, 3.5, 3.4346938775510205)","(12.0, 14.0, 13.30952380952381)","(51.0, 85.0, 76.25)","(5.0, 7.2, 7.181818181818182)","(101.0, 320.0, 260.0)"
11-01-2023 18:47:03.079766,"(15.0, 17.0, 16.714285714285715)","(2.6, 2.94, 2.9314285714285715)","(11.0, 14.0, 13.58)","(2.6, 3.45, 3.4186046511627906)","(12.0, 13.5, 13.131578947368421)","(51.0, 85.0, 77.0)","(5.0, 7.2, 7.181818181818182)","(101.0, 320.0, 252.10526315789474)"
11-01-2023 18:47:04.201936,"(15.0, 17.0, 16.875)","(2.6, 2.94, 2.934)","(11.0, 14.0, 13.58)","(2.6, 3.45, 3.4152173913043478)","(12.0, 13.5, 12.928571428571429)","(51.0, 85.0, 73.33333333333333)","(5.0, 7.2, 7.1312500000000005)","(101.0, 300.0, 252.10526315789474)"
11-01-2023 18:47:05.351265,"(15.0, 17.5, 16.814285714285713)","(2.6, 2.98, 2.942105263157895)","(11.0, 14.0, 13.558823529411764)","(2.6, 3.45, 3.448936170212766)","(12.0, 13.5, 12.984375)","(51.0, 80.0, 72.5)","(5.0, 7.2, 7.126530612244898)","(101.0, 300.0, 252.5)"
11-01-2023 18:47:06.529049,"(15.0, 17.0, 16.444444444444443)","(2.6, 2.96, 2.9273684210526314)","(11.0, 14.0, 13.558823529411764)","(2.6, 3.5, 3.448936170212766)","(12.0, 13.0, 13.025423728813559)","(51.0, 80.0, 72.5)","(5.0, 7.2, 7.148571428571429)","(101.0, 290.0, 272.8571428571429)"
11-01-2023 18:47:07.676341,"(15.0, 17.0, 16.204545454545453)","(2.6, 2.96, 2.936153846153846)","(11.0, 14.0, 13.558823529411764)","(2.6, 3.5, 3.4410256410256412)","(12.0, 13.5, 12.950980392156863)","(51.0, 80.0, 68.52941176470588)","(5.0, 7.2, 7.173333333333334)","(101.0, 280.0, 272.8571428571429)"
11-01-2023 18:47:08.748292,"(15.0, 17.0, 16.313725490196077)","(2.6, 2.98, 2.96)","(11.0, 14.0, 13.433962264150944)","(2.6, 3.45, 3.4410256410256412)","(12.0, 13.5, 13.19277108433735)","(51.0, 80.0, 68.52941176470588)","(5.0, 7.2, 7.1230769230769235)","(101.0, 280.0, 276.25)"
11-01-2023 18:47:09.844289,"(15.0, 16.5, 16.227272727272727)","(2.6, 2.98, 2.9565)","(11.0, 13.5, 13.416666666666666)","(2.6, 3.4, 3.353225806451613)","(12.0, 15.0, 14.431818181818182)","(51.0, 80.0, 68.52941176470588)","(5.0, 7.2, 7.092063492063492)","(101.0, 280.0, 265.7142857142857)"
11-01-2023 18:47:10.982402,"(15.0, 16.5, 16.25)","(2.6, 3.0, 2.9658823529411764)","(11.0, 13.5, 13.482758620689655)","(2.6, 3.4, 3.3645454545454543)","(12.0, 14.5, 14.434782608695652)","(51.0, 80.0, 68.52941176470588)","(5.0, 7.2, 7.05974025974026)","(101.0, 280.0, 265.7142857142857)"
11-01-2023 18:47:12.258621,"(15.0, 16.5, 16.282608695652176)","(2.6, 3.05, 3.0106060606060607)","(11.0, 13.5, 13.357142857142858)","(2.6, 3.4, 3.367741935483871)","(12.0, 14.5, 14.326923076923077)","(51.0, 80.0, 68.52941176470588)","(5.0, 7.2, 7.075409836065574)","(101.0, 280.0, 265.0)"
11-01-2023 18:47:13.454067,"(15.0, 16.0, 15.930555555555555)","(2.6, 3.05, 3.0106060606060607)","(11.0, 13.5, 13.4)","(2.6, 3.4, 3.3579999999999997)","(12.0, 14.5, 14.12589928057554)","(51.0, 80.0, 68.52941176470588)","(5.0, 7.2, 7.075409836065574)","(101.0, 280.0, 265.0)"
11-01-2023 18:47:14.671969,"(15.0, 16.0, 15.833333333333334)","(2.6, 3.05, 3.0229166666666667)","(11.0, 13.5, 13.475)","(2.6, 3.4, 3.3544554455445543)","(12.0, 14.5, 14.12589928057554)","(51.0, 80.0, 68.52941176470588)","(5.0, 7.2, 7.075409836065574)","(101.0, 280.0, 265.0)"
11-01-2023 18:47:15.898894,"(15.0, 16.0, 15.58695652173913)","(2.6, 3.05, 3.000810810810811)","(11.0, 13.5, 13.475)","(2.6, 3.4, 3.351923076923077)","(12.0, 14.5, 13.978021978021978)","(51.0, 80.0, 75.9375)","(5.0, 7.2, 7.129411764705883)","(101.0, 280.0, 257.5)"
11-01-2023 18:47:17.154696,"(14.0, 15.5, 15.25)","(2.6, 3.05, 3.000810810810811)","(11.0, 13.5, 13.475)","(2.6, 3.4, 3.3618644067796613)","(12.0, 14.0, 13.977272727272727)","(51.0, 80.0, 75.9375)","(5.0, 7.2, 7.129411764705883)","(101.0, 260.0, 261.6666666666667)"
11-01-2023 18:47:18.392508,"(14.0, 15.5, 15.238095238095237)","(2.6, 3.05, 3.006)","(11.0, 13.5, 13.333333333333334)","(2.6, 3.4, 3.39)","(12.0, 14.0, 13.977011494252874)","(51.0, 80.0, 66.07142857142857)","(5.0, 7.2, 7.094736842105263)","(101.0, 270.0, 261.6666666666667)"
11-01-2023 18:47:19.568153,"(14.0, 15.5, 15.166666666666666)","(2.6, 3.05, 3.006)","(11.0, 14.0, 13.333333333333334)","(2.6, 3.45, 3.281578947368421)","(12.0, 14.0, 13.96111111111111)","(51.0, 80.0, 71.875)","(5.0, 7.2, 7.084745762711864)","(101.0, 270.0, 250.0)"
11-01-2023 18:47:20.721267,"(14.0, 15.5, 15.142857142857142)","(2.6, 3.05, 3.045238095238095)","(11.0, 13.5, 13.3125)","(2.6, 3.4, 3.2684210526315787)","(12.0, 14.0, 13.977011494252874)","(51.0, 80.0, 71.875)","(5.0, 7.2, 7.181818181818182)","(101.0, 270.0, 250.0)"
11-01-2023 18:47:21.866375,"(14.0, 15.5, 15.151515151515152)","(2.6, 3.1, 3.094)","(11.0, 13.5, 13.339285714285714)","(2.6, 3.3, 3.26625)","(12.0, 14.0, 13.977777777777778)","(51.0, 80.0, 68.52941176470588)","(5.0, 7.2, 7.181818181818182)","(101.0, 270.0, 250.0)"
11-01-2023 18:47:23.080471,"(14.0, 15.5, 15.151515151515152)","(2.6, 3.1, 3.109574468085106)","(11.0, 13.5, 13.339285714285714)","(2.6, 3.3, 3.2544776119402985)","(12.0, 14.0, 14.384615384615385)","(51.0, 80.0, 68.52941176470588)","(5.0, 7.2, 7.125581395348838)","(101.0, 270.0, 250.0)"
11-01-2023 18:47:24.297186,"(14.0, 15.5, 15.037037037037036)","(2.6, 3.15, 3.109574468085106)","(11.0, 13.5, 13.333333333333334)","(2.6, 3.3, 3.2085714285714286)","(12.0, 14.5, 14.227272727272727)","(51.0, 80.0, 68.75)","(5.0, 7.2, 7.380000000000001)","(101.0, 270.0, 250.0)"
11-01-2023 18:47:25.454267,"(14.0, 15.5, 15.1)","(2.6, 3.15, 3.11803738317757)","(11.0, 14.0, 13.338983050847457)","(2.6, 3.25, 3.1885542168674696)","(12.0, 15.0, 14.23943661971831)","(51.0, 80.0, 71.0)","(5.0, 7.4, 7.552941176470588)","(101.0, 270.0, 250.0)"
11-01-2023 18:47:26.624768,"(14.0, 15.5, 15.17741935483871)","(2.6, 3.1, 3.021621621621622)","(11.0, 14.0, 13.338983050847457)","(2.6, 3.25, 3.171153846153846)","(12.0, 15.0, 14.23943661971831)","(51.0, 80.0, 68.0)","(5.0, 7.6, 7.6625)","(101.0, 270.0, 261.8181818181818)"
11-01-2023 18:47:27.845163,"(14.0, 15.5, 15.17741935483871)","(2.6, 3.1, 3.007046979865772)","(11.0, 14.0, 13.546511627906977)","(2.6, 3.2, 3.1841666666666666)","(12.0, 15.0, 14.261538461538462)","(51.0, 80.0, 74.4186046511628)","(5.0, 7.8, 7.6899999999999995)","(101.0, 270.0, 268.57142857142856)"
11-01-2023 18:47:29.137568,"(14.0, 15.5, 15.17741935483871)","(2.6, 3.05, 3.007046979865772)","(11.0, 14.0, 13.546511627906977)","(2.6, 3.2, 3.187962962962963)","(12.0, 15.0, 14.189655172413794)","(51.0, 80.0, 69.5)","(5.0, 7.8, 7.6899999999999995)","(101.0, 290.0, 281.6666666666667)"
11-01-2023 18:47:30.358545,"(14.0, 15.5, 15.3)","(2.6, 3.05, 3.0110169491525425)","(11.0, 14.0, 13.551724137931034)","(2.6, 3.2, 3.1835714285714287)","(12.0, 15.0, 14.306122448979592)","(51.0, 80.0, 69.5)","(5.0, 7.8, 7.6899999999999995)","(101.0, 290.0, 289.09090909090907)"
