,Calculated Risk,Opawa Conan,Centurion,Gitan,Go Hazel,Goldstar Toby,Goldstar Gigi,Dembe
05-01-2023 16:02:31.706166,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.514666666666667)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 38.36363636363636)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 9.2)"
05-01-2023 16:02:32.954893,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.514666666666667)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 45.625)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:34.259143,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.514666666666667)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:35.639381,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:37.066088,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:38.310218,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:39.496985,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:40.620998,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:41.636802,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:42.709014,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:43.887170,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:45.031598,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.8571428571428568)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:46.175713,"(7.0, 12.5, 10.057142857142857)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:47.289322,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 37.95454545454545)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 11.042857142857143)"
05-01-2023 16:02:48.386401,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 73.75)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 9.2)"
05-01-2023 16:02:49.456606,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 73.75)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 9.2)"
05-01-2023 16:02:50.601937,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 73.75)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 9.2)"
05-01-2023 16:02:51.747478,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 73.75)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 9.2)"
05-01-2023 16:02:52.874466,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 73.75)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.5, 10.3)"
05-01-2023 16:02:54.049237,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 73.75)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:02:55.140295,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 73.75)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:02:56.195621,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6100000000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 73.75)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:02:57.267424,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6437500000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 73.75)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:02:58.365720,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6437500000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 73.75)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:02:59.489676,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.75)","(2.5, 2.74, 2.6437500000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 73.75)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:00.637295,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.625)","(2.5, 2.74, 2.6437500000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:01.755832,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 28.625)","(2.5, 2.74, 2.6437500000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:02.895258,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.6437500000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:03.967174,"(7.0, 12.5, 8.075)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.6437500000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:04.984380,"(7.0, 12.0, 9.120000000000001)","(3.1, 4.8, 3.931578947368421)","(13.0, 32.0, 24.2)","(2.5, 2.74, 2.6437500000000003)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:06.062115,"(7.0, 12.0, 9.120000000000001)","(3.1, 4.8, 3.931578947368421)","(13.0, 32.0, 24.2)","(2.5, 2.74, 2.6494117647058824)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:07.176836,"(7.0, 12.0, 9.120000000000001)","(3.1, 4.8, 3.931578947368421)","(13.0, 32.0, 24.2)","(2.5, 2.74, 2.6494117647058824)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:08.283097,"(7.0, 12.0, 9.120000000000001)","(3.1, 4.8, 3.931578947368421)","(13.0, 32.0, 24.2)","(2.5, 2.74, 2.6494117647058824)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:09.402318,"(7.0, 12.0, 9.120000000000001)","(3.1, 4.8, 3.931578947368421)","(13.0, 32.0, 24.2)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:10.492931,"(7.0, 12.0, 9.120000000000001)","(3.1, 4.8, 3.931578947368421)","(13.0, 32.0, 24.2)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:11.610482,"(7.0, 12.0, 9.120000000000001)","(3.1, 4.8, 3.931578947368421)","(13.0, 32.0, 24.2)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:12.753840,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:13.803074,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:14.861366,"(7.0, 12.5, 10.73)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:15.949403,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:16.997508,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:18.049296,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:19.164905,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:20.239402,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:21.311556,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.6576470588235295)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:22.388048,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.74, 2.7763636363636364)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:23.491034,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.8, 2.7945454545454544)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:24.564706,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.82, 2.7945454545454544)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:25.578875,"(7.0, 12.5, 9.32)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.82, 2.7945454545454544)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 11.649999999999999)"
05-01-2023 16:03:26.721066,"(7.0, 12.5, 8.675)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.82, 2.625)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:27.824147,"(7.0, 12.5, 8.675)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.94, 2.7825)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:28.943435,"(7.0, 12.5, 8.675)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.94, 2.8448)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:30.036022,"(7.0, 12.5, 8.675)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.94, 2.8448)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:31.174250,"(7.0, 12.5, 8.675)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 24.2)","(2.5, 2.94, 2.8448)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:32.266985,"(7.0, 12.0, 8.55)","(3.1, 4.8, 3.931578947368421)","(13.0, 32.0, 24.2)","(2.5, 2.94, 2.8)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:33.389421,"(7.0, 12.0, 8.55)","(3.1, 4.8, 3.931578947368421)","(13.0, 32.0, 24.2)","(2.5, 2.94, 2.8)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 85.6923076923077)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:34.496879,"(7.0, 12.0, 8.55)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.94, 2.8)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 95.92857142857143)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:35.659886,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.94, 2.8)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 117.82352941176471)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:36.750459,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.94, 2.8)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(26.0, 220.0, 117.82352941176471)","(4.6, 13.0, 10.3)"
05-01-2023 16:03:37.841584,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(13.0, 34.0, 25.4)","(2.5, 2.94, 2.8)","(13.0, 32.0, 19.333333333333332)","(19.0, 130.0, 76.71052631578948)","(31.0, 220.0, 117.82352941176471)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:38.951347,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(14.0, 34.0, 25.4)","(2.45, 3.25, 3.187)","(14.0, 32.0, 19.333333333333332)","(19.0, 130.0, 38.77272727272727)","(31.0, 220.0, 117.82352941176471)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:40.015351,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(14.0, 34.0, 25.4)","(2.45, 3.25, 3.1483333333333334)","(14.0, 32.0, 22.5)","(19.0, 130.0, 38.77272727272727)","(31.0, 220.0, 117.82352941176471)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:41.113858,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(14.0, 34.0, 25.4)","(2.45, 2.9, 2.7483333333333335)","(14.0, 32.0, 22.5)","(19.0, 130.0, 38.77272727272727)","(31.0, 220.0, 117.82352941176471)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:42.182288,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(14.0, 34.0, 25.4)","(2.45, 2.9, 2.7483333333333335)","(14.0, 32.0, 22.5)","(19.0, 130.0, 38.77272727272727)","(31.0, 220.0, 95.92857142857143)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:43.248185,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(14.0, 34.0, 25.4)","(2.45, 2.9, 2.7483333333333335)","(14.0, 32.0, 22.5)","(19.0, 130.0, 38.77272727272727)","(31.0, 220.0, 95.92857142857143)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:44.386079,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(14.0, 34.0, 25.4)","(2.45, 2.9, 2.7483333333333335)","(14.0, 32.0, 22.5)","(19.0, 130.0, 38.77272727272727)","(31.0, 220.0, 95.92857142857143)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:45.478914,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(14.0, 34.0, 25.4)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 38.77272727272727)","(31.0, 220.0, 95.92857142857143)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:46.613034,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(14.0, 34.0, 25.4)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 46.0)","(31.0, 220.0, 95.92857142857143)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:47.706582,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(14.0, 34.0, 25.4)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 45.625)","(31.0, 220.0, 95.92857142857143)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:48.744854,"(7.0, 12.0, 10.649999999999999)","(3.1, 4.8, 3.931578947368421)","(14.0, 34.0, 25.4)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 45.625)","(31.0, 220.0, 95.92857142857143)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:49.836344,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 24.25)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 70.44117647058823)","(31.0, 220.0, 117.82352941176471)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:50.972092,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 24.25)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 70.44117647058823)","(31.0, 220.0, 117.82352941176471)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:52.096126,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 24.25)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 70.44117647058823)","(31.0, 220.0, 117.82352941176471)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:53.281851,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 24.25)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 70.44117647058823)","(31.0, 220.0, 62.90909090909091)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:54.396082,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 24.25)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 70.44117647058823)","(31.0, 220.0, 62.90909090909091)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:55.490660,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 24.25)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 73.75)","(31.0, 220.0, 62.90909090909091)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:56.500977,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 24.25)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 73.75)","(31.0, 220.0, 62.90909090909091)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:57.560700,"(7.0, 12.5, 11.025)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 24.25)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 73.75)","(31.0, 220.0, 62.90909090909091)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:58.719961,"(7.0, 12.5, 9.2)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 24.5)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 73.75)","(31.0, 220.0, 62.90909090909091)","(4.8, 13.0, 10.3)"
05-01-2023 16:03:59.988523,"(7.0, 12.5, 10.6)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 24.5)","(2.45, 2.9, 2.795)","(14.0, 32.0, 22.5)","(19.0, 130.0, 73.75)","(31.0, 220.0, 62.90909090909091)","(4.8, 13.0, 10.3)"
05-01-2023 16:04:01.234012,"(7.0, 12.5, 10.6)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 24.5)","(2.45, 2.9, 2.7600000000000002)","(14.0, 32.0, 22.5)","(19.0, 130.0, 73.75)","(31.0, 220.0, 62.90909090909091)","(4.8, 13.0, 10.3)"
05-01-2023 16:04:02.447640,"(7.0, 12.5, 10.6)","(3.1, 4.8, 3.931578947368421)","(14.0, 36.0, 28.0)","(2.45, 2.9, 2.7600000000000002)","(14.0, 32.0, 20.0)","(19.0, 130.0, 38.77272727272727)","(31.0, 220.0, 76.75)","(4.8, 13.0, 10.3)"
05-01-2023 16:04:03.572735,"(7.0, 12.5, 10.6)","(3.1, 4.8, 3.931578947368421)","(14.0, 38.0, 28.0)","(2.45, 2.9, 2.7600000000000002)","(14.0, 34.0, 20.0)","(19.0, 130.0, 38.77272727272727)","(31.0, 220.0, 87.76923076923077)","(4.8, 13.0, 10.3)"
