,Burrum Betty,Comical Rose,Petite Blitzen,Lethal Violet,Top Trip Pam,Shian Ricky,Caesars Corner,Lady Mcbeth
07-12-2022 13:56:53.865151,"(3.1, 4.7, 4.271428571428571)","(4.8, 6.8, 5.2727272727272725)","(18.0, 46.0, 35.0)","(26.0, 100.0, 40.0)","(81.0, 570.0, 220.58823529411765)","(2.6, 3.2, 2.92)","(5.5, 12.5, 11.8125)","(8.0, 25.0, 20.0)"
07-12-2022 13:56:55.014355,"(3.1, 4.8, 4.533333333333333)","(4.8, 6.8, 5.418181818181818)","(18.0, 46.0, 35.0)","(26.0, 100.0, 40.0)","(81.0, 570.0, 220.58823529411765)","(2.6, 3.2, 2.92)","(5.5, 12.5, 11.125)","(8.0, 25.0, 20.0)"
07-12-2022 13:56:56.203567,"(3.1, 4.8, 4.457142857142857)","(4.8, 6.8, 6.0)","(18.0, 46.0, 35.0)","(26.0, 100.0, 40.0)","(81.0, 570.0, 300.0)","(2.6, 3.2, 2.92)","(5.5, 12.5, 9.166666666666666)","(8.0, 25.0, 20.0)"
07-12-2022 13:56:57.358600,"(3.1, 4.7, 4.3875)","(4.8, 6.8, 6.0)","(18.0, 46.0, 35.0)","(26.0, 100.0, 40.0)","(81.0, 570.0, 220.58823529411765)","(2.6, 3.2, 2.92)","(5.5, 13.5, 10.23076923076923)","(8.0, 25.0, 20.0)"
07-12-2022 13:56:58.633552,"(3.1, 4.6, 4.199999999999999)","(4.8, 6.8, 5.811764705882353)","(18.0, 46.0, 35.0)","(26.0, 100.0, 40.0)","(81.0, 570.0, 320.0)","(2.6, 3.2, 2.92)","(5.5, 13.0, 9.0)","(8.0, 25.0, 20.0)"
07-12-2022 13:56:59.763318,"(3.1, 4.6, 4.2)","(4.8, 6.8, 5.811764705882353)","(18.0, 46.0, 35.0)","(26.0, 100.0, 44.75)","(81.0, 570.0, 320.0)","(2.6, 3.2, 2.92)","(5.5, 13.0, 12.25)","(8.0, 25.0, 22.666666666666664)"
07-12-2022 13:57:00.993627,"(3.1, 4.6, 4.333333333333333)","(4.8, 6.8, 5.961904761904762)","(18.0, 46.0, 35.0)","(26.0, 95.0, 44.75)","(81.0, 570.0, 220.58823529411765)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.5)","(8.0, 27.0, 22.666666666666664)"
07-12-2022 13:57:02.242687,"(3.1, 4.2, 4.008080808080808)","(4.8, 6.8, 5.961904761904762)","(18.0, 46.0, 41.416666666666664)","(26.0, 95.0, 44.75)","(81.0, 570.0, 300.0)","(2.6, 3.2, 2.92)","(5.5, 13.0, 12.25)","(8.0, 27.0, 22.666666666666664)"
07-12-2022 13:57:03.492559,"(3.1, 4.2, 4.008080808080808)","(4.8, 6.8, 5.858823529411764)","(18.0, 46.0, 32.75)","(26.0, 95.0, 44.75)","(81.0, 570.0, 300.0)","(2.6, 3.2, 2.92)","(5.5, 13.0, 12.355555555555554)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:04.949686,"(3.1, 4.2, 4.004123711340206)","(4.8, 6.8, 6.038095238095238)","(18.0, 46.0, 32.75)","(26.0, 95.0, 44.75)","(81.0, 570.0, 220.58823529411765)","(2.6, 3.2, 2.92)","(5.5, 13.0, 12.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:06.424509,"(3.1, 4.2, 3.9526041666666667)","(4.8, 6.8, 6.4714285714285715)","(18.0, 46.0, 32.75)","(26.0, 95.0, 59.0)","(81.0, 570.0, 320.0)","(2.6, 3.2, 2.92)","(5.5, 13.0, 12.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:07.829280,"(3.1, 4.2, 3.9526041666666667)","(4.8, 6.6, 6.42)","(18.0, 46.0, 36.36363636363636)","(26.0, 90.0, 59.0)","(81.0, 570.0, 174.0)","(2.6, 3.2, 2.92)","(5.5, 13.0, 12.1)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:09.107228,"(3.1, 4.2, 3.8607142857142858)","(4.8, 6.6, 6.125)","(18.0, 46.0, 36.36363636363636)","(26.0, 90.0, 59.0)","(81.0, 570.0, 290.0)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:10.303459,"(3.1, 4.2, 3.8607142857142858)","(4.8, 6.6, 6.125)","(18.0, 46.0, 39.375)","(26.0, 90.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 12.228571428571428)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:11.566434,"(3.1, 4.2, 3.857216494845361)","(4.8, 6.6, 5.952173913043478)","(18.0, 46.0, 39.5)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:12.703718,"(3.1, 4.2, 3.857216494845361)","(4.8, 6.8, 5.952173913043478)","(18.0, 46.0, 39.5)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:13.853786,"(3.1, 4.1, 3.8777777777777778)","(4.8, 6.8, 6.433333333333334)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:14.986511,"(3.1, 4.1, 3.8777777777777778)","(4.8, 7.0, 6.433333333333334)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:16.252301,"(3.1, 4.1, 3.8777777777777778)","(4.8, 7.0, 6.144444444444444)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:17.391263,"(3.1, 4.1, 3.9)","(4.8, 7.2, 6.144444444444444)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:18.400500,"(3.1, 4.1, 3.9)","(4.8, 7.2, 6.144444444444444)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:19.459909,"(3.1, 4.1, 3.9)","(4.8, 7.2, 6.144444444444444)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:20.615519,"(3.1, 4.1, 3.9)","(4.8, 9.2, 6.34)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:21.720044,"(3.1, 4.1, 3.9)","(4.8, 9.2, 6.34)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:22.830468,"(3.1, 4.1, 3.9)","(4.8, 8.8, 8.100000000000001)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.92)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:23.986614,"(3.1, 4.1, 3.875)","(4.8, 8.6, 6.766666666666667)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 3.058823529411765)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:25.125549,"(3.1, 4.1, 3.875)","(4.8, 8.4, 7.78)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.2, 2.8089285714285714)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:26.261964,"(3.1, 4.1, 3.875)","(4.8, 8.4, 7.78)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 61.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.05, 2.9651315789473682)","(5.5, 13.0, 11.2)","(8.0, 27.0, 23.25)"
07-12-2022 13:57:27.382191,"(3.1, 4.1, 3.875)","(4.8, 8.4, 7.78)","(18.0, 46.0, 36.54545454545455)","(26.0, 95.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.05, 2.956551724137931)","(5.5, 13.0, 9.127272727272727)","(8.0, 27.0, 24.22222222222222)"
07-12-2022 13:57:28.493387,"(3.1, 4.1, 3.875)","(4.8, 8.4, 7.78)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.8082926829268295)","(5.5, 16.0, 9.142857142857142)","(8.0, 27.0, 24.708333333333332)"
07-12-2022 13:57:29.635678,"(3.1, 4.1, 3.875)","(4.8, 8.4, 6.54)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.8082926829268295)","(5.5, 13.0, 9.142857142857142)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:30.801033,"(3.1, 4.1, 3.875)","(4.8, 8.0, 7.46)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.831666666666667)","(5.5, 13.0, 9.142857142857142)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:31.849089,"(3.1, 4.1, 3.875)","(4.8, 7.8, 6.3)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.831666666666667)","(5.5, 13.0, 8.916666666666666)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:32.845458,"(3.1, 4.1, 3.875)","(4.8, 7.8, 7.3)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.831666666666667)","(5.5, 15.5, 12.533333333333333)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:33.807507,"(3.1, 4.1, 3.875)","(4.8, 7.8, 7.3)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.831666666666667)","(5.5, 15.0, 12.533333333333333)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:34.804298,"(3.1, 4.1, 3.875)","(4.8, 7.8, 7.3)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.831666666666667)","(5.5, 15.0, 12.533333333333333)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:35.794488,"(3.1, 4.1, 3.875)","(4.8, 7.6, 6.22)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.831666666666667)","(5.5, 15.0, 12.533333333333333)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:36.878370,"(3.1, 4.1, 3.875)","(4.8, 7.6, 6.22)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.831666666666667)","(5.5, 15.0, 12.533333333333333)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:37.906451,"(3.1, 4.1, 3.875)","(4.8, 7.6, 6.22)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.831666666666667)","(5.5, 15.0, 8.657142857142857)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:38.909284,"(3.1, 4.1, 3.875)","(4.8, 7.6, 6.22)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.831666666666667)","(5.5, 15.0, 10.36)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:39.886615,"(3.1, 4.1, 3.875)","(4.8, 7.4, 5.946153846153846)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.9275)","(5.5, 14.5, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:40.925275,"(3.1, 4.1, 3.875)","(4.8, 7.4, 5.946153846153846)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.9275)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:41.916235,"(3.1, 4.1, 3.875)","(4.8, 7.4, 5.946153846153846)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.9275)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:42.913925,"(3.1, 4.1, 3.875)","(4.8, 7.2, 5.933333333333334)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.9275)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:44.243495,"(3.1, 4.1, 3.875)","(4.8, 7.2, 5.933333333333334)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.9533333333333336)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:45.340998,"(3.1, 4.1, 3.875)","(4.8, 7.2, 5.933333333333334)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.9533333333333336)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:46.458894,"(3.1, 4.1, 3.875)","(4.8, 7.2, 6.82)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.88)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:47.515947,"(3.1, 4.1, 3.875)","(4.8, 7.2, 6.82)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.7953846153846156)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:48.548928,"(3.1, 4.1, 3.875)","(4.8, 7.2, 6.82)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.7953846153846156)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:49.656204,"(3.1, 4.1, 3.875)","(4.8, 7.2, 6.82)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.7953846153846156)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:50.934121,"(3.1, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.7953846153846156)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:52.220238,"(3.1, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.8776470588235297)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:53.310276,"(3.1, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.9488000000000003)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:54.449813,"(3.1, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(81.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.9488000000000003)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:55.537636,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(91.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.9488000000000003)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:56.564683,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(91.0, 570.0, 227.64705882352942)","(2.6, 3.1, 2.9488000000000003)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:57.590832,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(91.0, 570.0, 263.6842105263158)","(2.6, 3.1, 2.9488000000000003)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:58.746825,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(91.0, 570.0, 263.6842105263158)","(2.6, 3.1, 2.9488000000000003)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:57:59.843973,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(91.0, 570.0, 231.1764705882353)","(2.6, 3.1, 2.88625)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:58:01.028250,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(91.0, 570.0, 231.1764705882353)","(2.6, 3.1, 2.9294736842105267)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:58:02.049529,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(91.0, 570.0, 231.1764705882353)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:58:03.077085,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(91.0, 570.0, 231.1764705882353)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:58:04.144944,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(91.0, 570.0, 231.1764705882353)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 11.866666666666667)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:58:05.245505,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 36.54545454545455)","(26.0, 85.0, 56.5)","(91.0, 570.0, 231.1764705882353)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 10.9)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:58:06.326138,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 37.33333333333333)","(26.0, 85.0, 56.5)","(91.0, 570.0, 240.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 12.45)","(8.0, 32.0, 24.708333333333332)"
07-12-2022 13:58:07.456179,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 46.0, 37.33333333333333)","(26.0, 85.0, 56.5)","(91.0, 570.0, 240.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 12.45)","(8.0, 32.0, 22.666666666666668)"
07-12-2022 13:58:08.682499,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 259.4117647058823)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 9.04)","(8.0, 32.0, 28.0625)"
07-12-2022 13:58:09.759862,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 9.04)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:10.784421,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 9.04)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:11.853288,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 9.04)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:12.925341,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 9.66)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:14.013816,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 9.66)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:15.022297,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 14.0, 9.66)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:16.097684,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 13.0, 11.7)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:17.144436,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 13.0, 11.7)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:18.249529,"(3.0, 4.1, 3.875)","(4.8, 7.2, 5.884615384615385)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 13.0, 11.7)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:19.328858,"(3.0, 4.1, 3.875)","(4.8, 6.8, 5.8999999999999995)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 13.0, 11.7)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:20.348892,"(3.0, 4.1, 3.875)","(4.8, 6.8, 5.8999999999999995)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 13.0, 8.84)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:21.421395,"(3.0, 4.1, 3.875)","(4.8, 6.8, 5.8999999999999995)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 13.0, 8.84)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:22.426471,"(3.0, 4.1, 3.875)","(4.8, 6.8, 5.8999999999999995)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 13.0, 8.84)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:23.458711,"(3.0, 4.1, 4.021739130434782)","(4.8, 6.8, 5.8999999999999995)","(18.0, 55.0, 51.111111111111114)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 13.0, 9.36)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:24.497479,"(3.0, 4.1, 4.042857142857143)","(4.8, 6.8, 5.4363636363636365)","(18.0, 42.0, 24.63157894736842)","(26.0, 85.0, 56.5)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 13.0, 9.36)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:25.505628,"(3.0, 4.1, 4.042857142857143)","(4.8, 6.6, 5.605882352941176)","(18.0, 38.0, 36.0)","(26.0, 85.0, 78.0)","(91.0, 570.0, 250.0)","(2.6, 3.1, 2.9457142857142857)","(5.5, 13.0, 9.36)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:26.526567,"(3.0, 4.1, 4.042857142857143)","(4.8, 6.6, 5.605882352941176)","(18.0, 38.0, 36.0)","(26.0, 85.0, 78.88888888888889)","(91.0, 570.0, 460.3846153846154)","(2.6, 3.1, 2.9457142857142857)","(5.5, 13.0, 9.36)","(8.5, 30.0, 28.0625)"
07-12-2022 13:58:27.790473,"(3.0, 4.1, 4.042857142857143)","(4.8, 6.4, 5.91304347826087)","(18.0, 38.0, 36.0)","(26.0, 85.0, 79.69999999999999)","(91.0, 570.0, 324.7826086956522)","(2.6, 3.15, 3.0530909090909093)","(5.5, 13.0, 10.95)","(8.5, 30.0, 29.13888888888889)"
