,Boyd Writer,Bettor Keppel,Don Boston,Im Bruce Almighty,Budding Caesar,Louie The Punter Nz,Alta Equus
11-01-2023 19:03:57.023280,"(5.5, 9.8, 8.366666666666667)","(4.0, 5.3, 4.966666666666667)","(5.0, 6.6, 5.8307692307692305)","(3.9, 6.2, 5.25)","(12.0, 22.0, 16.4)","(7.0, 99999, 99990)","(4.8, 6.6, 6.3)"
11-01-2023 19:03:58.370538,"(5.5, 9.8, 8.366666666666667)","(4.0, 5.3, 4.966666666666667)","(5.0, 6.6, 5.8307692307692305)","(3.9, 6.2, 4.866666666666667)","(12.0, 20.0, 16.4)","(7.0, 99999, 99990)","(4.8, 6.6, 6.3)"
11-01-2023 19:03:59.581018,"(5.5, 9.8, 8.366666666666667)","(4.0, 5.3, 4.966666666666667)","(5.0, 6.6, 5.8307692307692305)","(3.9, 6.2, 5.914285714285715)","(12.0, 20.0, 17.8)","(7.0, 99999, 99990)","(4.8, 6.6, 6.415384615384615)"
11-01-2023 19:04:00.806995,"(5.5, 9.8, 9.214285714285715)","(4.0, 5.3, 4.966666666666667)","(5.0, 6.6, 5.8307692307692305)","(3.9, 6.2, 5.657142857142857)","(12.0, 19.5, 14.0)","(7.0, 99999, 99990)","(4.8, 6.6, 6.415384615384615)"
11-01-2023 19:04:02.082696,"(5.5, 9.8, 9.072727272727274)","(4.0, 5.3, 4.966666666666667)","(5.0, 6.6, 5.8307692307692305)","(3.9, 6.2, 5.657142857142857)","(12.0, 19.0, 17.2)","(7.0, 99999, 99990)","(4.8, 6.6, 6.333333333333334)"
11-01-2023 19:04:03.357355,"(5.5, 9.8, 9.228571428571428)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 5.8307692307692305)","(3.9, 6.2, 5.657142857142857)","(12.0, 18.5, 16.0)","(7.0, 99999, 99990)","(4.8, 6.4, 6.207407407407407)"
11-01-2023 19:04:04.525668,"(5.5, 9.8, 9.228571428571428)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 5.8307692307692305)","(3.9, 6.2, 5.657142857142857)","(12.0, 18.0, 16.0)","(7.0, 99999, 99990)","(4.8, 6.8, 6.207407407407407)"
11-01-2023 19:04:05.621267,"(5.5, 9.8, 9.228571428571428)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.085714285714285)","(3.9, 6.2, 5.657142857142857)","(12.0, 18.0, 16.0)","(7.0, 99999, 99990)","(4.8, 6.8, 6.207407407407407)"
11-01-2023 19:04:06.784095,"(5.5, 9.8, 9.228571428571428)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.473684210526315)","(3.9, 6.2, 5.0)","(12.0, 17.0, 15.0)","(7.0, 99999, 99990)","(4.8, 6.8, 8.95)"
11-01-2023 19:04:07.963319,"(5.5, 9.8, 9.228571428571428)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 5.96)","(3.9, 6.2, 4.6571428571428575)","(12.0, 16.5, 15.0)","(7.0, 99999, 99990)","(4.8, 9.6, 7.800000000000001)"
11-01-2023 19:04:09.231509,"(5.5, 9.8, 9.228571428571428)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.133333333333334)","(3.9, 6.2, 5.163636363636364)","(12.0, 16.5, 14.0)","(7.0, 99999, 99990)","(4.8, 9.4, 8.533333333333333)"
11-01-2023 19:04:10.563088,"(5.5, 9.8, 9.228571428571428)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.133333333333334)","(3.9, 6.2, 4.6571428571428575)","(12.0, 16.0, 14.8)","(7.0, 99999, 99990)","(4.8, 9.2, 8.44)"
11-01-2023 19:04:11.820503,"(5.5, 9.8, 9.228571428571428)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.6571428571428575)","(12.0, 15.5, 15.0)","(7.0, 99999, 99990)","(4.8, 9.4, 8.24)"
11-01-2023 19:04:13.041927,"(5.5, 9.8, 9.0)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.6571428571428575)","(12.0, 15.5, 15.0)","(7.0, 99999, 99990)","(4.8, 8.8, 8.24)"
11-01-2023 19:04:14.265685,"(5.5, 9.8, 9.200000000000001)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.6571428571428575)","(12.0, 15.0, 14.571428571428571)","(7.0, 99999, 99990)","(4.8, 8.4, 8.5)"
11-01-2023 19:04:15.471378,"(5.5, 9.8, 9.200000000000001)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.6571428571428575)","(12.0, 15.0, 14.571428571428571)","(7.0, 99999, 99990)","(4.8, 9.6, 7.542857142857144)"
11-01-2023 19:04:16.715557,"(5.5, 9.8, 8.666666666666668)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.6571428571428575)","(12.0, 15.0, 14.571428571428571)","(7.0, 99999, 99990)","(4.8, 8.4, 8.5)"
11-01-2023 19:04:17.979869,"(5.5, 9.8, 9.181818181818183)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.6571428571428575)","(12.0, 15.0, 15.666666666666668)","(7.0, 99999, 99990)","(4.8, 9.6, 7.7)"
11-01-2023 19:04:19.214321,"(5.5, 9.8, 9.181818181818183)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.6571428571428575)","(12.0, 22.0, 17.0)","(7.0, 99999, 99990)","(4.8, 9.8, 7.514285714285714)"
11-01-2023 19:04:20.424985,"(5.5, 9.8, 9.181818181818183)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.12)","(3.9, 6.2, 5.218181818181819)","(12.0, 20.0, 16.7)","(7.0, 99999, 99990)","(4.8, 8.2, 8.200000000000001)"
11-01-2023 19:04:21.639327,"(5.5, 9.8, 8.2)","(4.2, 5.3, 4.966666666666667)","(5.0, 6.6, 6.12)","(3.9, 6.2, 5.5625)","(12.0, 19.5, 16.636363636363637)","(7.0, 99999, 99990)","(4.8, 9.8, 8.7)"
11-01-2023 19:04:22.930203,"(5.5, 9.8, 8.2)","(4.2, 5.3, 5.014285714285714)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.828571428571428)","(12.0, 19.0, 15.73076923076923)","(7.0, 99999, 99990)","(4.8, 9.8, 8.7)"
11-01-2023 19:04:24.169513,"(5.5, 9.8, 8.2)","(4.2, 5.3, 5.1)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.828571428571428)","(12.0, 18.5, 16.77777777777778)","(7.0, 99999, 99990)","(4.8, 9.8, 8.7)"
11-01-2023 19:04:25.406834,"(5.5, 9.8, 8.2)","(4.2, 5.3, 5.1)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.828571428571428)","(12.0, 18.0, 15.666666666666666)","(7.0, 99999, 99990)","(4.8, 9.8, 8.2)"
11-01-2023 19:04:26.699864,"(5.5, 9.8, 8.2)","(4.2, 5.3, 5.1)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.828571428571428)","(12.0, 17.0, 15.666666666666666)","(7.0, 99999, 99990)","(4.8, 10.0, 8.2)"
11-01-2023 19:04:27.881377,"(5.5, 9.8, 8.2)","(4.2, 5.3, 5.1)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.828571428571428)","(12.0, 17.0, 15.666666666666666)","(7.0, 99999, 99990)","(4.8, 10.0, 9.485714285714286)"
11-01-2023 19:04:29.110354,"(5.5, 9.8, 8.2)","(4.2, 5.3, 5.1)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.828571428571428)","(12.0, 17.0, 15.666666666666666)","(7.0, 99999, 99990)","(4.8, 10.0, 8.577777777777778)"
11-01-2023 19:04:30.313076,"(5.5, 9.8, 8.2)","(4.2, 5.5, 5.359999999999999)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.828571428571428)","(12.0, 17.0, 15.0)","(7.0, 99999, 99990)","(4.8, 9.8, 9.702439024390245)"
11-01-2023 19:04:31.445652,"(5.5, 9.8, 8.2)","(4.2, 5.5, 5.242857142857143)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.742857142857143)","(12.0, 16.0, 15.0)","(7.0, 99999, 99990)","(4.8, 9.8, 9.2)"
11-01-2023 19:04:32.630356,"(5.5, 9.8, 8.2)","(4.2, 5.5, 5.242857142857143)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.742857142857143)","(12.0, 16.0, 15.0)","(7.0, 99999, 99990)","(4.8, 9.6, 8.0)"
11-01-2023 19:04:33.801093,"(5.5, 9.8, 8.2)","(4.2, 5.5, 5.36875)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.742857142857143)","(12.0, 16.0, 15.0)","(7.0, 99999, 99990)","(4.8, 8.6, 9.2)"
11-01-2023 19:04:35.067542,"(5.5, 9.8, 8.2)","(4.2, 5.5, 5.353846153846154)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.742857142857143)","(12.0, 16.0, 15.0)","(7.0, 99999, 99990)","(4.8, 10.0, 8.577777777777778)"
11-01-2023 19:04:36.323172,"(5.5, 9.8, 8.2)","(4.2, 5.4, 5.353846153846154)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.742857142857143)","(12.0, 16.0, 15.0)","(7.0, 99999, 99990)","(4.8, 9.8, 8.24)"
11-01-2023 19:04:37.733504,"(5.5, 9.8, 8.2)","(4.2, 5.4, 5.242857142857143)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.742857142857143)","(12.0, 16.0, 13.833333333333334)","(7.0, 99999, 99990)","(4.8, 9.2, 8.24)"
11-01-2023 19:04:39.034930,"(5.5, 9.8, 8.2)","(4.2, 5.5, 5.242857142857143)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.742857142857143)","(12.0, 15.5, 13.357142857142858)","(7.0, 99999, 99990)","(4.8, 9.2, 8.24)"
11-01-2023 19:04:40.282524,"(5.5, 9.8, 8.2)","(4.2, 5.5, 5.242857142857143)","(5.0, 6.6, 6.12)","(3.9, 6.2, 4.742857142857143)","(12.0, 15.5, 14.6)","(7.0, 99999, 99990)","(4.8, 9.2, 8.32)"
11-01-2023 19:04:41.688214,"(5.5, 9.8, 8.2)","(4.2, 5.5, 5.275)","(5.0, 6.6, 6.042105263157895)","(3.9, 6.2, 4.742857142857143)","(12.0, 15.0, 13.5)","(7.0, 99999, 99990)","(4.8, 9.4, 8.766666666666666)"
11-01-2023 19:04:43.089859,"(5.5, 9.8, 7.222222222222222)","(4.2, 5.5, 5.275)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 5.933333333333334)","(12.0, 14.5, 14.25)","(7.0, 99999, 99990)","(4.8, 9.0, 8.690909090909091)"
11-01-2023 19:04:44.471843,"(5.5, 9.4, 8.0)","(4.2, 5.5, 5.275)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 5.6)","(12.0, 15.0, 14.25)","(7.0, 99999, 99990)","(4.8, 10.0, 8.6)"
11-01-2023 19:04:45.911605,"(5.5, 9.0, 8.45)","(4.2, 5.5, 5.275)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 5.945454545454545)","(12.0, 15.0, 13.071428571428571)","(7.0, 99999, 99990)","(4.8, 9.8, 8.71111111111111)"
11-01-2023 19:04:47.365745,"(5.5, 9.0, 8.45)","(4.2, 5.5, 5.285714285714286)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 6.109090909090909)","(12.0, 14.5, 13.071428571428571)","(7.0, 99999, 99990)","(4.8, 9.6, 8.399999999999999)"
11-01-2023 19:04:48.984172,"(5.5, 9.0, 8.142857142857142)","(4.2, 5.5, 5.285714285714286)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 6.109090909090909)","(12.0, 14.5, 13.59090909090909)","(7.0, 99999, 99990)","(4.8, 9.2, 7.026666666666666)"
11-01-2023 19:04:50.517485,"(5.5, 10.0, 8.714285714285714)","(4.2, 5.5, 5.285714285714286)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 6.109090909090909)","(12.0, 14.5, 13.555555555555555)","(7.0, 99999, 99990)","(4.8, 7.4, 7.16)"
11-01-2023 19:04:51.778378,"(5.5, 9.0, 8.6)","(4.2, 5.5, 5.285714285714286)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 6.025)","(12.0, 14.0, 13.555555555555555)","(7.0, 99999, 99990)","(4.8, 7.2, 7.090909090909091)"
11-01-2023 19:04:53.101678,"(5.5, 9.0, 8.1)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 6.025)","(12.0, 14.0, 12.823529411764707)","(7.0, 99999, 99990)","(4.8, 7.2, 9.04)"
11-01-2023 19:04:54.407945,"(5.5, 9.0, 8.1)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 6.025)","(12.0, 14.0, 13.0)","(7.0, 99999, 99990)","(4.8, 9.6, 7.16)"
11-01-2023 19:04:55.868015,"(5.5, 9.0, 8.1)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 6.025)","(12.0, 13.5, 13.0)","(7.0, 99999, 99990)","(4.8, 7.4, 7.615384615384615)"
11-01-2023 19:04:57.257614,"(5.5, 9.0, 8.1)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 5.2)","(12.0, 13.5, 13.333333333333334)","(7.0, 99999, 99990)","(4.8, 9.0, 8.0)"
11-01-2023 19:04:58.573478,"(5.5, 9.0, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 5.2)","(12.0, 13.5, 13.25)","(7.0, 99999, 99990)","(4.8, 8.8, 8.0)"
11-01-2023 19:04:59.885984,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 5.2)","(12.0, 14.0, 13.38888888888889)","(7.0, 99999, 99990)","(4.8, 8.4, 7.6)"
11-01-2023 19:05:01.153105,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 5.2)","(12.0, 13.5, 13.38888888888889)","(7.0, 99999, 99990)","(4.8, 8.2, 6.824999999999999)"
11-01-2023 19:05:02.491424,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 6.116666666666667)","(12.0, 13.5, 12.944444444444445)","(7.0, 99999, 99990)","(4.8, 8.4, 6.942857142857142)"
11-01-2023 19:05:03.879488,"(5.5, 8.8, 7.9)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 6.111764705882353)","(12.0, 13.5, 12.944444444444445)","(7.0, 99999, 99990)","(4.8, 7.8, 7.181818181818182)"
11-01-2023 19:05:05.161252,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 6.07)","(12.0, 13.5, 12.944444444444445)","(7.0, 99999, 99990)","(4.8, 7.4, 7.036363636363636)"
11-01-2023 19:05:06.521610,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 6.07)","(12.0, 13.5, 12.944444444444445)","(7.0, 99999, 99990)","(4.8, 7.2, 7.2444444444444445)"
11-01-2023 19:05:07.921631,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 6.07)","(12.0, 13.5, 12.944444444444445)","(7.0, 99999, 99990)","(4.8, 7.8, 7.333333333333333)"
11-01-2023 19:05:09.389097,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 6.07)","(12.0, 13.5, 12.944444444444445)","(7.0, 99999, 99990)","(4.8, 7.6, 7.181818181818182)"
11-01-2023 19:05:10.671013,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 6.07)","(12.0, 13.5, 19.6)","(7.0, 99999, 99990)","(4.8, 7.4, 7.181818181818182)"
11-01-2023 19:05:12.334338,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 6.07)","(12.0, 24.0, 15.0)","(7.0, 99999, 99990)","(4.8, 7.4, 7.181818181818182)"
11-01-2023 19:05:13.663458,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 6.07)","(12.0, 19.5, 14.75)","(7.0, 99999, 99990)","(4.8, 7.4, 7.181818181818182)"
11-01-2023 19:05:15.053541,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 6.07)","(12.0, 18.5, 15.714285714285714)","(7.0, 99999, 99990)","(4.8, 7.4, 7.181818181818182)"
11-01-2023 19:05:16.368588,"(5.5, 8.6, 7.8)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 6.07)","(12.0, 18.0, 15.5)","(7.0, 99999, 99990)","(4.8, 7.4, 7.181818181818182)"
11-01-2023 19:05:17.702170,"(5.5, 9.0, 7.65)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.2, 6.127272727272727)","(12.0, 17.5, 16.25)","(7.0, 99999, 99990)","(4.8, 7.4, 7.181818181818182)"
11-01-2023 19:05:19.008415,"(5.5, 9.0, 7.65)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 5.466666666666667)","(12.0, 17.0, 14.818181818181818)","(7.0, 99999, 99990)","(4.8, 7.4, 7.181818181818182)"
11-01-2023 19:05:20.270140,"(5.5, 9.0, 7.8)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 5.466666666666667)","(12.0, 17.0, 15.5)","(7.0, 99999, 99990)","(4.8, 7.4, 7.133333333333334)"
11-01-2023 19:05:21.698737,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 5.466666666666667)","(12.0, 16.5, 15.5)","(7.0, 99999, 99990)","(4.8, 7.2, 7.475)"
11-01-2023 19:05:23.053532,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 6.4, 5.25)","(12.0, 16.5, 15.5)","(7.0, 99999, 99990)","(4.8, 7.6, 7.189473684210527)"
11-01-2023 19:05:24.374800,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.25)","(12.0, 16.0, 14.576923076923077)","(7.0, 99999, 99990)","(4.8, 7.4, 7.189473684210527)"
11-01-2023 19:05:25.689132,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.25)","(12.0, 16.5, 14.576923076923077)","(7.0, 99999, 99990)","(4.8, 7.4, 7.189473684210527)"
11-01-2023 19:05:27.079589,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.25)","(12.0, 16.5, 15.2)","(7.0, 99999, 99990)","(4.8, 7.4, 7.189473684210527)"
11-01-2023 19:05:28.257928,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.25)","(12.0, 16.0, 15.2)","(7.0, 99999, 99990)","(4.8, 7.4, 7.189473684210527)"
11-01-2023 19:05:29.386594,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.25)","(12.0, 16.0, 15.2)","(7.0, 99999, 99990)","(4.8, 7.4, 7.133333333333334)"
11-01-2023 19:05:30.465207,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.25)","(12.0, 16.0, 15.2)","(7.0, 99999, 99990)","(4.8, 7.4, 7.133333333333334)"
11-01-2023 19:05:31.589412,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.438461538461539)","(12.0, 16.0, 15.2)","(7.0, 99999, 99990)","(4.8, 7.4, 7.133333333333334)"
11-01-2023 19:05:33.198664,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.266666666666667)","(12.0, 15.5, 14.9)","(7.0, 99999, 99990)","(4.8, 7.4, 7.133333333333334)"
11-01-2023 19:05:34.610781,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.333333333333333)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.45)","(12.0, 15.5, 14.9)","(7.0, 99999, 99990)","(4.8, 7.4, 7.2)"
11-01-2023 19:05:35.871306,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.45)","(12.0, 15.5, 14.9)","(7.0, 99999, 99990)","(4.8, 7.4, 6.4)"
11-01-2023 19:05:37.151276,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.45)","(12.0, 15.5, 14.9)","(7.0, 99999, 99990)","(4.8, 7.4, 6.533333333333333)"
11-01-2023 19:05:38.480437,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4)","(5.0, 6.4, 6.0285714285714285)","(3.9, 5.5, 5.45)","(12.0, 15.5, 14.9)","(7.0, 99999, 99990)","(4.8, 6.6, 6.266666666666667)"
11-01-2023 19:05:39.752206,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4375)","(5.0, 6.4, 6.171428571428572)","(3.9, 5.5, 5.45)","(12.0, 15.5, 14.681818181818182)","(7.0, 99999, 99990)","(4.8, 6.6, 6.4)"
11-01-2023 19:05:40.947230,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4375)","(5.0, 6.6, 6.4)","(3.9, 5.5, 5.45)","(12.0, 16.5, 14.681818181818182)","(7.0, 99999, 99990)","(4.8, 6.6, 6.4)"
11-01-2023 19:05:42.085502,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4375)","(5.0, 7.4, 6.933333333333334)","(3.9, 5.5, 5.45)","(12.0, 16.5, 14.681818181818182)","(7.0, 99999, 99990)","(4.8, 6.6, 6.4)"
11-01-2023 19:05:43.132803,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4375)","(5.0, 7.2, 6.8)","(3.9, 5.5, 5.45)","(12.0, 16.5, 14.681818181818182)","(7.0, 99999, 99990)","(4.8, 6.6, 6.5)"
11-01-2023 19:05:44.240788,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4375)","(5.0, 7.2, 6.8)","(3.9, 5.5, 5.45)","(12.0, 16.5, 15.2)","(7.0, 99999, 99990)","(4.8, 6.6, 6.5)"
11-01-2023 19:05:45.355778,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4375)","(5.0, 7.2, 6.8)","(3.9, 5.5, 5.366666666666667)","(12.0, 16.0, 15.2)","(7.0, 99999, 99990)","(4.8, 6.6, 7.111111111111112)"
11-01-2023 19:05:46.490918,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4375)","(5.0, 7.2, 6.8)","(3.9, 5.5, 5.366666666666667)","(12.0, 16.0, 15.2)","(7.0, 99999, 99990)","(4.8, 7.2, 6.7)"
11-01-2023 19:05:47.704298,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4375)","(5.0, 7.2, 6.8)","(3.9, 5.5, 4.800000000000001)","(12.0, 16.0, 15.2)","(7.0, 99999, 99990)","(4.8, 7.2, 7.0)"
11-01-2023 19:05:48.848445,"(5.5, 8.8, 7.733333333333333)","(4.2, 5.5, 5.4375)","(5.0, 7.2, 6.8)","(3.9, 5.4, 4.699999999999999)","(12.0, 16.0, 15.2)","(7.0, 99999, 99990)","(4.8, 7.2, 6.800000000000001)"
11-01-2023 19:05:50.053557,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.4375)","(5.0, 7.2, 6.44)","(3.9, 5.3, 4.699999999999999)","(12.0, 16.0, 14.9)","(7.0, 99999, 99990)","(4.8, 7.2, 6.9)"
11-01-2023 19:05:51.231343,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.4375)","(5.0, 7.4, 6.44)","(3.9, 5.3, 4.699999999999999)","(12.0, 15.5, 14.9)","(7.0, 99999, 99990)","(4.8, 7.2, 6.9)"
11-01-2023 19:05:52.421770,"(5.5, 9.0, 7.8)","(4.2, 5.5, 5.4375)","(5.0, 6.8, 6.5)","(3.9, 5.3, 4.699999999999999)","(12.0, 15.5, 14.944444444444445)","(7.0, 99999, 99990)","(4.8, 7.2, 6.276923076923077)"
11-01-2023 19:05:53.498498,"(5.5, 9.0, 7.8)","(4.2, 5.5, 5.4375)","(5.0, 6.8, 6.5)","(3.9, 5.3, 4.699999999999999)","(12.0, 15.5, 14.944444444444445)","(7.0, 99999, 99990)","(4.8, 6.4, 6.977777777777778)"
11-01-2023 19:05:54.584032,"(5.5, 9.0, 7.8)","(4.2, 5.5, 5.4375)","(5.0, 6.8, 6.366666666666666)","(3.9, 5.3, 4.933333333333333)","(12.0, 15.5, 14.944444444444445)","(7.0, 99999, 99990)","(4.8, 7.2, 6.933333333333334)"
11-01-2023 19:05:55.676093,"(5.5, 9.0, 7.8)","(4.2, 5.5, 5.4375)","(5.0, 6.6, 6.3999999999999995)","(3.9, 5.1, 4.933333333333333)","(12.0, 15.5, 14.071428571428571)","(7.0, 99999, 99990)","(4.8, 7.2, 6.933333333333334)"
11-01-2023 19:05:56.787547,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.4375)","(5.0, 6.6, 6.3999999999999995)","(3.9, 5.1, 4.933333333333333)","(12.0, 15.5, 14.071428571428571)","(7.0, 99999, 99990)","(4.8, 7.2, 6.933333333333334)"
11-01-2023 19:05:57.987332,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.4375)","(5.0, 6.6, 6.3999999999999995)","(3.9, 5.1, 4.933333333333333)","(12.0, 15.5, 14.071428571428571)","(7.0, 99999, 99990)","(4.8, 7.2, 6.9)"
11-01-2023 19:05:59.179549,"(5.5, 8.6, 7.9)","(4.2, 5.5, 5.4375)","(5.0, 6.6, 6.3999999999999995)","(3.9, 5.1, 4.933333333333333)","(12.0, 15.5, 14.071428571428571)","(7.0, 99999, 99990)","(4.8, 7.2, 6.9)"
