,Blue Scotch Boy,Juke Box Blues,Graceland Boy,Sore Loser,Lachlans Miss,Mepunga Roz,Brutal Power
11-01-2023 11:14:45.469002,"(6.0, 11.0, 10.07)","(3.1, 4.2, 4.158823529411765)","(7.5, 11.5, 11.285714285714286)","(51.0, 75.0, 62.5)","(7.5, 11.5, 11.475)","(8.0, 10.5, 9.931034482758621)","(2.6, 2.86, 2.8449999999999998)"
11-01-2023 11:14:46.442957,"(6.0, 11.0, 9.937142857142858)","(3.1, 4.2, 4.166666666666667)","(7.5, 10.5, 10.416666666666666)","(51.0, 75.0, 62.5)","(7.5, 11.5, 11.475)","(8.0, 10.5, 10.043478260869566)","(2.6, 2.98, 2.9246153846153846)"
11-01-2023 11:14:47.373345,"(6.0, 11.0, 10.137500000000001)","(3.1, 4.2, 4.166666666666667)","(7.5, 10.5, 10.416666666666666)","(51.0, 65.0, 61.0)","(7.5, 11.5, 11.475)","(8.0, 10.5, 10.043478260869566)","(2.6, 2.98, 2.8975)"
11-01-2023 11:14:48.266626,"(6.0, 10.5, 10.383333333333333)","(3.1, 4.2, 4.164102564102564)","(7.5, 10.5, 10.416666666666666)","(51.0, 65.0, 62.5)","(7.5, 11.5, 11.450819672131148)","(8.0, 10.5, 10.043478260869566)","(2.6, 2.96, 2.904137931034483)"
11-01-2023 11:14:49.188442,"(6.0, 10.5, 10.383333333333333)","(3.1, 4.2, 4.164102564102564)","(7.5, 10.5, 10.416666666666666)","(51.0, 65.0, 62.77777777777778)","(7.5, 11.5, 11.450819672131148)","(8.0, 10.5, 10.043478260869566)","(2.6, 2.96, 2.904137931034483)"
11-01-2023 11:14:50.187083,"(6.0, 10.0, 9.9)","(3.1, 4.2, 4.164102564102564)","(7.5, 10.5, 10.416666666666666)","(51.0, 65.0, 61.0)","(7.5, 11.5, 11.475)","(8.0, 10.5, 10.043478260869566)","(2.6, 2.96, 2.8870588235294115)"
11-01-2023 11:14:51.224878,"(6.0, 10.5, 9.539130434782608)","(3.1, 4.2, 4.164102564102564)","(7.5, 10.5, 10.9375)","(51.0, 65.0, 61.0)","(7.5, 11.5, 11.475)","(8.0, 10.5, 10.043478260869566)","(2.6, 2.92, 2.8816666666666664)"
11-01-2023 11:14:52.320248,"(6.0, 10.5, 9.565)","(3.1, 4.2, 4.158823529411765)","(7.5, 11.0, 10.9375)","(51.0, 65.0, 61.0)","(7.5, 11.5, 11.475)","(8.0, 10.5, 9.916666666666668)","(2.6, 2.92, 2.8832)"
11-01-2023 11:14:53.357299,"(6.0, 10.0, 9.8)","(3.1, 4.2, 4.158823529411765)","(7.5, 11.0, 10.857142857142858)","(51.0, 65.0, 61.0)","(7.5, 11.5, 11.475)","(8.0, 10.5, 9.916666666666668)","(2.6, 2.92, 2.8832)"
11-01-2023 11:14:54.375982,"(6.0, 10.0, 9.911111111111111)","(3.1, 4.2, 4.158823529411765)","(7.5, 11.0, 10.428571428571429)","(51.0, 65.0, 60.833333333333336)","(7.5, 11.5, 11.475)","(8.0, 10.5, 10.043478260869566)","(2.6, 2.92, 2.8832)"
11-01-2023 11:14:55.351714,"(6.0, 10.0, 9.7)","(3.1, 4.2, 4.164102564102564)","(7.5, 10.5, 10.428571428571429)","(51.0, 65.0, 60.833333333333336)","(7.5, 11.5, 11.264285714285714)","(8.0, 10.5, 9.916666666666668)","(2.6, 2.92, 2.881904761904762)"
11-01-2023 11:14:56.324544,"(6.0, 9.4, 9.311111111111112)","(3.1, 4.2, 4.166666666666667)","(7.5, 10.5, 10.428571428571429)","(51.0, 65.0, 60.833333333333336)","(7.5, 12.0, 11.592592592592592)","(8.0, 10.5, 10.166666666666668)","(2.6, 2.9, 2.86695652173913)"
11-01-2023 11:14:57.399846,"(6.0, 9.4, 9.311111111111112)","(3.1, 4.2, 4.166666666666667)","(7.5, 10.5, 10.428571428571429)","(51.0, 65.0, 60.833333333333336)","(7.5, 12.0, 11.592592592592592)","(8.0, 10.5, 10.227777777777778)","(2.6, 2.9, 2.8525)"
11-01-2023 11:14:58.480497,"(6.0, 9.8, 9.45)","(3.1, 4.2, 4.166666666666667)","(7.5, 10.5, 10.428571428571429)","(51.0, 65.0, 60.833333333333336)","(7.5, 12.0, 11.592592592592592)","(8.0, 10.5, 10.428571428571429)","(2.6, 2.9, 2.8318518518518516)"
11-01-2023 11:14:59.553313,"(6.0, 10.0, 9.6)","(3.1, 4.2, 4.157575757575757)","(7.5, 10.5, 10.9375)","(51.0, 65.0, 60.833333333333336)","(7.5, 12.0, 11.592592592592592)","(8.0, 11.0, 10.647058823529411)","(2.6, 2.9, 2.823076923076923)"
11-01-2023 11:15:00.489899,"(6.0, 9.4, 9.22857142857143)","(3.1, 4.2, 4.157575757575757)","(7.5, 11.0, 10.9375)","(51.0, 65.0, 60.833333333333336)","(7.5, 12.0, 11.607142857142858)","(8.0, 11.0, 10.23076923076923)","(2.6, 2.9, 2.8074999999999997)"
11-01-2023 11:15:01.554162,"(6.0, 9.4, 9.23)","(3.1, 4.2, 4.16060606060606)","(7.5, 11.0, 10.882352941176471)","(51.0, 65.0, 60.833333333333336)","(7.5, 12.0, 11.607142857142858)","(8.0, 11.0, 10.32)","(2.6, 2.84, 2.81578947368421)"
11-01-2023 11:15:02.534365,"(6.0, 9.4, 9.23)","(3.1, 4.2, 4.16060606060606)","(7.5, 11.0, 10.882352941176471)","(51.0, 65.0, 60.833333333333336)","(7.5, 12.0, 11.607142857142858)","(8.0, 10.5, 10.309090909090909)","(2.6, 2.9, 2.88)"
11-01-2023 11:15:03.516624,"(6.0, 9.8, 9.6)","(3.2, 4.2, 4.166666666666667)","(7.5, 10.5, 10.428571428571429)","(41.0, 65.0, 60.833333333333336)","(8.0, 12.0, 11.607142857142858)","(8.0, 10.5, 9.961538461538462)","(2.6, 2.9, 2.8666666666666667)"
11-01-2023 11:15:04.475631,"(6.0, 9.8, 9.457142857142857)","(3.2, 4.2, 4.166666666666667)","(7.5, 10.5, 10.428571428571429)","(41.0, 65.0, 60.833333333333336)","(8.0, 12.0, 11.781818181818181)","(8.0, 10.5, 9.961538461538462)","(2.6, 2.92, 2.87)"
11-01-2023 11:15:05.501976,"(6.0, 9.8, 9.457142857142857)","(3.2, 4.2, 4.166666666666667)","(7.5, 10.5, 10.428571428571429)","(41.0, 65.0, 60.833333333333336)","(8.0, 12.0, 11.555555555555555)","(8.0, 10.5, 9.857142857142858)","(2.6, 2.92, 2.852307692307692)"
11-01-2023 11:15:06.549789,"(6.0, 9.8, 9.5)","(3.2, 4.2, 4.166666666666667)","(7.5, 10.5, 10.428571428571429)","(41.0, 65.0, 60.55555555555556)","(8.0, 12.0, 12.0)","(8.0, 10.5, 9.857142857142858)","(2.6, 2.92, 2.87)"
11-01-2023 11:15:07.535024,"(6.0, 9.8, 9.48)","(3.2, 4.2, 4.166666666666667)","(7.5, 10.5, 10.428571428571429)","(41.0, 65.0, 57.72727272727273)","(8.0, 13.0, 12.526315789473685)","(8.0, 10.5, 9.857142857142858)","(2.6, 2.92, 2.8525925925925923)"
11-01-2023 11:15:08.439917,"(6.0, 9.8, 9.600000000000001)","(3.2, 4.2, 4.166666666666667)","(7.5, 10.5, 10.428571428571429)","(41.0, 65.0, 57.72727272727273)","(8.0, 13.0, 12.526315789473685)","(8.0, 10.5, 9.857142857142858)","(2.6, 2.9, 2.8525925925925923)"
11-01-2023 11:15:09.417268,"(6.0, 10.0, 9.867924528301886)","(3.2, 4.2, 4.16060606060606)","(7.5, 11.5, 11.125)","(41.0, 65.0, 60.714285714285715)","(8.0, 12.5, 12.205882352941176)","(8.0, 10.5, 10.084615384615384)","(2.6, 2.88, 2.816)"
11-01-2023 11:15:10.319193,"(6.0, 9.6, 9.588)","(3.2, 4.2, 4.16060606060606)","(7.5, 11.5, 11.046511627906977)","(41.0, 65.0, 57.5)","(8.0, 12.5, 12.205882352941176)","(8.0, 10.5, 10.084615384615384)","(2.6, 2.88, 2.816)"
11-01-2023 11:15:11.302361,"(6.0, 9.8, 9.770000000000001)","(3.2, 4.2, 4.16060606060606)","(7.5, 11.0, 10.90909090909091)","(41.0, 65.0, 58.333333333333336)","(8.0, 12.5, 12.071428571428571)","(8.0, 10.5, 10.176923076923078)","(2.6, 2.88, 2.83)"
11-01-2023 11:15:12.547461,"(6.0, 9.8, 9.695652173913043)","(3.2, 4.2, 4.166666666666667)","(7.5, 10.5, 10.405405405405405)","(41.0, 65.0, 58.333333333333336)","(8.0, 12.5, 12.071428571428571)","(8.0, 10.5, 9.975000000000001)","(2.6, 2.88, 2.83)"
11-01-2023 11:15:13.516762,"(6.0, 9.8, 9.695652173913043)","(3.2, 4.2, 4.166666666666667)","(7.5, 10.5, 10.405405405405405)","(41.0, 65.0, 58.333333333333336)","(8.0, 12.5, 12.071428571428571)","(8.0, 10.5, 9.975000000000001)","(2.6, 2.88, 2.83)"
11-01-2023 11:15:14.561519,"(6.0, 9.8, 9.718181818181819)","(3.2, 4.2, 4.166666666666667)","(7.5, 10.5, 10.405405405405405)","(41.0, 65.0, 58.333333333333336)","(8.0, 12.5, 12.071428571428571)","(8.0, 10.5, 9.975000000000001)","(2.6, 2.88, 2.818461538461538)"
11-01-2023 11:15:15.678931,"(6.0, 9.8, 9.718181818181819)","(3.2, 4.2, 4.164864864864865)","(7.5, 10.5, 10.405405405405405)","(41.0, 65.0, 71.25)","(8.0, 12.5, 12.071428571428571)","(8.0, 10.5, 9.975000000000001)","(2.6, 2.88, 2.815)"
11-01-2023 11:15:16.666887,"(6.0, 9.8, 9.718181818181819)","(3.2, 4.2, 4.164864864864865)","(7.5, 10.5, 10.405405405405405)","(41.0, 75.0, 69.64285714285714)","(8.0, 12.5, 12.071428571428571)","(8.0, 10.5, 10.333333333333334)","(2.6, 2.86, 2.789411764705882)"
11-01-2023 11:15:17.616355,"(6.0, 9.8, 9.638461538461538)","(3.2, 4.2, 4.162068965517241)","(7.5, 10.5, 10.46875)","(41.0, 75.0, 69.64285714285714)","(8.0, 12.5, 12.166666666666666)","(8.0, 10.5, 10.916666666666666)","(2.6, 2.86, 2.789411764705882)"
11-01-2023 11:15:18.742926,"(6.0, 9.8, 9.718181818181819)","(3.2, 4.2, 4.162068965517241)","(7.5, 10.5, 10.46875)","(41.0, 75.0, 69.64285714285714)","(8.0, 12.5, 12.166666666666666)","(8.0, 11.0, 10.6875)","(2.6, 2.86, 2.8033333333333332)"
11-01-2023 11:15:19.820703,"(6.0, 9.8, 9.675)","(3.2, 4.2, 4.162068965517241)","(7.5, 10.5, 10.46875)","(41.0, 75.0, 67.5)","(8.0, 12.5, 12.166666666666666)","(8.0, 11.0, 10.423076923076923)","(2.6, 2.82, 2.8046153846153845)"
11-01-2023 11:15:20.822027,"(6.0, 9.8, 9.725000000000001)","(3.2, 4.2, 4.168571428571428)","(7.5, 10.5, 10.461538461538462)","(41.0, 75.0, 67.5)","(8.0, 12.5, 12.166666666666666)","(8.0, 10.5, 10.423076923076923)","(2.6, 2.86, 2.7888888888888888)"
11-01-2023 11:15:21.821525,"(6.0, 9.8, 9.725000000000001)","(3.2, 4.2, 4.163333333333333)","(7.5, 10.5, 10.461538461538462)","(41.0, 75.0, 69.64285714285714)","(8.0, 12.5, 12.166666666666666)","(8.0, 10.5, 10.375)","(2.6, 2.86, 2.8043478260869565)"
11-01-2023 11:15:22.782748,"(6.0, 9.8, 9.466666666666667)","(3.2, 4.2, 4.168571428571428)","(7.5, 10.5, 10.461538461538462)","(41.0, 75.0, 69.0)","(8.0, 12.5, 12.214285714285714)","(8.0, 10.5, 10.325)","(2.6, 2.86, 2.8035294117647056)"
11-01-2023 11:15:23.752894,"(6.0, 9.8, 9.725000000000001)","(3.2, 4.2, 4.168571428571428)","(7.5, 10.5, 10.461538461538462)","(41.0, 75.0, 64.54545454545455)","(8.0, 12.5, 12.166666666666666)","(8.0, 10.5, 10.325)","(2.6, 2.86, 2.8035294117647056)"
11-01-2023 11:15:24.737696,"(6.5, 9.8, 9.65)","(3.3, 4.2, 4.168571428571428)","(7.5, 10.5, 10.461538461538462)","(51.0, 70.0, 66.0)","(8.5, 12.5, 12.166666666666666)","(8.0, 10.5, 10.266666666666667)","(2.5, 2.86, 2.7888888888888888)"
11-01-2023 11:15:25.659244,"(6.5, 9.8, 9.5)","(3.3, 4.2, 4.162068965517241)","(7.5, 10.5, 10.461538461538462)","(51.0, 70.0, 68.33333333333333)","(8.5, 12.5, 12.166666666666666)","(8.0, 10.5, 10.1)","(2.5, 2.86, 2.8035294117647056)"
11-01-2023 11:15:26.591624,"(6.5, 9.8, 9.684615384615386)","(3.3, 4.2, 4.162068965517241)","(7.5, 10.5, 10.461538461538462)","(51.0, 70.0, 68.33333333333333)","(8.5, 12.5, 12.166666666666666)","(8.0, 10.5, 10.266666666666667)","(2.5, 2.86, 2.8035294117647056)"
11-01-2023 11:15:27.524359,"(6.5, 9.8, 9.725000000000001)","(3.3, 4.2, 4.162068965517241)","(7.5, 10.5, 10.461538461538462)","(51.0, 70.0, 68.33333333333333)","(8.5, 12.5, 12.166666666666666)","(8.0, 10.5, 10.266666666666667)","(2.5, 2.86, 2.8035294117647056)"
11-01-2023 11:15:28.497910,"(6.5, 9.8, 9.684615384615386)","(3.3, 4.2, 4.162068965517241)","(7.5, 10.5, 10.469696969696969)","(51.0, 70.0, 69.0)","(8.5, 12.5, 12.214285714285714)","(8.0, 10.5, 10.033333333333333)","(2.5, 2.86, 2.8035294117647056)"
11-01-2023 11:15:29.459863,"(6.5, 9.8, 9.725000000000001)","(3.3, 4.2, 4.168571428571428)","(7.5, 10.5, 10.462962962962964)","(51.0, 70.0, 69.0)","(8.5, 12.5, 12.3)","(8.0, 10.5, 10.25294117647059)","(2.5, 2.86, 2.8035294117647056)"
11-01-2023 11:15:30.510096,"(6.5, 9.8, 9.669565217391305)","(3.3, 4.2, 4.163333333333333)","(7.5, 10.5, 10.462962962962964)","(51.0, 70.0, 84.23076923076923)","(8.5, 12.5, 12.384615384615385)","(8.0, 10.5, 10.25294117647059)","(2.5, 2.86, 2.8035294117647056)"
11-01-2023 11:15:31.475763,"(6.5, 9.8, 9.714285714285715)","(3.3, 4.2, 4.163333333333333)","(7.5, 10.5, 10.462962962962964)","(51.0, 95.0, 80.76923076923077)","(8.5, 12.5, 12.24468085106383)","(8.0, 10.5, 10.25294117647059)","(2.5, 2.86, 2.8035294117647056)"
11-01-2023 11:15:32.640803,"(6.5, 9.8, 9.5)","(3.3, 4.2, 4.163333333333333)","(7.5, 10.5, 10.462962962962964)","(51.0, 90.0, 82.94117647058823)","(8.5, 12.5, 12.392857142857142)","(8.0, 10.5, 9.955555555555556)","(2.5, 2.86, 2.784705882352941)"
11-01-2023 11:15:33.689690,"(6.5, 9.8, 9.718181818181819)","(3.3, 4.2, 4.173076923076923)","(7.5, 10.5, 10.462962962962964)","(51.0, 90.0, 78.05555555555556)","(8.5, 12.5, 12.273584905660378)","(8.0, 10.5, 10.15)","(2.5, 2.86, 2.8035294117647056)"
11-01-2023 11:15:34.671610,"(6.5, 9.8, 9.638461538461538)","(3.3, 4.2, 4.165)","(7.5, 10.5, 10.462962962962964)","(51.0, 85.0, 77.10526315789474)","(8.5, 12.5, 12.40625)","(8.0, 10.5, 9.955555555555556)","(2.5, 2.86, 2.8035294117647056)"
11-01-2023 11:15:35.660000,"(6.5, 9.8, 9.742857142857144)","(3.3, 4.2, 4.165)","(7.5, 10.5, 10.462962962962964)","(51.0, 85.0, 77.10526315789474)","(8.5, 12.5, 12.40625)","(8.0, 10.5, 9.955555555555556)","(2.5, 2.86, 2.8035294117647056)"
11-01-2023 11:15:36.780643,"(6.5, 9.8, 9.770000000000001)","(3.3, 4.2, 4.173076923076923)","(7.5, 10.5, 10.46)","(51.0, 85.0, 71.11111111111111)","(8.5, 12.5, 12.273584905660378)","(8.0, 10.5, 10.15)","(2.5, 2.86, 2.8035294117647056)"
11-01-2023 11:15:37.854641,"(7.0, 10.0, 9.8)","(3.4, 4.2, 4.173076923076923)","(8.0, 10.5, 10.46)","(41.0, 80.0, 73.0)","(8.5, 12.5, 12.40625)","(8.0, 10.5, 10.0)","(2.5, 2.86, 2.7861538461538458)"
11-01-2023 11:15:38.843488,"(7.0, 10.0, 9.914285714285715)","(3.4, 4.2, 4.173076923076923)","(8.0, 10.5, 10.444444444444445)","(41.0, 80.0, 73.0)","(8.5, 12.5, 12.40625)","(8.0, 10.5, 9.955555555555556)","(2.5, 2.86, 2.79)"
11-01-2023 11:15:39.907590,"(7.0, 10.0, 9.914285714285715)","(3.4, 4.2, 4.173076923076923)","(8.0, 10.5, 10.923076923076923)","(41.0, 80.0, 68.33333333333333)","(8.5, 12.5, 11.847826086956522)","(8.0, 10.5, 10.15)","(2.5, 2.84, 2.792)"
11-01-2023 11:15:40.933985,"(7.0, 10.0, 9.914285714285715)","(3.4, 4.2, 4.16764705882353)","(8.0, 11.5, 10.666666666666666)","(41.0, 80.0, 71.76470588235294)","(8.5, 12.5, 11.982758620689655)","(8.0, 10.5, 9.955555555555556)","(2.5, 2.84, 2.785454545454545)"
11-01-2023 11:15:41.969806,"(7.0, 9.8, 9.75)","(3.4, 4.2, 4.16764705882353)","(8.0, 11.0, 10.666666666666666)","(41.0, 80.0, 71.76470588235294)","(8.5, 12.5, 11.982758620689655)","(8.0, 10.5, 9.955555555555556)","(2.5, 2.84, 2.774285714285714)"
11-01-2023 11:15:42.991257,"(7.0, 9.8, 9.68888888888889)","(3.4, 4.2, 4.160714285714286)","(8.0, 11.0, 10.666666666666666)","(41.0, 80.0, 68.33333333333333)","(8.5, 12.5, 11.857142857142858)","(8.0, 10.5, 10.15)","(2.5, 2.86, 2.7866666666666666)"
11-01-2023 11:15:44.040313,"(7.0, 9.8, 9.545454545454547)","(3.4, 4.2, 4.160714285714286)","(8.0, 11.0, 10.666666666666666)","(41.0, 80.0, 71.53846153846153)","(8.5, 12.5, 11.857142857142858)","(8.0, 10.5, 9.955555555555556)","(2.5, 2.86, 2.8085714285714283)"
11-01-2023 11:15:45.075138,"(7.0, 9.8, 9.584615384615384)","(3.4, 4.2, 4.160714285714286)","(8.0, 11.0, 10.666666666666666)","(41.0, 75.0, 68.33333333333333)","(8.5, 12.5, 11.857142857142858)","(8.0, 10.5, 9.955555555555556)","(2.5, 2.86, 2.8085714285714283)"
11-01-2023 11:15:46.099846,"(7.0, 9.8, 9.666666666666668)","(3.4, 4.2, 4.16764705882353)","(8.0, 10.5, 10.434782608695652)","(41.0, 75.0, 65.0)","(8.5, 12.5, 11.857142857142858)","(8.0, 10.5, 10.15)","(2.5, 2.86, 2.8085714285714283)"
11-01-2023 11:15:47.200601,"(7.0, 9.8, 9.600000000000001)","(3.4, 4.2, 4.16764705882353)","(8.0, 10.5, 10.434782608695652)","(41.0, 75.0, 70.0)","(8.5, 12.5, 11.857142857142858)","(8.0, 10.5, 10.01)","(2.5, 2.86, 2.8085714285714283)"
11-01-2023 11:15:48.281584,"(7.0, 9.8, 9.666666666666668)","(3.4, 4.2, 4.176666666666667)","(8.0, 10.5, 10.434782608695652)","(41.0, 75.0, 71.0)","(8.5, 12.5, 10.9375)","(8.0, 10.5, 10.1)","(2.5, 2.86, 2.802307692307692)"
11-01-2023 11:15:49.332233,"(7.0, 9.8, 9.600000000000001)","(3.4, 4.2, 4.176666666666667)","(8.0, 10.5, 10.434782608695652)","(41.0, 75.0, 74.0)","(8.5, 11.0, 11.166666666666666)","(8.0, 10.5, 10.571428571428571)","(2.5, 2.86, 2.752857142857143)"
11-01-2023 11:15:50.367219,"(7.0, 9.8, 9.75)","(3.4, 4.2, 4.16969696969697)","(8.0, 10.5, 10.434782608695652)","(41.0, 75.0, 74.0)","(8.5, 11.5, 11.175675675675675)","(8.0, 11.0, 11.318181818181818)","(2.5, 2.86, 2.7699999999999996)"
11-01-2023 11:15:51.381734,"(7.0, 9.8, 9.633333333333335)","(3.4, 4.2, 4.162962962962963)","(8.0, 11.0, 10.833333333333334)","(41.0, 75.0, 69.0)","(8.5, 11.5, 11.175675675675675)","(8.0, 11.5, 10.9375)","(2.5, 2.84, 2.77)"
11-01-2023 11:15:52.392652,"(7.0, 9.8, 9.755555555555556)","(3.4, 4.2, 4.162962962962963)","(8.0, 11.0, 10.74074074074074)","(41.0, 75.0, 69.0)","(8.5, 11.5, 11.175675675675675)","(8.0, 11.0, 10.909090909090908)","(2.5, 2.8, 2.7745454545454544)"
11-01-2023 11:15:53.340879,"(7.0, 9.8, 9.755555555555556)","(3.4, 4.2, 4.162962962962963)","(8.0, 11.0, 10.74074074074074)","(41.0, 75.0, 65.0)","(8.5, 11.5, 11.175675675675675)","(8.0, 11.5, 10.909090909090908)","(2.5, 2.78, 2.77)"
11-01-2023 11:15:54.251408,"(7.0, 10.0, 9.64)","(3.4, 4.2, 4.176666666666667)","(8.0, 10.5, 10.476190476190476)","(41.0, 75.0, 59.0)","(8.5, 11.5, 11.24468085106383)","(8.0, 11.0, 10.833333333333334)","(2.5, 2.78, 2.77)"
11-01-2023 11:15:55.176620,"(7.0, 10.0, 9.621052631578948)","(3.4, 4.2, 4.176666666666667)","(8.0, 10.5, 10.476190476190476)","(41.0, 75.0, 59.0)","(8.5, 11.5, 11.296610169491526)","(8.0, 11.0, 10.588235294117647)","(2.5, 2.76, 2.7514285714285713)"
11-01-2023 11:15:56.184104,"(7.0, 10.0, 9.621052631578948)","(3.4, 4.3, 4.257142857142857)","(8.0, 10.5, 10.476190476190476)","(41.0, 75.0, 64.33333333333333)","(8.5, 11.5, 11.296610169491526)","(8.0, 11.0, 10.588235294117647)","(2.5, 2.76, 2.7514285714285713)"
11-01-2023 11:15:57.167126,"(7.0, 10.0, 9.485714285714286)","(3.4, 4.3, 4.358333333333333)","(8.0, 10.5, 10.430769230769231)","(41.0, 75.0, 64.33333333333333)","(8.5, 11.5, 11.441176470588236)","(8.0, 11.0, 10.526315789473685)","(2.5, 2.76, 2.74046511627907)"
11-01-2023 11:15:58.094112,"(7.0, 10.0, 9.7)","(3.4, 4.4, 4.390000000000001)","(8.0, 10.5, 10.00909090909091)","(41.0, 75.0, 64.33333333333333)","(8.5, 12.0, 11.153846153846153)","(8.0, 11.0, 10.357142857142858)","(2.5, 2.76, 2.7325000000000004)"
11-01-2023 11:15:59.070089,"(7.0, 10.5, 9.7125)","(3.4, 4.5, 4.4375)","(8.0, 10.5, 10.41)","(41.0, 75.0, 59.0)","(8.5, 11.5, 11.2)","(8.0, 11.0, 10.357142857142858)","(2.5, 2.74, 2.7325000000000004)"
11-01-2023 11:16:00.018839,"(7.0, 10.0, 9.933333333333334)","(3.4, 4.4, 4.331034482758621)","(8.0, 11.0, 10.427272727272728)","(41.0, 75.0, 63.75)","(8.5, 11.5, 11.2)","(8.0, 11.0, 10.68421052631579)","(2.5, 2.74, 2.71)"
11-01-2023 11:16:00.960017,"(7.0, 10.0, 9.933333333333334)","(3.4, 4.4, 4.358333333333333)","(8.0, 11.0, 10.51)","(41.0, 75.0, 58.63636363636363)","(8.5, 11.5, 11.125)","(8.0, 11.0, 10.68421052631579)","(2.5, 2.74, 2.71)"
11-01-2023 11:16:01.884067,"(7.0, 10.0, 9.933333333333334)","(3.4, 4.4, 4.328571428571429)","(8.0, 11.0, 10.236363636363636)","(41.0, 75.0, 63.75)","(8.5, 11.5, 11.340909090909092)","(8.0, 11.0, 10.481481481481481)","(2.5, 2.74, 2.7090909090909094)"
11-01-2023 11:16:02.779857,"(7.0, 10.0, 9.771428571428572)","(3.4, 4.4, 4.363157894736842)","(8.0, 11.0, 10.4)","(41.0, 55.0, 51.666666666666664)","(8.5, 11.5, 11.340909090909092)","(8.0, 11.0, 10.481481481481481)","(2.5, 2.72, 2.7090909090909094)"
11-01-2023 11:16:03.775165,"(7.0, 10.5, 9.850000000000001)","(3.4, 4.4, 4.355555555555556)","(8.0, 10.5, 10.245454545454546)","(41.0, 75.0, 63.333333333333336)","(8.5, 11.5, 11.340909090909092)","(8.0, 11.0, 10.476190476190476)","(2.5, 2.72, 2.6971428571428575)"
11-01-2023 11:16:04.740787,"(7.0, 10.5, 9.916666666666668)","(3.4, 4.4, 4.363157894736842)","(8.0, 10.5, 10.306896551724138)","(41.0, 65.0, 63.333333333333336)","(8.5, 11.5, 11.340909090909092)","(8.0, 11.0, 10.487804878048781)","(2.5, 2.72, 2.6763636363636367)"
11-01-2023 11:16:05.773595,"(7.0, 10.5, 9.916666666666668)","(3.4, 4.5, 4.395833333333333)","(8.0, 10.5, 10.319354838709678)","(41.0, 65.0, 63.333333333333336)","(8.5, 11.5, 11.441176470588236)","(8.0, 11.0, 10.487804878048781)","(2.5, 2.7, 2.71)"
11-01-2023 11:16:06.767299,"(7.0, 10.5, 9.940000000000001)","(3.4, 4.5, 4.395833333333333)","(8.0, 10.5, 10.259375)","(41.0, 65.0, 63.333333333333336)","(8.5, 11.5, 11.441176470588236)","(8.0, 11.0, 10.4)","(2.5, 2.72, 2.731891891891892)"
11-01-2023 11:16:07.811212,"(7.0, 10.5, 9.875)","(3.4, 4.5, 4.391304347826087)","(8.0, 10.5, 10.186842105263159)","(41.0, 65.0, 63.333333333333336)","(8.5, 11.5, 11.181818181818182)","(8.0, 11.0, 10.5)","(2.5, 2.74, 2.725714285714286)"
11-01-2023 11:16:08.798681,"(7.0, 10.5, 9.909374999999999)","(3.4, 4.5, 4.403846153846154)","(8.0, 10.5, 10.05925925925926)","(41.0, 65.0, 63.333333333333336)","(8.5, 11.5, 11.195652173913043)","(8.0, 11.0, 10.557692307692308)","(2.5, 2.74, 2.724761904761905)"
11-01-2023 11:16:09.816742,"(7.0, 10.5, 10.160714285714286)","(3.4, 4.5, 4.4125)","(8.0, 10.5, 10.01875)","(41.0, 65.0, 60.0)","(8.5, 11.5, 11.11111111111111)","(8.0, 11.0, 10.543478260869565)","(2.5, 2.74, 2.7300000000000004)"
11-01-2023 11:16:10.847870,"(7.0, 10.5, 10.160714285714286)","(3.4, 4.5, 4.3999999999999995)","(8.0, 10.5, 10.05925925925926)","(41.0, 65.0, 57.5)","(8.5, 11.5, 11.195652173913043)","(8.0, 11.0, 10.543478260869565)","(2.5, 2.74, 2.7313846153846155)"
11-01-2023 11:16:11.896028,"(7.0, 10.5, 10.220588235294118)","(3.4, 4.5, 4.3999999999999995)","(8.0, 10.5, 10.072222222222223)","(41.0, 65.0, 57.5)","(8.5, 11.5, 11.181818181818182)","(8.0, 11.0, 10.520833333333334)","(2.5, 2.74, 2.7138461538461542)"
11-01-2023 11:16:12.929778,"(7.0, 10.5, 10.220588235294118)","(3.4, 4.5, 4.4148148148148145)","(8.0, 10.5, 10.072222222222223)","(41.0, 65.0, 56.111111111111114)","(8.5, 11.5, 11.076923076923077)","(8.0, 11.0, 10.208333333333334)","(2.5, 2.74, 2.7225)"
11-01-2023 11:16:13.917715,"(7.0, 10.5, 10.38888888888889)","(3.4, 4.4, 4.3805555555555555)","(8.0, 10.5, 10.1)","(41.0, 65.0, 60.0)","(8.5, 11.5, 11.304347826086957)","(8.0, 10.5, 10.202127659574469)","(2.5, 2.74, 2.7193939393939397)"
11-01-2023 11:16:14.878656,"(7.0, 10.5, 10.38888888888889)","(3.4, 4.4, 4.393548387096774)","(8.0, 10.5, 10.071428571428571)","(41.0, 60.0, 59.09090909090909)","(8.5, 11.5, 11.341463414634147)","(8.0, 10.5, 10.15)","(2.5, 2.74, 2.7220689655172414)"
11-01-2023 11:16:15.833295,"(7.0, 10.5, 10.38888888888889)","(3.4, 4.4, 4.36060606060606)","(8.0, 10.5, 10.17)","(41.0, 60.0, 56.666666666666664)","(8.5, 12.0, 11.30232558139535)","(8.0, 10.5, 10.18888888888889)","(2.5, 2.74, 2.7182857142857144)"
