,Flat Biccy,Susieq Shannon,Its A Lottery,Selmun Place,Aquababe,Shandiin Beach,Ourplaceoryours
07-12-2022 20:49:18.660060,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3433333333333333)","(4.8, 6.8, 6.44)","(11.0, 22.0, 19.916666666666668)","(7.5, 12.5, 11.227272727272727)","(5.5, 9.8, 9.64)","(31.0, 100.0, 56.5)"
07-12-2022 20:49:19.682362,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3433333333333333)","(4.8, 6.8, 6.44)","(11.0, 22.0, 19.916666666666668)","(7.5, 13.5, 11.222222222222221)","(5.5, 9.8, 9.64)","(31.0, 100.0, 56.5)"
07-12-2022 20:49:21.087354,"(3.1, 3.8, 3.7)","(3.2, 3.6, 3.3433333333333333)","(4.8, 6.8, 6.44)","(11.0, 22.0, 19.75)","(7.5, 13.0, 11.25)","(5.5, 9.8, 9.64)","(31.0, 100.0, 56.5)"
07-12-2022 20:49:22.230053,"(3.1, 3.8, 3.7199999999999998)","(3.2, 3.6, 3.3000000000000003)","(4.8, 6.8, 6.44)","(11.0, 22.0, 20.26923076923077)","(7.5, 13.0, 11.136363636363637)","(5.5, 9.8, 9.133333333333333)","(31.0, 100.0, 65.2)"
07-12-2022 20:49:23.349095,"(3.1, 4.1, 3.7666666666666666)","(3.2, 3.6, 3.3000000000000003)","(4.8, 6.8, 6.44)","(11.0, 22.0, 20.26923076923077)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.133333333333333)","(31.0, 100.0, 56.5)"
07-12-2022 20:49:24.673665,"(3.1, 3.9, 3.69)","(3.2, 3.6, 3.5)","(4.8, 6.8, 6.44)","(11.0, 22.0, 19.1875)","(7.5, 12.5, 11.1875)","(5.5, 9.8, 9.4)","(31.0, 100.0, 56.5)"
07-12-2022 20:49:26.012608,"(3.1, 3.85, 3.622727272727273)","(3.2, 3.6, 3.2136363636363634)","(4.8, 6.8, 6.44)","(11.0, 22.0, 19.1875)","(7.5, 12.5, 11.5)","(5.5, 9.8, 9.4)","(31.0, 100.0, 56.5)"
07-12-2022 20:49:27.174662,"(3.1, 3.8, 3.618181818181818)","(3.2, 3.25, 3.2136363636363634)","(4.8, 6.8, 6.44)","(11.0, 22.0, 20.8)","(7.5, 12.5, 11.5)","(5.5, 9.8, 9.4)","(31.0, 100.0, 50.285714285714285)"
07-12-2022 20:49:28.334690,"(3.1, 4.2, 4.0777777777777775)","(3.2, 3.25, 3.2136363636363634)","(4.8, 6.8, 6.44)","(11.0, 23.0, 20.0)","(7.5, 12.5, 12.166666666666666)","(5.5, 9.8, 9.4)","(31.0, 100.0, 65.2)"
07-12-2022 20:49:29.482453,"(3.1, 4.1, 3.9999999999999996)","(3.2, 3.25, 3.2136363636363634)","(4.8, 6.8, 6.44)","(11.0, 22.0, 20.0)","(7.5, 12.5, 10.433333333333334)","(5.5, 9.8, 9.133333333333333)","(31.0, 100.0, 65.2)"
07-12-2022 20:49:30.603094,"(3.1, 4.5, 4.303846153846154)","(3.2, 3.25, 3.2136363636363634)","(4.8, 6.8, 6.44)","(11.0, 22.0, 18.444444444444443)","(7.5, 12.5, 10.18)","(5.5, 9.8, 9.4)","(31.0, 100.0, 75.14285714285714)"
07-12-2022 20:49:31.753513,"(3.1, 4.5, 4.014285714285714)","(3.2, 3.25, 3.2136363636363634)","(4.8, 6.8, 6.44)","(11.0, 22.0, 18.5)","(7.5, 12.0, 9.957142857142857)","(5.5, 9.8, 9.4)","(31.0, 100.0, 77.33333333333334)"
07-12-2022 20:49:32.905634,"(3.1, 4.5, 4.042857142857143)","(3.2, 3.25, 3.2136363636363634)","(4.8, 6.8, 6.44)","(11.0, 21.0, 18.3)","(7.5, 12.0, 9.957142857142857)","(5.5, 9.8, 9.4)","(31.0, 95.0, 77.33333333333334)"
07-12-2022 20:49:34.140423,"(3.1, 4.5, 4.042857142857143)","(3.2, 3.25, 3.2136363636363634)","(4.8, 6.8, 6.44)","(11.0, 21.0, 18.3)","(7.5, 12.0, 9.957142857142857)","(5.5, 9.8, 9.4)","(31.0, 95.0, 74.0)"
07-12-2022 20:49:35.285941,"(3.1, 4.5, 3.9857142857142858)","(3.2, 3.25, 3.2136363636363634)","(4.8, 6.8, 6.44)","(11.0, 21.0, 18.3)","(7.5, 12.0, 10.625)","(5.5, 9.8, 9.133333333333333)","(31.0, 90.0, 74.0)"
07-12-2022 20:49:36.432776,"(3.1, 4.3, 4.292857142857143)","(3.2, 3.55, 3.3333333333333335)","(4.8, 6.8, 6.44)","(11.0, 21.0, 18.4)","(7.5, 11.5, 10.38)","(5.5, 9.8, 9.4)","(31.0, 90.0, 74.0)"
07-12-2022 20:49:37.607328,"(3.0, 4.4, 4.078571428571428)","(3.1, 3.5, 3.422222222222222)","(5.0, 6.8, 6.44)","(11.0, 20.0, 18.5)","(7.5, 11.5, 10.870000000000001)","(5.5, 9.8, 9.4)","(31.0, 90.0, 74.0)"
07-12-2022 20:49:38.773506,"(3.0, 4.4, 4.2125)","(3.1, 3.5, 3.422222222222222)","(5.0, 6.8, 6.44)","(11.0, 19.5, 18.25)","(7.5, 11.5, 10.685714285714285)","(5.5, 9.8, 9.4)","(31.0, 90.0, 74.0)"
07-12-2022 20:49:39.950937,"(3.0, 4.3, 4.1499999999999995)","(3.1, 3.45, 3.4125)","(5.0, 6.8, 6.44)","(11.0, 19.5, 18.375)","(7.5, 11.5, 10.93)","(5.5, 9.8, 9.133333333333333)","(31.0, 90.0, 74.0)"
07-12-2022 20:49:40.992131,"(3.0, 4.2, 4.1375)","(3.1, 3.45, 3.4125)","(5.0, 6.8, 6.44)","(11.0, 19.5, 18.375)","(7.5, 11.5, 10.93)","(5.5, 9.8, 9.133333333333333)","(31.0, 90.0, 74.0)"
07-12-2022 20:49:42.080543,"(3.0, 4.2, 4.1375)","(3.1, 3.45, 3.340909090909091)","(5.0, 6.8, 6.44)","(11.0, 19.5, 18.375)","(7.5, 11.5, 10.93)","(5.5, 9.8, 9.4)","(31.0, 90.0, 76.85714285714286)"
07-12-2022 20:49:43.084339,"(3.0, 4.2, 4.0928571428571425)","(3.1, 3.5, 3.3727272727272726)","(5.0, 6.8, 6.44)","(11.0, 19.5, 17.4)","(7.5, 11.5, 10.93)","(5.5, 9.8, 9.4)","(31.0, 90.0, 73.75)"
07-12-2022 20:49:44.132024,"(3.0, 4.2, 4.17)","(3.1, 3.6, 3.3923076923076922)","(5.0, 6.8, 6.44)","(11.0, 19.0, 17.18181818181818)","(7.5, 11.5, 10.93)","(5.5, 9.8, 9.4)","(31.0, 120.0, 70.0)"
07-12-2022 20:49:45.240941,"(3.0, 4.2, 4.0928571428571425)","(3.1, 3.55, 3.3833333333333333)","(5.0, 6.8, 6.44)","(11.0, 19.0, 17.18181818181818)","(7.5, 11.5, 10.93)","(5.5, 9.8, 9.4)","(31.0, 110.0, 73.0)"
07-12-2022 20:49:46.412063,"(3.0, 4.2, 3.9529411764705884)","(3.1, 3.55, 3.3833333333333333)","(5.0, 6.8, 6.44)","(11.0, 19.0, 17.666666666666668)","(7.5, 11.5, 10.93)","(5.5, 9.8, 9.4)","(31.0, 100.0, 58.4)"
07-12-2022 20:49:47.690297,"(3.0, 4.2, 3.9529411764705884)","(3.1, 3.55, 3.4576923076923074)","(5.0, 6.8, 6.733333333333333)","(11.0, 19.0, 17.95)","(7.5, 11.5, 10.93)","(5.5, 9.8, 9.4)","(31.0, 100.0, 86.13333333333333)"
07-12-2022 20:49:57.113787,"(3.0, 4.2, 3.9529411764705884)","(3.0, 3.55, 3.3884615384615384)","(5.0, 7.0, 6.733333333333333)","(11.0, 19.0, 17.25)","(7.5, 11.5, 10.93)","(5.5, 9.8, 9.4)","(31.0, 100.0, 85.0)"
07-12-2022 20:49:58.222098,"(3.0, 3.85, 3.5846153846153843)","(3.0, 3.55, 3.4676470588235295)","(5.0, 7.0, 6.733333333333333)","(11.0, 22.0, 17.363636363636363)","(7.5, 11.5, 10.93)","(5.5, 10.0, 9.7)","(31.0, 90.0, 85.0)"
07-12-2022 20:49:59.350294,"(3.0, 3.85, 3.5846153846153843)","(3.0, 3.55, 3.4676470588235295)","(5.0, 7.0, 6.733333333333333)","(11.0, 21.0, 17.833333333333332)","(7.5, 11.5, 10.93)","(5.5, 10.0, 9.7)","(31.0, 90.0, 100.0)"
07-12-2022 20:50:00.510165,"(3.0, 3.8, 3.65)","(3.0, 3.55, 3.4676470588235295)","(5.0, 7.0, 6.733333333333333)","(11.0, 19.5, 17.416666666666668)","(7.5, 11.5, 10.93)","(5.5, 10.0, 9.7)","(31.0, 110.0, 88.0)"
07-12-2022 20:50:01.709782,"(3.0, 3.8, 3.6977272727272728)","(3.0, 3.55, 3.337878787878788)","(5.0, 7.0, 6.6)","(11.0, 19.5, 17.416666666666668)","(7.5, 11.5, 10.809090909090909)","(5.5, 10.0, 9.4)","(31.0, 100.0, 95.0)"
07-12-2022 20:50:02.799320,"(3.0, 3.75, 3.731818181818182)","(3.0, 3.7, 3.557142857142857)","(5.0, 7.0, 6.6)","(11.0, 19.5, 17.416666666666668)","(7.5, 11.5, 10.93)","(5.5, 10.0, 9.4)","(31.0, 100.0, 95.0)"
07-12-2022 20:50:03.899058,"(3.0, 4.0, 3.7545454545454544)","(3.0, 3.7, 3.3805555555555555)","(5.0, 7.0, 6.733333333333333)","(11.0, 19.5, 17.416666666666668)","(7.5, 11.5, 10.93)","(5.5, 10.0, 9.4)","(31.0, 100.0, 95.0)"
07-12-2022 20:50:05.052116,"(3.0, 4.0, 3.7545454545454544)","(3.0, 3.65, 3.4863636363636363)","(5.0, 7.0, 6.733333333333333)","(11.0, 19.5, 17.833333333333332)","(7.5, 11.5, 10.93)","(5.5, 10.0, 9.4)","(31.0, 100.0, 95.0)"
07-12-2022 20:50:06.144448,"(3.0, 4.0, 3.7545454545454544)","(3.0, 3.65, 3.4863636363636363)","(5.0, 7.0, 6.733333333333333)","(11.0, 19.5, 17.833333333333332)","(7.5, 11.5, 10.93)","(5.5, 10.0, 9.4)","(31.0, 100.0, 91.66666666666667)"
07-12-2022 20:50:07.435461,"(3.0, 4.0, 3.7545454545454544)","(3.0, 3.6, 3.4947368421052634)","(5.0, 7.0, 6.733333333333333)","(11.0, 19.5, 19.0)","(7.5, 11.5, 10.93)","(5.5, 10.0, 9.4)","(31.0, 100.0, 91.66666666666667)"
07-12-2022 20:50:08.644014,"(3.0, 4.0, 3.7545454545454544)","(3.0, 3.6, 3.4947368421052634)","(5.0, 7.0, 6.733333333333333)","(11.0, 23.0, 17.833333333333332)","(7.5, 11.5, 10.93)","(5.5, 10.0, 9.4)","(31.0, 100.0, 91.66666666666667)"
07-12-2022 20:50:09.827580,"(3.0, 4.0, 3.7545454545454544)","(3.0, 3.6, 3.4947368421052634)","(5.0, 7.0, 6.733333333333333)","(11.0, 22.0, 17.833333333333332)","(7.5, 11.5, 10.93)","(5.5, 10.0, 9.4)","(31.0, 100.0, 91.66666666666667)"
07-12-2022 20:50:10.985627,"(3.0, 4.0, 3.7545454545454544)","(2.9, 3.6, 3.4947368421052634)","(5.0, 7.0, 6.733333333333333)","(12.0, 19.5, 17.416666666666668)","(8.0, 11.5, 10.93)","(6.0, 10.0, 9.4)","(41.0, 100.0, 91.66666666666667)"
07-12-2022 20:50:12.284345,"(3.0, 4.0, 3.7545454545454544)","(2.9, 3.6, 3.4947368421052634)","(5.0, 7.0, 6.733333333333333)","(12.0, 19.5, 17.7)","(8.0, 11.5, 10.93)","(6.0, 10.0, 9.4)","(41.0, 100.0, 91.66666666666667)"
07-12-2022 20:50:13.561561,"(3.0, 4.0, 3.784)","(2.9, 3.6, 3.4947368421052634)","(5.0, 7.0, 6.733333333333333)","(12.0, 19.5, 17.7)","(8.0, 11.5, 10.93)","(6.0, 10.0, 9.25)","(41.0, 100.0, 91.66666666666667)"
07-12-2022 20:50:14.710716,"(3.0, 4.0, 3.784)","(2.9, 3.6, 3.4947368421052634)","(5.0, 7.0, 6.733333333333333)","(12.0, 19.5, 18.357142857142858)","(8.0, 11.5, 10.93)","(6.0, 10.0, 9.25)","(41.0, 100.0, 78.57142857142857)"
07-12-2022 20:50:15.919654,"(3.0, 4.0, 3.7)","(2.9, 3.6, 3.425)","(5.0, 7.0, 6.733333333333333)","(12.0, 19.5, 17.5)","(8.0, 11.5, 10.93)","(6.0, 10.0, 9.25)","(41.0, 100.0, 80.0)"
07-12-2022 20:50:17.142795,"(3.0, 4.0, 3.7)","(2.9, 3.6, 3.425)","(5.0, 7.0, 6.733333333333333)","(12.0, 19.5, 14.916666666666666)","(8.0, 11.5, 10.93)","(6.0, 10.0, 9.25)","(41.0, 100.0, 85.0)"
07-12-2022 20:50:18.291205,"(3.0, 4.0, 3.8285714285714287)","(2.9, 3.6, 3.425)","(5.0, 7.0, 6.733333333333333)","(12.0, 19.5, 14.785714285714286)","(8.0, 11.5, 10.93)","(6.0, 10.0, 9.25)","(41.0, 90.0, 86.81818181818181)"
07-12-2022 20:50:19.642680,"(3.0, 4.2, 3.792857142857143)","(2.9, 3.6, 3.425)","(5.0, 7.0, 6.733333333333333)","(12.0, 19.5, 17.3)","(8.0, 11.5, 10.93)","(6.0, 10.0, 9.25)","(41.0, 90.0, 72.0)"
07-12-2022 20:50:21.064294,"(3.0, 4.2, 3.8267857142857142)","(2.9, 3.6, 3.425)","(5.0, 7.0, 6.733333333333333)","(12.0, 19.5, 17.3)","(8.0, 11.5, 10.93)","(6.0, 10.0, 9.485714285714286)","(41.0, 90.0, 81.0)"
07-12-2022 20:50:22.522301,"(3.0, 4.2, 3.7645833333333334)","(2.9, 3.6, 3.425)","(5.0, 7.0, 6.733333333333333)","(12.0, 19.5, 17.3)","(8.0, 11.5, 10.93)","(6.0, 10.0, 9.485714285714286)","(41.0, 85.0, 80.0)"
07-12-2022 20:50:23.900900,"(3.0, 4.2, 3.7875)","(2.9, 3.6, 3.3222222222222224)","(5.0, 7.0, 6.84)","(11.0, 19.5, 17.571428571428573)","(8.0, 11.5, 10.55)","(6.0, 10.0, 19.33)","(41.0, 90.0, 66.0)"
07-12-2022 20:50:25.187471,"(3.0, 4.2, 3.6843749999999997)","(2.9, 3.6, 3.2625)","(5.0, 7.0, 6.84)","(11.0, 19.5, 17.571428571428573)","(8.0, 11.5, 9.925)","(6.0, 20.0, 10.133333333333333)","(41.0, 90.0, 80.625)"
07-12-2022 20:50:26.470670,"(3.0, 4.2, 3.6774999999999998)","(2.9, 3.6, 3.2625)","(5.0, 7.0, 6.84)","(11.0, 19.5, 17.25)","(8.0, 11.5, 10.7125)","(6.0, 16.0, 9.15)","(41.0, 90.0, 83.75)"
07-12-2022 20:50:27.659471,"(3.0, 4.2, 3.6774999999999998)","(2.9, 3.6, 3.2625)","(5.0, 7.0, 6.84)","(11.0, 19.5, 17.25)","(8.0, 11.5, 10.7125)","(6.0, 15.0, 12.725)","(41.0, 90.0, 83.75)"
07-12-2022 20:50:28.754411,"(3.0, 4.2, 3.6774999999999998)","(2.9, 3.6, 3.2625)","(5.0, 7.0, 6.84)","(11.0, 19.5, 17.25)","(8.0, 11.5, 10.2)","(6.0, 14.5, 12.24)","(41.0, 90.0, 79.28571428571429)"
07-12-2022 20:50:29.965713,"(3.0, 4.2, 3.6774999999999998)","(2.9, 3.6, 3.2625)","(5.0, 7.0, 6.84)","(11.0, 19.5, 17.9)","(8.0, 11.0, 9.577777777777778)","(6.0, 14.0, 9.022222222222222)","(41.0, 90.0, 79.28571428571429)"
07-12-2022 20:50:31.025412,"(3.0, 4.2, 3.6774999999999998)","(2.9, 3.55, 3.321428571428571)","(5.0, 7.0, 6.84)","(11.0, 19.5, 17.9)","(8.0, 11.0, 9.577777777777778)","(6.0, 14.0, 11.2875)","(41.0, 90.0, 81.92307692307693)"
07-12-2022 20:50:32.266837,"(3.0, 4.2, 3.6774999999999998)","(2.9, 3.55, 3.2375)","(5.0, 7.0, 6.84)","(11.0, 19.5, 17.9)","(8.0, 11.0, 9.8)","(6.0, 13.5, 11.2875)","(41.0, 90.0, 81.92307692307693)"
07-12-2022 20:50:33.451509,"(3.0, 4.2, 3.706)","(2.9, 3.5, 3.2375)","(5.0, 7.0, 6.84)","(12.0, 19.5, 17.9)","(7.5, 11.0, 9.8)","(6.0, 13.5, 11.2875)","(41.0, 90.0, 75.0)"
07-12-2022 20:50:34.715136,"(3.0, 3.9, 3.8499999999999996)","(2.9, 3.5, 3.28125)","(5.0, 7.0, 6.84)","(12.0, 19.5, 18.1)","(7.5, 11.0, 10.4)","(6.0, 13.5, 10.08)","(41.0, 90.0, 75.0)"
07-12-2022 20:50:36.100878,"(3.0, 3.9, 3.85)","(2.9, 3.5, 3.28125)","(5.0, 7.0, 6.84)","(12.0, 19.5, 18.1)","(7.5, 11.0, 10.4)","(6.0, 13.5, 10.869230769230768)","(41.0, 90.0, 78.0)"
07-12-2022 20:50:37.585267,"(3.0, 3.9, 3.85)","(2.9, 3.5, 3.28125)","(5.0, 7.0, 6.911111111111111)","(12.0, 19.5, 18.1)","(7.5, 11.0, 10.4)","(6.0, 13.5, 10.869230769230768)","(41.0, 90.0, 78.0)"
07-12-2022 20:50:39.050976,"(3.0, 3.9, 3.6999999999999997)","(2.9, 3.5, 3.25)","(5.0, 7.0, 6.942857142857143)","(12.0, 19.5, 18.1)","(7.5, 11.0, 10.4)","(6.0, 13.5, 10.869230769230768)","(41.0, 90.0, 78.0)"
07-12-2022 20:50:40.290546,"(3.0, 3.9, 3.6666666666666665)","(2.9, 3.5, 3.100522648083624)","(5.0, 7.0, 6.942857142857143)","(12.0, 19.5, 18.1)","(7.5, 11.0, 10.4)","(6.0, 13.5, 11.79)","(41.0, 90.0, 78.0)"
07-12-2022 20:50:41.506017,"(3.0, 3.9, 3.6666666666666665)","(2.9, 3.15, 3.100522648083624)","(5.0, 7.0, 6.942857142857143)","(12.0, 19.5, 18.1)","(7.5, 11.0, 10.4)","(6.0, 13.5, 11.4375)","(41.0, 90.0, 78.0)"
07-12-2022 20:50:42.753677,"(3.0, 3.9, 3.6666666666666665)","(2.9, 3.15, 3.100522648083624)","(5.0, 7.0, 7.08)","(12.0, 19.5, 18.3)","(7.5, 11.0, 10.4)","(6.0, 13.5, 11.5125)","(41.0, 90.0, 78.0)"
07-12-2022 20:50:43.960032,"(3.0, 3.9, 3.717391304347826)","(2.9, 3.15, 3.100522648083624)","(5.0, 7.8, 6.933333333333333)","(12.0, 19.5, 17.833333333333332)","(7.5, 11.0, 10.4)","(6.0, 13.5, 8.775)","(41.0, 90.0, 78.0)"
07-12-2022 20:50:45.156874,"(3.0, 3.9, 3.717391304347826)","(2.9, 3.15, 3.100522648083624)","(5.0, 7.6, 6.475)","(12.0, 19.5, 19.236842105263158)","(7.5, 11.0, 10.4)","(6.0, 13.5, 11.314285714285715)","(41.0, 90.0, 89.66666666666667)"
07-12-2022 20:50:46.283032,"(3.0, 3.55, 3.4055183946488294)","(2.9, 3.15, 3.101034482758621)","(5.0, 7.6, 6.07)","(12.0, 19.5, 19.0)","(7.5, 11.0, 10.4)","(6.0, 13.5, 9.825)","(41.0, 130.0, 97.27272727272728)"
07-12-2022 20:50:47.359308,"(3.0, 3.55, 3.4015463917525772)","(2.9, 3.15, 3.1001754385964913)","(5.0, 7.6, 6.07)","(12.0, 19.5, 19.227272727272727)","(7.5, 11.0, 10.4)","(6.0, 13.5, 11.411111111111111)","(41.0, 120.0, 91.81818181818181)"
07-12-2022 20:50:48.408103,"(3.0, 3.55, 3.4015463917525772)","(2.9, 3.15, 3.1001754385964913)","(5.0, 7.6, 6.369230769230769)","(12.0, 19.5, 19.0)","(7.5, 11.0, 10.4)","(6.0, 13.5, 11.6)","(41.0, 110.0, 95.71428571428572)"
07-12-2022 20:50:49.541757,"(3.0, 3.55, 3.4015463917525772)","(2.9, 3.15, 3.1001754385964913)","(5.0, 7.6, 6.369230769230769)","(12.0, 20.0, 23.5)","(7.5, 11.0, 10.4)","(6.0, 13.0, 11.76)","(41.0, 100.0, 90.0)"
07-12-2022 20:50:50.689596,"(3.0, 3.55, 3.4015463917525772)","(2.9, 3.15, 3.1001754385964913)","(5.0, 7.6, 6.04)","(12.0, 25.0, 23.166666666666668)","(7.5, 11.0, 10.4)","(6.0, 12.5, 10.25)","(41.0, 100.0, 86.36363636363636)"
07-12-2022 20:50:51.849578,"(3.0, 3.55, 3.4015463917525772)","(2.9, 3.15, 3.1001754385964913)","(5.0, 6.6, 5.96)","(12.0, 24.0, 23.166666666666668)","(7.5, 11.0, 10.4)","(6.0, 12.5, 10.34)","(41.0, 100.0, 86.36363636363636)"
07-12-2022 20:50:53.124751,"(3.0, 3.55, 3.403559322033898)","(2.9, 3.15, 3.101508620689655)","(5.0, 6.6, 6.366666666666666)","(12.0, 24.0, 22.88888888888889)","(7.5, 11.0, 11.108333333333334)","(6.0, 12.5, 11.266666666666667)","(41.0, 100.0, 86.36363636363636)"
07-12-2022 20:50:54.234817,"(3.0, 3.9, 3.482142857142857)","(2.9, 3.15, 3.101508620689655)","(5.0, 6.8, 6.366666666666666)","(12.0, 24.0, 22.5)","(7.5, 13.5, 12.15)","(6.0, 12.5, 10.75)","(41.0, 100.0, 86.36363636363636)"
07-12-2022 20:50:55.284225,"(3.0, 3.85, 3.7928571428571427)","(2.9, 3.15, 3.1002212389380532)","(5.0, 6.8, 6.677777777777777)","(12.0, 24.0, 22.5)","(7.5, 13.0, 12.15)","(6.0, 12.5, 10.75)","(41.0, 100.0, 86.36363636363636)"
07-12-2022 20:50:56.447059,"(3.0, 3.85, 3.7928571428571427)","(2.9, 3.15, 3.1002212389380532)","(5.0, 6.8, 6.675)","(12.0, 24.0, 23.11111111111111)","(7.5, 13.0, 10.866666666666667)","(6.0, 12.5, 9.379999999999999)","(41.0, 100.0, 86.36363636363636)"
07-12-2022 20:50:57.571206,"(3.0, 3.85, 3.7928571428571427)","(2.9, 3.15, 3.1002212389380532)","(5.0, 6.8, 6.6875)","(12.0, 24.0, 23.11111111111111)","(7.5, 13.0, 11.4)","(6.0, 12.5, 9.379999999999999)","(41.0, 100.0, 86.36363636363636)"
07-12-2022 20:50:58.733885,"(3.0, 3.85, 3.7928571428571427)","(2.9, 3.15, 2.9858369098712445)","(4.8, 6.8, 6.6875)","(12.0, 24.0, 23.11111111111111)","(7.5, 13.0, 11.4)","(6.0, 12.5, 9.379999999999999)","(41.0, 100.0, 86.36363636363636)"
07-12-2022 20:50:59.927669,"(3.0, 3.85, 3.7928571428571427)","(2.9, 3.1, 3.02)","(4.8, 6.8, 6.767857142857142)","(12.0, 24.0, 23.11111111111111)","(7.5, 13.0, 10.866666666666667)","(6.0, 12.5, 10.766666666666666)","(41.0, 100.0, 86.36363636363636)"
07-12-2022 20:51:01.153779,"(3.0, 3.9, 3.5921052631578947)","(2.9, 3.1, 3.02)","(4.8, 6.8, 6.6)","(12.0, 24.0, 23.2)","(7.5, 13.0, 11.4)","(6.0, 12.5, 10.766666666666666)","(41.0, 100.0, 86.36363636363636)"
07-12-2022 20:51:02.332284,"(3.0, 3.9, 3.5921052631578947)","(2.9, 3.1, 2.8904761904761904)","(4.8, 6.8, 6.666666666666666)","(12.0, 24.0, 23.2)","(7.5, 13.0, 10.866666666666667)","(6.0, 12.5, 10.64)","(41.0, 100.0, 91.17647058823529)"
07-12-2022 20:51:03.667187,"(3.0, 3.85, 3.6500000000000004)","(2.9, 3.1, 2.92)","(4.8, 6.8, 6.68)","(12.0, 24.0, 23.2)","(7.5, 13.0, 10.866666666666667)","(6.0, 12.0, 10.6)","(41.0, 100.0, 91.17647058823529)"
07-12-2022 20:51:04.743158,"(3.0, 3.85, 3.6500000000000004)","(2.9, 2.98, 2.92)","(5.0, 6.8, 6.68)","(14.0, 24.0, 25.53846153846154)","(8.0, 13.0, 10.866666666666667)","(6.5, 11.5, 10.25)","(51.0, 100.0, 91.17647058823529)"
07-12-2022 20:51:05.852976,"(3.0, 3.85, 3.631818181818182)","(2.9, 2.98, 2.872)","(5.0, 6.8, 6.68)","(14.0, 29.0, 26.4)","(8.0, 13.0, 11.4)","(6.5, 11.5, 9.833333333333334)","(51.0, 100.0, 91.17647058823529)"
07-12-2022 20:51:06.892718,"(3.0, 3.85, 3.631818181818182)","(2.9, 2.98, 2.872)","(5.0, 6.8, 6.68)","(14.0, 28.0, 26.4)","(8.0, 13.0, 10.175)","(6.5, 11.0, 10.071428571428571)","(51.0, 100.0, 91.17647058823529)"
07-12-2022 20:51:08.043338,"(2.9, 3.85, 3.631818181818182)","(2.8, 2.98, 2.8449999999999998)","(5.0, 6.8, 6.68)","(13.0, 28.0, 27.11111111111111)","(8.0, 12.5, 11.15)","(6.5, 10.5, 9.285714285714286)","(51.0, 100.0, 82.14285714285714)"
07-12-2022 20:51:09.088913,"(2.9, 3.85, 3.723684210526316)","(2.8, 2.98, 2.898181818181818)","(5.0, 6.8, 6.7)","(13.0, 28.0, 24.5)","(8.0, 11.5, 10.866666666666667)","(6.5, 10.5, 9.5)","(51.0, 100.0, 82.14285714285714)"
07-12-2022 20:51:10.203059,"(2.9, 3.85, 3.725)","(2.8, 2.8, 2.783255813953488)","(5.0, 6.8, 6.666666666666667)","(13.0, 28.0, 24.5)","(8.0, 11.5, 11.266666666666666)","(6.5, 10.5, 10.0)","(51.0, 100.0, 93.75)"
07-12-2022 20:51:11.287370,"(2.9, 3.85, 3.803125)","(2.8, 2.9, 2.822162162162162)","(5.0, 6.8, 6.733333333333333)","(13.0, 28.0, 24.5)","(8.0, 11.5, 11.15)","(6.5, 10.5, 9.588235294117647)","(51.0, 100.0, 93.75)"
07-12-2022 20:51:12.392651,"(2.9, 3.85, 3.64)","(2.8, 2.96, 2.843243243243243)","(5.0, 6.8, 6.733333333333333)","(13.0, 28.0, 24.5)","(8.0, 11.5, 11.15)","(6.5, 11.0, 9.16470588235294)","(51.0, 100.0, 94.28571428571429)"
07-12-2022 20:51:13.534484,"(2.9, 3.85, 3.7625)","(2.8, 2.96, 2.846153846153846)","(5.0, 6.8, 6.733333333333333)","(13.0, 28.0, 24.5)","(8.0, 11.5, 10.45)","(6.5, 11.0, 10.057894736842105)","(51.0, 100.0, 95.0)"
07-12-2022 20:51:14.716688,"(2.9, 3.8, 3.6363636363636362)","(2.8, 2.86, 2.958823529411765)","(5.0, 6.8, 6.733333333333333)","(13.0, 28.0, 24.5)","(8.0, 11.5, 10.15)","(6.5, 10.5, 9.366666666666667)","(51.0, 100.0, 95.0)"
07-12-2022 20:51:15.933245,"(2.9, 3.8, 3.7386363636363633)","(3.0, 2.98, 2.958823529411765)","(5.0, 6.8, 7.092307692307692)","(13.0, 28.0, 29.25)","(8.0, 11.5, 10.184615384615384)","(6.5, 10.5, 10.122222222222222)","(51.0, 100.0, 103.07692307692308)"
07-12-2022 20:51:17.117292,"(2.9, 3.8, 3.681578947368421)","(3.0, 2.98, 2.917777777777778)","(5.0, 8.2, 7.545454545454545)","(13.0, 32.0, 27.666666666666668)","(8.0, 11.5, 10.688888888888888)","(6.5, 10.5, 9.666666666666666)","(51.0, 130.0, 96.0)"
07-12-2022 20:51:18.209574,"(2.9, 3.9, 3.7133333333333334)","(3.0, 2.98, 2.917777777777778)","(5.0, 8.0, 7.545454545454545)","(13.0, 30.0, 26.5)","(8.0, 11.0, 10.688888888888888)","(6.5, 10.0, 9.3625)","(51.0, 120.0, 89.16666666666667)"
07-12-2022 20:51:19.238080,"(2.9, 3.9, 3.6941176470588233)","(3.0, 2.98, 2.9495238095238094)","(5.0, 7.8, 7.6)","(13.0, 30.0, 26.5)","(8.0, 11.0, 10.688888888888888)","(6.5, 9.8, 9.3625)","(51.0, 110.0, 90.0)"
