,Trixie Kade,Bogan Valley,Hillys Howler,Hestons Mate,Betty Birdcage
10-01-2023 13:05:03.812925,"(1.55, 1.55, 1.496)","(6.0, 24.0, 23.666666666666664)","(12.0, 25.0, 24.333333333333332)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.158823529411765)"
10-01-2023 13:05:04.838197,"(1.55, 1.55, 1.496)","(6.0, 24.0, 23.666666666666664)","(12.0, 25.0, 24.333333333333332)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.158823529411765)"
10-01-2023 13:05:05.753513,"(1.55, 1.55, 1.496)","(6.0, 24.0, 23.666666666666664)","(12.0, 25.0, 24.333333333333332)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.158823529411765)"
10-01-2023 13:05:06.603591,"(1.55, 1.55, 1.496)","(6.0, 24.0, 23.735294117647058)","(12.0, 25.0, 24.333333333333332)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.158823529411765)"
10-01-2023 13:05:07.658043,"(1.55, 1.55, 1.496)","(6.0, 24.0, 23.735294117647058)","(12.0, 25.0, 24.333333333333332)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.158823529411765)"
10-01-2023 13:05:08.714129,"(1.55, 1.55, 1.496)","(6.0, 24.0, 23.735294117647058)","(12.0, 25.0, 24.65)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.158823529411765)"
10-01-2023 13:05:09.779623,"(1.55, 1.55, 1.496)","(6.0, 24.0, 23.735294117647058)","(12.0, 25.0, 24.65)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.158823529411765)"
10-01-2023 13:05:10.808655,"(1.55, 1.55, 1.4803225806451612)","(6.0, 24.0, 23.75)","(12.0, 25.0, 24.65)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.375)"
10-01-2023 13:05:11.967029,"(1.55, 1.55, 1.493157894736842)","(6.0, 24.0, 23.75)","(12.0, 27.0, 25.772727272727273)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.375)"
10-01-2023 13:05:12.981065,"(1.55, 1.55, 1.493157894736842)","(6.0, 24.0, 23.75)","(12.0, 27.0, 25.772727272727273)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.375)"
10-01-2023 13:05:14.092612,"(1.55, 1.55, 1.493157894736842)","(6.0, 24.0, 23.75)","(12.0, 27.0, 25.772727272727273)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.375)"
10-01-2023 13:05:15.065148,"(1.55, 1.55, 1.493157894736842)","(6.0, 24.0, 23.75)","(12.0, 27.0, 25.772727272727273)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.375)"
10-01-2023 13:05:16.018096,"(1.55, 1.55, 1.493157894736842)","(6.0, 24.0, 23.75)","(12.0, 27.0, 25.772727272727273)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.375)"
10-01-2023 13:05:16.961672,"(1.55, 1.55, 1.493157894736842)","(6.0, 24.0, 23.75)","(12.0, 27.0, 25.772727272727273)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.772727272727273)"
10-01-2023 13:05:17.864680,"(1.55, 1.55, 1.493157894736842)","(6.0, 24.0, 23.75)","(12.0, 27.0, 25.772727272727273)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.772727272727273)"
10-01-2023 13:05:18.815265,"(1.55, 1.55, 1.493157894736842)","(6.0, 24.0, 23.75)","(12.0, 27.0, 25.772727272727273)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.795)"
10-01-2023 13:05:19.799167,"(1.55, 1.55, 1.492)","(6.0, 24.0, 23.75)","(12.0, 27.0, 25.772727272727273)","(11.0, 18.0, 16.166666666666668)","(4.0, 5.9, 5.795)"
10-01-2023 13:05:20.682900,"(1.5, 1.55, 1.492)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 25.772727272727273)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.795)"
10-01-2023 13:05:21.558603,"(1.5, 1.55, 1.492)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 25.772727272727273)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.795)"
10-01-2023 13:05:22.529111,"(1.5, 1.55, 1.492)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 22.2)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.795)"
10-01-2023 13:05:23.496361,"(1.5, 1.55, 1.492)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 23.57142857142857)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.795)"
10-01-2023 13:05:24.470837,"(1.5, 1.55, 1.492)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.555555555555557)","(12.0, 18.0, 15.973684210526315)","(4.2, 5.9, 5.7894736842105265)"
10-01-2023 13:05:25.360768,"(1.5, 1.55, 1.492)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.555555555555557)","(12.0, 18.0, 15.973684210526315)","(4.2, 5.9, 5.7894736842105265)"
10-01-2023 13:05:26.332089,"(1.5, 1.55, 1.492)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.555555555555557)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.7894736842105265)"
10-01-2023 13:05:27.306714,"(1.5, 1.53, 1.4873684210526317)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.555555555555557)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.795)"
10-01-2023 13:05:28.197784,"(1.5, 1.53, 1.477741935483871)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.555555555555557)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.795)"
10-01-2023 13:05:29.140374,"(1.5, 1.53, 1.477741935483871)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.555555555555557)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.795)"
10-01-2023 13:05:30.073996,"(1.5, 1.52, 1.51)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.555555555555557)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:30.988818,"(1.5, 1.51, 1.4797297297297296)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.555555555555557)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:31.834260,"(1.5, 1.51, 1.4797297297297296)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 25.125)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:32.753047,"(1.5, 1.51, 1.474)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 24.666666666666668)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:33.642217,"(1.5, 1.51, 1.474)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 24.666666666666668)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:34.489288,"(1.5, 1.51, 1.474)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 24.666666666666668)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:35.402853,"(1.5, 1.51, 1.474)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 24.666666666666668)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:36.415659,"(1.5, 1.51, 1.474)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.5)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:37.308398,"(1.5, 1.51, 1.474)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.5)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:38.097599,"(1.5, 1.51, 1.474)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.5)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:39.025261,"(1.5, 1.51, 1.474)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.5)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:39.941538,"(1.5, 1.51, 1.474)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.5)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:40.781987,"(1.5, 1.51, 1.474)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.5)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:41.569834,"(1.5, 1.51, 1.474)","(6.5, 24.0, 23.764705882352942)","(13.0, 27.0, 26.5)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:42.395681,"(1.5, 1.51, 1.4649999999999999)","(6.5, 27.0, 24.0)","(13.0, 27.0, 26.5)","(12.0, 18.0, 16.166666666666668)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:43.314583,"(1.5, 1.51, 1.4649999999999999)","(6.5, 26.0, 25.05263157894737)","(13.0, 32.0, 31.142857142857142)","(12.0, 18.0, 16.444444444444443)","(4.2, 5.9, 5.802325581395349)"
10-01-2023 13:05:44.145715,"(1.5, 1.51, 1.4649999999999999)","(6.5, 26.0, 25.05263157894737)","(13.0, 32.0, 21.88)","(12.0, 18.0, 16.444444444444443)","(4.2, 5.9, 5.802325581395349)"
10-01-2023 13:05:44.964933,"(1.5, 1.51, 1.4649999999999999)","(6.5, 26.0, 24.125)","(13.0, 32.0, 23.48148148148148)","(12.0, 18.0, 16.444444444444443)","(4.2, 5.9, 5.802325581395349)"
10-01-2023 13:05:45.841543,"(1.5, 1.51, 1.4649999999999999)","(6.5, 27.0, 24.0)","(13.0, 32.0, 23.333333333333332)","(12.0, 18.0, 16.444444444444443)","(4.2, 5.9, 5.802325581395349)"
10-01-2023 13:05:46.653712,"(1.5, 1.49, 1.4570588235294117)","(6.5, 27.0, 24.75)","(13.0, 32.0, 23.333333333333332)","(12.0, 18.0, 16.444444444444443)","(4.2, 5.9, 5.792307692307692)"
10-01-2023 13:05:47.514829,"(1.5, 1.49, 1.4538709677419355)","(6.5, 27.0, 24.272727272727273)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 5.9, 5.81891891891892)"
10-01-2023 13:05:48.371228,"(1.5, 1.49, 1.4538709677419355)","(6.5, 27.0, 23.25)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 5.9, 5.81891891891892)"
10-01-2023 13:05:49.240435,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.25)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 5.9, 5.8)"
10-01-2023 13:05:50.051303,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.25)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:05:50.895947,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.25)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:05:51.831209,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.25)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:05:52.660092,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.25)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:05:53.449262,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.25)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:05:54.338500,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.25)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:05:55.225151,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.842105263157894)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:05:56.108114,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.842105263157894)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:05:56.927598,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.842105263157894)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:05:57.810336,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.842105263157894)","(13.0, 32.0, 25.157894736842106)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:05:58.878396,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.842105263157894)","(13.0, 32.0, 25.076923076923077)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:05:59.768205,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.842105263157894)","(13.0, 32.0, 25.076923076923077)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:06:00.618767,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.842105263157894)","(13.0, 32.0, 25.076923076923077)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:06:01.524719,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.842105263157894)","(13.0, 32.0, 25.243243243243242)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.8)"
10-01-2023 13:06:02.456218,"(1.5, 1.49, 1.4529999999999998)","(6.5, 27.0, 23.842105263157894)","(13.0, 32.0, 25.243243243243242)","(12.0, 18.0, 16.444444444444443)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:03.279475,"(1.5, 1.47, 1.4585714285714286)","(6.5, 27.0, 23.347826086956523)","(13.0, 32.0, 25.65853658536585)","(12.0, 18.0, 16.782608695652172)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:04.157698,"(1.5, 1.47, 1.455)","(6.5, 27.0, 23.347826086956523)","(13.0, 32.0, 25.65853658536585)","(12.0, 18.0, 16.782608695652172)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:05.085375,"(1.5, 1.47, 1.4585714285714286)","(6.5, 27.0, 22.6875)","(13.0, 32.0, 25.65853658536585)","(12.0, 18.0, 16.782608695652172)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:05.966233,"(1.5, 1.47, 1.455)","(6.5, 27.0, 22.6875)","(13.0, 32.0, 25.65853658536585)","(12.0, 18.0, 16.782608695652172)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:06.808234,"(1.5, 1.47, 1.4585714285714286)","(6.5, 27.0, 22.6875)","(13.0, 32.0, 25.65853658536585)","(12.0, 18.0, 16.782608695652172)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:07.704709,"(1.5, 1.47, 1.455)","(6.5, 27.0, 22.5)","(13.0, 32.0, 25.57142857142857)","(12.0, 18.0, 16.782608695652172)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:08.593661,"(1.5, 1.47, 1.4585714285714286)","(6.5, 27.0, 22.5)","(13.0, 32.0, 25.57142857142857)","(12.0, 18.0, 16.782608695652172)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:09.454205,"(1.5, 1.47, 1.455)","(6.5, 27.0, 22.5)","(13.0, 32.0, 25.57142857142857)","(12.0, 18.0, 16.782608695652172)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:10.364544,"(1.5, 1.47, 1.4585714285714286)","(6.5, 27.0, 22.5)","(13.0, 32.0, 25.57142857142857)","(12.0, 18.0, 16.782608695652172)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:11.338756,"(1.5, 1.47, 1.455)","(6.5, 26.0, 23.375)","(13.0, 29.0, 27.833333333333332)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:12.202663,"(1.5, 1.47, 1.4585714285714286)","(6.5, 26.0, 23.75)","(13.0, 29.0, 26.772727272727273)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:13.040766,"(1.5, 1.47, 1.455)","(6.5, 26.0, 23.375)","(13.0, 29.0, 26.772727272727273)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:13.996351,"(1.5, 1.47, 1.4585714285714286)","(6.5, 25.0, 23.4)","(13.0, 29.0, 26.772727272727273)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:14.864463,"(1.5, 1.47, 1.455)","(6.5, 26.0, 23.25)","(13.0, 29.0, 26.772727272727273)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:15.738302,"(1.5, 1.47, 1.4585714285714286)","(6.5, 26.0, 23.25)","(13.0, 29.0, 26.772727272727273)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:16.562393,"(1.5, 1.47, 1.455)","(6.5, 26.0, 23.25)","(13.0, 29.0, 26.772727272727273)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.925)"
10-01-2023 13:06:17.503488,"(1.5, 1.47, 1.4585714285714286)","(6.5, 26.0, 23.25)","(13.0, 28.0, 26.736842105263158)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.945454545454545)"
10-01-2023 13:06:18.438412,"(1.5, 1.46, 1.4508108108108109)","(6.5, 26.0, 23.25)","(13.0, 28.0, 26.32)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.945454545454545)"
10-01-2023 13:06:19.295063,"(1.5, 1.46, 1.4508108108108109)","(6.5, 26.0, 23.25)","(13.0, 28.0, 26.32)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.945454545454545)"
10-01-2023 13:06:20.158597,"(1.5, 1.46, 1.456)","(6.5, 26.0, 23.25)","(13.0, 28.0, 24.25)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.945454545454545)"
10-01-2023 13:06:21.083528,"(1.5, 1.45, 1.4285714285714286)","(6.5, 26.0, 23.25)","(13.0, 28.0, 25.6)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.9)"
10-01-2023 13:06:22.089297,"(1.5, 1.45, 1.428)","(6.5, 26.0, 23.25)","(13.0, 28.0, 27.36842105263158)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.945454545454545)"
10-01-2023 13:06:22.985731,"(1.5, 1.45, 1.4457142857142857)","(6.5, 26.0, 23.25)","(13.0, 28.0, 27.36842105263158)","(12.0, 18.0, 16.923076923076923)","(4.2, 6.0, 5.75)"
10-01-2023 13:06:23.901633,"(1.5, 1.45, 1.4389473684210525)","(6.5, 26.0, 23.136363636363637)","(13.0, 28.0, 26.26086956521739)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.763636363636364)"
10-01-2023 13:06:24.880443,"(1.5, 1.46, 1.4593103448275861)","(6.5, 26.0, 23.136363636363637)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.763636363636364)"
10-01-2023 13:06:25.764930,"(1.5, 1.45, 1.4489830508474575)","(6.5, 26.0, 22.5)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.770588235294118)"
10-01-2023 13:06:26.665610,"(1.5, 1.45, 1.4485)","(6.5, 26.0, 22.5)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.763636363636364)"
10-01-2023 13:06:27.551420,"(1.5, 1.47, 1.4607142857142856)","(6.5, 26.0, 22.5)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.763636363636364)"
10-01-2023 13:06:28.460275,"(1.5, 1.47, 1.4607142857142856)","(6.5, 26.0, 22.5)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.763636363636364)"
10-01-2023 13:06:29.348610,"(1.5, 1.47, 1.4607142857142856)","(6.5, 26.0, 22.5)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.873684210526316)"
10-01-2023 13:06:30.254880,"(1.5, 1.47, 1.4602985074626866)","(6.5, 26.0, 22.5)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.873684210526316)"
10-01-2023 13:06:31.179250,"(1.5, 1.47, 1.4602985074626866)","(6.5, 26.0, 23.375)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.873684210526316)"
10-01-2023 13:06:32.056807,"(1.5, 1.47, 1.4602985074626866)","(6.5, 26.0, 23.375)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.873684210526316)"
10-01-2023 13:06:32.942058,"(1.5, 1.47, 1.4602985074626866)","(6.5, 26.0, 23.375)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.873684210526316)"
10-01-2023 13:06:33.910147,"(1.5, 1.47, 1.4602985074626866)","(6.5, 26.0, 23.375)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.873684210526316)"
10-01-2023 13:06:34.824131,"(1.5, 1.47, 1.4602985074626866)","(6.5, 26.0, 23.375)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.873684210526316)"
10-01-2023 13:06:35.690487,"(1.5, 1.47, 1.4602985074626866)","(6.5, 26.0, 23.375)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.25)","(4.2, 6.0, 5.858823529411765)"
10-01-2023 13:06:36.610083,"(1.5, 1.47, 1.4602985074626866)","(6.5, 26.0, 23.2)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.676470588235293)","(4.2, 6.0, 5.858823529411765)"
10-01-2023 13:06:37.591701,"(1.5, 1.47, 1.4602985074626866)","(6.5, 26.0, 23.2)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.676470588235293)","(4.2, 6.0, 5.858823529411765)"
10-01-2023 13:06:38.509680,"(1.5, 1.47, 1.4602985074626866)","(6.5, 26.0, 23.2)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.676470588235293)","(4.2, 6.0, 5.83)"
10-01-2023 13:06:39.375044,"(1.5, 1.43, 1.4157142857142857)","(6.5, 26.0, 23.2)","(13.0, 28.0, 26.56)","(12.0, 18.0, 16.676470588235293)","(4.2, 6.4, 5.83)"
10-01-2023 13:06:40.351290,"(1.5, 1.47, 1.422)","(6.5, 26.0, 23.2)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.676470588235293)","(4.2, 6.4, 5.806818181818182)"
10-01-2023 13:06:41.367211,"(1.5, 1.47, 1.422)","(6.5, 26.0, 23.2)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.676470588235293)","(4.2, 6.4, 5.806818181818182)"
10-01-2023 13:06:42.225592,"(1.5, 1.47, 1.419230769230769)","(6.5, 25.0, 24.7)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.676470588235293)","(4.2, 6.4, 6.052631578947368)"
10-01-2023 13:06:43.120219,"(1.5, 1.46, 1.4541176470588235)","(6.5, 25.0, 24.7)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.676470588235293)","(4.2, 6.2, 6.085714285714285)"
10-01-2023 13:06:44.099518,"(1.5, 1.46, 1.4494736842105262)","(6.5, 25.0, 24.7)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.676470588235293)","(4.2, 6.2, 6.085714285714285)"
10-01-2023 13:06:45.031747,"(1.5, 1.46, 1.4476923076923076)","(6.5, 23.0, 22.333333333333332)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.548387096774192)","(4.2, 6.2, 6.085714285714285)"
10-01-2023 13:06:45.898033,"(1.5, 1.46, 1.44625)","(6.5, 23.0, 21.444444444444443)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.548387096774192)","(4.2, 6.2, 6.085714285714285)"
10-01-2023 13:06:46.833340,"(1.5, 1.46, 1.4489655172413793)","(6.5, 23.0, 21.444444444444443)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.548387096774192)","(4.2, 6.2, 6.085714285714285)"
10-01-2023 13:06:47.847633,"(1.5, 1.46, 1.4489655172413793)","(6.5, 23.0, 21.444444444444443)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.548387096774192)","(4.2, 6.2, 6.085714285714285)"
10-01-2023 13:06:48.725510,"(1.5, 1.46, 1.4489655172413793)","(6.5, 23.0, 22.416666666666668)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.548387096774192)","(4.2, 6.2, 5.913888888888889)"
10-01-2023 13:06:49.580944,"(1.5, 1.46, 1.4476923076923076)","(6.5, 23.0, 22.416666666666668)","(13.0, 28.0, 26.363636363636363)","(12.0, 18.0, 16.548387096774192)","(4.2, 6.4, 5.860416666666667)"
10-01-2023 13:06:50.511919,"(1.5, 1.46, 1.4563087248322146)","(6.5, 23.0, 22.272727272727273)","(13.0, 28.0, 26.5)","(12.0, 18.0, 16.629032258064516)","(4.2, 6.4, 5.892156862745098)"
10-01-2023 13:06:51.434373,"(1.5, 1.46, 1.4569945355191256)","(6.5, 23.0, 22.142857142857142)","(13.0, 28.0, 26.5)","(12.0, 18.0, 16.629032258064516)","(4.2, 6.4, 5.892156862745098)"
10-01-2023 13:06:52.366942,"(1.5, 1.46, 1.4569945355191256)","(6.5, 23.0, 22.1)","(13.0, 28.0, 26.434782608695652)","(12.0, 18.0, 16.629032258064516)","(4.2, 6.4, 5.892156862745098)"
10-01-2023 13:06:53.410508,"(1.5, 1.46, 1.4569945355191256)","(6.5, 23.0, 22.1)","(13.0, 28.0, 26.434782608695652)","(12.0, 18.0, 16.629032258064516)","(4.2, 6.4, 5.892156862745098)"
10-01-2023 13:06:54.387234,"(1.5, 1.46, 1.4569945355191256)","(6.5, 23.0, 22.1)","(13.0, 28.0, 26.434782608695652)","(12.0, 18.0, 16.629032258064516)","(4.2, 6.4, 5.892156862745098)"
10-01-2023 13:06:55.292085,"(1.5, 1.46, 1.4408695652173913)","(6.5, 23.0, 22.1)","(13.0, 28.0, 26.434782608695652)","(12.0, 18.0, 16.629032258064516)","(4.2, 6.4, 5.892156862745098)"
10-01-2023 13:06:56.261594,"(1.5, 1.46, 1.4408695652173913)","(6.5, 23.0, 21.434782608695652)","(13.0, 28.0, 26.434782608695652)","(12.0, 18.0, 16.629032258064516)","(4.2, 6.4, 5.892156862745098)"
