,Loved By You,Happy Hopetoun,Inside Out,Cruising Cloe,Donnington Girl,Miss Frozen
16-12-2022 15:35:52.335726,"(8.0, 11.5, 10.75)","(21.0, 38.0, 36.5)","(61.0, 380.0, 326.6666666666667)","(21.0, 50.0, 48.883720930232556)","(7.5, 10.0, 9.705263157894736)","(1.16, 1.34, 1.3343617021276597)"
16-12-2022 15:35:53.204411,"(8.0, 11.5, 10.642857142857142)","(21.0, 38.0, 35.42857142857143)","(61.0, 380.0, 326.6666666666667)","(21.0, 50.0, 48.883720930232556)","(7.5, 10.0, 9.533333333333333)","(1.16, 1.34, 1.3343617021276597)"
16-12-2022 15:35:54.025145,"(8.0, 11.5, 10.642857142857142)","(21.0, 38.0, 35.42857142857143)","(61.0, 380.0, 326.6666666666667)","(21.0, 48.0, 47.857142857142854)","(7.5, 10.0, 9.670588235294117)","(1.16, 1.34, 1.3343617021276597)"
16-12-2022 15:35:54.879253,"(8.0, 11.5, 10.642857142857142)","(21.0, 38.0, 36.15384615384615)","(61.0, 380.0, 326.6666666666667)","(21.0, 55.0, 54.69047619047619)","(7.5, 10.0, 9.705263157894736)","(1.16, 1.34, 1.3285232067510548)"
16-12-2022 15:35:55.762611,"(8.0, 11.5, 10.75)","(21.0, 38.0, 36.5)","(61.0, 380.0, 326.6666666666667)","(21.0, 55.0, 54.11363636363637)","(7.5, 10.0, 9.636363636363637)","(1.16, 1.35, 1.3315384615384616)"
16-12-2022 15:35:56.626680,"(8.0, 11.5, 10.75)","(21.0, 36.0, 35.2)","(61.0, 380.0, 255.0)","(21.0, 55.0, 52.87755102040816)","(7.5, 10.0, 9.636363636363637)","(1.16, 1.34, 1.3315384615384616)"
16-12-2022 15:35:57.442248,"(8.5, 11.5, 10.75)","(21.0, 36.0, 34.10526315789474)","(71.0, 380.0, 255.0)","(26.0, 55.0, 52.87755102040816)","(8.0, 9.8, 9.733333333333334)","(1.16, 1.34, 1.332)"
16-12-2022 15:35:58.268269,"(8.5, 11.5, 11.0)","(21.0, 36.0, 34.10526315789474)","(71.0, 380.0, 326.6666666666667)","(26.0, 55.0, 52.87755102040816)","(8.0, 9.8, 9.75294117647059)","(1.16, 1.34, 1.3397115384615386)"
16-12-2022 15:35:59.159456,"(8.5, 11.5, 10.666666666666666)","(21.0, 36.0, 34.10526315789474)","(71.0, 390.0, 185.55555555555554)","(26.0, 55.0, 52.87755102040816)","(8.0, 9.8, 9.64)","(1.16, 1.35, 1.3353580901856765)"
16-12-2022 15:35:59.990427,"(8.5, 11.5, 10.666666666666666)","(21.0, 36.0, 33.42857142857143)","(71.0, 390.0, 185.55555555555554)","(26.0, 55.0, 52.87755102040816)","(8.0, 9.2, 9.155555555555555)","(1.16, 1.35, 1.3353580901856765)"
16-12-2022 15:36:00.819725,"(8.5, 11.5, 10.666666666666666)","(21.0, 36.0, 33.81818181818182)","(71.0, 390.0, 185.55555555555554)","(26.0, 55.0, 52.87755102040816)","(8.0, 9.2, 9.146666666666667)","(1.16, 1.35, 1.3355494505494507)"
16-12-2022 15:36:01.670990,"(8.5, 11.5, 10.833333333333334)","(21.0, 36.0, 33.5)","(71.0, 390.0, 230.0)","(26.0, 55.0, 52.87755102040816)","(8.0, 9.2, 9.157142857142857)","(1.16, 1.35, 1.3356424581005588)"
16-12-2022 15:36:02.557774,"(8.5, 11.5, 10.85344827586207)","(21.0, 36.0, 34.5)","(71.0, 390.0, 212.22222222222223)","(26.0, 55.0, 53.10909090909091)","(8.0, 9.2, 9.168421052631578)","(1.16, 1.35, 1.3395901639344263)"
16-12-2022 15:36:03.383152,"(8.5, 11.0, 10.970588235294118)","(21.0, 36.0, 35.0)","(71.0, 390.0, 212.22222222222223)","(26.0, 55.0, 48.23076923076923)","(8.0, 9.2, 9.168421052631578)","(1.16, 1.34, 1.3395901639344263)"
16-12-2022 15:36:04.237927,"(8.5, 11.0, 10.93939393939394)","(21.0, 36.0, 35.0)","(71.0, 390.0, 283.33333333333337)","(26.0, 55.0, 49.82352941176471)","(8.0, 9.2, 9.168421052631578)","(1.16, 1.35, 1.3365263157894738)"
16-12-2022 15:36:05.066930,"(8.5, 11.0, 10.866666666666667)","(21.0, 36.0, 34.0)","(71.0, 390.0, 266.9230769230769)","(26.0, 55.0, 49.82352941176471)","(8.0, 9.2, 9.168421052631578)","(1.16, 1.35, 1.3366666666666667)"
16-12-2022 15:36:05.915820,"(8.5, 11.0, 10.604651162790697)","(21.0, 36.0, 32.4)","(71.0, 390.0, 256.6666666666667)","(26.0, 55.0, 48.23076923076923)","(8.0, 9.2, 9.157142857142857)","(1.16, 1.35, 1.349659090909091)"
16-12-2022 15:36:06.751498,"(8.5, 11.0, 10.595238095238095)","(21.0, 36.0, 30.4)","(71.0, 390.0, 158.88888888888889)","(26.0, 55.0, 48.23076923076923)","(8.0, 9.2, 8.94)","(1.16, 1.36, 1.353888888888889)"
16-12-2022 15:36:07.611910,"(8.5, 11.0, 10.630434782608695)","(21.0, 36.0, 30.4)","(71.0, 390.0, 238.0)","(26.0, 55.0, 49.13333333333333)","(8.0, 9.0, 8.933333333333334)","(1.16, 1.37, 1.3627500000000001)"
16-12-2022 15:36:08.443554,"(8.5, 11.0, 10.591836734693878)","(21.0, 36.0, 30.0)","(71.0, 370.0, 248.57142857142856)","(26.0, 55.0, 48.8125)","(8.0, 9.0, 8.818181818181818)","(1.16, 1.37, 1.362)"
16-12-2022 15:36:09.283342,"(8.5, 11.0, 10.48)","(21.0, 36.0, 30.0)","(71.0, 370.0, 251.0)","(26.0, 55.0, 51.333333333333336)","(8.0, 9.0, 8.862068965517242)","(1.16, 1.37, 1.35)"
16-12-2022 15:36:10.129356,"(8.5, 11.0, 10.673076923076923)","(21.0, 36.0, 30.0)","(71.0, 370.0, 251.0)","(26.0, 55.0, 51.333333333333336)","(8.0, 9.0, 8.866666666666667)","(1.16, 1.35, 1.3421315570358037)"
16-12-2022 15:36:11.006929,"(8.5, 11.5, 11.116666666666667)","(21.0, 36.0, 30.0)","(71.0, 370.0, 251.0)","(26.0, 55.0, 51.791666666666664)","(8.0, 9.2, 9.105882352941176)","(1.16, 1.35, 1.3308121827411168)"
16-12-2022 15:36:11.822460,"(8.5, 11.5, 11.222222222222221)","(21.0, 36.0, 29.636363636363637)","(71.0, 370.0, 251.0)","(26.0, 55.0, 47.125)","(8.0, 9.2, 9.12)","(1.16, 1.34, 1.3353714285714287)"
16-12-2022 15:36:12.646490,"(8.5, 11.5, 11.238095238095237)","(21.0, 36.0, 29.636363636363637)","(71.0, 360.0, 260.0)","(26.0, 55.0, 47.0)","(8.0, 9.2, 9.168421052631578)","(1.16, 1.34, 1.3353314121037465)"
16-12-2022 15:36:13.534477,"(8.5, 11.5, 11.231707317073171)","(21.0, 36.0, 29.875)","(91.0, 360.0, 260.0)","(26.0, 55.0, 47.0)","(8.0, 9.4, 9.405405405405405)","(1.16, 1.34, 1.335)"
16-12-2022 15:36:14.392067,"(8.5, 11.5, 11.194444444444445)","(21.0, 36.0, 29.875)","(91.0, 360.0, 280.0)","(26.0, 55.0, 47.0)","(8.0, 9.6, 9.405405405405405)","(1.16, 1.34, 1.3330434782608696)"
16-12-2022 15:36:15.209217,"(8.5, 11.5, 11.26923076923077)","(21.0, 36.0, 29.875)","(91.0, 360.0, 226.66666666666666)","(26.0, 55.0, 46.9)","(8.0, 9.6, 9.428571428571429)","(1.16, 1.34, 1.3330434782608696)"
16-12-2022 15:36:16.040989,"(8.5, 12.0, 11.313253012048193)","(21.0, 36.0, 29.875)","(91.0, 360.0, 226.66666666666666)","(26.0, 55.0, 46.9)","(8.0, 9.6, 9.466666666666667)","(1.16, 1.34, 1.333002028397566)"
16-12-2022 15:36:16.930927,"(8.5, 12.0, 11.416666666666666)","(21.0, 36.0, 29.875)","(71.0, 360.0, 271.1111111111111)","(26.0, 55.0, 46.9)","(8.0, 9.6, 9.464)","(1.16, 1.34, 1.3369124423963135)"
16-12-2022 15:36:17.767888,"(8.5, 12.0, 11.352941176470589)","(21.0, 36.0, 29.875)","(71.0, 360.0, 271.1111111111111)","(26.0, 55.0, 46.9)","(8.0, 9.8, 9.538461538461538)","(1.16, 1.34, 1.3362240663900415)"
16-12-2022 15:36:18.590393,"(8.5, 11.5, 11.241379310344827)","(21.0, 36.0, 29.875)","(71.0, 360.0, 271.1111111111111)","(26.0, 55.0, 51.19230769230769)","(8.0, 9.4, 9.328)","(1.16, 1.35, 1.3413947990543735)"
16-12-2022 15:36:19.446508,"(8.5, 11.5, 11.241379310344827)","(21.0, 36.0, 29.875)","(71.0, 360.0, 218.33333333333334)","(26.0, 55.0, 50.5)","(8.0, 9.6, 9.299999999999999)","(1.16, 1.35, 1.3392692307692309)"
16-12-2022 15:36:20.286311,"(8.5, 12.0, 11.267605633802816)","(21.0, 36.0, 29.875)","(71.0, 350.0, 236.66666666666666)","(26.0, 55.0, 50.69565217391305)","(8.0, 9.4, 9.32857142857143)","(1.16, 1.35, 1.339450980392157)"
16-12-2022 15:36:21.137371,"(8.5, 12.0, 11.256756756756756)","(21.0, 36.0, 29.875)","(71.0, 350.0, 245.0)","(26.0, 55.0, 50.69565217391305)","(8.0, 9.4, 9.213333333333333)","(1.16, 1.35, 1.3435529411764706)"
16-12-2022 15:36:21.973476,"(8.5, 12.0, 11.256756756756756)","(21.0, 36.0, 29.875)","(71.0, 350.0, 256.6666666666667)","(26.0, 55.0, 50.05)","(8.0, 9.2, 9.17222222222222)","(1.16, 1.35, 1.3435529411764706)"
16-12-2022 15:36:22.831624,"(8.5, 12.0, 11.202898550724637)","(21.0, 36.0, 29.875)","(71.0, 350.0, 256.6666666666667)","(26.0, 55.0, 49.78947368421053)","(8.0, 9.2, 9.152631578947368)","(1.18, 1.35, 1.3232887189292544)"
16-12-2022 15:36:23.674279,"(8.5, 12.0, 11.508928571428571)","(21.0, 36.0, 32.18181818181818)","(71.0, 350.0, 256.6666666666667)","(26.0, 55.0, 50.285714285714285)","(8.0, 9.4, 9.236363636363636)","(1.18, 1.32, 1.3261254612546125)"
16-12-2022 15:36:24.510632,"(8.5, 12.0, 11.333333333333334)","(21.0, 36.0, 30.75)","(71.0, 350.0, 256.6666666666667)","(26.0, 55.0, 49.78947368421053)","(8.0, 9.6, 9.407407407407407)","(1.18, 1.33, 1.326167883211679)"
16-12-2022 15:36:25.369434,"(8.5, 12.0, 11.711864406779661)","(21.0, 36.0, 30.75)","(71.0, 350.0, 245.0)","(26.0, 55.0, 49.1764705882353)","(8.0, 9.6, 9.36)","(1.18, 1.33, 1.3260861759425495)"
16-12-2022 15:36:26.218277,"(8.5, 12.0, 11.942307692307692)","(21.0, 36.0, 30.75)","(81.0, 350.0, 245.0)","(26.0, 55.0, 49.5)","(8.0, 9.4, 9.244444444444445)","(1.18, 1.34, 1.3395192307692307)"
16-12-2022 15:36:27.034642,"(8.5, 12.0, 11.883333333333333)","(21.0, 36.0, 31.1)","(81.0, 350.0, 252.5)","(26.0, 55.0, 48.8125)","(8.0, 9.0, 8.984126984126984)","(1.18, 1.34, 1.3395192307692307)"
16-12-2022 15:36:27.892909,"(8.5, 12.0, 11.883333333333333)","(21.0, 36.0, 29.875)","(81.0, 320.0, 227.14285714285714)","(26.0, 55.0, 48.4)","(8.0, 9.2, 9.135714285714286)","(1.18, 1.35, 1.3366666666666667)"
16-12-2022 15:36:28.762779,"(8.5, 12.0, 11.879310344827585)","(21.0, 36.0, 30.75)","(81.0, 310.0, 270.0)","(26.0, 55.0, 49.78947368421053)","(8.0, 9.2, 9.125)","(1.18, 1.35, 1.3366666666666667)"
16-12-2022 15:36:29.594735,"(8.5, 12.0, 11.897058823529411)","(21.0, 36.0, 30.75)","(81.0, 310.0, 207.14285714285714)","(26.0, 55.0, 50.285714285714285)","(8.0, 9.2, 9.125)","(1.18, 1.35, 1.3435714285714286)"
16-12-2022 15:36:30.424996,"(8.5, 12.0, 11.897058823529411)","(21.0, 36.0, 30.75)","(81.0, 310.0, 227.5)","(26.0, 55.0, 50.285714285714285)","(8.0, 9.2, 9.092957746478874)","(1.18, 1.34, 1.333793103448276)"
16-12-2022 15:36:31.301282,"(8.5, 12.0, 11.885714285714286)","(21.0, 36.0, 30.75)","(81.0, 310.0, 227.5)","(26.0, 55.0, 50.05)","(8.0, 9.2, 9.1)","(1.18, 1.34, 1.3343349753694582)"
16-12-2022 15:36:32.156282,"(8.5, 12.0, 11.923076923076923)","(21.0, 36.0, 30.75)","(61.0, 310.0, 227.5)","(26.0, 55.0, 48.4)","(8.0, 9.2, 9.114285714285714)","(1.18, 1.34, 1.3343349753694582)"
16-12-2022 15:36:33.005471,"(8.5, 12.0, 11.933333333333334)","(21.0, 36.0, 30.555555555555557)","(61.0, 310.0, 236.66666666666666)","(26.0, 55.0, 48.4)","(8.0, 9.2, 9.071428571428571)","(1.18, 1.34, 1.335945945945946)"
16-12-2022 15:36:33.856620,"(8.5, 12.0, 11.95)","(21.0, 36.0, 31.916666666666668)","(61.0, 310.0, 236.66666666666666)","(26.0, 55.0, 48.8125)","(8.0, 9.2, 9.121311475409836)","(1.18, 1.34, 1.3361231884057971)"
16-12-2022 15:36:34.718653,"(8.5, 12.0, 11.961538461538462)","(21.0, 36.0, 31.916666666666668)","(61.0, 310.0, 138.0)","(26.0, 55.0, 48.8125)","(8.0, 9.2, 9.11578947368421)","(1.18, 1.34, 1.336014234875445)"
16-12-2022 15:36:35.569818,"(8.5, 12.0, 11.961538461538462)","(21.0, 36.0, 32.18181818181818)","(61.0, 310.0, 222.0)","(26.0, 55.0, 50.05)","(8.0, 9.2, 9.123809523809523)","(1.18, 1.34, 1.336014234875445)"
16-12-2022 15:36:36.420472,"(8.5, 12.0, 11.95)","(21.0, 36.0, 32.18181818181818)","(61.0, 310.0, 262.85714285714283)","(26.0, 55.0, 48.25)","(8.0, 9.2, 9.104477611940299)","(1.18, 1.34, 1.3371733333333333)"
16-12-2022 15:36:37.277104,"(8.5, 12.0, 11.94)","(21.0, 36.0, 32.18181818181818)","(61.0, 360.0, 253.33333333333334)","(26.0, 55.0, 48.25)","(8.0, 9.2, 9.123809523809523)","(1.18, 1.34, 1.3381268882175228)"
16-12-2022 15:36:38.129135,"(8.5, 12.0, 11.94)","(21.0, 36.0, 32.18181818181818)","(61.0, 350.0, 218.75)","(26.0, 55.0, 48.25)","(8.0, 9.2, 9.123809523809523)","(1.18, 1.34, 1.3419555555555556)"
16-12-2022 15:36:38.954857,"(8.5, 12.0, 11.95)","(21.0, 36.0, 31.8)","(61.0, 350.0, 241.8181818181818)","(26.0, 55.0, 49.214285714285715)","(8.0, 9.0, 8.963636363636363)","(1.18, 1.35, 1.3408354430379748)"
16-12-2022 15:36:39.811966,"(8.5, 12.0, 11.95)","(21.0, 36.0, 31.8)","(61.0, 350.0, 233.33333333333334)","(26.0, 55.0, 49.214285714285715)","(8.0, 9.0, 8.935135135135136)","(1.18, 1.35, 1.3425072046109512)"
16-12-2022 15:36:40.642429,"(8.5, 12.0, 11.958333333333334)","(21.0, 36.0, 31.8)","(61.0, 350.0, 275.0)","(26.0, 55.0, 49.214285714285715)","(8.0, 8.8, 8.781818181818183)","(1.18, 1.35, 1.3425072046109512)"
16-12-2022 15:36:41.502928,"(8.5, 12.5, 11.923728813559322)","(21.0, 36.0, 33.11764705882353)","(81.0, 350.0, 237.5)","(26.0, 55.0, 49.1764705882353)","(8.0, 9.2, 8.928571428571429)","(1.18, 1.35, 1.3396498054474708)"
16-12-2022 15:36:42.336599,"(8.5, 11.5, 11.46774193548387)","(21.0, 36.0, 33.11764705882353)","(81.0, 350.0, 266.0)","(26.0, 55.0, 50.03225806451613)","(8.0, 9.0, 8.95897435897436)","(1.18, 1.35, 1.3461386138613862)"
16-12-2022 15:36:43.183870,"(8.5, 12.0, 11.875)","(21.0, 36.0, 33.375)","(81.0, 350.0, 280.0)","(26.0, 55.0, 50.333333333333336)","(8.0, 9.2, 8.93)","(1.18, 1.34, 1.3378504672897198)"
16-12-2022 15:36:44.038621,"(8.5, 12.0, 11.875)","(21.0, 36.0, 33.1764705882353)","(81.0, 350.0, 280.0)","(26.0, 55.0, 50.333333333333336)","(8.0, 9.0, 8.92)","(1.18, 1.34, 1.3376288659793816)"
16-12-2022 15:36:44.871328,"(8.5, 12.0, 11.875)","(21.0, 36.0, 33.1764705882353)","(61.0, 350.0, 280.0)","(26.0, 55.0, 49.689655172413794)","(8.0, 9.0, 8.923809523809524)","(1.18, 1.34, 1.3376288659793816)"
16-12-2022 15:36:45.754618,"(8.5, 12.0, 11.851851851851851)","(21.0, 36.0, 33.1764705882353)","(61.0, 300.0, 244.28571428571428)","(26.0, 55.0, 49.2962962962963)","(8.0, 9.2, 8.9)","(1.18, 1.34, 1.3377560975609757)"
16-12-2022 15:36:46.605667,"(8.5, 12.0, 11.883333333333333)","(21.0, 36.0, 33.1764705882353)","(61.0, 300.0, 195.0)","(26.0, 55.0, 49.5)","(8.0, 9.2, 8.9)","(1.18, 1.34, 1.3405426356589147)"
16-12-2022 15:36:47.468699,"(8.5, 12.0, 11.76086956521739)","(21.0, 36.0, 32.57142857142857)","(61.0, 300.0, 192.0)","(26.0, 55.0, 49.7037037037037)","(7.5, 9.2, 9.036363636363637)","(1.18, 1.35, 1.3322099447513813)"
16-12-2022 15:36:48.311760,"(8.5, 12.0, 11.81578947368421)","(21.0, 36.0, 34.25)","(61.0, 300.0, 192.0)","(26.0, 55.0, 50.53125)","(7.5, 9.2, 9.094117647058823)","(1.18, 1.34, 1.3340317460317461)"
16-12-2022 15:36:49.156076,"(8.5, 12.0, 11.81578947368421)","(21.0, 36.0, 34.32)","(61.0, 300.0, 183.0)","(26.0, 55.0, 49.89285714285714)","(7.5, 9.2, 9.072727272727272)","(1.18, 1.34, 1.333918918918919)"
16-12-2022 15:36:50.018404,"(8.5, 12.0, 11.733333333333333)","(21.0, 36.0, 34.17391304347826)","(61.0, 300.0, 183.0)","(26.0, 55.0, 49.7037037037037)","(7.5, 9.2, 9.053333333333333)","(1.18, 1.34, 1.3332487309644672)"
16-12-2022 15:36:50.872801,"(8.5, 12.5, 12.26388888888889)","(21.0, 34.0, 33.55555555555556)","(61.0, 300.0, 183.0)","(26.0, 50.0, 48.0)","(7.5, 9.2, 9.053333333333333)","(1.18, 1.34, 1.332549019607843)"
16-12-2022 15:36:51.729092,"(8.5, 12.5, 12.294520547945206)","(21.0, 34.0, 33.333333333333336)","(81.0, 300.0, 183.0)","(26.0, 50.0, 46.57142857142857)","(7.5, 9.2, 9.053333333333333)","(1.18, 1.34, 1.3395633187772926)"
16-12-2022 15:36:52.579160,"(8.5, 12.5, 12.386075949367088)","(21.0, 32.0, 29.923076923076923)","(81.0, 300.0, 186.25)","(26.0, 50.0, 47.1578947368421)","(7.5, 9.0, 8.986666666666666)","(1.18, 1.34, 1.333994708994709)"
16-12-2022 15:36:53.434625,"(8.5, 12.5, 12.446969696969697)","(21.0, 32.0, 29.76)","(81.0, 300.0, 195.0)","(26.0, 50.0, 46.4)","(7.5, 8.8, 8.788785046728973)","(1.18, 1.35, 1.3354258675078865)"
16-12-2022 15:36:54.290759,"(8.5, 13.0, 12.576086956521738)","(21.0, 32.0, 29.76)","(81.0, 300.0, 195.0)","(26.0, 48.0, 47.2)","(7.5, 8.8, 8.78888888888889)","(1.18, 1.35, 1.3364497041420118)"
16-12-2022 15:36:55.115921,"(8.5, 13.0, 12.521739130434783)","(21.0, 32.0, 29.666666666666668)","(81.0, 300.0, 195.0)","(26.0, 48.0, 47.5)","(7.5, 8.8, 8.78974358974359)","(1.18, 1.34, 1.3364497041420118)"
16-12-2022 15:36:55.940554,"(8.5, 13.0, 12.731182795698924)","(21.0, 32.0, 29.666666666666668)","(81.0, 300.0, 186.25)","(26.0, 48.0, 47.5)","(7.5, 8.8, 8.78974358974359)","(1.18, 1.34, 1.3361038961038962)"
16-12-2022 15:36:56.796775,"(8.5, 13.0, 12.744897959183673)","(21.0, 32.0, 29.48148148148148)","(81.0, 300.0, 186.25)","(26.0, 48.0, 47.6)","(7.5, 8.8, 8.78974358974359)","(1.18, 1.34, 1.3352380952380953)"
16-12-2022 15:36:57.652411,"(8.5, 13.0, 12.744897959183673)","(21.0, 32.0, 29.571428571428573)","(81.0, 300.0, 177.5)","(26.0, 48.0, 47.27272727272727)","(7.5, 8.8, 8.7873417721519)","(1.18, 1.34, 1.3352380952380953)"
16-12-2022 15:36:58.496930,"(8.5, 13.0, 12.760416666666666)","(21.0, 32.0, 28.857142857142858)","(81.0, 300.0, 177.5)","(26.0, 48.0, 46.666666666666664)","(7.5, 8.8, 8.786301369863015)","(1.18, 1.34, 1.3316901408450705)"
16-12-2022 15:36:59.337499,"(8.5, 13.0, 12.747252747252748)","(21.0, 32.0, 28.857142857142858)","(81.0, 300.0, 195.0)","(26.0, 48.0, 46.4)","(7.5, 8.8, 8.761038961038961)","(1.18, 1.34, 1.3367549668874172)"
16-12-2022 15:37:00.203155,"(8.5, 13.0, 12.767676767676768)","(21.0, 30.0, 29.142857142857142)","(81.0, 300.0, 195.0)","(26.0, 48.0, 46.4)","(7.5, 8.8, 8.761038961038961)","(1.18, 1.34, 1.3442857142857143)"
16-12-2022 15:37:01.059584,"(8.5, 13.0, 12.758241758241759)","(21.0, 30.0, 28.444444444444443)","(81.0, 300.0, 210.0)","(26.0, 48.0, 47.27272727272727)","(7.5, 8.8, 8.752173913043478)","(1.18, 1.35, 1.34)"
16-12-2022 15:37:01.913948,"(8.5, 13.0, 12.775510204081632)","(21.0, 30.0, 27.866666666666667)","(81.0, 300.0, 202.5)","(26.0, 48.0, 47.333333333333336)","(7.5, 8.8, 8.752173913043478)","(1.18, 1.34, 1.3398666666666668)"
16-12-2022 15:37:02.764298,"(8.5, 13.0, 12.758241758241759)","(21.0, 30.0, 27.4)","(81.0, 300.0, 202.5)","(26.0, 48.0, 47.63636363636364)","(7.5, 8.8, 8.782716049382717)","(1.18, 1.34, 1.34)"
16-12-2022 15:37:03.618853,"(8.5, 13.0, 12.744186046511627)","(21.0, 30.0, 27.88235294117647)","(81.0, 160.0, 158.33333333333334)","(26.0, 48.0, 46.285714285714285)","(7.5, 8.8, 8.758762886597939)","(1.18, 1.35, 1.354302496328928)"
16-12-2022 15:37:04.477888,"(8.5, 13.0, 12.744186046511627)","(21.0, 30.0, 27.23076923076923)","(81.0, 160.0, 156.66666666666666)","(26.0, 48.0, 45.6)","(7.5, 8.8, 8.753488372093024)","(1.18, 1.36, 1.3401010101010102)"
16-12-2022 15:37:05.312485,"(8.5, 13.0, 12.731707317073171)","(21.0, 30.0, 26.869565217391305)","(81.0, 160.0, 156.66666666666666)","(26.0, 48.0, 45.6)","(7.5, 8.6, 8.521951219512195)","(1.18, 1.36, 1.3500505050505052)"
16-12-2022 15:37:06.152463,"(8.5, 13.0, 12.74712643678161)","(21.0, 29.0, 26.666666666666668)","(81.0, 160.0, 156.66666666666666)","(26.0, 48.0, 45.81818181818182)","(7.5, 8.6, 8.51)","(1.18, 1.36, 1.3503125)"
16-12-2022 15:37:06.999351,"(8.5, 13.0, 12.596153846153847)","(21.0, 28.0, 27.5)","(81.0, 160.0, 157.14285714285714)","(26.0, 48.0, 45.81818181818182)","(7.5, 8.6, 8.509756097560976)","(1.18, 1.36, 1.3546428571428573)"
16-12-2022 15:37:07.865557,"(8.5, 13.0, 12.604166666666666)","(21.0, 29.0, 27.0)","(81.0, 160.0, 157.5)","(26.0, 48.0, 46.4)","(7.5, 8.6, 8.513684210526316)","(1.18, 1.36, 1.3556204379562045)"
16-12-2022 15:37:08.716877,"(8.5, 13.0, 12.62)","(21.0, 28.0, 27.294117647058822)","(81.0, 160.0, 157.5)","(26.0, 48.0, 46.285714285714285)","(7.5, 8.6, 8.518681318681319)","(1.18, 1.36, 1.3556204379562045)"
16-12-2022 15:37:09.539035,"(8.5, 13.0, 12.62)","(21.0, 28.0, 26.258064516129032)","(81.0, 160.0, 157.5)","(26.0, 48.0, 46.285714285714285)","(7.5, 8.6, 8.596363636363636)","(1.18, 1.36, 1.3556204379562045)"
16-12-2022 15:37:10.372842,"(8.5, 12.0, 11.918604651162791)","(21.0, 27.0, 25.181818181818183)","(81.0, 160.0, 157.5)","(26.0, 48.0, 45.23076923076923)","(7.5, 8.8, 8.662500000000001)","(1.18, 1.37, 1.363739837398374)"
16-12-2022 15:37:11.220874,"(8.5, 12.0, 11.964285714285714)","(21.0, 27.0, 25.142857142857142)","(81.0, 160.0, 153.33333333333334)","(26.0, 48.0, 44.4)","(7.5, 8.8, 8.653333333333334)","(1.18, 1.37, 1.3636513157894739)"
16-12-2022 15:37:12.078155,"(8.5, 12.0, 11.806451612903226)","(21.0, 26.0, 25.25)","(81.0, 160.0, 153.33333333333334)","(26.0, 48.0, 46.723404255319146)","(7.5, 8.6, 8.562857142857142)","(1.18, 1.38, 1.3686729857819906)"
16-12-2022 15:37:12.893518,"(8.5, 12.0, 11.82857142857143)","(21.0, 26.0, 25.125)","(81.0, 160.0, 153.33333333333334)","(26.0, 48.0, 46.44)","(7.5, 8.6, 8.592727272727272)","(1.18, 1.37, 1.3686729857819906)"
16-12-2022 15:37:13.742794,"(8.5, 12.0, 11.771428571428572)","(21.0, 26.0, 25.78787878787879)","(81.0, 160.0, 153.33333333333334)","(26.0, 46.0, 45.733333333333334)","(7.5, 9.0, 8.91741935483871)","(1.18, 1.37, 1.3691056910569106)"
16-12-2022 15:37:14.571205,"(8.5, 12.0, 11.741379310344827)","(21.0, 26.0, 25.78787878787879)","(81.0, 160.0, 153.33333333333334)","(26.0, 46.0, 45.77777777777778)","(7.5, 9.0, 8.916470588235294)","(1.18, 1.37, 1.3691056910569106)"
16-12-2022 15:37:15.444964,"(8.5, 12.0, 11.741379310344827)","(21.0, 26.0, 25.75)","(81.0, 160.0, 153.33333333333334)","(26.0, 42.0, 41.27272727272727)","(7.5, 9.0, 8.916470588235294)","(1.18, 1.38, 1.3703067484662577)"
16-12-2022 15:37:16.323043,"(8.5, 12.0, 11.741379310344827)","(20.0, 27.0, 26.444444444444443)","(81.0, 160.0, 153.33333333333334)","(26.0, 42.0, 41.666666666666664)","(7.5, 9.0, 8.916470588235294)","(1.18, 1.38, 1.3676140350877195)"
16-12-2022 15:37:17.144676,"(8.5, 12.0, 11.741379310344827)","(20.0, 28.0, 27.142857142857142)","(81.0, 160.0, 153.33333333333334)","(26.0, 42.0, 41.111111111111114)","(7.5, 9.0, 8.916470588235294)","(1.18, 1.37, 1.3676140350877195)"
16-12-2022 15:37:17.972831,"(8.5, 12.0, 11.733333333333333)","(20.0, 27.0, 26.666666666666668)","(81.0, 160.0, 153.33333333333334)","(26.0, 42.0, 40.54545454545455)","(7.5, 9.0, 8.913939393939394)","(1.18, 1.37, 1.3665986394557825)"
16-12-2022 15:37:18.837324,"(8.5, 11.5, 11.488636363636363)","(20.0, 27.0, 26.916666666666668)","(81.0, 160.0, 153.33333333333334)","(26.0, 42.0, 40.54545454545455)","(7.5, 9.0, 8.913414634146342)","(1.18, 1.37, 1.368812785388128)"
16-12-2022 15:37:19.699034,"(8.5, 11.5, 11.367647058823529)","(20.0, 29.0, 27.823529411764707)","(81.0, 200.0, 184.44444444444446)","(26.0, 42.0, 41.714285714285715)","(7.5, 9.0, 8.903105590062113)","(1.18, 1.37, 1.368812785388128)"
16-12-2022 15:37:20.524543,"(8.5, 11.0, 10.894736842105264)","(20.0, 29.0, 27.7)","(81.0, 200.0, 185.33333333333334)","(26.0, 42.0, 41.5)","(7.5, 9.0, 8.896153846153847)","(1.18, 1.38, 1.3756284153005465)"
