,Gutho,Sleepdance,Helens Dream,Johnny Deep,Chilli Moment,Golden Groove,My Moses,Invaness,Angama
05-01-2023 12:32:29.301586,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.545454545454545)","(7.0, 8.4, 8.3375)","(6.5, 8.0, 7.571428571428572)","(12.0, 28.0, 25.0)","(2.15, 2.52, 2.4825)","(11.0, 15.5, 15.2)","(6.0, 7.4, 7.236893203883495)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:30.534853,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.545454545454545)","(7.0, 8.4, 8.3375)","(6.5, 8.0, 7.571428571428572)","(12.0, 28.0, 25.0)","(2.15, 2.52, 2.4825)","(11.0, 15.5, 15.2)","(6.0, 7.4, 7.236893203883495)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:31.759012,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.545454545454545)","(7.0, 8.4, 8.3375)","(6.5, 8.0, 7.571428571428572)","(12.0, 28.0, 25.0)","(2.15, 2.52, 2.4825)","(11.0, 15.5, 15.2)","(6.0, 7.4, 7.236893203883495)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:32.916503,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.545454545454545)","(7.0, 8.4, 8.3375)","(6.5, 8.0, 7.571428571428572)","(12.0, 28.0, 25.0)","(2.15, 2.52, 2.4825)","(11.0, 15.5, 15.2)","(6.0, 7.4, 7.236893203883495)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:34.066127,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.545454545454545)","(7.0, 8.4, 8.3375)","(6.5, 8.0, 7.571428571428572)","(12.0, 28.0, 25.0)","(2.15, 2.52, 2.4825)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.236893203883495)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:35.173524,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.0)","(2.15, 2.52, 2.475)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.220560747663551)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:36.253237,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.0)","(2.15, 2.5, 2.475)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.220560747663551)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:37.347113,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.0)","(2.15, 2.5, 2.475)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.220560747663551)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:38.491612,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.0)","(2.15, 2.5, 2.475)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.220560747663551)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:39.645118,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.0)","(2.15, 2.5, 2.475)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.220560747663551)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:40.796875,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.0)","(2.15, 2.5, 2.468421052631579)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.220560747663551)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:41.969122,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.0)","(2.15, 2.5, 2.468421052631579)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.220560747663551)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:43.145930,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.0)","(2.15, 2.5, 2.468421052631579)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.220560747663551)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:44.339650,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.0)","(2.15, 2.5, 2.468421052631579)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.220560747663551)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:45.462453,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.0)","(2.15, 2.5, 2.468421052631579)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.220560747663551)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:46.620636,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.272727272727273)","(2.15, 2.5, 2.433333333333333)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.220560747663551)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:47.757072,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.272727272727273)","(2.15, 2.46, 2.4466666666666668)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.225454545454546)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:48.868760,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.272727272727273)","(2.15, 2.46, 2.4466666666666668)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.225454545454546)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:50.031629,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.272727272727273)","(2.15, 2.46, 2.448888888888889)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.225454545454546)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:51.157172,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.272727272727273)","(2.15, 2.46, 2.448888888888889)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.225454545454546)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:52.327829,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.272727272727273)","(2.15, 2.46, 2.448888888888889)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.225454545454546)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:53.510449,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.272727272727273)","(2.15, 2.46, 2.448888888888889)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.225454545454546)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:54.742880,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.272727272727273)","(2.15, 2.46, 2.448888888888889)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.225454545454546)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:55.940796,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.272727272727273)","(2.15, 2.46, 2.448888888888889)","(11.0, 15.5, 15.153846153846153)","(6.0, 7.4, 7.225454545454546)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:32:57.104593,"(26.0, 55.0, 51.5)","(11.0, 16.5, 15.1875)","(7.0, 8.4, 8.288888888888888)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 24.727272727272727)","(2.15, 2.46, 2.448888888888889)","(11.0, 15.5, 15.23913043478261)","(6.0, 7.4, 7.225454545454546)","(41.0, 140.0, 103.33333333333333)"
05-01-2023 12:32:58.298212,"(26.0, 55.0, 50.625)","(11.0, 16.5, 15.1875)","(7.0, 8.8, 8.466666666666667)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 24.4)","(2.15, 2.46, 2.448888888888889)","(11.0, 15.5, 15.2)","(6.0, 7.4, 7.241509433962264)","(41.0, 140.0, 103.33333333333333)"
05-01-2023 12:32:59.477840,"(26.0, 55.0, 47.125)","(11.0, 16.5, 15.94)","(7.0, 8.8, 8.466666666666667)","(6.5, 8.0, 7.514285714285714)","(13.0, 28.0, 25.428571428571427)","(2.15, 2.46, 2.404444444444444)","(11.0, 15.5, 15.2)","(6.0, 7.4, 7.241509433962264)","(41.0, 140.0, 103.33333333333333)"
05-01-2023 12:33:00.590720,"(26.0, 55.0, 47.125)","(11.0, 16.5, 15.333333333333334)","(7.0, 8.8, 8.425)","(6.5, 8.0, 7.66)","(13.0, 28.0, 23.714285714285715)","(2.15, 2.44, 2.4143434343434342)","(11.0, 15.5, 15.2)","(6.0, 7.4, 7.241509433962264)","(41.0, 140.0, 103.33333333333333)"
05-01-2023 12:33:01.757968,"(26.0, 55.0, 48.0)","(11.0, 16.5, 15.45)","(7.0, 8.8, 8.55)","(6.5, 8.0, 7.66)","(13.0, 28.0, 23.714285714285715)","(2.15, 2.42, 2.378)","(11.0, 15.5, 15.3125)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 103.33333333333333)"
05-01-2023 12:33:02.842049,"(26.0, 55.0, 48.0)","(11.0, 16.5, 15.45)","(7.0, 8.8, 8.55)","(6.5, 8.0, 7.66)","(13.0, 28.0, 23.714285714285715)","(2.15, 2.42, 2.378)","(11.0, 17.5, 15.277777777777779)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 103.33333333333333)"
05-01-2023 12:33:03.982504,"(26.0, 55.0, 48.0)","(11.0, 16.0, 15.3)","(7.0, 8.8, 8.55)","(6.5, 8.0, 7.66)","(13.0, 28.0, 23.714285714285715)","(2.15, 2.42, 2.37)","(11.0, 17.5, 15.277777777777779)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 103.33333333333333)"
05-01-2023 12:33:05.128067,"(26.0, 55.0, 48.0)","(11.0, 16.0, 15.3)","(7.0, 8.8, 8.55)","(6.5, 8.0, 7.66)","(13.0, 28.0, 26.736842105263158)","(2.15, 2.4, 2.37)","(11.0, 17.5, 15.078947368421053)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 122.0)"
05-01-2023 12:33:06.303379,"(26.0, 55.0, 50.625)","(11.0, 16.0, 15.851851851851851)","(7.0, 8.6, 8.410909090909092)","(6.5, 8.0, 7.66)","(13.0, 28.0, 25.81818181818182)","(2.15, 2.4, 2.37)","(11.0, 16.5, 15.071428571428571)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:33:07.489998,"(26.0, 55.0, 50.625)","(11.0, 16.0, 15.851851851851851)","(7.0, 8.6, 8.410909090909092)","(6.5, 8.0, 7.66)","(13.0, 28.0, 25.81818181818182)","(2.15, 2.4, 2.368235294117647)","(11.0, 16.5, 15.071428571428571)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:33:08.684020,"(26.0, 55.0, 50.625)","(11.0, 16.0, 15.851851851851851)","(7.0, 8.6, 8.410909090909092)","(6.5, 8.0, 7.66)","(13.0, 28.0, 25.81818181818182)","(2.15, 2.4, 2.368235294117647)","(11.0, 16.5, 15.071428571428571)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:33:09.870937,"(26.0, 55.0, 50.625)","(11.0, 16.0, 15.851851851851851)","(7.0, 8.6, 8.20754716981132)","(6.5, 8.0, 7.66)","(13.0, 28.0, 25.81818181818182)","(2.15, 2.4, 2.368235294117647)","(11.0, 16.5, 15.071428571428571)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:33:11.048079,"(26.0, 55.0, 50.625)","(11.0, 16.0, 15.851851851851851)","(7.0, 8.6, 8.20754716981132)","(6.5, 8.0, 7.66)","(13.0, 28.0, 25.81818181818182)","(2.15, 2.4, 2.368235294117647)","(11.0, 16.5, 15.071428571428571)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:33:12.210670,"(26.0, 55.0, 50.625)","(11.0, 16.0, 15.931818181818182)","(7.0, 8.6, 8.20754716981132)","(6.5, 8.0, 7.66)","(13.0, 28.0, 25.81818181818182)","(2.15, 2.4, 2.352)","(11.0, 16.5, 15.071428571428571)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:33:13.368776,"(26.0, 55.0, 50.625)","(11.0, 16.0, 15.931818181818182)","(7.0, 8.6, 8.20754716981132)","(6.5, 8.0, 7.66)","(13.0, 28.0, 25.81818181818182)","(2.15, 2.4, 2.352)","(11.0, 16.5, 15.071428571428571)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:33:14.450978,"(26.0, 55.0, 50.625)","(11.0, 16.0, 15.931818181818182)","(7.0, 8.6, 8.20754716981132)","(6.5, 8.0, 7.66)","(13.0, 28.0, 25.81818181818182)","(2.15, 2.4, 2.352)","(11.0, 16.5, 15.071428571428571)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:33:15.588400,"(26.0, 55.0, 50.625)","(11.0, 16.0, 15.931818181818182)","(7.0, 8.6, 8.20754716981132)","(6.5, 8.0, 7.66)","(13.0, 28.0, 25.81818181818182)","(2.15, 2.4, 2.326875)","(11.0, 16.5, 15.071428571428571)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:33:16.719868,"(26.0, 55.0, 50.625)","(11.0, 17.0, 16.6875)","(7.0, 8.6, 8.20754716981132)","(6.5, 8.0, 7.66)","(13.0, 28.0, 25.81818181818182)","(2.15, 2.34, 2.326875)","(11.0, 16.5, 15.071428571428571)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:33:17.897617,"(26.0, 55.0, 50.625)","(11.0, 16.0, 16.6875)","(7.0, 8.6, 8.20754716981132)","(6.5, 8.0, 7.66)","(13.0, 28.0, 25.81818181818182)","(2.15, 2.34, 2.3215384615384616)","(11.0, 16.5, 15.071428571428571)","(6.0, 7.4, 7.038709677419355)","(41.0, 140.0, 113.33333333333333)"
05-01-2023 12:33:19.077071,"(26.0, 55.0, 50.625)","(11.0, 17.0, 16.6875)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.0, 7.771428571428571)","(13.0, 28.0, 28.0)","(2.15, 2.34, 2.272727272727273)","(11.0, 16.5, 15.25)","(6.0, 7.4, 7.4799999999999995)","(41.0, 140.0, 124.0)"
05-01-2023 12:33:20.276701,"(26.0, 55.0, 51.666666666666664)","(11.0, 20.0, 19.07142857142857)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.84)","(13.0, 34.0, 32.0)","(2.15, 2.3, 2.272727272727273)","(11.0, 16.5, 15.666666666666666)","(6.0, 7.6, 7.496551724137931)","(41.0, 140.0, 126.66666666666667)"
05-01-2023 12:33:21.564446,"(26.0, 55.0, 51.666666666666664)","(11.0, 19.5, 17.333333333333332)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(13.0, 34.0, 30.909090909090907)","(2.15, 2.3, 2.272727272727273)","(11.0, 16.5, 15.176470588235293)","(6.0, 7.6, 7.496551724137931)","(41.0, 140.0, 153.33333333333334)"
05-01-2023 12:33:22.832596,"(26.0, 55.0, 51.666666666666664)","(11.0, 18.5, 17.333333333333332)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(13.0, 32.0, 30.909090909090907)","(2.15, 2.3, 2.255)","(11.0, 16.5, 15.176470588235293)","(6.0, 7.6, 7.496551724137931)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:24.019764,"(26.0, 55.0, 51.666666666666664)","(11.0, 18.5, 17.3)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(13.0, 32.0, 30.909090909090907)","(2.15, 2.28, 2.255)","(11.0, 16.5, 15.176470588235293)","(6.0, 7.6, 7.511764705882353)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:25.235209,"(26.0, 55.0, 51.666666666666664)","(11.0, 18.5, 17.3)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(13.0, 32.0, 30.909090909090907)","(2.15, 2.28, 2.255)","(11.0, 16.5, 15.176470588235293)","(6.0, 7.6, 7.511764705882353)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:26.438221,"(26.0, 55.0, 51.666666666666664)","(11.0, 18.5, 17.3)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(13.0, 32.0, 30.909090909090907)","(2.15, 2.28, 2.249230769230769)","(11.0, 16.5, 15.176470588235293)","(6.0, 7.6, 7.511764705882353)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:27.623227,"(31.0, 55.0, 51.666666666666664)","(12.0, 18.5, 18.31818181818182)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(14.0, 32.0, 30.909090909090907)","(2.1, 2.28, 2.2749758454106277)","(11.0, 16.5, 15.666666666666666)","(6.0, 7.6, 7.511764705882353)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:28.816494,"(31.0, 55.0, 51.666666666666664)","(12.0, 18.5, 18.31818181818182)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(14.0, 32.0, 30.909090909090907)","(2.1, 2.28, 2.2749758454106277)","(11.0, 16.5, 15.666666666666666)","(6.0, 7.6, 7.511764705882353)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:30.063621,"(31.0, 70.0, 52.857142857142854)","(12.0, 18.5, 18.285714285714285)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(14.0, 32.0, 30.571428571428573)","(2.1, 2.28, 2.244705882352941)","(11.0, 16.5, 15.176470588235293)","(6.0, 7.6, 7.232)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:31.299723,"(31.0, 70.0, 52.857142857142854)","(12.0, 18.5, 18.285714285714285)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(14.0, 32.0, 30.571428571428573)","(2.1, 2.28, 2.244705882352941)","(11.0, 16.5, 15.796875)","(6.0, 7.4, 7.221276595744681)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:32.474559,"(31.0, 70.0, 52.857142857142854)","(12.0, 18.5, 18.2)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(14.0, 32.0, 30.571428571428573)","(2.1, 2.28, 2.244705882352941)","(11.0, 16.5, 15.5625)","(6.0, 7.4, 7.221276595744681)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:33.636947,"(31.0, 60.0, 52.5)","(12.0, 18.5, 18.2)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(14.0, 32.0, 30.857142857142858)","(2.1, 2.28, 2.2716666666666665)","(11.0, 16.5, 15.176470588235293)","(6.0, 7.4, 7.221276595744681)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:34.753136,"(31.0, 60.0, 51.25)","(12.0, 18.5, 18.2)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(14.0, 32.0, 30.857142857142858)","(2.1, 2.28, 2.2716666666666665)","(11.0, 16.5, 15.477272727272727)","(6.0, 7.4, 7.221276595744681)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:35.868786,"(31.0, 60.0, 51.25)","(12.0, 18.5, 18.2)","(7.0, 8.6, 8.21142857142857)","(6.5, 8.4, 7.8)","(14.0, 32.0, 30.857142857142858)","(2.1, 2.28, 2.2716666666666665)","(11.0, 16.5, 15.774193548387096)","(6.0, 7.4, 7.221276595744681)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:36.980806,"(31.0, 60.0, 51.25)","(12.0, 18.5, 18.2)","(7.0, 8.6, 8.28125)","(6.5, 8.4, 7.8)","(14.0, 32.0, 30.857142857142858)","(2.1, 2.28, 2.222701421800948)","(11.0, 16.5, 15.375)","(6.0, 7.4, 7.221276595744681)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:38.116227,"(31.0, 60.0, 51.25)","(12.0, 18.5, 18.166666666666668)","(7.0, 8.6, 8.48)","(6.5, 8.4, 8.014285714285714)","(14.0, 32.0, 31.0)","(2.1, 2.24, 2.222900763358779)","(11.0, 16.5, 15.375)","(6.0, 7.4, 7.232)","(41.0, 180.0, 118.75)"
05-01-2023 12:33:39.279385,"(31.0, 60.0, 51.25)","(12.0, 18.5, 18.285714285714285)","(7.0, 8.6, 8.52)","(6.5, 8.4, 8.072727272727272)","(14.0, 32.0, 31.0)","(2.1, 2.24, 2.222900763358779)","(11.0, 16.5, 15.375)","(6.0, 7.4, 7.221276595744681)","(41.0, 180.0, 129.0909090909091)"
05-01-2023 12:33:40.466244,"(31.0, 60.0, 51.25)","(12.0, 18.5, 18.285714285714285)","(7.0, 8.6, 8.52)","(6.5, 8.4, 8.014285714285714)","(14.0, 32.0, 31.272727272727273)","(2.1, 2.24, 2.2106550218340613)","(11.0, 16.5, 15.789473684210526)","(6.0, 7.4, 7.088888888888889)","(41.0, 180.0, 127.5)"
05-01-2023 12:33:41.616879,"(31.0, 60.0, 51.25)","(12.0, 18.5, 18.285714285714285)","(7.0, 8.6, 8.314285714285713)","(6.5, 8.4, 8.1)","(14.0, 32.0, 30.4)","(2.1, 2.24, 2.1714285714285717)","(11.0, 16.5, 15.6)","(6.0, 7.4, 7.096969696969697)","(41.0, 180.0, 127.5)"
05-01-2023 12:33:42.795761,"(31.0, 60.0, 51.25)","(12.0, 18.5, 18.3125)","(7.0, 9.2, 8.825)","(6.5, 8.4, 8.22857142857143)","(15.0, 32.0, 29.428571428571427)","(2.1, 2.18, 2.171111111111111)","(11.0, 16.5, 15.6)","(6.0, 7.4, 7.096969696969697)","(41.0, 180.0, 133.33333333333334)"
05-01-2023 12:33:43.985612,"(31.0, 60.0, 51.25)","(12.0, 18.5, 18.0)","(7.0, 9.2, 8.825)","(6.5, 8.4, 8.2)","(15.0, 32.0, 28.571428571428573)","(2.1, 2.18, 2.1735)","(11.0, 16.5, 15.617647058823529)","(6.0, 7.4, 7.15593220338983)","(41.0, 180.0, 127.5)"
05-01-2023 12:33:45.154843,"(31.0, 60.0, 52.22222222222222)","(12.0, 18.5, 18.166666666666668)","(7.0, 9.2, 9.153846153846153)","(6.5, 8.4, 8.266666666666667)","(15.0, 32.0, 28.571428571428573)","(2.1, 2.18, 2.1735)","(11.0, 16.5, 15.6)","(6.0, 7.4, 7.163934426229508)","(41.0, 180.0, 127.5)"
05-01-2023 12:33:46.278150,"(31.0, 60.0, 52.22222222222222)","(12.0, 18.5, 18.166666666666668)","(7.0, 9.2, 9.1)","(6.5, 8.4, 8.266666666666667)","(15.0, 32.0, 28.571428571428573)","(2.1, 2.18, 2.1678832116788325)","(11.0, 16.5, 15.617647058823529)","(6.0, 7.4, 7.163934426229508)","(41.0, 180.0, 127.5)"
05-01-2023 12:33:47.405190,"(31.0, 60.0, 52.22222222222222)","(12.0, 18.5, 18.166666666666668)","(7.0, 9.2, 8.95)","(6.5, 8.4, 8.266666666666667)","(15.0, 32.0, 28.571428571428573)","(2.1, 2.2, 2.1741176470588237)","(11.0, 16.5, 15.617647058823529)","(6.0, 7.4, 7.163934426229508)","(41.0, 180.0, 127.5)"
05-01-2023 12:33:48.560502,"(31.0, 60.0, 52.22222222222222)","(12.0, 18.5, 18.166666666666668)","(7.0, 9.2, 8.95)","(6.5, 8.4, 8.266666666666667)","(15.0, 32.0, 28.571428571428573)","(2.1, 2.2, 2.1630000000000003)","(11.0, 16.5, 15.617647058823529)","(6.0, 7.4, 7.194285714285715)","(41.0, 180.0, 127.5)"
05-01-2023 12:33:49.735091,"(31.0, 60.0, 55.333333333333336)","(12.0, 18.5, 18.166666666666668)","(7.0, 9.2, 8.95)","(6.5, 8.4, 8.266666666666667)","(15.0, 32.0, 29.0)","(2.1, 2.2, 2.164390243902439)","(11.0, 16.5, 15.617647058823529)","(6.0, 7.4, 7.194285714285715)","(41.0, 180.0, 127.5)"
05-01-2023 12:33:50.873288,"(31.0, 60.0, 57.27272727272727)","(12.0, 18.5, 18.166666666666668)","(7.0, 9.2, 9.0)","(6.5, 8.4, 8.327272727272728)","(15.0, 30.0, 29.0)","(2.1, 2.18, 2.1545454545454548)","(11.0, 16.5, 15.617647058823529)","(6.0, 7.4, 7.2027397260273975)","(41.0, 180.0, 127.5)"
05-01-2023 12:33:52.063290,"(31.0, 60.0, 57.27272727272727)","(12.0, 18.5, 18.166666666666668)","(7.0, 9.2, 9.0)","(6.5, 8.4, 8.266666666666667)","(15.0, 30.0, 28.333333333333332)","(2.1, 2.16, 2.1497297297297298)","(11.0, 16.5, 15.617647058823529)","(6.0, 7.4, 7.194285714285715)","(41.0, 180.0, 127.5)"
05-01-2023 12:33:53.235882,"(31.0, 60.0, 58.0)","(12.0, 18.5, 18.166666666666668)","(7.0, 9.6, 9.270588235294117)","(6.5, 8.4, 8.266666666666667)","(15.0, 30.0, 28.333333333333332)","(2.1, 2.16, 2.1686666666666667)","(11.0, 16.5, 16.166666666666668)","(6.0, 7.4, 7.194285714285715)","(41.0, 180.0, 127.5)"
05-01-2023 12:33:54.409591,"(31.0, 60.0, 58.46153846153846)","(12.0, 18.5, 18.166666666666668)","(7.0, 9.6, 9.270588235294117)","(6.5, 8.4, 8.266666666666667)","(15.0, 30.0, 28.333333333333332)","(2.1, 2.18, 2.159705882352941)","(11.0, 16.5, 15.785714285714286)","(6.0, 7.4, 7.194285714285715)","(41.0, 180.0, 127.5)"
