,Hut Six,Spot Of Rum,Fleet Feet Pete,Charming Spirit,Recalibrate
12-01-2023 15:23:54.480776,"(3.1, 4.1, 3.53125)","(41.0, 170.0, 98.0)","(4.4, 9.0, 7.875675675675676)","(19.0, 50.0, 34.25)","(1.65, 1.79, 1.6593333333333333)"
12-01-2023 15:23:55.310788,"(3.1, 4.1, 3.53125)","(41.0, 170.0, 92.85714285714286)","(4.4, 9.0, 7.875675675675676)","(19.0, 50.0, 34.25)","(1.65, 1.79, 1.6593333333333333)"
12-01-2023 15:23:56.146174,"(3.1, 4.1, 3.53125)","(41.0, 170.0, 98.0)","(4.4, 9.0, 7.875675675675676)","(19.0, 50.0, 34.25)","(1.65, 1.79, 1.6593333333333333)"
12-01-2023 15:23:56.942467,"(3.1, 4.1, 3.53125)","(41.0, 170.0, 98.0)","(4.4, 9.0, 7.875675675675676)","(19.0, 50.0, 33.2)","(1.65, 1.79, 1.6593333333333333)"
12-01-2023 15:23:57.763800,"(3.1, 4.1, 3.53125)","(41.0, 170.0, 98.0)","(4.4, 9.0, 7.836842105263158)","(19.0, 50.0, 34.25)","(1.65, 1.79, 1.6593333333333333)"
12-01-2023 15:23:58.637853,"(3.1, 4.1, 3.53125)","(41.0, 170.0, 98.0)","(4.4, 8.8, 8.695652173913045)","(19.0, 50.0, 34.25)","(1.65, 1.79, 1.6593333333333333)"
12-01-2023 15:23:59.479625,"(3.1, 4.1, 3.53125)","(41.0, 170.0, 98.0)","(4.4, 8.8, 8.525)","(19.0, 50.0, 30.5)","(1.65, 1.79, 1.6593333333333333)"
12-01-2023 15:24:00.371542,"(3.1, 4.1, 3.53125)","(41.0, 170.0, 98.0)","(4.4, 8.8, 8.55)","(19.0, 50.0, 30.5)","(1.65, 1.79, 1.6655555555555555)"
12-01-2023 15:24:01.511060,"(3.1, 4.1, 3.53125)","(41.0, 170.0, 98.0)","(4.4, 8.8, 8.542857142857143)","(19.0, 50.0, 34.4)","(1.65, 1.79, 1.6655555555555555)"
12-01-2023 15:24:02.315693,"(3.1, 4.1, 3.53125)","(41.0, 170.0, 152.85714285714286)","(4.4, 8.8, 8.571428571428573)","(19.0, 50.0, 34.4)","(1.65, 1.79, 1.6655555555555555)"
12-01-2023 15:24:03.193462,"(3.1, 4.1, 3.53125)","(41.0, 170.0, 152.85714285714286)","(4.4, 8.8, 8.571428571428573)","(19.0, 50.0, 30.5)","(1.65, 1.79, 1.6655555555555555)"
12-01-2023 15:24:04.100549,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 132.5)","(4.4, 8.8, 8.693333333333333)","(19.0, 50.0, 30.5)","(1.65, 1.79, 1.6655555555555555)"
12-01-2023 15:24:05.021033,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 132.5)","(4.4, 8.8, 8.693333333333333)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.6655555555555555)"
12-01-2023 15:24:05.986047,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 132.5)","(4.4, 8.8, 8.693333333333333)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:06.895433,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 132.5)","(4.4, 8.8, 8.693333333333333)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:07.829807,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 8.8, 8.693333333333333)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:08.782991,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 8.8, 8.48)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:09.676969,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 8.8, 8.520000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:10.507315,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:11.322121,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 105.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:12.215469,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:13.079969,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:13.982924,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:14.851944,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:15.743046,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:16.645878,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:17.531651,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:18.606483,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 110.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:19.525871,"(3.1, 4.1, 3.53125)","(41.0, 160.0, 132.5)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:20.428596,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 125.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:21.297231,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 125.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:22.188420,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 125.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:23.026804,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 125.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:23.833335,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 125.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:24.781418,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:25.714501,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:26.541688,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 100.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:27.417486,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 100.0)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:28.363749,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:29.247888,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:30.156199,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:31.118568,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 9.0, 7.800000000000001)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:31.950470,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 8.8, 7.666666666666667)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:32.816735,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 8.8, 7.6000000000000005)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:33.737518,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 8.8, 7.6000000000000005)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:34.646933,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 8.8, 7.6000000000000005)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:35.531880,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 8.8, 7.6000000000000005)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:36.392400,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 8.8, 7.6000000000000005)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:37.289462,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 104.54545454545455)","(4.4, 8.8, 7.6000000000000005)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:38.195297,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 125.0)","(4.4, 8.8, 7.6000000000000005)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:39.020367,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 125.0)","(4.4, 8.8, 7.6000000000000005)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:39.878009,"(3.1, 4.1, 3.53125)","(41.0, 150.0, 125.0)","(4.4, 8.8, 7.90909090909091)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:40.758291,"(3.1, 4.1, 3.53125)","(41.0, 140.0, 117.5)","(4.4, 8.8, 7.90909090909091)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:41.550603,"(3.1, 4.1, 3.53125)","(41.0, 140.0, 99.0909090909091)","(4.4, 8.8, 7.90909090909091)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:42.479354,"(3.1, 4.1, 3.53125)","(41.0, 140.0, 99.0909090909091)","(4.4, 8.8, 7.90909090909091)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.664)"
12-01-2023 15:24:43.415591,"(3.1, 4.1, 3.53125)","(41.0, 140.0, 95.0)","(4.4, 8.8, 7.90909090909091)","(19.0, 50.0, 31.25)","(1.65, 1.79, 1.6981818181818182)"
12-01-2023 15:24:44.251502,"(3.1, 4.1, 3.53125)","(41.0, 140.0, 99.0909090909091)","(4.4, 8.6, 8.0)","(19.0, 50.0, 31.25)","(1.65, 1.78, 1.6981818181818182)"
12-01-2023 15:24:45.193807,"(3.1, 4.0, 3.607142857142857)","(41.0, 140.0, 99.0909090909091)","(4.4, 8.6, 8.0)","(19.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.7125)"
12-01-2023 15:24:46.180990,"(3.1, 4.0, 3.625)","(41.0, 140.0, 92.77777777777777)","(4.4, 8.6, 7.72)","(19.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.7125)"
12-01-2023 15:24:47.091208,"(3.1, 4.0, 3.625)","(41.0, 140.0, 92.77777777777777)","(4.4, 8.6, 7.72)","(19.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.7125)"
12-01-2023 15:24:47.987926,"(3.1, 4.0, 3.625)","(41.0, 140.0, 92.77777777777777)","(4.4, 8.6, 7.72)","(19.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.7125)"
12-01-2023 15:24:48.941417,"(3.1, 4.0, 3.8)","(41.0, 140.0, 92.77777777777777)","(4.4, 8.6, 7.72)","(19.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.7220689655172414)"
12-01-2023 15:24:49.801273,"(3.1, 4.0, 3.8)","(41.0, 140.0, 92.77777777777777)","(4.4, 8.6, 7.72)","(19.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.7220689655172414)"
12-01-2023 15:24:50.751728,"(3.1, 4.0, 3.8)","(41.0, 140.0, 92.77777777777777)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.7434782608695651)"
12-01-2023 15:24:51.691395,"(3.1, 3.9, 3.675)","(41.0, 140.0, 92.77777777777777)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.752)"
12-01-2023 15:24:52.544394,"(3.1, 3.9, 3.6214285714285714)","(41.0, 140.0, 92.77777777777777)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.752)"
12-01-2023 15:24:53.463305,"(3.1, 3.9, 3.6214285714285714)","(41.0, 140.0, 92.77777777777777)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.752)"
12-01-2023 15:24:54.459170,"(3.1, 3.9, 3.6214285714285714)","(41.0, 140.0, 92.77777777777777)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.752)"
12-01-2023 15:24:55.343599,"(3.1, 3.9, 3.6214285714285714)","(41.0, 140.0, 92.77777777777777)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.752)"
12-01-2023 15:24:56.255794,"(3.1, 3.9, 3.6214285714285714)","(41.0, 130.0, 88.33333333333334)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.752)"
12-01-2023 15:24:57.222171,"(3.1, 3.9, 3.6214285714285714)","(41.0, 130.0, 88.33333333333334)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.752)"
12-01-2023 15:24:58.146947,"(3.1, 3.9, 3.6214285714285714)","(41.0, 130.0, 88.33333333333334)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.72)"
12-01-2023 15:24:59.216732,"(3.1, 3.9, 3.6214285714285714)","(41.0, 130.0, 88.33333333333334)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.725)"
12-01-2023 15:25:00.306330,"(3.1, 3.9, 3.6214285714285714)","(41.0, 130.0, 88.33333333333334)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.78, 1.7253846153846153)"
12-01-2023 15:25:01.339631,"(3.1, 3.9, 3.6214285714285714)","(41.0, 130.0, 86.25)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7253846153846153)"
12-01-2023 15:25:02.351189,"(3.1, 3.9, 3.6214285714285714)","(41.0, 130.0, 86.25)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7253846153846153)"
12-01-2023 15:25:03.188286,"(3.1, 3.9, 3.6214285714285714)","(41.0, 130.0, 86.25)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7253846153846153)"
12-01-2023 15:25:04.183627,"(3.1, 3.9, 3.6214285714285714)","(41.0, 130.0, 86.25)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7253846153846153)"
12-01-2023 15:25:05.193118,"(3.1, 3.9, 3.6214285714285714)","(41.0, 130.0, 86.25)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7253846153846153)"
12-01-2023 15:25:06.220225,"(3.1, 3.9, 3.6214285714285714)","(41.0, 130.0, 86.25)","(4.6, 8.6, 7.72)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7757627118644068)"
12-01-2023 15:25:07.229624,"(3.1, 3.85, 3.568518518518519)","(41.0, 130.0, 86.25)","(4.6, 8.6, 7.733333333333333)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7736170212765958)"
12-01-2023 15:25:08.234269,"(3.1, 3.85, 3.568518518518519)","(41.0, 130.0, 86.25)","(4.6, 8.4, 7.733333333333333)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7736170212765958)"
12-01-2023 15:25:09.172884,"(3.1, 3.85, 3.568518518518519)","(41.0, 130.0, 86.25)","(4.6, 8.4, 7.733333333333333)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7316666666666667)"
12-01-2023 15:25:10.203568,"(3.1, 3.85, 3.568518518518519)","(41.0, 130.0, 86.25)","(4.6, 8.4, 7.763636363636364)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:11.243351,"(3.1, 3.85, 3.568518518518519)","(41.0, 130.0, 86.25)","(4.6, 8.4, 7.763636363636364)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:12.161221,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 96.0)","(4.6, 8.4, 7.763636363636364)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.780909090909091)"
12-01-2023 15:25:13.125234,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 96.0)","(4.6, 8.4, 7.763636363636364)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.780909090909091)"
12-01-2023 15:25:14.070144,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 96.0)","(4.6, 8.4, 7.763636363636364)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:14.924666,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 96.0)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:15.885109,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 96.0)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:16.789122,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 96.0)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:17.764463,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 96.0)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:18.645898,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 96.0)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:19.587667,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 96.0)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:20.593032,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 96.0)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:21.552499,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 96.0)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:22.497576,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 92.5)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:23.395595,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 92.5)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:24.236832,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 92.5)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:25.100221,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 92.5)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:26.034981,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 92.5)","(4.6, 8.4, 7.800000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:26.931781,"(3.1, 3.8, 3.5500000000000003)","(41.0, 120.0, 92.5)","(4.6, 8.6, 8.085714285714285)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:27.756143,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 8.6, 8.085714285714285)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:28.666624,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 8.6, 8.2)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.7835483870967743)"
12-01-2023 15:25:29.623527,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 8.8, 8.520000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:30.476700,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 8.8, 8.520000000000001)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:31.388808,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 9.0, 8.466666666666667)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:32.242897,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 9.0, 8.466666666666667)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:33.152393,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 9.0, 8.68)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:34.053442,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 9.2, 8.133333333333333)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:34.915573,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 9.2, 8.24)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:35.703764,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 9.2, 8.24)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:36.499599,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 9.2, 8.24)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:37.357737,"(3.1, 3.8, 3.5500000000000003)","(41.0, 110.0, 87.5)","(4.6, 9.2, 8.24)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:38.214088,"(3.1, 3.85, 3.8373417721518988)","(41.0, 110.0, 83.33333333333333)","(4.6, 9.2, 8.181818181818182)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:39.078924,"(3.1, 3.85, 3.837820512820513)","(41.0, 110.0, 83.33333333333333)","(4.6, 9.2, 8.181818181818182)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:40.109263,"(3.2, 3.85, 3.837820512820513)","(41.0, 110.0, 83.33333333333333)","(4.6, 9.2, 8.181818181818182)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:41.079061,"(3.2, 3.85, 3.831372549019608)","(41.0, 110.0, 83.33333333333333)","(4.6, 9.2, 8.181818181818182)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:41.910240,"(3.2, 3.85, 3.831372549019608)","(41.0, 110.0, 83.33333333333333)","(4.6, 9.2, 8.181818181818182)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.73)"
12-01-2023 15:25:42.787504,"(3.2, 3.85, 3.8293478260869565)","(41.0, 110.0, 83.33333333333333)","(4.6, 9.2, 8.181818181818182)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.706923076923077)"
12-01-2023 15:25:43.757457,"(3.2, 3.85, 3.8293478260869565)","(41.0, 110.0, 83.33333333333333)","(4.6, 9.2, 8.181818181818182)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.706923076923077)"
12-01-2023 15:25:44.607396,"(3.2, 3.85, 3.8293478260869565)","(41.0, 110.0, 83.33333333333333)","(4.6, 9.2, 8.181818181818182)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.706923076923077)"
12-01-2023 15:25:45.487910,"(3.2, 3.85, 3.845)","(41.0, 100.0, 80.0)","(4.6, 9.2, 8.181818181818182)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.706923076923077)"
12-01-2023 15:25:46.351013,"(3.2, 3.85, 3.845)","(41.0, 100.0, 80.0)","(4.6, 9.2, 8.24)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.706923076923077)"
12-01-2023 15:25:47.217434,"(3.2, 3.85, 3.845)","(41.0, 100.0, 80.0)","(4.6, 9.2, 8.24)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.706923076923077)"
12-01-2023 15:25:48.110020,"(3.2, 3.85, 3.845)","(41.0, 100.0, 80.0)","(4.6, 9.2, 8.24)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.706923076923077)"
12-01-2023 15:25:49.003749,"(3.2, 3.85, 3.845)","(41.0, 100.0, 80.0)","(4.6, 9.2, 8.24)","(20.0, 50.0, 30.76923076923077)","(1.65, 1.79, 1.706923076923077)"
