,Black Tuxedo,Spring Casper,Lady Dior,Rico Eclipse,Balbina Bale,Pierre Bale
04-01-2023 13:14:51.691130,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.8, 7.125)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.127272727272727)","(3.5, 6.8, 6.7)"
04-01-2023 13:14:52.736244,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.6, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.242105263157895)","(3.5, 6.8, 6.7)"
04-01-2023 13:14:53.765248,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.6, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.242105263157895)","(3.5, 6.8, 6.7)"
04-01-2023 13:14:54.644392,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.6, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.242105263157895)","(3.5, 6.8, 6.7)"
04-01-2023 13:14:55.676877,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.6, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.453333333333333)","(3.5, 6.8, 6.7)"
04-01-2023 13:14:56.678288,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.6, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.5, 5.242105263157895)","(3.5, 6.8, 6.533333333333333)"
04-01-2023 13:14:57.757209,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.442222222222222)","(5.5, 7.6, 7.3)","(16.0, 20.0, 18.636363636363637)","(4.8, 5.4, 5.242105263157895)","(3.5, 6.8, 6.7)"
04-01-2023 13:14:58.912358,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.6, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.242105263157895)","(3.5, 6.8, 6.7)"
04-01-2023 13:14:59.956478,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.242105263157895)","(3.5, 6.8, 6.7)"
04-01-2023 13:15:00.865669,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.242105263157895)","(3.5, 6.8, 6.7)"
04-01-2023 13:15:01.952529,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.242105263157895)","(3.5, 6.8, 6.7)"
04-01-2023 13:15:03.089173,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.453333333333333)","(3.5, 6.8, 6.7)"
04-01-2023 13:15:04.248272,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.5, 5.242105263157895)","(3.5, 6.8, 6.7)"
04-01-2023 13:15:05.559142,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.242105263157895)","(3.5, 6.8, 7.133333333333333)"
04-01-2023 13:15:06.602485,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.15)","(3.5, 7.6, 7.133333333333333)"
04-01-2023 13:15:07.737506,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.15)","(3.5, 7.6, 7.133333333333333)"
04-01-2023 13:15:08.844724,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.268421052631579)","(3.5, 7.6, 7.133333333333333)"
04-01-2023 13:15:09.930695,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.324242424242424)","(3.5, 7.6, 7.133333333333333)"
04-01-2023 13:15:10.984383,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.4, 5.239393939393939)","(3.5, 7.6, 7.066666666666666)"
04-01-2023 13:15:12.095244,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.449333333333333)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.636363636363637)","(4.8, 5.3, 5.239393939393939)","(3.5, 7.6, 7.163636363636364)"
04-01-2023 13:15:13.186411,"(15.0, 38.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.3, 5.239393939393939)","(3.5, 7.6, 7.163636363636364)"
04-01-2023 13:15:14.155736,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.3, 5.239393939393939)","(3.5, 7.6, 7.163636363636364)"
04-01-2023 13:15:15.078193,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.3, 5.239393939393939)","(3.5, 7.6, 7.163636363636364)"
04-01-2023 13:15:16.177306,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.3, 5.239393939393939)","(3.5, 7.6, 7.163636363636364)"
04-01-2023 13:15:17.308305,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.3, 5.239393939393939)","(3.5, 7.6, 7.163636363636364)"
04-01-2023 13:15:18.420082,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 19.333333333333332)","(4.8, 5.3, 5.239393939393939)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:19.514840,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.3, 5.239393939393939)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:20.483266,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.3, 5.239393939393939)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:21.532989,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.3, 5.239024390243903)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:22.650443,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.3, 5.234210526315789)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:23.798658,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.3, 5.321052631578947)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:24.782633,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.4, 5.234210526315789)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:25.769775,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.442222222222222)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.3, 5.234210526315789)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:26.763851,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.3, 5.234210526315789)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:27.758886,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.3, 5.234210526315789)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:28.884694,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.3, 5.183720930232558)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:29.895121,"(15.0, 38.0, 30.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.3, 5.183720930232558)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:30.939199,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.3, 5.147368421052632)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:32.014080,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.2, 5.147368421052632)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:33.012845,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.2, 5.147368421052632)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:33.968663,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.2, 5.147368421052632)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:35.115467,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.2, 5.102777777777778)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:36.196581,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.2, 5.091891891891892)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:37.228578,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.2, 5.091891891891892)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:38.282053,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.2, 5.02)","(3.5, 7.6, 6.8)"
04-01-2023 13:15:39.315946,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.16)","(16.0, 20.0, 17.916666666666668)","(4.8, 5.1, 5.02)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:40.295518,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.6, 7.3)","(16.0, 20.0, 17.916666666666668)","(4.8, 5.1, 5.02)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:41.278708,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.1, 5.02)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:42.299896,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.1, 5.02)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:43.244292,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.1, 5.02)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:44.369104,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.1, 5.02)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:45.457272,"(15.0, 38.0, 28.857142857142858)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.1, 5.039393939393939)","(3.5, 7.6, 6.8)"
04-01-2023 13:15:46.324525,"(15.0, 36.0, 30.4)","(2.25, 2.46, 2.442222222222222)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.1, 5.039393939393939)","(3.5, 7.6, 6.8)"
04-01-2023 13:15:47.399360,"(15.0, 36.0, 30.4)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.1, 5.0375)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:48.460625,"(15.0, 36.0, 33.63636363636364)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.1, 5.0375)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:49.509393,"(15.0, 36.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.1, 5.0375)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:50.559793,"(15.0, 36.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.8, 5.1, 5.0375)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:51.645963,"(15.0, 36.0, 28.0)","(2.25, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.1, 5.475)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:52.704875,"(15.0, 36.0, 28.0)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.5, 5.108333333333333)","(3.5, 7.6, 6.8)"
04-01-2023 13:15:53.722558,"(15.0, 36.0, 28.0)","(2.2, 2.46, 2.44)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.4, 5.15)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:54.699760,"(15.0, 36.0, 28.0)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.4, 5.115384615384615)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:55.696735,"(15.0, 36.0, 28.0)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.3, 5.115384615384615)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:56.835318,"(15.0, 36.0, 28.0)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.3, 5.115384615384615)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:57.929857,"(15.0, 38.0, 26.8)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.3, 5.115384615384615)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:15:58.996007,"(15.0, 38.0, 26.8)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.3, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:00.033231,"(15.0, 38.0, 26.8)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:01.014604,"(15.0, 38.0, 26.8)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:02.020185,"(15.0, 38.0, 26.8)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:03.027635,"(15.0, 38.0, 26.8)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:04.069394,"(15.0, 38.0, 26.8)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:05.161631,"(15.0, 38.0, 27.5)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:06.307002,"(15.0, 40.0, 26.666666666666668)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:07.275824,"(15.0, 40.0, 32.0)","(2.2, 2.46, 2.4366666666666665)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:08.242572,"(15.0, 42.0, 27.6)","(2.2, 2.46, 2.37)","(5.5, 7.6, 7.3)","(16.0, 20.0, 17.916666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:09.358234,"(15.0, 42.0, 27.6)","(2.2, 2.46, 2.37)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:10.407464,"(15.0, 42.0, 27.6)","(2.2, 2.46, 2.37)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:11.458136,"(15.0, 42.0, 27.6)","(2.2, 2.46, 2.37)","(5.5, 7.4, 7.066666666666666)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.021428571428571)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:12.521118,"(15.0, 44.0, 34.0)","(2.2, 2.46, 2.37)","(5.5, 7.4, 7.0)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.109090909090909)","(3.5, 7.6, 7.155555555555555)"
04-01-2023 13:16:13.562812,"(15.0, 44.0, 34.0)","(2.2, 2.46, 2.37)","(5.5, 7.4, 7.0)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.054545454545455)","(3.5, 7.6, 6.8)"
04-01-2023 13:16:14.788198,"(15.0, 44.0, 34.0)","(2.2, 2.46, 2.37)","(5.5, 7.4, 6.9)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.1, 5.054545454545455)","(3.5, 7.6, 7.2444444444444445)"
04-01-2023 13:16:15.940166,"(15.0, 44.0, 39.0)","(2.2, 2.46, 2.37)","(5.5, 7.2, 6.9)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.1, 5.054545454545455)","(3.5, 7.6, 7.2444444444444445)"
04-01-2023 13:16:17.008798,"(15.0, 44.0, 39.0)","(2.2, 2.46, 2.37)","(5.5, 7.2, 6.5)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.1, 5.054545454545455)","(3.5, 7.6, 7.2444444444444445)"
04-01-2023 13:16:18.234194,"(15.0, 44.0, 39.0)","(2.2, 2.46, 2.355)","(5.5, 7.2, 6.5636363636363635)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.1, 5.054545454545455)","(3.5, 7.6, 7.2444444444444445)"
04-01-2023 13:16:19.403900,"(15.0, 44.0, 39.0)","(2.2, 2.46, 2.355)","(5.5, 7.2, 6.5636363636363635)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.1, 5.18)","(3.5, 7.6, 7.2444444444444445)"
04-01-2023 13:16:20.520421,"(15.0, 44.0, 39.0)","(2.2, 2.46, 2.355)","(5.5, 7.2, 6.5636363636363635)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.3, 5.124242424242424)","(3.5, 7.6, 6.88)"
04-01-2023 13:16:21.624617,"(15.0, 44.0, 39.0)","(2.2, 2.46, 2.3509090909090906)","(5.5, 7.2, 6.555555555555555)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.266666666666667)"
04-01-2023 13:16:22.644700,"(15.0, 44.0, 39.0)","(2.2, 2.46, 2.355)","(5.5, 7.0, 6.490909090909091)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.266666666666667)"
04-01-2023 13:16:23.667215,"(15.0, 44.0, 39.0)","(2.2, 2.46, 2.355)","(5.5, 7.0, 6.490909090909091)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.266666666666667)"
04-01-2023 13:16:24.763521,"(15.0, 50.0, 30.5)","(2.2, 2.46, 2.355)","(5.5, 7.0, 6.490909090909091)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.266666666666667)"
04-01-2023 13:16:25.857330,"(15.0, 50.0, 30.5)","(2.2, 2.46, 2.355)","(5.5, 7.0, 6.490909090909091)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.266666666666667)"
04-01-2023 13:16:26.955238,"(15.0, 50.0, 30.5)","(2.2, 2.46, 2.355)","(5.5, 7.0, 6.490909090909091)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.266666666666667)"
04-01-2023 13:16:28.049023,"(15.0, 50.0, 30.5)","(2.2, 2.46, 2.355)","(5.5, 7.0, 6.555555555555555)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.3)"
04-01-2023 13:16:29.039272,"(15.0, 50.0, 30.5)","(2.2, 2.46, 2.3783333333333334)","(5.5, 6.8, 6.466666666666667)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.3)"
04-01-2023 13:16:30.136117,"(15.0, 50.0, 28.4)","(2.2, 2.46, 2.42)","(5.5, 6.8, 6.1)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.3)"
04-01-2023 13:16:31.243526,"(15.0, 50.0, 28.4)","(2.2, 2.46, 2.42)","(5.5, 6.8, 6.31875)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.3)"
04-01-2023 13:16:32.634220,"(15.0, 50.0, 28.4)","(2.2, 2.46, 2.42)","(5.5, 6.8, 6.31875)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.3)"
04-01-2023 13:16:34.639554,"(15.0, 50.0, 28.4)","(2.2, 2.46, 2.42)","(5.5, 6.8, 6.31875)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.3)"
04-01-2023 13:16:36.027841,"(15.0, 50.0, 34.57142857142857)","(2.2, 2.46, 2.42)","(5.5, 6.8, 6.266666666666667)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.124242424242424)","(3.5, 7.6, 7.225)"
04-01-2023 13:16:37.149253,"(15.0, 50.0, 37.294117647058826)","(2.2, 2.46, 2.42)","(5.5, 6.6, 6.3999999999999995)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.128571428571429)","(3.5, 7.6, 7.225)"
04-01-2023 13:16:38.361852,"(15.0, 50.0, 37.294117647058826)","(2.2, 2.46, 2.42)","(5.5, 6.6, 6.292307692307692)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.128571428571429)","(3.5, 7.6, 7.225)"
04-01-2023 13:16:39.410897,"(15.0, 50.0, 37.294117647058826)","(2.2, 2.46, 2.42)","(5.5, 6.6, 6.292307692307692)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.128571428571429)","(3.5, 7.6, 7.225)"
04-01-2023 13:16:40.536016,"(15.0, 50.0, 37.294117647058826)","(2.2, 2.46, 2.42)","(5.5, 6.6, 6.292307692307692)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 5.128571428571429)","(3.5, 7.6, 7.225)"
04-01-2023 13:16:41.651621,"(15.0, 50.0, 37.294117647058826)","(2.2, 2.46, 2.42)","(5.5, 6.6, 6.292307692307692)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 4.8875)","(3.5, 7.6, 6.88)"
04-01-2023 13:16:42.755005,"(15.0, 50.0, 37.294117647058826)","(2.2, 2.46, 2.424444444444444)","(5.5, 6.6, 6.292307692307692)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 4.8875)","(3.5, 7.6, 6.88)"
04-01-2023 13:16:43.764564,"(15.0, 50.0, 37.294117647058826)","(2.2, 2.46, 2.42)","(5.5, 6.6, 6.155555555555555)","(16.0, 20.0, 18.666666666666668)","(4.6, 5.2, 4.8875)","(3.5, 7.6, 7.225)"
