,Our Little Skipper,Spice Boy,Dipped In Silver,Cold Star Scooter,Boom Boom Boy,Mistique,Surfer Joe
12-01-2023 12:49:24.264575,"(31.0, 55.0, 44.5)","(61.0, 75.0, 62.5)","(3.3, 4.0, 3.8363636363636364)","(4.8, 8.2, 7.514285714285714)","(31.0, 60.0, 48.0)","(1.8, 2.52, 2.4955555555555557)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:25.361626,"(31.0, 55.0, 44.5)","(61.0, 85.0, 64.0)","(3.3, 4.0, 3.8363636363636364)","(4.8, 8.2, 7.514285714285714)","(31.0, 60.0, 48.0)","(1.8, 2.52, 2.4955555555555557)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:26.441732,"(31.0, 50.0, 42.0)","(61.0, 85.0, 64.0)","(3.3, 4.0, 3.8363636363636364)","(4.8, 8.2, 7.514285714285714)","(31.0, 60.0, 48.0)","(1.8, 2.52, 2.465)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:27.656385,"(31.0, 50.0, 42.0)","(61.0, 85.0, 58.75)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.2, 7.640000000000001)","(31.0, 60.0, 48.0)","(1.8, 2.52, 2.41)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:28.976215,"(31.0, 50.0, 42.0)","(61.0, 85.0, 65.0)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.0, 7.640000000000001)","(31.0, 60.0, 48.0)","(1.8, 2.52, 2.41)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:30.242568,"(31.0, 50.0, 42.0)","(61.0, 80.0, 65.0)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.0, 7.640000000000001)","(31.0, 60.0, 48.0)","(1.8, 2.52, 2.41)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:31.551598,"(31.0, 50.0, 42.0)","(61.0, 80.0, 65.0)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.0, 7.640000000000001)","(31.0, 60.0, 48.0)","(1.8, 2.52, 2.41)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:32.970583,"(31.0, 50.0, 42.0)","(61.0, 80.0, 65.0)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.0, 7.640000000000001)","(31.0, 60.0, 48.0)","(1.8, 2.52, 2.315)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:34.322214,"(31.0, 50.0, 42.0)","(61.0, 80.0, 65.0)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.0, 7.8)","(31.0, 60.0, 51.33333333333333)","(1.8, 2.54, 2.285)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:35.701023,"(31.0, 50.0, 44.0)","(61.0, 80.0, 60.0)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.0, 7.545454545454546)","(31.0, 60.0, 51.33333333333333)","(1.8, 2.54, 2.4114285714285715)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:37.398688,"(31.0, 50.0, 44.0)","(61.0, 80.0, 60.0)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.2, 7.545454545454546)","(31.0, 60.0, 51.33333333333333)","(1.8, 2.54, 2.33)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:38.946874,"(31.0, 50.0, 44.0)","(61.0, 80.0, 60.0)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.2, 7.5200000000000005)","(31.0, 60.0, 51.33333333333333)","(1.8, 2.54, 2.33)","(6.0, 8.8, 7.733333333333333)"
12-01-2023 12:49:40.570385,"(31.0, 50.0, 44.0)","(61.0, 80.0, 60.0)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.0, 7.507692307692308)","(31.0, 60.0, 51.33333333333333)","(1.8, 2.54, 2.33)","(6.0, 8.8, 7.680000000000001)"
12-01-2023 12:49:41.837530,"(31.0, 50.0, 44.0)","(61.0, 80.0, 60.0)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.0, 7.6)","(31.0, 60.0, 51.33333333333333)","(1.8, 2.54, 2.33)","(6.0, 8.8, 7.938461538461539)"
12-01-2023 12:49:43.117256,"(31.0, 50.0, 44.0)","(61.0, 80.0, 60.0)","(3.3, 4.0, 3.8333333333333335)","(4.8, 8.0, 7.6)","(31.0, 60.0, 51.33333333333333)","(1.8, 2.54, 2.33)","(6.0, 8.8, 7.938461538461539)"
12-01-2023 12:49:44.598222,"(31.0, 50.0, 44.0)","(61.0, 80.0, 60.0)","(3.3, 4.0, 3.65)","(4.8, 8.0, 7.6)","(31.0, 60.0, 51.33333333333333)","(1.8, 2.54, 2.33)","(6.0, 8.8, 7.938461538461539)"
12-01-2023 12:49:45.787155,"(31.0, 50.0, 44.0)","(61.0, 80.0, 65.0)","(3.3, 4.0, 3.8615384615384616)","(4.8, 8.0, 7.6)","(31.0, 60.0, 50.4)","(1.8, 2.54, 2.34)","(6.0, 8.8, 8.472727272727273)"
12-01-2023 12:49:47.041605,"(31.0, 50.0, 43.6)","(61.0, 80.0, 68.0)","(3.3, 4.0, 3.91)","(4.8, 7.8, 7.6)","(31.0, 60.0, 50.4)","(1.8, 2.54, 2.3834782608695653)","(6.0, 8.8, 8.08)"
12-01-2023 12:49:48.291556,"(31.0, 50.0, 43.6)","(61.0, 80.0, 68.0)","(3.3, 4.0, 3.91)","(4.8, 7.8, 7.6)","(31.0, 60.0, 51.33333333333333)","(1.8, 2.54, 2.4833333333333334)","(6.0, 8.8, 8.08)"
12-01-2023 12:49:49.567906,"(31.0, 48.0, 42.666666666666664)","(61.0, 75.0, 62.5)","(3.3, 4.0, 3.91)","(4.8, 7.8, 7.6)","(31.0, 60.0, 51.33333333333333)","(1.8, 2.52, 2.4833333333333334)","(6.0, 8.8, 8.08)"
12-01-2023 12:49:50.816369,"(31.0, 48.0, 41.6)","(61.0, 75.0, 62.5)","(3.3, 4.0, 3.9153846153846152)","(4.8, 7.8, 7.6)","(31.0, 60.0, 50.8)","(1.8, 2.52, 2.4833333333333334)","(6.0, 8.8, 8.08)"
12-01-2023 12:49:52.013604,"(31.0, 48.0, 41.6)","(61.0, 75.0, 62.5)","(3.3, 4.1, 3.9333333333333336)","(4.8, 7.8, 7.466666666666667)","(31.0, 55.0, 50.8)","(1.8, 2.52, 2.422222222222222)","(6.0, 8.8, 8.08)"
12-01-2023 12:49:53.174638,"(31.0, 46.0, 40.4)","(61.0, 75.0, 62.5)","(3.3, 4.0, 3.9333333333333336)","(4.8, 8.0, 7.466666666666667)","(31.0, 55.0, 47.0)","(1.8, 2.52, 2.41)","(6.0, 8.8, 8.08)"
12-01-2023 12:49:54.427183,"(31.0, 46.0, 40.4)","(61.0, 100.0, 83.75)","(3.3, 4.0, 3.890909090909091)","(4.8, 8.0, 7.573333333333333)","(31.0, 60.0, 48.0)","(1.8, 2.52, 2.41)","(6.0, 8.8, 8.08)"
12-01-2023 12:49:55.544325,"(31.0, 48.0, 41.6)","(61.0, 95.0, 83.75)","(3.3, 4.0, 3.890909090909091)","(4.8, 8.0, 7.573333333333333)","(31.0, 55.0, 48.0)","(1.8, 2.52, 2.3846153846153846)","(6.0, 8.8, 8.08)"
12-01-2023 12:49:56.633687,"(31.0, 48.0, 40.0)","(61.0, 90.0, 80.0)","(3.3, 4.0, 3.85)","(4.8, 8.0, 7.573333333333333)","(31.0, 55.0, 48.0)","(1.8, 2.52, 2.3846153846153846)","(6.0, 8.8, 8.08)"
12-01-2023 12:49:57.698119,"(31.0, 46.0, 40.4)","(61.0, 100.0, 87.5)","(3.3, 4.0, 3.85)","(4.8, 8.0, 7.573333333333333)","(31.0, 55.0, 48.0)","(1.8, 2.52, 2.3846153846153846)","(6.0, 8.8, 8.08)"
12-01-2023 12:49:58.787950,"(31.0, 50.0, 44.666666666666664)","(61.0, 100.0, 87.5)","(3.3, 4.0, 3.85)","(4.8, 7.8, 7.6)","(31.0, 55.0, 42.0)","(1.8, 2.52, 2.3846153846153846)","(6.0, 8.8, 8.08)"
12-01-2023 12:49:59.742128,"(31.0, 44.0, 39.0)","(61.0, 95.0, 83.75)","(3.3, 4.0, 3.85)","(4.8, 7.8, 7.6)","(31.0, 50.0, 41.0)","(1.8, 2.52, 2.4466666666666668)","(6.0, 8.8, 8.08)"
12-01-2023 12:50:00.800939,"(31.0, 60.0, 51.33333333333333)","(61.0, 100.0, 80.0)","(3.3, 4.0, 3.85)","(4.8, 7.8, 7.6)","(31.0, 48.0, 41.0)","(1.8, 2.52, 2.4466666666666668)","(6.0, 8.8, 8.08)"
12-01-2023 12:50:01.828095,"(31.0, 55.0, 44.5)","(61.0, 95.0, 83.75)","(3.3, 4.0, 3.85)","(4.8, 7.8, 7.6)","(31.0, 48.0, 41.0)","(1.8, 2.52, 2.4466666666666668)","(6.0, 8.8, 8.08)"
12-01-2023 12:50:02.797138,"(31.0, 55.0, 44.5)","(61.0, 95.0, 77.0)","(3.3, 4.0, 3.8615384615384616)","(4.8, 7.8, 7.6)","(31.0, 48.0, 41.0)","(1.8, 2.52, 2.4466666666666668)","(6.0, 8.8, 8.08)"
12-01-2023 12:50:04.029249,"(31.0, 55.0, 48.0)","(61.0, 90.0, 80.0)","(3.3, 4.0, 3.8615384615384616)","(4.8, 7.8, 7.6)","(31.0, 48.0, 41.0)","(1.8, 2.52, 2.4466666666666668)","(6.0, 8.8, 8.08)"
12-01-2023 12:50:05.296001,"(31.0, 55.0, 48.0)","(61.0, 90.0, 80.0)","(3.3, 4.0, 3.8615384615384616)","(4.8, 7.8, 7.6)","(31.0, 48.0, 41.0)","(1.8, 2.52, 2.4257142857142857)","(6.0, 8.8, 8.08)"
12-01-2023 12:50:06.438997,"(31.0, 55.0, 48.0)","(61.0, 95.0, 83.75)","(3.3, 4.0, 3.8615384615384616)","(4.8, 7.8, 7.6)","(31.0, 48.0, 41.0)","(1.8, 2.52, 2.4257142857142857)","(6.0, 8.8, 8.08)"
12-01-2023 12:50:07.668029,"(31.0, 55.0, 48.0)","(61.0, 100.0, 87.5)","(3.3, 4.0, 3.8615384615384616)","(4.8, 7.8, 7.466666666666667)","(31.0, 48.0, 41.0)","(1.8, 2.52, 2.4257142857142857)","(6.0, 8.8, 8.08)"
12-01-2023 12:50:08.882726,"(31.0, 55.0, 48.0)","(61.0, 95.0, 83.75)","(3.3, 4.0, 3.8615384615384616)","(4.8, 8.0, 7.573333333333333)","(31.0, 48.0, 41.0)","(1.8, 2.52, 2.4257142857142857)","(6.0, 8.8, 8.08)"
12-01-2023 12:50:10.221911,"(31.0, 55.0, 44.5)","(61.0, 95.0, 72.5)","(3.3, 4.0, 3.8875)","(4.8, 8.0, 7.573333333333333)","(31.0, 48.0, 41.0)","(1.8, 2.52, 2.2649999999999997)","(6.0, 8.8, 8.08)"
12-01-2023 12:50:11.852392,"(31.0, 60.0, 47.0)","(61.0, 95.0, 82.0)","(3.3, 4.0, 3.930769230769231)","(4.8, 8.0, 7.8)","(31.0, 48.0, 42.0)","(1.8, 2.28, 2.2457142857142856)","(6.0, 8.8, 8.466666666666667)"
12-01-2023 12:50:13.062095,"(31.0, 60.0, 48.0)","(61.0, 130.0, 92.85714285714286)","(3.3, 4.0, 3.930769230769231)","(4.8, 8.0, 7.8)","(31.0, 48.0, 42.0)","(1.8, 2.28, 2.275)","(6.0, 8.8, 8.705882352941178)"
12-01-2023 12:50:14.436341,"(31.0, 60.0, 50.4)","(61.0, 110.0, 73.75)","(3.3, 4.0, 3.9625)","(4.8, 8.0, 7.8)","(31.0, 48.0, 42.0)","(1.8, 2.28, 2.275)","(6.0, 8.8, 8.707692307692309)"
12-01-2023 12:50:15.730199,"(31.0, 60.0, 50.4)","(61.0, 130.0, 73.75)","(3.3, 4.0, 3.933333333333333)","(4.8, 8.0, 7.8)","(31.0, 48.0, 42.0)","(1.8, 2.28, 2.275)","(6.0, 8.8, 8.600000000000001)"
12-01-2023 12:50:16.803049,"(31.0, 60.0, 50.4)","(61.0, 130.0, 85.0)","(3.3, 4.0, 3.933333333333333)","(4.8, 8.0, 7.8)","(31.0, 48.0, 42.0)","(1.8, 2.28, 2.275)","(6.0, 8.8, 9.4)"
12-01-2023 12:50:17.984758,"(31.0, 60.0, 52.0)","(61.0, 130.0, 103.75)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.6000000000000005)","(31.0, 48.0, 41.0)","(1.8, 2.28, 2.2457142857142856)","(6.0, 9.6, 9.306666666666667)"
12-01-2023 12:50:19.301466,"(31.0, 60.0, 52.0)","(61.0, 120.0, 90.0)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.6000000000000005)","(31.0, 48.0, 41.0)","(1.8, 2.28, 2.2457142857142856)","(6.0, 9.4, 9.14074074074074)"
12-01-2023 12:50:20.420297,"(31.0, 60.0, 49.0)","(61.0, 120.0, 90.0)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.6000000000000005)","(31.0, 48.0, 41.0)","(1.8, 2.28, 2.2457142857142856)","(6.0, 9.4, 8.676923076923078)"
12-01-2023 12:50:21.543001,"(31.0, 60.0, 49.0)","(61.0, 120.0, 90.0)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.6000000000000005)","(31.0, 48.0, 41.0)","(1.8, 2.28, 2.2457142857142856)","(6.0, 8.8, 8.600000000000001)"
12-01-2023 12:50:22.711396,"(31.0, 60.0, 49.0)","(61.0, 120.0, 90.0)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.6000000000000005)","(31.0, 48.0, 41.0)","(1.8, 2.28, 2.2457142857142856)","(6.0, 8.8, 8.600000000000001)"
12-01-2023 12:50:23.817711,"(31.0, 60.0, 49.0)","(61.0, 120.0, 90.0)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.6000000000000005)","(31.0, 48.0, 41.0)","(1.85, 2.28, 2.2457142857142856)","(6.0, 8.8, 8.600000000000001)"
12-01-2023 12:50:24.852673,"(31.0, 60.0, 49.0)","(61.0, 120.0, 90.0)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.6000000000000005)","(31.0, 48.0, 41.0)","(1.85, 2.28, 2.2457142857142856)","(6.0, 8.8, 8.600000000000001)"
12-01-2023 12:50:25.993188,"(31.0, 60.0, 49.0)","(61.0, 120.0, 90.0)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.6000000000000005)","(31.0, 48.0, 41.0)","(1.85, 2.28, 2.2457142857142856)","(6.0, 8.8, 8.600000000000001)"
12-01-2023 12:50:27.166930,"(31.0, 60.0, 49.0)","(61.0, 120.0, 90.0)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.6000000000000005)","(31.0, 48.0, 41.0)","(1.85, 2.28, 2.2457142857142856)","(6.0, 8.8, 8.600000000000001)"
12-01-2023 12:50:28.327930,"(31.0, 60.0, 49.0)","(61.0, 120.0, 90.0)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.6000000000000005)","(31.0, 48.0, 50.4)","(1.85, 2.28, 2.2457142857142856)","(6.0, 8.8, 8.600000000000001)"
12-01-2023 12:50:29.407424,"(31.0, 55.0, 46.5)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.5200000000000005)","(31.0, 75.0, 49.6)","(1.85, 2.28, 2.2314285714285713)","(6.0, 8.8, 8.600000000000001)"
12-01-2023 12:50:30.494767,"(31.0, 50.0, 44.0)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.0, 3.9558823529411766)","(4.8, 8.0, 7.5200000000000005)","(31.0, 70.0, 47.333333333333336)","(1.85, 2.26, 2.2314285714285713)","(6.0, 8.8, 8.729411764705883)"
12-01-2023 12:50:31.435340,"(31.0, 50.0, 43.0)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.0, 3.953846153846154)","(4.8, 8.0, 7.815384615384615)","(31.0, 70.0, 47.333333333333336)","(1.85, 2.26, 2.2314285714285713)","(6.0, 8.8, 8.729411764705883)"
12-01-2023 12:50:32.435482,"(31.0, 50.0, 43.0)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.0, 3.968421052631579)","(4.8, 8.0, 7.815384615384615)","(31.0, 70.0, 47.333333333333336)","(1.85, 2.26, 2.2314285714285713)","(6.0, 8.8, 8.729411764705883)"
12-01-2023 12:50:33.833727,"(31.0, 50.0, 42.8)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.0, 3.933333333333333)","(4.8, 8.0, 7.815384615384615)","(31.0, 70.0, 47.333333333333336)","(1.85, 2.26, 2.275)","(6.0, 8.8, 8.6)"
12-01-2023 12:50:35.065165,"(31.0, 50.0, 48.93333333333334)","(61.0, 100.0, 77.5)","(3.3, 4.0, 3.933333333333333)","(4.8, 8.0, 7.815384615384615)","(31.0, 70.0, 47.333333333333336)","(1.85, 2.28, 2.275)","(6.0, 8.8, 8.6)"
12-01-2023 12:50:36.273878,"(31.0, 50.0, 44.4)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.0, 3.9647058823529413)","(4.8, 8.0, 7.6571428571428575)","(31.0, 70.0, 48.666666666666664)","(1.85, 2.26, 2.2314285714285713)","(6.0, 8.8, 8.6)"
12-01-2023 12:50:37.363541,"(31.0, 50.0, 44.4)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.0, 3.9647058823529413)","(4.8, 8.0, 7.6571428571428575)","(31.0, 70.0, 48.666666666666664)","(1.85, 2.26, 2.2314285714285713)","(6.0, 8.8, 8.6)"
12-01-2023 12:50:38.480126,"(31.0, 50.0, 44.0)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.1, 4.021052631578947)","(4.8, 8.0, 7.6571428571428575)","(31.0, 70.0, 48.666666666666664)","(1.85, 2.26, 2.2199999999999998)","(6.0, 8.8, 8.6)"
12-01-2023 12:50:39.700970,"(31.0, 50.0, 44.0)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.1, 3.9928571428571424)","(4.8, 8.0, 7.6571428571428575)","(31.0, 70.0, 48.666666666666664)","(1.85, 2.26, 2.2199999999999998)","(6.0, 8.8, 8.6)"
12-01-2023 12:50:40.837939,"(31.0, 50.0, 44.0)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.1, 3.933333333333333)","(4.8, 8.0, 7.6571428571428575)","(31.0, 70.0, 48.666666666666664)","(1.85, 2.26, 2.2199999999999998)","(6.0, 8.8, 8.6)"
12-01-2023 12:50:42.335453,"(31.0, 50.0, 44.0)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.1, 3.933333333333333)","(4.8, 8.0, 8.085714285714285)","(31.0, 70.0, 48.666666666666664)","(1.85, 2.26, 2.2435294117647056)","(6.0, 8.8, 8.6)"
12-01-2023 12:50:43.771050,"(31.0, 50.0, 44.0)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.1, 3.833333333333333)","(4.8, 8.2, 8.085714285714285)","(31.0, 70.0, 48.666666666666664)","(1.85, 2.26, 2.1933333333333334)","(6.0, 8.8, 8.6)"
12-01-2023 12:50:44.915089,"(31.0, 50.0, 44.0)","(61.0, 100.0, 73.33333333333333)","(3.3, 4.1, 3.9)","(4.8, 8.2, 8.7)","(31.0, 70.0, 50.8)","(1.85, 2.26, 2.229090909090909)","(6.0, 8.8, 8.6)"
12-01-2023 12:50:46.222428,"(31.0, 50.0, 44.0)","(61.0, 100.0, 80.0)","(3.3, 4.0, 3.9)","(4.8, 9.8, 9.070588235294117)","(31.0, 70.0, 50.8)","(1.85, 2.28, 2.2199999999999998)","(6.0, 8.8, 8.266666666666667)"
12-01-2023 12:50:47.391431,"(31.0, 50.0, 44.0)","(61.0, 100.0, 80.0)","(3.3, 4.0, 3.9714285714285715)","(4.8, 9.6, 9.031578947368422)","(31.0, 70.0, 54.0)","(1.85, 2.26, 2.2199999999999998)","(6.0, 8.8, 8.266666666666667)"
12-01-2023 12:50:48.385644,"(31.0, 50.0, 44.0)","(61.0, 100.0, 80.0)","(3.3, 4.0, 3.95)","(4.8, 9.4, 8.98)","(31.0, 70.0, 60.0)","(1.85, 2.26, 2.2)","(6.0, 8.8, 8.266666666666667)"
12-01-2023 12:50:49.459734,"(31.0, 50.0, 44.0)","(61.0, 100.0, 82.5)","(3.3, 4.0, 3.9125)","(4.8, 9.2, 8.857142857142856)","(31.0, 70.0, 60.0)","(1.85, 2.26, 2.2)","(6.0, 8.8, 8.114285714285714)"
12-01-2023 12:50:50.626166,"(31.0, 50.0, 44.0)","(61.0, 100.0, 82.5)","(3.3, 4.0, 3.92)","(4.8, 9.2, 8.36923076923077)","(31.0, 70.0, 60.0)","(1.85, 2.26, 2.2)","(6.0, 8.8, 8.266666666666667)"
12-01-2023 12:50:51.691382,"(31.0, 50.0, 44.0)","(61.0, 100.0, 82.5)","(3.3, 4.1, 3.92)","(4.8, 9.2, 8.36923076923077)","(31.0, 70.0, 60.0)","(1.85, 2.26, 2.234285714285714)","(6.0, 8.8, 8.266666666666667)"
12-01-2023 12:50:52.835895,"(31.0, 50.0, 44.0)","(61.0, 100.0, 82.5)","(3.3, 4.0, 3.9125)","(4.8, 9.2, 8.36923076923077)","(31.0, 70.0, 60.0)","(1.85, 2.26, 2.2163636363636363)","(6.0, 8.8, 8.266666666666667)"
12-01-2023 12:50:53.971253,"(31.0, 50.0, 44.0)","(61.0, 100.0, 82.5)","(3.3, 4.1, 3.9875)","(4.8, 9.2, 8.36923076923077)","(31.0, 70.0, 60.0)","(1.85, 2.26, 2.2163636363636363)","(6.0, 8.8, 8.266666666666667)"
12-01-2023 12:50:55.094764,"(31.0, 50.0, 47.81818181818181)","(61.0, 100.0, 82.5)","(3.3, 4.1, 3.9857142857142853)","(4.8, 9.2, 8.36923076923077)","(31.0, 70.0, 60.0)","(1.85, 2.26, 2.1999999999999997)","(6.0, 8.8, 8.266666666666667)"
12-01-2023 12:50:56.201677,"(31.0, 50.0, 47.33333333333333)","(61.0, 100.0, 82.5)","(3.3, 4.1, 3.9857142857142853)","(4.8, 9.2, 8.36923076923077)","(31.0, 70.0, 60.0)","(1.85, 2.26, 2.176)","(6.0, 8.8, 8.266666666666667)"
12-01-2023 12:50:57.268665,"(31.0, 50.0, 47.33333333333333)","(61.0, 100.0, 82.5)","(3.3, 4.1, 3.9857142857142853)","(4.8, 9.2, 8.36923076923077)","(31.0, 70.0, 60.0)","(1.85, 2.26, 2.1999999999999997)","(6.0, 8.8, 8.8)"
12-01-2023 12:50:58.343290,"(31.0, 70.0, 66.0)","(61.0, 100.0, 82.5)","(3.3, 4.0, 3.95)","(4.8, 9.2, 8.36923076923077)","(31.0, 65.0, 51.2)","(1.85, 2.26, 2.1999999999999997)","(6.0, 9.6, 8.933333333333334)"
12-01-2023 12:50:59.389320,"(31.0, 70.0, 60.0)","(61.0, 100.0, 80.0)","(3.3, 4.0, 3.7750000000000004)","(4.8, 9.2, 8.36923076923077)","(31.0, 60.0, 51.2)","(1.85, 2.26, 2.1999999999999997)","(6.0, 9.4, 8.9625)"
12-01-2023 12:51:00.480539,"(41.0, 70.0, 60.0)","(71.0, 100.0, 80.0)","(3.3, 3.95, 3.825)","(5.0, 9.2, 8.36923076923077)","(41.0, 60.0, 49.0)","(1.85, 2.26, 2.176)","(5.5, 9.4, 8.9625)"
12-01-2023 12:51:01.658423,"(41.0, 70.0, 60.66666666666667)","(71.0, 100.0, 76.66666666666667)","(3.3, 4.1, 3.8333333333333335)","(5.0, 9.2, 8.36923076923077)","(41.0, 60.0, 50.0)","(1.85, 2.26, 2.176)","(5.5, 9.4, 8.763636363636364)"
12-01-2023 12:51:02.786027,"(41.0, 70.0, 60.0)","(71.0, 100.0, 80.0)","(3.3, 4.1, 3.8333333333333335)","(5.0, 9.2, 8.36923076923077)","(41.0, 60.0, 49.0)","(1.85, 2.26, 2.176)","(5.5, 9.4, 8.763636363636364)"
12-01-2023 12:51:03.833044,"(41.0, 70.0, 60.0)","(71.0, 100.0, 91.0)","(3.3, 4.0, 3.85)","(5.0, 9.2, 8.36923076923077)","(41.0, 60.0, 49.0)","(1.85, 2.26, 2.176)","(5.5, 9.4, 8.6)"
12-01-2023 12:51:04.962077,"(41.0, 70.0, 60.66666666666667)","(71.0, 100.0, 86.66666666666667)","(3.3, 4.0, 3.75)","(5.0, 9.2, 8.48)","(41.0, 60.0, 50.0)","(1.85, 2.26, 2.176)","(5.5, 9.4, 8.6)"
12-01-2023 12:51:06.185224,"(41.0, 70.0, 60.66666666666667)","(71.0, 100.0, 86.66666666666667)","(3.3, 4.0, 3.75)","(5.0, 9.2, 8.48)","(41.0, 60.0, 50.0)","(1.85, 2.26, 2.176)","(5.5, 9.4, 8.6)"
12-01-2023 12:51:07.361562,"(41.0, 70.0, 60.66666666666667)","(71.0, 100.0, 86.66666666666667)","(3.3, 4.0, 3.75)","(5.0, 9.2, 8.48)","(41.0, 60.0, 50.0)","(1.85, 2.26, 2.176)","(5.5, 9.4, 8.6)"
12-01-2023 12:51:08.479110,"(41.0, 70.0, 60.66666666666667)","(71.0, 100.0, 86.66666666666667)","(3.3, 4.0, 3.75)","(5.0, 9.2, 8.48)","(41.0, 60.0, 50.0)","(1.85, 2.26, 2.1822222222222223)","(5.5, 9.4, 8.6)"
12-01-2023 12:51:09.634220,"(41.0, 70.0, 60.66666666666667)","(71.0, 100.0, 86.66666666666667)","(3.3, 4.0, 3.8181818181818183)","(5.0, 9.2, 8.571428571428571)","(41.0, 60.0, 50.0)","(1.85, 2.26, 2.1822222222222223)","(5.5, 9.4, 8.466666666666667)"
12-01-2023 12:51:10.750651,"(41.0, 70.0, 60.66666666666667)","(71.0, 100.0, 86.66666666666667)","(3.3, 4.0, 3.8181818181818183)","(5.0, 9.0, 8.571428571428571)","(41.0, 60.0, 50.0)","(1.85, 2.26, 2.1822222222222223)","(5.5, 9.4, 8.84)"
12-01-2023 12:51:11.791320,"(41.0, 70.0, 60.66666666666667)","(71.0, 100.0, 86.66666666666667)","(3.3, 4.0, 3.825)","(5.0, 9.0, 8.571428571428571)","(41.0, 60.0, 50.0)","(1.85, 2.26, 2.1822222222222223)","(5.5, 9.4, 8.84)"
12-01-2023 12:51:12.824937,"(41.0, 70.0, 60.66666666666667)","(71.0, 100.0, 86.66666666666667)","(3.3, 4.0, 3.825)","(5.0, 9.0, 8.571428571428571)","(41.0, 60.0, 50.0)","(1.85, 2.26, 2.2)","(5.5, 9.4, 8.6)"
12-01-2023 12:51:13.937963,"(41.0, 70.0, 60.0)","(71.0, 100.0, 80.0)","(3.3, 4.1, 3.9416666666666664)","(5.0, 9.0, 8.363636363636363)","(41.0, 60.0, 45.333333333333336)","(1.85, 2.28, 2.1575)","(5.5, 9.4, 8.466666666666667)"
12-01-2023 12:51:14.938962,"(41.0, 70.0, 54.0)","(71.0, 100.0, 80.0)","(3.3, 4.0, 3.9416666666666664)","(5.0, 9.0, 8.363636363636363)","(41.0, 60.0, 45.333333333333336)","(1.85, 2.28, 2.14)","(5.5, 9.4, 8.7)"
12-01-2023 12:51:16.007300,"(41.0, 80.0, 66.66666666666667)","(71.0, 100.0, 82.5)","(3.3, 4.0, 3.825)","(5.0, 9.0, 8.571428571428571)","(41.0, 60.0, 51.2)","(1.85, 2.28, 2.14)","(5.5, 9.4, 8.7)"
12-01-2023 12:51:17.128742,"(41.0, 80.0, 74.28571428571428)","(71.0, 100.0, 82.5)","(3.3, 4.0, 3.75)","(5.0, 9.0, 8.571428571428571)","(41.0, 60.0, 51.2)","(1.85, 2.28, 2.14)","(5.5, 9.4, 8.7)"
