,Miss Fab Focus,Barelys Era,Helmet Giblet,Yuna Bale,Off Switch,Magical Doll,Dolly Quokka,Aston Audrey
14-12-2022 12:27:50.108061,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 82.46153846153847)","(18.0, 40.0, 27.727272727272727)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 42.368421052631575)"
14-12-2022 12:27:51.299361,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 82.46153846153847)","(18.0, 40.0, 27.727272727272727)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 42.368421052631575)"
14-12-2022 12:27:52.426221,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 82.46153846153847)","(18.0, 40.0, 27.727272727272727)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 42.368421052631575)"
14-12-2022 12:27:53.595034,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 82.46153846153847)","(18.0, 40.0, 27.727272727272727)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 42.368421052631575)"
14-12-2022 12:27:54.700134,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 82.46153846153847)","(18.0, 40.0, 27.727272727272727)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 42.368421052631575)"
14-12-2022 12:27:55.820052,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 82.46153846153847)","(18.0, 40.0, 27.727272727272727)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 42.368421052631575)"
14-12-2022 12:27:56.986199,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 82.46153846153847)","(18.0, 40.0, 27.727272727272727)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 37.0)"
14-12-2022 12:27:58.267893,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:27:59.451238,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 29.846153846153847)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:00.588330,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 29.846153846153847)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:01.707224,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 29.846153846153847)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:02.853210,"(15.0, 34.0, 24.5)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 29.846153846153847)","(5.5, 11.5, 10.625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:03.852152,"(15.0, 32.0, 28.6)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 29.846153846153847)","(5.5, 11.5, 10.575)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:04.983185,"(15.0, 32.0, 26.333333333333336)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 29.846153846153847)","(5.5, 11.5, 10.575)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:06.148580,"(15.0, 32.0, 26.333333333333336)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 29.846153846153847)","(5.5, 11.5, 10.575)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:07.249972,"(15.0, 32.0, 26.333333333333336)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 29.846153846153847)","(5.5, 11.5, 10.575)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:08.360017,"(15.0, 32.0, 25.81818181818182)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 29.846153846153847)","(5.5, 11.5, 10.575)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:09.627080,"(15.0, 32.0, 26.333333333333336)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 29.846153846153847)","(5.5, 11.5, 10.575)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:11.011226,"(15.0, 32.0, 25.81818181818182)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.575)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:12.157593,"(15.0, 32.0, 25.81818181818182)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.575)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:13.316511,"(15.0, 32.0, 25.81818181818182)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.575)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:14.518735,"(15.0, 32.0, 25.81818181818182)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:15.551501,"(15.0, 32.0, 26.76923076923077)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:16.576259,"(15.0, 32.0, 26.76923076923077)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:17.704002,"(15.0, 32.0, 26.76923076923077)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:18.783870,"(15.0, 32.0, 26.76923076923077)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:19.829502,"(15.0, 32.0, 26.76923076923077)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:20.999567,"(15.0, 32.0, 26.76923076923077)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:22.313464,"(15.0, 32.0, 26.76923076923077)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:23.446536,"(15.0, 32.0, 26.76923076923077)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 40.88235294117647)"
14-12-2022 12:28:24.547323,"(15.0, 32.0, 26.76923076923077)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 49.230769230769226)"
14-12-2022 12:28:25.726394,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 49.230769230769226)"
14-12-2022 12:28:26.779314,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:27.839947,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:28.901955,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:30.025079,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:31.175611,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.6, 6.045833333333333)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:32.280995,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:33.429476,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:34.512487,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.84)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:35.626955,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.688888888888888)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:36.710013,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.4, 6.092307692307693)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:37.817101,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.4, 6.092307692307693)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:38.944094,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.4, 6.092307692307693)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:39.998679,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.688888888888888)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:41.174828,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.688888888888888)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:42.374755,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.969230769230769)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:43.591247,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.969230769230769)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:44.762346,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.688888888888888)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:45.892145,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.688888888888888)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:47.042230,"(15.0, 32.0, 19.6)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.688888888888888)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:48.206979,"(15.0, 32.0, 19.2)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.969230769230769)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:49.303840,"(15.0, 32.0, 21.666666666666668)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.969230769230769)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:50.409541,"(15.0, 32.0, 21.666666666666668)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.969230769230769)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:51.550750,"(15.0, 32.0, 21.666666666666668)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.969230769230769)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:52.730944,"(15.0, 32.0, 21.666666666666668)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.688888888888888)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 38.33333333333333)"
14-12-2022 12:28:53.851666,"(15.0, 32.0, 21.666666666666668)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.688888888888888)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.775)","(21.0, 65.0, 45.5)"
14-12-2022 12:28:54.957016,"(15.0, 34.0, 18.444444444444443)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.969230769230769)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.775)","(21.0, 65.0, 45.5)"
14-12-2022 12:28:56.090582,"(15.0, 34.0, 18.444444444444443)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.969230769230769)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 10.525)","(3.1, 4.3, 3.775)","(21.0, 65.0, 45.5)"
14-12-2022 12:28:57.291894,"(15.0, 34.0, 18.444444444444443)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.688888888888888)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 9.65)","(3.1, 4.3, 3.775)","(21.0, 65.0, 45.5)"
14-12-2022 12:28:58.382483,"(15.0, 34.0, 18.444444444444443)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.688888888888888)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.5, 9.65)","(3.1, 4.3, 3.775)","(21.0, 65.0, 45.5)"
14-12-2022 12:28:59.522229,"(15.0, 34.0, 18.444444444444443)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.688888888888888)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.0, 9.933333333333334)","(3.1, 4.3, 3.775)","(21.0, 65.0, 39.666666666666664)"
14-12-2022 12:29:00.752578,"(15.0, 34.0, 18.444444444444443)","(2.8, 3.75, 3.35)","(4.4, 6.4, 6.1375)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.0, 10.771428571428572)","(3.1, 4.3, 3.775)","(21.0, 65.0, 39.666666666666664)"
14-12-2022 12:29:01.939366,"(15.0, 34.0, 18.444444444444443)","(2.8, 3.75, 3.35)","(4.4, 6.4, 6.1375)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 26.0)","(5.5, 11.0, 10.771428571428572)","(3.1, 4.3, 3.775)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:03.173033,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.4, 5.6499999999999995)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.775)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:04.202632,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.6499999999999995)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.775)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:05.300567,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.6499999999999995)","(21.0, 130.0, 69.41176470588235)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.775)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:06.437453,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.8875)","(21.0, 130.0, 37.27272727272727)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:07.477194,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.8875)","(21.0, 130.0, 37.27272727272727)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:08.595248,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.8875)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:09.791412,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.8875)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:10.953138,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.6499999999999995)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:12.067371,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.6499999999999995)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:13.251849,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.6499999999999995)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:14.462800,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.8875)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:15.583897,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.8875)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:16.724239,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.8875)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:17.883483,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.6499999999999995)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.6174999999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:19.077515,"(15.0, 34.0, 23.42857142857143)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.6499999999999995)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.7312499999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:20.237093,"(15.0, 32.0, 29.642857142857142)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.8875)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.7312499999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:21.313431,"(15.0, 32.0, 29.642857142857142)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.8875)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.7312499999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:22.530038,"(15.0, 18.0, 17.166666666666668)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.6499999999999995)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.7312499999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:23.656987,"(15.0, 18.0, 17.732142857142858)","(2.8, 3.75, 3.35)","(4.4, 6.6, 5.6499999999999995)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.7312499999999997)","(21.0, 65.0, 45.41176470588235)"
14-12-2022 12:29:24.810802,"(15.0, 18.0, 17.732142857142858)","(2.8, 3.75, 3.303125)","(4.4, 6.6, 5.8875)","(21.0, 130.0, 39.09090909090909)","(18.0, 40.0, 25.333333333333336)","(5.5, 11.5, 10.80625)","(3.1, 4.3, 3.7312499999999997)","(21.0, 65.0, 45.41176470588235)"
