,Summers Lost,Im Glad Too,Miss Sassy,Spitfire Sammy,Pollys Jester,Downpipe
08-01-2023 14:27:31.674588,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:32.567817,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:33.513846,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:34.414401,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:35.345065,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:36.272621,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:37.180180,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:38.170266,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:39.129008,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:40.019519,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:40.926510,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:41.857948,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:42.854975,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:43.813512,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:44.788722,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 8.6)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:45.755985,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 11.0, 9.92)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:46.632658,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.92)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:47.571679,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.92)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:48.424957,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 7.36)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:49.315779,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 10.036363636363635)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:50.271389,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 7.84)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:51.244910,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 7.84)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:52.174928,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:53.080515,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:54.033301,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:54.976707,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:55.885120,"(41.0, 440.0, 137.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:56.817546,"(41.0, 440.0, 160.30769230769232)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:57.758378,"(41.0, 440.0, 160.30769230769232)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:58.720302,"(41.0, 440.0, 160.30769230769232)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:27:59.663040,"(41.0, 440.0, 160.30769230769232)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:28:00.511459,"(41.0, 440.0, 160.30769230769232)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:28:01.404699,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.477777777777778)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.22)"
08-01-2023 14:28:02.396091,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.32)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:03.339903,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.32)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:04.310632,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:05.270788,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:06.184390,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:07.117153,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:08.031139,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:08.945307,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:09.859670,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:10.908882,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:11.905100,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:12.898229,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:13.798823,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:14.642754,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:15.576164,"(41.0, 400.0, 327.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:16.548181,"(41.0, 440.0, 160.30769230769232)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 9.76)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:17.492684,"(41.0, 430.0, 351.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 8.4)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:18.484427,"(41.0, 430.0, 351.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 7.68)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:19.481631,"(41.0, 430.0, 351.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 10.142857142857142)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:20.393557,"(41.0, 430.0, 351.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 10.142857142857142)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:21.348194,"(41.0, 430.0, 351.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 12.0, 8.85)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:22.247498,"(41.0, 440.0, 160.30769230769232)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.5, 9.1)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:23.151741,"(41.0, 430.0, 351.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 8.35)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:24.119477,"(41.0, 430.0, 351.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 7.676923076923076)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:25.198129,"(41.0, 430.0, 351.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:26.152117,"(41.0, 430.0, 351.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:27.029218,"(41.0, 410.0, 285.33333333333337)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:27.915921,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:28.917341,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:29.904762,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:30.876393,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:31.852388,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:32.802326,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:33.738093,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:34.612931,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:35.508192,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:36.464637,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:37.442797,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:38.467715,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:39.413029,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:40.263135,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:41.189595,"(41.0, 410.0, 335.2)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:42.171155,"(41.0, 410.0, 226.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:43.190033,"(41.0, 410.0, 226.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:44.144613,"(41.0, 410.0, 226.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:45.021789,"(41.0, 410.0, 226.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:45.942525,"(41.0, 410.0, 226.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:46.875400,"(41.0, 410.0, 226.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:47.845443,"(41.0, 410.0, 226.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:48.840720,"(41.0, 410.0, 226.0)","(8.5, 14.5, 12.925)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:49.833219,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:50.708889,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.288888888888889)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:51.565408,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 8.4)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:52.520145,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 11.0, 6.466666666666667)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:53.402773,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 7.607692307692307)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:54.354267,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.5)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:55.369175,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:56.381126,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:57.358630,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:58.327152,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:28:59.207643,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:00.124433,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:01.079243,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:01.987171,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:02.856722,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:03.829686,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:04.772830,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:05.653859,"(41.0, 410.0, 226.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:06.523535,"(41.0, 390.0, 129.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:07.488507,"(41.0, 390.0, 100.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:08.517974,"(41.0, 390.0, 100.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:09.528844,"(41.0, 390.0, 100.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:10.513710,"(41.0, 390.0, 100.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:11.436086,"(41.0, 390.0, 100.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:12.338392,"(41.0, 390.0, 100.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:13.227104,"(41.0, 390.0, 100.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:14.110881,"(41.0, 390.0, 100.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:15.070875,"(41.0, 390.0, 100.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 23.714285714285715)","(1.9, 2.74, 2.35)"
08-01-2023 14:29:16.058617,"(41.0, 390.0, 100.0)","(8.5, 14.5, 13.025)","(3.8, 4.7, 4.300000000000001)","(3.8, 10.5, 6.411111111111111)","(16.0, 36.0, 22.769230769230766)","(1.9, 2.74, 2.35)"
