,Clarenden Envoy,Sir Lucas,Culture King,Im Jimmy James Nz,Regal Scribe,Assassinator
12-01-2023 14:16:48.773252,"(2.5, 3.0, 2.96)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 11.7)","(10.0, 99999, 99990)","(6.0, 9.4, 9.066666666666666)","(5.5, 7.0, 6.9)"
12-01-2023 14:16:49.887701,"(2.5, 3.0, 2.952)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.2, 9.066666666666666)","(5.5, 7.0, 6.9)"
12-01-2023 14:16:51.044982,"(2.5, 3.0, 2.952)","(3.6, 4.2, 4.064)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.2, 9.066666666666666)","(5.5, 7.0, 6.9)"
12-01-2023 14:16:52.111296,"(2.5, 3.0, 2.914285714285714)","(3.6, 4.2, 4.064)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.2, 8.85)","(5.5, 7.0, 6.8545454545454545)"
12-01-2023 14:16:53.186194,"(2.5, 3.0, 2.90625)","(3.6, 4.2, 4.069230769230769)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.2, 8.85)","(5.5, 7.0, 6.889655172413793)"
12-01-2023 14:16:54.280778,"(2.5, 3.0, 2.90625)","(3.6, 4.2, 4.069230769230769)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.2, 8.85)","(5.5, 7.0, 6.903030303030303)"
12-01-2023 14:16:55.353192,"(2.5, 3.0, 2.90625)","(3.6, 4.2, 4.069230769230769)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.2, 8.85)","(5.5, 7.0, 6.931034482758621)"
12-01-2023 14:16:56.419701,"(2.5, 2.98, 2.901818181818182)","(3.6, 4.2, 4.069230769230769)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.2, 8.85)","(5.5, 7.0, 6.931034482758621)"
12-01-2023 14:16:57.590085,"(2.5, 2.96, 2.912)","(3.6, 4.2, 4.069230769230769)","(9.0, 13.5, 12.136363636363637)","(10.0, 99999, 99990)","(6.0, 9.2, 8.85)","(5.5, 7.0, 6.931034482758621)"
12-01-2023 14:16:58.693808,"(2.5, 2.96, 2.912)","(3.6, 4.2, 4.069230769230769)","(9.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(6.0, 9.2, 8.85)","(5.5, 7.0, 6.931034482758621)"
12-01-2023 14:16:59.725934,"(2.5, 2.96, 2.912)","(3.6, 4.2, 4.069230769230769)","(9.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(6.0, 9.2, 8.85)","(5.5, 7.0, 6.931034482758621)"
12-01-2023 14:17:00.983739,"(2.5, 2.96, 2.912)","(3.6, 4.2, 4.069230769230769)","(9.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(6.0, 9.2, 8.85)","(5.5, 7.0, 6.931034482758621)"
12-01-2023 14:17:02.032847,"(2.5, 2.96, 2.912)","(3.6, 4.2, 4.069230769230769)","(9.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(6.0, 9.2, 8.85)","(5.5, 7.0, 6.944444444444445)"
12-01-2023 14:17:03.217123,"(2.5, 2.96, 2.9028571428571426)","(3.6, 4.2, 4.123684210526315)","(9.0, 13.5, 11.5)","(10.0, 99999, 99990)","(6.0, 9.2, 9.044444444444444)","(5.5, 7.0, 6.944444444444445)"
12-01-2023 14:17:04.257060,"(2.5, 2.96, 2.9028571428571426)","(3.6, 4.2, 4.123684210526315)","(9.0, 13.5, 11.5)","(10.0, 99999, 99990)","(6.0, 9.2, 9.052631578947368)","(5.5, 7.0, 6.78974358974359)"
12-01-2023 14:17:05.326807,"(2.5, 2.94, 2.9144444444444444)","(3.6, 4.2, 4.034285714285715)","(9.0, 13.5, 11.934782608695652)","(10.0, 99999, 99990)","(6.0, 9.2, 9.052631578947368)","(5.5, 6.8, 6.788571428571428)"
12-01-2023 14:17:06.327291,"(2.5, 2.94, 2.9208333333333334)","(3.6, 4.2, 4.034285714285715)","(9.0, 13.5, 11.208333333333334)","(10.0, 99999, 99990)","(6.0, 9.2, 9.052631578947368)","(5.5, 6.8, 6.78974358974359)"
12-01-2023 14:17:07.373375,"(2.5, 2.92, 2.913333333333333)","(3.6, 4.2, 4.034285714285715)","(9.0, 13.5, 11.785714285714286)","(10.0, 99999, 99990)","(6.0, 9.2, 9.052631578947368)","(5.5, 6.8, 6.78974358974359)"
12-01-2023 14:17:08.591773,"(2.5, 2.92, 2.8503846153846153)","(3.6, 4.2, 4.126470588235294)","(9.0, 13.5, 12.166666666666666)","(10.0, 99999, 99990)","(6.0, 9.2, 9.052631578947368)","(5.5, 6.8, 6.9523809523809526)"
12-01-2023 14:17:09.696741,"(2.5, 2.9, 2.8583870967741936)","(3.6, 4.2, 4.123684210526315)","(9.0, 13.5, 12.375)","(10.0, 99999, 99990)","(6.0, 9.2, 9.052631578947368)","(5.5, 7.0, 6.955555555555556)"
12-01-2023 14:17:10.676427,"(2.5, 2.9, 2.8690322580645162)","(3.6, 4.2, 4.123684210526315)","(9.0, 13.5, 12.5)","(10.0, 99999, 99990)","(6.0, 9.2, 9.052631578947368)","(5.5, 7.0, 7.133333333333334)"
12-01-2023 14:17:11.751832,"(2.5, 2.9, 2.8690322580645162)","(3.6, 4.2, 4.123684210526315)","(9.0, 13.5, 12.4)","(10.0, 99999, 99990)","(6.0, 9.2, 9.052631578947368)","(5.5, 7.2, 7.036363636363636)"
12-01-2023 14:17:12.672932,"(2.5, 2.9, 2.8690322580645162)","(3.6, 4.2, 4.123684210526315)","(9.0, 13.5, 12.4)","(10.0, 99999, 99990)","(6.0, 9.2, 9.052631578947368)","(5.5, 7.2, 7.066666666666666)"
12-01-2023 14:17:13.730935,"(2.5, 2.88, 2.844444444444444)","(3.6, 4.2, 4.123684210526315)","(9.0, 13.5, 12.4)","(10.0, 99999, 99990)","(6.0, 9.2, 9.3)","(5.5, 7.2, 7.373913043478261)"
12-01-2023 14:17:14.858271,"(2.5, 2.86, 2.817142857142857)","(3.6, 4.2, 4.123684210526315)","(9.0, 13.5, 12.529411764705882)","(10.0, 99999, 99990)","(6.0, 9.6, 9.428571428571429)","(5.5, 7.4, 7.64)"
12-01-2023 14:17:15.800844,"(2.5, 2.84, 2.796923076923077)","(3.6, 4.2, 4.123684210526315)","(9.0, 13.5, 12.529411764705882)","(10.0, 99999, 99990)","(6.0, 9.6, 9.44)","(5.5, 7.8, 7.628571428571428)"
12-01-2023 14:17:16.905887,"(2.5, 2.76, 2.7253333333333334)","(3.6, 4.2, 4.125641025641025)","(9.0, 13.5, 12.75)","(10.0, 99999, 99990)","(6.0, 9.6, 9.428571428571429)","(5.5, 7.8, 7.4799999999999995)"
12-01-2023 14:17:18.042872,"(2.5, 2.76, 2.7226086956521742)","(3.6, 4.2, 4.126470588235294)","(9.0, 13.5, 13.125)","(10.0, 99999, 99990)","(6.0, 9.6, 9.355555555555556)","(5.5, 7.6, 7.300000000000001)"
12-01-2023 14:17:18.987082,"(2.5, 2.76, 2.7308474576271187)","(3.6, 4.2, 4.078048780487805)","(9.0, 13.5, 13.125)","(10.0, 99999, 99990)","(6.0, 9.4, 9.36)","(5.5, 7.4, 7.3500000000000005)"
12-01-2023 14:17:20.011175,"(2.5, 2.74, 2.726666666666667)","(3.6, 4.2, 4.088888888888889)","(9.0, 13.5, 13.277777777777779)","(10.0, 99999, 99990)","(6.0, 9.4, 9.36)","(5.5, 7.4, 7.373333333333334)"
12-01-2023 14:17:20.947127,"(2.5, 2.7, 2.6542372881355933)","(3.6, 4.3, 4.136363636363636)","(9.0, 13.5, 13.277777777777779)","(10.0, 99999, 99990)","(6.0, 9.4, 9.36)","(5.5, 7.4, 7.375)"
12-01-2023 14:17:21.891432,"(2.5, 2.68, 2.6680701754385967)","(3.6, 4.3, 4.263636363636364)","(9.0, 13.5, 13.277777777777779)","(10.0, 99999, 99990)","(6.0, 9.6, 9.8)","(5.5, 7.4, 7.733333333333333)"
12-01-2023 14:17:22.925818,"(2.5, 2.7, 2.664952380952381)","(3.6, 4.3, 4.1967948717948715)","(9.0, 14.0, 13.55)","(10.0, 99999, 99990)","(6.0, 11.0, 9.719999999999999)","(5.5, 8.0, 7.5)"
12-01-2023 14:17:23.933613,"(2.5, 2.7, 2.664952380952381)","(3.6, 4.3, 3.9951612903225806)","(9.0, 14.0, 13.55)","(10.0, 99999, 99990)","(6.0, 10.5, 10.00909090909091)","(5.5, 7.8, 7.666666666666667)"
12-01-2023 14:17:24.955486,"(2.5, 2.68, 2.673777777777778)","(3.6, 4.2, 4.007692307692308)","(9.0, 14.0, 14.06)","(10.0, 99999, 99990)","(6.0, 10.5, 10.005882352941176)","(5.5, 7.8, 7.666666666666667)"
12-01-2023 14:17:26.047963,"(2.5, 2.68, 2.6789743589743593)","(3.6, 4.1, 4.030769230769231)","(9.0, 15.5, 14.071428571428571)","(10.0, 99999, 99990)","(6.0, 10.5, 10.005882352941176)","(5.5, 7.8, 7.693333333333333)"
12-01-2023 14:17:27.081468,"(2.5, 2.68, 2.679047619047619)","(3.6, 4.1, 4.030769230769231)","(9.0, 15.5, 14.071428571428571)","(10.0, 99999, 99990)","(6.0, 10.5, 10.005882352941176)","(5.5, 7.8, 7.714285714285714)"
12-01-2023 14:17:28.074188,"(2.5, 2.68, 2.679047619047619)","(3.6, 4.0, 3.9926829268292683)","(9.0, 14.5, 14.045454545454545)","(10.0, 99999, 99990)","(6.0, 10.5, 10.18421052631579)","(5.5, 7.8, 7.74)"
12-01-2023 14:17:29.136919,"(2.5, 2.68, 2.679047619047619)","(3.6, 4.0, 3.9926829268292683)","(9.0, 14.5, 14.045454545454545)","(10.0, 99999, 99990)","(6.0, 10.5, 10.18421052631579)","(5.5, 7.8, 7.74)"
12-01-2023 14:17:30.204669,"(2.5, 2.68, 2.679047619047619)","(3.6, 4.0, 3.9926829268292683)","(9.0, 14.5, 14.045454545454545)","(10.0, 99999, 99990)","(6.0, 10.5, 10.05)","(5.5, 7.8, 7.72)"
12-01-2023 14:17:31.218880,"(2.5, 2.68, 2.679047619047619)","(3.6, 4.0, 3.9745098039215687)","(9.0, 14.5, 14.045454545454545)","(10.0, 99999, 99990)","(6.0, 10.5, 9.915)","(5.5, 7.8, 7.72)"
12-01-2023 14:17:32.328333,"(2.5, 2.76, 2.686923076923077)","(3.6, 4.0, 3.9745098039215687)","(9.0, 14.5, 14.045454545454545)","(10.0, 99999, 99990)","(6.0, 10.5, 9.915)","(5.5, 7.8, 7.72)"
12-01-2023 14:17:33.378254,"(2.5, 2.72, 2.6737704918032787)","(3.6, 4.0, 3.9745098039215687)","(9.0, 14.5, 14.045454545454545)","(10.0, 99999, 99990)","(6.0, 10.5, 9.893333333333334)","(5.5, 7.8, 7.541176470588235)"
12-01-2023 14:17:34.461139,"(2.5, 2.72, 2.676615384615385)","(3.6, 4.0, 3.9387323943661974)","(9.0, 14.5, 14.045454545454545)","(10.0, 99999, 99990)","(6.0, 10.5, 9.893333333333334)","(5.5, 7.6, 7.541176470588235)"
12-01-2023 14:17:35.518664,"(2.5, 2.72, 2.676615384615385)","(3.7, 4.0, 3.9387323943661974)","(9.0, 14.5, 14.045454545454545)","(9.0, 99999, 99990)","(7.0, 10.5, 9.893333333333334)","(5.5, 7.6, 7.541176470588235)"
12-01-2023 14:17:36.517513,"(2.5, 2.72, 2.6870175438596493)","(3.7, 4.0, 3.8640625)","(9.0, 15.0, 14.029411764705882)","(9.0, 99999, 99990)","(7.0, 10.5, 9.893333333333334)","(5.5, 7.6, 7.541176470588235)"
12-01-2023 14:17:37.559874,"(2.5, 2.72, 2.6870175438596493)","(3.7, 4.0, 3.8640625)","(9.0, 14.5, 14.045454545454545)","(9.0, 99999, 99990)","(7.0, 10.5, 9.893333333333334)","(5.5, 7.6, 7.541176470588235)"
12-01-2023 14:17:38.560920,"(2.5, 2.72, 2.6870175438596493)","(3.7, 4.0, 3.8640625)","(9.0, 14.5, 14.045454545454545)","(9.0, 99999, 99990)","(7.0, 10.5, 10.166666666666666)","(5.5, 7.6, 7.582142857142857)"
12-01-2023 14:17:39.527347,"(2.5, 2.72, 2.6886666666666668)","(3.7, 4.0, 3.8640625)","(9.0, 14.5, 14.045454545454545)","(9.0, 99999, 99990)","(7.0, 10.5, 10.2)","(5.5, 7.6, 7.745454545454545)"
12-01-2023 14:17:40.560283,"(2.5, 2.72, 2.688813559322034)","(3.7, 3.95, 3.861111111111111)","(9.0, 14.0, 13.772727272727273)","(9.0, 99999, 99990)","(7.0, 10.5, 10.2)","(5.5, 8.0, 7.745454545454545)"
12-01-2023 14:17:41.621084,"(2.5, 2.72, 2.688813559322034)","(3.7, 3.95, 3.860344827586207)","(9.0, 14.0, 13.545454545454545)","(9.0, 99999, 99990)","(7.0, 10.5, 10.2)","(5.5, 8.0, 7.745454545454545)"
12-01-2023 14:17:42.739591,"(2.5, 2.72, 2.6898360655737705)","(3.5, 3.95, 3.8657894736842104)","(10.0, 14.0, 13.384615384615385)","(9.0, 99999, 99990)","(7.0, 10.5, 10.525641025641026)","(5.5, 8.0, 7.85)"
12-01-2023 14:17:43.863521,"(2.5, 2.7, 2.668888888888889)","(3.5, 3.95, 3.909090909090909)","(10.0, 14.0, 13.15625)","(9.0, 99999, 99990)","(7.0, 11.0, 10.166666666666666)","(5.5, 8.0, 7.781818181818181)"
12-01-2023 14:17:44.843219,"(2.5, 2.78, 2.725217391304348)","(3.5, 3.9, 3.88)","(10.0, 14.0, 13.15625)","(9.0, 99999, 99990)","(7.0, 10.5, 10.166666666666666)","(5.5, 7.8, 7.790697674418604)"
12-01-2023 14:17:45.921340,"(2.5, 2.78, 2.7157142857142857)","(3.5, 3.85, 3.7189655172413794)","(10.0, 13.5, 13.045454545454545)","(9.0, 99999, 99990)","(7.0, 10.5, 10.241379310344827)","(5.5, 7.8, 7.852631578947368)"
12-01-2023 14:17:47.012566,"(2.5, 2.76, 2.7046153846153844)","(3.5, 3.85, 3.802)","(10.0, 13.5, 12.714285714285714)","(9.0, 99999, 99990)","(7.0, 11.0, 10.5)","(5.5, 8.2, 8.385714285714286)"
12-01-2023 14:17:47.997794,"(2.5, 2.74, 2.682105263157895)","(3.5, 3.85, 3.8112903225806454)","(10.0, 13.0, 12.714285714285714)","(9.0, 99999, 99990)","(7.0, 11.0, 10.5)","(5.5, 8.6, 8.433333333333334)"
12-01-2023 14:17:48.958155,"(2.5, 2.78, 2.75)","(3.5, 3.8, 3.775)","(10.0, 13.0, 12.277777777777779)","(9.0, 99999, 99990)","(7.0, 11.0, 10.44)","(5.5, 8.6, 8.415384615384616)"
12-01-2023 14:17:50.031288,"(2.5, 2.78, 2.7577777777777777)","(3.5, 3.8, 3.7473684210526317)","(10.0, 13.0, 12.227272727272727)","(9.0, 99999, 99990)","(7.0, 11.0, 10.44)","(5.5, 8.6, 7.85)"
12-01-2023 14:17:51.056432,"(2.5, 2.78, 2.733846153846154)","(3.5, 3.8, 3.75)","(10.0, 13.0, 12.227272727272727)","(9.0, 99999, 99990)","(7.0, 11.0, 10.44)","(5.5, 8.6, 7.85)"
12-01-2023 14:17:52.015311,"(2.5, 2.78, 2.76469387755102)","(3.5, 3.85, 3.7520408163265304)","(10.0, 13.0, 12.588709677419354)","(9.0, 99999, 99990)","(7.0, 11.0, 10.44)","(5.5, 8.6, 7.58)"
12-01-2023 14:17:53.213582,"(2.5, 2.78, 2.743855421686747)","(3.5, 3.8, 3.7426470588235294)","(10.0, 12.5, 12.133333333333333)","(9.0, 99999, 99990)","(7.0, 11.0, 10.3)","(5.5, 8.2, 7.506666666666667)"
12-01-2023 14:17:54.349617,"(2.5, 2.76, 2.72875)","(3.5, 3.8, 3.7225806451612904)","(10.0, 12.5, 12.270833333333334)","(9.0, 99999, 99990)","(7.0, 11.0, 10.204545454545455)","(5.5, 8.2, 7.7)"
12-01-2023 14:17:55.434151,"(2.5, 2.76, 2.692)","(3.5, 3.95, 3.8982332155477035)","(10.0, 11.5, 10.125)","(9.0, 99999, 99990)","(7.0, 11.5, 11.270588235294118)","(5.5, 8.2, 7.823529411764706)"
12-01-2023 14:17:56.615338,"(2.5, 2.76, 2.7359999999999998)","(3.5, 3.95, 3.9024752475247526)","(10.0, 11.5, 10.481132075471699)","(9.0, 99999, 99990)","(7.0, 11.5, 11.353846153846154)","(5.5, 8.2, 7.5687500000000005)"
12-01-2023 14:17:57.641851,"(2.5, 2.68, 2.6459259259259262)","(3.5, 3.95, 3.914889705882353)","(10.0, 11.5, 10.481132075471699)","(10.0, 99999, 99990)","(7.0, 11.5, 11.343283582089553)","(5.5, 8.0, 7.676923076923077)"
12-01-2023 14:17:58.805733,"(2.5, 2.66, 2.6514285714285717)","(3.5, 4.1, 4.01)","(10.0, 11.0, 10.085714285714285)","(10.0, 99999, 99990)","(7.0, 11.5, 11.343283582089553)","(5.5, 7.8, 7.676923076923077)"
12-01-2023 14:18:00.001102,"(2.5, 2.66, 2.651764705882353)","(3.5, 4.1, 4.024657534246575)","(10.0, 11.0, 10.085714285714285)","(10.0, 99999, 99990)","(7.0, 11.5, 11.31578947368421)","(5.5, 7.8, 7.832)"
12-01-2023 14:18:01.129326,"(2.5, 2.62, 2.615640138408305)","(3.5, 4.2, 4.060759493670886)","(10.0, 11.0, 10.261538461538462)","(10.0, 99999, 99990)","(7.0, 11.5, 11.31578947368421)","(5.5, 8.0, 7.819047619047619)"
12-01-2023 14:18:02.306258,"(2.5, 2.66, 2.6560869565217393)","(3.5, 4.1, 4.055882352941176)","(10.0, 11.0, 10.22857142857143)","(10.0, 99999, 99990)","(7.0, 11.5, 11.327272727272728)","(5.5, 8.0, 7.819047619047619)"
12-01-2023 14:18:03.453700,"(2.5, 2.66, 2.6560869565217393)","(3.5, 4.1, 4.014285714285714)","(9.0, 11.0, 10.3)","(10.0, 99999, 99990)","(7.5, 11.5, 11.803030303030303)","(5.5, 8.0, 7.81)"
12-01-2023 14:18:04.516125,"(2.5, 2.66, 2.6516)","(3.5, 4.2, 4.038805970149253)","(9.0, 11.0, 10.3)","(10.0, 99999, 99990)","(7.5, 12.0, 12.370967741935484)","(5.5, 8.0, 7.841666666666667)"
12-01-2023 14:18:05.548076,"(2.5, 2.64, 2.625238095238095)","(3.5, 4.2, 4.054054054054054)","(9.0, 11.0, 10.4)","(10.0, 99999, 99990)","(7.5, 12.5, 12.236363636363636)","(5.5, 8.0, 7.095238095238095)"
12-01-2023 14:18:06.601875,"(2.5, 2.66, 2.6306122448979594)","(3.5, 4.2, 4.166666666666667)","(9.0, 11.0, 10.296296296296296)","(10.0, 99999, 99990)","(7.5, 13.0, 12.594594594594595)","(5.5, 8.0, 7.177777777777778)"
12-01-2023 14:18:07.654729,"(2.45, 2.66, 2.6306122448979594)","(3.5, 4.2, 4.194117647058824)","(9.0, 10.5, 10.25)","(10.0, 99999, 99990)","(7.5, 13.0, 12.594594594594595)","(5.5, 7.8, 7.341666666666667)"
12-01-2023 14:18:08.778342,"(2.45, 2.66, 2.644347826086957)","(3.5, 4.3, 4.20483870967742)","(9.0, 10.5, 10.619047619047619)","(10.0, 99999, 99990)","(7.5, 13.0, 12.594594594594595)","(5.5, 7.8, 7.341666666666667)"
12-01-2023 14:18:09.816929,"(2.45, 2.66, 2.623076923076923)","(3.5, 4.3, 4.165909090909091)","(9.0, 11.0, 10.619047619047619)","(10.0, 99999, 99990)","(7.5, 13.0, 12.666666666666666)","(5.5, 7.8, 7.28421052631579)"
12-01-2023 14:18:10.871325,"(2.45, 2.66, 2.644347826086957)","(3.5, 4.2, 4.174358974358975)","(9.0, 11.0, 10.619047619047619)","(10.0, 99999, 99990)","(7.5, 13.0, 12.666666666666666)","(5.5, 7.6, 7.28421052631579)"
12-01-2023 14:18:11.979353,"(2.45, 2.7, 2.651111111111111)","(3.5, 4.2, 4.133333333333333)","(9.0, 11.0, 10.619047619047619)","(10.0, 99999, 99990)","(7.5, 13.0, 12.666666666666666)","(5.5, 7.6, 7.242105263157895)"
12-01-2023 14:18:13.002086,"(2.45, 2.7, 2.621777777777778)","(3.5, 4.2, 4.10943396226415)","(9.0, 11.0, 10.619047619047619)","(10.0, 99999, 99990)","(8.0, 13.0, 12.666666666666666)","(6.0, 7.4, 7.242105263157895)"
12-01-2023 14:18:14.072171,"(2.45, 2.7, 2.621777777777778)","(3.5, 4.2, 4.10943396226415)","(9.0, 11.0, 10.619047619047619)","(10.0, 99999, 99990)","(8.0, 13.0, 12.720930232558139)","(6.0, 7.4, 7.242105263157895)"
12-01-2023 14:18:15.105203,"(2.45, 2.7, 2.621777777777778)","(3.5, 4.2, 4.146835443037975)","(9.0, 11.0, 10.619047619047619)","(10.0, 99999, 99990)","(8.0, 13.0, 12.1)","(6.0, 7.4, 7.242105263157895)"
12-01-2023 14:18:16.257949,"(2.45, 2.7, 2.6251063829787236)","(3.5, 4.2, 4.1)","(9.0, 11.0, 10.619047619047619)","(10.0, 99999, 99990)","(8.0, 13.0, 12.131578947368421)","(6.0, 7.4, 7.345454545454546)"
12-01-2023 14:18:17.415709,"(2.45, 2.7, 2.626666666666667)","(3.5, 4.1, 4.094285714285714)","(9.0, 11.0, 10.619047619047619)","(10.0, 99999, 99990)","(8.0, 13.0, 12.423076923076923)","(6.0, 7.6, 7.371428571428572)"
12-01-2023 14:18:18.579981,"(2.45, 2.7, 2.6393103448275865)","(3.5, 4.0, 3.966666666666667)","(9.0, 11.0, 10.619047619047619)","(10.0, 99999, 99990)","(8.0, 13.0, 13.107142857142858)","(6.0, 7.8, 7.609523809523809)"
12-01-2023 14:18:19.613306,"(2.45, 2.7, 2.638245614035088)","(3.5, 4.1, 4.0)","(9.0, 11.0, 10.619047619047619)","(10.0, 99999, 99990)","(8.0, 13.5, 12.71875)","(6.0, 7.8, 7.541935483870968)"
12-01-2023 14:18:20.776270,"(2.45, 2.7, 2.638245614035088)","(3.5, 4.1, 4.0)","(9.0, 11.0, 10.586206896551724)","(10.0, 99999, 99990)","(8.0, 13.0, 12.71875)","(6.0, 7.8, 7.541935483870968)"
12-01-2023 14:18:21.800151,"(2.45, 2.7, 2.6393103448275865)","(3.5, 4.1, 3.9789915966386555)","(9.0, 11.0, 10.586206896551724)","(10.0, 99999, 99990)","(8.0, 13.0, 12.71875)","(6.0, 7.8, 7.541935483870968)"
12-01-2023 14:18:22.885830,"(2.45, 2.68, 2.6429411764705883)","(3.5, 4.1, 3.9625000000000004)","(9.0, 11.0, 10.078947368421053)","(10.0, 99999, 99990)","(8.0, 13.0, 12.71875)","(6.0, 7.8, 7.7)"
12-01-2023 14:18:23.951455,"(2.45, 2.68, 2.6429411764705883)","(3.5, 4.1, 3.9625000000000004)","(9.0, 10.5, 10.078947368421053)","(10.0, 99999, 99990)","(8.0, 13.0, 12.71875)","(6.0, 7.8, 7.824)"
12-01-2023 14:18:24.939806,"(2.45, 2.68, 2.661739130434783)","(3.5, 4.1, 3.959146341463415)","(9.0, 10.5, 10.078947368421053)","(10.0, 99999, 99990)","(8.0, 13.0, 12.321428571428571)","(6.0, 8.0, 7.788888888888889)"
12-01-2023 14:18:26.045793,"(2.45, 2.68, 2.661739130434783)","(3.5, 4.0, 3.939252336448598)","(9.0, 10.5, 10.078947368421053)","(10.0, 99999, 99990)","(8.0, 13.5, 12.714285714285714)","(6.0, 8.0, 7.794594594594594)"
12-01-2023 14:18:27.079121,"(2.45, 2.68, 2.661739130434783)","(3.5, 4.0, 3.939252336448598)","(9.0, 10.5, 10.078947368421053)","(10.0, 99999, 99990)","(8.0, 13.5, 12.714285714285714)","(6.0, 8.0, 7.705882352941177)"
12-01-2023 14:18:28.169946,"(2.45, 2.68, 2.661739130434783)","(3.5, 3.95, 3.908333333333333)","(9.0, 10.5, 10.166666666666666)","(10.0, 99999, 99990)","(8.0, 13.5, 12.766666666666667)","(6.0, 8.0, 7.743589743589744)"
12-01-2023 14:18:29.246146,"(2.45, 2.68, 2.661739130434783)","(3.5, 3.85, 3.808273381294964)","(9.0, 10.5, 10.1)","(10.0, 99999, 99990)","(8.0, 13.5, 13.181818181818182)","(6.0, 8.0, 8.1)"
12-01-2023 14:18:30.338131,"(2.45, 2.72, 2.7153846153846155)","(3.5, 3.8, 3.7305555555555556)","(9.0, 10.5, 10.1)","(10.0, 99999, 99990)","(8.0, 14.0, 13.333333333333334)","(6.0, 8.2, 8.1)"
12-01-2023 14:18:31.464275,"(2.45, 2.72, 2.7153846153846155)","(3.5, 3.8, 3.7032608695652174)","(9.0, 10.5, 10.394736842105264)","(10.0, 99999, 99990)","(8.0, 14.0, 13.333333333333334)","(6.0, 8.2, 8.128571428571428)"
12-01-2023 14:18:32.715866,"(2.45, 2.72, 2.6900000000000004)","(3.5, 3.8, 3.712745098039216)","(9.0, 10.5, 10.394736842105264)","(10.0, 99999, 99990)","(8.0, 14.0, 13.333333333333334)","(6.0, 8.4, 8.128571428571428)"
12-01-2023 14:18:33.871913,"(2.45, 2.72, 2.6900000000000004)","(3.5, 3.8, 3.7032608695652174)","(9.0, 10.5, 10.394736842105264)","(10.0, 99999, 99990)","(8.0, 14.0, 13.04)","(6.0, 8.4, 8.128571428571428)"
12-01-2023 14:18:34.972329,"(2.45, 2.72, 2.6900000000000004)","(3.5, 3.8, 3.654891304347826)","(9.0, 10.5, 10.394736842105264)","(10.0, 99999, 99990)","(8.0, 14.0, 13.04)","(6.0, 8.4, 8.125)"
12-01-2023 14:18:36.124037,"(2.45, 2.72, 2.7170370370370374)","(3.5, 3.8, 3.674193548387097)","(9.0, 10.5, 10.394736842105264)","(10.0, 99999, 99990)","(8.0, 14.0, 12.714285714285714)","(6.0, 8.4, 8.224)"
12-01-2023 14:18:37.105382,"(2.45, 2.72, 2.7170370370370374)","(3.5, 3.8, 3.674193548387097)","(9.0, 10.5, 10.394736842105264)","(10.0, 99999, 99990)","(8.0, 14.0, 12.714285714285714)","(6.0, 8.4, 8.224)"
12-01-2023 14:18:38.167278,"(2.45, 2.72, 2.7170370370370374)","(3.4, 3.8, 3.674193548387097)","(9.0, 10.5, 10.434782608695652)","(10.0, 99999, 99990)","(8.0, 14.0, 12.7)","(6.0, 8.4, 8.270967741935484)"
12-01-2023 14:18:39.211047,"(2.45, 2.72, 2.717538461538462)","(3.4, 3.75, 3.7211538461538463)","(9.0, 10.5, 10.434782608695652)","(10.0, 99999, 99990)","(8.0, 13.5, 12.61111111111111)","(6.0, 8.6, 8.32)"
12-01-2023 14:18:40.305383,"(2.45, 2.72, 2.71375)","(3.4, 3.75, 3.7211538461538463)","(9.0, 10.5, 10.434782608695652)","(10.0, 99999, 99990)","(8.0, 13.5, 12.61111111111111)","(6.0, 8.6, 8.32)"
12-01-2023 14:18:41.453875,"(2.45, 2.72, 2.71375)","(3.4, 3.75, 3.6484615384615386)","(9.0, 10.5, 10.434782608695652)","(10.0, 99999, 99990)","(8.0, 13.5, 12.61111111111111)","(6.0, 8.6, 8.32)"
12-01-2023 14:18:42.567724,"(2.45, 2.72, 2.7171014492753627)","(3.4, 3.75, 3.6484615384615386)","(9.0, 10.5, 10.408163265306122)","(10.0, 99999, 99990)","(8.0, 13.5, 12.61111111111111)","(6.0, 8.6, 8.32)"
12-01-2023 14:18:43.668095,"(2.45, 2.72, 2.7156521739130435)","(3.4, 3.75, 3.6484615384615386)","(9.0, 10.5, 10.408163265306122)","(10.0, 99999, 99990)","(8.0, 13.5, 12.61111111111111)","(6.0, 8.6, 8.32)"
