,Cheval De Vaga,Pyms Royale,Time Scale,Cash Away,Hint Of Mint,Magniforce,Tadweer,Goddess Of Giving,My Dilemma
07-01-2023 17:01:46.395820,"(4.2, 4.7, 4.696186440677966)","(101.0, 200.0, 182.0)","(5.5, 6.2, 6.126027397260274)","(12.0, 14.0, 13.63768115942029)","(51.0, 80.0, 79.42307692307692)","(31.0, 46.0, 45.130434782608695)","(3.8, 4.3, 4.289664804469274)","(4.0, 4.7, 4.653233082706767)","(13.0, 17.0, 16.721264367816094)"
07-01-2023 17:01:47.453569,"(4.2, 4.8, 4.717312661498708)","(101.0, 200.0, 185.0)","(5.5, 6.2, 6.126027397260274)","(12.0, 14.0, 13.663636363636364)","(51.0, 80.0, 79.42307692307692)","(31.0, 46.0, 45.130434782608695)","(3.8, 4.3, 4.2987692307692305)","(4.0, 4.7, 4.652203136669156)","(13.0, 17.0, 16.721264367816094)"
07-01-2023 17:01:48.493995,"(4.2, 4.8, 4.717312661498708)","(101.0, 200.0, 188.0)","(5.5, 6.2, 6.134069400630915)","(12.0, 14.0, 13.657657657657658)","(51.0, 80.0, 79.44444444444444)","(31.0, 46.0, 45.6)","(3.8, 4.3, 4.1793388429752065)","(4.0, 4.7, 4.609646302250804)","(13.0, 17.0, 16.754545454545454)"
07-01-2023 17:01:49.628161,"(4.2, 4.8, 4.75794701986755)","(101.0, 200.0, 192.0)","(5.5, 6.2, 6.135692307692308)","(12.0, 13.5, 13.606060606060606)","(51.0, 80.0, 79.0)","(31.0, 46.0, 45.6)","(3.8, 4.2, 4.175305623471883)","(4.0, 4.7, 4.605882352941176)","(13.0, 17.0, 16.754545454545454)"
07-01-2023 17:01:50.699611,"(4.2, 4.7, 4.691603053435115)","(101.0, 200.0, 195.0)","(5.5, 6.2, 6.1362804878048784)","(12.0, 14.0, 13.606060606060606)","(51.0, 80.0, 76.92307692307692)","(31.0, 46.0, 46.416666666666664)","(3.8, 4.2, 4.166548672566372)","(4.0, 4.7, 4.615264797507788)","(13.0, 17.0, 16.733333333333334)"
07-01-2023 17:01:51.849754,"(4.2, 4.8, 4.766869300911854)","(101.0, 200.0, 195.0)","(5.5, 6.2, 6.137071651090343)","(12.0, 14.0, 13.413978494623656)","(51.0, 80.0, 76.92307692307692)","(31.0, 48.0, 46.56521739130435)","(3.8, 4.2, 4.166548672566372)","(4.0, 4.7, 4.615264797507788)","(13.0, 17.0, 16.723214285714285)"
07-01-2023 17:01:52.978991,"(4.2, 4.8, 4.7695530726256985)","(101.0, 200.0, 195.0)","(5.5, 6.2, 6.137071651090343)","(12.0, 13.5, 13.26923076923077)","(51.0, 80.0, 79.0)","(31.0, 48.0, 46.75471698113208)","(3.8, 4.2, 4.195674300254453)","(4.0, 4.7, 4.656859635210151)","(13.0, 17.0, 16.723214285714285)"
07-01-2023 17:01:54.066314,"(4.2, 4.8, 4.7488439306358385)","(101.0, 200.0, 198.33333333333334)","(5.5, 6.2, 6.138131699846861)","(12.0, 13.5, 13.316176470588236)","(51.0, 80.0, 77.33333333333333)","(31.0, 48.0, 46.82142857142857)","(3.8, 4.2, 4.207760141093474)","(4.0, 4.7, 4.619559228650138)","(13.0, 17.0, 16.759375)"
07-01-2023 17:01:55.126074,"(4.2, 4.6, 4.5976539589442815)","(101.0, 200.0, 198.46153846153845)","(5.5, 6.2, 6.136075949367089)","(12.0, 13.5, 13.316176470588236)","(51.0, 80.0, 77.33333333333333)","(31.0, 48.0, 46.82142857142857)","(3.8, 4.3, 4.207760141093474)","(4.0, 4.7, 4.619559228650138)","(13.0, 17.0, 16.759375)"
07-01-2023 17:01:56.282712,"(4.2, 4.7, 4.615353535353535)","(101.0, 170.0, 161.66666666666666)","(5.5, 6.2, 6.134733441033926)","(12.0, 13.5, 13.43)","(51.0, 80.0, 79.16666666666667)","(31.0, 48.0, 46.91803278688525)","(3.8, 4.3, 4.222171945701358)","(4.0, 4.7, 4.642003514938489)","(13.0, 17.0, 16.737142857142857)"
07-01-2023 17:01:57.352808,"(4.2, 4.7, 4.615800415800416)","(101.0, 170.0, 161.7391304347826)","(5.5, 6.2, 6.134733441033926)","(12.0, 14.0, 13.691780821917808)","(51.0, 80.0, 77.33333333333333)","(31.0, 48.0, 46.91803278688525)","(3.8, 4.3, 4.222171945701358)","(4.0, 4.7, 4.642003514938489)","(13.0, 17.0, 16.737142857142857)"
07-01-2023 17:01:58.469709,"(4.2, 4.7, 4.625414364640884)","(101.0, 170.0, 161.7391304347826)","(5.5, 6.2, 6.134733441033926)","(12.0, 14.0, 13.666666666666666)","(51.0, 80.0, 77.33333333333333)","(31.0, 48.0, 47.0)","(3.8, 4.3, 4.229855072463768)","(4.0, 4.6, 4.551675353685778)","(13.0, 17.0, 16.689497716894977)"
07-01-2023 17:01:59.556412,"(4.2, 4.7, 4.627419354838709)","(101.0, 170.0, 161.7391304347826)","(5.5, 6.2, 6.134733441033926)","(12.0, 14.0, 13.571428571428571)","(51.0, 80.0, 79.16666666666667)","(31.0, 48.0, 47.0)","(3.8, 4.3, 4.229855072463768)","(4.0, 4.6, 4.551675353685778)","(13.0, 17.0, 16.689497716894977)"
07-01-2023 17:02:00.695914,"(4.2, 4.6, 4.584681583476764)","(101.0, 170.0, 161.7391304347826)","(5.5, 6.2, 6.150621118012422)","(12.0, 14.0, 14.333333333333334)","(51.0, 80.0, 78.75)","(31.0, 48.0, 47.86666666666667)","(3.8, 4.3, 4.336420525657071)","(4.0, 4.6, 4.556685236768802)","(13.0, 17.0, 16.841549295774648)"
07-01-2023 17:02:01.788191,"(4.2, 4.5, 4.485928143712575)","(101.0, 170.0, 163.33333333333334)","(5.5, 6.4, 6.228381374722838)","(12.0, 14.5, 14.333333333333334)","(51.0, 80.0, 79.33333333333333)","(31.0, 48.0, 48.73684210526316)","(3.8, 4.4, 4.330446927374302)","(4.0, 4.6, 4.5556010928961745)","(13.0, 17.0, 16.841549295774648)"
07-01-2023 17:02:02.841852,"(4.2, 4.5, 4.483916990920882)","(101.0, 170.0, 152.35294117647058)","(5.5, 6.4, 6.236633663366337)","(12.0, 14.5, 14.022012578616351)","(51.0, 80.0, 76.625)","(31.0, 50.0, 48.857142857142854)","(3.8, 4.4, 4.405816831683168)","(4.0, 4.6, 4.5566371681415925)","(13.0, 17.0, 16.901639344262296)"
07-01-2023 17:02:03.876019,"(4.2, 4.5, 4.483916990920882)","(101.0, 160.0, 145.0)","(5.5, 6.2, 6.196986301369863)","(12.0, 14.0, 13.672268907563025)","(51.0, 85.0, 78.25)","(31.0, 50.0, 48.857142857142854)","(3.8, 4.5, 4.40689238210399)","(4.0, 4.6, 4.556274509803921)","(13.0, 17.0, 16.904761904761905)"
07-01-2023 17:02:04.908522,"(4.2, 4.5, 4.484577114427861)","(101.0, 160.0, 142.5)","(5.5, 6.4, 6.2648596321394)","(12.0, 14.0, 13.672268907563025)","(51.0, 85.0, 78.72093023255815)","(31.0, 50.0, 48.904761904761905)","(3.8, 4.5, 4.422332506203475)","(4.0, 4.6, 4.4951090159104305)","(13.0, 17.0, 16.911290322580644)"
07-01-2023 17:02:06.094402,"(4.2, 4.5, 4.490758293838862)","(101.0, 160.0, 142.5)","(5.5, 6.2, 6.151121076233184)","(12.0, 14.0, 13.628571428571428)","(51.0, 85.0, 78.72093023255815)","(31.0, 50.0, 49.08571428571429)","(3.8, 4.5, 4.423059360730594)","(4.0, 4.5, 4.494923547400612)","(13.0, 17.0, 16.918032786885245)"
07-01-2023 17:02:07.310839,"(4.0, 4.6, 4.515046296296296)","(101.0, 170.0, 143.33333333333334)","(5.5, 6.2, 6.151121076233184)","(12.0, 14.0, 13.628571428571428)","(51.0, 85.0, 77.5)","(31.0, 50.0, 49.08571428571429)","(3.8, 4.5, 4.4149802890932985)","(4.0, 4.5, 4.503968253968254)","(13.0, 17.0, 16.88888888888889)"
07-01-2023 17:02:08.402669,"(4.0, 4.6, 4.518805309734513)","(101.0, 170.0, 146.52173913043478)","(5.5, 6.2, 6.14656862745098)","(12.0, 14.0, 13.589473684210526)","(51.0, 80.0, 76.42857142857143)","(31.0, 50.0, 49.08571428571429)","(3.8, 4.5, 4.415517241379311)","(4.0, 4.6, 4.5240585774058575)","(13.0, 17.0, 16.88888888888889)"
07-01-2023 17:02:09.472758,"(4.0, 4.6, 4.518805309734513)","(101.0, 160.0, 152.5)","(5.5, 6.2, 6.165642458100558)","(12.0, 14.0, 13.64090909090909)","(51.0, 80.0, 76.42857142857143)","(31.0, 50.0, 48.5)","(3.8, 4.5, 4.415517241379311)","(4.0, 4.6, 4.528260869565218)","(13.0, 17.0, 16.88888888888889)"
07-01-2023 17:02:10.527295,"(4.0, 4.5, 4.493292682926829)","(101.0, 160.0, 150.66666666666666)","(5.5, 6.2, 6.165546218487395)","(12.0, 14.0, 13.64090909090909)","(51.0, 80.0, 79.5)","(31.0, 50.0, 49.05882352941177)","(3.8, 4.5, 4.380885780885781)","(4.0, 4.6, 4.476740506329114)","(13.0, 17.0, 17.385964912280702)"
07-01-2023 17:02:11.622649,"(4.0, 4.6, 4.531159420289855)","(101.0, 160.0, 155.0)","(5.5, 6.4, 6.251292246520875)","(12.0, 14.0, 13.804123711340207)","(51.0, 80.0, 74.0909090909091)","(31.0, 50.0, 48.92307692307692)","(3.8, 4.4, 4.366730769230769)","(4.0, 4.5, 4.496421725239617)","(13.0, 17.5, 17.42452830188679)"
07-01-2023 17:02:12.808229,"(4.0, 4.6, 4.534200157604412)","(101.0, 160.0, 151.42857142857142)","(5.5, 6.4, 6.261737523105361)","(12.0, 14.0, 13.804123711340207)","(51.0, 80.0, 74.0909090909091)","(31.0, 50.0, 48.92307692307692)","(3.8, 4.4, 4.3743169398907105)","(4.0, 4.5, 4.496315789473684)","(13.0, 17.5, 17.453488372093023)"
07-01-2023 17:02:14.021504,"(4.0, 4.6, 4.534200157604412)","(101.0, 160.0, 136.92307692307693)","(5.5, 6.4, 6.261601642710472)","(12.0, 14.0, 13.758771929824562)","(51.0, 80.0, 73.75)","(31.0, 50.0, 48.92307692307692)","(3.8, 4.4, 4.347226386806597)","(4.0, 4.5, 4.496315789473684)","(13.0, 17.5, 17.55921052631579)"
07-01-2023 17:02:15.098706,"(4.0, 4.6, 4.534200157604412)","(101.0, 160.0, 136.92307692307693)","(5.5, 6.4, 6.261601642710472)","(12.0, 14.0, 13.870748299319727)","(51.0, 80.0, 76.84210526315789)","(31.0, 50.0, 49.16129032258065)","(3.8, 4.4, 4.339219512195122)","(4.0, 4.5, 4.4908754623921086)","(13.0, 18.0, 17.862745098039216)"
07-01-2023 17:02:16.179315,"(4.0, 4.6, 4.539667630057803)","(101.0, 150.0, 146.0)","(5.5, 6.4, 6.284702093397746)","(11.0, 14.0, 13.870748299319727)","(51.0, 80.0, 76.84210526315789)","(41.0, 50.0, 49.16129032258065)","(3.8, 4.4, 4.339219512195122)","(4.0, 4.5, 4.4908754623921086)","(14.0, 18.0, 17.862745098039216)"
07-01-2023 17:02:17.210379,"(4.2, 4.6, 4.539667630057803)","(101.0, 150.0, 146.0)","(5.5, 6.4, 6.284702093397746)","(12.0, 14.0, 13.870748299319727)","(51.0, 80.0, 76.84210526315789)","(41.0, 50.0, 49.16129032258065)","(3.8, 4.4, 4.339219512195122)","(4.0, 4.5, 4.4908754623921086)","(14.0, 18.0, 17.862745098039216)"
07-01-2023 17:02:18.377741,"(4.2, 4.6, 4.547681704260651)","(101.0, 160.0, 153.33333333333334)","(5.5, 6.4, 6.300797448165869)","(12.0, 14.5, 14.268)","(51.0, 80.0, 77.5)","(41.0, 55.0, 50.294117647058826)","(3.8, 4.3, 4.261780821917808)","(4.0, 4.6, 4.5)","(14.0, 18.0, 17.894444444444446)"
07-01-2023 17:02:19.436974,"(4.2, 4.6, 4.550445103857567)","(101.0, 160.0, 153.0)","(5.5, 6.4, 6.30016051364366)","(12.0, 14.5, 14.290780141843971)","(51.0, 80.0, 77.5)","(31.0, 55.0, 50.9375)","(3.8, 4.3, 4.264428571428572)","(4.0, 4.5, 4.492278481012658)","(14.0, 18.0, 17.8659793814433)"
07-01-2023 17:02:20.513251,"(4.2, 4.6, 4.558044554455446)","(101.0, 160.0, 153.0)","(5.5, 6.4, 6.30890052356021)","(12.0, 14.5, 14.290780141843971)","(51.0, 80.0, 77.5)","(31.0, 55.0, 50.88235294117647)","(3.8, 4.3, 4.257233502538071)","(4.0, 4.5, 4.5301136363636365)","(14.0, 18.0, 17.865)"
07-01-2023 17:02:21.758494,"(4.2, 4.6, 4.559897828863346)","(101.0, 160.0, 153.0)","(5.5, 6.4, 6.312709030100335)","(12.0, 14.5, 14.325581395348838)","(51.0, 80.0, 77.6470588235294)","(31.0, 55.0, 51.95652173913044)","(3.8, 4.3, 4.257630979498861)","(4.0, 4.6, 4.480277008310249)","(14.0, 18.0, 17.78099173553719)"
07-01-2023 17:02:22.876191,"(4.2, 4.7, 4.616874999999999)","(101.0, 160.0, 153.63636363636363)","(5.5, 6.4, 6.308186195826646)","(12.0, 14.5, 14.325581395348838)","(51.0, 80.0, 79.21052631578948)","(31.0, 55.0, 51.5)","(3.8, 4.3, 4.252647503782148)","(4.0, 4.5, 4.468932038834952)","(14.0, 18.0, 17.800884955752213)"
07-01-2023 17:02:24.021315,"(4.2, 4.7, 4.621492007104796)","(101.0, 160.0, 153.63636363636363)","(5.5, 6.4, 6.307890499194848)","(12.0, 14.5, 14.325581395348838)","(51.0, 80.0, 79.21052631578948)","(31.0, 55.0, 51.282051282051285)","(3.8, 4.3, 4.2746031746031745)","(4.0, 4.5, 4.454739336492891)","(14.0, 18.0, 17.800884955752213)"
07-01-2023 17:02:25.154979,"(4.2, 4.7, 4.627529021558872)","(101.0, 160.0, 152.85714285714286)","(5.5, 6.4, 6.3069918699187)","(12.0, 14.5, 14.329268292682928)","(51.0, 80.0, 79.21052631578948)","(31.0, 55.0, 51.282051282051285)","(3.8, 4.3, 4.2646492434663)","(4.0, 4.5, 4.456125574272588)","(14.0, 18.0, 18.02173913043478)"
07-01-2023 17:02:26.593354,"(4.2, 4.7, 4.627166666666667)","(101.0, 160.0, 152.0)","(5.5, 6.4, 6.305766062602966)","(12.0, 14.5, 14.329268292682928)","(51.0, 80.0, 79.21052631578948)","(41.0, 55.0, 50.60606060606061)","(3.8, 4.3, 4.268466257668711)","(4.0, 4.5, 4.453193033381713)","(14.0, 18.5, 18.274509803921568)"
07-01-2023 17:02:27.880985,"(4.2, 4.7, 4.627166666666667)","(101.0, 160.0, 152.0)","(5.5, 6.4, 6.305766062602966)","(12.0, 14.5, 14.276785714285714)","(51.0, 80.0, 79.21052631578948)","(41.0, 55.0, 51.5)","(3.8, 4.3, 4.267022696929239)","(4.0, 4.5, 4.451171303074671)","(14.0, 18.5, 17.933823529411764)"
07-01-2023 17:02:28.991049,"(4.2, 4.7, 4.627166666666667)","(101.0, 160.0, 147.14285714285714)","(5.5, 6.4, 6.306688417618271)","(12.0, 14.5, 14.118055555555555)","(51.0, 80.0, 79.21052631578948)","(41.0, 55.0, 51.5)","(3.7, 4.3, 4.266314398943197)","(4.0, 4.5, 4.454802710243125)","(14.0, 18.0, 17.933823529411764)"
07-01-2023 17:02:30.056219,"(4.2, 4.7, 4.641447368421052)","(101.0, 160.0, 147.14285714285714)","(5.5, 6.4, 6.306688417618271)","(12.0, 14.5, 14.118055555555555)","(51.0, 80.0, 79.21052631578948)","(41.0, 55.0, 51.5)","(3.7, 4.3, 4.266314398943197)","(4.0, 4.5, 4.454802710243125)","(14.0, 18.0, 17.933823529411764)"
07-01-2023 17:02:31.192064,"(4.2, 4.7, 4.640241448692153)","(101.0, 160.0, 147.14285714285714)","(5.5, 6.4, 6.275652173913044)","(12.0, 14.5, 14.172619047619047)","(51.0, 80.0, 78.38888888888889)","(41.0, 55.0, 51.5)","(3.7, 4.3, 4.285361216730038)","(4.0, 4.5, 4.45591703944693)","(14.0, 18.0, 17.84285714285714)"
07-01-2023 17:02:32.281899,"(4.2, 4.7, 4.641789354473386)","(101.0, 160.0, 147.14285714285714)","(5.5, 6.4, 6.275652173913044)","(12.0, 14.0, 13.871527777777779)","(51.0, 80.0, 78.38888888888889)","(41.0, 55.0, 51.5)","(3.7, 4.3, 4.285361216730038)","(4.0, 4.5, 4.45591703944693)","(14.0, 18.0, 17.84285714285714)"
07-01-2023 17:02:33.397592,"(4.2, 4.7, 4.641789354473386)","(101.0, 160.0, 147.14285714285714)","(5.5, 6.4, 6.275652173913044)","(12.0, 14.0, 13.871527777777779)","(51.0, 80.0, 78.38888888888889)","(41.0, 55.0, 51.5)","(3.7, 4.3, 4.285361216730038)","(4.0, 4.5, 4.45591703944693)","(14.0, 18.0, 17.84285714285714)"
07-01-2023 17:02:34.410000,"(4.2, 4.7, 4.620735785953177)","(101.0, 160.0, 147.14285714285714)","(5.5, 6.4, 6.275652173913044)","(12.0, 14.0, 13.873287671232877)","(51.0, 80.0, 78.38888888888889)","(41.0, 55.0, 51.81818181818182)","(3.7, 4.3, 4.285714285714286)","(4.0, 4.5, 4.462245359891353)","(14.0, 18.0, 17.84285714285714)"
07-01-2023 17:02:35.618026,"(4.0, 4.7, 4.6595078299776285)","(101.0, 160.0, 150.0)","(5.5, 6.4, 6.3485576923076925)","(12.0, 14.0, 13.5)","(51.0, 80.0, 78.5204081632653)","(41.0, 55.0, 52.578125)","(3.7, 4.3, 4.272337662337662)","(4.0, 4.5, 4.462460567823344)","(14.0, 18.5, 17.948275862068964)"
07-01-2023 17:02:36.809044,"(4.0, 4.7, 4.6595078299776285)","(101.0, 160.0, 150.0)","(5.5, 6.4, 6.3485576923076925)","(12.0, 13.5, 13.465217391304348)","(51.0, 80.0, 78.5204081632653)","(41.0, 55.0, 52.578125)","(3.7, 4.3, 4.272337662337662)","(4.0, 4.5, 4.460143540669857)","(14.0, 18.0, 17.983333333333334)"
07-01-2023 17:02:38.012148,"(4.0, 4.7, 4.6595078299776285)","(101.0, 160.0, 150.0)","(5.5, 6.4, 6.359116022099448)","(12.0, 13.5, 13.410204081632653)","(51.0, 80.0, 72.6086956521739)","(41.0, 55.0, 49.0)","(3.7, 4.3, 4.194226044226045)","(4.0, 4.5, 4.4838000000000005)","(14.0, 18.5, 18.416666666666668)"
07-01-2023 17:02:39.177953,"(4.0, 5.0, 4.920215633423181)","(101.0, 140.0, 136.0)","(5.5, 6.2, 6.176146788990826)","(12.0, 13.5, 13.382352941176471)","(51.0, 80.0, 72.72727272727273)","(41.0, 50.0, 48.738461538461536)","(3.8, 4.2, 4.180109289617486)","(4.0, 4.5, 4.3879079721776355)","(14.0, 18.5, 18.323529411764707)"
07-01-2023 17:02:40.252337,"(4.0, 5.0, 4.844851258581236)","(101.0, 140.0, 136.0)","(5.5, 6.2, 6.168060836501901)","(12.0, 14.5, 14.134408602150538)","(51.0, 80.0, 72.79069767441861)","(41.0, 50.0, 48.794117647058826)","(3.8, 4.2, 4.191969887076537)","(4.0, 4.4, 4.392173913043479)","(14.0, 18.5, 18.565217391304348)"
07-01-2023 17:02:41.383792,"(4.0, 5.0, 4.930593607305936)","(101.0, 140.0, 136.36363636363637)","(5.5, 6.2, 6.18281036834925)","(12.0, 14.0, 13.785365853658536)","(51.0, 80.0, 74.61538461538461)","(41.0, 50.0, 47.55555555555556)","(3.8, 4.2, 4.191969887076537)","(4.0, 4.4, 4.3883398112159915)","(14.0, 19.0, 18.51219512195122)"
07-01-2023 17:02:42.552900,"(4.0, 5.0, 4.9220512820512825)","(101.0, 140.0, 136.36363636363637)","(5.5, 6.2, 6.18281036834925)","(12.0, 14.0, 13.785365853658536)","(51.0, 75.0, 72.79069767441861)","(41.0, 48.0, 48.2)","(3.8, 4.2, 4.191969887076537)","(4.0, 4.4, 4.3883398112159915)","(14.0, 19.0, 18.50943396226415)"
07-01-2023 17:02:43.681594,"(4.0, 5.0, 4.9274463007159905)","(101.0, 140.0, 136.36363636363637)","(5.5, 6.2, 6.188857142857143)","(12.0, 14.0, 13.774358974358975)","(51.0, 80.0, 72.79069767441861)","(41.0, 50.0, 47.904761904761905)","(3.8, 4.2, 4.191969887076537)","(4.0, 4.4, 4.395555555555556)","(14.0, 19.0, 18.348484848484848)"
07-01-2023 17:02:44.819726,"(4.0, 5.0, 4.927098321342926)","(101.0, 140.0, 136.0)","(5.5, 6.2, 6.1881818181818184)","(12.0, 14.0, 13.774358974358975)","(51.0, 80.0, 72.79069767441861)","(41.0, 48.0, 47.44)","(3.8, 4.2, 4.193974358974359)","(4.0, 4.4, 4.437472283813747)","(14.0, 18.5, 18.28)"
07-01-2023 17:02:45.906497,"(4.0, 5.0, 4.909562841530055)","(101.0, 140.0, 136.36363636363637)","(5.5, 6.2, 6.180261248185777)","(12.0, 14.0, 13.774358974358975)","(51.0, 80.0, 72.79069767441861)","(41.0, 48.0, 49.333333333333336)","(3.8, 4.2, 4.182639885222382)","(4.0, 4.5, 4.418507157464213)","(14.0, 18.5, 18.34328358208955)"
07-01-2023 17:02:47.047593,"(4.0, 4.9, 4.836244541484716)","(101.0, 140.0, 136.66666666666666)","(5.5, 6.2, 6.187555555555556)","(12.0, 14.0, 13.804812834224599)","(51.0, 80.0, 72.95454545454545)","(41.0, 50.0, 49.333333333333336)","(3.7, 4.2, 4.182153392330384)","(4.0, 4.5, 4.425125125125126)","(14.0, 19.0, 18.397260273972602)"
07-01-2023 17:02:48.224299,"(4.2, 4.9, 4.817439293598234)","(101.0, 140.0, 137.5)","(5.5, 6.2, 6.187982832618026)","(12.0, 14.0, 13.804812834224599)","(51.0, 80.0, 72.3529411764706)","(31.0, 50.0, 49.81818181818182)","(3.7, 4.2, 4.182153392330384)","(4.0, 4.5, 4.425125125125126)","(14.0, 19.0, 18.34567901234568)"
07-01-2023 17:02:49.372654,"(4.2, 4.9, 4.824899598393574)","(101.0, 140.0, 137.5)","(5.5, 6.2, 6.172395833333334)","(12.0, 13.5, 13.366987179487179)","(51.0, 80.0, 71.84210526315789)","(31.0, 55.0, 50.88235294117647)","(3.7, 4.2, 4.182274741506647)","(4.0, 4.5, 4.4251000000000005)","(14.0, 19.0, 18.34567901234568)"
07-01-2023 17:02:50.482335,"(4.2, 4.9, 4.814625850340136)","(101.0, 140.0, 137.5)","(5.5, 6.2, 6.172395833333334)","(12.0, 13.5, 13.363486842105264)","(51.0, 75.0, 72.33333333333333)","(31.0, 55.0, 50.714285714285715)","(3.7, 4.2, 4.197681607418857)","(4.0, 4.5, 4.458846153846154)","(14.0, 19.0, 18.376470588235293)"
07-01-2023 17:02:51.586308,"(4.2, 4.9, 4.814625850340136)","(101.0, 140.0, 137.5)","(5.5, 6.2, 6.172323759791123)","(12.0, 13.5, 13.363486842105264)","(51.0, 75.0, 71.66666666666667)","(31.0, 55.0, 50.714285714285715)","(3.7, 4.2, 4.197681607418857)","(4.0, 4.5, 4.458846153846154)","(14.0, 19.0, 18.376470588235293)"
07-01-2023 17:02:52.667231,"(4.2, 4.9, 4.8064835164835165)","(101.0, 140.0, 137.5)","(5.5, 6.2, 6.195814648729447)","(12.0, 13.5, 13.304407713498623)","(51.0, 75.0, 72.70833333333333)","(31.0, 55.0, 50.945945945945944)","(3.7, 4.2, 4.198162327718224)","(4.0, 4.5, 4.457003444316877)","(14.0, 18.5, 18.4)"
07-01-2023 17:02:53.776569,"(4.2, 4.9, 4.806512141280353)","(101.0, 140.0, 137.5)","(5.5, 6.2, 6.195757575757576)","(12.0, 13.5, 13.296246648793566)","(51.0, 75.0, 72.70833333333333)","(31.0, 55.0, 50.945945945945944)","(3.7, 4.2, 4.198162327718224)","(4.0, 4.5, 4.457003444316877)","(14.0, 18.5, 18.4)"
07-01-2023 17:02:54.896204,"(4.2, 4.8, 4.767726161369193)","(101.0, 140.0, 137.5)","(5.5, 6.2, 6.180952380952381)","(12.0, 13.5, 13.30524861878453)","(51.0, 75.0, 73.42105263157895)","(41.0, 55.0, 50.810810810810814)","(3.7, 4.3, 4.219354838709678)","(4.0, 4.5, 4.388335158817087)","(15.0, 18.5, 19.125)"
07-01-2023 17:02:56.067587,"(4.2, 4.8, 4.781014492753623)","(101.0, 140.0, 137.5)","(5.5, 6.2, 6.181388888888889)","(12.0, 13.5, 13.290281329923273)","(51.0, 75.0, 74.375)","(41.0, 55.0, 50.945945945945944)","(3.7, 4.3, 4.223608768971332)","(4.0, 4.4, 4.389336235038085)","(15.0, 19.5, 19.204545454545453)"
07-01-2023 17:02:57.120946,"(4.2, 4.9, 4.781241184767278)","(91.0, 140.0, 137.5)","(5.5, 6.2, 6.181388888888889)","(12.0, 13.5, 13.290281329923273)","(51.0, 75.0, 74.375)","(41.0, 55.0, 51.111111111111114)","(3.7, 4.3, 4.237689133425034)","(4.0, 4.4, 4.368950276243094)","(15.0, 19.5, 18.839285714285715)"
07-01-2023 17:02:58.166033,"(4.2, 4.8, 4.797235772357723)","(91.0, 140.0, 137.64705882352942)","(5.5, 6.2, 6.184087791495199)","(12.0, 14.0, 13.513215859030836)","(51.0, 75.0, 74.70588235294117)","(41.0, 55.0, 51.111111111111114)","(3.7, 4.3, 4.237689133425034)","(4.0, 4.4, 4.362462462462463)","(15.0, 19.0, 18.82758620689655)"
07-01-2023 17:02:59.262971,"(4.2, 4.8, 4.748618784530387)","(91.0, 160.0, 154.0)","(5.5, 6.2, 6.184055944055944)","(12.0, 14.0, 13.591071428571428)","(51.0, 75.0, 74.72222222222223)","(41.0, 55.0, 51.3125)","(3.7, 4.3, 4.239030955585465)","(4.0, 4.4, 4.363343108504399)","(15.0, 19.0, 18.36111111111111)"
07-01-2023 17:03:00.492056,"(4.2, 4.8, 4.74973544973545)","(91.0, 160.0, 157.14285714285714)","(5.5, 6.2, 6.1599517490952955)","(12.0, 14.0, 13.592391304347826)","(51.0, 75.0, 74.73684210526315)","(41.0, 55.0, 51.358024691358025)","(3.7, 4.3, 4.2414267834793495)","(4.0, 4.4, 4.363837994214079)","(15.0, 18.5, 18.285714285714285)"
07-01-2023 17:03:01.558440,"(4.2, 4.8, 4.753108808290156)","(91.0, 160.0, 157.5)","(5.5, 6.2, 6.1599517490952955)","(12.0, 14.0, 13.731414868105515)","(51.0, 75.0, 76.98113207547169)","(41.0, 55.0, 52.293577981651374)","(3.7, 4.3, 4.256480686695279)","(4.0, 4.4, 4.371285140562249)","(15.0, 18.5, 18.423076923076923)"
07-01-2023 17:03:02.624455,"(4.2, 4.8, 4.770699708454811)","(101.0, 170.0, 162.72727272727272)","(5.5, 6.4, 6.2556701030927835)","(12.0, 14.0, 13.731971153846153)","(51.0, 80.0, 76.86440677966101)","(41.0, 55.0, 52.293577981651374)","(3.7, 4.3, 4.1748110831234255)","(4.0, 4.4, 4.369303201506591)","(15.0, 18.5, 18.46315789473684)"
07-01-2023 17:03:03.694187,"(4.2, 4.8, 4.770376432078559)","(101.0, 170.0, 163.04347826086956)","(5.5, 6.4, 6.267195767195767)","(12.0, 14.0, 13.92797783933518)","(51.0, 80.0, 76.86440677966101)","(41.0, 55.0, 52.293577981651374)","(3.7, 4.3, 4.150373134328358)","(4.0, 4.4, 4.37067861715749)","(15.0, 18.5, 18.49473684210526)"
07-01-2023 17:03:04.748528,"(4.2, 4.8, 4.772153846153846)","(101.0, 170.0, 163.68421052631578)","(5.5, 6.4, 6.280733944954129)","(12.0, 14.0, 13.92797783933518)","(51.0, 80.0, 77.59740259740259)","(41.0, 55.0, 52.59398496240601)","(3.7, 4.2, 4.173110151187905)","(4.0, 4.4, 4.353755868544601)","(15.0, 18.5, 18.781690140845072)"
