,Katies Portrait,Swifty Gadget,Aston Nancy,Notorious Diesel,Ruby Tubes,Margo,Cosmic Bruce,Off The Radar
16-12-2022 13:43:07.631809,"(4.0, 9.8, 8.8)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.125)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8286666666666664)"
16-12-2022 13:43:08.854820,"(4.0, 10.0, 9.333333333333334)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.125)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8286666666666664)"
16-12-2022 13:43:10.117528,"(4.0, 10.0, 8.8)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 3.942307692307692)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8286666666666664)"
16-12-2022 13:43:11.306608,"(4.0, 10.0, 8.8)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.15)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8286666666666664)"
16-12-2022 13:43:12.537304,"(4.0, 10.0, 8.447058823529412)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.15)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8286666666666664)"
16-12-2022 13:43:13.839297,"(4.0, 10.0, 8.447058823529412)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.15)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8286666666666664)"
16-12-2022 13:43:15.019787,"(4.0, 10.0, 8.447058823529412)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 3.976923076923077)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8286666666666664)"
16-12-2022 13:43:16.195568,"(4.0, 10.0, 8.447058823529412)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 3.976923076923077)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:17.407971,"(4.0, 10.0, 8.447058823529412)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 3.976923076923077)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:18.585863,"(4.0, 9.8, 8.7)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.267391304347826)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:19.670608,"(4.0, 9.8, 8.355555555555556)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.267391304347826)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:20.838654,"(4.0, 9.8, 8.355555555555556)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.175)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:22.077066,"(4.0, 9.8, 8.184615384615384)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.085714285714285)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:23.240048,"(4.0, 9.8, 8.12)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.085714285714285)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:24.408474,"(4.0, 9.8, 8.12)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.085714285714285)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:25.630908,"(4.0, 9.8, 8.346153846153847)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.175)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:26.840251,"(4.0, 9.8, 8.346153846153847)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.175)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:27.980531,"(4.0, 9.8, 8.346153846153847)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.085714285714285)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:29.211150,"(4.0, 9.6, 8.6)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.085714285714285)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:30.411078,"(4.0, 9.6, 8.6)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.085714285714285)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:31.470223,"(4.0, 9.6, 8.6)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.085714285714285)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.285714285714286)","(2.45, 2.84, 2.8187499999999996)"
16-12-2022 13:43:32.583401,"(4.0, 9.6, 8.8)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.085714285714285)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 17.8)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:33.751795,"(4.0, 9.6, 8.8)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.085714285714285)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 17.8)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:35.099905,"(4.0, 9.6, 8.8)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.085714285714285)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 17.8)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:36.614408,"(4.0, 9.6, 8.6)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 4.0115384615384615)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:37.733672,"(4.0, 9.6, 8.6)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.6, 3.880434782608696)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:38.866247,"(4.0, 9.6, 8.8)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.5, 3.9458333333333333)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:40.014159,"(4.0, 9.6, 8.8)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.5, 3.9458333333333333)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:41.257542,"(4.0, 9.6, 8.6)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.5, 3.9458333333333333)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:42.491663,"(4.0, 9.6, 8.6)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.5, 3.880434782608696)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:43.688320,"(4.0, 9.6, 8.8)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.5, 3.9458333333333333)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:44.844711,"(4.0, 9.6, 8.8)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.5, 3.9458333333333333)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:46.021070,"(4.0, 9.6, 8.8)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.5, 3.9944444444444445)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:47.266472,"(4.0, 10.0, 8.533333333333333)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.5, 3.926470588235294)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:48.505000,"(4.0, 10.0, 8.76923076923077)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.5, 4.021052631578947)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:49.746947,"(4.0, 10.0, 8.76923076923077)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.5, 4.021052631578947)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 12.714285714285714)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:51.040092,"(4.0, 10.0, 8.399999999999999)","(17.0, 95.0, 79.25)","(26.0, 130.0, 98.0)","(3.8, 4.5, 4.021052631578947)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.599999999999994)","(9.0, 23.0, 17.857142857142858)","(2.45, 2.84, 2.8109090909090906)"
16-12-2022 13:43:52.546317,"(4.0, 10.0, 8.523076923076923)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 3.94)","(7.5, 13.5, 12.68)","(19.0, 60.0, 43.8)","(9.0, 23.0, 17.857142857142858)","(2.45, 2.84, 2.8284615384615384)"
16-12-2022 13:43:53.732911,"(4.0, 10.0, 8.628571428571428)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 12.68)","(19.0, 60.0, 44.57142857142857)","(9.0, 23.0, 17.857142857142858)","(2.45, 2.84, 2.8284615384615384)"
16-12-2022 13:43:55.016114,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 12.68)","(19.0, 60.0, 44.57142857142857)","(9.0, 23.0, 17.857142857142858)","(2.45, 2.84, 2.8284615384615384)"
16-12-2022 13:43:56.421208,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 12.68)","(19.0, 60.0, 44.57142857142857)","(9.0, 23.0, 17.857142857142858)","(2.45, 2.84, 2.8284615384615384)"
16-12-2022 13:43:57.490495,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 3.98)","(7.5, 13.5, 12.68)","(19.0, 60.0, 44.57142857142857)","(9.0, 23.0, 17.857142857142858)","(2.45, 2.84, 2.8284615384615384)"
16-12-2022 13:43:58.685939,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 12.68)","(19.0, 60.0, 44.57142857142857)","(9.0, 23.0, 17.857142857142858)","(2.45, 2.84, 2.8284615384615384)"
16-12-2022 13:43:59.947245,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 12.68)","(19.0, 60.0, 44.57142857142857)","(9.0, 23.0, 17.857142857142858)","(2.45, 2.84, 2.8284615384615384)"
16-12-2022 13:44:01.157241,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 12.68)","(19.0, 60.0, 44.57142857142857)","(9.0, 23.0, 17.25)","(2.45, 2.84, 2.8284615384615384)"
16-12-2022 13:44:02.417410,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 3.94)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 23.0, 15.62962962962963)","(2.45, 2.84, 2.784)"
16-12-2022 13:44:03.625843,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 15.62962962962963)","(2.45, 2.84, 2.7466666666666666)"
16-12-2022 13:44:04.664340,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 15.62962962962963)","(2.45, 2.84, 2.7466666666666666)"
16-12-2022 13:44:05.846163,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 15.62962962962963)","(2.45, 2.84, 2.7466666666666666)"
16-12-2022 13:44:07.098634,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 3.94)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 15.62962962962963)","(2.45, 2.84, 2.784)"
16-12-2022 13:44:08.253987,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 3.94)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 15.62962962962963)","(2.45, 2.84, 2.784)"
16-12-2022 13:44:09.330095,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 15.62962962962963)","(2.45, 2.84, 2.82375)"
16-12-2022 13:44:10.373988,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 15.62962962962963)","(2.45, 2.84, 2.82375)"
16-12-2022 13:44:11.448453,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 17.764705882352942)","(2.45, 2.84, 2.82375)"
16-12-2022 13:44:12.513629,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 17.764705882352942)","(2.45, 2.84, 2.828695652173913)"
16-12-2022 13:44:13.589430,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 3.94)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 17.764705882352942)","(2.45, 2.84, 2.8295999999999997)"
16-12-2022 13:44:14.987058,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 10.425)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 17.764705882352942)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:16.046054,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.5, 4.211111111111111)","(7.5, 13.5, 10.507692307692308)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 17.764705882352942)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:17.299841,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.4, 4.0)","(7.5, 13.0, 10.507692307692308)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 17.764705882352942)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:18.486029,"(4.0, 9.8, 8.428571428571429)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 3.838461538461538)","(7.5, 13.0, 10.507692307692308)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 17.764705882352942)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:19.550244,"(4.0, 8.6, 8.44)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 3.838461538461538)","(7.5, 13.0, 10.507692307692308)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 17.764705882352942)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:20.739273,"(4.0, 9.0, 8.76)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 13.0, 10.507692307692308)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 17.764705882352942)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:21.836292,"(4.0, 9.0, 8.4)","(17.0, 95.0, 79.25)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 13.0, 10.507692307692308)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 18.125)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:22.854787,"(4.0, 9.0, 8.4)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 13.0, 10.507692307692308)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:23.953079,"(4.0, 9.0, 8.4)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 3.8714285714285714)","(7.5, 13.0, 10.507692307692308)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:24.996597,"(4.0, 9.4, 8.399999999999999)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 3.8714285714285714)","(7.5, 13.0, 10.507692307692308)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:26.137807,"(4.0, 9.2, 8.31111111111111)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 13.0, 10.507692307692308)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:27.271645,"(4.0, 9.2, 8.31111111111111)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 13.0, 10.777777777777779)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:28.221149,"(4.0, 9.2, 8.31111111111111)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 12.5, 10.777777777777779)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:29.225550,"(4.0, 9.2, 8.31111111111111)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 3.8714285714285714)","(7.5, 12.5, 10.777777777777779)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:30.336224,"(4.0, 9.2, 8.31111111111111)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 12.5, 10.777777777777779)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:31.389374,"(4.0, 9.2, 8.31111111111111)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 12.5, 10.777777777777779)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:32.479499,"(4.0, 9.2, 8.31111111111111)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 12.5, 10.777777777777779)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:33.594244,"(4.0, 7.6, 6.6465116279069765)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 3.8714285714285714)","(7.5, 12.5, 10.777777777777779)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:34.653061,"(4.0, 8.0, 7.533333333333333)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 3.8714285714285714)","(7.5, 12.5, 10.777777777777779)","(19.0, 60.0, 44.57142857142857)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:35.859658,"(4.0, 8.0, 7.6571428571428575)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 12.5, 10.777777777777779)","(19.0, 60.0, 38.666666666666664)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:36.948238,"(4.0, 8.0, 7.6571428571428575)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 12.5, 10.777777777777779)","(19.0, 60.0, 38.666666666666664)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:38.078120,"(4.0, 8.0, 7.3)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 4.054545454545455)","(7.5, 12.5, 10.89090909090909)","(19.0, 60.0, 38.666666666666664)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:39.304063,"(4.0, 8.0, 7.4)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.3, 3.8363636363636364)","(7.5, 13.5, 10.89090909090909)","(19.0, 60.0, 38.666666666666664)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:40.588738,"(4.0, 8.0, 7.6000000000000005)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.2, 3.966666666666667)","(7.5, 13.5, 10.64)","(19.0, 60.0, 38.666666666666664)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:41.755849,"(4.0, 9.0, 8.2)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.2, 3.966666666666667)","(7.5, 12.5, 10.89090909090909)","(19.0, 60.0, 38.666666666666664)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
16-12-2022 13:44:42.831642,"(4.0, 9.0, 8.2)","(17.0, 95.0, 83.54545454545455)","(26.0, 130.0, 106.88888888888889)","(3.8, 4.2, 3.966666666666667)","(7.5, 13.5, 10.89090909090909)","(19.0, 60.0, 38.666666666666664)","(9.0, 26.0, 13.727272727272727)","(2.45, 2.84, 2.8255555555555554)"
