,Only You,Fake,Teskey,Little Joe,Cartwheel,Pattaya Pete,Charlie Bender
04-01-2023 16:21:25.433175,"(9.0, 15.0, 11.0)","(4.2, 6.4, 5.2)","(3.0, 3.7, 3.375)","(4.4, 11.0, 9.533333333333333)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.8, 6.175)"
04-01-2023 16:21:26.468401,"(9.0, 15.0, 11.0)","(4.2, 6.4, 5.2)","(3.0, 3.7, 3.375)","(4.4, 11.0, 10.05)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.8, 6.142857142857143)"
04-01-2023 16:21:27.563494,"(9.0, 15.0, 11.0)","(4.2, 6.4, 5.2)","(3.0, 3.7, 3.375)","(4.4, 11.0, 7.96)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.4, 6.142857142857143)"
04-01-2023 16:21:28.608875,"(9.0, 15.0, 11.0)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.375)","(4.4, 11.0, 8.120000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.4, 6.142857142857143)"
04-01-2023 16:21:29.608085,"(9.0, 15.0, 11.0)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.375)","(4.4, 11.0, 9.311111111111112)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.4, 6.142857142857143)"
04-01-2023 16:21:30.550966,"(9.0, 15.0, 11.0)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.375)","(4.4, 11.0, 8.28)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.4, 5.800000000000001)"
04-01-2023 16:21:31.692123,"(9.0, 15.0, 11.0)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.375)","(4.4, 11.0, 8.28)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.2, 5.9714285714285715)"
04-01-2023 16:21:32.836847,"(9.0, 16.0, 10.6)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.375)","(4.4, 11.0, 10.093333333333334)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:33.843916,"(9.0, 15.5, 11.375)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.375)","(4.4, 11.0, 10.093333333333334)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:35.080653,"(9.0, 15.5, 11.375)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.1312499999999996)","(4.4, 11.0, 10.093333333333334)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:36.291733,"(9.0, 15.5, 11.375)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.096428571428571)","(4.4, 11.0, 9.836363636363636)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:37.393992,"(9.0, 15.5, 11.375)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.096428571428571)","(4.4, 11.0, 9.836363636363636)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:38.466748,"(9.0, 15.5, 10.785714285714286)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.0933333333333333)","(4.4, 11.0, 10.25)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:39.563990,"(9.0, 15.5, 10.785714285714286)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.0933333333333333)","(4.4, 11.0, 10.25)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:40.591512,"(9.0, 15.5, 10.785714285714286)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.0933333333333333)","(4.4, 11.0, 10.294117647058824)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:41.608361,"(9.0, 15.5, 10.785714285714286)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.0933333333333333)","(4.4, 11.0, 10.294117647058824)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:42.641513,"(9.0, 15.5, 10.785714285714286)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.1222222222222222)","(4.4, 11.0, 11.25)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:43.728402,"(9.0, 15.5, 10.785714285714286)","(4.2, 6.6, 5.0)","(3.0, 3.7, 3.1222222222222222)","(4.4, 11.5, 11.25)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:44.778575,"(9.0, 15.5, 10.785714285714286)","(4.2, 6.6, 5.0)","(3.0, 3.55, 3.3)","(4.4, 11.5, 11.25)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:45.811986,"(9.0, 15.5, 10.785714285714286)","(4.2, 6.6, 5.0)","(3.0, 3.55, 3.3)","(4.4, 11.5, 11.25)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:46.904915,"(9.0, 15.5, 10.785714285714286)","(4.2, 6.6, 5.0)","(3.0, 3.55, 3.3)","(4.4, 11.5, 12.642857142857142)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:47.924402,"(9.0, 15.5, 10.614285714285716)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 13.0, 12.642857142857142)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:48.870307,"(9.0, 15.5, 10.614285714285716)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 12.0, 11.714285714285714)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:49.847524,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 12.0, 11.714285714285714)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:50.890553,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 12.0, 11.714285714285714)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:51.877344,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 12.0, 11.714285714285714)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:52.841555,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 12.0, 11.714285714285714)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:53.896067,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 12.0, 11.714285714285714)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:54.989529,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 12.0, 11.714285714285714)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:56.055105,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 12.0, 11.714285714285714)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:57.109478,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 12.0, 11.672727272727272)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:58.313315,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 12.0, 10.3)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:21:59.475459,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.25)","(4.4, 12.0, 11.622222222222222)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:22:00.497096,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.0807692307692305)","(4.4, 12.0, 11.666666666666666)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.0)","(5.0, 7.0, 5.9714285714285715)"
04-01-2023 16:22:01.587341,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.0)","(3.0, 3.45, 3.0807692307692305)","(4.4, 12.0, 11.666666666666666)","(14.0, 28.0, 20.5)","(7.5, 14.0, 11.833333333333334)","(5.0, 7.0, 5.64)"
04-01-2023 16:22:02.606530,"(9.0, 15.5, 12.39090909090909)","(4.2, 6.6, 5.457142857142856)","(3.0, 3.45, 3.0807692307692305)","(4.4, 12.0, 11.666666666666666)","(14.0, 28.0, 24.5)","(7.5, 13.5, 11.3125)","(5.0, 7.0, 5.45)"
04-01-2023 16:22:03.617142,"(9.0, 15.0, 13.514285714285714)","(4.2, 6.4, 6.1875)","(3.0, 3.4, 3.2249999999999996)","(4.4, 12.0, 11.666666666666666)","(14.0, 27.0, 24.5)","(7.5, 13.5, 11.3125)","(5.0, 6.8, 5.4363636363636365)"
04-01-2023 16:22:04.618646,"(9.0, 15.0, 13.514285714285714)","(4.2, 6.4, 6.1875)","(3.0, 3.4, 3.2249999999999996)","(4.4, 12.0, 11.666666666666666)","(14.0, 27.0, 24.5)","(7.5, 13.5, 11.3125)","(5.0, 6.8, 5.4363636363636365)"
04-01-2023 16:22:05.626756,"(9.0, 15.0, 13.514285714285714)","(4.2, 6.4, 5.6)","(3.0, 3.4, 3.2249999999999996)","(4.4, 12.0, 11.666666666666666)","(14.0, 27.0, 24.5)","(7.5, 13.5, 11.078125)","(5.0, 6.8, 5.8625)"
04-01-2023 16:22:06.612168,"(9.0, 14.5, 12.15)","(4.2, 6.4, 5.6)","(3.0, 3.4, 3.225)","(4.4, 11.5, 10.777777777777779)","(14.0, 27.0, 19.045454545454547)","(7.5, 13.5, 10.59375)","(5.0, 6.8, 5.618181818181818)"
04-01-2023 16:22:07.666253,"(9.0, 14.0, 11.55)","(4.2, 6.4, 5.6)","(3.0, 3.4, 3.1777777777777776)","(4.4, 11.0, 10.777777777777779)","(14.0, 27.0, 21.642857142857142)","(7.5, 13.5, 10.59375)","(5.0, 6.8, 5.618181818181818)"
04-01-2023 16:22:08.774266,"(9.0, 14.0, 11.55)","(4.2, 6.4, 5.6)","(3.0, 3.4, 3.0725)","(4.4, 11.0, 10.777777777777779)","(14.0, 27.0, 21.642857142857142)","(7.5, 13.5, 11.0)","(5.0, 6.8, 5.618181818181818)"
04-01-2023 16:22:09.905203,"(9.0, 14.0, 11.55)","(4.2, 6.4, 5.6)","(3.0, 3.35, 3.0725)","(4.4, 11.0, 10.777777777777779)","(14.0, 27.0, 21.642857142857142)","(7.5, 12.5, 11.25)","(5.0, 6.8, 5.618181818181818)"
04-01-2023 16:22:11.121211,"(9.0, 14.0, 11.55)","(4.2, 6.4, 5.6)","(3.0, 3.35, 3.159090909090909)","(4.4, 11.0, 10.777777777777779)","(14.0, 27.0, 21.642857142857142)","(7.5, 12.0, 11.25)","(5.0, 6.8, 5.618181818181818)"
04-01-2023 16:22:12.328978,"(9.0, 14.0, 11.55)","(4.2, 6.4, 5.6)","(3.0, 3.35, 3.159090909090909)","(4.4, 11.0, 10.777777777777779)","(14.0, 27.0, 21.642857142857142)","(7.5, 12.0, 11.25)","(5.0, 6.8, 5.618181818181818)"
04-01-2023 16:22:13.548819,"(9.0, 14.0, 11.55)","(4.2, 6.4, 5.7)","(3.0, 3.35, 3.159090909090909)","(4.4, 11.0, 9.5625)","(14.0, 27.0, 21.642857142857142)","(7.5, 12.0, 10.75)","(5.0, 6.8, 5.8)"
04-01-2023 16:22:14.680897,"(9.0, 13.0, 11.8)","(4.2, 6.4, 5.7)","(3.0, 3.35, 3.159090909090909)","(4.4, 10.5, 9.5625)","(14.0, 27.0, 24.333333333333332)","(7.5, 11.0, 10.75)","(5.0, 6.8, 5.8)"
04-01-2023 16:22:15.802932,"(9.0, 13.0, 11.8)","(4.2, 6.6, 5.8)","(3.0, 3.35, 3.2)","(4.4, 10.5, 9.5625)","(14.0, 27.0, 24.333333333333332)","(7.5, 11.0, 10.666666666666666)","(5.0, 6.8, 5.8)"
04-01-2023 16:22:16.767895,"(9.0, 13.0, 11.8)","(4.2, 6.6, 5.8)","(3.0, 3.35, 3.2)","(4.4, 10.5, 9.5625)","(14.0, 27.0, 24.6)","(7.5, 11.5, 10.666666666666666)","(5.0, 6.8, 5.8)"
04-01-2023 16:22:17.752534,"(9.0, 13.0, 11.8)","(4.2, 6.6, 5.8)","(3.0, 3.35, 3.159090909090909)","(4.4, 10.5, 9.5625)","(14.0, 27.0, 24.6)","(7.5, 11.5, 10.61111111111111)","(5.0, 6.8, 5.8)"
04-01-2023 16:22:18.784626,"(9.0, 13.0, 11.8)","(4.2, 6.8, 5.6)","(3.0, 3.35, 3.0725)","(4.4, 10.5, 10.5)","(14.0, 27.0, 24.6)","(7.5, 11.5, 10.75)","(5.0, 6.8, 5.8)"
04-01-2023 16:22:19.756200,"(9.0, 13.0, 11.8)","(4.2, 8.6, 6.8)","(3.0, 3.3, 3.1153846153846154)","(4.4, 12.0, 10.5)","(14.0, 27.0, 24.6)","(7.5, 11.5, 10.583333333333334)","(5.0, 6.8, 6.0)"
04-01-2023 16:22:20.897392,"(9.0, 12.5, 11.15)","(4.2, 8.0, 7.533333333333333)","(3.0, 3.25, 3.2083333333333335)","(4.4, 10.0, 10.633333333333333)","(14.0, 27.0, 24.6)","(7.5, 11.0, 10.583333333333334)","(5.0, 6.8, 6.0)"
04-01-2023 16:22:21.982145,"(9.0, 12.5, 11.15)","(4.2, 8.4, 8.133333333333333)","(3.0, 3.25, 3.2083333333333335)","(4.4, 11.0, 10.657142857142857)","(14.0, 27.0, 24.6)","(7.5, 11.0, 10.583333333333334)","(5.0, 6.8, 6.0)"
04-01-2023 16:22:23.175967,"(9.0, 12.5, 11.15)","(4.2, 8.4, 8.133333333333333)","(3.0, 3.25, 3.2083333333333335)","(4.4, 11.0, 9.9)","(14.0, 27.0, 24.6)","(7.5, 11.0, 10.75)","(5.0, 6.8, 6.0)"
04-01-2023 16:22:24.417983,"(9.0, 12.5, 11.15)","(4.2, 8.4, 8.133333333333333)","(3.0, 3.25, 3.2083333333333335)","(4.4, 11.0, 9.9)","(14.0, 27.0, 24.6)","(7.5, 11.5, 11.0)","(5.0, 6.8, 6.0)"
04-01-2023 16:22:25.487321,"(9.0, 12.5, 11.15)","(4.2, 8.4, 8.133333333333333)","(3.0, 3.25, 3.2083333333333335)","(4.4, 11.0, 9.9)","(14.0, 27.0, 24.6)","(7.5, 12.5, 11.0)","(5.0, 6.8, 6.0)"
04-01-2023 16:22:26.565962,"(9.0, 12.5, 11.15)","(4.2, 8.4, 8.133333333333333)","(3.0, 3.25, 3.1964285714285716)","(4.4, 11.0, 9.9)","(14.0, 27.0, 24.6)","(7.5, 12.0, 9.666666666666666)","(5.0, 6.8, 6.3076923076923075)"
04-01-2023 16:22:27.659970,"(9.0, 13.5, 11.65)","(4.2, 8.8, 6.371428571428572)","(3.0, 3.25, 3.183333333333333)","(4.4, 10.5, 9.083333333333334)","(14.0, 27.0, 24.6)","(7.5, 12.0, 9.666666666666666)","(5.0, 6.8, 6.3076923076923075)"
04-01-2023 16:22:28.596796,"(9.0, 13.5, 11.65)","(4.2, 8.8, 7.1000000000000005)","(3.0, 3.25, 3.183333333333333)","(4.4, 10.5, 9.083333333333334)","(14.0, 27.0, 24.6)","(7.5, 12.0, 9.666666666666666)","(5.0, 6.8, 6.3076923076923075)"
04-01-2023 16:22:29.686903,"(9.0, 13.0, 12.466666666666667)","(4.2, 8.8, 7.1000000000000005)","(3.0, 3.25, 3.183333333333333)","(4.4, 10.0, 9.2)","(14.0, 27.0, 24.6)","(7.5, 12.0, 9.666666666666666)","(5.0, 6.8, 6.3076923076923075)"
04-01-2023 16:22:30.807712,"(9.0, 13.0, 12.466666666666667)","(4.2, 8.8, 7.1000000000000005)","(3.0, 3.25, 3.183333333333333)","(4.4, 10.0, 9.2)","(14.0, 27.0, 24.6)","(7.5, 12.0, 10.024999999999999)","(5.0, 6.8, 6.3076923076923075)"
04-01-2023 16:22:31.842040,"(9.0, 13.0, 12.466666666666667)","(4.2, 8.8, 7.1000000000000005)","(3.0, 3.25, 3.183333333333333)","(4.4, 10.0, 9.2)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.959999999999999)","(5.0, 6.8, 6.3076923076923075)"
04-01-2023 16:22:32.900811,"(9.0, 13.0, 12.466666666666667)","(4.2, 8.8, 7.1000000000000005)","(3.0, 3.25, 3.183333333333333)","(4.4, 10.5, 9.45)","(14.0, 27.0, 24.6)","(7.5, 13.0, 9.75)","(5.0, 6.8, 5.636363636363637)"
04-01-2023 16:22:34.007134,"(9.0, 13.0, 12.466666666666667)","(4.2, 8.8, 7.1000000000000005)","(3.0, 3.25, 3.161111111111111)","(4.4, 12.0, 8.966666666666667)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.75)","(5.0, 6.8, 6.49090909090909)"
04-01-2023 16:22:35.094107,"(9.0, 12.5, 11.15)","(4.2, 8.8, 7.11578947368421)","(3.0, 3.25, 3.161111111111111)","(4.4, 9.8, 8.966666666666667)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.75)","(5.0, 6.6, 6.0)"
04-01-2023 16:22:36.236188,"(9.0, 12.5, 11.15)","(4.2, 8.8, 7.11578947368421)","(3.0, 3.25, 3.161111111111111)","(4.4, 9.8, 9.100000000000001)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.75)","(5.0, 6.6, 6.0)"
04-01-2023 16:22:37.390821,"(9.0, 12.5, 11.15)","(4.2, 8.8, 7.11578947368421)","(3.0, 3.25, 3.161111111111111)","(4.4, 9.8, 8.8)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.75)","(5.0, 6.6, 6.0)"
04-01-2023 16:22:38.526909,"(9.0, 12.5, 11.15)","(4.2, 8.8, 7.11578947368421)","(3.0, 3.25, 3.161111111111111)","(4.4, 9.8, 9.100000000000001)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.959999999999999)","(5.0, 6.6, 6.0)"
04-01-2023 16:22:39.534342,"(9.0, 12.5, 11.15)","(4.2, 8.8, 7.11578947368421)","(3.0, 3.25, 3.161111111111111)","(4.4, 9.8, 8.866666666666667)","(14.0, 27.0, 24.6)","(7.5, 13.0, 9.566666666666666)","(5.0, 6.6, 6.0)"
04-01-2023 16:22:40.488060,"(9.0, 12.5, 11.15)","(4.2, 8.8, 7.11578947368421)","(3.0, 3.25, 3.121111111111111)","(4.4, 9.8, 8.709090909090909)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.566666666666666)","(5.0, 6.6, 6.3999999999999995)"
04-01-2023 16:22:41.562980,"(9.0, 14.0, 12.8)","(4.2, 8.8, 7.1684210526315795)","(3.0, 3.25, 3.165625)","(4.4, 9.4, 8.566666666666666)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.566666666666666)","(5.0, 6.6, 6.1)"
04-01-2023 16:22:42.606895,"(9.0, 13.5, 13.0625)","(4.2, 8.8, 7.4363636363636365)","(3.0, 3.25, 3.1705882352941175)","(4.4, 9.4, 8.8)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.566666666666666)","(5.0, 6.6, 6.1)"
04-01-2023 16:22:43.571553,"(9.0, 13.5, 13.0625)","(4.2, 8.8, 7.4363636363636365)","(3.0, 3.25, 3.1705882352941175)","(4.4, 9.4, 8.8)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.566666666666666)","(5.0, 6.6, 6.1)"
04-01-2023 16:22:44.851839,"(9.0, 13.5, 13.0625)","(4.2, 8.8, 7.4363636363636365)","(3.0, 3.25, 3.1705882352941175)","(4.4, 9.4, 8.65)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.566666666666666)","(5.0, 6.6, 6.1)"
04-01-2023 16:22:45.874260,"(9.0, 13.5, 12.883333333333333)","(4.2, 8.8, 7.4363636363636365)","(3.0, 3.25, 3.1705882352941175)","(4.4, 9.4, 8.65)","(14.0, 27.0, 24.6)","(7.5, 12.5, 9.666666666666666)","(5.0, 6.6, 6.1)"
04-01-2023 16:22:46.872544,"(9.0, 13.5, 12.883333333333333)","(4.2, 8.8, 7.4363636363636365)","(3.0, 3.25, 3.1705882352941175)","(4.4, 9.4, 8.65)","(14.0, 27.0, 24.6)","(7.5, 12.0, 9.666666666666666)","(5.0, 6.6, 6.1)"
04-01-2023 16:22:47.987204,"(9.0, 12.5, 12.05)","(4.2, 8.8, 7.273684210526317)","(3.0, 3.25, 3.125)","(4.4, 10.5, 8.916666666666666)","(14.0, 27.0, 24.6)","(7.5, 12.0, 9.666666666666666)","(5.0, 6.6, 6.449999999999999)"
04-01-2023 16:22:49.149673,"(9.0, 12.5, 12.05)","(4.2, 8.8, 7.273684210526317)","(3.0, 3.25, 3.125)","(4.4, 10.5, 9.1875)","(14.0, 27.0, 24.6)","(7.5, 12.0, 9.666666666666666)","(5.0, 6.6, 6.199999999999999)"
04-01-2023 16:22:50.341596,"(9.0, 12.5, 12.05)","(4.2, 8.8, 7.326315789473685)","(3.0, 3.25, 3.125)","(4.4, 10.5, 9.0625)","(14.0, 27.0, 24.6)","(7.5, 12.0, 9.666666666666666)","(5.0, 6.6, 6.199999999999999)"
04-01-2023 16:22:51.439151,"(9.0, 12.5, 12.05)","(4.2, 8.8, 7.4)","(3.0, 3.25, 3.125)","(4.4, 10.5, 9.0625)","(14.0, 27.0, 24.6)","(7.5, 12.0, 9.511111111111111)","(5.0, 6.6, 6.199999999999999)"
04-01-2023 16:22:52.630751,"(9.0, 12.5, 12.05)","(4.2, 8.8, 7.4)","(3.0, 3.25, 3.125)","(4.4, 10.5, 9.0625)","(14.0, 27.0, 24.6)","(7.5, 12.0, 9.899999999999999)","(5.0, 6.6, 6.199999999999999)"
04-01-2023 16:22:53.967330,"(9.0, 12.5, 12.05)","(4.2, 8.8, 7.4)","(3.0, 3.25, 3.166666666666667)","(4.4, 10.5, 9.0625)","(14.0, 27.0, 24.6)","(7.5, 12.0, 9.583333333333332)","(5.0, 6.6, 6.199999999999999)"
04-01-2023 16:22:55.123028,"(9.0, 12.5, 12.05)","(4.2, 8.8, 7.4)","(3.0, 3.2, 3.125)","(4.4, 10.5, 9.0625)","(14.0, 27.0, 24.6)","(7.5, 11.5, 9.774999999999999)","(5.0, 6.6, 6.2214285714285715)"
04-01-2023 16:22:56.225119,"(9.0, 12.0, 10.9)","(4.2, 8.8, 7.066666666666667)","(3.0, 3.25, 3.125)","(4.4, 10.5, 9.0625)","(14.0, 27.0, 24.6)","(7.5, 11.5, 9.774999999999999)","(5.0, 6.8, 6.2214285714285715)"
04-01-2023 16:22:57.451044,"(9.0, 12.0, 10.9)","(4.2, 8.8, 6.618181818181818)","(3.0, 3.25, 3.125)","(4.4, 10.5, 9.0625)","(14.0, 27.0, 24.6)","(7.5, 11.5, 9.774999999999999)","(5.0, 6.8, 6.2214285714285715)"
04-01-2023 16:22:58.546641,"(9.0, 12.0, 10.9)","(4.2, 8.8, 6.618181818181818)","(3.0, 3.25, 3.125)","(4.4, 10.5, 9.0625)","(14.0, 27.0, 24.6)","(7.5, 11.5, 9.774999999999999)","(5.0, 6.8, 6.2214285714285715)"
04-01-2023 16:22:59.598383,"(9.0, 12.0, 10.9)","(4.2, 8.8, 7.2)","(3.0, 3.25, 3.125)","(4.4, 10.5, 9.0625)","(14.0, 27.0, 24.6)","(7.5, 11.5, 11.1)","(5.0, 6.8, 6.2214285714285715)"
04-01-2023 16:23:00.649802,"(9.0, 12.0, 10.9)","(4.2, 8.8, 7.2)","(3.0, 3.25, 3.1633333333333336)","(4.4, 10.5, 9.0625)","(14.0, 27.0, 24.6)","(7.5, 13.0, 9.566666666666666)","(5.0, 6.8, 6.2214285714285715)"
04-01-2023 16:23:01.740349,"(9.0, 15.0, 12.4)","(4.2, 8.8, 7.2)","(3.0, 3.2, 3.171875)","(4.4, 10.5, 8.366666666666665)","(14.0, 27.0, 19.57142857142857)","(7.5, 12.5, 9.566666666666666)","(5.0, 6.8, 6.228571428571429)"
04-01-2023 16:23:02.816108,"(9.0, 14.0, 12.764705882352942)","(4.2, 8.8, 6.803703703703704)","(3.0, 3.25, 3.171875)","(4.4, 9.2, 8.485714285714286)","(14.0, 27.0, 23.0)","(7.5, 12.5, 9.566666666666666)","(5.0, 6.6, 6.0)"
04-01-2023 16:23:03.959557,"(9.0, 13.5, 13.215384615384615)","(4.2, 8.4, 7.6)","(3.0, 3.25, 3.171875)","(4.4, 9.2, 8.485714285714286)","(14.0, 26.0, 22.11111111111111)","(7.5, 12.5, 9.566666666666666)","(5.0, 6.6, 6.0)"
04-01-2023 16:23:05.076183,"(9.0, 13.5, 13.215384615384615)","(4.2, 8.4, 7.6)","(3.0, 3.25, 3.171875)","(4.4, 9.2, 8.485714285714286)","(14.0, 23.0, 22.11111111111111)","(7.5, 12.5, 9.566666666666666)","(5.0, 6.8, 6.0)"
04-01-2023 16:23:06.164830,"(9.0, 13.5, 13.215384615384615)","(4.2, 8.4, 7.6)","(3.0, 3.25, 3.171875)","(4.4, 9.2, 8.485714285714286)","(14.0, 23.0, 20.333333333333332)","(7.5, 12.5, 9.566666666666666)","(5.0, 6.8, 6.0)"
04-01-2023 16:23:07.113139,"(9.0, 13.5, 13.215384615384615)","(4.2, 8.4, 7.6)","(3.0, 3.25, 3.171875)","(4.4, 9.2, 8.485714285714286)","(14.0, 23.0, 20.333333333333332)","(7.5, 12.5, 9.511111111111111)","(5.0, 6.8, 6.0)"
04-01-2023 16:23:08.082623,"(9.0, 13.5, 13.215384615384615)","(4.2, 8.4, 7.6)","(3.0, 3.25, 3.15)","(4.4, 9.2, 8.485714285714286)","(14.0, 23.0, 20.333333333333332)","(7.5, 12.0, 9.511111111111111)","(5.0, 6.8, 6.0)"
04-01-2023 16:23:09.152977,"(9.0, 12.5, 12.292307692307693)","(4.2, 8.4, 8.166666666666668)","(3.0, 3.25, 3.15)","(4.4, 9.2, 8.485714285714286)","(14.0, 23.0, 21.22222222222222)","(7.5, 12.0, 9.511111111111111)","(5.0, 6.8, 6.485714285714286)"
