,Tiger Mum,Loveless,Little Hercules,From The Shire,Swerve,Lone Hunter,More Peaches,Rosas Dance
11-01-2023 19:04:41.602208,"(3.0, 5.1, 3.327272727272727)","(5.5, 12.5, 9.55)","(101.0, 730.0, 221.66666666666669)","(91.0, 610.0, 193.33333333333331)","(16.0, 40.0, 31.071428571428573)","(4.4, 7.4, 6.364285714285714)","(2.2, 3.25, 2.7175000000000002)","(21.0, 60.0, 41.30769230769231)"
11-01-2023 19:04:42.998817,"(3.0, 5.1, 3.327272727272727)","(5.5, 12.5, 9.55)","(101.0, 730.0, 221.66666666666669)","(91.0, 610.0, 193.33333333333331)","(16.0, 40.0, 31.071428571428573)","(4.4, 7.4, 6.364285714285714)","(2.2, 3.25, 3.1479999999999997)","(21.0, 60.0, 41.30769230769231)"
11-01-2023 19:04:44.401310,"(3.0, 5.1, 3.327272727272727)","(5.5, 12.5, 9.55)","(101.0, 730.0, 187.77777777777777)","(91.0, 610.0, 165.55555555555554)","(16.0, 40.0, 31.071428571428573)","(4.4, 7.4, 6.364285714285714)","(2.2, 3.3, 3.26)","(21.0, 60.0, 41.30769230769231)"
11-01-2023 19:04:45.988611,"(3.0, 5.1, 3.327272727272727)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 610.0, 172.5)","(16.0, 40.0, 31.071428571428573)","(4.4, 7.4, 6.364285714285714)","(2.2, 3.3, 3.2434285714285713)","(21.0, 60.0, 41.30769230769231)"
11-01-2023 19:04:47.656588,"(3.0, 5.1, 4.0)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 610.0, 172.5)","(16.0, 40.0, 36.214285714285715)","(4.4, 7.4, 6.36923076923077)","(2.2, 3.3, 2.8200000000000003)","(21.0, 60.0, 76.8125)"
11-01-2023 19:04:49.204747,"(3.0, 5.7, 3.575)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 610.0, 172.5)","(16.0, 48.0, 36.214285714285715)","(4.4, 7.2, 6.36923076923077)","(2.2, 3.3, 3.08)","(21.0, 85.0, 76.8125)"
11-01-2023 19:04:50.621526,"(3.0, 5.7, 3.381818181818182)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 610.0, 159.0)","(16.0, 48.0, 36.214285714285715)","(4.4, 7.2, 6.36923076923077)","(2.2, 3.5, 3.08)","(21.0, 85.0, 76.8125)"
11-01-2023 19:04:52.012224,"(3.0, 5.7, 3.381818181818182)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 600.0, 170.0)","(16.0, 48.0, 36.214285714285715)","(4.4, 7.2, 6.36923076923077)","(2.2, 3.5, 2.6956)","(21.0, 85.0, 76.8125)"
11-01-2023 19:04:53.435926,"(3.0, 5.7, 3.381818181818182)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 590.0, 188.33333333333331)","(16.0, 48.0, 36.214285714285715)","(4.4, 7.2, 6.36923076923077)","(2.2, 3.55, 2.6956)","(21.0, 85.0, 76.8125)"
11-01-2023 19:04:54.920739,"(3.0, 5.7, 4.569565217391304)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 580.0, 188.33333333333331)","(16.0, 48.0, 36.214285714285715)","(4.4, 7.2, 6.36923076923077)","(2.2, 3.55, 2.6956)","(21.0, 85.0, 76.8125)"
11-01-2023 19:04:56.428307,"(3.0, 5.7, 3.381818181818182)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 580.0, 185.0)","(16.0, 48.0, 36.214285714285715)","(4.4, 7.2, 6.36923076923077)","(2.2, 3.55, 2.6956)","(21.0, 85.0, 76.8125)"
11-01-2023 19:04:58.150167,"(3.0, 5.7, 3.381818181818182)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 560.0, 185.0)","(16.0, 48.0, 36.214285714285715)","(4.4, 7.2, 6.36923076923077)","(2.2, 3.5, 2.7800000000000002)","(21.0, 85.0, 76.8125)"
11-01-2023 19:04:59.563421,"(3.0, 5.7, 3.381818181818182)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 560.0, 217.5)","(16.0, 48.0, 36.214285714285715)","(4.4, 7.2, 6.36923076923077)","(2.2, 3.5, 2.6916)","(21.0, 85.0, 76.8125)"
11-01-2023 19:05:00.921574,"(3.0, 5.7, 3.381818181818182)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 540.0, 215.0)","(16.0, 48.0, 36.214285714285715)","(4.4, 7.2, 6.36923076923077)","(2.2, 3.45, 2.9066666666666667)","(21.0, 85.0, 76.8125)"
11-01-2023 19:05:02.358902,"(3.0, 5.7, 3.381818181818182)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 530.0, 180.0)","(16.0, 48.0, 42.900000000000006)","(4.4, 7.2, 6.75)","(2.2, 3.4, 2.8080000000000003)","(21.0, 85.0, 62.14285714285714)"
11-01-2023 19:05:03.787052,"(3.0, 5.6, 4.375)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 530.0, 180.0)","(16.0, 46.0, 42.900000000000006)","(4.4, 7.0, 6.75)","(2.2, 3.4, 2.758571428571429)","(21.0, 85.0, 70.0909090909091)"
11-01-2023 19:05:05.150251,"(3.0, 5.6, 4.375)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 530.0, 180.0)","(16.0, 46.0, 42.900000000000006)","(4.4, 7.0, 6.75)","(2.2, 3.35, 2.98)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:06.590608,"(3.0, 5.6, 4.375)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 530.0, 190.0)","(16.0, 46.0, 42.900000000000006)","(4.4, 7.0, 6.75)","(2.2, 3.3, 2.98)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:08.053153,"(3.0, 5.6, 4.375)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 510.0, 154.44444444444446)","(16.0, 46.0, 42.900000000000006)","(4.4, 7.0, 6.75)","(2.2, 3.3, 2.98)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:09.537923,"(3.0, 5.6, 4.375)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 510.0, 154.44444444444446)","(16.0, 46.0, 42.900000000000006)","(4.4, 7.0, 6.75)","(2.2, 3.3, 3.264444444444444)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:10.959629,"(3.0, 5.6, 4.375)","(5.5, 12.5, 9.55)","(101.0, 730.0, 170.83333333333334)","(91.0, 510.0, 154.44444444444446)","(16.0, 46.0, 42.900000000000006)","(4.4, 7.0, 6.75)","(2.2, 3.3, 2.9400000000000004)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:12.920729,"(3.0, 5.6, 4.375)","(5.5, 12.5, 9.8)","(101.0, 730.0, 170.83333333333334)","(91.0, 510.0, 163.33333333333334)","(16.0, 46.0, 42.900000000000006)","(4.4, 7.0, 6.75)","(2.2, 3.2, 2.9400000000000004)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:14.628655,"(3.0, 5.6, 4.375)","(5.5, 13.0, 10.933333333333334)","(101.0, 730.0, 180.0)","(91.0, 510.0, 163.33333333333334)","(16.0, 46.0, 42.900000000000006)","(4.4, 7.0, 6.75)","(2.2, 3.3, 2.99)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:16.020823,"(3.0, 5.6, 4.375)","(5.5, 13.0, 9.9)","(101.0, 730.0, 180.0)","(91.0, 510.0, 163.33333333333334)","(16.0, 46.0, 42.900000000000006)","(4.4, 7.0, 6.75)","(2.2, 3.3, 2.6938235294117647)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:17.399664,"(3.0, 5.6, 4.375)","(5.5, 13.0, 10.0)","(101.0, 730.0, 180.0)","(91.0, 510.0, 163.33333333333334)","(16.0, 46.0, 42.900000000000006)","(4.4, 7.0, 6.75)","(2.2, 3.15, 2.89)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:18.796308,"(3.0, 5.6, 4.375)","(5.5, 13.0, 10.0)","(101.0, 730.0, 180.0)","(91.0, 510.0, 163.33333333333334)","(16.0, 46.0, 43.18181818181819)","(4.4, 7.0, 6.75)","(2.2, 3.1, 2.89)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:20.147613,"(3.0, 5.6, 4.375)","(5.5, 13.0, 10.0)","(101.0, 730.0, 180.0)","(91.0, 510.0, 163.33333333333334)","(16.0, 46.0, 43.18181818181819)","(4.4, 7.0, 6.75)","(2.2, 3.1, 2.89)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:21.539068,"(3.0, 5.6, 4.375)","(5.5, 13.0, 10.0)","(101.0, 730.0, 180.0)","(91.0, 510.0, 163.33333333333334)","(16.0, 46.0, 43.18181818181819)","(4.4, 7.0, 6.75)","(2.2, 3.1, 2.89)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:22.946849,"(3.0, 5.6, 4.375)","(5.5, 13.0, 10.0)","(101.0, 730.0, 180.0)","(91.0, 510.0, 163.33333333333334)","(16.0, 46.0, 43.18181818181819)","(4.4, 7.0, 6.75)","(2.2, 3.1, 2.89)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:24.382316,"(3.0, 5.6, 4.375)","(5.5, 13.0, 10.0)","(101.0, 730.0, 180.0)","(91.0, 510.0, 163.33333333333334)","(16.0, 46.0, 43.18181818181819)","(4.4, 7.0, 6.75)","(2.2, 3.1, 2.89)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:25.811412,"(3.0, 5.6, 4.375)","(5.5, 13.0, 10.0)","(101.0, 730.0, 180.0)","(91.0, 510.0, 163.33333333333334)","(16.0, 46.0, 43.78571428571429)","(4.4, 7.0, 6.791666666666667)","(2.2, 3.1, 2.621)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:27.243633,"(3.0, 5.6, 5.3277777777777775)","(5.5, 13.0, 10.0)","(101.0, 730.0, 180.0)","(91.0, 510.0, 132.22222222222223)","(16.0, 46.0, 43.78571428571429)","(4.4, 7.0, 6.791666666666667)","(2.2, 2.66, 2.621)","(21.0, 75.0, 70.0909090909091)"
11-01-2023 19:05:28.573604,"(3.0, 5.6, 4.375)","(5.5, 13.0, 11.55)","(101.0, 730.0, 180.0)","(91.0, 510.0, 172.22222222222223)","(16.0, 46.0, 42.66666666666667)","(4.4, 7.0, 6.671428571428572)","(2.2, 2.66, 2.621)","(21.0, 75.0, 68.5)"
11-01-2023 19:05:29.869404,"(3.0, 5.6, 4.425)","(5.5, 13.0, 11.55)","(101.0, 730.0, 180.0)","(91.0, 510.0, 172.22222222222223)","(16.0, 46.0, 43.272727272727266)","(4.4, 7.0, 6.7125)","(2.2, 2.66, 2.5771428571428574)","(21.0, 75.0, 53.33333333333333)"
11-01-2023 19:05:31.184790,"(3.0, 5.6, 4.425)","(5.5, 13.0, 11.55)","(101.0, 730.0, 180.0)","(91.0, 510.0, 172.22222222222223)","(16.0, 46.0, 43.272727272727266)","(4.4, 7.0, 6.7125)","(2.2, 2.6, 2.526666666666667)","(21.0, 75.0, 60.800000000000004)"
11-01-2023 19:05:32.587797,"(3.0, 5.6, 4.425)","(5.5, 13.0, 10.2)","(101.0, 730.0, 180.0)","(91.0, 510.0, 172.22222222222223)","(16.0, 46.0, 42.3125)","(4.4, 7.0, 6.7555555555555555)","(2.2, 2.58, 2.5)","(21.0, 65.0, 59.14285714285714)"
11-01-2023 19:05:34.136315,"(3.0, 5.6, 4.425)","(5.5, 13.0, 10.2)","(101.0, 730.0, 180.0)","(91.0, 510.0, 162.72727272727272)","(16.0, 46.0, 38.75)","(4.4, 7.0, 6.7555555555555555)","(2.2, 2.58, 2.46)","(21.0, 65.0, 57.0)"
11-01-2023 19:05:35.410722,"(3.0, 5.6, 4.425)","(5.5, 13.0, 10.2)","(101.0, 730.0, 180.0)","(91.0, 490.0, 162.72727272727272)","(16.0, 46.0, 31.5)","(4.4, 7.0, 6.7375)","(2.2, 2.56, 2.46)","(21.0, 65.0, 45.0)"
11-01-2023 19:05:36.709990,"(3.0, 5.6, 4.425)","(5.5, 13.0, 12.085714285714285)","(101.0, 730.0, 147.91666666666666)","(91.0, 490.0, 162.72727272727272)","(16.0, 46.0, 31.5)","(4.4, 7.0, 6.7375)","(2.2, 2.56, 2.3825)","(21.0, 65.0, 45.0)"
11-01-2023 19:05:37.947549,"(3.0, 5.6, 4.425)","(5.5, 13.0, 12.085714285714285)","(101.0, 730.0, 147.91666666666666)","(91.0, 490.0, 246.66666666666669)","(16.0, 46.0, 41.166666666666664)","(4.4, 7.0, 6.363636363636364)","(2.2, 2.4, 2.46)","(21.0, 65.0, 57.0)"
11-01-2023 19:05:39.204441,"(3.0, 5.6, 4.425)","(5.5, 13.0, 10.1)","(101.0, 730.0, 189.16666666666666)","(91.0, 480.0, 198.0)","(16.0, 46.0, 41.166666666666664)","(4.4, 7.2, 6.363636363636364)","(2.2, 2.58, 2.46)","(21.0, 65.0, 57.0)"
11-01-2023 19:05:40.369861,"(3.0, 5.6, 4.425)","(5.5, 13.0, 10.1)","(101.0, 730.0, 189.16666666666666)","(91.0, 470.0, 167.77777777777777)","(16.0, 46.0, 41.166666666666664)","(4.4, 7.2, 6.466666666666667)","(2.2, 2.58, 2.46)","(21.0, 65.0, 57.0)"
11-01-2023 19:05:41.584316,"(3.0, 5.6, 4.425)","(5.5, 13.0, 8.1125)","(101.0, 730.0, 189.16666666666666)","(91.0, 470.0, 167.77777777777777)","(16.0, 46.0, 41.166666666666664)","(4.4, 7.2, 6.5)","(2.2, 2.58, 2.46)","(21.0, 65.0, 57.0)"
11-01-2023 19:05:42.768394,"(3.0, 5.6, 4.425)","(5.5, 14.5, 10.6)","(101.0, 730.0, 189.16666666666666)","(91.0, 470.0, 194.0)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.553846153846154)","(2.2, 2.58, 2.46)","(21.0, 65.0, 57.0)"
11-01-2023 19:05:43.972288,"(3.0, 5.6, 4.425)","(5.5, 14.0, 10.6)","(101.0, 730.0, 189.16666666666666)","(91.0, 450.0, 175.71428571428572)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.6)","(2.2, 2.58, 2.46)","(21.0, 65.0, 57.0)"
11-01-2023 19:05:45.204702,"(3.0, 5.6, 5.208333333333333)","(5.5, 14.0, 13.028571428571428)","(101.0, 730.0, 189.16666666666666)","(91.0, 450.0, 175.71428571428572)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.311111111111112)","(2.2, 2.58, 2.46)","(21.0, 65.0, 57.0)"
11-01-2023 19:05:46.449875,"(3.0, 5.6, 4.449999999999999)","(5.5, 14.0, 11.05)","(101.0, 730.0, 189.16666666666666)","(91.0, 450.0, 175.71428571428572)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 5.68)","(2.2, 2.58, 2.46)","(21.0, 65.0, 49.0)"
11-01-2023 19:05:47.714299,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 11.06)","(101.0, 730.0, 189.16666666666666)","(91.0, 450.0, 280.0)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:05:48.915963,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 11.06)","(101.0, 730.0, 189.16666666666666)","(91.0, 430.0, 190.0)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:05:50.183739,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 430.0, 186.0)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:05:51.411969,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 186.0)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:05:52.692016,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 186.0)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:05:53.883850,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:05:55.129575,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:05:56.365757,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:05:57.555895,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:05:58.741989,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:05:59.847783,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:06:01.007607,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:06:02.177678,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:06:03.277323,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:06:04.519546,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:06:05.814243,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:06:07.649815,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 165.0)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:06:08.920929,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:06:10.142413,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:06:11.346437,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 37.714285714285715)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 49.0)"
11-01-2023 19:06:12.644971,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 50.0)"
11-01-2023 19:06:13.907888,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:15.183478,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 161.11111111111111)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:16.424388,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 410.0, 168.57142857142856)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:17.709050,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 400.0, 156.0)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:19.066180,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 390.0, 156.0)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:20.343211,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 390.0, 156.0)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:21.629858,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 390.0, 151.8181818181818)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:22.944736,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 370.0, 151.8181818181818)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:24.171341,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 370.0, 151.8181818181818)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:25.380935,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 370.0, 151.8181818181818)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:26.595048,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 370.0, 151.8181818181818)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:27.752045,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 370.0, 151.8181818181818)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:28.898658,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 370.0, 151.8181818181818)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:30.018600,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 370.0, 151.8181818181818)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:31.573219,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 370.0, 168.33333333333334)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.46)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:33.267570,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 360.0, 150.0)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.58, 2.66)","(21.0, 55.0, 51.66666666666667)"
11-01-2023 19:06:34.545558,"(3.0, 5.6, 4.449999999999999)","(5.5, 13.5, 8.78)","(101.0, 730.0, 189.16666666666666)","(91.0, 350.0, 196.66666666666669)","(16.0, 46.0, 36.5)","(4.4, 7.2, 6.566666666666666)","(2.2, 2.98, 2.5019047619047616)","(21.0, 55.0, 51.66666666666667)"
