,Manson,Pandoras Raptor,Ten Pineapples,Just A Brew,Storm Shelter,Yeah Sweetie,Disorder,Aston Mead
09-01-2023 16:49:24.642284,"(3.4, 5.9, 3.9173913043478263)","(5.5, 11.0, 7.214285714285714)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 3.0081249999999997)"
09-01-2023 16:49:25.976999,"(3.4, 5.9, 3.9173913043478263)","(5.5, 11.0, 7.214285714285714)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 3.0081249999999997)"
09-01-2023 16:49:27.177470,"(3.4, 5.9, 3.9173913043478263)","(5.5, 11.0, 7.214285714285714)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 3.0081249999999997)"
09-01-2023 16:49:28.362452,"(3.4, 5.9, 3.9173913043478263)","(5.5, 11.0, 7.214285714285714)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 3.0081249999999997)"
09-01-2023 16:49:29.490816,"(3.4, 5.9, 3.9173913043478263)","(5.5, 11.0, 7.214285714285714)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 3.0081249999999997)"
09-01-2023 16:49:30.644976,"(3.4, 5.9, 3.9173913043478263)","(5.5, 11.0, 7.214285714285714)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 3.0081249999999997)"
09-01-2023 16:49:31.894220,"(3.4, 5.9, 3.9173913043478263)","(5.5, 11.0, 7.214285714285714)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 3.0081249999999997)"
09-01-2023 16:49:33.208879,"(3.4, 5.9, 3.9173913043478263)","(5.5, 11.0, 7.0)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 3.0081249999999997)"
09-01-2023 16:49:34.520960,"(3.4, 5.9, 3.870454545454545)","(5.5, 11.0, 7.0)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:49:35.797839,"(3.4, 5.9, 3.956818181818182)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:49:37.033158,"(3.4, 5.9, 3.956818181818182)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:49:38.212945,"(3.4, 5.9, 3.956818181818182)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 2.649090909090909)"
09-01-2023 16:49:39.368800,"(3.4, 5.9, 3.956818181818182)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 2.5949999999999998)"
09-01-2023 16:49:40.637341,"(3.4, 5.9, 3.960416666666667)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 2.5949999999999998)"
09-01-2023 16:49:41.893301,"(3.4, 5.9, 3.9173913043478263)","(5.5, 11.0, 7.4)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 2.5949999999999998)"
09-01-2023 16:49:43.191938,"(3.4, 5.9, 3.9173913043478263)","(5.5, 11.0, 7.4)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 169.64705882352942)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.05, 2.5949999999999998)"
09-01-2023 16:49:44.371769,"(3.4, 5.9, 3.870454545454545)","(5.5, 11.0, 7.214285714285714)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 169.64705882352942)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.5949999999999998)"
09-01-2023 16:49:45.506461,"(3.4, 5.9, 3.5725000000000002)","(5.5, 11.0, 7.0)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 169.64705882352942)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.5949999999999998)"
09-01-2023 16:49:46.647618,"(3.4, 5.9, 4.0)","(5.5, 11.0, 7.0)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 169.64705882352942)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:49:47.884702,"(3.4, 5.9, 3.956818181818182)","(5.5, 11.0, 6.2727272727272725)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 169.64705882352942)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8975)"
09-01-2023 16:49:49.146769,"(3.4, 5.9, 3.956818181818182)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8975)"
09-01-2023 16:49:50.412541,"(3.4, 5.9, 3.827272727272727)","(5.5, 11.0, 7.4)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:49:51.717388,"(3.4, 5.9, 3.827272727272727)","(5.5, 11.0, 7.4)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.924)"
09-01-2023 16:49:52.896335,"(3.4, 5.9, 3.9586956521739127)","(5.5, 11.0, 7.4)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8975)"
09-01-2023 16:49:54.049635,"(3.4, 5.9, 3.9136363636363636)","(5.5, 11.0, 7.4)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 3.0283870967741935)"
09-01-2023 16:49:55.229247,"(3.4, 5.9, 3.827272727272727)","(5.5, 11.0, 7.0)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:49:56.460808,"(3.4, 5.9, 3.827272727272727)","(5.5, 11.0, 7.0)","(10.0, 21.0, 15.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:49:57.714284,"(3.4, 5.9, 3.827272727272727)","(5.5, 11.0, 7.0)","(10.0, 21.0, 16.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.924)"
09-01-2023 16:49:58.972069,"(3.4, 5.9, 3.9136363636363636)","(5.5, 11.0, 6.2727272727272725)","(10.0, 23.0, 16.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.533333333333333)"
09-01-2023 16:50:00.362589,"(3.4, 5.9, 3.827272727272727)","(5.5, 11.0, 7.4)","(10.0, 23.0, 16.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.0, 2.533333333333333)"
09-01-2023 16:50:01.691887,"(3.4, 5.9, 3.827272727272727)","(5.5, 11.0, 7.4)","(10.0, 23.0, 16.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.0, 2.5)"
09-01-2023 16:50:02.927555,"(3.4, 5.9, 3.9136363636363636)","(5.5, 11.0, 7.142857142857142)","(10.0, 23.0, 16.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.0, 2.5)"
09-01-2023 16:50:04.453358,"(3.4, 5.9, 3.9136363636363636)","(5.5, 11.0, 7.0)","(10.0, 23.0, 16.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.0, 2.5)"
09-01-2023 16:50:05.833371,"(3.4, 5.9, 3.960416666666667)","(5.5, 11.0, 6.090909090909091)","(10.0, 23.0, 16.4)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.0, 2.5)"
09-01-2023 16:50:07.424853,"(3.4, 5.9, 3.870454545454545)","(5.5, 11.0, 7.4)","(10.0, 23.0, 19.526315789473685)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.0, 2.8874999999999997)"
09-01-2023 16:50:08.675464,"(3.4, 5.9, 3.870454545454545)","(5.5, 11.0, 7.4)","(10.0, 23.0, 19.526315789473685)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:09.924839,"(3.4, 5.9, 3.870454545454545)","(5.5, 11.0, 7.4)","(10.0, 23.0, 19.526315789473685)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:11.307632,"(3.4, 5.9, 3.960416666666667)","(5.5, 11.0, 7.4)","(10.0, 23.0, 19.526315789473685)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:12.613871,"(3.4, 5.9, 3.960416666666667)","(5.5, 11.0, 7.4)","(10.0, 23.0, 19.526315789473685)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:13.827733,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 7.4)","(10.0, 23.0, 19.526315789473685)","(10.0, 20.0, 18.333333333333336)","(31.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 21.363636363636363)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:15.026694,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 7.4)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 15.5)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:16.250774,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 7.4)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:17.483075,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:18.724295,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:20.108072,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:21.478935,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:22.804753,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:24.194116,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:25.699142,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:27.022843,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:28.313812,"(3.4, 5.9, 4.73625)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:29.481461,"(3.4, 5.8, 5.595652173913043)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:30.718211,"(3.4, 5.8, 5.595652173913043)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:31.910781,"(3.4, 5.8, 5.595652173913043)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:33.066764,"(3.4, 5.8, 5.595652173913043)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:34.218952,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:35.347267,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:36.479622,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:37.700784,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:39.107196,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.75)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:40.381883,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:41.767242,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:43.006775,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:44.163233,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:45.358222,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:46.468278,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:47.529311,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:48.635690,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:49.778561,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:50.911372,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:52.035530,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:53.160242,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:54.272375,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 178.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:55.572968,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 320.0, 168.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:56.836984,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 300.0, 168.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:58.213192,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 300.0, 168.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:50:59.348020,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 300.0, 168.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:51:00.471891,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 300.0, 168.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:51:01.607120,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 300.0, 168.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:51:02.707772,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 300.0, 168.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:51:03.869105,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 300.0, 168.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:51:05.018392,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 300.0, 168.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:51:06.267724,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 300.0, 168.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
09-01-2023 16:51:07.438922,"(3.4, 5.8, 5.016666666666667)","(5.5, 11.0, 6.583333333333334)","(10.0, 23.0, 12.583333333333334)","(10.0, 20.0, 16.833333333333332)","(31.0, 300.0, 168.0)","(10.0, 19.0, 14.4)","(12.0, 36.0, 16.3125)","(2.4, 3.05, 2.8874999999999997)"
