,Alfie Solomon,Unique Mundine,Shared Colour,Never Sweet,Pleasure Cruise,Opal Key,Sugar Hit Lenny
07-12-2022 21:09:13.688139,"(5.5, 8.4, 8.275)","(3.3, 4.0, 3.9822033898305085)","(10.0, 14.0, 13.75)","(5.0, 6.4, 5.776842105263158)","(3.4, 3.8, 3.69)","(9.0, 16.5, 15.108695652173914)","(17.0, 21.0, 19.833333333333332)"
07-12-2022 21:09:14.696018,"(5.5, 8.4, 8.133333333333333)","(3.3, 4.0, 3.966666666666667)","(10.0, 14.0, 13.8)","(5.0, 6.4, 5.776842105263158)","(3.4, 3.8, 3.69)","(9.0, 16.5, 15.22)","(17.0, 21.0, 20.25)"
07-12-2022 21:09:15.705228,"(5.5, 8.4, 8.133333333333333)","(3.3, 4.0, 3.966666666666667)","(10.0, 14.0, 13.8)","(5.0, 6.4, 5.776842105263158)","(3.4, 3.8, 3.69)","(9.0, 16.5, 15.22)","(17.0, 21.0, 20.44736842105263)"
07-12-2022 21:09:16.725444,"(5.5, 8.4, 8.133333333333333)","(3.3, 4.0, 3.966666666666667)","(10.0, 14.0, 13.833333333333334)","(5.0, 6.4, 5.776842105263158)","(3.4, 3.8, 3.69)","(9.0, 16.5, 15.22)","(17.0, 21.0, 20.44736842105263)"
07-12-2022 21:09:17.683604,"(5.5, 8.4, 8.272727272727273)","(3.3, 3.95, 3.938607594936709)","(10.0, 14.0, 13.833333333333334)","(5.0, 6.4, 5.776842105263158)","(3.4, 3.8, 3.69)","(9.0, 16.5, 15.22)","(17.0, 21.0, 21.57894736842105)"
07-12-2022 21:09:18.688407,"(5.5, 8.4, 8.166666666666666)","(3.3, 3.95, 3.938607594936709)","(10.0, 18.0, 17.032258064516128)","(5.0, 6.2, 5.991666666666667)","(3.4, 3.8, 3.69)","(9.0, 16.5, 15.108695652173914)","(17.0, 22.0, 21.57894736842105)"
07-12-2022 21:09:19.645256,"(5.5, 8.4, 8.272727272727273)","(3.3, 4.0, 3.967032967032967)","(10.0, 17.5, 14.814516129032258)","(5.0, 6.2, 5.859090909090909)","(3.4, 3.8, 3.69)","(9.0, 16.5, 15.108695652173914)","(17.0, 22.0, 21.57894736842105)"
07-12-2022 21:09:20.634516,"(5.5, 8.4, 8.275555555555556)","(3.3, 4.0, 3.967741935483871)","(10.0, 16.5, 14.045454545454545)","(5.0, 6.2, 5.783333333333333)","(3.4, 3.85, 3.7750000000000004)","(9.0, 16.5, 15.108695652173914)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:21.625404,"(5.5, 8.4, 8.298181818181819)","(3.3, 4.0, 3.967741935483871)","(10.0, 16.5, 15.746153846153845)","(5.0, 6.2, 5.76140350877193)","(3.4, 4.1, 3.8706896551724137)","(9.0, 16.5, 14.617647058823529)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:22.636825,"(5.5, 7.8, 7.782978723404256)","(3.3, 4.0, 3.9414285714285713)","(10.0, 16.5, 14.53448275862069)","(5.0, 6.2, 5.825)","(3.4, 4.1, 3.8706896551724137)","(9.0, 16.5, 14.617647058823529)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:23.648933,"(5.5, 7.8, 7.782978723404256)","(3.3, 4.0, 3.9414285714285713)","(10.0, 15.5, 15.404761904761905)","(5.0, 6.2, 5.811111111111111)","(3.4, 4.1, 3.993478260869565)","(9.0, 16.5, 14.61111111111111)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:24.724367,"(5.5, 7.8, 7.782978723404256)","(3.3, 3.95, 3.9484615384615385)","(10.0, 15.5, 15.404761904761905)","(5.0, 6.2, 5.811111111111111)","(3.4, 4.1, 4.061111111111111)","(9.0, 16.5, 14.61111111111111)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:25.789057,"(5.5, 8.2, 8.15813953488372)","(3.3, 3.95, 3.9484615384615385)","(10.0, 15.5, 15.404761904761905)","(5.0, 6.2, 5.80989010989011)","(3.4, 4.1, 4.025757575757575)","(9.0, 16.5, 14.61111111111111)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:26.837697,"(5.5, 8.4, 7.875)","(3.3, 3.95, 3.9483333333333337)","(10.0, 15.5, 15.404761904761905)","(5.0, 6.2, 5.80989010989011)","(3.4, 4.1, 4.025757575757575)","(9.0, 16.5, 14.61111111111111)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:27.962612,"(5.5, 8.4, 8.283333333333333)","(3.3, 3.9, 3.8991666666666664)","(10.0, 15.5, 15.318181818181818)","(5.0, 5.9, 5.79375)","(3.4, 4.1, 4.074999999999999)","(9.0, 16.0, 15.93939393939394)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:29.051847,"(5.5, 8.4, 8.283333333333333)","(3.3, 3.9, 3.8991666666666664)","(10.0, 15.5, 15.452380952380953)","(5.0, 5.8, 5.76)","(3.4, 4.1, 4.025757575757575)","(9.0, 16.0, 15.93939393939394)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:30.088444,"(5.5, 8.4, 8.308695652173913)","(3.3, 3.9, 3.898913043478261)","(10.0, 15.5, 15.452380952380953)","(5.0, 5.8, 5.569230769230769)","(3.4, 4.1, 4.074999999999999)","(9.0, 16.0, 15.93939393939394)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:31.076234,"(5.5, 8.4, 8.295652173913044)","(3.3, 3.9, 3.897222222222222)","(10.0, 15.5, 14.5)","(5.0, 5.8, 5.703225806451613)","(3.4, 4.1, 4.025757575757575)","(9.0, 16.0, 15.93939393939394)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:32.042346,"(5.5, 8.4, 8.282926829268293)","(3.3, 3.85, 3.8452380952380953)","(10.0, 15.5, 15.404761904761905)","(5.0, 5.8, 5.72)","(3.4, 4.1, 4.025757575757575)","(9.0, 16.0, 15.93939393939394)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:09:33.038723,"(5.5, 8.4, 8.282926829268293)","(3.3, 3.9, 3.675)","(10.0, 15.5, 15.402439024390244)","(5.0, 5.9, 5.804545454545455)","(3.4, 4.1, 4.074999999999999)","(9.0, 16.0, 15.93939393939394)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:34.116452,"(5.5, 8.4, 8.282926829268293)","(3.3, 3.85, 3.77)","(10.0, 15.0, 14.9625)","(5.0, 5.9, 5.826666666666666)","(3.4, 4.1, 4.025757575757575)","(9.0, 16.0, 15.454545454545455)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:35.136350,"(5.5, 8.4, 8.282926829268293)","(3.3, 3.85, 3.6863636363636365)","(10.0, 14.5, 14.475)","(5.0, 6.2, 6.1625000000000005)","(3.4, 4.1, 4.072)","(9.0, 15.5, 15.455882352941178)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:36.178852,"(5.5, 8.4, 8.282926829268293)","(3.3, 3.85, 3.75)","(10.0, 15.0, 14.9625)","(5.0, 6.2, 6.125)","(3.4, 4.1, 4.018333333333333)","(9.0, 15.5, 15.455882352941178)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:37.247729,"(5.5, 8.4, 8.280000000000001)","(3.3, 3.85, 3.6863636363636365)","(10.0, 15.0, 14.9625)","(5.0, 6.2, 5.914285714285715)","(3.4, 4.1, 3.9867647058823525)","(9.0, 15.5, 15.455882352941178)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:38.392182,"(5.5, 8.4, 8.236363636363636)","(3.2, 3.85, 3.8333333333333335)","(10.0, 14.5, 14.45)","(4.8, 6.2, 5.88421052631579)","(3.4, 4.1, 3.977777777777778)","(9.0, 15.5, 15.455882352941178)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:39.388438,"(5.5, 8.4, 8.236363636363636)","(3.2, 3.85, 3.8333333333333335)","(10.0, 14.5, 14.45)","(4.8, 6.2, 5.88421052631579)","(3.4, 4.0, 3.977777777777778)","(9.0, 15.5, 15.455882352941178)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:40.418027,"(5.5, 8.4, 8.236363636363636)","(3.2, 3.85, 3.76)","(10.0, 14.5, 14.26)","(4.8, 6.2, 5.96)","(3.4, 4.0, 3.9854166666666666)","(9.0, 15.5, 15.455882352941178)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:41.351900,"(5.5, 8.4, 8.236363636363636)","(3.2, 3.85, 3.7794117647058822)","(10.0, 14.5, 14.383720930232558)","(4.8, 6.0, 5.96)","(3.4, 4.1, 3.9854166666666666)","(9.0, 15.5, 15.455882352941178)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:42.317219,"(5.5, 8.4, 8.215384615384616)","(3.2, 3.85, 3.73)","(10.0, 14.5, 14.451219512195122)","(4.8, 6.0, 5.942857142857143)","(3.4, 4.1, 3.9854166666666666)","(9.0, 15.5, 15.375)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:43.295690,"(5.5, 8.4, 8.215384615384616)","(3.2, 3.85, 3.73)","(10.0, 14.5, 14.347826086956522)","(4.8, 6.0, 5.942857142857143)","(3.4, 4.1, 3.9854166666666666)","(9.0, 15.5, 15.455882352941178)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:44.358622,"(5.5, 8.4, 8.215384615384616)","(3.2, 3.85, 3.738)","(10.0, 14.5, 14.666666666666666)","(4.8, 6.0, 5.942857142857143)","(3.4, 4.1, 4.011290322580645)","(9.0, 15.5, 15.455882352941178)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:45.359478,"(5.5, 8.4, 8.215384615384616)","(3.2, 3.85, 3.7333333333333334)","(10.0, 15.0, 14.666666666666666)","(4.8, 6.0, 5.942857142857143)","(3.4, 4.1, 4.011290322580645)","(9.0, 15.5, 15.455882352941178)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:46.388084,"(5.5, 8.4, 8.215384615384616)","(3.2, 3.85, 3.663333333333333)","(10.0, 15.0, 14.9625)","(4.8, 6.0, 5.982142857142857)","(3.4, 4.1, 4.011290322580645)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.304347826086957)"
07-12-2022 21:09:47.413942,"(5.5, 8.4, 8.188235294117646)","(3.2, 3.8, 3.71875)","(10.0, 15.0, 14.825581395348838)","(4.8, 6.0, 5.983870967741936)","(3.4, 4.1, 4.011290322580645)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.304347826086957)"
07-12-2022 21:09:48.419113,"(5.5, 8.4, 8.188235294117646)","(3.2, 3.8, 3.6916666666666664)","(10.0, 15.0, 14.575471698113208)","(4.8, 6.0, 5.983870967741936)","(3.4, 4.1, 4.011290322580645)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.304347826086957)"
07-12-2022 21:09:49.418621,"(5.5, 8.4, 8.188235294117646)","(3.2, 3.8, 3.6951612903225803)","(10.0, 15.0, 14.575471698113208)","(4.8, 6.0, 5.966666666666667)","(3.4, 4.1, 4.011290322580645)","(9.0, 15.5, 15.416666666666666)","(17.0, 22.0, 21.304347826086957)"
07-12-2022 21:09:50.414699,"(5.5, 8.4, 8.188235294117646)","(3.2, 3.8, 3.67)","(10.0, 15.0, 14.575471698113208)","(4.8, 6.2, 5.7124999999999995)","(3.4, 4.1, 4.011290322580645)","(9.0, 15.5, 15.416666666666666)","(17.0, 22.0, 21.764705882352942)"
07-12-2022 21:09:51.407966,"(5.5, 8.4, 8.188235294117646)","(3.2, 3.8, 3.696)","(10.0, 15.0, 14.575471698113208)","(4.8, 6.2, 5.79375)","(3.4, 4.1, 4.011290322580645)","(9.0, 15.5, 15.416666666666666)","(17.0, 22.0, 21.80952380952381)"
07-12-2022 21:09:52.454312,"(5.5, 8.4, 8.188235294117646)","(3.2, 3.8, 3.696)","(10.0, 14.5, 14.26)","(4.8, 6.2, 5.817647058823529)","(3.4, 4.1, 4.011290322580645)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.80952380952381)"
07-12-2022 21:09:53.516960,"(5.5, 8.4, 8.188235294117646)","(3.2, 3.8, 3.696)","(10.0, 14.5, 14.26)","(4.8, 6.2, 5.766666666666667)","(3.4, 4.1, 3.984210526315789)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.666666666666668)"
07-12-2022 21:09:54.575210,"(5.5, 8.4, 8.188235294117646)","(3.2, 3.8, 3.6488372093023256)","(10.0, 14.5, 14.26)","(4.8, 6.2, 5.817647058823529)","(3.4, 4.1, 3.966666666666667)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.666666666666668)"
07-12-2022 21:09:55.639846,"(5.5, 8.4, 8.188235294117646)","(3.2, 3.8, 3.6074074074074076)","(10.0, 14.5, 14.26)","(4.8, 6.2, 5.766666666666667)","(3.4, 4.1, 3.966666666666667)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:09:56.708689,"(5.5, 8.4, 8.188235294117646)","(3.2, 3.8, 3.608695652173913)","(10.0, 14.5, 14.26)","(4.8, 6.2, 5.95)","(3.4, 4.1, 3.911764705882353)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:09:57.771302,"(5.5, 8.4, 8.188235294117646)","(3.2, 3.8, 3.608695652173913)","(10.0, 14.5, 14.214285714285714)","(4.8, 6.2, 5.95)","(3.4, 4.1, 3.914285714285714)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:09:58.813694,"(5.5, 8.4, 8.142857142857142)","(3.2, 3.8, 3.608695652173913)","(10.0, 14.5, 14.214285714285714)","(4.8, 6.2, 5.95)","(3.4, 4.1, 3.95)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:09:59.849147,"(5.5, 8.4, 8.142857142857142)","(3.2, 3.8, 3.608695652173913)","(10.0, 14.5, 14.214285714285714)","(4.8, 6.2, 5.95)","(3.4, 4.0, 3.95)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:00.886077,"(5.5, 8.4, 8.142857142857142)","(3.2, 3.8, 3.608695652173913)","(10.0, 14.5, 14.214285714285714)","(4.8, 6.2, 5.95)","(3.4, 4.0, 3.914285714285714)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:01.939729,"(5.5, 8.4, 8.142857142857142)","(3.2, 3.8, 3.608695652173913)","(10.0, 14.5, 14.289473684210526)","(4.8, 6.2, 5.95)","(3.4, 4.1, 3.914285714285714)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:03.007605,"(5.5, 8.4, 8.142857142857142)","(3.2, 3.8, 3.608695652173913)","(10.0, 14.5, 14.289473684210526)","(4.8, 6.2, 5.95)","(3.4, 4.1, 3.975)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:04.019741,"(5.5, 8.4, 8.142857142857142)","(3.2, 3.8, 3.608695652173913)","(10.0, 14.5, 14.289473684210526)","(4.8, 6.2, 5.95)","(3.4, 4.0, 3.9250000000000003)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:05.049948,"(5.5, 8.4, 8.142857142857142)","(3.2, 3.8, 3.608695652173913)","(10.0, 14.5, 14.289473684210526)","(4.8, 6.2, 5.95)","(3.4, 3.95, 3.8875)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:06.076343,"(5.5, 8.4, 8.142857142857142)","(3.2, 3.8, 3.608695652173913)","(10.0, 14.5, 14.289473684210526)","(4.8, 6.2, 6.164285714285715)","(3.4, 3.9, 3.8833333333333333)","(9.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:07.108792,"(5.5, 8.4, 8.142857142857142)","(3.1, 3.75, 3.675)","(10.0, 14.5, 14.31081081081081)","(4.8, 6.2, 6.164285714285715)","(3.4, 3.9, 3.8833333333333333)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:08.241377,"(5.5, 8.4, 8.057142857142857)","(3.1, 3.75, 3.655263157894737)","(10.0, 14.5, 14.31081081081081)","(4.8, 6.2, 6.1722222222222225)","(3.4, 3.9, 3.8214285714285716)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:09.249391,"(5.5, 8.4, 8.2)","(3.1, 3.75, 3.664285714285714)","(10.0, 14.5, 14.31081081081081)","(4.8, 6.2, 6.1722222222222225)","(3.4, 3.85, 3.8214285714285716)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:10.346290,"(5.5, 8.4, 8.24)","(3.1, 3.75, 3.6189655172413793)","(10.0, 14.5, 14.4375)","(4.8, 6.2, 6.057142857142857)","(3.4, 3.95, 3.78125)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:11.392629,"(5.5, 8.4, 8.24)","(3.1, 3.75, 3.596774193548387)","(10.0, 14.5, 14.357142857142858)","(4.8, 6.2, 6.057142857142857)","(3.4, 3.9, 3.8777777777777778)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:12.517870,"(5.5, 8.4, 8.276923076923078)","(3.1, 3.75, 3.5599999999999996)","(10.0, 15.0, 14.0625)","(4.8, 6.2, 6.16875)","(3.4, 3.95, 3.783333333333333)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:13.883549,"(5.5, 8.4, 8.276923076923078)","(3.1, 3.75, 3.5599999999999996)","(10.0, 15.0, 14.583333333333334)","(4.8, 6.2, 6.16875)","(3.4, 3.95, 3.783333333333333)","(10.0, 15.5, 15.875)","(17.0, 22.0, 21.727272727272727)"
07-12-2022 21:10:15.443724,"(5.5, 8.4, 8.276923076923078)","(3.1, 3.75, 3.5599999999999996)","(10.0, 15.0, 14.583333333333334)","(4.8, 6.2, 6.16875)","(3.4, 3.95, 3.783333333333333)","(10.0, 16.0, 15.875)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:16.646535,"(5.5, 8.4, 8.276923076923078)","(3.1, 3.75, 3.5599999999999996)","(10.0, 15.0, 14.571428571428571)","(4.8, 6.2, 6.16875)","(3.4, 3.95, 3.8777777777777778)","(10.0, 16.0, 15.142857142857142)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:17.735514,"(5.5, 8.4, 8.276923076923078)","(3.1, 3.75, 3.5599999999999996)","(10.0, 15.0, 14.571428571428571)","(4.8, 6.2, 6.16875)","(3.4, 3.9, 3.8777777777777778)","(10.0, 16.0, 15.5)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:18.973333,"(5.5, 8.4, 8.276923076923078)","(3.1, 3.75, 3.5599999999999996)","(10.0, 15.0, 14.571428571428571)","(4.8, 6.2, 6.16875)","(3.4, 3.9, 3.8777777777777778)","(10.0, 16.0, 15.4)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:20.152301,"(5.5, 8.4, 8.276923076923078)","(3.1, 3.75, 3.5599999999999996)","(10.0, 15.0, 14.571428571428571)","(4.8, 6.2, 6.177272727272728)","(3.4, 3.9, 3.8777777777777778)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:21.293452,"(5.5, 8.4, 8.276923076923078)","(3.1, 3.75, 3.5599999999999996)","(10.0, 15.0, 15.44)","(4.8, 6.2, 6.177272727272728)","(3.4, 3.9, 3.8333333333333335)","(10.0, 15.5, 15.38888888888889)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:22.434456,"(5.5, 8.8, 8.600000000000001)","(3.1, 3.75, 3.5599999999999996)","(10.0, 15.5, 15.44)","(4.8, 6.2, 6.177272727272728)","(3.4, 3.85, 3.75)","(10.0, 15.5, 15.38888888888889)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:23.485467,"(5.5, 8.8, 8.760000000000002)","(3.1, 3.75, 3.5599999999999996)","(10.0, 15.5, 15.44)","(4.8, 6.2, 6.177272727272728)","(3.4, 3.8, 3.7874999999999996)","(10.0, 15.5, 15.38888888888889)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:24.543295,"(5.5, 9.0, 8.558823529411764)","(3.1, 3.75, 3.5599999999999996)","(10.0, 15.5, 15.44)","(4.8, 6.2, 6.177272727272728)","(3.4, 3.8, 3.716666666666667)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:25.635129,"(5.5, 9.0, 8.678571428571429)","(3.1, 3.75, 3.6075)","(10.0, 15.5, 15.44)","(4.8, 6.2, 6.177272727272728)","(3.4, 3.9, 3.7750000000000004)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:26.680856,"(6.0, 9.0, 8.678571428571429)","(3.1, 3.75, 3.6075)","(11.0, 15.5, 15.44)","(5.0, 6.2, 6.177272727272728)","(3.4, 3.85, 3.7750000000000004)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:27.775736,"(6.0, 9.0, 8.709677419354838)","(3.1, 3.75, 3.6075)","(11.0, 15.5, 15.44)","(5.0, 6.2, 6.177272727272728)","(3.4, 3.85, 3.7750000000000004)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:28.847751,"(6.0, 9.0, 8.709677419354838)","(3.1, 3.75, 3.6075)","(11.0, 15.5, 15.425)","(5.0, 6.2, 6.177272727272728)","(3.4, 3.85, 3.7750000000000004)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:29.927189,"(6.0, 9.0, 8.709677419354838)","(3.1, 3.75, 3.6075)","(11.0, 15.5, 15.425)","(5.0, 6.2, 6.177272727272728)","(3.4, 3.85, 3.7750000000000004)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:30.967108,"(6.0, 9.0, 8.709677419354838)","(3.1, 3.75, 3.6075)","(11.0, 15.5, 15.425)","(5.0, 6.2, 6.177272727272728)","(3.4, 3.85, 3.7750000000000004)","(10.0, 15.5, 15.454545454545455)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:32.082030,"(6.0, 9.0, 8.709677419354838)","(3.1, 3.75, 3.615)","(11.0, 15.5, 15.357142857142858)","(5.0, 6.2, 6.161538461538462)","(3.4, 3.85, 3.7750000000000004)","(10.0, 15.5, 15.454545454545455)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:33.107789,"(6.0, 9.0, 8.709677419354838)","(3.1, 3.75, 3.615)","(11.0, 15.5, 15.357142857142858)","(5.0, 6.2, 6.166666666666667)","(3.4, 3.85, 3.7882352941176474)","(10.0, 15.5, 15.375)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:34.092264,"(6.0, 9.0, 8.85)","(3.1, 3.6, 3.51864406779661)","(11.0, 15.5, 15.357142857142858)","(5.0, 6.2, 6.166666666666667)","(3.4, 4.0, 3.7916666666666665)","(10.0, 15.5, 15.375)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:35.148807,"(6.0, 9.0, 8.879999999999999)","(3.1, 3.8, 3.7916666666666665)","(11.0, 15.5, 14.454545454545455)","(5.0, 6.2, 6.18)","(3.4, 4.0, 3.8333333333333335)","(10.0, 15.5, 15.4)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:36.189532,"(6.0, 9.0, 8.744)","(3.1, 3.8, 3.7325)","(11.0, 14.5, 14.40909090909091)","(5.0, 6.2, 6.18)","(3.4, 3.9, 3.8333333333333335)","(10.0, 15.5, 14.9375)","(17.0, 22.0, 21.454545454545453)"
07-12-2022 21:10:37.213428,"(6.0, 8.8, 8.778571428571428)","(3.1, 3.8, 3.7285714285714286)","(11.0, 14.5, 14.323529411764707)","(5.0, 6.2, 6.18)","(3.4, 3.9, 3.8333333333333335)","(10.0, 15.0, 14.9375)","(17.0, 22.0, 21.454545454545453)"
07-12-2022 21:10:38.358167,"(6.0, 8.8, 8.778571428571428)","(3.1, 3.8, 3.7285714285714286)","(11.0, 14.0, 13.805555555555555)","(5.0, 6.2, 6.18)","(3.4, 3.9, 3.7750000000000004)","(10.0, 15.0, 14.75)","(17.0, 22.0, 21.454545454545453)"
07-12-2022 21:10:39.389068,"(6.0, 9.2, 9.177777777777777)","(3.1, 3.8, 3.665)","(11.0, 14.0, 13.791666666666666)","(5.0, 6.2, 6.37)","(3.4, 3.85, 3.75)","(10.0, 15.0, 14.75)","(17.0, 22.0, 21.454545454545453)"
07-12-2022 21:10:40.356747,"(6.0, 9.2, 9.1)","(3.1, 3.65, 3.583333333333333)","(11.0, 14.0, 13.705882352941176)","(5.0, 6.4, 6.371428571428572)","(3.4, 3.8, 3.999159663865546)","(10.0, 15.0, 14.75)","(17.0, 22.0, 21.454545454545453)"
07-12-2022 21:10:41.359215,"(6.0, 9.2, 9.12)","(3.1, 3.65, 3.5541666666666667)","(11.0, 13.5, 13.10576923076923)","(5.0, 6.4, 6.372222222222223)","(3.4, 4.0, 3.9453846153846155)","(10.0, 15.0, 14.75)","(17.0, 22.0, 21.454545454545453)"
07-12-2022 21:10:42.397876,"(6.0, 9.2, 9.168)","(3.1, 3.65, 3.5541666666666667)","(11.0, 13.5, 12.605263157894736)","(5.0, 6.4, 6.372222222222223)","(3.4, 3.95, 3.992424242424242)","(10.0, 15.0, 14.916666666666666)","(17.0, 22.0, 21.454545454545453)"
07-12-2022 21:10:43.447515,"(6.0, 9.2, 8.977777777777778)","(3.1, 3.6, 3.5782608695652174)","(11.0, 13.0, 12.05)","(5.0, 6.4, 6.12)","(3.4, 4.0, 3.996969696969697)","(10.0, 15.0, 14.916666666666666)","(17.0, 22.0, 21.428571428571427)"
07-12-2022 21:10:44.518577,"(6.0, 9.2, 8.862499999999999)","(3.1, 3.8, 3.7035714285714283)","(11.0, 13.0, 11.928571428571429)","(5.0, 6.4, 6.12)","(3.4, 4.0, 3.9914285714285715)","(10.0, 15.0, 14.444444444444445)","(17.0, 22.0, 22.0625)"
07-12-2022 21:10:45.632760,"(6.0, 9.2, 8.927272727272726)","(3.1, 3.8, 3.72)","(11.0, 12.5, 11.571428571428571)","(5.0, 6.4, 6.12)","(3.4, 4.0, 3.99672131147541)","(10.0, 14.5, 13.98611111111111)","(17.0, 23.0, 22.1)"
07-12-2022 21:10:46.757453,"(6.0, 9.2, 8.811764705882352)","(3.1, 3.8, 3.76)","(11.0, 12.5, 11.571428571428571)","(5.0, 6.4, 6.109090909090909)","(3.4, 4.0, 3.9983333333333335)","(10.0, 14.0, 14.433333333333334)","(17.0, 23.0, 22.027027027027028)"
07-12-2022 21:10:47.979130,"(6.0, 9.2, 8.955555555555556)","(3.1, 3.8, 3.76)","(11.0, 12.5, 11.571428571428571)","(5.0, 6.4, 6.08)","(3.4, 4.0, 3.9907692307692306)","(10.0, 14.5, 14.426829268292684)","(17.0, 23.0, 22.04)"
07-12-2022 21:10:49.072035,"(6.0, 9.2, 9.058823529411764)","(3.1, 3.8, 3.76)","(11.0, 12.5, 11.571428571428571)","(5.0, 6.4, 6.08)","(3.4, 4.0, 3.9983333333333335)","(10.0, 14.5, 14.426829268292684)","(17.0, 23.0, 21.372881355932204)"
