,Counterfeit,Taken Back,Rock On Cowboy,Liam Skye,Bodee Bodee,Mind On My Money,Muffin Nuts
16-12-2022 11:00:10.228446,"(18.0, 150.0, 122.1)","(15.0, 17.5, 15.666666666666666)","(21.0, 48.0, 24.785714285714285)","(21.0, 210.0, 146.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.6466666666666667)"
16-12-2022 11:00:11.222398,"(18.0, 150.0, 122.1)","(15.0, 17.5, 15.666666666666666)","(21.0, 48.0, 24.785714285714285)","(21.0, 210.0, 146.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.6466666666666667)"
16-12-2022 11:00:12.228009,"(18.0, 150.0, 122.1)","(15.0, 17.5, 15.666666666666666)","(21.0, 48.0, 24.785714285714285)","(21.0, 210.0, 146.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.6466666666666667)"
16-12-2022 11:00:13.236450,"(18.0, 150.0, 122.1)","(15.0, 17.5, 15.666666666666666)","(21.0, 48.0, 24.785714285714285)","(21.0, 210.0, 146.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.6466666666666667)"
16-12-2022 11:00:14.211989,"(18.0, 150.0, 122.1)","(15.0, 17.5, 15.666666666666666)","(21.0, 48.0, 24.785714285714285)","(21.0, 210.0, 146.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.6466666666666667)"
16-12-2022 11:00:15.201035,"(18.0, 150.0, 122.1)","(15.0, 17.5, 15.666666666666666)","(21.0, 48.0, 24.785714285714285)","(21.0, 210.0, 146.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.6466666666666667)"
16-12-2022 11:00:16.180985,"(18.0, 150.0, 122.1)","(15.0, 17.5, 15.666666666666666)","(21.0, 48.0, 24.785714285714285)","(21.0, 210.0, 146.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.6466666666666667)"
16-12-2022 11:00:17.173701,"(18.0, 150.0, 122.1)","(15.0, 17.5, 16.5)","(21.0, 48.0, 24.785714285714285)","(21.0, 210.0, 146.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.6466666666666667)"
16-12-2022 11:00:18.256772,"(18.0, 150.0, 122.1)","(15.0, 17.5, 16.5)","(21.0, 48.0, 113.3)","(21.0, 210.0, 109.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.6466666666666667)"
16-12-2022 11:00:19.351680,"(18.0, 140.0, 96.83333333333333)","(15.0, 17.5, 16.5)","(21.0, 260.0, 113.3)","(21.0, 200.0, 109.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.6466666666666667)"
16-12-2022 11:00:20.389250,"(18.0, 140.0, 96.83333333333333)","(15.0, 17.5, 16.75)","(21.0, 260.0, 113.3)","(21.0, 200.0, 109.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.7657142857142856)"
16-12-2022 11:00:21.424927,"(18.0, 140.0, 96.83333333333333)","(15.0, 32.0, 25.5)","(21.0, 260.0, 113.3)","(21.0, 200.0, 109.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.88, 1.6394117647058823)"
16-12-2022 11:00:22.397162,"(18.0, 140.0, 96.83333333333333)","(15.0, 32.0, 25.5)","(21.0, 260.0, 113.3)","(21.0, 200.0, 109.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.86, 1.7464285714285714)"
16-12-2022 11:00:23.369710,"(18.0, 140.0, 96.83333333333333)","(15.0, 32.0, 25.5)","(21.0, 260.0, 113.3)","(21.0, 200.0, 109.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.85, 1.7464285714285714)"
16-12-2022 11:00:24.338340,"(18.0, 140.0, 96.83333333333333)","(15.0, 32.0, 19.59090909090909)","(21.0, 230.0, 158.5)","(21.0, 200.0, 109.0)","(6.5, 9.2, 8.75)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.85, 1.7464285714285714)"
16-12-2022 11:00:25.360660,"(18.0, 140.0, 96.83333333333333)","(15.0, 30.0, 24.166666666666664)","(21.0, 230.0, 158.5)","(21.0, 200.0, 109.0)","(6.5, 9.2, 8.742857142857142)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.85, 1.7464285714285714)"
16-12-2022 11:00:26.412996,"(18.0, 140.0, 96.83333333333333)","(15.0, 30.0, 24.166666666666664)","(21.0, 230.0, 158.5)","(21.0, 200.0, 109.0)","(6.5, 9.2, 8.742857142857142)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.85, 1.7464285714285714)"
16-12-2022 11:00:27.441916,"(18.0, 140.0, 96.83333333333333)","(15.0, 30.0, 24.166666666666664)","(21.0, 230.0, 158.5)","(21.0, 200.0, 109.0)","(6.5, 9.2, 8.742857142857142)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.85, 1.6294285714285714)"
16-12-2022 11:00:28.468566,"(18.0, 140.0, 96.83333333333333)","(15.0, 30.0, 24.166666666666664)","(21.0, 230.0, 158.5)","(21.0, 200.0, 109.0)","(6.5, 9.2, 8.571428571428571)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6294285714285714)"
16-12-2022 11:00:29.435885,"(18.0, 140.0, 96.83333333333333)","(15.0, 30.0, 24.166666666666664)","(21.0, 230.0, 158.5)","(21.0, 200.0, 109.0)","(6.5, 9.2, 8.76)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6294285714285714)"
16-12-2022 11:00:30.482525,"(18.0, 140.0, 96.83333333333333)","(15.0, 30.0, 24.166666666666664)","(21.0, 230.0, 158.5)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.76)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6294285714285714)"
16-12-2022 11:00:31.518218,"(18.0, 140.0, 96.83333333333333)","(15.0, 30.0, 24.166666666666664)","(21.0, 230.0, 158.5)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.3)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6294285714285714)"
16-12-2022 11:00:32.539855,"(18.0, 140.0, 96.83333333333333)","(15.0, 30.0, 21.5)","(21.0, 230.0, 158.5)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.3)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6294285714285714)"
16-12-2022 11:00:33.576771,"(18.0, 140.0, 62.3)","(15.0, 30.0, 21.5)","(21.0, 230.0, 158.5)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.3)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6294285714285714)"
16-12-2022 11:00:34.568323,"(18.0, 140.0, 62.3)","(15.0, 30.0, 21.5)","(21.0, 230.0, 158.5)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.3)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6628571428571428)"
16-12-2022 11:00:35.504614,"(18.0, 140.0, 62.3)","(15.0, 30.0, 21.5)","(21.0, 230.0, 158.5)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.3)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6628571428571428)"
16-12-2022 11:00:36.511455,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.0)","(21.0, 220.0, 117.75)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.3)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6628571428571428)"
16-12-2022 11:00:37.555005,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.0)","(21.0, 220.0, 117.75)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.3)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6628571428571428)"
16-12-2022 11:00:38.576708,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.3)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6628571428571428)"
16-12-2022 11:00:39.617614,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.399999999999999)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6628571428571428)"
16-12-2022 11:00:40.580375,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.399999999999999)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6628571428571428)"
16-12-2022 11:00:41.589325,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.25)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.399999999999999)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6628571428571428)"
16-12-2022 11:00:42.569162,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.25)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.399999999999999)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6628571428571428)"
16-12-2022 11:00:43.561509,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.25)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.466666666666667)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.83, 1.6628571428571428)"
16-12-2022 11:00:44.629597,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.25)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.466666666666667)","(5.5, 13.0, 10.23076923076923)","(1.45, 1.82, 1.768)"
16-12-2022 11:00:45.718100,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.25)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.466666666666667)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.82, 1.768)"
16-12-2022 11:00:46.676958,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.25)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.466666666666667)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.82, 1.768)"
16-12-2022 11:00:47.679063,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.25)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.466666666666667)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.82, 1.768)"
16-12-2022 11:00:48.673086,"(18.0, 140.0, 62.3)","(15.0, 29.0, 21.25)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.466666666666667)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.82, 1.768)"
16-12-2022 11:00:49.752612,"(18.0, 140.0, 62.3)","(15.0, 29.0, 17.375)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.466666666666667)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.82, 1.768)"
16-12-2022 11:00:50.818572,"(18.0, 140.0, 62.3)","(15.0, 28.0, 24.9)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.466666666666667)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.82, 1.768)"
16-12-2022 11:00:51.838174,"(18.0, 140.0, 62.3)","(15.0, 28.0, 22.833333333333336)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.466666666666667)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.82, 1.6493023255813954)"
16-12-2022 11:00:52.843293,"(18.0, 140.0, 62.3)","(15.0, 28.0, 22.833333333333336)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.466666666666667)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.8, 1.6493023255813954)"
16-12-2022 11:00:53.838513,"(18.0, 140.0, 62.3)","(15.0, 28.0, 22.833333333333336)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.3)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.8, 1.7352380952380952)"
16-12-2022 11:00:54.840392,"(18.0, 140.0, 62.3)","(15.0, 28.0, 22.833333333333336)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.6)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.79, 1.7352380952380952)"
16-12-2022 11:00:55.932392,"(18.0, 140.0, 62.3)","(15.0, 28.0, 22.833333333333336)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.0, 8.428571428571429)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.79, 1.7352380952380952)"
16-12-2022 11:00:56.951651,"(18.0, 140.0, 62.3)","(15.0, 30.0, 24.166666666666664)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.0, 8.5)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.79, 1.7352380952380952)"
16-12-2022 11:00:58.034941,"(18.0, 140.0, 62.3)","(15.0, 30.0, 24.166666666666664)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.0, 8.5)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.79, 1.7352380952380952)"
16-12-2022 11:00:59.092816,"(18.0, 140.0, 62.3)","(15.0, 30.0, 24.166666666666664)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.0, 8.5)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.79, 1.736)"
16-12-2022 11:01:00.049961,"(18.0, 140.0, 62.3)","(15.0, 30.0, 24.166666666666664)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.0, 8.5)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.78, 1.6381395348837209)"
16-12-2022 11:01:01.018536,"(18.0, 140.0, 62.3)","(15.0, 30.0, 24.166666666666664)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.0, 8.5)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.77, 1.6381395348837209)"
16-12-2022 11:01:01.988756,"(18.0, 140.0, 62.3)","(15.0, 30.0, 24.166666666666664)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.0, 8.5)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.77, 1.670344827586207)"
16-12-2022 11:01:03.031385,"(18.0, 140.0, 62.3)","(15.0, 30.0, 24.166666666666664)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.0, 8.5)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.76, 1.670344827586207)"
16-12-2022 11:01:04.025949,"(18.0, 140.0, 62.3)","(15.0, 30.0, 24.166666666666664)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.0, 8.350000000000001)","(5.5, 13.0, 11.666666666666666)","(1.45, 1.76, 1.670344827586207)"
16-12-2022 11:01:04.981477,"(18.0, 140.0, 62.3)","(15.0, 30.0, 24.166666666666664)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 13.0, 10.850000000000001)","(1.45, 1.76, 1.67)"
16-12-2022 11:01:05.993849,"(18.0, 140.0, 62.3)","(15.0, 30.0, 19.5)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.850000000000001)","(1.45, 1.76, 1.7475)"
16-12-2022 11:01:07.006388,"(18.0, 140.0, 62.3)","(15.0, 30.0, 19.5)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.850000000000001)","(1.45, 1.77, 1.7475)"
16-12-2022 11:01:08.032267,"(18.0, 140.0, 62.3)","(15.0, 30.0, 19.5)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.850000000000001)","(1.45, 1.77, 1.7422222222222223)"
16-12-2022 11:01:09.057177,"(18.0, 140.0, 62.3)","(15.0, 30.0, 19.5)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.850000000000001)","(1.45, 1.77, 1.7422222222222223)"
16-12-2022 11:01:10.088545,"(18.0, 140.0, 62.3)","(15.0, 29.0, 23.5)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.850000000000001)","(1.45, 1.77, 1.7422222222222223)"
16-12-2022 11:01:11.144068,"(18.0, 190.0, 82.3)","(15.0, 28.0, 23.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.850000000000001)","(1.45, 1.77, 1.7422222222222223)"
16-12-2022 11:01:12.150022,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.5)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.850000000000001)","(1.45, 1.77, 1.7422222222222223)"
16-12-2022 11:01:13.148493,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.5)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.850000000000001)","(1.45, 1.77, 1.7422222222222223)"
16-12-2022 11:01:14.137849,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.5)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.850000000000001)","(1.45, 1.77, 1.7422222222222223)"
16-12-2022 11:01:15.205720,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.5)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.850000000000001)","(1.45, 1.77, 1.7422222222222223)"
16-12-2022 11:01:16.286801,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.5)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.77, 1.7575)"
16-12-2022 11:01:17.269629,"(18.0, 190.0, 82.3)","(15.0, 28.0, 25.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.77, 1.7575)"
16-12-2022 11:01:18.235024,"(18.0, 190.0, 82.3)","(15.0, 28.0, 25.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.77, 1.7575)"
16-12-2022 11:01:19.257370,"(18.0, 190.0, 82.3)","(15.0, 28.0, 25.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.77, 1.7575)"
16-12-2022 11:01:20.270053,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.16)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.77, 1.7575)"
16-12-2022 11:01:21.329616,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.16)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.77, 1.7575)"
16-12-2022 11:01:22.464358,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.16)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.77, 1.7575)"
16-12-2022 11:01:23.551940,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.16)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.77, 1.71)"
16-12-2022 11:01:24.598167,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.16)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.76, 1.608936170212766)"
16-12-2022 11:01:25.606148,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.16)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.74, 1.608936170212766)"
16-12-2022 11:01:26.591161,"(18.0, 190.0, 82.3)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.74, 1.5984782608695651)"
16-12-2022 11:01:27.587402,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.71, 1.5968085106382979)"
16-12-2022 11:01:28.614895,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.71, 1.5968085106382979)"
16-12-2022 11:01:29.719385,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.71, 1.5968085106382979)"
16-12-2022 11:01:30.846389,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.71, 1.6828571428571428)"
16-12-2022 11:01:31.985752,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.7, 1.6828571428571428)"
16-12-2022 11:01:33.045036,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.7, 1.6828571428571428)"
16-12-2022 11:01:34.096224,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.7, 1.6828571428571428)"
16-12-2022 11:01:35.069102,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 20.75)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.733333333333334)","(1.45, 1.7, 1.6828571428571428)"
16-12-2022 11:01:36.031087,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 21.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.97)","(1.45, 1.7, 1.6828571428571428)"
16-12-2022 11:01:37.052430,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 21.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 10.4)","(1.45, 1.7, 1.6828571428571428)"
16-12-2022 11:01:38.133893,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 21.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 8.825)","(1.45, 1.7, 1.6828571428571428)"
16-12-2022 11:01:39.186980,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 21.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 8.825)","(1.45, 1.7, 1.6828571428571428)"
16-12-2022 11:01:40.273020,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 21.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.350000000000001)","(5.5, 12.5, 8.825)","(1.45, 1.7, 1.6828571428571428)"
16-12-2022 11:01:41.277957,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 21.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 8.8, 8.71111111111111)","(5.5, 12.5, 8.825)","(1.45, 1.7, 1.6828571428571428)"
16-12-2022 11:01:42.312148,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 21.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.71111111111111)","(5.5, 12.5, 8.825)","(1.45, 1.7, 1.6843478260869564)"
16-12-2022 11:01:43.334969,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 21.0)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.71111111111111)","(5.5, 12.5, 8.825)","(1.45, 1.7, 1.66)"
16-12-2022 11:01:44.391162,"(18.0, 160.0, 110.16666666666667)","(15.0, 28.0, 18.333333333333332)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.399999999999999)","(5.5, 12.5, 8.825)","(1.45, 1.7, 1.5914)"
16-12-2022 11:01:45.443355,"(18.0, 160.0, 110.16666666666667)","(15.0, 27.0, 16.875)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.799999999999999)","(5.5, 12.5, 8.825)","(1.45, 1.69, 1.5914)"
16-12-2022 11:01:46.492153,"(18.0, 160.0, 110.16666666666667)","(15.0, 27.0, 16.875)","(21.0, 220.0, 73.92857142857143)","(21.0, 200.0, 70.0)","(6.5, 9.2, 8.755555555555555)","(5.5, 12.5, 8.825)","(1.45, 1.69, 1.6512499999999999)"
