,Only One Don,Brilliant Art,Whata Terror,Royal Princess,Goldies A Delight,Vanity Bay,Melton Beach Nz,Holdingno Currency,Aqua Cruiser,Studleigh Sonny,Arts Peregrine,Major Mischief
16-12-2022 15:36:06.373907,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 13.4)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.366666666666667)","(19.0, 30.0, 22.666666666666668)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 21.5)"
16-12-2022 15:36:07.551908,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 13.4)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.366666666666667)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 21.909090909090907)"
16-12-2022 15:36:08.766203,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 13.4)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.366666666666667)","(19.0, 30.0, 22.666666666666668)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 21.5)"
16-12-2022 15:36:09.929837,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 13.4)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.366666666666667)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 21.909090909090907)"
16-12-2022 15:36:11.128929,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 13.4)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.366666666666667)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 21.909090909090907)"
16-12-2022 15:36:12.311673,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 13.4)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.366666666666667)","(19.0, 30.0, 22.666666666666668)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 21.5)"
16-12-2022 15:36:13.494477,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 13.4)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.557142857142857)","(19.0, 30.0, 22.666666666666668)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 21.5)"
16-12-2022 15:36:14.668478,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 13.4)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 30.0, 22.666666666666668)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 21.5)"
16-12-2022 15:36:15.850472,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 13.4)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 21.909090909090907)"
16-12-2022 15:36:17.057219,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 13.75)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 24.2)"
16-12-2022 15:36:18.214295,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 13.75)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 30.0, 22.666666666666668)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 25.0, 22.4)"
16-12-2022 15:36:19.395508,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.227272727272727)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 30.0, 22.666666666666668)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:20.557547,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.227272727272727)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 30.0, 25.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:21.726476,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.227272727272727)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 28.0, 25.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:22.933651,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 28.0, 23.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:24.106316,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 27.0, 29.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:25.295417,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 34.0, 24.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:26.447770,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 29.0, 24.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:27.608322,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 29.0, 24.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:28.796785,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 29.0, 25.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:29.944324,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 34.0, 26.333333333333332)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:31.099762,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 30.0, 26.333333333333332)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:32.261799,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 30.0, 24.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:33.440291,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 29.0, 24.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:34.610803,"(6.5, 7.6, 7.428571428571428)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 29.0, 24.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:35.767856,"(6.5, 7.6, 7.458823529411765)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.6230769230769235)","(19.0, 29.0, 29.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:36.924829,"(6.5, 7.6, 7.458823529411765)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.4411764705882355)","(19.0, 34.0, 27.666666666666664)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:38.101134,"(6.5, 7.6, 7.458823529411765)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.4411764705882355)","(19.0, 32.0, 27.666666666666664)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:39.252458,"(6.5, 7.6, 7.458823529411765)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.4411764705882355)","(19.0, 32.0, 27.666666666666664)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:40.412278,"(6.5, 7.6, 7.458823529411765)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.455555555555556)","(19.0, 32.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.871428571428571)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:41.590927,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.5, 14.033333333333333)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.276923076923077)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 121.66666666666667)","(3.6, 5.1, 4.954545454545454)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:42.753993,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.4)","(19.0, 30.0, 21.444444444444443)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 160.0)","(3.6, 5.1, 4.954545454545454)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.4)"
16-12-2022 15:36:43.915623,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.4)","(19.0, 30.0, 25.666666666666668)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 210.0, 122.85714285714286)","(3.6, 5.1, 4.954545454545454)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:36:45.081952,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.4)","(19.0, 29.0, 25.666666666666668)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 200.0, 150.0)","(3.6, 5.1, 4.954545454545454)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:36:46.249742,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.4)","(19.0, 29.0, 23.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 190.0, 123.33333333333333)","(3.6, 5.1, 4.976923076923077)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:36:47.413697,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.4)","(19.0, 28.0, 23.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 190.0, 140.0)","(3.6, 5.1, 5.046666666666666)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:36:48.567931,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.4)","(19.0, 28.0, 23.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 5.046666666666666)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:36:49.748155,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.4)","(19.0, 28.0, 29.0)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 5.038461538461538)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:36:50.922878,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.4)","(19.0, 34.0, 27.666666666666664)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 5.038461538461538)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:36:52.077001,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.4)","(19.0, 32.0, 27.666666666666664)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 150.0)","(3.6, 5.1, 5.038461538461538)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:36:53.246065,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.4)","(19.0, 32.0, 27.666666666666664)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 5.038461538461538)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:36:54.438041,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.4)","(19.0, 32.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 5.038461538461538)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:36:55.591335,"(6.5, 7.6, 7.28)","(21.0, 38.0, 34.75)","(11.0, 15.0, 14.0)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.4)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 5.038461538461538)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
