,Aloha Chrome,Rays Regal,Irish Royalty,Boy Charlemagne,Murloc Bay,Cut Across Shorty,J Ds Rude Boy,Gunnin For Gold,El Bromista,Zeus War,Bronze One
09-01-2023 09:51:22.468513,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 11.95)","(8.0, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.0, 8.8, 7.5)","(4.4, 7.2, 5.24)","(13.0, 34.0, 22.5)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:23.816262,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 11.95)","(8.0, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.0, 8.8, 7.5)","(4.4, 7.2, 4.8375)","(13.0, 34.0, 22.5)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:25.153698,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 11.95)","(8.0, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.0, 8.8, 7.825000000000001)","(4.4, 7.2, 4.8375)","(13.0, 34.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:26.413137,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 11.95)","(8.0, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.0, 8.8, 7.825000000000001)","(4.4, 7.2, 4.8375)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:27.811721,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 11.95)","(8.0, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.0, 8.8, 7.825000000000001)","(4.4, 7.2, 4.8375)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:29.114619,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 11.95)","(8.0, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.0, 8.8, 7.825000000000001)","(4.4, 7.2, 4.8375)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:30.498117,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 11.95)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 7.825000000000001)","(4.4, 7.2, 5.0125)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:31.939090,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 11.95)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 7.825000000000001)","(4.4, 7.2, 5.325)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:33.341503,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 13.18)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 5.275)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:34.681295,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 13.18)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.0, 5.0285714285714285)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:36.037314,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 13.18)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.0, 5.0285714285714285)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:37.371072,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 13.18)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.0, 5.0285714285714285)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:38.716156,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 13.18)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 7.7125)","(4.4, 7.0, 5.266666666666667)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:40.025022,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 4.857142857142857)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:41.421415,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 4.857142857142857)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:42.893768,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 4.857142857142857)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:44.256663,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 4.771428571428571)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:45.589055,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 5.75)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:46.926225,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 5.75)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:48.349095,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 5.75)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:50.079531,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 5.75)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:51.689186,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 4.942857142857142)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:53.251868,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 4.942857142857142)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:54.713672,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 5.133333333333334)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:56.255346,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 6.6, 5.133333333333334)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:57.833189,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 6.6, 5.133333333333334)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:51:59.426189,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 6.6, 5.133333333333334)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:00.792756,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 6.6, 6.061538461538461)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:02.192530,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 6.8, 5.25)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:03.496756,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.2, 5.25)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:04.769334,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.2, 5.25)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:06.078302,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.2, 5.25)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:07.429619,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.2, 5.25)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:08.875192,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.2, 4.925)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:10.348265,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.2, 4.925)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:11.842704,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.2, 4.925)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:13.208168,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.2, 4.925)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:14.507691,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.2, 5.65)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:15.768313,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 5.56)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:17.060130,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 5.114285714285714)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:18.466159,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 8.036363636363637)","(4.4, 7.0, 5.114285714285714)","(13.0, 32.0, 23.6)","(41.0, 230.0, 126.5)"
09-01-2023 09:52:19.957560,"(21.0, 16.0, 14.571428571428571)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.05)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 7.9)","(4.4, 7.0, 5.984615384615385)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:21.401916,"(21.0, 16.0, 14.875)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 7.9)","(4.4, 7.0, 5.285714285714286)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:22.774764,"(21.0, 16.0, 14.875)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.666666666666666)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.8500000000000005)","(4.4, 7.0, 5.371428571428571)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:24.123601,"(21.0, 16.0, 205.88888888888889)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.05)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.8500000000000005)","(4.4, 7.0, 5.963636363636363)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:25.466934,"(21.0, 230.0, 206.22222222222223)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.05)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.8500000000000005)","(4.4, 7.0, 6.05)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:26.978329,"(21.0, 230.0, 206.22222222222223)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.8500000000000005)","(4.4, 7.0, 5.428571428571429)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:28.517612,"(21.0, 230.0, 206.22222222222223)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.8500000000000005)","(4.4, 6.8, 5.428571428571429)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:29.951777,"(21.0, 230.0, 206.22222222222223)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.8500000000000005)","(4.4, 6.8, 5.428571428571429)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:31.452486,"(21.0, 230.0, 206.22222222222223)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.8500000000000005)","(4.4, 6.8, 5.485714285714286)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:32.938341,"(21.0, 230.0, 206.22222222222223)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.8500000000000005)","(4.4, 6.8, 5.25)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:34.417283,"(21.0, 230.0, 206.22222222222223)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.8500000000000005)","(4.4, 7.2, 5.25)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:35.944899,"(21.0, 230.0, 206.22222222222223)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 7.800000000000001)","(4.4, 7.2, 5.25)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:37.452573,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 5.25)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:39.010892,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 6.233333333333333)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:40.612623,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 6.233333333333333)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:42.326338,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 6.1875)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:44.062217,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 5.625)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:45.721657,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 7.800000000000001)","(4.4, 7.2, 5.625)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:47.327498,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 5.0125)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:48.792996,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 6.2625)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:50.233675,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 6.2625)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:51.818437,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 6.2625)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:53.370449,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.649999999999999)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 6.1875)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:54.862302,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 6.625)","(4.4, 7.2, 6.1875)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:56.391625,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 7.800000000000001)","(4.4, 7.2, 6.233333333333333)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
09-01-2023 09:52:57.899907,"(21.0, 230.0, 187.3)","(41.0, 230.0, 178.25)","(6.5, 14.0, 12.0)","(8.5, 24.0, 16.3)","(41.0, 230.0, 188.6)","(19.0, 34.0, 27.666666666666664)","(2.4, 2.98, 2.74)","(5.5, 8.8, 7.800000000000001)","(4.4, 7.2, 6.233333333333333)","(13.0, 32.0, 23.6)","(41.0, 230.0, 188.6)"
