,Kanga Lights,Mr Ticket,Blaze Maker,Swinging Forts,Didelis
04-01-2023 12:17:32.819937,"(10.0, 26.0, 21.25)","(1.3, 1.56, 1.5336231884057971)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.81764705882353)"
04-01-2023 12:17:33.634481,"(10.0, 26.0, 23.625)","(1.3, 1.56, 1.5336231884057971)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.81764705882353)"
04-01-2023 12:17:34.491190,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.5459349593495935)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.81764705882353)"
04-01-2023 12:17:35.750900,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.5459349593495935)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.81764705882353)"
04-01-2023 12:17:36.617388,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.5459349593495935)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.81764705882353)"
04-01-2023 12:17:37.425514,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.5459349593495935)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.81764705882353)"
04-01-2023 12:17:38.295599,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.4540000000000002)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.81764705882353)"
04-01-2023 12:17:39.145284,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.7125)"
04-01-2023 12:17:40.043474,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.4540000000000002)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.970588235294118)"
04-01-2023 12:17:41.006937,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.4540000000000002)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.970588235294118)"
04-01-2023 12:17:41.866391,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.4540000000000002)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.970588235294118)"
04-01-2023 12:17:42.755815,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.4540000000000002)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.970588235294118)"
04-01-2023 12:17:43.574619,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.970588235294118)"
04-01-2023 12:17:44.425904,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.4540000000000002)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 6.336842105263158)"
04-01-2023 12:17:45.353955,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.4540000000000002)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.875)"
04-01-2023 12:17:46.230968,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 6.063157894736842)"
04-01-2023 12:17:47.075846,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.5459349593495935)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.81764705882353)"
04-01-2023 12:17:47.911680,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.4540000000000002)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.81764705882353)"
04-01-2023 12:17:48.745583,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.4540000000000002)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 6.2)"
04-01-2023 12:17:49.622308,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.4540000000000002)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.7125)"
04-01-2023 12:17:50.466797,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.5459349593495935)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.55)"
04-01-2023 12:17:51.347367,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.4540000000000002)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.970588235294118)"
04-01-2023 12:17:52.157650,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.875)"
04-01-2023 12:17:52.935926,"(10.0, 26.0, 23.42857142857143)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.875)"
04-01-2023 12:17:53.892757,"(10.0, 26.0, 21.75)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.55)"
04-01-2023 12:17:54.838756,"(10.0, 26.0, 21.75)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.7125)"
04-01-2023 12:17:55.654182,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.7125)"
04-01-2023 12:17:56.432464,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.7125)"
04-01-2023 12:17:57.286494,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.55)"
04-01-2023 12:17:58.230365,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.7125)"
04-01-2023 12:17:59.043664,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.7125)"
04-01-2023 12:17:59.855225,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.7125)"
04-01-2023 12:18:00.819461,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.970588235294118)"
04-01-2023 12:18:01.668259,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.5444444444444445)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.8, 5.75625)"
04-01-2023 12:18:02.743303,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.8375)"
04-01-2023 12:18:03.641081,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:04.485775,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:05.363637,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:06.208096,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:07.150360,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:08.096259,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:08.949239,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:09.867782,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.923529411764705)"
04-01-2023 12:18:10.717930,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.8375)"
04-01-2023 12:18:11.645403,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:12.544343,"(10.0, 26.0, 23.875)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:13.326826,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.464705882352941)"
04-01-2023 12:18:14.119345,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 7.0636363636363635)"
04-01-2023 12:18:15.115910,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 12.8)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:16.025947,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 28.214285714285715)","(7.5, 15.5, 10.1)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:16.862870,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 31.5625)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:17.825269,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 45.625)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:18.703799,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 44.625)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:19.567442,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 44.625)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:20.414376,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 32.5)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:21.377032,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 36.59090909090909)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:22.184357,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 36.59090909090909)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:23.026315,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:23.834440,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:24.745923,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 44.625)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:25.604784,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 44.625)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:26.481425,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 32.5)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.512499999999999)"
04-01-2023 12:18:27.335948,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 36.59090909090909)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.770588235294118)"
04-01-2023 12:18:28.173365,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 36.59090909090909)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.770588235294118)"
04-01-2023 12:18:29.113131,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 36.59090909090909)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:30.046029,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 36.59090909090909)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.136842105263158)"
04-01-2023 12:18:30.878374,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.136842105263158)"
04-01-2023 12:18:31.677810,"(10.0, 26.0, 23.714285714285715)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:32.538832,"(10.0, 26.0, 23.625)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:33.469472,"(10.0, 26.0, 21.5)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 7.0636363636363635)"
04-01-2023 12:18:34.360686,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.0)"
04-01-2023 12:18:35.246557,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.0)"
04-01-2023 12:18:36.059045,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.0)"
04-01-2023 12:18:36.866853,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.195)"
04-01-2023 12:18:37.710537,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:38.582360,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.675)"
04-01-2023 12:18:39.611892,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.59375)"
04-01-2023 12:18:40.494477,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.195)"
04-01-2023 12:18:41.284233,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.195)"
04-01-2023 12:18:42.176098,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.195)"
04-01-2023 12:18:43.180360,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.59375)"
04-01-2023 12:18:44.016519,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.59375)"
04-01-2023 12:18:44.796581,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.59375)"
04-01-2023 12:18:45.773271,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.195)"
04-01-2023 12:18:46.748484,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.136842105263158)"
04-01-2023 12:18:47.592746,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.136842105263158)"
04-01-2023 12:18:48.390211,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.136842105263158)"
04-01-2023 12:18:49.234900,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.847058823529411)"
04-01-2023 12:18:50.181392,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.8375)"
04-01-2023 12:18:51.019274,"(10.0, 26.0, 23.75)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.8375)"
04-01-2023 12:18:51.868040,"(10.0, 26.0, 23.57142857142857)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.8375)"
04-01-2023 12:18:52.706169,"(10.0, 26.0, 23.57142857142857)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 30.3125)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.0)"
04-01-2023 12:18:53.570509,"(10.0, 26.0, 23.57142857142857)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 5.918749999999999)"
04-01-2023 12:18:54.376242,"(10.0, 26.0, 23.57142857142857)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.0)"
04-01-2023 12:18:55.191570,"(10.0, 26.0, 23.57142857142857)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.0)"
04-01-2023 12:18:56.097987,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:18:56.957041,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:18:57.782528,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:18:58.577132,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:18:59.418761,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:00.285251,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:01.197220,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:02.020173,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:02.832679,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:03.625412,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:04.539375,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:05.415547,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:06.262563,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:07.127307,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:07.913949,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:08.735749,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:09.568654,"(10.0, 26.0, 22.8)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:10.372199,"(10.0, 26.0, 23.5)","(1.3, 1.55, 1.532857142857143)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:11.187597,"(10.0, 26.0, 23.5)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:12.034563,"(10.0, 26.0, 23.5)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:12.871964,"(10.0, 26.0, 23.5)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:13.706452,"(10.0, 26.0, 23.5)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:14.579486,"(10.0, 26.0, 23.5)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:15.498231,"(10.0, 26.0, 23.5)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:16.329973,"(10.0, 26.0, 22.0)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:17.150790,"(10.0, 26.0, 22.0)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:18.048461,"(10.0, 26.0, 22.0)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:18.958581,"(10.0, 26.0, 22.0)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:19.830752,"(10.0, 26.0, 22.0)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:20.700382,"(10.0, 26.0, 22.0)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
04-01-2023 12:19:21.629543,"(10.0, 26.0, 22.0)","(1.3, 1.55, 1.5350000000000001)","(15.0, 55.0, 33.33333333333333)","(7.5, 15.5, 10.233333333333333)","(5.0, 8.6, 6.65)"
