,Trappe The Gold,Preachingtothewire,Stunning Hero,Brilliantbenny,Jack Of All Trades,Enough Ice,Blaziano
144,"[datetime.datetime(2022, 11, 28, 9, 52, 53, 448146), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 448146), 14.0, 46.0]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 448146), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 448146), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 448146), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 448146), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 448146), 3.9, 4.5]"
145,"[datetime.datetime(2022, 11, 28, 9, 52, 54, 558449), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 558449), 14.0, 46.0]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 558449), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 558449), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 558449), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 558449), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 558449), 3.9, 4.5]"
146,"[datetime.datetime(2022, 11, 28, 9, 52, 55, 693881), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 693881), 14.0, 46.0]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 693881), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 693881), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 693881), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 693881), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 693881), 3.9, 4.5]"
147,"[datetime.datetime(2022, 11, 28, 9, 52, 56, 825225), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 825225), 14.0, 46.0]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 825225), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 825225), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 825225), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 825225), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 825225), 3.9, 4.5]"
148,"[datetime.datetime(2022, 11, 28, 9, 52, 57, 956008), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 956008), 14.0, 46.0]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 956008), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 956008), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 956008), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 956008), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 956008), 3.9, 4.5]"
149,"[datetime.datetime(2022, 11, 28, 9, 52, 59, 81728), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 81728), 14.0, 46.0]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 81728), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 81728), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 81728), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 81728), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 81728), 3.9, 4.5]"
150,"[datetime.datetime(2022, 11, 28, 9, 53, 0, 203227), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 203227), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 203227), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 203227), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 203227), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 203227), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 203227), 3.9, 4.5]"
151,"[datetime.datetime(2022, 11, 28, 9, 53, 1, 327445), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 327445), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 327445), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 327445), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 327445), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 327445), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 327445), 3.9, 4.5]"
152,"[datetime.datetime(2022, 11, 28, 9, 53, 2, 445244), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 445244), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 445244), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 445244), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 445244), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 445244), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 445244), 3.9, 4.5]"
153,"[datetime.datetime(2022, 11, 28, 9, 53, 3, 571418), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 571418), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 571418), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 571418), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 571418), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 571418), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 571418), 3.9, 4.5]"
154,"[datetime.datetime(2022, 11, 28, 9, 53, 4, 690744), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 690744), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 690744), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 690744), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 690744), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 690744), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 690744), 3.9, 4.5]"
155,"[datetime.datetime(2022, 11, 28, 9, 53, 5, 800910), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 800910), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 800910), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 800910), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 800910), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 800910), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 800910), 3.9, 4.5]"
156,"[datetime.datetime(2022, 11, 28, 9, 53, 6, 917773), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 53, 6, 917773), 14.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 6, 917773), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 6, 917773), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 6, 917773), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 6, 917773), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 9, 53, 6, 917773), 3.9, 4.5]"
157,"[datetime.datetime(2022, 11, 28, 9, 53, 8, 28686), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 28686), 14.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 28686), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 28686), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 28686), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 28686), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 28686), 3.9, 4.5]"
158,"[datetime.datetime(2022, 11, 28, 9, 53, 9, 139206), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 139206), 14.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 139206), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 139206), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 139206), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 139206), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 139206), 3.9, 4.5]"
159,"[datetime.datetime(2022, 11, 28, 9, 53, 10, 248667), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 248667), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 248667), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 248667), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 248667), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 248667), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 248667), 3.9, 4.5]"
160,"[datetime.datetime(2022, 11, 28, 9, 53, 11, 362531), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 362531), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 362531), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 362531), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 362531), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 362531), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 362531), 3.9, 4.5]"
161,"[datetime.datetime(2022, 11, 28, 9, 53, 12, 481355), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 481355), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 481355), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 481355), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 481355), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 481355), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 481355), 3.9, 4.5]"
162,"[datetime.datetime(2022, 11, 28, 9, 53, 13, 590982), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 590982), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 590982), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 590982), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 590982), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 590982), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 590982), 3.9, 4.5]"
163,"[datetime.datetime(2022, 11, 28, 9, 53, 14, 705126), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 705126), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 705126), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 705126), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 705126), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 705126), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 705126), 3.9, 4.5]"
164,"[datetime.datetime(2022, 11, 28, 9, 53, 15, 820563), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 9, 53, 15, 820563), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 53, 15, 820563), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 15, 820563), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 15, 820563), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 15, 820563), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 15, 820563), 3.9, 4.5]"
165,"[datetime.datetime(2022, 11, 28, 9, 53, 16, 930322), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 930322), 14.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 930322), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 930322), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 930322), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 930322), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 930322), 3.9, 4.5]"
166,"[datetime.datetime(2022, 11, 28, 9, 53, 18, 48609), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 48609), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 48609), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 48609), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 48609), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 48609), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 48609), 4.0, 4.5]"
167,"[datetime.datetime(2022, 11, 28, 9, 53, 19, 161345), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 161345), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 161345), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 161345), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 161345), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 161345), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 161345), 4.0, 4.5]"
168,"[datetime.datetime(2022, 11, 28, 9, 53, 20, 279884), 3.3, 3.5]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 279884), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 279884), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 279884), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 279884), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 279884), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 279884), 4.0, 4.5]"
169,"[datetime.datetime(2022, 11, 28, 9, 53, 21, 406334), 3.3, 3.5]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 406334), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 406334), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 406334), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 406334), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 406334), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 406334), 4.0, 4.5]"
170,"[datetime.datetime(2022, 11, 28, 9, 53, 22, 578022), 3.3, 3.55]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 578022), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 578022), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 578022), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 578022), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 578022), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 578022), 4.0, 4.5]"
171,"[datetime.datetime(2022, 11, 28, 9, 53, 23, 728218), 3.3, 3.55]","[datetime.datetime(2022, 11, 28, 9, 53, 23, 728218), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 23, 728218), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 23, 728218), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 23, 728218), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 23, 728218), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 23, 728218), 4.0, 4.5]"
172,"[datetime.datetime(2022, 11, 28, 9, 53, 24, 903545), 3.3, 3.55]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 903545), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 903545), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 903545), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 903545), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 903545), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 903545), 4.0, 4.5]"
173,"[datetime.datetime(2022, 11, 28, 9, 53, 26, 38506), 3.3, 3.55]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 38506), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 38506), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 38506), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 38506), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 38506), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 38506), 4.0, 4.5]"
174,"[datetime.datetime(2022, 11, 28, 9, 53, 27, 169345), 3.3, 3.55]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 169345), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 169345), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 169345), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 169345), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 169345), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 169345), 4.0, 4.5]"
175,"[datetime.datetime(2022, 11, 28, 9, 53, 28, 282564), 3.3, 3.55]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 282564), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 282564), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 282564), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 282564), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 282564), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 282564), 4.0, 4.5]"
176,"[datetime.datetime(2022, 11, 28, 9, 53, 29, 415088), 3.3, 3.55]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 415088), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 415088), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 415088), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 415088), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 415088), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 415088), 4.0, 4.5]"
177,"[datetime.datetime(2022, 11, 28, 9, 53, 30, 551865), 3.3, 3.55]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 551865), 15.0, 50.0]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 551865), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 551865), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 551865), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 551865), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 551865), 4.0, 4.5]"
178,"[datetime.datetime(2022, 11, 28, 9, 53, 31, 684550), 3.3, 3.4]","[datetime.datetime(2022, 11, 28, 9, 53, 31, 684550), 15.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 53, 31, 684550), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 31, 684550), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 31, 684550), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 31, 684550), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 31, 684550), 4.0, 4.5]"
179,"[datetime.datetime(2022, 11, 28, 9, 53, 32, 813429), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 813429), 15.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 813429), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 813429), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 813429), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 813429), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 813429), 4.0, 4.5]"
180,"[datetime.datetime(2022, 11, 28, 9, 53, 33, 977255), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 977255), 15.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 977255), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 977255), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 977255), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 977255), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 977255), 4.0, 4.5]"
181,"[datetime.datetime(2022, 11, 28, 9, 53, 35, 127804), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 127804), 15.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 127804), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 127804), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 127804), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 127804), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 127804), 4.0, 4.5]"
182,"[datetime.datetime(2022, 11, 28, 9, 53, 36, 251884), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 251884), 15.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 251884), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 251884), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 251884), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 251884), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 251884), 4.0, 4.5]"
183,"[datetime.datetime(2022, 11, 28, 9, 53, 37, 382498), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 382498), 15.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 382498), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 382498), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 382498), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 382498), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 382498), 4.0, 4.5]"
184,"[datetime.datetime(2022, 11, 28, 9, 53, 38, 500079), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 9, 53, 38, 500079), 15.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 38, 500079), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 38, 500079), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 38, 500079), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 38, 500079), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 38, 500079), 4.0, 4.5]"
185,"[datetime.datetime(2022, 11, 28, 9, 53, 39, 624811), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 624811), 15.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 624811), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 624811), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 624811), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 624811), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 624811), 4.0, 4.5]"
186,"[datetime.datetime(2022, 11, 28, 9, 53, 40, 735569), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 735569), 15.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 735569), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 735569), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 735569), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 735569), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 735569), 4.0, 4.5]"
187,"[datetime.datetime(2022, 11, 28, 9, 53, 41, 846276), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 846276), 15.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 846276), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 846276), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 846276), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 846276), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 846276), 4.0, 4.5]"
188,"[datetime.datetime(2022, 11, 28, 9, 53, 42, 957938), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 957938), 15.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 957938), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 957938), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 957938), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 957938), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 957938), 4.0, 4.5]"
189,"[datetime.datetime(2022, 11, 28, 9, 53, 44, 65979), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 9, 53, 44, 65979), 15.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 44, 65979), 26.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 53, 44, 65979), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 53, 44, 65979), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 53, 44, 65979), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 9, 53, 44, 65979), 4.0, 4.5]"
