,Water Into Wine,Midas Prince,Black Syrah,Prospectus,Sword Of War,Duke Of Bedford,Supreme Thunder,Orpheline
08-12-2022 14:52:11.630359,"(9.0, 11.5, 10.833333333333334)","(5.5, 5.2, 5.18)","(16.0, 25.0, 24.142857142857142)","(4.8, 6.2, 6.1)","(9.0, 99999, 99990)","(21.0, 36.0, 34.45161290322581)","(2.0, 2.6, 2.5632)","(51.0, 130.0, 125.55555555555556)"
08-12-2022 14:52:13.030713,"(9.0, 11.5, 10.833333333333334)","(5.5, 5.3, 5.173684210526315)","(16.0, 25.0, 23.96)","(4.8, 6.2, 6.1)","(9.0, 99999, 99990)","(21.0, 36.0, 34.22222222222222)","(2.0, 2.58, 2.5632)","(51.0, 130.0, 128.33333333333334)"
08-12-2022 14:52:14.276772,"(9.0, 11.5, 10.833333333333334)","(5.5, 5.3, 5.173684210526315)","(16.0, 25.0, 23.96)","(4.8, 6.2, 6.171428571428572)","(9.0, 99999, 99990)","(21.0, 36.0, 34.22222222222222)","(2.0, 2.58, 2.5520833333333335)","(51.0, 130.0, 127.5)"
08-12-2022 14:52:15.481940,"(9.0, 11.5, 10.833333333333334)","(5.5, 5.3, 5.173684210526315)","(16.0, 25.0, 23.96)","(4.8, 6.2, 6.171428571428572)","(9.0, 99999, 99990)","(21.0, 36.0, 33.833333333333336)","(2.0, 2.56, 2.553846153846154)","(51.0, 130.0, 127.5)"
08-12-2022 14:52:16.618906,"(9.0, 11.5, 10.833333333333334)","(5.5, 5.3, 5.157142857142857)","(16.0, 25.0, 23.96)","(4.8, 6.2, 6.171428571428572)","(9.0, 99999, 99990)","(21.0, 34.0, 33.833333333333336)","(2.0, 2.56, 2.5473684210526315)","(51.0, 130.0, 127.5)"
08-12-2022 14:52:17.841471,"(9.0, 11.5, 10.833333333333334)","(5.5, 5.3, 5.315068493150685)","(16.0, 25.0, 23.96)","(4.8, 6.2, 6.166666666666667)","(9.0, 99999, 99990)","(21.0, 34.0, 33.8)","(2.0, 2.56, 2.5783050847457627)","(51.0, 130.0, 123.75)"
08-12-2022 14:52:19.035703,"(8.5, 11.5, 10.833333333333334)","(5.5, 5.4, 5.315068493150685)","(16.0, 25.0, 23.96)","(4.8, 6.2, 6.164285714285715)","(9.0, 99999, 99990)","(21.0, 34.0, 33.8)","(2.05, 2.62, 2.5786206896551724)","(51.0, 130.0, 123.75)"
08-12-2022 14:52:20.409334,"(8.5, 11.5, 10.833333333333334)","(5.5, 5.4, 5.096)","(16.0, 25.0, 23.96)","(4.8, 6.2, 6.2153846153846155)","(9.0, 99999, 99990)","(21.0, 34.0, 33.714285714285715)","(2.05, 2.62, 2.5786206896551724)","(51.0, 130.0, 123.75)"
08-12-2022 14:52:21.680207,"(8.5, 11.5, 10.76086956521739)","(4.8, 5.2, 5.096)","(17.0, 25.0, 23.96)","(4.8, 6.4, 6.237037037037037)","(9.0, 99999, 99990)","(21.0, 34.0, 33.714285714285715)","(2.05, 2.62, 2.5756521739130434)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:23.169342,"(9.0, 11.5, 10.76086956521739)","(4.8, 5.2, 4.948837209302326)","(17.0, 25.0, 24.071428571428573)","(4.8, 6.4, 6.237037037037037)","(9.0, 99999, 99990)","(21.0, 34.0, 33.46666666666667)","(2.05, 2.62, 2.5735211267605633)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:24.528264,"(9.0, 11.5, 10.82)","(4.8, 5.2, 4.986842105263158)","(17.0, 25.0, 24.071428571428573)","(4.8, 6.4, 6.237037037037037)","(9.0, 99999, 99990)","(21.0, 34.0, 35.2)","(2.05, 2.62, 2.593684210526316)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:25.829992,"(9.0, 11.5, 10.722222222222221)","(4.8, 5.2, 5.054385964912281)","(17.0, 25.0, 24.071428571428573)","(4.8, 6.4, 6.237037037037037)","(9.0, 99999, 99990)","(21.0, 36.0, 34.10526315789474)","(2.05, 2.6, 2.593684210526316)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:27.371004,"(9.0, 11.5, 10.722222222222221)","(4.8, 5.1, 5.018918918918919)","(17.0, 25.0, 24.071428571428573)","(4.8, 6.4, 6.237037037037037)","(9.0, 99999, 99990)","(21.0, 36.0, 34.10526315789474)","(2.05, 2.6, 2.580952380952381)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:28.792198,"(9.0, 11.5, 10.722222222222221)","(4.8, 5.1, 5.018918918918919)","(17.0, 25.0, 24.071428571428573)","(4.8, 6.4, 6.237037037037037)","(9.0, 99999, 99990)","(21.0, 36.0, 34.10526315789474)","(2.05, 2.6, 2.5963636363636367)","(61.0, 130.0, 127.5)"
08-12-2022 14:52:30.076056,"(9.0, 11.5, 11.0)","(4.8, 5.1, 4.974193548387097)","(17.0, 25.0, 23.555555555555557)","(4.8, 6.4, 6.237037037037037)","(9.0, 99999, 99990)","(21.0, 36.0, 35.666666666666664)","(2.05, 2.6, 2.5913432835820895)","(61.0, 130.0, 127.5)"
08-12-2022 14:52:31.311930,"(9.0, 11.5, 11.0)","(4.8, 5.1, 4.974193548387097)","(17.0, 24.0, 23.555555555555557)","(4.8, 6.4, 6.237037037037037)","(9.0, 99999, 99990)","(21.0, 36.0, 33.09090909090909)","(2.05, 2.62, 2.5507894736842105)","(61.0, 130.0, 127.5)"
08-12-2022 14:52:32.539731,"(9.0, 11.5, 10.8)","(4.8, 5.1, 4.980232558139535)","(17.0, 24.0, 23.555555555555557)","(4.8, 6.4, 6.237037037037037)","(9.0, 99999, 99990)","(21.0, 34.0, 33.09090909090909)","(2.05, 2.56, 2.5903225806451613)","(61.0, 130.0, 126.66666666666667)"
08-12-2022 14:52:33.796794,"(9.0, 11.5, 10.981481481481481)","(4.8, 5.1, 4.980232558139535)","(17.0, 24.0, 23.555555555555557)","(4.8, 6.4, 6.2447058823529416)","(9.0, 99999, 99990)","(21.0, 34.0, 33.09090909090909)","(2.05, 2.6, 2.5903225806451613)","(61.0, 130.0, 126.66666666666667)"
08-12-2022 14:52:35.085582,"(9.0, 11.5, 10.981481481481481)","(4.8, 5.1, 4.980232558139535)","(17.0, 24.0, 23.454545454545453)","(4.8, 6.4, 6.2447058823529416)","(9.0, 99999, 99990)","(21.0, 34.0, 33.09090909090909)","(2.05, 2.6, 2.5903225806451613)","(61.0, 130.0, 126.66666666666667)"
08-12-2022 14:52:36.316735,"(9.0, 11.5, 10.981481481481481)","(4.8, 5.1, 4.980232558139535)","(17.0, 24.0, 23.6)","(4.8, 6.4, 6.2447058823529416)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.05, 2.6, 2.5903225806451613)","(61.0, 130.0, 126.66666666666667)"
08-12-2022 14:52:37.578202,"(9.0, 11.5, 10.891304347826086)","(4.8, 5.1, 4.990445859872612)","(17.0, 24.0, 23.2)","(4.8, 6.4, 6.2447058823529416)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.05, 2.6, 2.5933333333333333)","(61.0, 130.0, 126.66666666666667)"
08-12-2022 14:52:38.922685,"(9.0, 11.5, 10.891304347826086)","(4.8, 5.1, 4.990445859872612)","(17.0, 24.0, 23.225806451612904)","(4.8, 6.4, 6.2447058823529416)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.05, 2.6, 2.5885714285714285)","(61.0, 130.0, 125.0)"
08-12-2022 14:52:40.266683,"(9.0, 11.5, 10.891304347826086)","(4.8, 5.1, 4.938888888888889)","(17.0, 24.0, 23.225806451612904)","(4.8, 6.4, 6.2447058823529416)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.05, 2.6, 2.582222222222222)","(61.0, 130.0, 122.85714285714286)"
08-12-2022 14:52:41.549611,"(9.0, 11.5, 10.891304347826086)","(4.8, 5.1, 5.019444444444444)","(17.0, 24.0, 23.225806451612904)","(5.0, 6.4, 6.2447058823529416)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.05, 2.6, 2.584)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:42.834843,"(9.0, 11.5, 10.85483870967742)","(4.8, 5.1, 5.019444444444444)","(17.0, 24.0, 23.225806451612904)","(5.0, 6.4, 6.2447058823529416)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.05, 2.6, 2.584)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:44.226001,"(9.0, 11.5, 10.85483870967742)","(4.8, 5.1, 5.019444444444444)","(17.0, 24.0, 23.225806451612904)","(5.0, 6.4, 6.228571428571429)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.05, 2.6, 2.584)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:45.623661,"(9.0, 11.5, 10.85483870967742)","(4.8, 5.1, 5.019444444444444)","(17.0, 24.0, 23.225806451612904)","(5.0, 6.4, 6.273684210526316)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.1, 2.6, 2.584)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:46.956783,"(9.0, 11.5, 10.85483870967742)","(4.8, 5.1, 4.97945205479452)","(17.0, 24.0, 23.225806451612904)","(5.0, 6.4, 6.236000000000001)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.1, 2.6, 2.5729411764705885)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:48.407397,"(9.0, 11.5, 10.833333333333334)","(4.8, 5.0, 4.9822695035460995)","(17.0, 24.0, 23.225806451612904)","(5.0, 6.4, 6.236000000000001)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.1, 2.62, 2.58)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:49.942047,"(9.0, 11.5, 10.785714285714286)","(4.8, 5.1, 4.964088397790055)","(17.0, 24.0, 23.225806451612904)","(5.0, 6.4, 6.344)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.1, 2.6, 2.586666666666667)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:51.373765,"(9.0, 11.5, 10.875)","(4.8, 5.1, 4.97945205479452)","(17.0, 24.0, 26.2)","(5.0, 6.4, 6.344)","(9.0, 99999, 99990)","(21.0, 34.0, 32.833333333333336)","(2.1, 2.6, 2.561714285714286)","(61.0, 130.0, 123.75)"
08-12-2022 14:52:52.964312,"(9.0, 11.5, 10.7)","(4.8, 5.0, 4.987878787878788)","(17.0, 27.0, 26.05263157894737)","(5.0, 6.4, 6.344)","(9.0, 99999, 99990)","(21.0, 34.0, 32.0)","(2.1, 2.58, 2.562222222222222)","(61.0, 130.0, 122.85714285714286)"
08-12-2022 14:52:54.322072,"(9.0, 11.5, 10.678571428571429)","(4.8, 5.0, 4.987878787878788)","(17.0, 27.0, 25.620689655172413)","(5.0, 6.4, 6.304)","(9.0, 99999, 99990)","(21.0, 34.0, 32.0)","(2.1, 2.58, 2.562222222222222)","(61.0, 130.0, 121.25)"
08-12-2022 14:52:55.783218,"(9.0, 11.5, 10.541666666666666)","(4.8, 5.0, 4.987878787878788)","(17.0, 27.0, 25.620689655172413)","(5.0, 6.4, 6.304)","(9.0, 99999, 99990)","(21.0, 34.0, 32.0)","(2.1, 2.58, 2.5633962264150942)","(61.0, 130.0, 121.25)"
08-12-2022 14:52:57.153353,"(9.0, 11.5, 10.541666666666666)","(4.8, 5.0, 4.987878787878788)","(17.0, 27.0, 25.620689655172413)","(5.0, 6.4, 6.304)","(9.0, 99999, 99990)","(21.0, 34.0, 32.0)","(2.1, 2.58, 2.5673333333333335)","(61.0, 130.0, 121.25)"
08-12-2022 14:52:58.452044,"(9.0, 11.0, 10.589285714285714)","(4.8, 5.1, 5.0173469387755105)","(17.0, 27.0, 25.620689655172413)","(5.0, 6.4, 6.304)","(9.0, 99999, 99990)","(21.0, 34.0, 32.0)","(2.1, 2.58, 2.5673333333333335)","(61.0, 130.0, 121.05263157894737)"
08-12-2022 14:52:59.724064,"(9.0, 11.0, 10.55)","(4.8, 5.1, 5.0173469387755105)","(17.0, 27.0, 25.620689655172413)","(5.0, 6.4, 6.304)","(9.0, 99999, 99990)","(21.0, 34.0, 32.0)","(2.1, 2.58, 2.572)","(61.0, 130.0, 121.25)"
08-12-2022 14:53:00.988807,"(9.0, 11.0, 10.517857142857142)","(4.8, 5.1, 5.0173469387755105)","(17.0, 27.0, 25.666666666666668)","(5.0, 6.4, 6.304)","(9.0, 99999, 99990)","(21.0, 34.0, 32.0)","(2.1, 2.58, 2.572)","(61.0, 130.0, 121.25)"
08-12-2022 14:53:02.280474,"(9.0, 11.0, 10.542372881355933)","(4.8, 5.1, 5.0173469387755105)","(17.0, 27.0, 25.666666666666668)","(5.0, 6.4, 6.304)","(9.0, 99999, 99990)","(21.0, 34.0, 32.0)","(2.1, 2.58, 2.572)","(61.0, 130.0, 121.25)"
08-12-2022 14:53:03.550431,"(9.0, 11.0, 10.469696969696969)","(4.8, 5.1, 5.0173469387755105)","(17.0, 27.0, 25.857142857142858)","(5.0, 6.4, 6.293333333333334)","(9.0, 99999, 99990)","(21.0, 34.0, 32.0)","(2.1, 2.58, 2.5705)","(61.0, 130.0, 121.25)"
08-12-2022 14:53:04.859316,"(9.0, 11.0, 10.469696969696969)","(4.8, 5.1, 5.044736842105263)","(17.0, 27.0, 26.6)","(5.0, 6.4, 6.539130434782608)","(9.0, 99999, 99990)","(21.0, 34.0, 33.5625)","(2.1, 2.58, 2.562153846153846)","(61.0, 130.0, 122.0)"
08-12-2022 14:53:06.068092,"(9.0, 11.0, 10.827586206896552)","(4.8, 5.2, 5.048351648351648)","(17.0, 27.0, 26.636363636363637)","(5.0, 6.6, 6.538562091503268)","(9.0, 99999, 99990)","(21.0, 34.0, 35.03030303030303)","(2.1, 2.58, 2.5615873015873016)","(61.0, 130.0, 116.0)"
08-12-2022 14:53:07.302778,"(9.0, 11.5, 11.118421052631579)","(4.8, 5.2, 5.048351648351648)","(17.0, 27.0, 26.636363636363637)","(5.0, 6.6, 6.538562091503268)","(9.0, 99999, 99990)","(21.0, 36.0, 35.03030303030303)","(2.1, 2.58, 2.5610242587601078)","(61.0, 130.0, 113.75)"
08-12-2022 14:53:08.549760,"(9.0, 12.0, 11.965596330275229)","(4.8, 5.0, 4.982474226804124)","(17.0, 27.0, 26.636363636363637)","(5.0, 6.6, 6.538562091503268)","(9.0, 99999, 99990)","(21.0, 36.0, 34.94117647058823)","(2.1, 2.58, 2.560375)","(61.0, 120.0, 113.75)"
08-12-2022 14:53:09.668471,"(9.0, 12.5, 12.25)","(4.8, 4.9, 4.8924050632911396)","(17.0, 27.0, 26.636363636363637)","(5.0, 6.6, 6.51358024691358)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84615384615385)","(2.1, 2.58, 2.556969696969697)","(61.0, 120.0, 113.75)"
08-12-2022 14:53:10.753877,"(9.0, 12.5, 12.21875)","(4.8, 4.9, 4.892307692307693)","(17.0, 27.0, 26.686274509803923)","(5.0, 6.6, 6.51358024691358)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84615384615385)","(2.1, 2.56, 2.552857142857143)","(61.0, 120.0, 113.75)"
08-12-2022 14:53:11.827492,"(9.0, 12.5, 12.375)","(4.8, 4.9, 4.880645161290323)","(17.0, 27.0, 26.686274509803923)","(5.0, 6.6, 6.51358024691358)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84615384615385)","(2.1, 2.56, 2.5572222222222223)","(61.0, 120.0, 113.75)"
08-12-2022 14:53:12.975308,"(9.0, 12.5, 12.277777777777779)","(4.8, 4.9, 4.880645161290323)","(17.0, 27.0, 26.686274509803923)","(5.0, 6.6, 6.52391304347826)","(9.0, 99999, 99990)","(21.0, 36.0, 35.7037037037037)","(2.1, 2.56, 2.5572222222222223)","(61.0, 120.0, 113.75)"
08-12-2022 14:53:14.280358,"(9.0, 12.5, 12.277777777777779)","(4.8, 5.0, 4.813855421686747)","(17.0, 27.0, 26.686274509803923)","(5.0, 6.6, 6.52391304347826)","(9.0, 99999, 99990)","(21.0, 36.0, 35.7037037037037)","(2.1, 2.56, 2.5531914893617023)","(61.0, 120.0, 113.75)"
08-12-2022 14:53:15.460464,"(9.0, 12.5, 12.277777777777779)","(4.6, 4.8, 4.786144578313253)","(17.0, 27.0, 26.686274509803923)","(5.5, 6.6, 6.529545454545454)","(9.0, 99999, 99990)","(21.0, 36.0, 35.7037037037037)","(2.1, 2.56, 2.5486486486486486)","(51.0, 120.0, 113.75)"
08-12-2022 14:53:16.604207,"(9.0, 12.5, 12.277777777777779)","(4.6, 4.9, 4.872289156626507)","(17.0, 27.0, 26.686274509803923)","(5.5, 6.6, 6.514634146341463)","(9.0, 99999, 99990)","(21.0, 36.0, 35.7037037037037)","(2.1, 2.56, 2.557805907172996)","(51.0, 120.0, 113.75)"
08-12-2022 14:53:17.863511,"(9.0, 12.5, 12.277777777777779)","(4.6, 4.9, 4.840350877192982)","(17.0, 27.0, 27.125)","(5.5, 6.6, 6.514634146341463)","(9.0, 99999, 99990)","(21.0, 36.0, 35.7037037037037)","(2.1, 2.56, 2.557805907172996)","(51.0, 120.0, 113.75)"
08-12-2022 14:53:19.009328,"(9.0, 12.5, 12.214285714285714)","(4.6, 4.9, 4.840350877192982)","(17.0, 28.0, 27.5625)","(5.5, 6.6, 6.514634146341463)","(9.0, 99999, 99990)","(21.0, 36.0, 35.7037037037037)","(2.1, 2.56, 2.557805907172996)","(51.0, 120.0, 113.75)"
08-12-2022 14:53:20.362273,"(9.0, 12.5, 12.18421052631579)","(4.6, 4.9, 4.840350877192982)","(17.0, 28.0, 27.5625)","(5.5, 6.6, 6.514634146341463)","(9.0, 99999, 99990)","(21.0, 36.0, 35.7037037037037)","(2.1, 2.56, 2.557805907172996)","(51.0, 120.0, 113.75)"
08-12-2022 14:53:21.570032,"(9.0, 12.5, 12.18421052631579)","(4.6, 4.9, 4.852439024390244)","(17.0, 28.0, 27.5625)","(5.5, 6.6, 6.52051282051282)","(9.0, 99999, 99990)","(21.0, 36.0, 35.7037037037037)","(2.1, 2.56, 2.557805907172996)","(51.0, 120.0, 113.75)"
08-12-2022 14:53:22.844260,"(9.0, 12.5, 12.18421052631579)","(4.6, 4.9, 4.804878048780488)","(17.0, 28.0, 27.5625)","(5.5, 6.6, 6.514634146341463)","(9.0, 99999, 99990)","(21.0, 36.0, 35.7037037037037)","(2.1, 2.56, 2.5530434782608697)","(51.0, 120.0, 113.75)"
08-12-2022 14:53:24.010688,"(9.0, 12.5, 12.325242718446601)","(4.6, 4.8, 4.764383561643836)","(17.0, 28.0, 27.5625)","(5.5, 6.6, 6.514634146341463)","(9.0, 99999, 99990)","(21.0, 36.0, 35.74193548387097)","(2.1, 2.56, 2.5530434782608697)","(51.0, 120.0, 113.75)"
08-12-2022 14:53:25.116790,"(10.0, 12.5, 12.325242718446601)","(4.4, 4.8, 4.764383561643836)","(17.0, 28.0, 27.5625)","(5.5, 6.6, 6.52051282051282)","(9.0, 99999, 99990)","(21.0, 36.0, 35.733333333333334)","(2.1, 2.56, 2.546666666666667)","(51.0, 120.0, 113.75)"
08-12-2022 14:53:26.311745,"(10.0, 12.5, 12.316326530612244)","(4.4, 4.8, 4.7578231292517)","(17.0, 28.0, 27.5)","(5.5, 6.6, 6.52051282051282)","(9.0, 99999, 99990)","(21.0, 36.0, 35.68)","(2.1, 2.56, 2.5643000000000002)","(51.0, 120.0, 112.85714285714286)"
08-12-2022 14:53:27.385576,"(10.0, 12.5, 12.14)","(4.4, 4.8, 4.7578231292517)","(17.0, 28.0, 27.5)","(5.5, 6.6, 6.52051282051282)","(9.0, 99999, 99990)","(21.0, 36.0, 35.68)","(2.1, 2.58, 2.561224489795918)","(51.0, 120.0, 111.81818181818181)"
08-12-2022 14:53:28.456925,"(10.0, 12.0, 11.807017543859649)","(4.4, 4.8, 4.763742690058479)","(17.0, 28.0, 27.5)","(5.5, 6.6, 6.52051282051282)","(9.0, 99999, 99990)","(21.0, 36.0, 35.68)","(2.1, 2.58, 2.561224489795918)","(51.0, 120.0, 111.81818181818181)"
08-12-2022 14:53:29.573967,"(10.0, 12.0, 11.807017543859649)","(4.4, 4.8, 4.773006134969325)","(17.0, 28.0, 27.5)","(5.5, 6.6, 6.52051282051282)","(9.0, 99999, 99990)","(21.0, 36.0, 35.68)","(2.1, 2.58, 2.561224489795918)","(51.0, 120.0, 111.81818181818181)"
08-12-2022 14:53:30.655276,"(10.0, 12.0, 11.807017543859649)","(4.4, 4.8, 4.773006134969325)","(17.0, 28.0, 27.5)","(5.5, 6.6, 6.52051282051282)","(9.0, 99999, 99990)","(21.0, 36.0, 35.68)","(2.1, 2.58, 2.5442222222222224)","(51.0, 120.0, 111.81818181818181)"
08-12-2022 14:53:31.734858,"(10.0, 12.0, 11.807017543859649)","(4.4, 4.8, 4.748514851485148)","(17.0, 28.0, 27.5)","(5.5, 6.6, 6.503125)","(9.0, 99999, 99990)","(21.0, 36.0, 35.68)","(2.1, 2.58, 2.562547425474255)","(61.0, 120.0, 115.71428571428571)"
08-12-2022 14:53:32.830352,"(10.0, 11.5, 11.425925925925926)","(4.4, 4.8, 4.748514851485148)","(17.0, 28.0, 27.5)","(5.5, 6.6, 6.453846153846154)","(9.0, 99999, 99990)","(21.0, 36.0, 35.68)","(2.1, 2.58, 2.556888888888889)","(61.0, 120.0, 118.80952380952381)"
08-12-2022 14:53:33.887033,"(10.0, 12.0, 11.738095238095237)","(4.4, 4.8, 4.748514851485148)","(17.0, 28.0, 27.5)","(5.5, 6.6, 6.462745098039216)","(9.0, 99999, 99990)","(21.0, 36.0, 35.68)","(2.1, 2.56, 2.556888888888889)","(61.0, 120.0, 118.04347826086956)"
08-12-2022 14:53:35.126646,"(10.0, 12.0, 11.75)","(4.4, 4.7, 4.663414634146341)","(17.0, 28.0, 27.5)","(5.0, 6.6, 6.462745098039216)","(9.0, 99999, 99990)","(21.0, 36.0, 35.68)","(2.1, 2.56, 2.5490476190476192)","(61.0, 120.0, 119.02439024390245)"
08-12-2022 14:53:36.339895,"(10.0, 12.0, 11.76086956521739)","(4.4, 4.7, 4.663414634146341)","(17.0, 28.0, 27.5)","(5.0, 6.6, 6.31904761904762)","(9.0, 99999, 99990)","(21.0, 36.0, 35.68)","(2.1, 2.56, 2.564260651629073)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:37.396316,"(10.0, 12.0, 11.65625)","(4.4, 4.8, 4.738095238095238)","(17.0, 28.0, 28.4)","(5.0, 6.4, 6.26)","(9.0, 99999, 99990)","(21.0, 36.0, 35.68)","(2.1, 2.58, 2.564260651629073)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:38.628074,"(10.0, 12.0, 11.658536585365853)","(4.4, 4.8, 4.742105263157895)","(17.0, 29.0, 28.94736842105263)","(5.0, 6.4, 6.2384615384615385)","(9.0, 99999, 99990)","(21.0, 36.0, 35.69230769230769)","(2.1, 2.58, 2.5638560411311055)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:40.099587,"(10.0, 12.0, 11.658536585365853)","(4.4, 4.8, 4.788888888888889)","(17.0, 29.0, 30.4)","(5.0, 6.4, 6.233333333333333)","(9.0, 99999, 99990)","(21.0, 36.0, 35.69230769230769)","(2.1, 2.58, 2.5438040345821324)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:41.369782,"(10.0, 12.0, 11.658536585365853)","(4.4, 4.8, 4.788888888888889)","(17.0, 32.0, 30.205128205128204)","(5.0, 6.4, 6.233333333333333)","(9.0, 99999, 99990)","(21.0, 36.0, 35.69230769230769)","(2.1, 2.58, 2.5438040345821324)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:42.739592,"(10.0, 12.0, 11.658536585365853)","(4.4, 4.8, 4.7457142857142856)","(17.0, 32.0, 29.307692307692307)","(5.0, 6.4, 6.226315789473684)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84)","(2.1, 2.58, 2.5438040345821324)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:44.077311,"(10.0, 12.0, 11.68)","(4.4, 4.8, 4.7457142857142856)","(17.0, 32.0, 29.25)","(5.0, 6.4, 6.220408163265306)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84)","(2.1, 2.58, 2.562005730659026)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:45.277493,"(10.0, 12.0, 11.714285714285714)","(4.4, 4.8, 4.7457142857142856)","(17.0, 30.0, 29.315068493150683)","(5.0, 6.4, 6.220408163265306)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84)","(2.1, 2.58, 2.562005730659026)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:46.375565,"(10.0, 12.0, 11.714285714285714)","(4.4, 4.8, 4.7457142857142856)","(17.0, 30.0, 29.315068493150683)","(5.0, 6.4, 6.220408163265306)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84)","(2.1, 2.58, 2.562005730659026)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:47.508611,"(10.0, 12.0, 11.714285714285714)","(4.4, 4.8, 4.795918367346939)","(17.0, 30.0, 29.315068493150683)","(5.0, 6.4, 6.220408163265306)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84)","(2.1, 2.58, 2.5441142857142856)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:48.783264,"(10.0, 12.0, 11.714285714285714)","(4.4, 4.8, 4.795918367346939)","(17.0, 30.0, 29.315068493150683)","(5.0, 6.4, 6.221739130434782)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84)","(2.1, 2.58, 2.5492307692307694)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:49.957393,"(10.0, 12.0, 11.714285714285714)","(4.4, 4.8, 4.795918367346939)","(17.0, 30.0, 29.315068493150683)","(5.0, 6.4, 6.221739130434782)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84)","(2.1, 2.56, 2.5492307692307694)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:51.112328,"(10.0, 12.0, 11.714285714285714)","(4.4, 4.9, 4.77175572519084)","(17.0, 30.0, 29.315068493150683)","(5.0, 6.4, 6.220408163265306)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84)","(2.1, 2.58, 2.5441142857142856)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:52.346490,"(10.0, 12.0, 11.714285714285714)","(4.4, 4.9, 4.77175572519084)","(17.0, 30.0, 29.315068493150683)","(5.0, 6.4, 6.221739130434782)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84)","(2.1, 2.56, 2.547123287671233)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:53.651386,"(10.0, 12.0, 11.714285714285714)","(4.4, 4.9, 4.77175572519084)","(17.0, 30.0, 29.315068493150683)","(5.0, 6.4, 6.221739130434782)","(9.0, 99999, 99990)","(21.0, 36.0, 35.84)","(2.1, 2.56, 2.547123287671233)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:54.850847,"(10.0, 12.0, 11.714285714285714)","(4.4, 4.9, 4.77175572519084)","(18.0, 30.0, 29.367088607594937)","(5.0, 6.4, 6.221739130434782)","(9.0, 99999, 99990)","(21.0, 36.0, 34.0)","(2.1, 2.56, 2.576326530612245)","(61.0, 120.0, 119.73684210526315)"
08-12-2022 14:53:56.056860,"(10.0, 11.5, 11.267857142857142)","(4.4, 4.8, 4.731782945736434)","(18.0, 30.0, 29.367088607594937)","(5.0, 6.4, 6.221739130434782)","(9.0, 99999, 99990)","(21.0, 36.0, 34.0)","(2.1, 2.6, 2.593846153846154)","(61.0, 120.0, 119.73684210526315)"
