,Misdemeanor,Miss Verstappen Nz,Dancintothebeat,Speed Dating,Okinawa Beach,Bettor Romance,Eva Mateo,Molliesmaryelle,Marianna Bromac Nz
07-01-2023 20:05:04.539255,"(1.9, 2.76, 2.6133333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:05.914715,"(1.9, 2.76, 2.6133333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:07.334473,"(1.9, 2.76, 2.6133333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:08.683514,"(1.9, 2.76, 2.6133333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:10.184750,"(1.9, 2.76, 2.6133333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:11.495049,"(1.9, 2.76, 2.6133333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:12.873844,"(1.9, 2.76, 2.368333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:14.670315,"(1.9, 2.56, 2.368333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:16.420416,"(1.9, 2.56, 2.368333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:17.827118,"(1.9, 2.56, 2.368333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:19.127661,"(1.9, 2.56, 2.368333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:20.448306,"(1.9, 2.56, 2.368333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.1)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:21.841596,"(1.9, 2.56, 2.368333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:23.314910,"(1.9, 2.56, 2.368333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:25.039291,"(1.9, 2.56, 2.368333333333333)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:26.520346,"(1.9, 2.56, 2.4247058823529413)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:28.028273,"(1.9, 2.56, 2.4247058823529413)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:29.540099,"(1.9, 2.56, 2.4247058823529413)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:31.021471,"(1.9, 2.56, 2.4247058823529413)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:32.428532,"(1.9, 2.56, 2.4247058823529413)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:33.777035,"(1.9, 2.56, 2.4247058823529413)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:35.071629,"(1.9, 2.56, 2.4247058823529413)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:36.375433,"(1.9, 2.56, 2.4247058823529413)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:37.697648,"(1.9, 2.56, 2.4247058823529413)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:39.019571,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:40.298224,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:41.588479,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:42.841536,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:44.118243,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:45.404718,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:46.779727,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:48.123054,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:49.462535,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:50.754992,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:52.023198,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:53.299278,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:54.559812,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:55.825335,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:57.063706,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:58.231323,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:05:59.341120,"(1.9, 2.54, 2.452)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 38.36363636363636)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:00.551345,"(1.9, 2.52, 2.396470588235294)","(31.0, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.666666666666664)","(26.0, 42.0, 41.02439024390244)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:01.886606,"(1.9, 2.52, 2.396470588235294)","(31.0, 99999, 99990)","(21.0, 38.0, 36.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 42.0, 35.0)","(26.0, 42.0, 34.333333333333336)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:03.220833,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 44.0, 36.666666666666664)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 46.0, 31.0)","(26.0, 40.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:04.555656,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 44.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:05.817251,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:07.118080,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:08.621620,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:10.149083,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:11.885128,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:13.319432,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:14.663085,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:16.016082,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:17.411353,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:18.772964,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:20.047150,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 48.666666666666664)","(26.0, 38.0, 31.0)","(26.0, 38.0, 30.5)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:21.346236,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 54.0)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:22.631043,"(1.9, 2.5, 2.3181818181818183)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 60.857142857142854)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:24.024376,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 60.857142857142854)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:25.421726,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 60.857142857142854)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:26.822038,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 60.857142857142854)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:28.228452,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 60.857142857142854)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:29.599166,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 60.857142857142854)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:30.964683,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 60.857142857142854)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:32.304265,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 60.857142857142854)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:33.624606,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 60.857142857142854)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:34.937913,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 60.857142857142854)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:36.366767,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 61.42857142857143)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:37.574077,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 61.42857142857143)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:38.761422,"(1.9, 2.5, 2.3086956521739133)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 65.0)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:40.041125,"(1.9, 2.5, 2.442857142857143)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 65.0)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:41.327471,"(1.9, 2.5, 2.4692307692307693)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 65.0)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:42.667987,"(1.9, 2.52, 2.4876923076923076)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 65.0)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.7)","(26.0, 99999, 99990)"
07-01-2023 20:06:43.902776,"(1.9, 2.52, 2.4876923076923076)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 65.38461538461539)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.2, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:45.149626,"(1.9, 2.52, 2.436)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 65.0)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:46.424703,"(1.9, 2.52, 2.46)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 65.0)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:47.709020,"(1.9, 2.52, 2.46)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 65.0)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:48.957151,"(1.9, 2.52, 2.46)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 65.0)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:50.264903,"(1.9, 2.52, 2.46)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 65.0)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
07-01-2023 20:06:51.491759,"(1.9, 2.52, 2.46)","(31.0, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(2.9, 4.2, 4.07)","(41.0, 70.0, 65.0)","(26.0, 38.0, 31.0)","(26.0, 38.0, 32.0)","(5.0, 7.6, 6.65)","(26.0, 99999, 99990)"
