,Velocity Shinae,Magic Ale,Jet Set Jack,Tumbling Dice,Invest Wisely,Bugatti Hydro,Blazing Bonus,Kingsbrae Noel
05-01-2023 13:49:48.923191,"(8.0, 14.5, 14.227272727272727)","(10.0, 16.5, 15.05)","(2.45, 2.64, 2.626666666666667)","(3.4, 3.95, 3.7934782608695654)","(7.0, 13.5, 13.17741935483871)","(31.0, 75.0, 51.92307692307692)","(31.0, 38.0, 37.833333333333336)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:49:49.972196,"(8.0, 14.5, 14.0)","(10.0, 16.5, 15.085365853658537)","(2.45, 2.64, 2.626666666666667)","(3.4, 3.95, 3.7934782608695654)","(7.0, 13.5, 13.17741935483871)","(31.0, 75.0, 51.92307692307692)","(31.0, 38.0, 37.04761904761905)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:49:51.030095,"(8.0, 14.5, 14.227272727272727)","(10.0, 16.5, 15.012820512820513)","(2.45, 2.64, 2.626666666666667)","(3.4, 3.95, 3.7934782608695654)","(7.0, 13.5, 13.17741935483871)","(31.0, 75.0, 51.92307692307692)","(31.0, 38.0, 37.04761904761905)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:49:52.155446,"(8.0, 14.5, 14.227272727272727)","(10.0, 16.5, 15.012820512820513)","(2.45, 2.64, 2.626666666666667)","(3.4, 3.95, 3.7934782608695654)","(7.0, 13.5, 13.17741935483871)","(31.0, 75.0, 51.92307692307692)","(31.0, 38.0, 40.78260869565217)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:49:53.311368,"(8.0, 14.5, 14.0)","(10.0, 16.5, 15.012820512820513)","(2.45, 2.64, 2.626666666666667)","(3.4, 3.95, 3.7934782608695654)","(7.0, 13.5, 13.17741935483871)","(31.0, 75.0, 51.92307692307692)","(31.0, 46.0, 40.4)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:49:54.396254,"(8.0, 14.5, 14.227272727272727)","(10.0, 16.5, 15.012820512820513)","(2.45, 2.64, 2.626666666666667)","(3.4, 3.95, 3.7934782608695654)","(7.0, 13.5, 13.411764705882353)","(31.0, 75.0, 51.92307692307692)","(31.0, 46.0, 40.4)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:49:55.521033,"(8.0, 14.5, 14.0)","(10.0, 16.5, 14.965116279069768)","(2.45, 2.7, 2.650909090909091)","(3.4, 3.95, 3.7934782608695654)","(7.0, 14.0, 13.17741935483871)","(31.0, 75.0, 51.53846153846154)","(31.0, 46.0, 39.666666666666664)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:49:56.636330,"(8.0, 14.5, 14.0)","(10.0, 16.5, 14.965116279069768)","(2.45, 2.68, 2.650909090909091)","(3.4, 3.95, 3.7934782608695654)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 51.53846153846154)","(31.0, 46.0, 39.666666666666664)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:49:57.801817,"(8.0, 14.5, 14.227272727272727)","(10.0, 16.5, 14.965116279069768)","(2.45, 2.68, 2.650909090909091)","(3.4, 3.95, 3.7934782608695654)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 51.53846153846154)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:49:58.990314,"(8.0, 14.5, 14.0)","(10.0, 16.5, 14.965116279069768)","(2.45, 2.68, 2.650909090909091)","(3.4, 3.95, 3.7934782608695654)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 51.53846153846154)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:00.221335,"(8.0, 14.5, 14.0)","(10.0, 16.5, 14.965116279069768)","(2.45, 2.68, 2.650909090909091)","(3.4, 3.95, 3.7934782608695654)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 51.53846153846154)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:01.406632,"(8.0, 13.5, 12.964285714285714)","(10.0, 16.5, 15.3)","(2.45, 2.68, 2.667586206896552)","(3.4, 3.95, 3.713157894736842)","(7.0, 13.5, 13.411764705882353)","(31.0, 70.0, 51.53846153846154)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:02.600966,"(8.0, 13.5, 12.710526315789474)","(10.0, 16.0, 15.1)","(2.45, 2.68, 2.6433333333333335)","(3.4, 3.95, 3.7934782608695654)","(7.0, 14.0, 13.17741935483871)","(31.0, 70.0, 51.53846153846154)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:03.727771,"(8.0, 13.5, 12.5625)","(10.0, 16.0, 15.152173913043478)","(2.45, 2.66, 2.6433333333333335)","(3.4, 3.95, 3.7803030303030303)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 51.53846153846154)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:04.827712,"(8.0, 13.5, 12.818181818181818)","(10.0, 16.0, 15.017241379310345)","(2.45, 2.66, 2.6433333333333335)","(3.4, 3.95, 3.7803030303030303)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 51.53846153846154)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:06.009747,"(8.0, 13.5, 13.0)","(10.0, 16.0, 15.017241379310345)","(2.45, 2.66, 2.6433333333333335)","(3.4, 3.95, 3.7803030303030303)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 53.333333333333336)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:07.153671,"(8.0, 13.5, 12.789473684210526)","(10.0, 16.0, 15.25)","(2.45, 2.66, 2.6100000000000003)","(3.4, 3.95, 3.7803030303030303)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 53.333333333333336)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:08.323020,"(8.0, 13.5, 12.9)","(10.0, 16.0, 14.416666666666666)","(2.45, 2.66, 2.6350000000000002)","(3.4, 3.95, 3.7803030303030303)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 51.81818181818182)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:09.476298,"(8.0, 13.5, 12.6)","(10.0, 16.0, 14.416666666666666)","(2.45, 2.66, 2.6350000000000002)","(3.4, 3.95, 3.7378787878787882)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 53.333333333333336)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:10.654576,"(8.0, 13.5, 13.071428571428571)","(10.0, 16.0, 14.416666666666666)","(2.45, 2.68, 2.64875)","(3.4, 3.95, 3.736764705882353)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 53.333333333333336)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:11.910880,"(8.0, 13.5, 12.9)","(10.0, 16.0, 14.5)","(2.45, 2.68, 2.64875)","(3.4, 3.95, 3.736764705882353)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 53.333333333333336)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:13.047735,"(8.0, 13.5, 12.6)","(10.0, 16.0, 14.416666666666666)","(2.45, 2.68, 2.660769230769231)","(3.4, 3.95, 3.736764705882353)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 51.81818181818182)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:14.149377,"(8.0, 13.5, 12.96)","(10.0, 16.0, 14.416666666666666)","(2.45, 2.68, 2.6550000000000002)","(3.4, 3.95, 3.736764705882353)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 51.81818181818182)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:15.255558,"(8.5, 13.5, 13.2)","(10.0, 16.0, 14.875)","(2.4, 2.68, 2.6633333333333336)","(3.4, 3.95, 3.736764705882353)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 53.333333333333336)","(31.0, 46.0, 39.44827586206897)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:16.284304,"(8.5, 13.5, 12.75)","(10.0, 16.0, 14.875)","(2.4, 2.72, 2.7151724137931037)","(3.4, 3.95, 3.6532608695652176)","(7.0, 13.5, 13.17741935483871)","(31.0, 70.0, 51.81818181818182)","(31.0, 46.0, 38.69230769230769)","(6.5, 12.0, 10.909090909090908)"
05-01-2023 13:50:17.249321,"(8.5, 13.5, 12.84375)","(10.0, 16.0, 14.875)","(2.4, 2.7, 2.68421052631579)","(3.4, 3.95, 3.684090909090909)","(7.0, 13.5, 12.875)","(31.0, 70.0, 53.333333333333336)","(31.0, 44.0, 41.6)","(6.5, 12.0, 10.8)"
05-01-2023 13:50:18.310417,"(8.5, 13.5, 12.642857142857142)","(10.0, 16.0, 14.875)","(2.4, 2.7, 2.6644444444444444)","(3.4, 3.95, 3.684090909090909)","(7.0, 13.5, 13.222222222222221)","(31.0, 70.0, 51.81818181818182)","(31.0, 44.0, 40.0)","(6.5, 12.0, 10.676470588235293)"
05-01-2023 13:50:19.379313,"(8.5, 13.5, 12.642857142857142)","(10.0, 16.0, 14.875)","(2.4, 2.7, 2.64)","(3.4, 3.95, 3.684090909090909)","(7.0, 13.5, 12.375)","(31.0, 70.0, 63.75)","(31.0, 44.0, 35.310344827586206)","(6.5, 12.0, 11.151515151515152)"
05-01-2023 13:50:20.494869,"(8.5, 13.5, 12.916666666666666)","(10.0, 16.0, 15.416666666666666)","(2.4, 2.66, 2.6753846153846155)","(3.4, 3.95, 3.746153846153846)","(7.0, 12.5, 12.868421052631579)","(31.0, 70.0, 61.17647058823529)","(31.0, 44.0, 35.63636363636364)","(6.5, 12.0, 11.151515151515152)"
05-01-2023 13:50:21.609676,"(8.5, 13.5, 12.916666666666666)","(10.0, 16.0, 15.416666666666666)","(2.4, 2.7, 2.646666666666667)","(3.4, 3.9, 3.728125)","(7.0, 13.5, 12.868421052631579)","(31.0, 70.0, 63.75)","(31.0, 44.0, 36.13793103448276)","(6.5, 12.0, 11.151515151515152)"
05-01-2023 13:50:22.758367,"(8.5, 13.5, 12.794117647058824)","(10.0, 16.0, 15.416666666666666)","(2.4, 2.7, 2.665714285714286)","(3.4, 3.9, 3.6333333333333333)","(7.0, 13.5, 13.178571428571429)","(31.0, 70.0, 63.75)","(31.0, 44.0, 36.166666666666664)","(6.5, 12.0, 11.151515151515152)"
05-01-2023 13:50:23.934175,"(8.5, 13.5, 12.794117647058824)","(10.0, 16.0, 15.681818181818182)","(2.4, 2.7, 2.6371428571428575)","(3.4, 3.9, 3.7095238095238092)","(7.0, 13.5, 12.6875)","(31.0, 70.0, 61.17647058823529)","(31.0, 42.0, 35.57142857142857)","(6.5, 12.0, 11.15625)"
05-01-2023 13:50:25.121286,"(8.5, 13.5, 12.857142857142858)","(10.0, 16.0, 15.681818181818182)","(2.4, 2.68, 2.6663636363636365)","(3.4, 3.9, 3.7095238095238092)","(7.0, 13.0, 12.6875)","(31.0, 70.0, 60.625)","(31.0, 42.0, 35.57142857142857)","(6.5, 12.0, 10.553571428571429)"
05-01-2023 13:50:26.222619,"(8.5, 13.5, 13.038461538461538)","(10.0, 16.0, 15.76923076923077)","(2.4, 2.68, 2.6663636363636365)","(3.4, 3.9, 3.6847222222222222)","(7.0, 13.0, 13.617647058823529)","(31.0, 70.0, 60.83333333333333)","(31.0, 42.0, 32.5)","(6.5, 12.0, 11.0)"
05-01-2023 13:50:27.353916,"(8.5, 13.5, 12.642857142857142)","(10.0, 16.0, 15.75)","(2.4, 2.68, 2.6663636363636365)","(3.4, 3.9, 3.677173913043478)","(7.0, 14.5, 13.944444444444445)","(31.0, 70.0, 57.05882352941177)","(31.0, 42.0, 33.55555555555556)","(6.5, 11.5, 11.0)"
05-01-2023 13:50:28.475852,"(8.5, 13.5, 12.642857142857142)","(10.0, 16.0, 15.75)","(2.4, 2.68, 2.6663636363636365)","(3.4, 3.9, 3.7125)","(7.0, 14.5, 12.833333333333334)","(31.0, 70.0, 58.46153846153846)","(31.0, 42.0, 33.55555555555556)","(6.5, 11.5, 11.416666666666666)"
05-01-2023 13:50:29.597194,"(8.5, 13.5, 13.055555555555555)","(10.0, 16.0, 15.8125)","(2.4, 2.68, 2.7144444444444447)","(3.4, 3.85, 3.7642857142857142)","(7.0, 13.0, 12.833333333333334)","(31.0, 70.0, 60.625)","(31.0, 42.0, 38.75)","(6.5, 11.5, 11.178571428571429)"
05-01-2023 13:50:30.712335,"(8.5, 13.5, 13.055555555555555)","(10.0, 16.0, 15.8125)","(2.4, 2.72, 2.7144444444444447)","(3.4, 3.85, 3.6657894736842107)","(7.0, 13.0, 12.833333333333334)","(31.0, 70.0, 61.17647058823529)","(31.0, 40.0, 38.75)","(6.5, 12.0, 10.25)"
05-01-2023 13:50:31.861691,"(8.5, 13.5, 12.857142857142858)","(10.0, 16.0, 15.8125)","(2.4, 2.7, 2.6714285714285717)","(3.4, 3.85, 3.648076923076923)","(7.0, 13.0, 12.833333333333334)","(31.0, 70.0, 63.75)","(31.0, 40.0, 34.11764705882353)","(6.5, 11.5, 10.5)"
05-01-2023 13:50:32.964544,"(8.5, 13.5, 12.794117647058824)","(10.0, 16.0, 15.8125)","(2.4, 2.7, 2.6714285714285717)","(3.4, 3.85, 3.6588235294117646)","(7.0, 13.0, 12.833333333333334)","(31.0, 70.0, 63.75)","(31.0, 40.0, 33.63636363636363)","(6.5, 11.5, 10.5)"
05-01-2023 13:50:34.098607,"(8.5, 13.5, 13.055555555555555)","(10.0, 16.0, 15.8125)","(2.4, 2.7, 2.655555555555556)","(3.4, 3.8, 3.6588235294117646)","(7.0, 13.0, 13.428571428571429)","(31.0, 70.0, 58.46153846153846)","(31.0, 40.0, 33.47826086956522)","(6.5, 11.5, 10.710526315789474)"
05-01-2023 13:50:35.183080,"(8.5, 13.5, 13.071428571428571)","(10.0, 16.0, 15.75)","(2.4, 2.7, 2.655555555555556)","(3.4, 3.8, 3.6555555555555554)","(7.0, 14.0, 12.666666666666666)","(31.0, 70.0, 61.42857142857143)","(31.0, 40.0, 33.63636363636363)","(6.5, 11.5, 10.710526315789474)"
05-01-2023 13:50:36.305994,"(8.5, 13.5, 12.75)","(10.0, 16.0, 15.75)","(2.4, 2.7, 2.6714285714285717)","(3.4, 3.8, 3.6555555555555554)","(7.0, 13.5, 12.666666666666666)","(31.0, 70.0, 61.0)","(31.0, 40.0, 33.63636363636363)","(6.5, 11.5, 10.613636363636363)"
05-01-2023 13:50:37.400043,"(8.5, 13.5, 13.038461538461538)","(10.0, 16.0, 15.75)","(2.4, 2.7, 2.655555555555556)","(3.4, 3.8, 3.6555555555555554)","(7.0, 13.5, 12.666666666666666)","(31.0, 75.0, 61.0)","(31.0, 40.0, 33.63636363636363)","(6.5, 11.5, 10.7)"
05-01-2023 13:50:38.422871,"(8.5, 13.5, 12.794117647058824)","(10.0, 16.0, 15.8125)","(2.4, 2.74, 2.692)","(3.4, 3.8, 3.626315789473684)","(7.0, 13.5, 13.222222222222221)","(31.0, 75.0, 66.81818181818181)","(31.0, 40.0, 33.333333333333336)","(6.5, 11.5, 10.7)"
05-01-2023 13:50:39.504215,"(8.5, 13.5, 13.1)","(10.0, 16.0, 15.8125)","(2.4, 2.74, 2.668)","(3.4, 3.8, 3.624390243902439)","(7.0, 13.5, 13.222222222222221)","(31.0, 75.0, 72.5)","(31.0, 40.0, 32.333333333333336)","(6.5, 11.5, 10.7)"
05-01-2023 13:50:40.492614,"(8.5, 13.5, 12.9)","(10.0, 16.0, 15.8125)","(2.4, 2.74, 2.692)","(3.4, 3.8, 3.624390243902439)","(7.0, 13.5, 13.222222222222221)","(31.0, 75.0, 72.5)","(31.0, 40.0, 32.333333333333336)","(6.5, 11.5, 10.7)"
05-01-2023 13:50:41.570674,"(8.5, 13.5, 12.9)","(10.0, 16.0, 15.8125)","(2.4, 2.74, 2.692)","(3.4, 3.8, 3.624390243902439)","(7.0, 13.5, 13.222222222222221)","(31.0, 75.0, 67.5)","(31.0, 40.0, 32.25806451612903)","(6.5, 11.5, 10.75925925925926)"
05-01-2023 13:50:42.647743,"(8.5, 13.5, 12.961538461538462)","(10.0, 16.0, 15.8125)","(2.4, 2.74, 2.668)","(3.4, 3.8, 3.624390243902439)","(7.0, 14.5, 14.233333333333334)","(31.0, 75.0, 67.5)","(31.0, 40.0, 32.25806451612903)","(6.5, 11.5, 10.590909090909092)"
05-01-2023 13:50:43.770100,"(9.0, 13.5, 12.642857142857142)","(11.0, 16.0, 15.75)","(2.35, 2.74, 2.6885714285714286)","(3.4, 3.8, 3.582894736842105)","(7.5, 14.0, 13.428571428571429)","(31.0, 80.0, 63.333333333333336)","(31.0, 40.0, 32.25806451612903)","(6.5, 11.5, 10.58)"
05-01-2023 13:50:44.858118,"(9.0, 13.5, 12.642857142857142)","(11.0, 16.0, 15.75)","(2.35, 2.74, 2.6885714285714286)","(3.4, 3.8, 3.582894736842105)","(7.5, 14.0, 13.428571428571429)","(31.0, 80.0, 63.333333333333336)","(31.0, 40.0, 33.111111111111114)","(6.5, 11.5, 11.1)"
05-01-2023 13:50:45.975979,"(9.0, 13.5, 13.125)","(11.0, 16.0, 15.8125)","(2.35, 2.68, 2.646666666666667)","(3.4, 3.8, 3.626315789473684)","(7.5, 13.0, 12.833333333333334)","(31.0, 80.0, 60.434782608695656)","(31.0, 38.0, 32.54545454545455)","(6.5, 11.5, 11.1)"
05-01-2023 13:50:47.107990,"(9.0, 14.5, 13.125)","(11.0, 16.0, 15.8125)","(2.35, 2.68, 2.658571428571429)","(3.4, 3.8, 3.626315789473684)","(7.5, 13.0, 12.833333333333334)","(31.0, 80.0, 59.54545454545455)","(31.0, 38.0, 32.434782608695656)","(6.5, 11.5, 11.1)"
05-01-2023 13:50:48.167758,"(9.0, 14.5, 13.1)","(11.0, 16.0, 15.8125)","(2.35, 2.68, 2.646666666666667)","(3.4, 3.8, 3.626315789473684)","(7.5, 13.0, 12.833333333333334)","(31.0, 80.0, 59.54545454545455)","(31.0, 38.0, 32.434782608695656)","(6.5, 11.5, 11.1)"
05-01-2023 13:50:49.347789,"(9.0, 14.5, 13.1)","(11.0, 16.0, 15.8125)","(2.35, 2.66, 2.645714285714286)","(3.4, 3.8, 3.626315789473684)","(7.5, 13.0, 12.5)","(31.0, 80.0, 61.05263157894737)","(31.0, 38.0, 32.434782608695656)","(6.5, 11.5, 11.1)"
05-01-2023 13:50:50.459735,"(9.0, 14.5, 13.1)","(11.0, 16.0, 15.8125)","(2.35, 2.66, 2.64)","(3.4, 3.8, 3.626315789473684)","(7.5, 13.0, 12.076923076923077)","(31.0, 80.0, 59.54545454545455)","(31.0, 38.0, 31.647058823529413)","(6.5, 11.5, 11.15625)"
05-01-2023 13:50:51.553912,"(9.0, 14.5, 13.25)","(11.0, 16.0, 15.785714285714286)","(2.35, 2.66, 2.646666666666667)","(3.4, 3.8, 3.6157894736842104)","(7.5, 13.0, 12.4)","(31.0, 80.0, 59.54545454545455)","(31.0, 34.0, 31.647058823529413)","(6.5, 11.5, 10.46875)"
05-01-2023 13:50:52.669794,"(9.0, 14.5, 12.633333333333333)","(11.0, 16.0, 15.75)","(2.35, 2.66, 2.66)","(3.4, 3.8, 3.6292682926829265)","(7.5, 13.0, 12.884615384615385)","(31.0, 80.0, 62.0)","(31.0, 34.0, 31.647058823529413)","(6.5, 11.5, 10.46875)"
05-01-2023 13:50:53.786716,"(9.0, 14.5, 12.633333333333333)","(11.0, 16.0, 15.75)","(2.35, 2.7, 2.645)","(3.4, 3.8, 3.6720588235294116)","(7.5, 14.5, 12.3125)","(31.0, 80.0, 65.88235294117646)","(31.0, 34.0, 31.647058823529413)","(6.5, 11.5, 10.8125)"
05-01-2023 13:50:54.914873,"(9.0, 14.5, 12.633333333333333)","(11.0, 16.0, 15.8125)","(2.35, 2.66, 2.646666666666667)","(3.4, 3.8, 3.6720588235294116)","(7.5, 12.5, 11.705882352941176)","(31.0, 80.0, 65.0)","(31.0, 34.0, 31.647058823529413)","(6.5, 11.5, 10.95)"
05-01-2023 13:50:56.008343,"(9.0, 14.5, 13.0)","(11.0, 16.0, 15.8125)","(2.35, 2.66, 2.646666666666667)","(3.4, 3.8, 3.672727272727273)","(7.5, 12.0, 11.705882352941176)","(31.0, 80.0, 65.0)","(31.0, 34.0, 31.647058823529413)","(6.5, 11.5, 10.976190476190476)"
05-01-2023 13:50:57.087603,"(9.0, 14.5, 12.653846153846153)","(11.0, 16.0, 15.8125)","(2.35, 2.66, 2.6100000000000003)","(3.4, 3.8, 3.7106382978723405)","(7.5, 12.0, 11.705882352941176)","(31.0, 80.0, 65.0)","(31.0, 34.0, 31.647058823529413)","(6.5, 11.5, 10.976190476190476)"
05-01-2023 13:50:58.244767,"(9.0, 14.5, 12.653846153846153)","(11.0, 16.0, 15.678571428571429)","(2.35, 2.66, 2.642608695652174)","(3.4, 3.8, 3.717647058823529)","(7.5, 12.0, 11.8)","(31.0, 80.0, 65.0)","(31.0, 34.0, 31.647058823529413)","(6.5, 11.5, 11.041666666666666)"
05-01-2023 13:50:59.373946,"(9.0, 14.5, 13.0)","(11.0, 16.0, 14.714285714285714)","(2.35, 2.66, 2.642608695652174)","(3.4, 3.8, 3.7416666666666667)","(7.5, 12.0, 11.8)","(31.0, 80.0, 56.31578947368421)","(31.0, 34.0, 31.647058823529413)","(6.5, 11.5, 10.88888888888889)"
05-01-2023 13:51:00.526111,"(9.0, 14.5, 12.785714285714286)","(11.0, 15.5, 14.545454545454545)","(2.35, 2.7, 2.63)","(3.4, 3.8, 3.7416666666666667)","(7.5, 12.0, 11.8)","(31.0, 80.0, 56.31578947368421)","(31.0, 34.0, 31.647058823529413)","(6.5, 11.5, 10.88888888888889)"
05-01-2023 13:51:01.687740,"(9.0, 14.5, 12.785714285714286)","(11.0, 15.5, 14.545454545454545)","(2.35, 2.66, 2.6292307692307695)","(3.4, 3.8, 3.7575757575757573)","(7.5, 12.0, 12.411764705882353)","(31.0, 80.0, 60.434782608695656)","(31.0, 34.0, 31.647058823529413)","(6.5, 11.5, 10.88888888888889)"
05-01-2023 13:51:02.794472,"(9.0, 14.5, 12.833333333333334)","(11.0, 15.5, 14.394736842105264)","(2.35, 2.66, 2.6292307692307695)","(3.4, 3.8, 3.7575757575757573)","(7.5, 13.0, 12.411764705882353)","(31.0, 80.0, 62.35294117647059)","(31.0, 34.0, 31.647058823529413)","(6.5, 11.5, 12.428571428571429)"
05-01-2023 13:51:03.889609,"(9.0, 14.5, 13.617647058823529)","(11.0, 15.5, 14.763157894736842)","(2.35, 2.62, 2.59)","(3.4, 3.8, 3.763157894736842)","(7.5, 12.0, 11.857142857142858)","(31.0, 80.0, 65.71428571428571)","(31.0, 34.0, 31.647058823529413)","(6.5, 13.0, 11.8)"
05-01-2023 13:51:04.978405,"(9.0, 14.5, 13.807692307692308)","(11.0, 15.5, 14.763157894736842)","(2.35, 2.62, 2.59)","(3.4, 3.8, 3.763157894736842)","(7.5, 12.0, 12.142857142857142)","(31.0, 80.0, 65.71428571428571)","(31.0, 34.0, 31.647058823529413)","(6.5, 13.0, 11.8)"
05-01-2023 13:51:05.983316,"(9.0, 14.5, 14.3125)","(11.0, 15.5, 14.763157894736842)","(2.35, 2.66, 2.625714285714286)","(3.4, 3.8, 3.763157894736842)","(7.5, 13.0, 12.333333333333334)","(31.0, 80.0, 65.71428571428571)","(31.0, 34.0, 31.647058823529413)","(6.5, 13.0, 11.8)"
05-01-2023 13:51:07.037704,"(9.0, 14.5, 14.3125)","(11.0, 15.5, 14.794117647058824)","(2.3, 2.64, 2.595)","(3.2, 3.8, 3.763157894736842)","(8.0, 13.0, 12.2)","(31.0, 80.0, 65.71428571428571)","(31.0, 34.0, 31.647058823529413)","(7.5, 13.0, 11.8)"
05-01-2023 13:51:08.045248,"(9.0, 14.5, 13.807692307692308)","(11.0, 15.5, 14.794117647058824)","(2.3, 2.62, 2.5914285714285716)","(3.2, 3.8, 3.7363636363636363)","(8.0, 13.0, 12.058823529411764)","(31.0, 80.0, 60.0)","(31.0, 34.0, 31.647058823529413)","(7.5, 13.0, 11.8)"
05-01-2023 13:51:09.056118,"(9.0, 14.5, 14.0)","(11.0, 15.5, 14.441176470588236)","(2.3, 2.62, 2.5654545454545454)","(3.2, 3.8, 3.739130434782609)","(8.0, 12.5, 11.9)","(31.0, 80.0, 62.857142857142854)","(31.0, 34.0, 33.5)","(7.5, 13.0, 11.8)"
05-01-2023 13:51:10.102388,"(9.0, 14.5, 13.681818181818182)","(11.0, 15.5, 14.6)","(2.3, 2.6, 2.58)","(3.2, 3.8, 3.739130434782609)","(8.0, 12.5, 11.9)","(31.0, 80.0, 51.875)","(31.0, 34.0, 33.89473684210526)","(7.5, 13.0, 11.8)"
05-01-2023 13:51:11.143997,"(9.0, 14.5, 14.0)","(11.0, 15.5, 14.6)","(2.3, 2.62, 2.58)","(3.2, 3.8, 3.739130434782609)","(8.0, 12.5, 11.9)","(31.0, 80.0, 51.875)","(31.0, 34.0, 33.89473684210526)","(7.5, 13.0, 11.8)"
05-01-2023 13:51:12.247902,"(9.0, 14.5, 13.954545454545455)","(11.0, 15.5, 14.794117647058824)","(2.3, 2.56, 2.537777777777778)","(3.2, 3.85, 3.8125)","(8.0, 12.5, 11.9)","(31.0, 80.0, 61.25)","(31.0, 40.0, 37.26315789473684)","(7.5, 13.0, 12.555555555555555)"
05-01-2023 13:51:13.412618,"(9.0, 14.5, 14.038461538461538)","(11.0, 15.5, 14.794117647058824)","(2.3, 2.56, 2.5476923076923077)","(3.2, 3.85, 3.783333333333333)","(8.0, 12.5, 11.9)","(31.0, 80.0, 61.25)","(31.0, 40.0, 37.128205128205124)","(7.5, 13.0, 12.555555555555555)"
05-01-2023 13:51:14.548432,"(9.0, 14.5, 14.375)","(11.0, 15.5, 14.794117647058824)","(2.3, 2.56, 2.5488372093023255)","(3.2, 3.85, 3.783333333333333)","(8.0, 12.5, 11.9)","(31.0, 80.0, 61.25)","(31.0, 40.0, 37.0)","(7.5, 13.0, 12.555555555555555)"
05-01-2023 13:51:15.622498,"(9.0, 14.5, 14.038461538461538)","(11.0, 15.5, 14.794117647058824)","(2.3, 2.54, 2.5321052631578946)","(3.2, 3.85, 3.7642857142857142)","(8.0, 12.5, 12.2)","(31.0, 80.0, 61.25)","(31.0, 40.0, 37.0)","(7.5, 13.0, 12.555555555555555)"
05-01-2023 13:51:16.780284,"(9.0, 15.5, 14.433333333333334)","(11.0, 15.5, 15.0)","(2.3, 2.54, 2.513333333333333)","(3.2, 3.85, 3.7750000000000004)","(8.0, 12.0, 11.705882352941176)","(31.0, 80.0, 61.25)","(31.0, 40.0, 37.0)","(7.5, 13.0, 11.8)"
05-01-2023 13:51:17.945750,"(9.0, 15.5, 14.055555555555555)","(11.0, 15.5, 14.576923076923077)","(2.3, 2.56, 2.532)","(3.2, 3.95, 3.825)","(8.0, 12.0, 11.705882352941176)","(31.0, 80.0, 57.5)","(31.0, 40.0, 37.333333333333336)","(7.5, 13.0, 11.8)"
