,Happy Charlie,Run To Daylight,Spunman,Hot Fudge Sonde,Noid,Humpty Grumpty,Allen Can Do It,Debit Card
07-01-2023 13:35:08.062743,"(31.0, 160.0, 99.0)","(11.0, 13.0, 12.4)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 21.0)","(13.0, 25.0, 19.75)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:09.244731,"(31.0, 160.0, 99.0)","(11.0, 13.0, 12.5)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 21.0)","(13.0, 25.0, 19.75)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:10.397483,"(31.0, 160.0, 99.0)","(11.0, 13.0, 12.785714285714285)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 21.0)","(13.0, 25.0, 19.75)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:11.542696,"(31.0, 160.0, 99.0)","(11.0, 13.0, 12.785714285714285)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 21.0)","(13.0, 25.0, 19.75)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:12.634656,"(31.0, 160.0, 99.0)","(11.0, 12.5, 12.318181818181818)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 21.0)","(13.0, 25.0, 20.0)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:13.774103,"(31.0, 160.0, 99.0)","(11.0, 12.5, 12.318181818181818)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 22.0)","(13.0, 24.0, 20.0)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:14.893056,"(31.0, 160.0, 99.0)","(11.0, 12.5, 12.318181818181818)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 22.0)","(13.0, 24.0, 20.0)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:16.107102,"(31.0, 160.0, 99.0)","(11.0, 12.5, 12.318181818181818)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 22.0)","(13.0, 24.0, 20.0)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:17.319798,"(31.0, 160.0, 99.0)","(11.0, 12.5, 12.318181818181818)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 22.0)","(13.0, 24.0, 20.0)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:18.386620,"(31.0, 160.0, 99.0)","(11.0, 12.5, 12.318181818181818)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 22.0)","(13.0, 24.0, 20.0)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:19.505645,"(31.0, 160.0, 99.0)","(11.0, 12.5, 12.318181818181818)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 22.0)","(13.0, 24.0, 20.0)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:20.648634,"(31.0, 160.0, 99.0)","(11.0, 12.5, 12.318181818181818)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 22.0)","(13.0, 24.0, 20.0)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:21.913269,"(31.0, 160.0, 99.0)","(11.0, 12.5, 12.318181818181818)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 22.0)","(13.0, 24.0, 20.0)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:23.070524,"(31.0, 160.0, 99.0)","(11.0, 12.5, 12.318181818181818)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 21.25)","(13.0, 24.0, 20.0)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:24.374337,"(31.0, 160.0, 99.0)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.7375)","(19.0, 24.0, 21.25)","(13.0, 24.0, 19.666666666666668)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:25.608310,"(31.0, 160.0, 99.0)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.7375)","(19.0, 24.0, 22.166666666666668)","(13.0, 23.0, 19.666666666666668)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:26.794214,"(31.0, 160.0, 99.0)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.7375)","(19.0, 24.0, 22.166666666666668)","(13.0, 23.0, 19.666666666666668)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:28.171796,"(31.0, 160.0, 99.0)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.7375)","(19.0, 24.0, 20.666666666666668)","(13.0, 23.0, 19.666666666666668)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:29.356599,"(31.0, 160.0, 99.0)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 37.5)","(4.4, 5.0, 4.7375)","(19.0, 24.0, 20.666666666666668)","(13.0, 23.0, 19.666666666666668)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:30.476634,"(31.0, 160.0, 130.0)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 37.5)","(4.4, 5.0, 4.7375)","(19.0, 24.0, 20.666666666666668)","(13.0, 23.0, 19.666666666666668)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:31.638359,"(31.0, 160.0, 130.0)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 37.5)","(4.4, 5.0, 4.876470588235295)","(19.0, 24.0, 20.666666666666668)","(13.0, 23.0, 19.666666666666668)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:32.750153,"(31.0, 160.0, 101.0)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 42.0)","(4.4, 5.0, 4.876470588235295)","(19.0, 24.0, 20.666666666666668)","(13.0, 23.0, 19.333333333333332)","(10.0, 12.5, 12.28125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:33.994246,"(31.0, 160.0, 121.33333333333333)","(11.0, 14.0, 13.214285714285714)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.876470588235295)","(19.0, 24.0, 22.846153846153847)","(13.0, 22.0, 19.333333333333332)","(10.0, 12.5, 12.125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:35.200046,"(31.0, 160.0, 103.0)","(11.0, 13.5, 13.214285714285714)","(12.0, 50.0, 42.0)","(4.4, 5.0, 4.876470588235295)","(19.0, 24.0, 22.125)","(13.0, 22.0, 19.333333333333332)","(10.0, 12.5, 12.125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:36.320747,"(31.0, 160.0, 103.0)","(11.0, 13.5, 13.214285714285714)","(12.0, 50.0, 42.0)","(4.4, 5.0, 4.876470588235295)","(19.0, 24.0, 22.125)","(13.0, 22.0, 19.333333333333332)","(10.0, 12.5, 12.125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:37.397871,"(31.0, 220.0, 80.8)","(11.0, 13.5, 13.214285714285714)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.876470588235295)","(19.0, 24.0, 21.857142857142858)","(13.0, 22.0, 19.333333333333332)","(10.0, 12.5, 12.125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:38.594845,"(31.0, 220.0, 80.8)","(11.0, 13.5, 13.285714285714285)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.876470588235295)","(19.0, 24.0, 21.857142857142858)","(13.0, 22.0, 19.333333333333332)","(10.0, 12.5, 12.125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:39.792021,"(31.0, 220.0, 80.8)","(11.0, 13.5, 13.214285714285714)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.876470588235295)","(19.0, 24.0, 21.857142857142858)","(13.0, 22.0, 19.333333333333332)","(10.0, 12.5, 12.125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:40.870783,"(31.0, 220.0, 80.8)","(11.0, 13.5, 13.214285714285714)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.876470588235295)","(19.0, 24.0, 20.5)","(13.0, 22.0, 20.2)","(10.0, 12.5, 12.125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:41.972577,"(31.0, 220.0, 80.8)","(11.0, 13.5, 13.214285714285714)","(12.0, 50.0, 34.666666666666664)","(4.4, 5.0, 4.79)","(19.0, 24.0, 20.5)","(13.0, 21.0, 20.2)","(10.0, 12.5, 12.125)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:43.112651,"(31.0, 220.0, 80.8)","(11.0, 13.5, 13.214285714285714)","(12.0, 55.0, 36.333333333333336)","(4.4, 5.0, 4.8133333333333335)","(19.0, 24.0, 20.5)","(13.0, 21.0, 20.125)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:44.261078,"(31.0, 220.0, 80.8)","(11.0, 13.5, 13.214285714285714)","(12.0, 55.0, 36.333333333333336)","(4.4, 5.0, 4.838461538461538)","(19.0, 24.0, 20.5)","(13.0, 21.0, 20.125)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:45.334687,"(31.0, 220.0, 104.0)","(11.0, 13.5, 13.214285714285714)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.8133333333333335)","(19.0, 24.0, 20.5)","(13.0, 21.0, 19.5)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:46.489486,"(31.0, 220.0, 104.0)","(11.0, 13.0, 12.785714285714285)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.8133333333333335)","(19.0, 24.0, 20.5)","(13.0, 21.0, 19.5)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:47.673687,"(31.0, 220.0, 106.66666666666666)","(11.0, 13.0, 12.785714285714285)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.838461538461538)","(19.0, 24.0, 20.5)","(13.0, 21.0, 19.5)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:48.786960,"(31.0, 220.0, 88.0)","(11.0, 13.0, 12.785714285714285)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.838461538461538)","(19.0, 24.0, 21.2)","(13.0, 20.0, 19.0)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:49.980505,"(31.0, 220.0, 82.4)","(11.0, 13.0, 12.785714285714285)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.838461538461538)","(19.0, 24.0, 21.2)","(13.0, 20.0, 18.666666666666668)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:51.181695,"(31.0, 220.0, 82.4)","(11.0, 13.0, 12.785714285714285)","(12.0, 50.0, 45.4)","(4.4, 5.0, 4.838461538461538)","(19.0, 24.0, 22.0)","(13.0, 20.0, 18.666666666666668)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:52.382638,"(31.0, 220.0, 82.4)","(11.0, 13.0, 12.785714285714285)","(12.0, 50.0, 45.4)","(4.4, 5.0, 4.838461538461538)","(19.0, 24.0, 22.0)","(13.0, 20.0, 18.666666666666668)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.9790697674418605)"
07-01-2023 13:35:53.493586,"(31.0, 220.0, 82.4)","(11.0, 13.0, 12.785714285714285)","(12.0, 50.0, 39.0)","(4.4, 5.0, 4.844444444444444)","(19.0, 24.0, 20.0)","(13.0, 20.0, 18.666666666666668)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.9651612903225806)"
07-01-2023 13:35:54.559144,"(31.0, 220.0, 84.0)","(11.0, 13.0, 12.8)","(12.0, 50.0, 39.0)","(4.4, 5.0, 4.9)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 18.666666666666668)","(10.0, 12.5, 12.045454545454545)","(1.7, 1.97, 1.998)"
07-01-2023 13:35:55.778768,"(31.0, 220.0, 82.4)","(11.0, 13.0, 12.785714285714285)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.9)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 18.666666666666668)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.998)"
07-01-2023 13:35:57.037394,"(31.0, 220.0, 106.66666666666666)","(11.0, 13.0, 12.785714285714285)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.9)","(19.0, 24.0, 22.0)","(13.0, 20.0, 18.5)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.998)"
07-01-2023 13:35:58.278327,"(31.0, 220.0, 88.0)","(11.0, 12.5, 12.357142857142858)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.9)","(19.0, 24.0, 22.0)","(13.0, 19.5, 19.1)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.998)"
07-01-2023 13:35:59.409660,"(31.0, 220.0, 88.0)","(11.0, 12.5, 12.357142857142858)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.9)","(19.0, 24.0, 22.0)","(13.0, 19.5, 19.071428571428573)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.0, 1.9805333333333333)"
07-01-2023 13:36:00.519494,"(31.0, 220.0, 88.0)","(11.0, 12.5, 12.357142857142858)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 22.0)","(13.0, 19.5, 19.071428571428573)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9805333333333333)"
07-01-2023 13:36:01.643609,"(31.0, 220.0, 104.0)","(11.0, 12.5, 12.357142857142858)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 22.0)","(13.0, 19.5, 19.071428571428573)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9805333333333333)"
07-01-2023 13:36:02.855740,"(31.0, 220.0, 104.0)","(11.0, 12.5, 12.357142857142858)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.9363636363636365)","(19.0, 24.0, 21.666666666666668)","(13.0, 19.5, 21.18181818181818)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9805333333333333)"
07-01-2023 13:36:04.070541,"(31.0, 220.0, 105.33333333333334)","(11.0, 12.5, 12.357142857142858)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 25.0, 21.18181818181818)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9805333333333333)"
07-01-2023 13:36:05.204856,"(31.0, 220.0, 105.33333333333334)","(11.0, 12.5, 12.357142857142858)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 25.0, 21.18181818181818)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9805333333333333)"
07-01-2023 13:36:06.336319,"(31.0, 220.0, 82.4)","(11.0, 12.5, 12.357142857142858)","(12.0, 50.0, 38.5)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 25.0, 22.375)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9805333333333333)"
07-01-2023 13:36:07.438043,"(31.0, 220.0, 82.4)","(11.0, 12.5, 12.357142857142858)","(12.0, 50.0, 45.4)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 25.0, 22.666666666666668)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9805333333333333)"
07-01-2023 13:36:08.473876,"(31.0, 220.0, 105.33333333333334)","(11.0, 12.5, 12.357142857142858)","(12.0, 50.0, 45.4)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 25.0, 21.1)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9805333333333333)"
07-01-2023 13:36:09.689394,"(31.0, 220.0, 82.4)","(11.0, 12.5, 12.357142857142858)","(12.0, 50.0, 39.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 25.0, 21.1)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9805333333333333)"
07-01-2023 13:36:10.867106,"(31.0, 220.0, 82.4)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 39.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 25.0, 21.555555555555557)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9805333333333333)"
07-01-2023 13:36:11.962080,"(31.0, 220.0, 105.33333333333334)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 44.25)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 21.555555555555557)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9779545454545455)"
07-01-2023 13:36:13.050725,"(31.0, 220.0, 105.33333333333334)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 44.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 21.555555555555557)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:14.160828,"(31.0, 220.0, 82.4)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 44.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 21.555555555555557)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:15.226786,"(31.0, 220.0, 105.33333333333334)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 44.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 21.555555555555557)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:16.462960,"(31.0, 220.0, 82.4)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 44.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 21.555555555555557)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:17.640492,"(31.0, 220.0, 82.4)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 44.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 21.555555555555557)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:18.767953,"(31.0, 220.0, 105.33333333333334)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 44.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 21.555555555555557)","(10.0, 12.5, 12.045454545454545)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:19.898485,"(31.0, 220.0, 105.33333333333334)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 38.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 22.428571428571427)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:21.066528,"(31.0, 220.0, 82.4)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 38.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:22.227939,"(31.0, 220.0, 82.4)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 47.63636363636364)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:23.287827,"(31.0, 220.0, 82.4)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 47.63636363636364)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:24.435876,"(31.0, 220.0, 82.4)","(11.0, 13.5, 13.0)","(12.0, 50.0, 42.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:25.692574,"(31.0, 220.0, 82.4)","(11.0, 13.5, 13.0)","(12.0, 50.0, 42.0)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:26.937539,"(31.0, 220.0, 82.4)","(11.0, 13.5, 13.0)","(12.0, 50.0, 42.333333333333336)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:27.987271,"(31.0, 220.0, 82.4)","(11.0, 13.5, 13.0)","(12.0, 50.0, 42.333333333333336)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:29.136226,"(31.0, 220.0, 82.4)","(11.0, 13.5, 12.7)","(12.0, 50.0, 42.333333333333336)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:30.333232,"(31.0, 220.0, 84.0)","(11.0, 13.5, 12.7)","(12.0, 50.0, 42.333333333333336)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:31.625940,"(31.0, 220.0, 106.66666666666666)","(11.0, 13.5, 12.7)","(12.0, 50.0, 42.333333333333336)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:32.822570,"(31.0, 220.0, 84.0)","(11.0, 13.5, 12.7)","(12.0, 50.0, 42.333333333333336)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:33.935349,"(31.0, 220.0, 84.0)","(11.0, 13.5, 12.7)","(12.0, 50.0, 42.333333333333336)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:35.096053,"(31.0, 220.0, 104.0)","(11.0, 13.5, 12.7)","(12.0, 50.0, 42.333333333333336)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:36.205393,"(31.0, 220.0, 82.4)","(11.0, 13.0, 12.625)","(12.0, 50.0, 42.333333333333336)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:37.315141,"(31.0, 220.0, 82.4)","(11.0, 13.0, 12.625)","(12.0, 50.0, 44.25)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 20.857142857142858)","(10.0, 12.5, 12.22)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:38.563878,"(31.0, 220.0, 82.4)","(11.0, 13.0, 12.625)","(12.0, 50.0, 44.25)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 22.0)","(10.0, 12.5, 12.274193548387096)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:39.743257,"(31.0, 220.0, 82.4)","(11.0, 14.5, 13.264705882352942)","(12.0, 50.0, 44.25)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 22.0)","(10.0, 12.5, 12.274193548387096)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:40.919961,"(31.0, 220.0, 82.4)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 44.25)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 22.0)","(10.0, 12.5, 12.274193548387096)","(1.7, 2.02, 1.9769767441860464)"
07-01-2023 13:36:42.011638,"(31.0, 220.0, 82.4)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 44.25)","(4.4, 5.0, 4.932258064516129)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 22.0)","(10.0, 12.5, 12.274193548387096)","(1.7, 2.02, 1.975421686746988)"
07-01-2023 13:36:43.153061,"(31.0, 220.0, 82.4)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 44.25)","(4.4, 5.0, 4.9475)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 22.0)","(10.0, 12.5, 12.274193548387096)","(1.7, 2.02, 1.975421686746988)"
07-01-2023 13:36:44.333579,"(31.0, 220.0, 82.4)","(11.0, 14.0, 13.264705882352942)","(12.0, 50.0, 44.25)","(4.4, 5.0, 4.9475)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 22.0)","(10.0, 12.5, 12.274193548387096)","(1.7, 2.02, 1.975421686746988)"
