,A Good Yarn,Pride Of Limassol,Wanaroo,Alfoil,Chosen Miss,Bella Babe,Friday At Five,Danerich Dan,Almira Gulch,Breaker Of Chains,Make An Effort,Filips Star
16-12-2022 15:52:13.208647,"(6.5, 7.4, 7.214736842105263)","(18.0, 23.0, 22.372340425531913)","(10.0, 10.5, 10.438752783964365)","(20.0, 26.0, 25.424242424242426)","(3.0, 3.4, 3.388808373590982)","(10.0, 14.0, 13.733644859813085)","(21.0, 29.0, 28.49411764705882)","(41.0, 55.0, 53.689320388349515)","(101.0, 570.0, 432.85714285714283)","(101.0, 290.0, 240.58823529411765)","(51.0, 65.0, 64.25)","(3.5, 4.1, 4.048697916666667)"
16-12-2022 15:52:14.376714,"(6.5, 7.4, 7.214736842105263)","(18.0, 23.0, 22.372340425531913)","(10.0, 11.0, 10.727722772277227)","(20.0, 26.0, 25.0)","(3.0, 3.45, 3.3926573426573428)","(10.0, 14.0, 13.909090909090908)","(21.0, 30.0, 28.65714285714286)","(41.0, 55.0, 53.70192307692308)","(101.0, 570.0, 432.85714285714283)","(101.0, 290.0, 243.84615384615384)","(51.0, 65.0, 64.26829268292683)","(3.5, 4.1, 4.113003095975232)"
16-12-2022 15:52:15.530096,"(6.5, 7.4, 7.221319796954315)","(18.0, 23.0, 22.420454545454547)","(10.0, 11.0, 10.738095238095237)","(20.0, 25.0, 24.28813559322034)","(3.0, 3.4, 3.391566265060241)","(10.0, 14.0, 13.911764705882353)","(21.0, 29.0, 28.675675675675677)","(41.0, 55.0, 53.714285714285715)","(101.0, 570.0, 432.85714285714283)","(101.0, 290.0, 243.84615384615384)","(51.0, 65.0, 64.28571428571429)","(3.6, 4.2, 4.1175496688741715)"
16-12-2022 15:52:16.724085,"(6.5, 7.4, 7.226415094339623)","(18.0, 23.0, 22.433333333333334)","(10.0, 11.0, 10.75)","(20.0, 25.0, 23.608695652173914)","(3.0, 3.4, 3.3993288590604025)","(10.0, 14.0, 13.924050632911392)","(21.0, 29.0, 28.675675675675677)","(41.0, 55.0, 53.714285714285715)","(101.0, 570.0, 432.85714285714283)","(101.0, 290.0, 240.58823529411765)","(51.0, 65.0, 64.28571428571429)","(3.6, 4.2, 4.117491749174917)"
16-12-2022 15:52:17.890042,"(6.5, 7.4, 7.226415094339623)","(18.0, 23.0, 22.453488372093023)","(10.0, 11.0, 10.776422764227643)","(20.0, 24.0, 23.608695652173914)","(3.0, 3.4, 3.3924855491329478)","(10.0, 14.0, 13.931034482758621)","(21.0, 29.0, 28.675675675675677)","(41.0, 55.0, 53.714285714285715)","(101.0, 570.0, 575.9090909090909)","(101.0, 290.0, 240.58823529411765)","(51.0, 65.0, 64.28571428571429)","(3.6, 4.2, 4.129261363636363)"
16-12-2022 15:52:19.078536,"(6.5, 7.4, 7.226415094339623)","(18.0, 23.0, 22.453488372093023)","(10.0, 11.0, 10.5)","(20.0, 24.0, 22.78048780487805)","(3.0, 3.4, 3.3906639004149377)","(10.0, 14.0, 13.921052631578947)","(21.0, 29.0, 28.144927536231883)","(41.0, 55.0, 53.714285714285715)","(101.0, 580.0, 575.9090909090909)","(101.0, 290.0, 240.58823529411765)","(51.0, 65.0, 64.28571428571429)","(3.6, 4.2, 4.219166666666667)"
16-12-2022 15:52:20.249598,"(6.5, 7.2, 7.1528662420382165)","(18.0, 23.0, 22.46590909090909)","(10.0, 10.5, 10.453757225433526)","(20.0, 23.0, 22.78048780487805)","(3.0, 3.45, 3.4057471264367813)","(10.0, 14.0, 13.921052631578947)","(21.0, 30.0, 27.476190476190474)","(41.0, 55.0, 53.714285714285715)","(101.0, 580.0, 575.9090909090909)","(101.0, 290.0, 240.58823529411765)","(51.0, 65.0, 64.28571428571429)","(3.6, 4.3, 4.164808362369338)"
16-12-2022 15:52:21.450756,"(6.5, 7.2, 7.141269841269842)","(18.0, 23.0, 22.46590909090909)","(10.0, 10.5, 10.446778711484594)","(20.0, 23.0, 22.772151898734176)","(3.0, 3.45, 3.4121505376344086)","(10.0, 14.0, 13.929411764705883)","(21.0, 28.0, 26.733333333333334)","(41.0, 55.0, 53.72641509433962)","(101.0, 580.0, 576.1904761904761)","(101.0, 290.0, 247.14285714285714)","(51.0, 65.0, 64.28571428571429)","(3.6, 4.3, 4.177090909090909)"
16-12-2022 15:52:22.609576,"(6.5, 7.2, 7.0600000000000005)","(18.0, 23.0, 22.426829268292682)","(10.0, 10.5, 10.446927374301676)","(20.0, 23.0, 22.772151898734176)","(3.0, 3.45, 3.4121505376344086)","(10.0, 14.0, 13.928571428571429)","(21.0, 27.0, 26.8)","(41.0, 55.0, 53.72641509433962)","(101.0, 580.0, 576.1904761904761)","(101.0, 290.0, 247.14285714285714)","(51.0, 65.0, 64.26829268292683)","(3.6, 4.3, 4.217605633802817)"
16-12-2022 15:52:23.769518,"(6.5, 7.0, 6.95527950310559)","(18.0, 23.0, 22.466666666666665)","(10.0, 10.5, 10.446927374301676)","(20.0, 23.0, 22.77922077922078)","(3.0, 3.45, 3.5145454545454546)","(10.0, 14.0, 13.94059405940594)","(21.0, 27.0, 26.733333333333334)","(41.0, 55.0, 53.78378378378378)","(101.0, 580.0, 583.3333333333334)","(101.0, 290.0, 250.0)","(51.0, 65.0, 64.31818181818181)","(3.6, 4.3, 4.22)"
16-12-2022 15:52:24.976255,"(6.5, 7.0, 6.929591836734694)","(18.0, 23.0, 22.5)","(10.0, 10.5, 10.4275)","(20.0, 23.0, 22.804597701149426)","(3.0, 3.55, 3.5155844155844154)","(10.0, 14.0, 13.94059405940594)","(21.0, 27.0, 26.733333333333334)","(41.0, 55.0, 53.78378378378378)","(101.0, 590.0, 583.3333333333334)","(101.0, 290.0, 250.0)","(51.0, 65.0, 64.31818181818181)","(3.6, 4.3, 4.211111111111111)"
16-12-2022 15:52:26.181523,"(6.5, 7.0, 6.925888324873096)","(18.0, 23.0, 22.5)","(10.0, 10.5, 10.475741239892184)","(20.0, 23.0, 20.73076923076923)","(3.0, 3.55, 3.5514563106796113)","(10.0, 14.0, 13.86923076923077)","(21.0, 27.0, 26.76923076923077)","(41.0, 55.0, 53.80530973451327)","(101.0, 590.0, 583.3333333333334)","(101.0, 290.0, 245.78947368421052)","(51.0, 65.0, 64.34782608695652)","(3.6, 4.3, 4.247916666666667)"
16-12-2022 15:52:27.348087,"(6.5, 7.0, 6.951648351648352)","(18.0, 21.0, 20.17391304347826)","(10.0, 10.5, 10.475741239892184)","(20.0, 21.0, 21.428571428571427)","(3.0, 3.65, 3.54070796460177)","(10.0, 14.0, 13.846846846846846)","(21.0, 27.0, 26.75)","(41.0, 55.0, 53.80530973451327)","(101.0, 590.0, 583.3333333333334)","(101.0, 290.0, 250.0)","(51.0, 65.0, 64.34782608695652)","(3.6, 4.3, 4.193877551020408)"
16-12-2022 15:52:28.518186,"(6.5, 7.0, 6.938728323699422)","(18.0, 21.0, 20.913194444444443)","(9.0, 11.0, 10.792792792792794)","(19.0, 22.0, 21.428571428571427)","(3.1, 3.6, 3.586086956521739)","(10.0, 14.0, 13.846846846846846)","(21.0, 27.0, 26.9)","(41.0, 55.0, 53.80530973451327)","(101.0, 590.0, 583.3333333333334)","(101.0, 290.0, 250.0)","(51.0, 65.0, 64.34782608695652)","(3.6, 4.3, 4.196)"
16-12-2022 15:52:29.695753,"(6.5, 7.0, 6.936904761904762)","(18.0, 21.0, 20.128205128205128)","(9.0, 11.0, 10.794642857142858)","(19.0, 22.0, 21.39622641509434)","(3.1, 3.6, 3.594385026737968)","(10.0, 14.0, 13.846846846846846)","(21.0, 27.0, 27.428571428571427)","(41.0, 55.0, 53.61607142857143)","(101.0, 590.0, 583.3333333333334)","(101.0, 290.0, 245.78947368421052)","(51.0, 65.0, 64.34782608695652)","(3.6, 4.3, 4.18609865470852)"
16-12-2022 15:52:30.894227,"(6.5, 7.0, 6.936904761904762)","(18.0, 21.0, 20.209302325581394)","(9.0, 11.0, 10.785547785547786)","(19.0, 22.0, 21.39622641509434)","(3.1, 3.6, 3.594385026737968)","(10.0, 14.0, 13.97752808988764)","(21.0, 28.0, 27.50769230769231)","(41.0, 55.0, 53.75)","(101.0, 590.0, 470.0)","(101.0, 290.0, 245.78947368421052)","(51.0, 65.0, 64.34782608695652)","(3.6, 4.3, 4.140851063829787)"
16-12-2022 15:52:32.073872,"(6.5, 7.0, 6.946067415730337)","(18.0, 21.0, 20.209302325581394)","(9.0, 11.0, 10.564356435643564)","(19.0, 22.0, 21.509090909090908)","(3.1, 3.6, 3.5953333333333335)","(10.0, 14.0, 13.97752808988764)","(21.0, 28.0, 27.50769230769231)","(41.0, 55.0, 53.77272727272727)","(101.0, 590.0, 496.6666666666667)","(101.0, 290.0, 257.27272727272725)","(51.0, 65.0, 64.375)","(3.6, 4.2, 4.134741784037558)"
16-12-2022 15:52:33.247927,"(6.5, 7.0, 6.946067415730337)","(18.0, 21.0, 20.178571428571427)","(9.0, 11.0, 10.564356435643564)","(19.0, 22.0, 21.466666666666665)","(3.1, 3.6, 3.609452736318408)","(10.0, 14.0, 13.86036036036036)","(21.0, 28.0, 27.333333333333332)","(41.0, 55.0, 53.77272727272727)","(101.0, 590.0, 477.5)","(101.0, 290.0, 257.27272727272725)","(51.0, 65.0, 64.375)","(3.6, 4.2, 4.12690909090909)"
16-12-2022 15:52:34.431193,"(6.5, 7.0, 6.945762711864407)","(18.0, 21.0, 20.394736842105264)","(9.0, 11.0, 10.617391304347827)","(19.0, 22.0, 21.466666666666665)","(3.1, 3.65, 3.6039548022598873)","(10.0, 14.0, 13.976190476190476)","(21.0, 28.0, 24.472602739726028)","(41.0, 55.0, 53.77272727272727)","(101.0, 590.0, 477.5)","(101.0, 290.0, 250.0)","(51.0, 65.0, 64.375)","(3.6, 4.2, 4.123492063492063)"
16-12-2022 15:52:35.604146,"(6.5, 7.0, 6.945762711864407)","(18.0, 21.0, 20.394736842105264)","(9.0, 11.0, 10.617391304347827)","(19.0, 22.0, 20.045454545454547)","(3.1, 3.65, 3.604861111111111)","(10.0, 14.0, 13.976190476190476)","(21.0, 25.0, 23.850746268656717)","(41.0, 55.0, 53.77272727272727)","(101.0, 590.0, 477.5)","(101.0, 290.0, 258.42105263157896)","(51.0, 65.0, 64.375)","(3.6, 4.2, 4.128776978417266)"
16-12-2022 15:52:36.792656,"(6.5, 7.2, 7.075757575757576)","(18.0, 22.0, 21.433333333333334)","(9.0, 11.0, 10.793911007025761)","(19.0, 21.0, 19.954545454545453)","(3.1, 3.65, 3.5611111111111113)","(10.0, 14.0, 13.975903614457831)","(21.0, 25.0, 23.82191780821918)","(41.0, 55.0, 53.88429752066116)","(101.0, 590.0, 485.0)","(101.0, 290.0, 247.14285714285714)","(51.0, 65.0, 64.38775510204081)","(3.6, 4.2, 4.136054421768708)"
16-12-2022 15:52:37.963869,"(6.5, 7.2, 7.135632183908046)","(18.0, 22.0, 21.5609756097561)","(9.0, 11.0, 10.576923076923077)","(19.0, 21.0, 20.23404255319149)","(3.1, 3.6, 3.5558823529411767)","(10.0, 14.0, 13.974358974358974)","(21.0, 24.0, 23.76923076923077)","(41.0, 55.0, 53.88429752066116)","(101.0, 590.0, 485.0)","(101.0, 290.0, 247.14285714285714)","(51.0, 65.0, 64.38775510204081)","(3.6, 4.2, 4.1453608247422675)"
16-12-2022 15:52:39.125445,"(6.5, 7.2, 7.185964912280702)","(18.0, 23.0, 21.85185185185185)","(9.0, 11.0, 10.564356435643564)","(19.0, 21.0, 20.40909090909091)","(3.1, 3.6, 3.483482142857143)","(10.0, 14.0, 13.89795918367347)","(21.0, 24.0, 23.818181818181817)","(41.0, 55.0, 53.95348837209302)","(101.0, 590.0, 467.5)","(101.0, 290.0, 247.14285714285714)","(51.0, 65.0, 64.45454545454545)","(3.6, 4.2, 4.15625)"
16-12-2022 15:52:40.299194,"(6.5, 7.2, 7.19493670886076)","(18.0, 23.0, 22.0)","(9.0, 11.0, 10.704918032786885)","(19.0, 21.0, 20.40909090909091)","(3.1, 3.5, 3.45)","(10.0, 14.0, 13.983193277310924)","(21.0, 24.0, 24.01219512195122)","(41.0, 55.0, 53.95348837209302)","(101.0, 590.0, 432.5)","(101.0, 290.0, 267.5)","(51.0, 65.0, 64.45454545454545)","(3.6, 4.2, 4.151449275362319)"
16-12-2022 15:52:41.488132,"(6.5, 7.6, 7.373076923076923)","(18.0, 23.0, 22.011764705882353)","(9.0, 11.0, 10.711864406779661)","(18.0, 21.0, 20.705882352941178)","(3.1, 3.45, 3.434518828451883)","(10.0, 14.0, 13.983870967741936)","(20.0, 25.0, 24.01219512195122)","(41.0, 55.0, 53.95348837209302)","(101.0, 590.0, 432.5)","(101.0, 290.0, 267.5)","(51.0, 65.0, 64.45454545454545)","(3.6, 4.2, 4.258959537572254)"
16-12-2022 15:52:42.632865,"(6.5, 7.4, 7.328571428571429)","(18.0, 23.0, 22.011764705882353)","(9.0, 11.0, 10.711864406779661)","(18.0, 21.0, 20.705882352941178)","(3.1, 3.45, 3.434518828451883)","(10.0, 14.0, 13.983870967741936)","(20.0, 25.0, 24.0)","(41.0, 55.0, 53.95348837209302)","(101.0, 590.0, 432.5)","(101.0, 290.0, 267.5)","(51.0, 65.0, 64.45454545454545)","(3.6, 4.4, 4.257303370786516)"
16-12-2022 15:52:43.816691,"(6.5, 7.6, 7.352542372881356)","(18.0, 23.0, 21.816901408450704)","(9.0, 11.0, 10.711864406779661)","(18.0, 21.0, 20.627450980392158)","(3.1, 3.45, 3.434518828451883)","(10.0, 14.0, 13.983870967741936)","(20.0, 25.0, 23.863157894736844)","(41.0, 55.0, 53.95348837209302)","(101.0, 590.0, 432.5)","(101.0, 290.0, 267.5)","(51.0, 65.0, 64.45454545454545)","(3.6, 4.3, 4.248571428571429)"
16-12-2022 15:52:45.034760,"(6.5, 7.6, 7.334482758620689)","(18.0, 23.0, 21.816901408450704)","(9.0, 11.0, 10.711864406779661)","(18.0, 21.0, 20.76923076923077)","(3.1, 3.45, 3.3744444444444444)","(10.0, 14.0, 13.983870967741936)","(20.0, 24.0, 24.0)","(41.0, 55.0, 53.95348837209302)","(101.0, 590.0, 432.5)","(101.0, 290.0, 267.5)","(51.0, 65.0, 64.45454545454545)","(3.6, 4.4, 4.268)"
16-12-2022 15:52:46.204213,"(6.5, 7.6, 7.298039215686274)","(18.0, 23.0, 21.816901408450704)","(9.0, 11.0, 10.685185185185185)","(18.0, 21.0, 20.90909090909091)","(3.1, 3.4, 3.4143356643356646)","(10.0, 14.0, 13.985611510791367)","(20.0, 25.0, 23.904255319148938)","(41.0, 55.0, 53.984962406015036)","(101.0, 590.0, 432.5)","(101.0, 290.0, 268.8235294117647)","(51.0, 65.0, 64.49152542372882)","(3.6, 4.3, 4.280487804878049)"
16-12-2022 15:52:47.429219,"(6.5, 7.6, 7.363076923076923)","(18.0, 23.0, 21.962962962962962)","(9.0, 11.0, 10.891625615763546)","(19.0, 21.0, 20.80327868852459)","(3.1, 3.45, 3.4087378640776698)","(10.0, 14.0, 13.98611111111111)","(20.0, 24.0, 23.90721649484536)","(41.0, 55.0, 53.992537313432834)","(101.0, 590.0, 458.75)","(101.0, 290.0, 247.14285714285714)","(51.0, 65.0, 64.5)","(3.6, 4.3, 4.266483516483516)"
16-12-2022 15:52:48.643520,"(6.5, 7.6, 7.430769230769231)","(18.0, 23.0, 22.066666666666666)","(9.0, 11.0, 10.904347826086957)","(19.0, 21.0, 20.92452830188679)","(3.1, 3.45, 3.3833333333333333)","(10.0, 14.0, 13.986842105263158)","(20.0, 24.0, 24.027624309392266)","(41.0, 55.0, 54.00735294117647)","(101.0, 590.0, 458.75)","(101.0, 290.0, 247.14285714285714)","(51.0, 65.0, 64.51612903225806)","(3.6, 4.3, 4.290506329113924)"
16-12-2022 15:52:49.843060,"(6.5, 7.6, 7.461261261261261)","(18.0, 23.0, 22.066666666666666)","(9.0, 11.0, 10.96039603960396)","(19.0, 21.0, 20.92452830188679)","(3.1, 3.4, 3.388918918918919)","(10.0, 14.0, 14.154867256637168)","(20.0, 25.0, 24.027624309392266)","(41.0, 55.0, 54.00735294117647)","(101.0, 590.0, 458.75)","(101.0, 290.0, 294.7368421052632)","(51.0, 65.0, 64.51612903225806)","(3.6, 4.3, 4.279661016949152)"
16-12-2022 15:52:51.042680,"(6.5, 7.6, 7.461261261261261)","(18.0, 23.0, 22.066666666666666)","(9.0, 11.0, 10.992063492063492)","(19.0, 21.0, 21.195121951219512)","(3.1, 3.4, 3.3237179487179485)","(10.0, 14.5, 14.168181818181818)","(20.0, 25.0, 24.027624309392266)","(41.0, 55.0, 54.19230769230769)","(101.0, 590.0, 458.75)","(101.0, 300.0, 295.23809523809524)","(51.0, 65.0, 64.51612903225806)","(3.7, 4.3, 4.316528925619835)"
16-12-2022 15:52:52.252650,"(6.5, 7.6, 7.38)","(18.0, 23.0, 22.066666666666666)","(9.0, 11.0, 10.992063492063492)","(19.0, 22.0, 21.2183908045977)","(3.1, 3.35, 3.3560747663551402)","(10.0, 14.5, 14.172897196261681)","(20.0, 25.0, 24.027624309392266)","(41.0, 55.0, 54.19230769230769)","(101.0, 590.0, 458.75)","(101.0, 300.0, 295.64102564102564)","(51.0, 65.0, 64.51612903225806)","(3.7, 4.4, 4.323809523809524)"
16-12-2022 15:52:53.476876,"(6.5, 7.6, 7.38)","(18.0, 23.0, 22.066666666666666)","(9.0, 11.0, 10.997252747252748)","(19.0, 22.0, 21.235955056179776)","(3.1, 3.4, 3.306547619047619)","(10.0, 14.5, 14.181818181818182)","(20.0, 25.0, 24.038251366120218)","(41.0, 55.0, 54.296875)","(101.0, 590.0, 476.25)","(101.0, 300.0, 295.64102564102564)","(51.0, 65.0, 64.51612903225806)","(3.7, 4.4, 4.316612377850163)"
16-12-2022 15:52:54.663662,"(6.5, 7.6, 7.391549295774648)","(18.0, 23.0, 22.08695652173913)","(9.0, 11.0, 10.997252747252748)","(18.0, 22.0, 21.176470588235293)","(3.1, 3.35, 3.3282738095238096)","(10.0, 14.5, 14.208)","(20.0, 25.0, 24.02673796791444)","(41.0, 55.0, 54.31818181818182)","(101.0, 590.0, 476.25)","(101.0, 300.0, 295.64102564102564)","(51.0, 65.0, 64.53846153846153)","(3.7, 4.4, 4.346938775510204)"
16-12-2022 15:52:55.854191,"(6.5, 7.2, 7.124745762711864)","(18.0, 23.0, 22.08695652173913)","(9.0, 11.5, 11.170731707317072)","(18.0, 22.0, 28.666666666666668)","(3.1, 3.35, 9948.27736318408)","(10.0, 14.5, 8335.166666666666)","(20.0, 25.0, 5017.0)","(41.0, 55.0, 6715.333333333334)","(101.0, 590.0, 9998.5)","(101.0, 300.0, 9998.5)","(51.0, 65.0, 6722.0)","(3.7, 4.4, 5001.55)"
16-12-2022 15:52:57.081466,"(6.5, 8.4, 6668.133333333333)","(18.0, 36.0, 7507.5)","(9.0, 12.5, 8749.8125)","(18.0, 44.0, 32.13333333333333)","(3.1, 3.75, 2.193514644351464)","(10.0, 21.0, 14.272727272727273)","(20.0, 36.0, 29.5)","(41.0, 150.0, 75.5)","(101.0, 99999, 9998.5)","(101.0, 99999, 9998.5)","(51.0, 170.0, 77.5)","(3.7, 5.1, 4.995384615384616)"
16-12-2022 15:52:58.249670,"(6.5, 8.4, 7.753333333333334)","(18.0, 36.0, 24.42857142857143)","(9.0, 12.5, 9.175)","(18.0, 44.0, 32.13333333333333)","(3.1, 3.75, 2.193514644351464)","(10.0, 21.0, 14.272727272727273)","(20.0, 36.0, 30.0)","(41.0, 130.0, 50.5)","(101.0, 99999, 820.8333333333333)","(101.0, 99999, 754.9230769230769)","(51.0, 130.0, 52.5)","(3.7, 5.1, 4.931818181818182)"
16-12-2022 15:52:59.415859,"(6.5, 8.4, 8.361538461538462)","(18.0, 26.0, 24.450000000000003)","(9.0, 12.5, 11.552083333333332)","(18.0, 18.0, 13.263157894736842)","(3.1, 3.35, 2.856)","(10.0, 21.0, 9.19047619047619)","(20.0, 36.0, 18.333333333333332)","(41.0, 80.0, 25.833333333333332)","(101.0, 970.0, 820.8333333333333)","(101.0, 970.0, 754.9230769230769)","(51.0, 80.0, 30.833333333333332)","(3.7, 5.1, 4.931818181818182)"
16-12-2022 15:53:00.632524,"(6.5, 8.4, 7.485714285714286)","(18.0, 20.0, 15.0)","(9.0, 12.5, 11.983870967741936)","(18.0, 18.0, 13.263157894736842)","(3.1, 3.0, 2.901818181818182)","(10.0, 13.0, 9.19047619047619)","(20.0, 23.0, 15.280373831775702)","(41.0, 50.0, 25.833333333333332)","(101.0, 970.0, 673.3333333333333)","(101.0, 970.0, 876.1818181818181)","(51.0, 60.0, 30.833333333333332)","(3.7, 5.1, 4.931818181818182)"
16-12-2022 15:53:01.781014,"(6.5, 8.2, 7.3428571428571425)","(18.0, 20.0, 15.0)","(9.0, 12.0, 11.983870967741936)","(18.0, 18.0, 15.375)","(3.1, 3.0, 2.9772008113590265)","(10.0, 13.0, 10.5)","(20.0, 21.0, 15.280373831775702)","(41.0, 50.0, 34.5)","(101.0, 970.0, 834.2857142857142)","(101.0, 960.0, 806.3333333333333)","(51.0, 60.0, 40.0)","(3.7, 5.1, 4.449999999999999)"
16-12-2022 15:53:02.968378,"(6.5, 8.2, 7.3428571428571425)","(18.0, 20.0, 15.0)","(9.0, 12.5, 12.31081081081081)","(18.0, 17.5, 16.65)","(3.1, 2.98, 2.7249673202614377)","(10.0, 13.0, 12.318181818181818)","(20.0, 21.0, 15.280373831775702)","(41.0, 48.0, 26.4)","(101.0, 960.0, 834.2857142857142)","(101.0, 960.0, 789.6666666666667)","(51.0, 55.0, 33.333333333333336)","(3.7, 5.1, 4.449999999999999)"
16-12-2022 15:53:04.152345,"(6.5, 8.2, 7.3428571428571425)","(18.0, 20.0, 15.0)","(9.0, 12.5, 12.287878787878787)","(18.0, 17.5, 16.65)","(3.1, 3.0, 2.577777777777778)","(10.0, 17.5, 12.318181818181818)","(20.0, 21.0, 15.280373831775702)","(41.0, 48.0, 26.4)","(101.0, 960.0, 740.0)","(101.0, 940.0, 789.6666666666667)","(51.0, 50.0, 40.0)","(3.7, 5.1, 3.9090909090909087)"
16-12-2022 15:53:05.335715,"(6.5, 7.4, 5.489473684210527)","(18.0, 19.5, 18.6)","(9.0, 12.5, 12.287878787878787)","(18.0, 17.5, 16.67)","(3.1, 3.0, 2.592857142857143)","(10.0, 17.5, 9.11111111111111)","(20.0, 21.0, 15.280373831775702)","(41.0, 48.0, 26.4)","(101.0, 960.0, 740.0)","(101.0, 940.0, 789.6666666666667)","(51.0, 50.0, 28.571428571428573)","(3.7, 5.0, 3.933333333333333)"
16-12-2022 15:53:06.509062,"(6.5, 7.4, 5.437837837837838)","(18.0, 19.5, 18.5)","(9.0, 12.5, 12.25)","(18.0, 17.5, 21.62)","(3.1, 3.0, 3.0218749999999996)","(10.0, 10.0, 11.857142857142858)","(20.0, 21.0, 18.571428571428573)","(41.0, 48.0, 29.333333333333336)","(101.0, 960.0, 817.1428571428571)","(101.0, 940.0, 848.909090909091)","(51.0, 34.0, 30.333333333333332)","(3.7, 5.0, 4.075)"
16-12-2022 15:53:07.680608,"(6.5, 7.2, 6.533333333333333)","(18.0, 19.0, 15.5)","(9.0, 12.5, 12.25)","(18.0, 23.0, 21.62)","(3.1, 3.05, 2.815714285714286)","(10.0, 17.0, 11.857142857142858)","(20.0, 20.0, 15.283018867924529)","(41.0, 46.0, 28.666666666666668)","(101.0, 940.0, 834.2857142857142)","(101.0, 930.0, 848.909090909091)","(51.0, 34.0, 34.6)","(3.7, 4.9, 4.075)"
16-12-2022 15:53:08.876143,"(6.5, 7.2, 6.533333333333333)","(18.0, 28.0, 22.666666666666664)","(9.0, 16.5, 12.642857142857142)","(18.0, 25.0, 20.5)","(3.1, 3.05, 2.6420278330019884)","(10.0, 17.0, 7.833333333333333)","(20.0, 21.0, 16.04901960784314)","(41.0, 44.0, 39.25)","(101.0, 960.0, 834.2857142857142)","(101.0, 930.0, 855.6666666666666)","(51.0, 40.0, 36.0)","(3.7, 4.9, 4.075)"
16-12-2022 15:53:10.082035,"(6.5, 7.2, 6.533333333333333)","(18.0, 19.0, 15.5)","(9.0, 16.5, 13.5)","(18.0, 25.0, 22.414893617021278)","(3.1, 2.98, 2.6638709677419357)","(10.0, 8.0, 11.0)","(20.0, 21.0, 16.04901960784314)","(41.0, 46.0, 42.4)","(101.0, 960.0, 834.2857142857142)","(101.0, 930.0, 855.6666666666666)","(51.0, 38.0, 36.0)","(3.7, 4.9, 4.35)"
16-12-2022 15:53:11.237868,"(6.5, 8.4, 7.333333333333334)","(18.0, 27.0, 19.5)","(9.0, 16.5, 13.5)","(18.0, 25.0, 13.954545454545455)","(3.1, 2.98, 3.442134831460674)","(10.0, 16.0, 13.8)","(20.0, 21.0, 16.04901960784314)","(41.0, 46.0, 35.0)","(101.0, 960.0, 835.0)","(101.0, 930.0, 855.6666666666666)","(51.0, 38.0, 36.0)","(3.7, 4.9, 4.6375)"
16-12-2022 15:53:12.431551,"(6.5, 8.4, 7.514285714285714)","(18.0, 25.0, 21.875)","(9.0, 16.5, 13.5)","(18.0, 25.0, 21.0)","(3.1, 3.55, 2.8953435114503816)","(10.0, 14.0, 5.712328767123288)","(20.0, 21.0, 18.571428571428573)","(41.0, 48.0, 28.666666666666668)","(101.0, 960.0, 835.0)","(101.0, 930.0, 848.909090909091)","(51.0, 38.0, 36.0)","(3.7, 4.9, 4.42)"
16-12-2022 15:53:13.594550,"(6.5, 8.4, 7.514285714285714)","(18.0, 25.0, 18.75)","(9.0, 16.5, 15.5)","(18.0, 24.0, 21.333333333333332)","(3.1, 3.55, 2.938235294117647)","(10.0, 6.0, 5.721951219512195)","(20.0, 20.0, 18.571428571428573)","(41.0, 44.0, 28.666666666666668)","(101.0, 960.0, 835.0)","(101.0, 930.0, 848.909090909091)","(51.0, 38.0, 36.0)","(3.7, 4.8, 4.133333333333333)"
16-12-2022 15:53:14.740329,"(6.5, 8.4, 6.85)","(18.0, 24.0, 15.0)","(9.0, 16.5, 15.5)","(18.0, 24.0, 21.333333333333332)","(3.1, 3.55, 4.08)","(10.0, 6.0, 6.68)","(20.0, 20.0, 15.709523809523809)","(41.0, 44.0, 40.66666666666667)","(101.0, 960.0, 835.0)","(101.0, 930.0, 848.909090909091)","(51.0, 38.0, 44.5)","(3.7, 4.8, 4.206666666666667)"
16-12-2022 15:53:15.920504,"(6.5, 7.0, 5.309883720930232)","(18.0, 23.0, 19.666666666666668)","(9.0, 16.5, 12.642857142857142)","(18.0, 26.0, 23.833333333333332)","(3.1, 4.2, 4.08)","(10.0, 7.2, 6.68)","(20.0, 21.0, 35.7)","(41.0, 80.0, 40.66666666666667)","(101.0, 960.0, 835.0)","(101.0, 930.0, 848.3636363636364)","(51.0, 55.0, 44.5)","(3.7, 4.9, 4.385)"
