,Buckle Up Kenzie,Classy Lady,Cape Fernando,Quick Joey Small,Buckle Up Elise,Quest For More,Vintage Fame
804,"[datetime.datetime(2022, 11, 28, 20, 28, 45, 852548), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 28, 45, 852548), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 45, 852548), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 45, 852548), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 45, 852548), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 20, 28, 45, 852548), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 20, 28, 45, 852548), 5.0, 7.4]"
805,"[datetime.datetime(2022, 11, 28, 20, 28, 47, 22685), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 28, 47, 22685), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 47, 22685), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 47, 22685), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 47, 22685), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 20, 28, 47, 22685), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 20, 28, 47, 22685), 5.0, 7.4]"
806,"[datetime.datetime(2022, 11, 28, 20, 28, 48, 201566), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 28, 48, 201566), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 48, 201566), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 48, 201566), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 48, 201566), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 20, 28, 48, 201566), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 20, 28, 48, 201566), 5.0, 7.4]"
807,"[datetime.datetime(2022, 11, 28, 20, 28, 49, 335952), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 28, 49, 335952), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 49, 335952), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 49, 335952), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 28, 49, 335952), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 49, 335952), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 20, 28, 49, 335952), 5.0, 7.4]"
808,"[datetime.datetime(2022, 11, 28, 20, 28, 50, 476040), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 28, 50, 476040), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 50, 476040), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 50, 476040), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 28, 50, 476040), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 28, 50, 476040), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 20, 28, 50, 476040), 5.0, 7.6]"
809,"[datetime.datetime(2022, 11, 28, 20, 28, 51, 607758), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 51, 607758), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 51, 607758), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 51, 607758), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 28, 51, 607758), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 28, 51, 607758), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 28, 51, 607758), 5.0, 7.6]"
810,"[datetime.datetime(2022, 11, 28, 20, 28, 52, 737842), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 52, 737842), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 52, 737842), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 52, 737842), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 28, 52, 737842), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 28, 52, 737842), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 28, 52, 737842), 5.0, 7.6]"
811,"[datetime.datetime(2022, 11, 28, 20, 28, 53, 870586), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 53, 870586), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 53, 870586), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 53, 870586), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 28, 53, 870586), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 28, 53, 870586), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 28, 53, 870586), 5.0, 7.6]"
812,"[datetime.datetime(2022, 11, 28, 20, 28, 54, 995070), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 28, 54, 995070), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 54, 995070), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 54, 995070), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 28, 54, 995070), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 28, 54, 995070), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 28, 54, 995070), 5.0, 7.6]"
813,"[datetime.datetime(2022, 11, 28, 20, 28, 56, 142009), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 28, 56, 142009), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 56, 142009), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 56, 142009), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 28, 56, 142009), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 28, 56, 142009), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 28, 56, 142009), 5.0, 7.6]"
814,"[datetime.datetime(2022, 11, 28, 20, 28, 57, 285851), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 57, 285851), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 57, 285851), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 57, 285851), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 28, 57, 285851), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 28, 57, 285851), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 28, 57, 285851), 5.0, 7.6]"
815,"[datetime.datetime(2022, 11, 28, 20, 28, 58, 482221), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 28, 58, 482221), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 58, 482221), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 58, 482221), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 28, 58, 482221), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 28, 58, 482221), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 28, 58, 482221), 5.0, 7.6]"
816,"[datetime.datetime(2022, 11, 28, 20, 28, 59, 635504), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 59, 635504), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 28, 59, 635504), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 59, 635504), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 28, 59, 635504), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 28, 59, 635504), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 28, 59, 635504), 5.0, 7.6]"
817,"[datetime.datetime(2022, 11, 28, 20, 29, 0, 772368), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 29, 0, 772368), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 0, 772368), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 0, 772368), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 29, 0, 772368), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 0, 772368), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 0, 772368), 5.0, 7.6]"
818,"[datetime.datetime(2022, 11, 28, 20, 29, 1, 905820), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 29, 1, 905820), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 1, 905820), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 1, 905820), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 29, 1, 905820), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 1, 905820), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 1, 905820), 5.0, 7.6]"
819,"[datetime.datetime(2022, 11, 28, 20, 29, 3, 47566), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 29, 3, 47566), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 3, 47566), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 3, 47566), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 29, 3, 47566), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 3, 47566), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 3, 47566), 5.0, 7.6]"
820,"[datetime.datetime(2022, 11, 28, 20, 29, 4, 198303), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 29, 4, 198303), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 4, 198303), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 4, 198303), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 29, 4, 198303), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 4, 198303), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 4, 198303), 5.0, 7.4]"
821,"[datetime.datetime(2022, 11, 28, 20, 29, 5, 335773), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 29, 5, 335773), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 5, 335773), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 5, 335773), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 29, 5, 335773), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 5, 335773), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 5, 335773), 5.0, 7.4]"
822,"[datetime.datetime(2022, 11, 28, 20, 29, 6, 478290), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 29, 6, 478290), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 6, 478290), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 6, 478290), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 29, 6, 478290), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 20, 29, 6, 478290), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 6, 478290), 5.0, 7.4]"
823,"[datetime.datetime(2022, 11, 28, 20, 29, 7, 648801), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 29, 7, 648801), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 7, 648801), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 7, 648801), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 29, 7, 648801), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 20, 29, 7, 648801), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 7, 648801), 5.0, 7.4]"
824,"[datetime.datetime(2022, 11, 28, 20, 29, 8, 783406), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 29, 8, 783406), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 8, 783406), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 8, 783406), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 29, 8, 783406), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 20, 29, 8, 783406), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 8, 783406), 5.0, 7.6]"
825,"[datetime.datetime(2022, 11, 28, 20, 29, 9, 965804), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 29, 9, 965804), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 9, 965804), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 9, 965804), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 29, 9, 965804), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 20, 29, 9, 965804), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 9, 965804), 5.0, 7.6]"
826,"[datetime.datetime(2022, 11, 28, 20, 29, 11, 105872), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 29, 11, 105872), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 11, 105872), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 11, 105872), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 29, 11, 105872), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 11, 105872), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 11, 105872), 5.0, 7.6]"
827,"[datetime.datetime(2022, 11, 28, 20, 29, 12, 254271), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 29, 12, 254271), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 12, 254271), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 12, 254271), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 29, 12, 254271), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 12, 254271), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 12, 254271), 5.0, 7.6]"
828,"[datetime.datetime(2022, 11, 28, 20, 29, 13, 382170), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 29, 13, 382170), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 13, 382170), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 13, 382170), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 29, 13, 382170), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 13, 382170), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 20, 29, 13, 382170), 5.0, 7.6]"
829,"[datetime.datetime(2022, 11, 28, 20, 29, 14, 512636), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 29, 14, 512636), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 14, 512636), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 14, 512636), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 29, 14, 512636), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 14, 512636), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 20, 29, 14, 512636), 5.0, 7.6]"
830,"[datetime.datetime(2022, 11, 28, 20, 29, 15, 651159), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 29, 15, 651159), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 15, 651159), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 15, 651159), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 29, 15, 651159), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 15, 651159), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 20, 29, 15, 651159), 5.0, 7.6]"
831,"[datetime.datetime(2022, 11, 28, 20, 29, 16, 818665), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 16, 818665), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 16, 818665), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 16, 818665), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 16, 818665), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 20, 29, 16, 818665), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 20, 29, 16, 818665), 5.0, 7.6]"
832,"[datetime.datetime(2022, 11, 28, 20, 29, 17, 971218), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 29, 17, 971218), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 17, 971218), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 17, 971218), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 17, 971218), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 20, 29, 17, 971218), 4.6, 5.3]","[datetime.datetime(2022, 11, 28, 20, 29, 17, 971218), 5.0, 7.6]"
833,"[datetime.datetime(2022, 11, 28, 20, 29, 19, 115736), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 19, 115736), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 19, 115736), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 19, 115736), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 19, 115736), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 20, 29, 19, 115736), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 20, 29, 19, 115736), 5.0, 7.6]"
834,"[datetime.datetime(2022, 11, 28, 20, 29, 20, 309320), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 20, 309320), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 20, 309320), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 20, 309320), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 20, 309320), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 20, 29, 20, 309320), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 29, 20, 309320), 5.0, 7.6]"
835,"[datetime.datetime(2022, 11, 28, 20, 29, 21, 499456), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 21, 499456), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 29, 21, 499456), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 21, 499456), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 21, 499456), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 21, 499456), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 29, 21, 499456), 5.0, 7.6]"
836,"[datetime.datetime(2022, 11, 28, 20, 29, 22, 698295), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 22, 698295), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 22, 698295), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 22, 698295), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 22, 698295), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 22, 698295), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 20, 29, 22, 698295), 5.0, 7.6]"
837,"[datetime.datetime(2022, 11, 28, 20, 29, 23, 858809), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 23, 858809), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 23, 858809), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 23, 858809), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 23, 858809), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 23, 858809), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 20, 29, 23, 858809), 5.0, 7.6]"
838,"[datetime.datetime(2022, 11, 28, 20, 29, 25, 12180), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 25, 12180), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 25, 12180), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 25, 12180), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 25, 12180), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 25, 12180), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 20, 29, 25, 12180), 5.0, 7.6]"
839,"[datetime.datetime(2022, 11, 28, 20, 29, 26, 140300), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 26, 140300), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 26, 140300), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 26, 140300), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 26, 140300), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 26, 140300), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 29, 26, 140300), 5.0, 7.6]"
840,"[datetime.datetime(2022, 11, 28, 20, 29, 27, 277268), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 27, 277268), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 27, 277268), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 27, 277268), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 27, 277268), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 27, 277268), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 20, 29, 27, 277268), 5.0, 7.6]"
841,"[datetime.datetime(2022, 11, 28, 20, 29, 28, 411139), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 28, 411139), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 29, 28, 411139), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 29, 28, 411139), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 28, 411139), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 28, 411139), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 20, 29, 28, 411139), 5.0, 7.4]"
842,"[datetime.datetime(2022, 11, 28, 20, 29, 29, 550094), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 29, 550094), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 29, 29, 550094), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 20, 29, 29, 550094), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 29, 550094), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 29, 550094), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 20, 29, 29, 550094), 5.0, 7.4]"
843,"[datetime.datetime(2022, 11, 28, 20, 29, 30, 683991), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 30, 683991), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 30, 683991), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 20, 29, 30, 683991), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 30, 683991), 3.5, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 30, 683991), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 29, 30, 683991), 5.0, 7.4]"
844,"[datetime.datetime(2022, 11, 28, 20, 29, 31, 825674), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 31, 825674), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 31, 825674), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 20, 29, 31, 825674), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 31, 825674), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 31, 825674), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 29, 31, 825674), 5.5, 7.4]"
845,"[datetime.datetime(2022, 11, 28, 20, 29, 32, 975712), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 32, 975712), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 32, 975712), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 20, 29, 32, 975712), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 32, 975712), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 32, 975712), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 29, 32, 975712), 5.5, 7.4]"
846,"[datetime.datetime(2022, 11, 28, 20, 29, 34, 122129), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 34, 122129), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 34, 122129), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 29, 34, 122129), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 29, 34, 122129), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 34, 122129), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 29, 34, 122129), 5.5, 7.6]"
847,"[datetime.datetime(2022, 11, 28, 20, 29, 35, 277460), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 35, 277460), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 35, 277460), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 20, 29, 35, 277460), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 20, 29, 35, 277460), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 35, 277460), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 29, 35, 277460), 5.5, 7.6]"
848,"[datetime.datetime(2022, 11, 28, 20, 29, 36, 396206), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 36, 396206), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 36, 396206), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 20, 29, 36, 396206), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 20, 29, 36, 396206), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 36, 396206), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 29, 36, 396206), 5.5, 7.6]"
849,"[datetime.datetime(2022, 11, 28, 20, 29, 37, 547031), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 29, 37, 547031), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 20, 29, 37, 547031), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 29, 37, 547031), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 20, 29, 37, 547031), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 20, 29, 37, 547031), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 29, 37, 547031), 5.5, 7.6]"
