,Frame Drive,Soulwriter,Lazy Blaze,Wonderwoman Jujon,Toro Delago Nz,Calvert Hot Shot,Im A Classy Girl,Borsellino,Rocknholme
07-12-2022 19:24:58.259694,"(4.4, 6.8, 6.571428571428571)","(16.0, 25.0, 21.0)","(61.0, 170.0, 136.66666666666669)","(3.2, 4.4, 4.2857142857142865)","(9.0, 99999, 99990)","(21.0, 30.0, 24.0)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.444444444444445)"
07-12-2022 19:24:59.490230,"(4.4, 6.8, 6.571428571428571)","(16.0, 25.0, 21.0)","(61.0, 170.0, 136.66666666666669)","(3.2, 4.4, 4.2857142857142865)","(9.0, 99999, 99990)","(21.0, 30.0, 23.666666666666668)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.444444444444445)"
07-12-2022 19:25:00.815791,"(4.4, 6.8, 6.0)","(16.0, 25.0, 21.0)","(61.0, 170.0, 136.66666666666669)","(3.2, 4.4, 4.2857142857142865)","(9.0, 99999, 99990)","(21.0, 29.0, 23.666666666666668)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.444444444444445)"
07-12-2022 19:25:02.120170,"(4.4, 6.8, 6.571428571428571)","(16.0, 25.0, 21.0)","(61.0, 170.0, 127.14285714285714)","(3.2, 4.4, 4.2857142857142865)","(9.0, 99999, 99990)","(21.0, 29.0, 23.666666666666668)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:03.689939,"(4.4, 6.8, 6.571428571428571)","(16.0, 25.0, 21.0)","(61.0, 170.0, 127.14285714285714)","(3.2, 4.4, 4.2857142857142865)","(9.0, 99999, 99990)","(21.0, 29.0, 23.666666666666668)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:04.903490,"(4.4, 6.8, 6.571428571428571)","(16.0, 25.0, 21.0)","(61.0, 170.0, 142.72727272727275)","(3.2, 4.4, 4.2857142857142865)","(9.0, 99999, 99990)","(21.0, 29.0, 23.666666666666668)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:06.344652,"(4.4, 6.8, 6.0)","(16.0, 25.0, 22.0)","(61.0, 170.0, 142.72727272727275)","(3.2, 4.4, 4.2857142857142865)","(9.0, 99999, 99990)","(21.0, 29.0, 23.666666666666668)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:07.755239,"(4.4, 6.8, 6.571428571428571)","(16.0, 25.0, 23.0)","(61.0, 170.0, 125.0)","(3.2, 4.4, 4.2857142857142865)","(9.0, 99999, 99990)","(21.0, 29.0, 23.666666666666668)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:09.279735,"(4.4, 6.8, 6.571428571428571)","(16.0, 25.0, 23.0)","(61.0, 170.0, 131.42857142857144)","(3.2, 4.4, 4.292857142857143)","(9.0, 99999, 99990)","(21.0, 29.0, 23.666666666666668)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:10.847322,"(4.4, 6.8, 6.425)","(16.0, 25.0, 22.5)","(61.0, 170.0, 131.42857142857144)","(3.2, 4.4, 4.2250000000000005)","(9.0, 99999, 99990)","(21.0, 29.0, 23.666666666666668)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:12.230423,"(4.4, 6.8, 6.425)","(16.0, 25.0, 22.5)","(61.0, 170.0, 131.42857142857144)","(3.2, 4.4, 4.2250000000000005)","(9.0, 99999, 99990)","(21.0, 29.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:13.489370,"(4.4, 6.8, 6.425)","(16.0, 25.0, 22.5)","(61.0, 170.0, 134.375)","(3.2, 4.4, 4.2250000000000005)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:14.834444,"(4.4, 6.8, 6.425)","(16.0, 25.0, 23.0)","(61.0, 170.0, 127.14285714285714)","(3.2, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:16.183139,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.0)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:17.517054,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.0)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:18.709789,"(4.4, 6.8, 6.48)","(16.0, 25.0, 22.5)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:19.871269,"(4.4, 6.8, 6.48)","(16.0, 25.0, 22.5)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:21.119398,"(4.4, 6.8, 6.48)","(16.0, 25.0, 22.5)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:22.322551,"(4.4, 6.8, 6.48)","(16.0, 25.0, 22.857142857142858)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.292857142857143)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:23.529852,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.22222222222222)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.300000000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:24.741405,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.22222222222222)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:26.000823,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.22222222222222)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:27.548183,"(4.4, 6.8, 6.48)","(16.0, 25.0, 22.857142857142858)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.2857142857142865)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:28.829428,"(4.4, 6.8, 6.48)","(16.0, 25.0, 22.857142857142858)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:30.196828,"(4.4, 6.8, 6.48)","(16.0, 25.0, 22.857142857142858)","(61.0, 170.0, 140.0)","(3.2, 4.4, 4.300000000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:31.431917,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.22222222222222)","(61.0, 170.0, 131.25)","(3.2, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:32.659502,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.22222222222222)","(61.0, 140.0, 131.25)","(3.2, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(6.0, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:34.058569,"(4.4, 6.8, 6.266666666666667)","(16.0, 25.0, 22.857142857142858)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:35.273197,"(4.4, 6.8, 6.266666666666667)","(16.0, 25.0, 22.857142857142858)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.2857142857142865)","(9.0, 99999, 99990)","(21.0, 30.0, 23.0)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:36.336610,"(4.4, 6.8, 6.266666666666667)","(16.0, 25.0, 22.857142857142858)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.2857142857142865)","(9.0, 99999, 99990)","(21.0, 29.0, 23.0)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:37.377431,"(4.4, 6.8, 6.266666666666667)","(16.0, 25.0, 23.22222222222222)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 29.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:38.420024,"(4.4, 6.8, 6.266666666666667)","(16.0, 25.0, 23.22222222222222)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.300000000000001)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:39.592598,"(4.4, 6.8, 6.266666666666667)","(16.0, 25.0, 23.22222222222222)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.300000000000001)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:40.717485,"(4.4, 6.8, 6.266666666666667)","(16.0, 25.0, 23.22222222222222)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:41.750560,"(4.4, 6.8, 6.266666666666667)","(16.0, 25.0, 22.857142857142858)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:42.817464,"(4.4, 6.8, 6.266666666666667)","(16.0, 25.0, 22.2)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:43.974384,"(4.4, 6.8, 6.48)","(16.0, 25.0, 22.2)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:45.090471,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.25)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:46.112816,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.25)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:47.182726,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.25)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:48.510965,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.25)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 30.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:49.967401,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.7)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.2125)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:51.147907,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.7)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:52.620443,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.5)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:53.850156,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.5)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:55.010634,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.5)","(61.0, 140.0, 128.0)","(3.3, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:56.446541,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.166666666666668)","(61.0, 140.0, 128.0)","(3.3, 4.4, 4.300000000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:57.609263,"(4.4, 6.8, 6.48)","(16.0, 25.0, 23.785714285714285)","(61.0, 140.0, 128.0)","(3.3, 4.4, 4.300000000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:58.720767,"(4.4, 6.8, 6.48)","(16.0, 27.0, 23.785714285714285)","(61.0, 140.0, 128.0)","(3.3, 4.4, 4.300000000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:25:59.800913,"(4.4, 6.8, 6.48)","(16.0, 26.0, 23.833333333333332)","(61.0, 140.0, 128.33333333333331)","(3.3, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:26:01.020702,"(4.4, 6.8, 6.48)","(16.0, 27.0, 25.857142857142858)","(61.0, 140.0, 126.0)","(3.3, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:26:02.117906,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.857142857142858)","(61.0, 140.0, 133.63636363636363)","(3.3, 4.4, 4.237500000000001)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.8)"
07-12-2022 19:26:03.239222,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.857142857142858)","(61.0, 140.0, 133.63636363636363)","(3.3, 4.4, 4.1)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 13.846153846153847)"
07-12-2022 19:26:04.456672,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.5)","(61.0, 140.0, 125.0)","(3.3, 4.4, 4.1)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.444444444444445)"
07-12-2022 19:26:05.600154,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.5)","(61.0, 140.0, 128.0)","(3.3, 4.4, 3.9)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.444444444444445)"
07-12-2022 19:26:06.713922,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.5)","(61.0, 140.0, 128.0)","(3.3, 4.1, 3.9)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.444444444444445)"
07-12-2022 19:26:07.801105,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.5)","(61.0, 140.0, 128.0)","(3.3, 4.1, 3.9)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 13.333333333333334)"
07-12-2022 19:26:08.926796,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.857142857142858)","(61.0, 140.0, 128.0)","(3.3, 4.1, 3.9)","(9.0, 99999, 99990)","(21.0, 32.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 13.333333333333334)"
07-12-2022 19:26:10.426439,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.857142857142858)","(61.0, 140.0, 126.0)","(3.3, 4.1, 4.0285714285714285)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 13.333333333333334)"
07-12-2022 19:26:11.557322,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.857142857142858)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 30.0, 23.0)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.285714285714285)"
07-12-2022 19:26:12.841220,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.5)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 29.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 15.571428571428571)"
07-12-2022 19:26:14.260980,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.25)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.75)"
07-12-2022 19:26:15.432527,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.25)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.75)"
07-12-2022 19:26:16.811301,"(4.4, 6.8, 6.48)","(17.0, 27.0, 26.0)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.75)"
07-12-2022 19:26:18.119251,"(4.4, 6.8, 6.48)","(17.0, 27.0, 24.9)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.75)"
07-12-2022 19:26:19.318298,"(4.4, 6.8, 6.48)","(17.0, 27.0, 24.5)","(61.0, 140.0, 132.22222222222223)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 30.0, 25.5)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.75)"
07-12-2022 19:26:20.433483,"(4.4, 6.8, 6.48)","(17.0, 27.0, 24.5)","(71.0, 140.0, 132.22222222222223)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 30.0, 25.333333333333332)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.75)"
07-12-2022 19:26:21.535664,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.8)","(71.0, 140.0, 132.22222222222223)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 34.0, 25.333333333333332)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 15.125)"
07-12-2022 19:26:22.668815,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.8)","(71.0, 140.0, 132.22222222222223)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 34.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.0)"
07-12-2022 19:26:23.871725,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.5)","(71.0, 140.0, 132.22222222222223)","(3.3, 4.1, 4.0285714285714285)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.0)"
07-12-2022 19:26:25.022337,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.5)","(71.0, 140.0, 132.22222222222223)","(3.3, 4.1, 4.0375)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.0)"
07-12-2022 19:26:26.192696,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.5)","(71.0, 140.0, 132.22222222222223)","(3.3, 4.1, 4.0375)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.0)"
07-12-2022 19:26:27.355948,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.5)","(71.0, 140.0, 133.5)","(3.3, 4.1, 4.0375)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 15.333333333333332)"
07-12-2022 19:26:28.473679,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.5)","(71.0, 140.0, 133.5)","(3.3, 4.1, 4.0375)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 15.333333333333332)"
07-12-2022 19:26:29.601867,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.1)","(71.0, 140.0, 131.42857142857144)","(3.3, 4.1, 4.0375)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 15.333333333333332)"
07-12-2022 19:26:30.882538,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.1)","(71.0, 140.0, 131.42857142857144)","(3.3, 4.1, 4.0285714285714285)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 15.333333333333332)"
07-12-2022 19:26:32.045320,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.1)","(71.0, 140.0, 131.42857142857144)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 12.952380952380953)"
07-12-2022 19:26:33.197522,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.1)","(71.0, 140.0, 126.25)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 16.0, 14.1875)"
07-12-2022 19:26:34.339272,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.1)","(71.0, 140.0, 126.25)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 15.5, 14.1875)"
07-12-2022 19:26:35.851502,"(4.4, 6.8, 6.48)","(17.0, 27.0, 25.1)","(71.0, 140.0, 126.25)","(3.3, 4.1, 3.875)","(9.0, 99999, 99990)","(21.0, 32.0, 23.75)","(4.0, 5.1, 4.885714285714285)","(5.5, 7.0, 6.74)","(10.0, 15.5, 14.1875)"
