,Krafty Boy,The Dancer,Tom The Curious,Mach Daddy,Smooth Overarm Nz,Pippo Nien,Dark Terror,Dukkah,Terryrama,Eagle Commander
07-12-2022 19:10:06.727395,"(51.0, 190.0, 149.42857142857142)","(61.0, 220.0, 178.75)","(15.0, 28.0, 23.857142857142858)","(4.6, 7.4, 6.825)","(2.5, 99999, 99990)","(20.0, 42.0, 33.66666666666667)","(15.0, 28.0, 19.333333333333332)","(10.0, 12.5, 11.5)","(4.2, 5.9, 5.050000000000001)","(7.5, 8.6, 8.1)"
07-12-2022 19:10:07.926729,"(51.0, 190.0, 149.42857142857142)","(61.0, 220.0, 178.75)","(15.0, 28.0, 23.857142857142858)","(4.6, 7.4, 6.825)","(2.5, 99999, 99990)","(20.0, 42.0, 35.4)","(15.0, 28.0, 21.0)","(10.0, 12.5, 11.5)","(4.2, 5.9, 5.050000000000001)","(7.5, 8.6, 8.793333333333335)"
07-12-2022 19:10:09.270507,"(51.0, 190.0, 161.6)","(61.0, 220.0, 156.0)","(15.0, 27.0, 25.583333333333332)","(4.6, 7.4, 5.866666666666666)","(2.5, 99999, 99990)","(20.0, 40.0, 35.0)","(15.0, 27.0, 17.0)","(10.0, 12.5, 11.5)","(4.2, 5.9, 5.1)","(7.5, 8.8, 7.693333333333333)"
07-12-2022 19:10:10.542329,"(51.0, 190.0, 133.2)","(61.0, 220.0, 156.0)","(15.0, 28.0, 25.583333333333332)","(4.6, 7.4, 5.866666666666666)","(2.5, 99999, 99990)","(20.0, 42.0, 31.11111111111111)","(15.0, 29.0, 17.0)","(10.0, 12.5, 11.5)","(4.2, 6.0, 5.4)","(7.5, 9.0, 7.833333333333333)"
07-12-2022 19:10:11.909266,"(51.0, 190.0, 133.2)","(61.0, 220.0, 156.0)","(15.0, 28.0, 20.818181818181817)","(4.6, 7.4, 5.866666666666666)","(2.5, 99999, 99990)","(20.0, 42.0, 29.545454545454547)","(15.0, 29.0, 17.0)","(10.0, 12.5, 11.5)","(4.2, 6.0, 4.8545454545454545)","(7.5, 9.0, 7.672727272727272)"
07-12-2022 19:10:13.358281,"(51.0, 190.0, 150.0)","(61.0, 220.0, 175.71428571428572)","(15.0, 29.0, 25.666666666666668)","(4.6, 7.4, 5.866666666666666)","(2.5, 99999, 99990)","(20.0, 44.0, 29.5)","(15.0, 29.0, 21.5)","(10.0, 12.5, 11.5)","(4.2, 6.0, 4.818181818181818)","(7.5, 9.2, 7.833333333333333)"
07-12-2022 19:10:14.714358,"(51.0, 190.0, 150.0)","(61.0, 220.0, 175.71428571428572)","(15.0, 28.0, 25.666666666666668)","(4.6, 7.4, 5.866666666666666)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.5)","(10.0, 12.5, 11.5)","(4.2, 5.9, 4.818181818181818)","(7.5, 9.0, 8.894736842105264)"
07-12-2022 19:10:16.023950,"(51.0, 190.0, 133.2)","(61.0, 220.0, 154.0)","(15.0, 28.0, 23.166666666666664)","(4.6, 7.4, 5.866666666666666)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.5)","(10.0, 12.5, 12.6875)","(4.2, 5.9, 4.966666666666667)","(7.5, 9.0, 8.7)"
07-12-2022 19:10:17.300465,"(51.0, 190.0, 142.0)","(61.0, 220.0, 174.28571428571428)","(15.0, 28.0, 26.1875)","(4.6, 7.4, 6.825)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.5)","(10.0, 13.0, 14.6)","(4.2, 5.9, 4.966666666666667)","(7.5, 8.8, 7.672727272727272)"
07-12-2022 19:10:18.510451,"(51.0, 190.0, 149.42857142857142)","(61.0, 220.0, 174.28571428571428)","(15.0, 28.0, 26.1875)","(4.6, 7.4, 6.825)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.5)","(10.0, 16.0, 14.3)","(4.2, 5.9, 4.5875)","(7.5, 9.2, 8.2)"
07-12-2022 19:10:19.747170,"(51.0, 190.0, 149.42857142857142)","(61.0, 220.0, 174.28571428571428)","(15.0, 28.0, 26.1875)","(4.6, 7.4, 6.825)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 20.75)","(10.0, 15.5, 14.3)","(4.2, 5.9, 4.633333333333334)","(7.5, 8.8, 8.047058823529412)"
07-12-2022 19:10:21.042805,"(51.0, 190.0, 149.42857142857142)","(61.0, 220.0, 174.28571428571428)","(15.0, 28.0, 21.0)","(4.6, 7.4, 5.866666666666666)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 15.5, 14.3)","(4.2, 5.8, 4.633333333333334)","(7.5, 9.2, 9.078260869565216)"
07-12-2022 19:10:22.247507,"(51.0, 190.0, 142.0)","(61.0, 220.0, 154.0)","(15.0, 28.0, 21.0)","(4.6, 7.4, 5.866666666666666)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 15.5, 14.3)","(4.2, 5.8, 4.933333333333334)","(7.5, 9.2, 8.7)"
07-12-2022 19:10:23.494519,"(51.0, 190.0, 142.0)","(61.0, 220.0, 154.0)","(15.0, 28.0, 21.0)","(4.6, 7.4, 5.866666666666666)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 15.5, 12.166666666666666)","(4.2, 6.0, 4.933333333333334)","(7.5, 9.0, 8.7)"
07-12-2022 19:10:24.812959,"(51.0, 190.0, 142.0)","(61.0, 220.0, 154.0)","(15.0, 28.0, 21.0)","(4.6, 7.4, 5.866666666666666)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 15.5, 13.714285714285715)","(4.2, 6.0, 4.933333333333334)","(7.5, 9.0, 8.7)"
07-12-2022 19:10:26.082518,"(51.0, 190.0, 149.42857142857142)","(61.0, 220.0, 174.28571428571428)","(15.0, 28.0, 26.0)","(4.6, 7.4, 5.866666666666666)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 15.0, 13.714285714285715)","(4.2, 6.0, 4.933333333333334)","(7.5, 9.0, 8.15)"
07-12-2022 19:10:27.396436,"(51.0, 190.0, 149.42857142857142)","(61.0, 220.0, 174.28571428571428)","(15.0, 28.0, 26.0)","(4.6, 7.4, 6.888888888888889)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 15.0, 13.714285714285715)","(4.2, 6.0, 4.933333333333334)","(7.5, 9.2, 13.7625)"
07-12-2022 19:10:28.803111,"(51.0, 190.0, 142.0)","(61.0, 220.0, 154.0)","(15.0, 28.0, 21.0)","(4.6, 7.4, 6.25)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 15.0, 13.714285714285715)","(4.2, 6.0, 4.933333333333334)","(7.5, 14.5, 13.325)"
07-12-2022 19:10:30.209749,"(51.0, 190.0, 142.0)","(61.0, 220.0, 154.0)","(15.0, 28.0, 21.0)","(4.6, 7.4, 6.911111111111111)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 15.0, 13.714285714285715)","(4.2, 6.0, 4.5875)","(7.5, 14.0, 10.533333333333333)"
07-12-2022 19:10:31.429332,"(51.0, 190.0, 149.42857142857142)","(61.0, 220.0, 174.28571428571428)","(15.0, 28.0, 26.0)","(4.6, 7.4, 6.911111111111111)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 15.0, 13.714285714285715)","(4.2, 5.9, 4.5875)","(7.5, 14.0, 13.4)"
07-12-2022 19:10:32.682855,"(51.0, 190.0, 149.42857142857142)","(61.0, 220.0, 154.0)","(15.0, 28.0, 21.0)","(4.6, 7.4, 6.300000000000001)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 15.0, 13.714285714285715)","(4.2, 5.9, 4.5875)","(7.5, 14.0, 10.933333333333334)"
07-12-2022 19:10:33.898802,"(51.0, 190.0, 142.0)","(61.0, 220.0, 154.0)","(15.0, 28.0, 16.0)","(4.6, 7.4, 5.933333333333334)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 15.0, 13.833333333333332)","(4.2, 5.9, 5.092307692307693)","(7.5, 14.0, 12.742857142857144)"
07-12-2022 19:10:35.336994,"(51.0, 190.0, 166.0)","(61.0, 220.0, 158.0)","(15.0, 28.0, 20.46153846153846)","(4.6, 7.4, 6.6000000000000005)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 14.5, 13.833333333333332)","(4.2, 5.9, 5.092307692307693)","(7.5, 14.0, 12.857142857142858)"
07-12-2022 19:10:36.654378,"(51.0, 190.0, 166.33333333333334)","(61.0, 220.0, 158.0)","(15.0, 28.0, 20.46153846153846)","(4.6, 7.4, 6.6000000000000005)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 14.5, 13.0)","(4.2, 5.9, 4.5875)","(7.5, 14.0, 13.222222222222221)"
07-12-2022 19:10:38.017863,"(51.0, 190.0, 166.33333333333334)","(61.0, 220.0, 158.0)","(15.0, 28.0, 20.46153846153846)","(4.6, 7.4, 6.911111111111111)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 14.0, 13.0)","(4.2, 5.9, 4.5875)","(7.5, 14.0, 11.1875)"
07-12-2022 19:10:39.439804,"(51.0, 190.0, 149.42857142857142)","(61.0, 220.0, 158.0)","(15.0, 28.0, 15.75)","(4.6, 7.4, 6.300000000000001)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 14.0, 13.0)","(4.2, 5.9, 4.5875)","(7.5, 11.5, 11.1875)"
07-12-2022 19:10:40.811142,"(51.0, 190.0, 161.6)","(61.0, 220.0, 177.14285714285714)","(15.0, 28.0, 20.46153846153846)","(4.6, 7.4, 6.911111111111111)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 14.0, 13.3)","(4.2, 5.9, 4.5875)","(7.5, 11.5, 11.083333333333334)"
07-12-2022 19:10:42.188808,"(51.0, 190.0, 150.0)","(61.0, 220.0, 177.14285714285714)","(15.0, 28.0, 20.46153846153846)","(4.6, 7.4, 6.911111111111111)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 14.0, 13.3)","(4.2, 5.9, 4.5875)","(7.5, 11.5, 11.083333333333334)"
07-12-2022 19:10:43.421280,"(51.0, 190.0, 150.0)","(61.0, 220.0, 188.0)","(15.0, 28.0, 15.75)","(4.6, 7.4, 6.911111111111111)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 14.0, 13.3)","(4.2, 5.9, 4.5875)","(7.5, 11.5, 11.083333333333334)"
07-12-2022 19:10:44.655043,"(51.0, 190.0, 161.6)","(61.0, 220.0, 188.0)","(15.0, 28.0, 15.75)","(4.6, 7.4, 6.911111111111111)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 14.0, 13.3)","(4.2, 5.9, 4.5875)","(7.5, 11.5, 12.375)"
07-12-2022 19:10:45.865129,"(51.0, 190.0, 150.0)","(61.0, 220.0, 175.71428571428572)","(15.0, 28.0, 20.46153846153846)","(4.6, 7.4, 6.911111111111111)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 14.0, 13.25)","(4.2, 5.9, 4.92)","(7.5, 15.0, 11.5)"
07-12-2022 19:10:47.264338,"(51.0, 190.0, 150.0)","(61.0, 220.0, 175.71428571428572)","(15.0, 26.0, 23.0)","(4.6, 7.4, 6.771428571428572)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 15.5, 13.0)","(4.2, 5.9, 4.762499999999999)","(7.5, 12.0, 13.6875)"
07-12-2022 19:10:48.606425,"(51.0, 190.0, 150.0)","(61.0, 220.0, 175.71428571428572)","(15.0, 26.0, 18.0)","(4.6, 7.4, 6.771428571428572)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 15.0, 14.11111111111111)","(4.2, 5.9, 4.722222222222222)","(7.5, 15.0, 14.0)"
07-12-2022 19:10:49.983062,"(51.0, 190.0, 161.6)","(61.0, 220.0, 188.0)","(15.0, 26.0, 18.0)","(4.6, 7.4, 6.771428571428572)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 15.0, 14.11111111111111)","(4.2, 5.7, 4.722222222222222)","(7.5, 14.5, 11.763157894736842)"
07-12-2022 19:10:51.385589,"(51.0, 190.0, 150.0)","(61.0, 220.0, 175.71428571428572)","(15.0, 26.0, 22.57142857142857)","(4.6, 7.4, 6.771428571428572)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 15.0, 14.11111111111111)","(4.2, 5.7, 4.609090909090909)","(7.5, 12.5, 11.763157894736842)"
07-12-2022 19:10:52.821626,"(51.0, 190.0, 150.0)","(61.0, 220.0, 175.71428571428572)","(15.0, 26.0, 22.57142857142857)","(4.6, 7.4, 6.771428571428572)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 15.0, 14.11111111111111)","(4.2, 5.7, 5.2)","(7.5, 12.5, 11.763157894736842)"
07-12-2022 19:10:54.064774,"(51.0, 190.0, 161.6)","(61.0, 220.0, 188.0)","(15.0, 26.0, 19.75)","(4.6, 7.4, 6.771428571428572)","(2.5, 99999, 99990)","(20.0, 42.0, 29.5)","(15.0, 28.0, 21.25)","(10.0, 15.0, 14.11111111111111)","(4.2, 5.6, 5.2749999999999995)","(7.5, 12.5, 15.266666666666666)"
07-12-2022 19:10:55.276111,"(51.0, 190.0, 161.6)","(61.0, 220.0, 174.28571428571428)","(15.0, 26.0, 23.22222222222222)","(4.6, 7.4, 6.771428571428572)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 15.0, 12.666666666666666)","(4.2, 5.6, 4.8)","(7.5, 15.5, 12.5)"
07-12-2022 19:10:56.514903,"(51.0, 190.0, 150.0)","(61.0, 220.0, 175.71428571428572)","(15.0, 26.0, 23.22222222222222)","(4.6, 7.4, 6.771428571428572)","(2.5, 99999, 99990)","(20.0, 42.0, 35.0)","(15.0, 28.0, 21.25)","(10.0, 15.0, 12.666666666666666)","(4.2, 5.6, 4.933333333333334)","(7.5, 13.0, 12.78)"
07-12-2022 19:10:57.771632,"(51.0, 190.0, 150.0)","(61.0, 220.0, 175.71428571428572)","(15.0, 26.0, 18.0)","(4.6, 7.4, 6.0)","(2.5, 99999, 99990)","(20.0, 42.0, 26.0)","(15.0, 28.0, 21.25)","(10.0, 15.0, 12.666666666666666)","(4.2, 6.0, 5.300000000000001)","(7.5, 13.0, 12.56)"
07-12-2022 19:10:59.013619,"(51.0, 190.0, 100.0)","(61.0, 220.0, 120.0)","(15.0, 26.0, 19.5)","(4.6, 7.4, 6.0)","(2.5, 99999, 99990)","(20.0, 42.0, 24.0)","(15.0, 28.0, 19.0)","(10.0, 15.0, 12.375)","(4.2, 5.9, 5.300000000000001)","(7.5, 13.0, 14.0)"
07-12-2022 19:11:00.399635,"(51.0, 180.0, 117.5)","(61.0, 210.0, 140.0)","(15.0, 25.0, 19.5)","(4.6, 7.4, 6.0)","(2.5, 99999, 99990)","(20.0, 42.0, 24.0)","(15.0, 28.0, 19.0)","(10.0, 15.0, 12.375)","(4.2, 5.9, 5.34)","(7.5, 15.5, 15.25)"
07-12-2022 19:11:02.023720,"(51.0, 170.0, 93.33333333333334)","(61.0, 210.0, 186.66666666666666)","(15.0, 25.0, 17.333333333333332)","(4.6, 7.4, 6.0)","(2.5, 99999, 99990)","(20.0, 42.0, 24.0)","(15.0, 28.0, 19.0)","(10.0, 15.0, 13.0)","(4.2, 5.9, 4.9)","(7.5, 15.5, 15.038461538461538)"
07-12-2022 19:11:03.599252,"(51.0, 170.0, 93.33333333333334)","(61.0, 200.0, 113.33333333333334)","(15.0, 24.0, 17.333333333333332)","(4.6, 7.4, 6.0)","(2.5, 99999, 99990)","(20.0, 42.0, 24.0)","(15.0, 28.0, 19.0)","(10.0, 14.5, 13.0)","(4.2, 5.9, 4.933333333333334)","(7.5, 15.5, 14.6)"
07-12-2022 19:11:05.003356,"(51.0, 170.0, 93.33333333333334)","(61.0, 200.0, 113.33333333333334)","(15.0, 24.0, 17.333333333333332)","(4.6, 7.4, 6.0)","(2.5, 99999, 99990)","(20.0, 42.0, 24.0)","(15.0, 28.0, 19.0)","(10.0, 14.5, 12.833333333333334)","(4.2, 6.0, 4.933333333333334)","(7.5, 15.0, 13.3125)"
07-12-2022 19:11:06.344060,"(51.0, 170.0, 93.33333333333334)","(61.0, 200.0, 113.33333333333334)","(15.0, 24.0, 17.333333333333332)","(4.6, 7.4, 6.0)","(2.5, 99999, 99990)","(20.0, 42.0, 24.0)","(15.0, 28.0, 19.0)","(10.0, 15.5, 12.833333333333334)","(4.2, 6.0, 4.933333333333334)","(7.5, 15.0, 11.25)"
07-12-2022 19:11:07.690495,"(51.0, 170.0, 93.33333333333334)","(61.0, 200.0, 113.33333333333334)","(15.0, 24.0, 17.333333333333332)","(4.6, 7.4, 6.0)","(2.5, 99999, 99990)","(20.0, 42.0, 24.0)","(15.0, 28.0, 19.0)","(10.0, 15.5, 12.833333333333334)","(4.2, 6.0, 5.36)","(7.5, 11.5, 11.466666666666667)"
07-12-2022 19:11:09.271476,"(51.0, 170.0, 93.33333333333334)","(61.0, 200.0, 113.33333333333334)","(15.0, 24.0, 17.333333333333332)","(4.6, 7.4, 6.0)","(2.5, 99999, 99990)","(20.0, 42.0, 24.0)","(15.0, 28.0, 19.0)","(10.0, 15.5, 13.0)","(4.2, 6.0, 5.0)","(7.5, 11.5, 11.25)"
07-12-2022 19:11:10.595755,"(51.0, 170.0, 93.33333333333334)","(61.0, 200.0, 113.33333333333334)","(15.0, 24.0, 17.333333333333332)","(4.6, 7.4, 6.0)","(2.5, 99999, 99990)","(20.0, 42.0, 24.0)","(15.0, 28.0, 19.0)","(10.0, 14.5, 13.0)","(4.2, 6.2, 4.58)","(7.5, 11.5, 10.263157894736842)"
07-12-2022 19:11:12.214415,"(51.0, 170.0, 93.33333333333334)","(61.0, 200.0, 167.5)","(15.0, 24.0, 22.46153846153846)","(4.6, 7.4, 6.0)","(2.5, 99999, 99990)","(20.0, 42.0, 24.0)","(15.0, 28.0, 23.5)","(10.0, 14.5, 13.0)","(4.2, 6.2, 4.58)","(7.5, 11.0, 10.75)"
07-12-2022 19:11:13.627260,"(51.0, 170.0, 93.33333333333334)","(61.0, 200.0, 167.5)","(15.0, 24.0, 22.46153846153846)","(4.6, 7.4, 6.066666666666667)","(2.5, 99999, 99990)","(20.0, 42.0, 30.0)","(15.0, 28.0, 26.07142857142857)","(10.0, 14.5, 13.0)","(4.2, 6.2, 4.84)","(7.5, 11.0, 10.758620689655173)"
07-12-2022 19:11:15.095383,"(51.0, 170.0, 93.33333333333334)","(61.0, 200.0, 140.9090909090909)","(15.0, 24.0, 19.0)","(4.4, 7.4, 6.066666666666667)","(2.5, 99999, 99990)","(20.0, 42.0, 30.0)","(15.0, 28.0, 26.07142857142857)","(10.0, 14.5, 12.666666666666666)","(4.2, 6.2, 4.92)","(7.5, 11.0, 14.545454545454545)"
07-12-2022 19:11:16.567683,"(51.0, 250.0, 120.0)","(61.0, 300.0, 209.375)","(15.0, 24.0, 21.285714285714285)","(4.4, 7.4, 6.066666666666667)","(2.5, 99999, 99990)","(20.0, 42.0, 27.6)","(15.0, 28.0, 24.625)","(10.0, 15.0, 12.666666666666666)","(4.2, 6.2, 5.488888888888889)","(7.5, 15.0, 10.1)"
07-12-2022 19:11:17.958941,"(51.0, 240.0, 101.25)","(61.0, 290.0, 222.85714285714286)","(15.0, 24.0, 18.0)","(4.4, 7.4, 6.066666666666667)","(2.5, 99999, 99990)","(20.0, 42.0, 34.0)","(15.0, 28.0, 21.5)","(10.0, 15.0, 13.25)","(4.2, 6.2, 4.95)","(7.5, 10.5, 10.676470588235293)"
07-12-2022 19:11:19.391085,"(51.0, 230.0, 209.16666666666666)","(61.0, 280.0, 211.25)","(15.0, 24.0, 18.0)","(4.4, 7.4, 6.9)","(2.5, 99999, 99990)","(20.0, 42.0, 34.0)","(15.0, 28.0, 21.5)","(10.0, 15.0, 13.25)","(4.2, 6.2, 4.95)","(7.5, 11.5, 8.2)"
07-12-2022 19:11:20.771810,"(51.0, 240.0, 209.16666666666666)","(61.0, 290.0, 211.25)","(15.0, 24.0, 22.0)","(4.4, 7.4, 6.9)","(2.5, 99999, 99990)","(20.0, 42.0, 34.0)","(15.0, 28.0, 21.5)","(10.0, 15.0, 13.25)","(4.2, 6.2, 4.844444444444445)","(7.5, 11.0, 9.05)"
07-12-2022 19:11:22.037730,"(51.0, 240.0, 209.16666666666666)","(61.0, 290.0, 211.25)","(15.0, 24.0, 22.0)","(4.4, 7.4, 6.857142857142858)","(2.5, 99999, 99990)","(20.0, 42.0, 34.0)","(15.0, 28.0, 21.5)","(10.0, 15.0, 13.25)","(4.2, 6.0, 4.844444444444445)","(7.5, 10.5, 8.8)"
07-12-2022 19:11:23.401222,"(51.0, 240.0, 210.0)","(61.0, 290.0, 132.5)","(15.0, 24.0, 22.0)","(4.4, 7.4, 6.857142857142858)","(2.5, 99999, 99990)","(20.0, 42.0, 34.0)","(15.0, 28.0, 21.5)","(10.0, 15.0, 13.25)","(4.2, 6.0, 4.844444444444445)","(7.5, 10.0, 8.626666666666667)"
07-12-2022 19:11:24.729812,"(51.0, 240.0, 210.0)","(61.0, 290.0, 132.5)","(15.0, 24.0, 21.875)","(4.4, 7.4, 7.2)","(2.5, 99999, 99990)","(20.0, 42.0, 34.0)","(15.0, 28.0, 24.42857142857143)","(10.0, 15.0, 14.333333333333332)","(4.2, 6.0, 5.661538461538462)","(7.5, 9.8, 9.276923076923078)"
07-12-2022 19:11:26.144367,"(51.0, 240.0, 210.0)","(61.0, 290.0, 132.5)","(15.0, 24.0, 20.4)","(4.4, 7.4, 6.8)","(2.5, 99999, 99990)","(20.0, 42.0, 34.0)","(15.0, 28.0, 21.5)","(10.0, 15.0, 13.6)","(4.2, 6.0, 5.333333333333333)","(7.5, 9.4, 9.186666666666667)"
07-12-2022 19:11:27.547091,"(51.0, 240.0, 210.0)","(61.0, 290.0, 132.5)","(15.0, 24.0, 18.375)","(4.4, 7.8, 6.52)","(2.5, 99999, 99990)","(20.0, 42.0, 35.75)","(15.0, 28.0, 18.25)","(10.0, 15.0, 13.6)","(4.2, 6.0, 5.2)","(7.5, 9.4, 8.338461538461537)"
07-12-2022 19:11:28.938794,"(51.0, 240.0, 152.5)","(61.0, 290.0, 136.25)","(15.0, 24.0, 21.34375)","(4.4, 7.6, 7.30625)","(2.5, 99999, 99990)","(20.0, 42.0, 37.916666666666664)","(15.0, 28.0, 21.181818181818183)","(10.0, 15.0, 14.333333333333332)","(4.2, 6.0, 5.288888888888889)","(7.5, 9.2, 8.328)"
07-12-2022 19:11:30.544500,"(51.0, 240.0, 120.0)","(61.0, 290.0, 150.0)","(15.0, 24.0, 25.166666666666664)","(4.4, 7.4, 6.333333333333333)","(2.5, 99999, 99990)","(20.0, 42.0, 37.916666666666664)","(15.0, 28.0, 24.42857142857143)","(10.0, 14.5, 13.75)","(4.2, 6.0, 5.2727272727272725)","(7.5, 9.0, 7.924137931034482)"
07-12-2022 19:11:31.871183,"(51.0, 230.0, 120.0)","(61.0, 280.0, 146.66666666666666)","(15.0, 27.0, 24.125)","(4.4, 7.4, 7.0)","(2.5, 99999, 99990)","(20.0, 42.0, 36.42857142857143)","(15.0, 28.0, 25.916666666666668)","(10.0, 14.5, 13.0)","(4.2, 6.0, 5.3)","(7.5, 9.0, 8.600000000000001)"
07-12-2022 19:11:33.217551,"(51.0, 220.0, 116.66666666666666)","(61.0, 270.0, 143.33333333333334)","(15.0, 27.0, 19.0)","(4.4, 7.4, 6.890476190476191)","(2.5, 99999, 99990)","(20.0, 44.0, 31.0)","(15.0, 28.0, 25.916666666666668)","(10.0, 14.5, 12.666666666666666)","(4.2, 6.0, 5.748)","(7.5, 8.8, 8.133333333333333)"
07-12-2022 19:11:34.968751,"(61.0, 220.0, 116.66666666666666)","(61.0, 270.0, 225.55555555555554)","(15.0, 27.0, 24.5)","(4.6, 7.2, 6.325)","(2.5, 99999, 99990)","(20.0, 44.0, 31.0)","(15.0, 28.0, 25.916666666666668)","(10.0, 15.0, 12.5)","(4.2, 6.0, 5.3)","(7.5, 8.6, 8.2)"
07-12-2022 19:11:36.547044,"(61.0, 220.0, 116.66666666666666)","(61.0, 270.0, 140.0)","(15.0, 26.0, 22.625)","(4.6, 7.2, 6.633333333333334)","(2.5, 99999, 99990)","(20.0, 44.0, 31.0)","(15.0, 28.0, 26.214285714285715)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.3)","(7.5, 8.4, 8.216666666666667)"
07-12-2022 19:11:38.002042,"(61.0, 220.0, 174.28571428571428)","(61.0, 270.0, 205.0)","(15.0, 25.0, 20.0)","(4.6, 7.0, 8.233333333333334)","(2.5, 99999, 99990)","(20.0, 44.0, 31.0)","(15.0, 28.0, 23.5)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.3)","(7.5, 8.8, 8.3)"
07-12-2022 19:11:39.512759,"(61.0, 220.0, 174.28571428571428)","(61.0, 270.0, 205.0)","(15.0, 30.0, 17.0)","(4.6, 9.4, 7.55)","(2.5, 99999, 99990)","(20.0, 44.0, 31.0)","(15.0, 28.0, 26.07142857142857)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.3)","(7.5, 9.0, 8.869767441860464)"
07-12-2022 19:11:40.851515,"(61.0, 220.0, 174.28571428571428)","(61.0, 270.0, 205.0)","(15.0, 29.0, 19.333333333333332)","(4.6, 9.2, 7.55)","(2.5, 99999, 99990)","(20.0, 44.0, 31.0)","(15.0, 28.0, 26.07142857142857)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.3)","(7.5, 9.0, 8.056410256410256)"
07-12-2022 19:11:42.102132,"(61.0, 220.0, 174.28571428571428)","(61.0, 270.0, 205.0)","(15.0, 28.0, 19.333333333333332)","(4.6, 9.2, 7.55)","(2.5, 99999, 99990)","(20.0, 44.0, 31.0)","(15.0, 28.0, 26.07142857142857)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.3)","(7.5, 8.8, 8.600000000000001)"
07-12-2022 19:11:43.535789,"(61.0, 220.0, 174.28571428571428)","(61.0, 270.0, 233.63636363636365)","(15.0, 28.0, 19.0)","(4.6, 9.2, 7.55)","(2.5, 99999, 99990)","(20.0, 44.0, 31.0)","(15.0, 28.0, 26.07142857142857)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.3)","(7.5, 8.8, 8.5)"
