,Big Time Brielle,Allegro Smudge,Adobe Don,Big Time Ring,Big Time May,Elite Bubble
16-12-2022 13:55:32.960982,"(3.1, 9.4, 5.466666666666667)","(1.7, 2.08, 1.895)","(9.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:34.032760,"(3.1, 9.4, 5.466666666666667)","(1.7, 2.08, 1.895)","(9.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:35.004147,"(3.1, 9.2, 6.35)","(1.7, 2.08, 1.895)","(9.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:36.030382,"(3.1, 9.2, 6.35)","(1.7, 2.08, 1.895)","(9.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:37.116227,"(3.1, 9.2, 6.35)","(1.7, 2.08, 1.99)","(9.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:38.110485,"(3.1, 9.2, 6.35)","(1.7, 2.08, 1.99)","(9.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:39.242566,"(3.1, 9.2, 6.35)","(1.7, 2.08, 1.895)","(9.0, 48.0, 32.083333333333336)","(6.5, 13.0, 10.5)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:40.202589,"(3.1, 9.2, 6.35)","(1.7, 2.08, 1.895)","(9.0, 48.0, 32.083333333333336)","(6.5, 13.0, 7.166666666666667)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:41.269522,"(3.1, 9.2, 6.35)","(1.7, 2.08, 1.895)","(9.0, 48.0, 32.083333333333336)","(6.5, 12.5, 7.055555555555555)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:42.241692,"(3.1, 9.2, 6.35)","(1.7, 2.06, 1.8900000000000001)","(9.0, 48.0, 32.083333333333336)","(6.5, 12.5, 7.055555555555555)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:43.190282,"(3.1, 9.2, 6.35)","(1.7, 2.06, 1.9325)","(9.0, 48.0, 32.083333333333336)","(6.5, 12.5, 7.055555555555555)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:44.172692,"(3.1, 9.2, 6.35)","(1.7, 2.06, 1.9325)","(9.0, 48.0, 32.083333333333336)","(6.5, 12.5, 7.055555555555555)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:45.082193,"(3.1, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(9.0, 48.0, 32.083333333333336)","(6.5, 12.5, 7.055555555555555)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:46.060330,"(3.1, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(9.0, 48.0, 32.083333333333336)","(6.5, 13.0, 6.75)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:47.058947,"(3.1, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(9.0, 48.0, 32.083333333333336)","(6.5, 13.0, 6.75)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:48.112794,"(3.1, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(9.0, 48.0, 32.083333333333336)","(6.5, 13.0, 6.75)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:49.152451,"(3.1, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(9.0, 48.0, 32.083333333333336)","(6.5, 13.0, 10.5)","(20.0, 150.0, 84.0)","(16.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:50.165500,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:51.149232,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:52.085048,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:53.066795,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:54.089363,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:55.133661,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:56.116448,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 26.666666666666664)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:57.034498,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.083333333333336)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:58.048614,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.083333333333336)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:58.940034,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.166666666666664)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 95.0, 36.81818181818181)"
16-12-2022 13:55:59.987843,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.166666666666664)","(6.5, 13.0, 7.055555555555555)","(21.0, 150.0, 84.0)","(17.0, 95.0, 46.07692307692307)"
16-12-2022 13:56:01.142406,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 7.055555555555555)","(21.0, 150.0, 84.0)","(17.0, 95.0, 40.30769230769231)"
16-12-2022 13:56:02.257944,"(3.2, 9.2, 7.588888888888889)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 7.055555555555555)","(21.0, 150.0, 84.0)","(17.0, 80.0, 40.30769230769231)"
16-12-2022 13:56:03.242096,"(3.2, 9.2, 6.827272727272726)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 7.055555555555555)","(21.0, 150.0, 84.0)","(17.0, 80.0, 40.30769230769231)"
16-12-2022 13:56:04.192021,"(3.2, 9.2, 6.827272727272726)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.083333333333336)","(6.5, 12.5, 7.055555555555555)","(21.0, 150.0, 84.0)","(17.0, 80.0, 40.30769230769231)"
16-12-2022 13:56:05.153878,"(3.2, 9.2, 6.827272727272726)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.083333333333336)","(6.5, 12.5, 7.055555555555555)","(21.0, 150.0, 84.0)","(17.0, 80.0, 40.30769230769231)"
16-12-2022 13:56:06.070586,"(3.2, 9.2, 6.827272727272726)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.083333333333336)","(6.5, 12.5, 7.055555555555555)","(21.0, 150.0, 84.0)","(17.0, 80.0, 40.30769230769231)"
16-12-2022 13:56:06.992469,"(3.2, 9.2, 6.827272727272726)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.083333333333336)","(6.5, 12.5, 7.055555555555555)","(21.0, 150.0, 84.0)","(17.0, 80.0, 40.30769230769231)"
16-12-2022 13:56:07.904709,"(3.2, 9.2, 6.827272727272726)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.083333333333336)","(6.5, 11.5, 6.833333333333333)","(21.0, 150.0, 84.0)","(17.0, 80.0, 28.8)"
16-12-2022 13:56:08.940929,"(3.2, 9.2, 6.827272727272726)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.166666666666664)","(6.5, 11.5, 6.833333333333333)","(21.0, 150.0, 84.0)","(17.0, 80.0, 28.8)"
16-12-2022 13:56:09.992221,"(3.2, 9.2, 6.827272727272726)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.166666666666664)","(6.5, 11.5, 6.833333333333333)","(21.0, 150.0, 84.0)","(17.0, 80.0, 28.8)"
16-12-2022 13:56:11.105975,"(3.2, 9.2, 6.827272727272726)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.166666666666664)","(6.5, 11.5, 6.833333333333333)","(21.0, 150.0, 84.0)","(17.0, 80.0, 28.8)"
16-12-2022 13:56:12.155715,"(3.2, 9.2, 6.827272727272726)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 32.166666666666664)","(6.5, 11.5, 10.5)","(21.0, 150.0, 84.0)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:13.296573,"(3.2, 9.2, 6.5)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 39.27272727272727)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:14.535390,"(3.2, 9.2, 6.5)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 39.27272727272727)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:15.544044,"(3.2, 9.2, 6.5)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 39.27272727272727)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:16.687339,"(3.2, 9.2, 6.5)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 39.27272727272727)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:17.651181,"(3.2, 9.2, 7.459999999999999)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 39.27272727272727)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:18.667200,"(3.2, 9.2, 7.459999999999999)","(1.7, 2.06, 1.8900000000000001)","(10.0, 48.0, 39.27272727272727)","(6.5, 13.0, 10.5)","(21.0, 150.0, 84.0)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:19.695832,"(3.2, 9.2, 7.459999999999999)","(1.7, 2.08, 1.895)","(10.0, 48.0, 39.27272727272727)","(6.5, 13.0, 8.0)","(21.0, 150.0, 77.22222222222223)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:20.637391,"(3.2, 9.2, 4.025)","(1.7, 2.08, 1.895)","(10.0, 48.0, 39.27272727272727)","(6.5, 13.0, 8.0)","(21.0, 150.0, 77.22222222222223)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:21.668026,"(3.2, 9.2, 4.025)","(1.7, 2.08, 1.99)","(10.0, 48.0, 39.27272727272727)","(6.5, 13.0, 6.7727272727272725)","(21.0, 150.0, 77.22222222222223)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:22.653468,"(3.2, 9.0, 6.225)","(1.7, 2.08, 1.99)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 6.7727272727272725)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:23.607091,"(3.2, 9.0, 6.225)","(1.7, 2.08, 1.99)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 6.7727272727272725)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:24.588741,"(3.2, 9.0, 6.225)","(1.7, 2.08, 1.99)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 6.7727272727272725)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:25.536951,"(3.2, 9.0, 6.225)","(1.7, 2.08, 1.895)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 6.7727272727272725)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:26.522103,"(3.2, 9.0, 6.225)","(1.7, 2.08, 1.895)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 6.7727272727272725)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:27.461469,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.895)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 6.7727272727272725)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:28.453574,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.895)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 6.7727272727272725)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:29.517220,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.895)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 6.7727272727272725)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:30.404268,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.895)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 6.7727272727272725)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:31.352115,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.99)","(10.0, 48.0, 32.166666666666664)","(6.5, 12.5, 6.7727272727272725)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 45.86666666666667)"
16-12-2022 13:56:32.411407,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.828)","(10.0, 48.0, 38.625)","(6.5, 11.5, 6.590909090909091)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 28.8)"
16-12-2022 13:56:33.443486,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 38.625)","(6.5, 11.5, 6.590909090909091)","(21.0, 150.0, 123.89999999999999)","(17.0, 80.0, 28.8)"
16-12-2022 13:56:34.470268,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 38.625)","(6.5, 11.5, 6.590909090909091)","(21.0, 150.0, 90.9090909090909)","(17.0, 80.0, 27.8)"
16-12-2022 13:56:35.351658,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 38.625)","(6.5, 11.5, 6.590909090909091)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:36.251632,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.828)","(10.0, 48.0, 38.625)","(6.5, 11.5, 6.590909090909091)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:37.182324,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.99)","(10.0, 48.0, 16.0)","(6.5, 13.0, 8.0)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:38.056027,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.99)","(10.0, 48.0, 38.4)","(6.5, 13.0, 8.0)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:39.007338,"(3.2, 9.0, 8.3125)","(1.7, 2.08, 1.895)","(10.0, 48.0, 38.4)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:39.890250,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 38.4)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:40.867309,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 38.4)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:41.903724,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 38.4)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:42.839851,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 26.666666666666664)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:43.799448,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 26.666666666666664)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:44.717532,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.828)","(10.0, 48.0, 33.30769230769231)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:45.586559,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 26.88888888888889)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:46.481010,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 26.88888888888889)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:47.346908,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 34.42857142857143)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:48.217961,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 34.42857142857143)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:49.230987,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 34.42857142857143)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:50.197748,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 34.42857142857143)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:51.148780,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 34.42857142857143)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:52.082249,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 34.42857142857143)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:53.010582,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 34.42857142857143)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 90.9090909090909)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:54.025629,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 34.42857142857143)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 57.857142857142854)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:54.962491,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 34.42857142857143)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 57.857142857142854)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:55.857553,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 34.42857142857143)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 57.857142857142854)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:56.816074,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 34.42857142857143)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 57.857142857142854)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:57.754392,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 33.57692307692308)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 57.857142857142854)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:58.700233,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 39.47727272727273)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 57.857142857142854)","(17.0, 75.0, 27.8)"
16-12-2022 13:56:59.639518,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 39.47727272727273)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 57.857142857142854)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:00.535563,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.828)","(10.0, 48.0, 39.47727272727273)","(6.5, 13.0, 6.382352941176471)","(21.0, 150.0, 57.857142857142854)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:01.431056,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.828)","(10.0, 48.0, 39.47727272727273)","(6.5, 13.0, 6.382352941176471)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:02.391546,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.828)","(10.0, 48.0, 39.47727272727273)","(6.5, 13.0, 6.382352941176471)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:03.341989,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 39.47727272727273)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:04.295144,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:05.260444,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:06.180714,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:07.159508,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:08.039844,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:08.928312,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:09.968611,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:10.923758,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:11.902402,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.895)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:12.859924,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:13.867346,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 39.59090909090909)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:14.925107,"(3.2, 9.0, 8.686111111111112)","(1.7, 2.08, 1.99)","(10.0, 48.0, 39.59090909090909)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:15.941483,"(3.2, 9.0, 8.49090909090909)","(1.7, 2.08, 1.895)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:16.881453,"(3.2, 9.0, 8.495454545454546)","(1.7, 2.08, 1.895)","(10.0, 48.0, 33.769230769230774)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:17.756011,"(3.2, 9.0, 8.495454545454546)","(1.7, 2.08, 1.895)","(10.0, 48.0, 39.65217391304348)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
