,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:40:42.599514,"(19.0, 150.0, 95.6)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.222222222222221)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:43.842133,"(19.0, 150.0, 95.6)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 9.0)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:45.047731,"(19.0, 150.0, 95.6)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.875)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:46.256255,"(19.0, 150.0, 95.6)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:47.524464,"(19.0, 150.0, 95.6)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:48.816171,"(19.0, 150.0, 95.6)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:50.161173,"(19.0, 150.0, 95.6)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:51.482354,"(19.0, 150.0, 59.666666666666664)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:52.839947,"(19.0, 150.0, 59.666666666666664)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:54.092048,"(19.0, 150.0, 59.666666666666664)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:55.372470,"(19.0, 150.0, 59.666666666666664)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:56.554932,"(19.0, 150.0, 59.666666666666664)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 25.333333333333336)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:57.715959,"(19.0, 150.0, 59.666666666666664)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 142.39999999999998)","(4.0, 4.1, 3.5666666666666664)","(7.0, 32.0, 21.0)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:40:58.938535,"(19.0, 150.0, 59.666666666666664)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.5)","(5.0, 10.5, 7.25)","(20.0, 220.0, 164.57142857142858)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 21.0)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:41:00.202385,"(19.0, 150.0, 59.666666666666664)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.964285714285714)","(20.0, 220.0, 164.57142857142858)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 21.0)","(3.2, 4.1, 3.983333333333333)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:41:01.516490,"(19.0, 150.0, 59.666666666666664)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.5)","(5.0, 10.5, 8.875)","(20.0, 220.0, 164.57142857142858)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 21.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 16.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:41:02.814668,"(19.0, 150.0, 59.666666666666664)","(8.5, 14.5, 12.5)","(15.0, 210.0, 131.8)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 164.57142857142858)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 21.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 15.8)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:41:04.089829,"(19.0, 150.0, 59.666666666666664)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.0)","(5.0, 10.5, 8.636363636363637)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 22.8)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:05.318862,"(19.0, 150.0, 82.25)","(8.5, 14.5, 12.5)","(15.0, 210.0, 112.0)","(5.0, 10.5, 8.636363636363637)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 22.8)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:06.642181,"(19.0, 150.0, 82.25)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 22.8)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:07.869130,"(19.0, 150.0, 82.25)","(8.5, 14.5, 12.9)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 22.8)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:09.068850,"(19.0, 150.0, 82.25)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 8.65)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 22.8)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:10.358858,"(19.0, 150.0, 82.25)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 22.8)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:11.672828,"(19.0, 150.0, 111.28571428571429)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 22.8)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:12.902928,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:14.161690,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:15.402358,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:16.585392,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:17.758851,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:18.964259,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:20.197863,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:21.434094,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.25)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:22.686663,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.25)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 14.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:23.952554,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.25)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 17.0, 15.333333333333334)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:25.108769,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.25)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.583333333333333)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 23.0, 15.333333333333334)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:26.226764,"(19.0, 150.0, 111.42857142857142)","(8.5, 14.5, 12.25)","(15.0, 210.0, 112.0)","(5.0, 10.5, 9.0)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 23.0, 15.333333333333334)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:27.401594,"(19.0, 150.0, 60.333333333333336)","(8.5, 14.5, 12.25)","(15.0, 210.0, 112.0)","(5.0, 10.5, 9.0)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 23.0, 15.333333333333334)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:28.577643,"(19.0, 150.0, 60.333333333333336)","(8.5, 14.5, 12.25)","(15.0, 210.0, 112.0)","(5.0, 10.5, 8.90909090909091)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 23.0, 15.333333333333334)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:29.788299,"(19.0, 150.0, 60.333333333333336)","(8.5, 14.5, 12.25)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 23.0, 15.333333333333334)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:31.054159,"(19.0, 150.0, 60.333333333333336)","(8.5, 14.5, 12.25)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.5666666666666664)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 23.0, 15.333333333333334)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:32.285555,"(19.0, 150.0, 96.19999999999999)","(8.5, 14.5, 13.375)","(15.0, 210.0, 112.0)","(5.0, 10.5, 9.076923076923077)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.8)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 23.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:33.449578,"(19.0, 150.0, 96.19999999999999)","(8.5, 14.5, 13.375)","(15.0, 210.0, 112.0)","(5.0, 10.5, 9.076923076923077)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.62)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:34.674495,"(19.0, 150.0, 96.19999999999999)","(8.5, 14.5, 13.375)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.56)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:35.873696,"(19.0, 150.0, 96.19999999999999)","(8.5, 14.5, 13.375)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:37.113909,"(19.0, 150.0, 96.19999999999999)","(8.5, 14.5, 13.375)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:38.352262,"(19.0, 150.0, 96.19999999999999)","(8.5, 14.5, 13.375)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:39.591403,"(19.0, 150.0, 60.666666666666664)","(8.5, 14.5, 11.363636363636363)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:40.832874,"(19.0, 150.0, 60.666666666666664)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:42.019445,"(19.0, 150.0, 60.666666666666664)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:43.218096,"(19.0, 150.0, 60.666666666666664)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.416666666666666)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:44.437120,"(19.0, 150.0, 60.666666666666664)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:45.618313,"(19.0, 150.0, 60.666666666666664)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:46.833322,"(19.0, 150.0, 83.25)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.2)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:48.130380,"(19.0, 150.0, 83.25)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.245)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:49.350454,"(19.0, 150.0, 83.25)","(8.5, 15.0, 11.363636363636363)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 18.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:50.539330,"(19.0, 150.0, 83.25)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 8.818181818181818)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 30.0, 20.666666666666664)","(3.2, 4.3, 4.133333333333333)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:51.737740,"(19.0, 150.0, 116.625)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 38.0, 53.6)","(3.2, 4.3, 4.133333333333333)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:52.826351,"(19.0, 150.0, 116.625)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 220.0, 53.6)","(3.2, 4.3, 4.133333333333333)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:53.974077,"(19.0, 150.0, 116.625)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 220.0, 53.6)","(3.2, 4.3, 4.133333333333333)","(10.0, 22.0, 13.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:55.151994,"(19.0, 150.0, 116.625)","(8.5, 14.5, 12.7)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 220.0, 18.666666666666668)","(3.2, 4.3, 4.133333333333333)","(10.0, 22.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:56.348255,"(19.0, 150.0, 116.625)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 112.0)","(5.0, 10.5, 7.75)","(20.0, 220.0, 91.33333333333333)","(4.0, 4.1, 3.6)","(7.0, 32.0, 18.666666666666668)","(3.2, 4.3, 4.133333333333333)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:57.577571,"(19.0, 150.0, 116.625)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 112.0)","(5.0, 10.5, 8.083333333333332)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 32.0, 18.666666666666668)","(3.2, 4.3, 4.133333333333333)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:41:58.799346,"(19.0, 150.0, 116.625)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 112.0)","(5.0, 10.5, 8.25)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 32.0, 18.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:00.066482,"(19.0, 150.0, 116.625)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 112.0)","(5.0, 10.5, 8.777777777777779)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 32.0, 18.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:01.313166,"(19.0, 150.0, 61.333333333333336)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 112.0)","(5.0, 10.5, 9.05)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 32.0, 18.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:02.414814,"(19.0, 150.0, 61.333333333333336)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 112.0)","(5.0, 10.5, 9.05)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 32.0, 21.75)","(3.2, 4.3, 4.2)","(10.0, 21.0, 19.0)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:42:03.514766,"(19.0, 150.0, 61.333333333333336)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 79.33333333333333)","(5.0, 10.5, 9.272727272727273)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 32.0, 23.799999999999997)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:04.659670,"(19.0, 150.0, 83.5)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.5, 9.272727272727273)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 32.0, 23.799999999999997)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:05.904929,"(19.0, 150.0, 96.80000000000001)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.5, 9.0)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 32.0, 23.799999999999997)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:07.205618,"(19.0, 150.0, 96.80000000000001)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 32.0, 22.6)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
