,Sozins Princess,Goldstar Ange,Free For All,Sapporo Bale,Homebush Sparkle,Champagne,Mitcham Zorro,Mysterious Lady
12-01-2023 14:16:44.919553,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 7.1066666666666665)","(6.5, 99999, 99990)","(8.0, 21.0, 9.45)","(9.0, 17.0, 14.239999999999998)","(4.0, 6.0, 5.3)","(6.5, 11.5, 9.785714285714285)","(6.5, 20.0, 10.428571428571429)"
12-01-2023 14:16:46.148232,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 7.1066666666666665)","(6.5, 99999, 99990)","(8.0, 21.0, 9.45)","(9.0, 17.0, 14.239999999999998)","(4.0, 6.0, 5.3)","(6.5, 11.5, 9.785714285714285)","(6.5, 20.0, 10.428571428571429)"
12-01-2023 14:16:47.277794,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 7.1066666666666665)","(6.5, 99999, 99990)","(8.0, 21.0, 9.45)","(9.0, 17.0, 14.239999999999998)","(4.0, 6.0, 5.3)","(6.5, 11.5, 9.785714285714285)","(6.5, 20.0, 10.428571428571429)"
12-01-2023 14:16:48.458758,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 7.1066666666666665)","(6.5, 99999, 99990)","(8.0, 21.0, 9.45)","(9.0, 17.0, 14.239999999999998)","(4.0, 6.0, 5.3)","(6.5, 11.5, 9.785714285714285)","(6.5, 20.0, 10.428571428571429)"
12-01-2023 14:16:49.735825,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 7.170588235294117)","(6.5, 99999, 99990)","(8.0, 21.0, 9.685714285714285)","(9.0, 17.0, 14.49090909090909)","(4.0, 6.0, 5.3)","(6.5, 11.5, 9.785714285714285)","(6.5, 20.0, 10.428571428571429)"
12-01-2023 14:16:50.998106,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 7.170588235294117)","(6.5, 99999, 99990)","(8.0, 21.0, 9.45)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 9.785714285714285)","(6.5, 20.0, 10.428571428571429)"
12-01-2023 14:16:52.218957,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 7.170588235294117)","(6.5, 99999, 99990)","(8.0, 21.0, 9.45)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 9.785714285714285)","(6.5, 20.0, 10.428571428571429)"
12-01-2023 14:16:53.390532,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 7.170588235294117)","(6.5, 99999, 99990)","(8.0, 21.0, 9.45)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 9.785714285714285)","(6.5, 20.0, 10.428571428571429)"
12-01-2023 14:16:54.560582,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 7.170588235294117)","(6.5, 99999, 99990)","(8.0, 21.0, 9.45)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 9.785714285714285)","(6.5, 20.0, 10.428571428571429)"
12-01-2023 14:16:55.777626,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 7.170588235294117)","(6.5, 99999, 99990)","(8.0, 21.0, 9.45)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 9.785714285714285)","(6.5, 20.0, 10.428571428571429)"
12-01-2023 14:16:57.072705,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 6.6875)","(6.5, 99999, 99990)","(8.0, 21.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 9.354545454545455)","(6.5, 20.0, 11.05)"
12-01-2023 14:16:58.247193,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.9875)","(6.5, 99999, 99990)","(8.0, 15.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.05)"
12-01-2023 14:16:59.479599,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.711363636363636)","(6.5, 99999, 99990)","(8.0, 15.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.05)"
12-01-2023 14:17:00.968115,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.711363636363636)","(6.5, 99999, 99990)","(8.0, 15.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.05)"
12-01-2023 14:17:02.158165,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.767391304347826)","(6.5, 99999, 99990)","(8.0, 15.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.05)"
12-01-2023 14:17:03.574929,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.767391304347826)","(6.5, 99999, 99990)","(8.0, 15.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.05)"
12-01-2023 14:17:04.831535,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.767391304347826)","(6.5, 99999, 99990)","(8.0, 15.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.05)"
12-01-2023 14:17:05.977496,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.767391304347826)","(6.5, 99999, 99990)","(8.0, 15.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.05)"
12-01-2023 14:17:07.232348,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.767391304347826)","(6.5, 99999, 99990)","(8.0, 15.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.05)"
12-01-2023 14:17:08.544897,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 4.45625)","(6.5, 99999, 99990)","(8.0, 15.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.05)"
12-01-2023 14:17:09.781835,"(10.0, 24.0, 16.6)","(3.6, 8.0, 4.4125)","(6.5, 99999, 99990)","(8.0, 15.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.05)"
12-01-2023 14:17:10.825855,"(10.0, 24.0, 16.6)","(3.6, 8.0, 4.4125)","(6.5, 99999, 99990)","(8.0, 15.0, 10.2)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.05)"
12-01-2023 14:17:12.090088,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.425)","(6.5, 99999, 99990)","(8.0, 15.0, 13.355555555555556)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 13.68)"
12-01-2023 14:17:13.299900,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.425)","(6.5, 99999, 99990)","(8.0, 15.0, 13.15)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 13.68)"
12-01-2023 14:17:14.367133,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.425)","(6.5, 99999, 99990)","(8.0, 15.0, 13.15)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:15.503138,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.425)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:16.780474,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.425)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:18.027246,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.425)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:19.145347,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.425)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:20.340555,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 7.066666666666666)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:21.578121,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 7.066666666666666)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:22.793208,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 7.066666666666666)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:23.949266,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 7.066666666666666)","(6.5, 99999, 99990)","(8.0, 15.0, 13.830769230769231)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 13.68)"
12-01-2023 14:17:25.081289,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 7.066666666666666)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:26.298373,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 7.066666666666666)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:27.429721,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 7.066666666666666)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:28.592919,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 7.066666666666666)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:29.688266,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 7.391304347826087)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:30.893283,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 7.391304347826087)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:32.213902,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.6)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:33.409899,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.6)","(6.5, 99999, 99990)","(8.0, 15.0, 10.066666666666666)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 13.68)"
12-01-2023 14:17:34.601765,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.6)","(6.5, 99999, 99990)","(8.0, 15.0, 13.830769230769231)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 13.68)"
12-01-2023 14:17:35.816653,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.6)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:36.981739,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.6)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:38.201775,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 6.6)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.16)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.633333333333334)","(6.5, 15.5, 11.149999999999999)"
12-01-2023 14:17:39.390591,"(10.0, 24.0, 14.133333333333333)","(3.6, 8.0, 7.24)","(6.5, 99999, 99990)","(8.0, 15.0, 10.333333333333334)","(9.0, 17.0, 15.91764705882353)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 13.566666666666666)"
12-01-2023 14:17:40.608036,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 6.75)","(6.5, 99999, 99990)","(8.0, 15.0, 9.75)","(9.0, 17.0, 15.91764705882353)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 13.566666666666666)"
12-01-2023 14:17:41.813892,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 6.75)","(6.5, 99999, 99990)","(8.0, 15.0, 9.75)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:42.954173,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 6.75)","(6.5, 99999, 99990)","(8.0, 15.0, 9.75)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:44.135064,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 6.75)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:45.268652,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 6.75)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:46.361114,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 6.75)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:47.462460,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 6.75)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:48.692141,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.3625)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:49.879726,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.3625)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:51.009557,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.3625)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:52.157568,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.3625)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:53.574669,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.3625)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:54.895810,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.3625)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:56.098906,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.3625)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.466666666666665)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.86)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:57.355228,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.3625)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:17:58.702476,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.14375)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:00.027674,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.14375)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:01.285574,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.14375)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:02.578185,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.14375)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:03.822433,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.14375)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:05.060333,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.14375)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:06.327395,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.14375)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:07.512501,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.14375)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:08.809592,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 7.14375)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:10.041649,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 4.9125)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:11.294834,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 4.8375)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:12.512670,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.8, 5.166666666666667)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:13.694287,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 5.1)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:14.961762,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 5.1)","(6.5, 99999, 99990)","(8.0, 15.0, 9.6)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 6.754545454545455)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:16.273575,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 5.1)","(6.5, 99999, 99990)","(8.0, 15.0, 9.45)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 7.357142857142858)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:17.604914,"(10.0, 24.0, 14.133333333333333)","(3.6, 7.6, 7.030769230769231)","(6.5, 99999, 99990)","(8.0, 15.0, 10.559999999999999)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 7.357142857142858)","(6.5, 15.5, 12.889999999999999)"
12-01-2023 14:18:18.944766,"(10.0, 24.0, 21.5)","(3.6, 7.6, 7.030769230769231)","(6.5, 99999, 99990)","(8.0, 15.0, 10.559999999999999)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 7.357142857142858)","(6.5, 15.5, 13.566666666666666)"
12-01-2023 14:18:20.099638,"(10.0, 24.0, 21.5)","(3.6, 7.6, 7.030769230769231)","(6.5, 99999, 99990)","(8.0, 15.0, 10.559999999999999)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.2125)","(6.5, 11.5, 7.357142857142858)","(6.5, 15.5, 13.566666666666666)"
12-01-2023 14:18:21.341467,"(10.0, 24.0, 21.5)","(3.6, 7.6, 7.030769230769231)","(6.5, 99999, 99990)","(8.0, 15.0, 10.559999999999999)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.357142857142858)","(6.5, 15.5, 13.566666666666666)"
12-01-2023 14:18:22.651052,"(10.0, 24.0, 14.266666666666666)","(3.6, 7.6, 6.405555555555555)","(6.5, 99999, 99990)","(8.0, 15.0, 10.559999999999999)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.357142857142858)","(6.5, 15.5, 13.566666666666666)"
12-01-2023 14:18:23.859537,"(10.0, 24.0, 14.266666666666666)","(3.6, 8.0, 6.405555555555555)","(6.5, 99999, 99990)","(8.0, 15.0, 10.559999999999999)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.357142857142858)","(6.5, 15.5, 13.566666666666666)"
12-01-2023 14:18:25.003812,"(10.0, 24.0, 14.266666666666666)","(3.6, 8.0, 7.055)","(6.5, 99999, 99990)","(8.0, 15.0, 10.559999999999999)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.357142857142858)","(6.5, 15.5, 13.566666666666666)"
12-01-2023 14:18:26.265638,"(10.0, 24.0, 14.266666666666666)","(3.6, 8.0, 4.4)","(6.5, 99999, 99990)","(8.0, 15.0, 10.559999999999999)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.357142857142858)","(6.5, 15.5, 13.566666666666666)"
12-01-2023 14:18:27.591058,"(10.0, 24.0, 14.266666666666666)","(3.6, 8.0, 4.4)","(6.5, 99999, 99990)","(8.0, 15.0, 10.559999999999999)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.357142857142858)","(6.5, 15.5, 13.566666666666666)"
12-01-2023 14:18:28.793620,"(10.0, 24.0, 14.266666666666666)","(3.6, 8.0, 4.4)","(6.5, 99999, 99990)","(8.0, 15.0, 10.559999999999999)","(9.0, 17.0, 15.547368421052632)","(4.0, 6.0, 5.3)","(6.5, 11.5, 7.357142857142858)","(6.5, 15.5, 13.566666666666666)"
