,Clares Fool,Teachers Pet,Schooby,Galvarino,Fortes In Fide,Make Mine Joe,Studleigh Will,Betting Baron,Delightful Rainbow
08-12-2022 13:41:27.896696,"(2.6, 4.2, 3.251578947368421)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.275)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 22.2)"
08-12-2022 13:41:29.279035,"(2.6, 4.1, 3.4299999999999997)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 23.666666666666668)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.629166666666666)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 22.2)"
08-12-2022 13:41:30.783250,"(2.6, 4.0, 3.715)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 3.9208333333333334)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:32.133440,"(2.6, 4.0, 3.2042105263157894)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 3.9208333333333334)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:33.465333,"(2.6, 3.95, 3.2042105263157894)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 3.9208333333333334)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:34.979804,"(2.6, 3.95, 3.2042105263157894)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 23.666666666666668)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.275)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:36.305922,"(2.6, 3.9, 3.82)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 3.9208333333333334)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:37.685809,"(2.6, 4.3, 3.865)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.275)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:39.006804,"(2.6, 4.2, 3.865)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 23.666666666666668)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.629166666666666)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:40.259127,"(2.6, 4.2, 3.5300000000000002)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 23.666666666666668)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.629166666666666)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:41.534326,"(2.6, 4.2, 3.5300000000000002)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.2875)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:42.849705,"(2.6, 4.2, 3.865)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.2875)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:44.172903,"(2.6, 4.2, 3.865)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 32.65217391304348)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.275)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:45.509247,"(2.6, 4.1, 3.251578947368421)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.629166666666666)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:46.792084,"(2.6, 4.0, 3.4299999999999997)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.629166666666666)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:48.122322,"(2.6, 4.0, 3.4299999999999997)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 23.666666666666668)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 3.9208333333333334)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:49.445289,"(2.6, 4.0, 3.715)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 3.9208333333333334)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:50.787985,"(2.6, 3.95, 3.2042105263157894)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 32.65217391304348)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.629166666666666)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:52.157356,"(2.6, 3.9, 3.38)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.275)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:53.545705,"(2.6, 3.9, 3.6399999999999997)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 23.666666666666668)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 3.9208333333333334)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:54.937054,"(2.6, 3.9, 3.6399999999999997)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 23.666666666666668)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.7, 4.411764705882352)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:56.305782,"(2.6, 4.3, 3.2)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.6, 4.3999999999999995)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:57.565122,"(2.6, 3.85, 3.2)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.6, 4.3999999999999995)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:41:58.852541,"(2.6, 3.85, 3.2)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.33)","(20.0, 34.0, 23.666666666666668)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.6, 4.0)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:42:00.278668,"(2.6, 3.8, 3.5749999999999997)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 10.280000000000001)","(20.0, 34.0, 23.666666666666668)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.6, 4.0)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 23.666666666666664)"
08-12-2022 13:42:01.683919,"(2.6, 3.8, 3.168421052631579)","(5.0, 6.6, 5.96)","(11.0, 18.0, 13.666666666666666)","(9.0, 12.5, 11.76)","(20.0, 34.0, 31.615384615384613)","(61.0, 130.0, 108.57142857142857)","(3.9, 4.6, 4.0)","(7.5, 13.0, 10.733333333333333)","(17.0, 28.0, 27.27777777777778)"
08-12-2022 13:42:03.036857,"(2.6, 3.75, 3.585714285714286)","(5.0, 6.6, 5.84)","(11.0, 18.0, 15.642857142857142)","(9.0, 12.5, 11.573333333333334)","(20.0, 34.0, 24.0)","(61.0, 130.0, 83.33333333333333)","(3.9, 4.6, 4.066666666666666)","(7.5, 13.0, 10.28)","(17.0, 28.0, 24.0)"
08-12-2022 13:42:04.567100,"(2.6, 3.7, 3.6222222222222222)","(5.0, 6.4, 6.800000000000001)","(11.0, 17.5, 18.058823529411764)","(9.0, 12.0, 11.32)","(20.0, 34.0, 24.0)","(61.0, 130.0, 86.66666666666667)","(3.9, 4.5, 4.066666666666666)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:06.117632,"(2.6, 3.7, 3.64)","(5.0, 7.4, 6.32)","(11.0, 18.5, 16.333333333333332)","(9.0, 13.0, 10.42)","(20.0, 34.0, 24.0)","(61.0, 130.0, 86.66666666666667)","(3.9, 4.5, 4.066666666666666)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:07.414375,"(2.6, 4.0, 3.64)","(5.0, 7.2, 6.32)","(11.0, 17.0, 15.5)","(9.0, 11.5, 10.42)","(20.0, 34.0, 31.692307692307693)","(61.0, 130.0, 86.66666666666667)","(3.9, 4.5, 4.4)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:08.624072,"(2.6, 3.95, 3.1623529411764704)","(5.0, 7.2, 6.32)","(11.0, 17.0, 15.5)","(9.0, 11.5, 10.42)","(20.0, 34.0, 32.69565217391305)","(61.0, 130.0, 120.0)","(3.9, 4.5, 4.443478260869565)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:09.909385,"(2.6, 3.9, 3.7039999999999997)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.083333333333332)","(9.0, 11.5, 10.42)","(20.0, 34.0, 32.69565217391305)","(61.0, 130.0, 120.0)","(3.9, 4.5, 4.443478260869565)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:11.181467,"(2.6, 3.85, 3.54)","(5.0, 7.2, 6.32)","(11.0, 17.0, 15.428571428571429)","(9.0, 11.5, 10.42)","(20.0, 34.0, 24.0)","(61.0, 130.0, 83.33333333333333)","(3.9, 4.5, 4.285714285714286)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:12.499333,"(2.6, 3.85, 3.54)","(5.0, 7.2, 6.32)","(11.0, 17.0, 15.428571428571429)","(9.0, 11.5, 10.42)","(20.0, 34.0, 24.0)","(61.0, 130.0, 83.33333333333333)","(3.9, 4.5, 4.25)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:13.796419,"(2.6, 3.75, 3.584)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 11.5, 10.42)","(20.0, 34.0, 24.333333333333332)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.5, 4.392307692307693)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:15.099194,"(2.6, 3.75, 3.473333333333333)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 11.5, 10.42)","(20.0, 34.0, 24.333333333333332)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.5, 4.392307692307693)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:16.421521,"(2.6, 3.75, 3.473333333333333)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 11.5, 10.42)","(20.0, 34.0, 24.333333333333332)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.5, 4.392307692307693)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:17.684370,"(2.6, 3.75, 3.473333333333333)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.545454545454547)","(9.0, 11.5, 10.42)","(20.0, 34.0, 24.333333333333332)","(61.0, 130.0, 123.91304347826087)","(3.9, 4.5, 4.439130434782609)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:18.972763,"(2.6, 3.75, 3.473333333333333)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 11.5, 10.42)","(20.0, 34.0, 24.333333333333332)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.5, 4.392307692307693)","(7.5, 13.0, 10.28)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:20.253966,"(2.6, 3.85, 3.864)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 11.5, 10.42)","(20.0, 34.0, 24.333333333333332)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.5, 4.392307692307693)","(7.5, 13.0, 10.4)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:21.420956,"(2.6, 4.1, 3.6199999999999997)","(5.0, 7.2, 6.32)","(11.0, 17.0, 14.0)","(9.0, 11.5, 10.42)","(20.0, 34.0, 24.333333333333332)","(61.0, 130.0, 83.33333333333333)","(3.9, 4.5, 4.285714285714286)","(7.5, 12.0, 10.4)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:22.621810,"(2.6, 4.0, 3.5628571428571427)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.3125)","(9.0, 11.5, 10.42)","(20.0, 34.0, 31.76923076923077)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.5, 4.383333333333333)","(7.5, 12.0, 10.066666666666666)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:23.720579,"(2.6, 4.0, 3.5928571428571425)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.3125)","(9.0, 11.5, 10.42)","(20.0, 34.0, 31.76923076923077)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.5, 4.383333333333333)","(7.5, 11.0, 10.066666666666666)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:24.867121,"(2.6, 4.0, 3.5928571428571425)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.3125)","(9.0, 11.5, 10.42)","(20.0, 34.0, 31.76923076923077)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.5, 4.561538461538461)","(7.5, 11.0, 10.55)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:26.040839,"(2.6, 4.0, 3.25)","(5.0, 7.2, 6.32)","(11.0, 17.0, 15.166666666666666)","(9.0, 11.5, 10.42)","(20.0, 34.0, 30.88888888888889)","(61.0, 130.0, 83.33333333333333)","(3.9, 4.7, 4.166666666666667)","(7.5, 11.5, 10.233333333333333)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:27.200913,"(2.6, 4.0, 3.328)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 11.5, 10.42)","(20.0, 34.0, 30.88888888888889)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.9, 4.3652173913043475)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.166666666666664)"
08-12-2022 13:42:28.387808,"(2.6, 3.9, 3.41)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 11.5, 10.42)","(20.0, 34.0, 30.88888888888889)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.8, 4.635714285714286)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.166666666666664)"
08-12-2022 13:42:29.576776,"(2.6, 3.8, 3.38)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 11.5, 10.42)","(20.0, 34.0, 30.88888888888889)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.7, 4.629166666666666)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.166666666666664)"
08-12-2022 13:42:30.707742,"(2.6, 3.8, 3.38)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 11.5, 10.42)","(20.0, 34.0, 30.88888888888889)","(61.0, 130.0, 119.23076923076923)","(3.9, 4.7, 4.629166666666666)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.166666666666664)"
08-12-2022 13:42:31.815846,"(2.6, 4.0, 3.2199999999999998)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 11.5, 10.42)","(20.0, 34.0, 30.88888888888889)","(61.0, 130.0, 83.33333333333333)","(3.9, 4.7, 4.4825)","(7.5, 11.5, 10.55)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:33.046331,"(2.6, 4.0, 3.316)","(5.0, 7.2, 6.32)","(11.0, 17.0, 15.166666666666666)","(9.0, 11.5, 12.951219512195122)","(20.0, 34.0, 30.88888888888889)","(61.0, 130.0, 86.66666666666667)","(3.9, 5.0, 3.9090909090909087)","(7.5, 11.5, 10.55)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:34.165366,"(2.6, 4.0, 3.268)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.3125)","(9.0, 13.0, 12.5)","(20.0, 34.0, 30.88888888888889)","(61.0, 130.0, 86.66666666666667)","(3.9, 5.0, 3.9090909090909087)","(7.5, 11.5, 10.55)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:35.310253,"(2.6, 4.0, 3.268)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.3125)","(9.0, 13.0, 12.5)","(20.0, 34.0, 30.88888888888889)","(61.0, 130.0, 86.66666666666667)","(3.9, 5.0, 4.35)","(7.5, 11.5, 10.55)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:36.462200,"(2.6, 4.0, 3.28)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.3125)","(9.0, 13.0, 12.5)","(20.0, 34.0, 30.88888888888889)","(61.0, 130.0, 113.75)","(3.9, 4.9, 4.233333333333333)","(7.5, 11.5, 10.55)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:37.560051,"(2.6, 4.0, 3.58)","(5.0, 7.2, 6.32)","(11.0, 17.0, 15.166666666666666)","(9.0, 13.0, 12.5)","(20.0, 34.0, 31.833333333333332)","(61.0, 130.0, 120.0)","(3.9, 5.1, 4.35)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.166666666666664)"
08-12-2022 13:42:38.678829,"(2.6, 3.9, 3.3499999999999996)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 13.0, 12.5)","(20.0, 34.0, 31.833333333333332)","(61.0, 130.0, 120.0)","(3.9, 4.9, 4.35)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.166666666666664)"
08-12-2022 13:42:39.797722,"(2.6, 3.85, 3.2199999999999998)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 13.0, 12.5)","(20.0, 34.0, 31.833333333333332)","(61.0, 130.0, 120.0)","(3.9, 4.9, 4.35)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.166666666666664)"
08-12-2022 13:42:40.875151,"(2.6, 3.8, 3.4666666666666663)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 13.0, 12.5)","(20.0, 34.0, 31.833333333333332)","(61.0, 130.0, 120.0)","(3.9, 4.9, 4.35)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.166666666666664)"
08-12-2022 13:42:41.970419,"(2.6, 3.95, 2.9437499999999996)","(5.0, 7.2, 6.32)","(11.0, 17.0, 16.166666666666668)","(9.0, 13.0, 12.5)","(20.0, 34.0, 31.833333333333332)","(61.0, 130.0, 120.0)","(3.9, 4.9, 4.166666666666667)","(7.5, 11.5, 10.55)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:43.007006,"(2.6, 4.1, 3.6666666666666665)","(5.0, 7.2, 6.32)","(11.0, 17.0, 15.166666666666666)","(9.0, 13.0, 12.5)","(20.0, 34.0, 24.0)","(61.0, 130.0, 113.75)","(3.9, 4.9, 4.166666666666667)","(7.5, 11.5, 10.55)","(17.0, 28.0, 23.4)"
08-12-2022 13:42:44.035649,"(2.6, 3.8, 3.3899999999999997)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.3125)","(9.0, 13.0, 12.5)","(20.0, 34.0, 26.0)","(61.0, 130.0, 120.0)","(3.9, 4.7, 4.541666666666667)","(7.5, 11.5, 10.55)","(17.0, 28.0, 24.714285714285715)"
08-12-2022 13:42:45.088700,"(2.6, 3.8, 3.3899999999999997)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.3125)","(9.0, 13.0, 12.5)","(20.0, 34.0, 26.0)","(61.0, 130.0, 120.0)","(3.9, 4.7, 4.640000000000001)","(7.5, 11.5, 10.55)","(17.0, 28.0, 24.714285714285715)"
08-12-2022 13:42:46.191824,"(2.6, 3.8, 3.3899999999999997)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.3125)","(9.0, 13.0, 12.5)","(20.0, 34.0, 26.0)","(61.0, 130.0, 120.0)","(3.9, 4.7, 4.640000000000001)","(7.5, 11.5, 10.55)","(17.0, 28.0, 24.714285714285715)"
08-12-2022 13:42:47.288240,"(2.6, 3.8, 3.3899999999999997)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 15.166666666666666)","(9.0, 13.0, 12.5)","(20.0, 34.0, 24.4)","(61.0, 130.0, 113.75)","(3.9, 4.7, 4.5)","(7.5, 11.5, 10.55)","(17.0, 28.0, 24.714285714285715)"
08-12-2022 13:42:48.395280,"(2.6, 4.1, 3.5)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 15.166666666666666)","(9.0, 13.0, 12.5)","(20.0, 34.0, 24.4)","(61.0, 130.0, 120.0)","(3.9, 5.0, 4.64375)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.166666666666664)"
08-12-2022 13:42:49.504619,"(2.6, 3.75, 3.365)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.166666666666668)","(9.0, 13.0, 12.5)","(20.0, 34.0, 24.4)","(61.0, 130.0, 120.0)","(3.9, 4.7, 4.64375)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 13:42:50.621738,"(2.6, 3.75, 3.365)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.166666666666668)","(9.0, 13.0, 12.5)","(20.0, 34.0, 24.4)","(61.0, 130.0, 120.0)","(3.9, 4.7, 4.64375)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 13:42:51.747388,"(2.6, 3.75, 3.365)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.166666666666668)","(9.0, 13.0, 12.5)","(20.0, 34.0, 24.4)","(61.0, 130.0, 113.75)","(3.9, 4.7, 4.7705882352941185)","(7.5, 11.5, 10.55)","(17.0, 28.0, 20.666666666666668)"
08-12-2022 13:42:52.930053,"(2.6, 4.1, 3.6999999999999997)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 15.428571428571429)","(9.0, 13.0, 12.5)","(20.0, 34.0, 24.4)","(61.0, 130.0, 113.75)","(3.9, 4.9, 4.883333333333333)","(7.5, 11.5, 10.55)","(17.0, 28.0, 20.666666666666668)"
08-12-2022 13:42:54.086432,"(2.6, 3.85, 3.216666666666667)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.166666666666668)","(9.0, 13.0, 12.5)","(20.0, 34.0, 24.4)","(61.0, 130.0, 120.0)","(3.9, 5.1, 4.64375)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 13:42:55.283701,"(2.6, 3.75, 3.365)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.166666666666668)","(9.0, 13.0, 12.5)","(20.0, 34.0, 24.4)","(61.0, 130.0, 120.0)","(3.9, 4.7, 4.64375)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 13:42:56.512725,"(2.6, 3.75, 3.365)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.166666666666668)","(9.0, 13.0, 12.5)","(20.0, 34.0, 24.4)","(61.0, 130.0, 120.0)","(3.9, 4.7, 4.64375)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 13:42:57.685922,"(2.6, 3.75, 3.365)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.166666666666668)","(9.0, 13.0, 12.90909090909091)","(20.0, 34.0, 24.4)","(61.0, 130.0, 113.75)","(3.9, 4.7, 4.52)","(7.5, 11.5, 10.55)","(17.0, 28.0, 20.666666666666668)"
08-12-2022 13:42:58.929278,"(2.6, 4.1, 3.5)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.352941176470587)","(9.0, 13.0, 12.90909090909091)","(20.0, 34.0, 24.4)","(61.0, 130.0, 120.0)","(3.9, 5.0, 4.7705882352941185)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 13:43:00.145935,"(2.6, 3.95, 3.425)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.352941176470587)","(9.0, 13.0, 15.833333333333334)","(20.0, 34.0, 24.4)","(61.0, 130.0, 120.0)","(3.9, 4.9, 4.46)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 13:43:01.274443,"(2.6, 3.95, 3.4000000000000004)","(5.0, 6.6, 6.199999999999999)","(11.0, 17.0, 16.352941176470587)","(9.0, 17.5, 14.75)","(20.0, 34.0, 24.4)","(61.0, 130.0, 120.0)","(3.9, 4.9, 4.7375)","(7.5, 11.5, 10.55)","(17.0, 28.0, 26.307692307692307)"
