,Disagreeable Miss,Street Culture,Wheels,Kyshaka,Red Sequoia,Dont Dismiss,Lord Wonder,Aussie Sojourn,Staying Strong
07-01-2023 14:37:33.937055,"(2.5, 3.15, 3.1453124999999997)","(10.0, 12.0, 11.90983606557377)","(5.0, 6.4, 6.358823529411765)","(8.5, 9.8, 9.690909090909091)","(18.0, 28.0, 26.8)","(31.0, 60.0, 50.0)","(6.5, 8.4, 8.11111111111111)","(6.0, 7.4, 7.1930069930069935)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:37:35.107895,"(2.5, 3.15, 3.144230769230769)","(10.0, 12.0, 11.973684210526315)","(5.0, 6.4, 6.358823529411765)","(8.5, 9.8, 9.700000000000001)","(18.0, 28.0, 26.8)","(31.0, 60.0, 50.0)","(6.5, 8.2, 8.11111111111111)","(6.0, 7.4, 7.1930069930069935)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:37:36.220415,"(2.6, 3.15, 3.144230769230769)","(10.0, 12.5, 12.305970149253731)","(5.0, 6.4, 6.358823529411765)","(8.5, 9.8, 9.700000000000001)","(19.0, 28.0, 26.8)","(31.0, 60.0, 50.0)","(6.5, 8.2, 8.08148148148148)","(6.0, 7.4, 7.1930069930069935)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:37:37.326040,"(2.6, 3.15, 3.144230769230769)","(10.0, 12.5, 12.271428571428572)","(5.0, 6.4, 6.358823529411765)","(8.5, 9.8, 9.700000000000001)","(19.0, 28.0, 26.8)","(31.0, 60.0, 50.0)","(6.5, 8.2, 8.08148148148148)","(6.0, 7.4, 7.1930069930069935)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:37:38.483667,"(2.6, 3.15, 3.144230769230769)","(10.0, 12.5, 12.330769230769231)","(5.0, 6.4, 6.358823529411765)","(8.5, 9.8, 9.700000000000001)","(19.0, 28.0, 26.8)","(31.0, 60.0, 50.0)","(6.5, 8.2, 8.08148148148148)","(6.0, 7.4, 7.1930069930069935)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:37:39.663884,"(2.6, 3.15, 3.144230769230769)","(10.0, 12.5, 12.330769230769231)","(5.0, 6.4, 6.358823529411765)","(8.5, 9.8, 9.700000000000001)","(19.0, 28.0, 26.8)","(31.0, 60.0, 50.0)","(6.5, 8.2, 8.08148148148148)","(6.0, 7.4, 7.1930069930069935)","(101.0, 180.0, 130.0)"
07-01-2023 14:37:40.814288,"(2.6, 3.15, 3.144230769230769)","(10.0, 12.5, 12.330769230769231)","(5.0, 6.4, 6.358823529411765)","(8.5, 9.8, 9.700000000000001)","(19.0, 28.0, 26.8)","(31.0, 60.0, 50.0)","(6.5, 8.2, 8.08148148148148)","(6.0, 7.4, 7.1930069930069935)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:41.931982,"(2.6, 3.15, 3.144230769230769)","(10.0, 12.5, 12.330769230769231)","(5.0, 6.4, 6.358823529411765)","(8.5, 9.8, 9.700000000000001)","(19.0, 28.0, 26.8)","(31.0, 60.0, 48.57142857142857)","(6.5, 8.2, 8.08148148148148)","(6.0, 7.4, 7.1930069930069935)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:43.040703,"(2.6, 3.15, 3.144230769230769)","(10.0, 12.5, 12.330769230769231)","(5.0, 6.4, 6.358823529411765)","(8.5, 9.8, 9.700000000000001)","(19.0, 28.0, 26.8)","(31.0, 55.0, 48.57142857142857)","(6.5, 8.2, 8.08148148148148)","(6.0, 7.4, 7.1930069930069935)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:44.154433,"(2.6, 3.15, 3.144230769230769)","(10.0, 12.5, 12.330769230769231)","(5.0, 6.4, 6.3517241379310345)","(8.5, 9.8, 9.700000000000001)","(19.0, 28.0, 26.8)","(31.0, 55.0, 47.8)","(6.5, 8.2, 8.062068965517241)","(6.0, 7.4, 7.1930069930069935)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:45.280979,"(2.6, 3.15, 3.144230769230769)","(10.0, 12.5, 12.330769230769231)","(5.0, 6.4, 6.564102564102564)","(8.5, 9.8, 9.700000000000001)","(19.0, 28.0, 26.8)","(31.0, 55.0, 47.8)","(6.5, 8.2, 8.062068965517241)","(6.0, 7.4, 7.1930069930069935)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:46.405070,"(2.6, 3.15, 3.1344827586206896)","(10.0, 12.5, 12.330769230769231)","(5.0, 6.6, 6.564102564102564)","(8.5, 9.8, 9.700000000000001)","(19.0, 28.0, 26.8)","(31.0, 55.0, 49.6)","(6.5, 8.2, 8.062068965517241)","(6.0, 7.4, 7.1930069930069935)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:47.474126,"(2.6, 3.15, 3.1344827586206896)","(10.0, 12.5, 12.330769230769231)","(5.0, 6.6, 6.552380952380952)","(8.5, 9.8, 9.700000000000001)","(19.0, 28.0, 26.8)","(31.0, 55.0, 49.0)","(6.5, 8.2, 8.062068965517241)","(6.0, 7.4, 7.1930069930069935)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:48.597581,"(2.6, 3.15, 3.1344827586206896)","(10.0, 12.5, 11.96551724137931)","(5.0, 6.6, 6.552380952380952)","(8.5, 9.8, 9.45)","(19.0, 28.0, 26.8)","(31.0, 55.0, 49.0)","(6.5, 8.2, 7.96)","(6.0, 7.4, 7.154761904761905)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:49.694899,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.552380952380952)","(8.5, 9.6, 9.45)","(19.0, 28.0, 26.8)","(31.0, 55.0, 49.0)","(6.5, 8.0, 7.96)","(6.0, 7.2, 7.154761904761905)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:50.753089,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.566666666666666)","(8.5, 9.6, 9.45)","(19.0, 28.0, 26.8)","(31.0, 55.0, 49.0)","(6.5, 8.0, 7.95)","(6.0, 7.2, 7.154761904761905)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:51.845110,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.566666666666666)","(8.5, 9.6, 9.45)","(19.0, 28.0, 27.5)","(31.0, 55.0, 49.0)","(6.5, 8.0, 7.95)","(6.0, 7.2, 7.154761904761905)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:52.937022,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.566666666666666)","(8.5, 9.6, 9.45)","(19.0, 29.0, 26.75)","(31.0, 55.0, 47.8)","(6.5, 8.0, 7.95)","(6.0, 7.2, 7.154761904761905)","(101.0, 170.0, 118.57142857142857)"
07-01-2023 14:37:54.077217,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.0, 12.370967741935484)","(5.0, 6.6, 6.566666666666666)","(8.5, 9.6, 9.45)","(19.0, 29.0, 26.75)","(31.0, 55.0, 47.8)","(6.5, 8.0, 7.95)","(6.0, 7.2, 7.154761904761905)","(101.0, 170.0, 122.5)"
07-01-2023 14:37:55.224725,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.5, 12.370967741935484)","(5.0, 6.6, 6.566666666666666)","(8.5, 9.6, 9.45)","(19.0, 29.0, 26.75)","(31.0, 55.0, 47.8)","(6.5, 8.0, 7.95)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:37:56.352464,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.5, 12.370967741935484)","(5.0, 6.6, 6.566666666666666)","(8.5, 9.6, 9.45)","(19.0, 29.0, 26.75)","(31.0, 55.0, 47.8)","(6.5, 8.0, 7.95)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:37:57.460828,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.5, 12.370967741935484)","(5.0, 6.6, 6.566666666666666)","(8.5, 9.6, 9.45)","(19.0, 29.0, 26.75)","(31.0, 55.0, 47.8)","(6.5, 8.0, 7.933333333333334)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:37:58.509307,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.5, 12.370967741935484)","(5.0, 6.6, 6.566666666666666)","(8.5, 9.6, 9.45)","(19.0, 29.0, 26.75)","(31.0, 55.0, 47.8)","(6.5, 8.0, 7.933333333333334)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:37:59.545904,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.5, 12.370967741935484)","(5.0, 6.6, 6.568888888888889)","(8.5, 9.6, 9.45)","(19.0, 29.0, 26.75)","(31.0, 55.0, 47.8)","(6.5, 8.0, 7.933333333333334)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:38:00.646839,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.5, 12.370967741935484)","(5.0, 6.6, 6.568888888888889)","(8.5, 9.6, 9.45)","(19.0, 29.0, 26.75)","(31.0, 55.0, 47.8)","(6.5, 8.0, 7.933333333333334)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:38:01.763505,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.5, 12.370967741935484)","(5.0, 6.6, 6.568888888888889)","(8.5, 9.6, 9.45)","(19.0, 29.0, 26.75)","(31.0, 55.0, 48.25)","(6.5, 8.0, 7.933333333333334)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:38:02.866137,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.5, 12.370967741935484)","(5.0, 6.6, 6.568888888888889)","(8.5, 9.6, 9.45)","(19.0, 29.0, 26.75)","(31.0, 55.0, 48.25)","(6.5, 8.0, 7.933333333333334)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:38:03.922107,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.5, 12.370967741935484)","(5.0, 6.6, 6.568888888888889)","(8.5, 9.6, 9.45)","(19.0, 29.0, 26.75)","(31.0, 55.0, 48.25)","(6.5, 8.0, 7.933333333333334)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:38:05.019788,"(2.6, 3.2, 3.1979233226837063)","(10.0, 12.5, 12.370967741935484)","(5.0, 6.6, 6.568888888888889)","(8.5, 9.6, 9.476923076923077)","(19.0, 28.0, 28.2)","(31.0, 55.0, 53.38461538461539)","(6.5, 8.0, 7.914285714285715)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:38:06.100427,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.558333333333334)","(8.5, 9.6, 9.476923076923077)","(19.0, 29.0, 27.666666666666668)","(31.0, 55.0, 53.38461538461539)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:38:07.213106,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.558333333333334)","(8.5, 9.6, 9.46086956521739)","(19.0, 29.0, 27.666666666666668)","(31.0, 55.0, 53.38461538461539)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:38:08.335388,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.558333333333334)","(8.5, 9.6, 9.46086956521739)","(19.0, 29.0, 27.666666666666668)","(31.0, 55.0, 53.38461538461539)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.154761904761905)","(101.0, 160.0, 120.0)"
07-01-2023 14:38:09.519162,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.558333333333334)","(8.5, 9.6, 9.46086956521739)","(19.0, 29.0, 27.5)","(31.0, 55.0, 53.38461538461539)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.160493827160494)","(101.0, 160.0, 125.0)"
07-01-2023 14:38:10.700192,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.568888888888889)","(8.5, 9.6, 9.46086956521739)","(19.0, 29.0, 27.5)","(31.0, 55.0, 53.38461538461539)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.160493827160494)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:11.792073,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.568888888888889)","(8.5, 9.6, 9.46086956521739)","(19.0, 29.0, 27.5)","(31.0, 55.0, 53.38461538461539)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.160493827160494)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:12.883021,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.568888888888889)","(8.5, 9.6, 9.46086956521739)","(19.0, 29.0, 27.5)","(31.0, 55.0, 53.38461538461539)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.160493827160494)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:14.051972,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.558333333333334)","(8.5, 9.6, 9.46086956521739)","(19.0, 29.0, 27.5)","(31.0, 55.0, 53.38461538461539)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.160493827160494)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:15.172070,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.558333333333334)","(8.5, 9.6, 9.46086956521739)","(19.0, 29.0, 27.5)","(31.0, 55.0, 52.666666666666664)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.160493827160494)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:16.293939,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.558333333333334)","(8.5, 9.6, 9.46086956521739)","(19.0, 29.0, 27.5)","(31.0, 55.0, 52.666666666666664)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.160493827160494)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:17.360421,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.558333333333334)","(8.5, 9.6, 9.46086956521739)","(19.0, 29.0, 27.5)","(31.0, 55.0, 51.04347826086956)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.160493827160494)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:18.457121,"(2.6, 3.2, 3.1935672514619884)","(10.0, 12.0, 11.96551724137931)","(5.0, 6.6, 6.54074074074074)","(8.5, 9.6, 9.381818181818181)","(19.0, 29.0, 27.428571428571427)","(31.0, 55.0, 50.916666666666664)","(6.5, 8.0, 7.843478260869565)","(6.0, 7.2, 7.046153846153846)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:19.518954,"(2.6, 3.25, 3.238172043010753)","(10.0, 12.0, 11.93859649122807)","(5.0, 6.6, 6.54074074074074)","(8.5, 9.6, 9.381818181818181)","(19.0, 29.0, 27.5)","(31.0, 55.0, 51.04347826086956)","(6.5, 8.0, 7.777777777777778)","(6.0, 7.2, 7.048648648648649)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:20.634385,"(2.6, 3.25, 3.243827160493827)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.539393939393939)","(8.5, 9.6, 9.422222222222222)","(19.0, 29.0, 27.272727272727273)","(31.0, 55.0, 51.04347826086956)","(6.5, 7.8, 7.7749999999999995)","(6.0, 7.2, 7.048648648648649)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:21.742333,"(2.6, 3.25, 3.243827160493827)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.539393939393939)","(8.5, 9.6, 9.422222222222222)","(19.0, 28.0, 27.2)","(31.0, 55.0, 51.04347826086956)","(6.5, 7.8, 7.7749999999999995)","(6.0, 7.2, 7.048648648648649)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:22.849003,"(2.6, 3.25, 3.243827160493827)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.539393939393939)","(8.5, 9.6, 9.422222222222222)","(19.0, 28.0, 27.076923076923077)","(31.0, 55.0, 51.5)","(6.5, 7.8, 7.7749999999999995)","(6.0, 7.2, 7.048648648648649)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:23.934640,"(2.6, 3.25, 3.243827160493827)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.539393939393939)","(8.5, 9.6, 9.422222222222222)","(19.0, 28.0, 27.076923076923077)","(31.0, 55.0, 51.5)","(6.5, 7.8, 7.7749999999999995)","(6.0, 7.2, 7.048648648648649)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:25.008167,"(2.6, 3.25, 3.243827160493827)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.539393939393939)","(8.5, 9.6, 9.422222222222222)","(19.0, 28.0, 27.076923076923077)","(31.0, 55.0, 51.5)","(6.5, 7.8, 7.7749999999999995)","(6.0, 7.2, 7.048648648648649)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:26.084090,"(2.6, 3.25, 3.243827160493827)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.539393939393939)","(8.5, 9.6, 9.422222222222222)","(19.0, 28.0, 27.076923076923077)","(31.0, 55.0, 51.5)","(6.5, 7.8, 7.781818181818181)","(6.0, 7.2, 7.048648648648649)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:27.184621,"(2.6, 3.25, 3.243827160493827)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.539393939393939)","(8.5, 9.6, 9.422222222222222)","(19.0, 28.0, 27.076923076923077)","(31.0, 55.0, 51.888888888888886)","(6.5, 7.8, 7.933333333333334)","(6.0, 7.2, 7.048648648648649)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:28.296788,"(2.6, 3.25, 3.243827160493827)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.539393939393939)","(8.5, 9.6, 9.422222222222222)","(19.0, 28.0, 27.076923076923077)","(31.0, 55.0, 53.833333333333336)","(6.5, 8.0, 7.888888888888888)","(6.0, 7.2, 7.042857142857143)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:29.421628,"(2.6, 3.25, 3.243292682926829)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.548387096774193)","(8.5, 9.6, 9.422222222222222)","(19.0, 28.0, 26.4)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.91578947368421)","(6.0, 7.2, 7.04)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:30.590175,"(2.6, 3.25, 3.2394444444444446)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.54375)","(8.5, 9.6, 9.390476190476189)","(19.0, 28.0, 26.4)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.8999999999999995)","(6.0, 7.2, 7.036)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:31.661832,"(2.6, 3.25, 3.230088495575221)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.524324324324324)","(8.5, 9.6, 9.390476190476189)","(19.0, 28.0, 26.4)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.2, 7.8999999999999995)","(6.0, 7.2, 7.036)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:32.745879,"(2.6, 3.25, 3.230088495575221)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.524324324324324)","(8.5, 9.6, 9.366666666666665)","(19.0, 28.0, 26.8)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.2, 7.993103448275861)","(6.0, 7.2, 7.033962264150944)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:33.822097,"(2.6, 3.25, 3.2283333333333335)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.512195121951219)","(8.5, 9.6, 9.366666666666665)","(19.0, 28.0, 26.8)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.2, 7.955555555555556)","(6.0, 7.2, 7.033962264150944)","(101.0, 170.0, 125.0)"
07-01-2023 14:38:34.938170,"(2.6, 3.25, 3.2283333333333335)","(10.0, 12.0, 11.962962962962964)","(5.0, 6.6, 6.5181818181818185)","(8.5, 9.6, 9.533333333333333)","(19.0, 28.0, 25.0)","(31.0, 50.0, 49.6)","(6.5, 8.0, 7.8875)","(6.0, 7.2, 6.963636363636364)","(101.0, 170.0, 117.5)"
07-01-2023 14:38:36.045197,"(2.6, 3.25, 3.2314102564102565)","(10.0, 12.5, 12.349056603773585)","(5.0, 6.6, 6.5181818181818185)","(8.5, 10.0, 9.533333333333333)","(19.0, 26.0, 25.4)","(31.0, 50.0, 49.6)","(6.5, 8.0, 7.916666666666667)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:37.136147,"(2.6, 3.25, 3.2314102564102565)","(10.0, 12.5, 12.303571428571429)","(5.0, 6.6, 6.504)","(8.5, 10.0, 9.533333333333333)","(19.0, 26.0, 24.714285714285715)","(31.0, 50.0, 49.6)","(6.5, 8.0, 7.866666666666666)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:38.237390,"(2.6, 3.25, 3.2314102564102565)","(10.0, 12.5, 12.313559322033898)","(5.0, 6.6, 6.504)","(8.5, 10.0, 9.626666666666667)","(19.0, 26.0, 24.333333333333332)","(31.0, 50.0, 49.6)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:39.304042,"(2.6, 3.25, 3.238306451612903)","(10.0, 12.5, 12.313559322033898)","(5.0, 6.6, 6.504)","(8.5, 10.0, 9.66060606060606)","(19.0, 26.0, 24.333333333333332)","(31.0, 50.0, 49.6)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:40.410800,"(2.5, 3.25, 3.238306451612903)","(10.0, 12.5, 12.313559322033898)","(5.0, 6.6, 6.504)","(8.0, 10.0, 9.742857142857142)","(19.0, 26.0, 24.333333333333332)","(31.0, 50.0, 49.6)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:41.550048,"(2.5, 3.25, 3.238306451612903)","(10.0, 12.5, 12.313559322033898)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.742857142857142)","(19.0, 26.0, 24.333333333333332)","(31.0, 50.0, 49.6)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:42.699629,"(2.5, 3.25, 3.238759689922481)","(10.0, 12.5, 12.313559322033898)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.762962962962963)","(19.0, 26.0, 24.333333333333332)","(31.0, 50.0, 41.6551724137931)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:43.854414,"(2.5, 3.25, 3.238759689922481)","(10.0, 12.5, 12.313559322033898)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.762962962962963)","(19.0, 26.0, 24.333333333333332)","(31.0, 46.0, 41.5)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:44.978193,"(2.5, 3.25, 3.238759689922481)","(10.0, 12.5, 12.313559322033898)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.762962962962963)","(19.0, 26.0, 24.333333333333332)","(31.0, 46.0, 41.5)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:46.047990,"(2.5, 3.25, 3.238759689922481)","(10.0, 12.5, 12.313559322033898)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.762962962962963)","(19.0, 26.0, 24.333333333333332)","(31.0, 46.0, 40.666666666666664)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:47.143766,"(2.5, 3.25, 3.238759689922481)","(10.0, 12.5, 12.313559322033898)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.762962962962963)","(19.0, 26.0, 24.333333333333332)","(31.0, 46.0, 40.666666666666664)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:48.245580,"(2.5, 3.25, 3.238759689922481)","(10.0, 12.5, 12.333333333333334)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.762962962962963)","(19.0, 26.0, 24.333333333333332)","(31.0, 46.0, 40.666666666666664)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.9609756097560975)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:49.390873,"(2.5, 3.25, 3.238759689922481)","(10.0, 12.5, 12.333333333333334)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.762962962962963)","(19.0, 26.0, 24.333333333333332)","(31.0, 46.0, 40.666666666666664)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.965)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:50.516030,"(2.5, 3.25, 3.238759689922481)","(10.0, 12.5, 12.333333333333334)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.762962962962963)","(19.0, 26.0, 24.333333333333332)","(31.0, 46.0, 40.18181818181818)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.965)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:51.626837,"(2.5, 3.25, 3.238759689922481)","(10.0, 12.5, 12.333333333333334)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.762962962962963)","(19.0, 26.0, 24.333333333333332)","(31.0, 46.0, 40.666666666666664)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.965)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:52.713281,"(2.5, 3.25, 3.238759689922481)","(10.0, 12.5, 12.333333333333334)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.762962962962963)","(19.0, 26.0, 24.333333333333332)","(31.0, 46.0, 40.24)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.965)","(101.0, 170.0, 108.75)"
07-01-2023 14:38:53.787892,"(2.5, 3.25, 3.238759689922481)","(10.0, 12.5, 12.333333333333334)","(5.0, 6.6, 6.5181818181818185)","(8.0, 10.0, 9.762962962962963)","(19.0, 26.0, 24.0)","(31.0, 46.0, 40.24)","(6.5, 8.0, 7.91764705882353)","(6.0, 7.0, 6.965)","(101.0, 170.0, 108.75)"
