,Allinga Blues,Rhonda Wine,Festival Dancer,Gable,Centennial,Paramount Rose
16-12-2022 11:10:19.186847,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:20.011497,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:20.884285,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:21.750165,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:22.601775,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:23.462996,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:24.356912,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:25.243994,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:26.113615,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:26.983644,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:27.886510,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:28.761306,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:29.642290,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:30.501352,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:31.338410,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:32.200868,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:33.069691,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:33.936384,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:34.758540,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:35.617034,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:36.517636,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:37.395155,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:38.265804,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:39.122574,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:39.990800,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:40.861368,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:41.738414,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:42.592230,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:43.414134,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:44.274868,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:45.131317,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:45.960416,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:46.786387,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:47.659880,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:48.552984,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:49.448986,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:50.290525,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:51.147031,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:52.006844,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:52.852762,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:53.690701,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:54.527097,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:55.344756,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:56.181167,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:57.025055,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:57.862659,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:58.735227,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:10:59.593687,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:00.465789,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:01.293091,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:02.154501,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:03.018678,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:03.856686,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:04.696672,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:05.522703,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:06.375279,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:07.227486,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:08.050948,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:08.912985,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:09.796322,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:10.652641,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:11.502436,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:12.345113,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:13.192723,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:14.046034,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:14.892644,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:15.710496,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:16.543450,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:17.399558,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:18.280571,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:19.124074,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:19.955148,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:20.848951,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:21.695286,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:22.567980,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:23.456403,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:24.287371,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:25.129483,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:25.965749,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:26.828582,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:27.679214,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:28.534430,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:29.410908,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:30.285307,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:31.142453,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:31.997920,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 16.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:32.864774,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:33.766824,"(5.5, 10.5, 6.128571428571429)","(2.8, 3.7, 2.985)","(6.5, 12.0, 8.879999999999999)","(6.5, 12.0, 10.6)","(13.0, 26.0, 22.0)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:34.612721,"(5.5, 10.5, 6.9)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:35.438939,"(5.5, 10.5, 7.342105263157895)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:36.302628,"(5.5, 10.5, 6.66)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:37.142936,"(5.5, 10.5, 7.468421052631579)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:37.984129,"(5.5, 10.5, 7.18235294117647)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:38.847943,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:39.708101,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:40.611761,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:41.484398,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:42.386296,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:43.236528,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:44.111672,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:45.038333,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:45.903029,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:46.742455,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:47.598305,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:48.463131,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
16-12-2022 11:11:49.333215,"(5.5, 10.5, 7.594736842105263)","(2.8, 3.7, 3.128)","(6.5, 12.0, 9.771428571428572)","(6.5, 12.0, 11.236363636363636)","(13.0, 26.0, 23.666666666666668)","(2.7, 4.6, 2.9636363636363634)"
