,Scarlet Bling,Limousine Cheeky,Jimmymcchowe,Crimson Rock Nz,Magic Tulhurst,Lucky Zara,American Shuffle Nz,Shannonsideal,Lara Tiara
06-01-2023 16:59:37.099445,"(3.3, 3.7, 3.044)","(3.7, 5.6, 4.3999999999999995)","(71.0, 200.0, 175.45454545454547)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 50.0, 35.2)"
06-01-2023 16:59:38.222366,"(3.3, 3.7, 3.044)","(3.7, 5.6, 4.3999999999999995)","(71.0, 200.0, 175.45454545454547)","(3.1, 99999, 99990)","(31.0, 100.0, 64.0)","(41.0, 130.0, 83.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 50.0, 35.2)"
06-01-2023 16:59:39.438724,"(3.3, 3.7, 3.044)","(3.7, 5.6, 4.3999999999999995)","(71.0, 200.0, 167.27272727272725)","(3.1, 99999, 99990)","(31.0, 100.0, 61.5)","(41.0, 130.0, 78.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 50.0, 34.0)"
06-01-2023 16:59:40.565007,"(3.3, 3.7, 3.044)","(3.7, 5.6, 4.3999999999999995)","(71.0, 190.0, 167.27272727272725)","(3.1, 99999, 99990)","(31.0, 95.0, 61.5)","(41.0, 120.0, 78.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 48.0, 34.0)"
06-01-2023 16:59:41.741115,"(3.3, 3.7, 3.044)","(3.7, 5.6, 4.3999999999999995)","(71.0, 190.0, 167.27272727272725)","(3.1, 99999, 99990)","(31.0, 95.0, 59.0)","(41.0, 120.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 48.0, 32.8)"
06-01-2023 16:59:42.869600,"(3.3, 3.7, 3.044)","(3.7, 5.6, 4.3999999999999995)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:44.067432,"(3.3, 3.65, 3.1)","(3.7, 5.6, 4.916666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:45.324976,"(3.3, 4.7, 3.79)","(3.7, 5.6, 5.45)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:46.506589,"(3.3, 4.7, 3.8)","(3.7, 6.4, 5.45)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:48.105694,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:49.499360,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:50.961363,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:52.252772,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:53.560080,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:54.817883,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:56.069688,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:57.391245,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 16:59:58.633205,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:00.016255,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:02.301159,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:03.695399,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:05.053022,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:06.431077,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:07.775412,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:09.097584,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:10.436972,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:11.721631,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:12.934694,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:14.155221,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:15.362188,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 22.375)"
06-01-2023 17:00:16.585375,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 38.0, 22.375)"
06-01-2023 17:00:17.813242,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 38.0, 26.799999999999997)"
06-01-2023 17:00:19.297532,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 36.0, 26.799999999999997)"
06-01-2023 17:00:20.690395,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 36.0, 26.799999999999997)"
06-01-2023 17:00:22.023006,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 36.0, 26.799999999999997)"
06-01-2023 17:00:24.022119,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 36.0, 26.799999999999997)"
06-01-2023 17:00:25.512101,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 36.0, 26.799999999999997)"
06-01-2023 17:00:26.902865,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 36.0, 23.5)"
06-01-2023 17:00:28.100240,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 48.0, 23.5)"
06-01-2023 17:00:29.222268,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:30.574858,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:31.857299,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:33.206182,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:34.585399,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:35.961849,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:37.253384,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:38.768708,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:40.179933,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:41.671948,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:42.963168,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:44.233939,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 159.0909090909091)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 32.8)"
06-01-2023 17:00:45.575106,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:00:46.849689,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:00:48.361805,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:00:50.041812,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:00:51.318433,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:00:52.706726,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:00:53.912693,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:00:55.156286,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:00:56.465512,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:00:57.767006,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:00:59.044404,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:01:00.227477,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:01:01.542146,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:01:02.858663,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:01:04.159501,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:01:05.428437,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:01:06.677877,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:01:07.898138,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 29.25)"
06-01-2023 17:01:09.049745,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 46.0, 19.214285714285715)"
06-01-2023 17:01:10.153546,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 36.0, 19.214285714285715)"
06-01-2023 17:01:11.198822,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 36.0, 19.214285714285715)"
06-01-2023 17:01:12.343931,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 34.0, 23.25)"
06-01-2023 17:01:13.510757,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 34.0, 23.25)"
06-01-2023 17:01:14.747032,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 34.0, 23.25)"
06-01-2023 17:01:16.003191,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 34.0, 23.25)"
06-01-2023 17:01:17.294188,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 34.0, 23.25)"
06-01-2023 17:01:18.655908,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 34.0, 23.25)"
06-01-2023 17:01:19.917883,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 34.0, 23.25)"
06-01-2023 17:01:21.168281,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 34.0, 23.25)"
06-01-2023 17:01:22.431539,"(3.3, 4.7, 3.8)","(3.7, 6.2, 5.316666666666666)","(71.0, 180.0, 147.14285714285714)","(3.1, 99999, 99990)","(31.0, 90.0, 59.0)","(41.0, 110.0, 73.0)","(7.0, 99999, 99990)","(8.0, 15.5, 11.833333333333334)","(14.0, 34.0, 23.25)"
