,Tomato Tears,Spring High Low,Howling Hoss,Zipping Loxley,Bassos Girl
04-01-2023 10:24:22.701524,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:23.504187,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:24.299547,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:25.161007,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:25.966005,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:26.796265,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:27.592883,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:28.375510,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:29.163278,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:29.972282,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:30.761427,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:31.638644,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:32.431840,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:33.235397,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:34.091783,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:34.890526,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:35.690432,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:36.499825,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:37.281690,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:38.085687,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:38.877423,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:39.678043,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:40.459521,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:41.274907,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:42.117363,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:42.960879,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:43.790044,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:44.663530,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:45.495594,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:46.317793,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:47.151426,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:48.014176,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:48.846506,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:49.713434,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:50.571903,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:51.376582,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.04, 1.7588372093023255)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:52.213217,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.04, 1.7588372093023255)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:53.065253,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.04, 1.7588372093023255)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:53.848146,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.04, 1.7588372093023255)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:54.626456,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.04, 1.7588372093023255)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:55.490196,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.04, 1.7588372093023255)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:56.293209,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8430434782608696)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:57.170076,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8430434782608696)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:58.053240,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:58.862137,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:59.681755,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:00.504640,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:01.306046,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:02.140531,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:03.064966,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:03.941546,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:04.852176,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:05.720123,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:06.586453,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:07.416038,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:08.213088,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:09.011351,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.6927272727272726)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:09.850571,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.6927272727272726)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:10.732115,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 14.416666666666668)"
04-01-2023 10:25:11.589924,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 12.625)"
04-01-2023 10:25:12.425854,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 12.75)"
04-01-2023 10:25:13.239352,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 12.5)"
04-01-2023 10:25:14.034650,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8518181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:25:14.841256,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.6927272727272726)","(26.0, 170.0, 80.0)","(10.0, 18.0, 12.75)"
04-01-2023 10:25:15.746877,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.6927272727272726)","(26.0, 170.0, 121.66666666666666)","(10.0, 18.0, 12.625)"
04-01-2023 10:25:16.637452,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.6927272727272726)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 12.625)"
04-01-2023 10:25:17.582569,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.304)","(1.6, 2.02, 1.8518181818181818)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:18.456511,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.453333333333333)","(1.6, 2.02, 1.8518181818181818)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:19.325206,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8518181818181818)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:20.114786,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8518181818181818)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:20.908966,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.6927272727272726)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:21.730054,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.6927272727272726)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:22.609901,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.6927272727272726)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:23.613179,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.743076923076923)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:24.717937,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.743076923076923)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:25.600442,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.743076923076923)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:26.463957,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.80125)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:27.369334,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.7661538461538462)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:28.342226,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:29.238426,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:30.143964,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:31.022947,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:31.864516,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:32.654691,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:33.519166,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:34.351629,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:35.256746,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 140.0, 121.66666666666666)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:36.140169,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.738181818181818)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:37.057455,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.738181818181818)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:37.890761,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:38.769848,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:39.597078,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:40.581289,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:41.515383,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:42.545780,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:43.499233,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:44.350271,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:45.196591,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:46.011701,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:46.812512,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:47.615768,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.738181818181818)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:48.490107,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.738181818181818)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:49.333159,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.738181818181818)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:50.133937,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:50.955242,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:51.761079,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:52.596439,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:53.506941,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.738181818181818)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:54.412338,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.738181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:55.258661,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.738181818181818)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:56.110987,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:56.959205,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:57.761921,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:58.623989,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:25:59.458449,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:26:00.252511,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.738181818181818)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:26:01.088323,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.738181818181818)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:26:01.887413,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
04-01-2023 10:26:02.693605,"(5.5, 11.5, 8.444444444444445)","(2.9, 5.2, 4.702222222222222)","(1.6, 2.02, 1.8676190476190477)","(26.0, 160.0, 138.33333333333334)","(10.0, 18.0, 13.333333333333332)"
