,Shakatie,Our Ruby Rose,Major Tralee,Malibu Dream,Betting Baron,Ark Nz,Tactfilly Miracle,Getaloadathisbro,Delightful Rainbow
05-01-2023 15:05:57.724525,"(3.7, 4.8, 4.728571428571429)","(13.0, 21.0, 18.5)","(3.1, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 13.0)","(71.0, 99999, 99990)","(4.6, 5.9, 5.316666666666666)","(11.0, 19.0, 18.75)","(6.0, 10.0, 9.5)"
05-01-2023 15:05:58.976537,"(3.7, 4.8, 4.728571428571429)","(13.0, 21.0, 18.5)","(3.1, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 13.0)","(71.0, 99999, 99990)","(4.6, 5.9, 5.266666666666667)","(11.0, 19.0, 18.75)","(6.0, 10.0, 10.2)"
05-01-2023 15:06:00.236464,"(3.7, 4.8, 4.728571428571429)","(13.0, 21.0, 18.5)","(3.1, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 13.0)","(71.0, 99999, 99990)","(4.6, 5.8, 5.45)","(11.0, 19.0, 18.27777777777778)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:01.380956,"(3.7, 4.8, 4.728571428571429)","(13.0, 21.0, 18.5)","(3.1, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 13.0)","(71.0, 99999, 99990)","(4.6, 5.7, 5.5)","(11.0, 18.5, 18.75)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:02.555548,"(3.7, 4.8, 4.709090909090909)","(13.0, 21.0, 18.5)","(3.1, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 13.0)","(71.0, 99999, 99990)","(4.6, 5.8, 5.5)","(11.0, 19.0, 18.75)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:03.800215,"(3.7, 4.8, 4.709090909090909)","(13.0, 21.0, 18.5)","(3.0, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 13.0)","(71.0, 99999, 99990)","(4.6, 5.8, 5.5)","(11.0, 19.0, 18.75)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:05.080016,"(3.7, 4.8, 4.709090909090909)","(13.0, 21.0, 18.5)","(3.0, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 13.0)","(71.0, 99999, 99990)","(4.6, 5.8, 5.5)","(11.0, 19.0, 18.27777777777778)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:06.421443,"(3.7, 4.8, 4.709090909090909)","(13.0, 21.0, 18.5)","(3.0, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 13.0)","(71.0, 99999, 99990)","(4.6, 5.8, 5.5)","(11.0, 18.5, 18.27777777777778)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:07.749667,"(3.7, 4.8, 4.709090909090909)","(13.0, 21.0, 18.9375)","(3.0, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 13.0)","(71.0, 99999, 99990)","(4.6, 5.8, 5.5)","(11.0, 18.5, 17.59090909090909)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:09.227585,"(3.7, 4.8, 4.709090909090909)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 13.0)","(71.0, 99999, 99990)","(4.6, 5.8, 5.5)","(11.0, 18.5, 17.59090909090909)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:10.640563,"(3.7, 4.8, 4.709090909090909)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 13.0)","(71.0, 99999, 99990)","(4.6, 5.8, 5.68)","(11.0, 18.5, 17.59090909090909)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:11.980998,"(3.7, 4.8, 4.709090909090909)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.275)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.5, 12.63888888888889)","(71.0, 99999, 99990)","(4.6, 5.8, 5.733333333333333)","(11.0, 18.5, 17.59090909090909)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:13.628249,"(3.7, 4.8, 4.76)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.377272727272727)","(26.0, 36.0, 28.666666666666668)","(13.0, 15.0, 12.576923076923077)","(71.0, 99999, 99990)","(4.6, 5.8, 5.911111111111111)","(11.0, 18.5, 17.59090909090909)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:15.174006,"(3.7, 4.8, 4.765217391304348)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.377272727272727)","(26.0, 36.0, 33.77777777777778)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.59090909090909)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:16.476636,"(3.7, 4.8, 4.765217391304348)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.3666666666666667)","(26.0, 36.0, 30.0)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.59090909090909)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:17.652682,"(3.7, 4.8, 4.733333333333333)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.3666666666666667)","(26.0, 36.0, 30.0)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.59090909090909)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:18.865890,"(3.7, 4.8, 4.76)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.325)","(26.0, 36.0, 30.0)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.59090909090909)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:20.026497,"(3.7, 4.9, 4.86)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.36875)","(26.0, 36.0, 30.0)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 16.75)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:21.099155,"(3.7, 4.9, 4.86)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.36875)","(26.0, 36.0, 30.0)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 16.75)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:22.263800,"(3.7, 4.9, 4.876470588235295)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.36875)","(26.0, 36.0, 30.0)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:23.496672,"(3.7, 4.9, 4.876470588235295)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.325)","(26.0, 36.0, 30.0)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:24.645082,"(3.7, 4.9, 4.876470588235295)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.325)","(26.0, 36.0, 30.0)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:25.813467,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 33.42857142857143)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:26.979317,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 33.42857142857143)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:28.220425,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 33.42857142857143)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:29.513269,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 33.42857142857143)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:30.756218,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 33.42857142857143)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:31.963624,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 33.42857142857143)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.2)"
05-01-2023 15:06:33.237975,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 33.42857142857143)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.25)"
05-01-2023 15:06:34.422034,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 33.42857142857143)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.181818181818182)"
05-01-2023 15:06:35.702520,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.25)","(26.0, 36.0, 34.44444444444444)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.181818181818182)"
05-01-2023 15:06:36.985521,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 34.44444444444444)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.181818181818182)"
05-01-2023 15:06:38.202346,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 34.44444444444444)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.181818181818182)"
05-01-2023 15:06:39.562318,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 34.44444444444444)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.181818181818182)"
05-01-2023 15:06:40.646451,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 34.44444444444444)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 10.181818181818182)"
05-01-2023 15:06:41.745878,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.1999999999999997)","(26.0, 36.0, 34.44444444444444)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 5.911111111111111)","(11.0, 18.5, 17.375)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:42.834590,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.1999999999999997)","(26.0, 36.0, 34.44444444444444)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.0, 6.088888888888889)","(11.0, 18.5, 17.375)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:43.876995,"(3.7, 4.9, 4.871428571428572)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.290909090909091)","(26.0, 36.0, 34.44444444444444)","(13.0, 15.0, 12.9)","(71.0, 99999, 99990)","(4.6, 6.2, 6.0)","(11.0, 18.5, 17.375)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:45.138481,"(3.7, 5.3, 5.1)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.25)","(26.0, 36.0, 34.44444444444444)","(13.0, 14.5, 13.38888888888889)","(71.0, 99999, 99990)","(4.6, 6.4, 6.088888888888889)","(11.0, 18.5, 17.375)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:46.237918,"(3.7, 5.3, 5.2)","(13.0, 19.5, 17.625)","(3.0, 3.4, 3.25)","(26.0, 36.0, 33.333333333333336)","(13.0, 14.5, 13.38888888888889)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 18.5, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:47.347513,"(3.7, 5.3, 5.2)","(13.0, 22.0, 18.25)","(3.0, 3.4, 3.25)","(26.0, 36.0, 33.333333333333336)","(13.0, 14.5, 13.38888888888889)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:48.713501,"(3.7, 5.2, 5.033333333333333)","(13.0, 21.0, 18.0)","(3.0, 3.4, 3.25)","(26.0, 42.0, 39.2)","(13.0, 14.0, 12.73076923076923)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:49.956069,"(3.7, 5.2, 5.233333333333333)","(13.0, 20.0, 17.5)","(3.0, 3.4, 3.25)","(26.0, 42.0, 39.2)","(13.0, 14.0, 12.73076923076923)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:51.161143,"(3.7, 5.3, 5.233333333333333)","(13.0, 20.0, 17.5)","(3.0, 3.4, 3.25)","(26.0, 42.0, 39.2)","(13.0, 14.0, 12.714285714285714)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:52.312441,"(3.7, 5.3, 5.222222222222222)","(13.0, 20.0, 17.5)","(3.0, 3.4, 3.25)","(26.0, 42.0, 39.2)","(13.0, 14.0, 12.714285714285714)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:53.370430,"(3.7, 5.2, 5.153846153846154)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.4, 3.25)","(26.0, 42.0, 39.2)","(13.0, 14.0, 13.0)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:54.441453,"(3.7, 5.3, 5.1)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.4, 3.1705882352941175)","(26.0, 42.0, 39.2)","(13.0, 13.5, 12.785714285714286)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:55.503815,"(3.7, 5.3, 5.2)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.35, 3.225)","(26.0, 42.0, 36.0)","(13.0, 13.5, 12.785714285714286)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:56.560490,"(3.7, 5.3, 5.2)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.35, 3.176923076923077)","(26.0, 42.0, 36.0)","(13.0, 13.5, 13.1)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:57.601216,"(3.7, 5.3, 5.15)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.35, 3.15)","(26.0, 42.0, 36.0)","(13.0, 13.5, 13.125)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:58.661776,"(3.7, 5.3, 5.15)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.35, 3.1588235294117646)","(26.0, 42.0, 36.0)","(13.0, 13.5, 13.125)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:06:59.699787,"(3.7, 5.3, 5.15)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.35, 3.1588235294117646)","(26.0, 42.0, 36.0)","(13.0, 13.5, 13.125)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:07:00.792228,"(3.7, 5.3, 5.15)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.35, 3.2346153846153847)","(26.0, 42.0, 36.375)","(13.0, 13.0, 12.5)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:07:01.930925,"(3.7, 5.3, 5.15)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.35, 3.2346153846153847)","(26.0, 42.0, 36.375)","(13.0, 13.0, 12.5)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 11.0, 9.92)"
05-01-2023 15:07:03.065979,"(3.7, 5.3, 5.25)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.35, 3.2346153846153847)","(26.0, 42.0, 38.45454545454545)","(13.0, 13.0, 12.5)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.5, 9.85)"
05-01-2023 15:07:04.181509,"(3.7, 5.3, 5.253846153846154)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.35, 3.2346153846153847)","(26.0, 42.0, 38.45454545454545)","(13.0, 13.0, 12.5)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.5, 9.85)"
05-01-2023 15:07:05.636761,"(3.7, 5.3, 5.216666666666667)","(13.0, 20.0, 18.571428571428573)","(3.0, 3.35, 3.2944444444444443)","(26.0, 42.0, 38.45454545454545)","(13.0, 14.0, 12.272727272727273)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.0, 9.8)"
05-01-2023 15:07:06.920413,"(3.7, 5.3, 5.133333333333333)","(13.0, 21.0, 20.0)","(3.0, 3.35, 3.2944444444444443)","(26.0, 42.0, 38.45454545454545)","(13.0, 13.5, 12.272727272727273)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.0, 9.8)"
05-01-2023 15:07:08.110760,"(3.7, 5.3, 5.133333333333333)","(13.0, 20.0, 19.166666666666668)","(3.0, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.45454545454545)","(13.0, 13.5, 12.272727272727273)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.0, 9.666666666666666)"
05-01-2023 15:07:09.529275,"(3.7, 5.3, 5.133333333333333)","(13.0, 20.0, 19.166666666666668)","(3.0, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.45454545454545)","(13.0, 13.5, 12.272727272727273)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.0, 9.6)"
05-01-2023 15:07:10.842662,"(3.7, 5.3, 5.216666666666667)","(13.0, 20.0, 19.166666666666668)","(3.0, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.45454545454545)","(13.0, 13.5, 12.833333333333334)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.0, 9.6)"
05-01-2023 15:07:12.110877,"(3.7, 5.3, 5.216666666666667)","(13.0, 20.0, 19.166666666666668)","(3.0, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.45454545454545)","(13.0, 13.5, 12.833333333333334)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.0, 9.6)"
05-01-2023 15:07:13.307333,"(3.7, 5.3, 5.216666666666667)","(13.0, 20.0, 19.166666666666668)","(3.0, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.45454545454545)","(13.0, 13.5, 12.5)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.0, 9.6)"
05-01-2023 15:07:14.416809,"(3.7, 5.3, 5.216666666666667)","(13.0, 20.0, 19.166666666666668)","(3.0, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.45454545454545)","(13.0, 13.0, 12.5)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.0, 9.52)"
05-01-2023 15:07:15.509040,"(3.7, 5.3, 5.216666666666667)","(13.0, 20.0, 19.166666666666668)","(3.0, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(13.0, 13.0, 12.5)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.0, 9.52)"
05-01-2023 15:07:16.581848,"(3.7, 5.3, 5.1)","(13.0, 20.0, 19.166666666666668)","(3.0, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(13.0, 13.0, 12.5)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 18.416666666666668)","(6.0, 10.0, 9.52)"
05-01-2023 15:07:17.702254,"(3.7, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(3.0, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(13.0, 13.0, 12.5)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 17.5)","(6.0, 10.0, 9.657142857142857)"
05-01-2023 15:07:18.865910,"(3.7, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(3.0, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(13.0, 13.0, 12.5)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 17.5)","(6.0, 10.0, 9.714285714285714)"
05-01-2023 15:07:19.979475,"(3.7, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(3.0, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(13.0, 13.0, 12.5)","(71.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(11.0, 19.0, 17.5)","(6.0, 10.0, 9.714285714285714)"
05-01-2023 15:07:21.279127,"(3.8, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(2.9, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(12.0, 14.0, 13.791666666666668)","(81.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(12.0, 19.0, 17.5)","(6.5, 10.0, 9.6)"
05-01-2023 15:07:22.387644,"(3.8, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(2.9, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(12.0, 13.5, 12.75)","(81.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(12.0, 19.0, 17.5)","(6.5, 10.0, 9.6)"
05-01-2023 15:07:23.540904,"(3.8, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(2.9, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(12.0, 13.0, 12.222222222222221)","(81.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(12.0, 19.0, 17.5)","(6.5, 11.5, 9.71111111111111)"
05-01-2023 15:07:24.712641,"(3.8, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(2.9, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(12.0, 13.0, 13.583333333333334)","(81.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(12.0, 19.0, 17.5)","(6.5, 11.5, 9.71111111111111)"
05-01-2023 15:07:25.800169,"(3.8, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(2.9, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(12.0, 14.0, 12.61111111111111)","(81.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(12.0, 19.0, 17.5)","(6.5, 11.5, 9.559999999999999)"
05-01-2023 15:07:26.921789,"(3.8, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(2.9, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(12.0, 13.5, 12.61111111111111)","(81.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(12.0, 19.0, 17.5)","(6.5, 11.0, 9.571428571428571)"
05-01-2023 15:07:27.979452,"(3.8, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(2.9, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(12.0, 13.0, 12.571428571428571)","(81.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(12.0, 19.0, 17.5)","(6.5, 10.5, 9.714285714285715)"
05-01-2023 15:07:29.067579,"(3.8, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(2.9, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(12.0, 13.0, 11.857142857142858)","(81.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(12.0, 19.0, 17.5)","(6.5, 10.5, 9.714285714285715)"
05-01-2023 15:07:30.157644,"(3.8, 5.3, 5.233333333333333)","(13.0, 20.0, 19.166666666666668)","(2.9, 3.35, 3.2944444444444443)","(21.0, 42.0, 38.75)","(12.0, 12.5, 11.857142857142858)","(81.0, 99999, 99990)","(4.6, 6.2, 6.088888888888889)","(12.0, 19.0, 17.5)","(6.5, 10.5, 9.714285714285715)"
