,Fiftyshades Cresco,Outa Control,Cc Jones Nz,Trebek,Bezzaboma,Springfield Shadow,Rocking Wroxton,Lochster,Illawong Lord
35,"[datetime.datetime(2022, 11, 28, 16, 42, 58, 26576), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 42, 58, 26576), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 42, 58, 26576), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 42, 58, 26576), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 42, 58, 26576), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 42, 58, 26576), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 42, 58, 26576), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 42, 58, 26576), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 42, 58, 26576), 26.0, 60.0]"
36,"[datetime.datetime(2022, 11, 28, 16, 42, 59, 247977), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 42, 59, 247977), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 42, 59, 247977), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 42, 59, 247977), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 42, 59, 247977), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 42, 59, 247977), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 42, 59, 247977), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 42, 59, 247977), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 42, 59, 247977), 26.0, 60.0]"
37,"[datetime.datetime(2022, 11, 28, 16, 43, 0, 500297), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 0, 500297), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 0, 500297), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 0, 500297), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 0, 500297), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 0, 500297), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 0, 500297), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 0, 500297), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 0, 500297), 26.0, 60.0]"
38,"[datetime.datetime(2022, 11, 28, 16, 43, 1, 723373), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 1, 723373), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 1, 723373), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 1, 723373), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 1, 723373), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 1, 723373), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 1, 723373), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 1, 723373), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 1, 723373), 26.0, 60.0]"
39,"[datetime.datetime(2022, 11, 28, 16, 43, 3, 289), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 3, 289), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 3, 289), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 3, 289), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 3, 289), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 3, 289), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 3, 289), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 3, 289), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 3, 289), 26.0, 60.0]"
40,"[datetime.datetime(2022, 11, 28, 16, 43, 4, 258492), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 4, 258492), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 4, 258492), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 4, 258492), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 4, 258492), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 4, 258492), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 4, 258492), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 4, 258492), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 4, 258492), 26.0, 60.0]"
41,"[datetime.datetime(2022, 11, 28, 16, 43, 5, 540319), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 5, 540319), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 5, 540319), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 5, 540319), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 5, 540319), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 5, 540319), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 5, 540319), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 5, 540319), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 5, 540319), 26.0, 60.0]"
42,"[datetime.datetime(2022, 11, 28, 16, 43, 6, 805546), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 6, 805546), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 6, 805546), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 6, 805546), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 6, 805546), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 6, 805546), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 6, 805546), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 6, 805546), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 6, 805546), 26.0, 60.0]"
43,"[datetime.datetime(2022, 11, 28, 16, 43, 8, 58221), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 8, 58221), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 8, 58221), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 8, 58221), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 8, 58221), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 8, 58221), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 8, 58221), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 8, 58221), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 8, 58221), 26.0, 60.0]"
44,"[datetime.datetime(2022, 11, 28, 16, 43, 9, 399058), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 9, 399058), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 9, 399058), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 9, 399058), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 9, 399058), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 9, 399058), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 9, 399058), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 9, 399058), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 9, 399058), 26.0, 60.0]"
45,"[datetime.datetime(2022, 11, 28, 16, 43, 10, 699139), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 10, 699139), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 10, 699139), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 10, 699139), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 10, 699139), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 10, 699139), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 10, 699139), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 10, 699139), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 10, 699139), 26.0, 60.0]"
46,"[datetime.datetime(2022, 11, 28, 16, 43, 11, 944093), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 11, 944093), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 11, 944093), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 11, 944093), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 11, 944093), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 11, 944093), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 11, 944093), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 11, 944093), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 11, 944093), 26.0, 60.0]"
47,"[datetime.datetime(2022, 11, 28, 16, 43, 13, 215964), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 13, 215964), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 13, 215964), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 13, 215964), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 13, 215964), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 13, 215964), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 13, 215964), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 13, 215964), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 13, 215964), 26.0, 60.0]"
48,"[datetime.datetime(2022, 11, 28, 16, 43, 14, 502061), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 14, 502061), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 14, 502061), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 14, 502061), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 14, 502061), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 14, 502061), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 14, 502061), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 14, 502061), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 14, 502061), 26.0, 60.0]"
49,"[datetime.datetime(2022, 11, 28, 16, 43, 15, 832462), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 43, 15, 832462), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 15, 832462), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 15, 832462), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 15, 832462), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 15, 832462), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 15, 832462), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 43, 15, 832462), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 15, 832462), 26.0, 60.0]"
50,"[datetime.datetime(2022, 11, 28, 16, 43, 17, 88199), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 17, 88199), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 17, 88199), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 17, 88199), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 17, 88199), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 17, 88199), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 17, 88199), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 43, 17, 88199), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 17, 88199), 26.0, 55.0]"
51,"[datetime.datetime(2022, 11, 28, 16, 43, 18, 329192), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 18, 329192), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 18, 329192), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 18, 329192), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 18, 330192), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 18, 330192), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 18, 330192), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 43, 18, 330192), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 18, 330192), 26.0, 55.0]"
52,"[datetime.datetime(2022, 11, 28, 16, 43, 19, 549030), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 19, 549030), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 19, 549030), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 19, 549030), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 19, 549030), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 19, 549030), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 19, 549030), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 43, 19, 549030), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 19, 549030), 26.0, 55.0]"
53,"[datetime.datetime(2022, 11, 28, 16, 43, 20, 774003), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 20, 774003), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 20, 774003), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 20, 774003), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 20, 774003), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 20, 774003), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 20, 774003), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 43, 20, 774003), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 20, 774003), 26.0, 55.0]"
54,"[datetime.datetime(2022, 11, 28, 16, 43, 21, 996315), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 21, 996315), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 21, 996315), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 21, 996315), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 21, 996315), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 21, 996315), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 21, 996315), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 43, 21, 996315), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 21, 996315), 26.0, 55.0]"
55,"[datetime.datetime(2022, 11, 28, 16, 43, 23, 230256), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 43, 23, 230256), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 23, 230256), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 23, 230256), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 23, 230256), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 23, 230256), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 23, 230256), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 43, 23, 230256), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 23, 230256), 26.0, 55.0]"
56,"[datetime.datetime(2022, 11, 28, 16, 43, 24, 610459), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 24, 610459), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 24, 610459), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 24, 610459), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 24, 610459), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 24, 610459), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 24, 610459), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 24, 610459), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 24, 610459), 26.0, 50.0]"
57,"[datetime.datetime(2022, 11, 28, 16, 43, 25, 983798), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 25, 983798), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 25, 983798), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 25, 983798), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 25, 983798), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 25, 983798), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 25, 983798), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 25, 983798), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 25, 983798), 26.0, 50.0]"
58,"[datetime.datetime(2022, 11, 28, 16, 43, 27, 238503), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 27, 238503), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 27, 238503), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 27, 238503), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 27, 238503), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 27, 238503), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 27, 238503), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 27, 238503), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 27, 238503), 26.0, 50.0]"
59,"[datetime.datetime(2022, 11, 28, 16, 43, 28, 479348), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 28, 479348), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 28, 479348), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 28, 479348), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 28, 479348), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 28, 479348), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 28, 479348), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 28, 479348), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 28, 479348), 26.0, 50.0]"
60,"[datetime.datetime(2022, 11, 28, 16, 43, 29, 725886), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 29, 725886), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 29, 725886), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 29, 725886), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 29, 725886), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 29, 725886), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 29, 725886), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 29, 725886), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 29, 725886), 26.0, 50.0]"
61,"[datetime.datetime(2022, 11, 28, 16, 43, 30, 951914), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 30, 951914), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 30, 951914), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 30, 951914), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 30, 951914), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 30, 951914), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 30, 951914), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 30, 951914), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 30, 951914), 26.0, 50.0]"
62,"[datetime.datetime(2022, 11, 28, 16, 43, 32, 158045), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 32, 158045), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 32, 158045), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 32, 158045), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 32, 158045), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 32, 158045), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 32, 158045), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 32, 158045), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 32, 158045), 26.0, 50.0]"
63,"[datetime.datetime(2022, 11, 28, 16, 43, 33, 378942), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 33, 378942), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 33, 378942), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 33, 378942), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 33, 378942), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 33, 378942), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 33, 378942), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 33, 378942), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 33, 378942), 26.0, 50.0]"
64,"[datetime.datetime(2022, 11, 28, 16, 43, 34, 591977), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 34, 591977), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 34, 591977), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 34, 591977), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 34, 591977), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 34, 591977), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 34, 591977), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 34, 591977), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 34, 591977), 26.0, 50.0]"
65,"[datetime.datetime(2022, 11, 28, 16, 43, 35, 815152), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 35, 815152), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 35, 815152), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 35, 815152), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 35, 815152), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 35, 815152), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 35, 815152), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 35, 815152), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 35, 815152), 26.0, 50.0]"
66,"[datetime.datetime(2022, 11, 28, 16, 43, 37, 44288), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 37, 44288), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 37, 44288), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 37, 44288), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 37, 44288), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 37, 44288), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 37, 44288), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 37, 44288), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 37, 44288), 26.0, 50.0]"
67,"[datetime.datetime(2022, 11, 28, 16, 43, 38, 270719), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 38, 270719), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 38, 270719), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 38, 270719), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 38, 270719), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 38, 270719), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 38, 270719), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 38, 270719), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 38, 270719), 26.0, 50.0]"
68,"[datetime.datetime(2022, 11, 28, 16, 43, 39, 485971), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 39, 485971), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 39, 485971), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 39, 485971), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 39, 485971), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 39, 485971), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 39, 485971), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 39, 485971), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 39, 485971), 26.0, 50.0]"
69,"[datetime.datetime(2022, 11, 28, 16, 43, 40, 700357), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 40, 700357), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 40, 700357), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 40, 700357), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 40, 700357), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 40, 700357), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 40, 700357), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 40, 700357), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 40, 700357), 26.0, 50.0]"
70,"[datetime.datetime(2022, 11, 28, 16, 43, 41, 924981), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 43, 41, 924981), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 43, 41, 924981), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 43, 41, 924981), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 43, 41, 924981), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 43, 41, 924981), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 43, 41, 924981), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 43, 41, 924981), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 43, 41, 924981), 26.0, 50.0]"
