,Atomic Rose,Chaos Magic,La Danta,Boston Belle,Fort Pike,Inpending Breeze,Pepper Point
15-12-2022 11:02:18.380189,"(2.25, 3.7, 3.466666666666667)","(2.5, 3.4, 3.0107692307692306)","(21.0, 200.0, 110.0)","(7.0, 7.2, 6.461538461538462)","(14.0, 29.0, 22.0)","(12.0, 40.0, 35.333333333333336)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:19.511549,"(2.25, 3.7, 3.466666666666667)","(2.5, 3.35, 3.1742857142857144)","(21.0, 200.0, 110.0)","(7.0, 7.2, 6.461538461538462)","(14.0, 29.0, 22.0)","(12.0, 40.0, 35.333333333333336)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:20.572616,"(2.25, 3.7, 3.466666666666667)","(2.5, 3.3, 3.06)","(21.0, 200.0, 110.0)","(7.0, 7.2, 6.714285714285714)","(14.0, 29.0, 22.0)","(12.0, 40.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:21.593942,"(2.25, 3.7, 3.2666666666666666)","(2.5, 3.2, 3.0345454545454547)","(21.0, 200.0, 110.0)","(7.0, 7.0, 6.714285714285714)","(14.0, 29.0, 22.0)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:22.857224,"(2.25, 3.7, 3.2666666666666666)","(2.5, 3.1, 2.973684210526316)","(21.0, 200.0, 110.0)","(7.0, 7.0, 6.714285714285714)","(14.0, 29.0, 22.0)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:24.113738,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.98, 2.9235294117647057)","(21.0, 200.0, 110.0)","(7.0, 7.0, 6.714285714285714)","(14.0, 29.0, 22.0)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:25.272096,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 110.0)","(7.0, 7.0, 6.714285714285714)","(14.0, 29.0, 22.0)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:26.513423,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 110.0)","(7.0, 7.0, 6.714285714285714)","(14.0, 29.0, 22.0)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:27.757898,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 110.0)","(7.0, 7.0, 6.714285714285714)","(14.0, 29.0, 22.0)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:29.092436,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 110.0)","(7.0, 7.0, 6.714285714285714)","(14.0, 29.0, 22.0)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:30.447785,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 110.0)","(7.0, 7.0, 6.714285714285714)","(14.0, 29.0, 22.0)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:31.726405,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 110.0)","(7.0, 7.0, 6.714285714285714)","(14.0, 29.0, 22.0)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:33.063799,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 110.0)","(7.0, 7.0, 6.714285714285714)","(14.0, 29.0, 22.0)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:34.333068,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 110.0)","(7.0, 7.0, 6.714285714285714)","(14.0, 29.0, 20.5)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:35.645595,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 56.8)","(7.0, 7.0, 6.212121212121212)","(14.0, 29.0, 20.5)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:36.829117,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 56.8)","(7.0, 7.4, 6.5)","(14.0, 29.0, 20.5)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:38.069026,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 56.8)","(7.0, 7.2, 6.5)","(14.0, 29.0, 24.75)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:39.260509,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 56.8)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.4)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:40.331130,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 56.8)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.4)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:41.355419,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 56.8)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.4)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:42.386027,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 56.8)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.4)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:43.365967,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 56.8)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.4)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:44.502565,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 56.8)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.4)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:45.688119,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 58.4)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.4)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:46.765859,"(2.25, 3.7, 3.2666666666666666)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 58.4)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.4)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:47.904690,"(2.25, 3.7, 3.44)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 58.4)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.4)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:49.018672,"(2.25, 3.7, 3.44)","(2.5, 2.96, 2.9235294117647057)","(21.0, 200.0, 58.4)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:50.194299,"(2.25, 3.7, 3.44)","(2.5, 2.96, 2.8323529411764703)","(21.0, 200.0, 58.4)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:51.440308,"(2.25, 3.7, 3.44)","(2.5, 2.96, 2.8323529411764703)","(21.0, 200.0, 58.4)","(7.0, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:52.570563,"(2.25, 3.7, 3.44)","(2.5, 2.96, 2.8326315789473684)","(21.0, 200.0, 58.4)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:53.744862,"(2.25, 3.7, 3.44)","(2.5, 2.9, 2.8289999999999997)","(21.0, 200.0, 58.4)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:54.939940,"(2.25, 3.7, 3.44)","(2.5, 2.88, 2.8289999999999997)","(21.0, 200.0, 58.4)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:56.137059,"(2.25, 3.7, 3.44)","(2.5, 2.88, 2.8289999999999997)","(21.0, 200.0, 58.4)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:57.332862,"(2.25, 3.7, 3.44)","(2.5, 2.88, 2.8289999999999997)","(21.0, 200.0, 58.4)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:58.448659,"(2.25, 3.7, 3.44)","(2.5, 2.88, 2.8289999999999997)","(21.0, 200.0, 58.4)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 500.0, 313.6)"
15-12-2022 11:02:59.548922,"(2.25, 3.7, 3.44)","(2.5, 2.88, 2.8289999999999997)","(21.0, 200.0, 58.4)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 500.0, 301.6)"
15-12-2022 11:03:00.637843,"(2.25, 3.7, 3.44)","(2.5, 2.88, 2.8289999999999997)","(21.0, 200.0, 58.4)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:01.697597,"(2.25, 3.7, 3.44)","(2.5, 2.88, 2.8289999999999997)","(21.0, 200.0, 58.4)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:02.705490,"(2.25, 3.7, 3.44)","(2.5, 2.88, 2.8289999999999997)","(21.0, 200.0, 58.4)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:03.701781,"(2.25, 3.7, 3.44)","(2.5, 2.88, 2.8289999999999997)","(21.0, 200.0, 58.4)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:04.650239,"(2.25, 3.7, 3.44)","(2.5, 2.88, 2.8289999999999997)","(21.0, 200.0, 110.0)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:05.642722,"(2.25, 3.7, 3.44)","(2.5, 2.88, 2.6533333333333333)","(21.0, 200.0, 56.8)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:06.643174,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.86, 2.757142857142857)","(21.0, 200.0, 56.8)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:07.663032,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.84, 2.7483333333333335)","(21.0, 200.0, 56.8)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:08.762947,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.84, 2.7483333333333335)","(21.0, 200.0, 56.8)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:09.915980,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.84, 2.7742857142857145)","(21.0, 200.0, 56.8)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:11.037068,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.8, 2.749)","(21.0, 200.0, 56.8)","(6.5, 7.2, 6.5)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:12.142688,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.8, 2.749)","(21.0, 200.0, 56.8)","(6.5, 7.2, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:13.139038,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.8, 2.749)","(21.0, 200.0, 56.8)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:14.138512,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.9, 2.86)","(21.0, 200.0, 56.8)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:15.114180,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.94, 2.7640000000000002)","(21.0, 200.0, 56.8)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:16.098918,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.94, 2.7640000000000002)","(21.0, 200.0, 56.8)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:17.168886,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.94, 2.7640000000000002)","(21.0, 200.0, 56.8)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:18.218187,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.94, 2.7640000000000002)","(21.0, 200.0, 56.8)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:19.331976,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.92, 2.817142857142857)","(21.0, 200.0, 56.8)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:20.503389,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.92, 2.817142857142857)","(21.0, 200.0, 56.8)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:21.644030,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.92, 2.817142857142857)","(21.0, 200.0, 56.8)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:22.789377,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.92, 2.817142857142857)","(21.0, 200.0, 56.8)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 37.0)","(41.0, 480.0, 301.6)"
15-12-2022 11:03:23.926469,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.92, 2.817142857142857)","(21.0, 200.0, 77.33333333333334)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 42.0, 32.0)","(41.0, 480.0, 295.6)"
15-12-2022 11:03:25.050477,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.92, 2.817142857142857)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:26.169597,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.92, 2.817142857142857)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:27.266530,"(2.25, 3.7, 3.3285714285714283)","(2.5, 3.15, 2.7568493150684934)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:28.293863,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.9, 2.8200000000000003)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.714285714285714)","(14.0, 29.0, 22.6)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:29.399699,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.9, 2.8200000000000003)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.714285714285714)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:30.475204,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.9, 2.8200000000000003)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.714285714285714)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:31.562988,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.9, 2.8200000000000003)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:32.811539,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.9, 2.8200000000000003)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:34.101223,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.9, 2.8200000000000003)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:35.315773,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.9, 2.7736842105263158)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:36.520402,"(2.25, 3.7, 3.3285714285714283)","(2.5, 3.05, 2.805263157894737)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:37.805894,"(2.25, 3.7, 3.3285714285714283)","(2.5, 3.0, 2.87)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:39.140143,"(2.25, 3.7, 3.3285714285714283)","(2.5, 3.0, 2.87)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:40.470816,"(2.25, 3.7, 3.3285714285714283)","(2.5, 3.0, 2.805)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:41.871154,"(2.25, 3.7, 3.3285714285714283)","(2.5, 3.0, 2.805)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:43.073785,"(2.25, 3.7, 3.3285714285714283)","(2.5, 3.0, 2.805)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:44.089012,"(2.25, 3.7, 3.3285714285714283)","(2.5, 3.0, 2.805)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:45.184633,"(2.25, 3.7, 3.3285714285714283)","(2.5, 3.1, 2.7800000000000002)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:46.192390,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.98, 2.882222222222222)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:47.285040,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.98, 2.882222222222222)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:48.341231,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.98, 2.882222222222222)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:49.471930,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.98, 2.882222222222222)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:50.585118,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.98, 2.882222222222222)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:51.702680,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.98, 2.821111111111111)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:52.701131,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.87)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:53.743647,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.87)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.0, 6.92)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:54.739986,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.87)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:55.837327,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.87)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 295.6)"
15-12-2022 11:03:56.938414,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.87)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 325.3333333333333)"
15-12-2022 11:03:58.099368,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.87)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 325.3333333333333)"
15-12-2022 11:03:59.294020,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.87)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 325.3333333333333)"
15-12-2022 11:04:00.510172,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.888888888888889)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 325.3333333333333)"
15-12-2022 11:04:01.706311,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.888888888888889)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 325.3333333333333)"
15-12-2022 11:04:02.876305,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.888888888888889)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 325.3333333333333)"
15-12-2022 11:04:04.057126,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.888888888888889)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 325.3333333333333)"
15-12-2022 11:04:05.207778,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.888888888888889)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 325.3333333333333)"
15-12-2022 11:04:06.351580,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.888888888888889)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 325.3333333333333)"
15-12-2022 11:04:07.383164,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.888888888888889)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 325.3333333333333)"
15-12-2022 11:04:08.425483,"(2.25, 3.7, 3.3285714285714283)","(2.5, 2.96, 2.888888888888889)","(21.0, 190.0, 77.33333333333334)","(6.5, 7.4, 6.875)","(14.0, 30.0, 23.2)","(12.0, 40.0, 32.0)","(41.0, 470.0, 325.3333333333333)"
