,Jessicas Story,Kyvalley Surfrider Nz,Bacardi Jess,Baarlinee,Sonnyboy,Midnight Avenger,Cheermeonimdancin,Aroha Koe,Meadowvalley Lover
06-01-2023 17:12:33.629894,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 6.8)","(41.0, 95.0, 69.5)","(14.0, 24.0, 19.6)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:34.950729,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 6.8)","(41.0, 95.0, 69.5)","(14.0, 24.0, 19.6)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:36.189535,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 6.8)","(41.0, 95.0, 69.5)","(14.0, 24.0, 19.6)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:37.488156,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 19.6)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:38.868870,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 19.6)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:40.201573,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 19.6)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:41.578533,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 19.6)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:42.976020,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.5200000000000005)","(41.0, 95.0, 75.4)","(14.0, 24.0, 19.6)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:44.392081,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:45.914933,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:47.308679,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:48.712615,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:50.136179,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:51.539575,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:52.970972,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:54.440155,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:55.974495,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:57.569095,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:12:59.078161,"(14.0, 22.0, 20.142857142857142)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:00.734047,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:02.391572,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:03.799487,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.4)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3685714285714288)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:05.201435,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.4)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:06.597338,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 75.4)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:08.349557,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:09.955370,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:11.580389,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:13.259099,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.2520000000000002)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:14.778932,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.2111111111111112)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:16.219069,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.486666666666667)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:17.639619,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:19.065618,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:20.424321,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:21.834036,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:23.211171,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:24.542778,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:25.874201,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.16)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:27.186621,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:28.480679,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:29.699830,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:30.913978,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 80.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:32.151694,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:33.308507,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:34.521059,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:35.728297,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:37.071056,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:38.423215,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:39.720455,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:41.045846,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:42.449798,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:43.926487,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:45.401420,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:47.192225,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.676923076923077)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:48.726065,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:50.153366,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:51.460671,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:52.878052,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.157777777777778)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:54.221392,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.22)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:55.626658,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3533333333333335)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:56.985442,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:13:58.404057,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:00.045967,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:02.093744,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:03.576063,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:05.028756,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:06.322899,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.55)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:07.752178,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.4)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:09.126701,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.4)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:10.495090,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 82.14285714285714)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.4)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:11.853570,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.4)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:13.235887,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.4)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:14.569644,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.4)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:15.930706,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.666666666666667)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:17.241934,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.666666666666667)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:18.438060,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.666666666666667)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
06-01-2023 17:14:19.664069,"(14.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(41.0, 95.0, 65.0)","(3.2, 5.1, 4.521428571428571)","(4.8, 8.0, 7.666666666666667)","(41.0, 95.0, 78.66666666666666)","(14.0, 24.0, 17.714285714285715)","(2.2, 2.62, 2.3000000000000003)","(10.0, 18.0, 14.0)"
