,Bourne Supremacy,Home Brew,Vendetta Reef,Bucket Of Oil,Dragon Inn,Pick Star
11-01-2023 10:15:40.155186,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:41.087988,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:42.051091,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:43.049039,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:44.040329,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:45.071548,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:46.149918,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:47.329517,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:48.505427,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:49.575645,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:50.720514,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:51.695165,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:52.695398,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:53.705249,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:54.670484,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:55.640866,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:56.518357,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:57.418873,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:58.318133,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:15:59.284441,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:00.336919,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:01.319417,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:02.371630,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:03.361646,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:04.363672,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:05.390441,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:06.404090,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:07.501098,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:08.589894,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:09.754055,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:10.862369,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:11.898072,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:12.862043,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:13.824487,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:14.776258,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:15.809675,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:16.836456,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:17.889874,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:18.876604,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:19.928806,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:20.944985,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:21.936907,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:22.913041,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:23.879875,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:24.908692,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:25.958264,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:26.970402,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:27.933766,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:28.894189,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:29.904971,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:30.883820,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:31.855664,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:32.813388,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:33.722852,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:34.675936,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:35.664825,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.96, 2.4207843137254903)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:36.573374,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:37.505346,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:38.435526,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:39.397509,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:40.382543,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:41.343576,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.729090909090909)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:42.386976,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:43.361728,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:44.294459,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:45.217394,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:46.174971,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:47.178868,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:48.173141,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:49.275775,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:50.341032,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:51.361922,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:52.358815,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:53.296037,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:54.309243,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:55.309714,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:56.497203,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:57.635815,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:16:58.751254,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:00.130483,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:01.166278,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:02.467584,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:03.534555,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:04.596688,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:05.687875,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:06.692341,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:07.685224,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:08.641403,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:09.564443,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:10.544730,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:11.470388,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:12.527165,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:13.527124,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:14.437743,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:15.393484,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:16.386748,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:17.368110,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:18.361358,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:19.313445,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:20.236485,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:21.153175,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:22.146460,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:23.127195,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:24.178051,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:25.240494,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
11-01-2023 10:17:26.255486,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.6, 5.475)"
