,Prosecute,Pinch A Banana,Amber Jack,Clover Energy,Tranquil Lexie,Skylahs Misfit,Dusty Boots,Clover Returns
15-12-2022 13:28:02.995893,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:04.209974,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:05.334181,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:06.346852,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:07.402997,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.0)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:08.416736,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.370588235294118)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:09.557559,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.370588235294118)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:10.726369,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.370588235294118)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:11.890632,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.370588235294118)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:13.031077,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.370588235294118)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:14.128576,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:15.149121,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:16.216136,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:17.324218,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:18.497897,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:19.627089,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:20.761100,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:21.914374,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.354545454545455)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:23.007658,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.354545454545455)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:24.100616,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:25.118599,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:26.131269,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:27.192618,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:28.308309,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:29.446141,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:30.508614,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:31.575620,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:32.598604,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:33.632969,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.316666666666667)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:34.729423,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:35.869496,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:37.009988,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.333333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:38.151062,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.0)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:39.182762,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.0)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:40.203901,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.0)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:41.184153,"(3.3, 4.8, 4.6)","(2.5, 2.7, 2.6384615384615384)","(4.2, 5.4, 5.0)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:42.197220,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.76, 2.6999999999999997)","(4.2, 5.9, 5.525)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 12.3)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:43.277975,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.76, 2.65)","(4.2, 5.9, 5.525)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 126.15384615384615)","(7.5, 15.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:44.357702,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.76, 2.65)","(4.2, 5.9, 5.525)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:45.445847,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.76, 2.6999999999999997)","(4.2, 5.9, 5.525)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:46.455469,"(3.3, 4.8, 4.6)","(2.5, 2.76, 2.6999999999999997)","(4.2, 5.9, 5.428571428571429)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:47.536143,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.6000000000000005)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:48.585720,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.6000000000000005)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:49.718255,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.6000000000000005)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:50.815454,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.6000000000000005)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:51.935876,"(3.3, 4.8, 4.6)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.633333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:53.024673,"(3.3, 4.8, 4.6)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.633333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:54.122487,"(3.3, 4.8, 4.6)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.633333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:55.163004,"(3.3, 4.8, 4.6)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.633333333333334)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:56.300513,"(3.3, 4.8, 4.6)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.428571428571429)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:57.425010,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.525)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:58.550680,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.525)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:28:59.754341,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.74, 2.6583333333333337)","(4.2, 5.9, 5.455555555555556)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 164.375)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:29:00.923172,"(3.3, 4.8, 4.6)","(2.5, 2.74, 2.7)","(4.2, 5.9, 5.6)","(10.0, 27.0, 18.333333333333332)","(41.0, 330.0, 126.15384615384615)","(7.5, 14.5, 13.0)","(18.0, 75.0, 41.526315789473685)","(18.0, 55.0, 31.2)"
15-12-2022 13:29:02.088492,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.74, 2.7)","(4.2, 5.9, 5.407692307692308)","(10.0, 27.0, 23.875)","(41.0, 330.0, 153.33333333333334)","(7.5, 14.5, 11.833333333333334)","(18.0, 75.0, 48.5)","(18.0, 55.0, 39.0)"
15-12-2022 13:29:03.303969,"(3.3, 4.8, 4.508333333333333)","(2.5, 2.74, 2.716666666666667)","(4.2, 5.9, 5.407692307692308)","(10.0, 27.0, 23.875)","(41.0, 330.0, 277.5)","(7.5, 14.5, 11.833333333333334)","(18.0, 75.0, 66.3076923076923)","(18.0, 55.0, 47.75)"
15-12-2022 13:29:04.443911,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.74, 2.7)","(4.2, 5.8, 5.31875)","(10.0, 27.0, 21.642857142857142)","(41.0, 320.0, 277.5)","(7.5, 14.5, 11.833333333333334)","(18.0, 70.0, 65.72727272727272)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:05.526948,"(3.3, 4.8, 4.6)","(2.5, 2.74, 2.7)","(4.2, 5.7, 5.2)","(10.0, 27.0, 21.642857142857142)","(41.0, 320.0, 277.5)","(7.5, 14.5, 11.833333333333334)","(18.0, 70.0, 66.46153846153845)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:06.621283,"(3.3, 4.8, 4.418181818181818)","(2.5, 2.74, 2.716666666666667)","(4.2, 5.7, 5.0)","(10.0, 27.0, 18.666666666666664)","(41.0, 320.0, 277.5)","(7.5, 14.5, 12.214285714285714)","(18.0, 70.0, 64.375)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:07.701058,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.74, 2.71)","(4.2, 5.7, 5.110526315789474)","(10.0, 27.0, 21.642857142857142)","(41.0, 320.0, 277.5)","(7.5, 14.0, 11.807692307692308)","(18.0, 70.0, 55.0)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:08.922514,"(3.3, 4.8, 4.45625)","(2.5, 2.74, 2.721538461538462)","(4.2, 5.7, 5.110526315789474)","(10.0, 27.0, 22.764705882352942)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.535714285714286)","(18.0, 70.0, 55.0)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:10.077384,"(3.3, 4.8, 4.4190476190476184)","(2.5, 2.74, 2.721538461538462)","(4.2, 5.7, 5.036842105263158)","(10.0, 27.0, 22.764705882352942)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.535714285714286)","(18.0, 70.0, 59.0)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:11.219147,"(3.3, 4.8, 4.32)","(2.5, 2.74, 2.721538461538462)","(4.2, 5.7, 5.036842105263158)","(10.0, 27.0, 22.764705882352942)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.535714285714286)","(18.0, 70.0, 67.06666666666666)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:12.366159,"(3.3, 4.8, 4.32)","(2.5, 2.74, 2.721538461538462)","(4.2, 5.7, 5.036842105263158)","(10.0, 27.0, 22.764705882352942)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.535714285714286)","(18.0, 70.0, 67.06666666666666)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:13.440888,"(3.3, 4.8, 4.4190476190476184)","(2.5, 2.74, 2.721538461538462)","(4.2, 5.7, 5.110526315789474)","(10.0, 27.0, 23.8)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.535714285714286)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:14.434778,"(3.3, 4.8, 4.4190476190476184)","(2.5, 2.74, 2.721538461538462)","(4.2, 5.7, 5.110526315789474)","(10.0, 27.0, 23.8)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.535714285714286)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:15.486296,"(3.3, 4.8, 4.4190476190476184)","(2.5, 2.74, 2.721538461538462)","(4.2, 5.7, 5.252000000000001)","(10.0, 27.0, 23.8)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.535714285714286)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:16.601488,"(3.3, 4.8, 4.32)","(2.5, 2.74, 2.716666666666667)","(4.2, 5.7, 5.140000000000001)","(10.0, 27.0, 23.8)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.535714285714286)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:17.740354,"(3.3, 4.8, 4.32)","(2.5, 2.74, 2.7)","(4.2, 5.7, 5.184210526315789)","(10.0, 27.0, 23.8)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.535714285714286)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:18.914615,"(3.3, 4.8, 4.4190476190476184)","(2.5, 2.74, 2.7)","(4.2, 5.7, 5.184210526315789)","(10.0, 27.0, 23.8)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.535714285714286)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:20.020371,"(3.3, 4.8, 4.657142857142857)","(2.5, 2.74, 2.716666666666667)","(4.2, 5.7, 5.184210526315789)","(10.0, 27.0, 23.8)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.535714285714286)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:21.079120,"(3.3, 4.8, 4.508333333333333)","(2.5, 2.74, 2.7)","(4.2, 5.7, 5.184210526315789)","(10.0, 27.0, 23.8)","(41.0, 320.0, 277.5)","(7.5, 13.5, 10.5625)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:22.077205,"(3.3, 4.8, 4.6)","(2.5, 2.74, 2.71)","(4.2, 5.7, 5.036842105263158)","(10.0, 27.0, 23.8)","(41.0, 320.0, 277.5)","(7.5, 13.0, 10.5625)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:23.216633,"(3.3, 4.8, 4.418181818181818)","(2.5, 2.74, 2.721538461538462)","(4.2, 5.7, 5.257894736842105)","(10.0, 27.0, 23.8)","(41.0, 320.0, 277.5)","(7.5, 13.0, 10.5625)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:24.349208,"(3.3, 4.8, 4.447058823529412)","(2.5, 2.74, 2.726666666666667)","(4.2, 5.7, 5.257894736842105)","(10.0, 27.0, 21.6)","(41.0, 320.0, 277.5)","(7.5, 13.0, 10.5625)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:25.493489,"(3.3, 4.8, 4.447058823529412)","(2.5, 2.74, 2.726666666666667)","(4.2, 5.7, 5.257894736842105)","(10.0, 27.0, 22.68)","(41.0, 320.0, 277.5)","(7.5, 13.0, 10.5625)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:26.565039,"(3.3, 4.8, 4.447058823529412)","(2.5, 2.74, 2.726666666666667)","(4.2, 5.7, 5.257894736842105)","(10.0, 27.0, 22.68)","(41.0, 320.0, 277.5)","(7.5, 13.0, 11.571428571428571)","(18.0, 70.0, 66.61538461538461)","(18.0, 50.0, 47.75)"
15-12-2022 13:29:27.519627,"(3.3, 4.7, 4.214285714285714)","(2.5, 2.74, 2.726666666666667)","(4.2, 5.7, 5.0)","(10.0, 27.0, 22.68)","(41.0, 320.0, 277.5)","(7.5, 13.0, 11.318181818181818)","(18.0, 70.0, 67.55555555555556)","(18.0, 50.0, 37.473684210526315)"
15-12-2022 13:29:28.560430,"(3.3, 4.7, 4.3136363636363635)","(2.5, 2.74, 2.705714285714286)","(4.2, 5.7, 5.110526315789474)","(10.0, 27.0, 22.68)","(41.0, 320.0, 277.5)","(7.5, 13.5, 12.545454545454545)","(18.0, 70.0, 67.55555555555556)","(18.0, 48.0, 37.473684210526315)"
15-12-2022 13:29:29.664669,"(3.3, 4.7, 4.3136363636363635)","(2.5, 2.74, 2.72)","(4.2, 5.7, 5.110526315789474)","(10.0, 27.0, 22.68)","(41.0, 320.0, 277.5)","(7.5, 13.5, 12.545454545454545)","(18.0, 70.0, 67.55555555555556)","(18.0, 48.0, 37.473684210526315)"
15-12-2022 13:29:30.751821,"(3.3, 4.7, 4.3136363636363635)","(2.5, 2.74, 2.705714285714286)","(4.2, 5.7, 5.110526315789474)","(10.0, 27.0, 22.68)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.75)","(18.0, 70.0, 67.55555555555556)","(18.0, 48.0, 37.473684210526315)"
15-12-2022 13:29:31.794945,"(3.3, 4.7, 4.3136363636363635)","(2.5, 2.74, 2.705714285714286)","(4.2, 5.7, 5.110526315789474)","(10.0, 27.0, 22.68)","(41.0, 320.0, 277.5)","(7.5, 13.5, 11.75)","(18.0, 70.0, 67.55555555555556)","(18.0, 48.0, 37.473684210526315)"
15-12-2022 13:29:32.830258,"(3.3, 4.7, 4.214285714285714)","(2.5, 2.92, 2.7520000000000002)","(4.2, 5.7, 4.688888888888889)","(10.0, 27.0, 22.68)","(41.0, 320.0, 256.25)","(7.5, 13.5, 12.545454545454545)","(18.0, 70.0, 67.55555555555556)","(18.0, 48.0, 33.714285714285715)"
15-12-2022 13:29:33.874180,"(3.3, 4.7, 4.3136363636363635)","(2.5, 2.92, 2.794)","(4.2, 5.7, 4.815789473684211)","(10.0, 27.0, 22.68)","(41.0, 320.0, 256.25)","(7.5, 13.0, 11.2)","(18.0, 70.0, 67.55555555555556)","(18.0, 48.0, 33.714285714285715)"
