,Typhoon Nellie,All Inn Aussie,Arrogant Garth,Greek Temptation,Give Him Time,Blue Bird Beach,Be Good Beach,Sketchy Russ
12-01-2023 16:39:27.626833,"(4.8, 5.6, 5.42)","(2.7, 3.55, 3.51)","(10.0, 21.0, 18.77777777777778)","(12.0, 14.0, 13.35)","(13.0, 20.0, 21.823529411764707)","(41.0, 60.0, 55.5)","(3.9, 4.6, 4.545454545454545)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:28.700374,"(4.8, 5.6, 5.42)","(2.7, 3.55, 3.486842105263158)","(10.0, 20.0, 19.625)","(12.0, 14.0, 13.35)","(13.0, 22.0, 22.047619047619047)","(41.0, 60.0, 55.5)","(3.9, 4.6, 4.523076923076923)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:29.872755,"(4.8, 5.6, 5.42)","(2.7, 3.55, 3.4884615384615385)","(10.0, 19.5, 18.75)","(12.0, 14.0, 13.35)","(13.0, 23.0, 20.7)","(41.0, 60.0, 53.0)","(3.9, 4.6, 4.545454545454545)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:31.062896,"(4.8, 5.6, 5.42)","(2.7, 3.55, 3.4833333333333334)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.35)","(13.0, 21.0, 20.5)","(41.0, 55.0, 51.5)","(3.9, 4.6, 4.545454545454545)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:32.233495,"(4.6, 5.6, 5.4222222222222225)","(2.7, 3.6, 3.5571428571428574)","(10.0, 19.0, 18.833333333333332)","(12.0, 14.0, 13.35)","(13.0, 21.0, 20.5)","(41.0, 55.0, 53.0)","(4.0, 4.6, 4.545454545454545)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:33.416893,"(4.6, 5.6, 5.4222222222222225)","(2.7, 3.55, 3.5318181818181817)","(10.0, 19.0, 18.833333333333332)","(12.0, 14.0, 13.35)","(13.0, 21.0, 20.5)","(41.0, 55.0, 53.0)","(4.0, 4.6, 4.523076923076923)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:34.422785,"(4.6, 5.6, 5.4222222222222225)","(2.7, 3.6, 3.54)","(10.0, 19.0, 18.8125)","(12.0, 14.0, 13.35)","(13.0, 21.0, 20.5)","(41.0, 55.0, 53.0)","(4.0, 4.6, 4.523076923076923)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:35.384438,"(4.6, 5.6, 5.4222222222222225)","(2.7, 3.6, 3.5125)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.35)","(13.0, 21.0, 20.625)","(41.0, 55.0, 58.0)","(4.0, 4.6, 4.523076923076923)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:36.481625,"(4.6, 5.6, 5.42)","(2.7, 3.55, 3.5166666666666666)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.35)","(13.0, 21.0, 20.625)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.523076923076923)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:37.670846,"(4.6, 5.6, 5.4222222222222225)","(2.7, 3.55, 3.5166666666666666)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.35)","(13.0, 21.0, 20.88)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.523076923076923)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:38.758992,"(4.6, 5.6, 5.4222222222222225)","(2.7, 3.55, 3.4863636363636363)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.35)","(13.0, 21.0, 22.896551724137932)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:39.866008,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.5026315789473683)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.35)","(13.0, 24.0, 22.896551724137932)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:41.007268,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.5026315789473683)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.409090909090908)","(13.0, 24.0, 22.333333333333332)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:42.100764,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.5026315789473683)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.439024390243903)","(13.0, 24.0, 22.333333333333332)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:43.222924,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.5026315789473683)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.439024390243903)","(13.0, 24.0, 22.73913043478261)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:44.191993,"(4.6, 5.6, 5.464285714285714)","(2.7, 3.55, 3.5026315789473683)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.439024390243903)","(13.0, 23.0, 22.73913043478261)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:45.202640,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.5055555555555555)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.439024390243903)","(13.0, 23.0, 22.11764705882353)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:46.203164,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.5055555555555555)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.439024390243903)","(13.0, 23.0, 22.11764705882353)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:47.219383,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.5055555555555555)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.439024390243903)","(13.0, 23.0, 22.166666666666668)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:48.354662,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.5055555555555555)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.439024390243903)","(13.0, 23.0, 22.166666666666668)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:49.412144,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.5055555555555555)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.439024390243903)","(13.0, 23.0, 22.166666666666668)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:50.591481,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.5055555555555555)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.439024390243903)","(13.0, 23.0, 22.166666666666668)","(41.0, 70.0, 58.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:51.702373,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.492857142857143)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.439024390243903)","(13.0, 23.0, 22.166666666666668)","(41.0, 70.0, 58.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 8.8, 8.775)"
12-01-2023 16:39:52.683691,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.492857142857143)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.35135135135135)","(13.0, 23.0, 22.166666666666668)","(41.0, 70.0, 58.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 9.0, 8.793103448275861)"
12-01-2023 16:39:53.661472,"(4.6, 5.6, 5.454545454545455)","(2.7, 3.55, 3.5166666666666666)","(10.0, 19.0, 18.75)","(12.0, 14.0, 13.862068965517242)","(13.0, 23.0, 22.166666666666668)","(41.0, 70.0, 58.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 9.0, 8.793103448275861)"
12-01-2023 16:39:54.624394,"(4.6, 5.5, 5.462962962962963)","(2.7, 3.55, 3.5)","(10.0, 19.0, 18.75)","(12.0, 15.0, 14.571428571428571)","(13.0, 23.0, 20.692307692307693)","(41.0, 70.0, 58.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 9.0, 8.807407407407407)"
12-01-2023 16:39:55.597405,"(4.6, 5.4, 5.394736842105264)","(2.7, 3.55, 3.5)","(10.0, 19.0, 18.75)","(12.0, 15.0, 14.4375)","(13.0, 23.0, 20.272727272727273)","(41.0, 70.0, 59.0)","(4.0, 4.6, 4.510344827586207)","(6.5, 9.0, 8.824)"
12-01-2023 16:39:56.658968,"(4.6, 5.3, 5.286111111111111)","(2.7, 3.55, 3.492857142857143)","(10.0, 19.0, 18.88888888888889)","(12.0, 15.5, 14.777777777777779)","(13.0, 23.0, 20.272727272727273)","(41.0, 70.0, 56.8)","(4.0, 4.6, 4.510344827586207)","(6.5, 9.0, 8.933333333333334)"
12-01-2023 16:39:57.737157,"(4.6, 5.2, 5.12)","(2.7, 3.55, 3.492857142857143)","(10.0, 19.0, 18.88888888888889)","(12.0, 16.0, 15.380952380952381)","(13.0, 23.0, 20.272727272727273)","(41.0, 70.0, 57.77777777777778)","(4.0, 4.6, 4.523076923076923)","(6.5, 9.0, 8.897777777777778)"
12-01-2023 16:39:58.762865,"(4.6, 5.2, 5.094117647058823)","(2.7, 3.55, 3.5233333333333334)","(10.0, 19.0, 18.88888888888889)","(12.0, 15.5, 15.40909090909091)","(13.0, 23.0, 20.7)","(41.0, 70.0, 62.85714285714286)","(4.0, 4.6, 4.535483870967742)","(6.5, 9.2, 8.98)"
12-01-2023 16:39:59.695363,"(4.6, 5.2, 5.128571428571428)","(2.7, 3.55, 3.505)","(10.0, 19.5, 19.147058823529413)","(12.0, 15.5, 15.2)","(13.0, 21.0, 20.7)","(41.0, 70.0, 58.888888888888886)","(4.0, 4.6, 4.535483870967742)","(6.5, 9.0, 8.725)"
12-01-2023 16:40:00.647052,"(4.6, 5.3, 5.138297872340425)","(2.7, 3.55, 3.5233333333333334)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.375)","(13.0, 21.0, 19.75)","(41.0, 70.0, 58.888888888888886)","(4.0, 4.6, 4.615151515151515)","(6.5, 8.8, 8.695652173913043)"
12-01-2023 16:40:01.643270,"(4.6, 5.2, 5.1117647058823525)","(2.7, 3.55, 3.492857142857143)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.41304347826087)","(13.0, 21.0, 20.285714285714285)","(41.0, 70.0, 58.888888888888886)","(4.0, 4.7, 4.615151515151515)","(6.5, 8.8, 8.695652173913043)"
12-01-2023 16:40:02.687394,"(4.6, 5.1, 5.076923076923077)","(2.7, 3.55, 3.5)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.454545454545455)","(13.0, 21.0, 19.94736842105263)","(41.0, 70.0, 62.5)","(4.0, 4.7, 4.701351351351351)","(6.5, 8.8, 8.50909090909091)"
12-01-2023 16:40:04.023353,"(4.6, 5.3, 5.1375)","(2.7, 3.55, 3.4692307692307693)","(10.0, 19.5, 19.147058823529413)","(12.0, 15.5, 15.444444444444445)","(13.0, 21.0, 20.444444444444443)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.9, 4.7785714285714285)","(6.5, 8.6, 8.566666666666666)"
12-01-2023 16:40:05.191643,"(4.6, 5.2, 5.1375)","(2.7, 3.5, 3.4692307692307693)","(10.0, 19.5, 19.147058823529413)","(12.0, 15.5, 15.363636363636363)","(13.0, 21.0, 19.8)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.7785714285714285)","(6.5, 8.6, 8.576470588235294)"
12-01-2023 16:40:06.336641,"(4.6, 5.2, 5.076470588235294)","(2.7, 3.5, 3.4692307692307693)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.363636363636363)","(13.0, 21.0, 18.9375)","(41.0, 70.0, 62.5)","(4.0, 4.8, 4.7785714285714285)","(6.5, 8.8, 8.7)"
12-01-2023 16:40:07.399477,"(4.6, 5.2, 5.104)","(2.7, 3.5, 3.4545454545454546)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.363636363636363)","(13.0, 19.5, 18.666666666666668)","(41.0, 70.0, 64.23076923076923)","(4.0, 4.8, 4.747058823529412)","(6.5, 8.8, 8.769230769230768)"
12-01-2023 16:40:08.584762,"(4.6, 5.3, 5.14)","(2.7, 3.5, 3.446428571428571)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.363636363636363)","(13.0, 19.0, 18.181818181818183)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.747058823529412)","(6.5, 9.0, 8.769230769230768)"
12-01-2023 16:40:09.775967,"(4.6, 5.2, 5.1)","(2.7, 3.5, 3.44)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.363636363636363)","(13.0, 19.0, 18.543478260869566)","(41.0, 70.0, 62.5)","(4.0, 4.8, 4.764285714285714)","(7.0, 9.0, 8.82)"
12-01-2023 16:40:10.919027,"(4.6, 5.1, 5.069999999999999)","(2.7, 3.45, 3.44)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.363636363636363)","(13.0, 19.0, 18.7)","(41.0, 70.0, 62.5)","(4.0, 4.8, 4.772222222222222)","(7.0, 9.0, 8.82)"
12-01-2023 16:40:12.224603,"(4.6, 5.1, 4.97741935483871)","(2.7, 3.5, 3.4208333333333334)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.363636363636363)","(13.0, 21.0, 19.8)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.772222222222222)","(7.0, 9.0, 8.822222222222223)"
12-01-2023 16:40:13.378746,"(4.6, 5.1, 5.0)","(2.7, 3.5, 3.4208333333333334)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.363636363636363)","(13.0, 21.0, 19.8)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.772222222222222)","(7.0, 9.0, 8.783333333333333)"
12-01-2023 16:40:14.476471,"(4.6, 5.1, 5.003030303030303)","(2.7, 3.5, 3.4095238095238094)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.363636363636363)","(13.0, 21.0, 19.65)","(41.0, 70.0, 62.5)","(4.0, 4.8, 4.772222222222222)","(7.0, 9.0, 8.728)"
12-01-2023 16:40:15.586831,"(4.6, 5.1, 4.9731707317073175)","(2.7, 3.5, 3.4095238095238094)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.481481481481481)","(13.0, 21.0, 20.25)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.772222222222222)","(7.0, 9.0, 8.714285714285714)"
12-01-2023 16:40:16.721249,"(4.6, 5.0, 4.925000000000001)","(2.7, 3.5, 3.425)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.481481481481481)","(13.0, 21.0, 20.4)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.781481481481482)","(7.0, 9.0, 8.714285714285714)"
12-01-2023 16:40:17.766491,"(4.6, 5.0, 4.925000000000001)","(2.7, 3.5, 3.425)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.461538461538462)","(13.0, 21.0, 20.1)","(41.0, 70.0, 62.5)","(4.0, 4.8, 4.796666666666667)","(7.0, 9.0, 8.714285714285714)"
12-01-2023 16:40:18.856456,"(4.6, 5.0, 4.92)","(2.7, 3.5, 3.42)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.461538461538462)","(13.0, 21.0, 20.4)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.796666666666667)","(7.0, 9.0, 8.714285714285714)"
12-01-2023 16:40:19.911025,"(4.6, 5.0, 4.925000000000001)","(2.7, 3.5, 3.456730769230769)","(10.0, 19.5, 19.166666666666668)","(12.0, 16.0, 15.461538461538462)","(13.0, 21.0, 20.4)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.796666666666667)","(7.0, 9.0, 8.741935483870968)"
12-01-2023 16:40:20.964662,"(4.6, 5.0, 4.915)","(2.7, 3.5, 3.448)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.461538461538462)","(13.0, 21.0, 20.029411764705884)","(41.0, 70.0, 62.5)","(4.0, 4.8, 4.796666666666667)","(7.0, 9.0, 8.741935483870968)"
12-01-2023 16:40:21.976243,"(4.6, 5.0, 4.912)","(2.7, 3.5, 3.4428571428571426)","(10.0, 19.5, 19.147058823529413)","(12.0, 16.0, 15.461538461538462)","(13.0, 21.0, 20.029411764705884)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.796666666666667)","(7.0, 9.0, 8.75)"
12-01-2023 16:40:22.999150,"(4.6, 5.0, 4.912)","(2.7, 3.5, 3.448)","(10.0, 19.5, 19.289473684210527)","(12.0, 16.0, 15.461538461538462)","(13.0, 21.0, 20.029411764705884)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.796666666666667)","(7.0, 9.0, 8.75)"
12-01-2023 16:40:24.300272,"(4.6, 5.0, 4.912)","(2.7, 3.5, 3.448)","(10.0, 19.5, 19.333333333333332)","(12.0, 16.0, 15.44)","(13.0, 21.0, 20.029411764705884)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.796666666666667)","(7.0, 9.0, 8.741935483870968)"
12-01-2023 16:40:25.782341,"(4.4, 5.0, 4.912)","(2.7, 3.5, 3.4357142857142855)","(10.0, 19.5, 19.357142857142858)","(12.0, 16.0, 15.44)","(13.0, 21.0, 19.833333333333332)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.796666666666667)","(7.0, 9.0, 8.741935483870968)"
12-01-2023 16:40:26.898838,"(4.4, 5.0, 4.912)","(2.7, 3.5, 3.4357142857142855)","(10.0, 19.5, 19.071428571428573)","(12.0, 16.0, 15.461538461538462)","(13.0, 20.0, 19.714285714285715)","(41.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.796666666666667)","(7.0, 9.0, 8.741935483870968)"
12-01-2023 16:40:28.063574,"(4.4, 5.0, 4.912)","(2.8, 3.5, 3.426315789473684)","(10.0, 19.5, 20.03846153846154)","(12.0, 16.0, 15.461538461538462)","(15.0, 20.0, 19.833333333333332)","(31.0, 70.0, 62.5)","(4.0, 4.8, 4.796666666666667)","(7.0, 9.0, 8.741935483870968)"
12-01-2023 16:40:29.680103,"(4.4, 5.0, 4.912)","(2.8, 3.5, 3.4157894736842103)","(10.0, 21.0, 19.76923076923077)","(12.0, 16.0, 15.44)","(15.0, 20.0, 19.833333333333332)","(31.0, 70.0, 59.09090909090909)","(4.0, 4.8, 4.796666666666667)","(7.0, 9.0, 8.741935483870968)"
12-01-2023 16:40:31.241360,"(4.4, 5.0, 4.910344827586207)","(2.8, 3.5, 3.426086956521739)","(10.0, 21.0, 17.85)","(12.0, 16.0, 15.26923076923077)","(15.0, 20.0, 19.714285714285715)","(31.0, 70.0, 58.266666666666666)","(4.0, 4.8, 4.809433962264151)","(7.0, 9.0, 8.608)"
12-01-2023 16:40:32.537418,"(4.4, 5.3, 5.266666666666667)","(2.8, 3.5, 3.422222222222222)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 20.0, 19.733333333333334)","(31.0, 70.0, 61.75)","(4.0, 4.9, 4.798305084745763)","(7.0, 8.8, 8.579310344827586)"
12-01-2023 16:40:33.782648,"(4.4, 5.3, 5.294642857142857)","(2.8, 3.5, 3.422222222222222)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 20.0, 19.846153846153847)","(31.0, 70.0, 61.2)","(4.0, 4.9, 4.78923076923077)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:35.066560,"(4.4, 5.4, 5.310526315789474)","(2.8, 3.5, 3.422222222222222)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 20.0, 21.5)","(31.0, 70.0, 58.56)","(4.0, 4.9, 4.78923076923077)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:36.213227,"(4.4, 5.4, 5.311764705882353)","(2.8, 3.5, 3.408139534883721)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 22.0, 21.272727272727273)","(31.0, 70.0, 58.56)","(4.0, 4.9, 4.78923076923077)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:37.377593,"(4.4, 5.4, 5.310526315789474)","(2.8, 3.45, 3.408139534883721)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 22.0, 20.736842105263158)","(31.0, 70.0, 58.56)","(4.0, 4.9, 4.758536585365854)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:38.747804,"(4.4, 5.4, 5.310526315789474)","(2.8, 3.45, 3.408139534883721)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 22.0, 20.736842105263158)","(31.0, 70.0, 58.56)","(4.0, 4.8, 4.758536585365854)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:39.933448,"(4.4, 5.4, 5.310526315789474)","(2.8, 3.45, 3.408139534883721)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 22.0, 20.736842105263158)","(31.0, 70.0, 58.56)","(4.0, 4.8, 4.743333333333333)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:41.141142,"(4.4, 5.4, 5.311764705882353)","(2.8, 3.45, 3.4214285714285717)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 22.0, 20.736842105263158)","(31.0, 70.0, 58.56)","(4.0, 4.8, 4.719148936170212)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:42.345205,"(4.4, 5.4, 5.35625)","(2.8, 3.45, 3.4236842105263157)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 22.0, 20.466666666666665)","(31.0, 70.0, 60.37037037037037)","(4.0, 4.8, 4.775)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:43.473614,"(4.4, 5.4, 5.381818181818182)","(2.8, 3.45, 3.4236842105263157)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 21.0, 20.56756756756757)","(31.0, 70.0, 60.37037037037037)","(4.2, 4.8, 4.761764705882353)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:44.713050,"(4.4, 5.4, 5.375)","(2.8, 3.45, 3.4236842105263157)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 21.0, 20.8125)","(31.0, 70.0, 60.37037037037037)","(4.2, 4.8, 4.761764705882353)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:45.815426,"(4.4, 5.4, 5.35625)","(2.8, 3.45, 3.4236842105263157)","(10.0, 18.0, 17.6875)","(12.0, 16.0, 15.333333333333334)","(15.0, 21.0, 20.8125)","(31.0, 70.0, 60.37037037037037)","(4.2, 4.8, 4.738095238095238)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:47.154561,"(4.4, 5.4, 5.35625)","(2.8, 3.45, 3.435714285714286)","(10.0, 18.0, 17.6875)","(12.0, 15.0, 14.892857142857142)","(15.0, 21.0, 20.25)","(31.0, 70.0, 60.37037037037037)","(4.2, 4.8, 4.825714285714286)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:48.332759,"(4.4, 5.4, 5.391666666666667)","(2.8, 3.45, 3.422727272727273)","(10.0, 18.0, 17.6875)","(12.0, 15.0, 14.892857142857142)","(15.0, 21.0, 20.25)","(31.0, 70.0, 60.37037037037037)","(4.2, 4.9, 4.825714285714286)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:49.617973,"(4.4, 5.4, 5.357142857142858)","(2.8, 3.45, 3.4166666666666665)","(10.0, 18.0, 17.6875)","(12.0, 15.0, 14.892857142857142)","(15.0, 22.0, 20.625)","(41.0, 70.0, 58.75)","(4.2, 4.9, 4.935294117647059)","(7.0, 8.8, 8.573333333333334)"
12-01-2023 16:40:50.839859,"(4.4, 5.4, 5.357142857142858)","(2.8, 3.45, 3.4158536585365855)","(10.0, 18.0, 17.642857142857142)","(12.0, 15.5, 14.892857142857142)","(15.0, 21.0, 20.625)","(41.0, 60.0, 58.75)","(4.2, 5.0, 4.94)","(7.0, 8.8, 8.428571428571429)"
12-01-2023 16:40:52.003373,"(4.4, 5.4, 5.35)","(2.8, 3.45, 3.4075)","(10.0, 18.5, 18.25)","(12.0, 15.5, 14.892857142857142)","(15.0, 21.0, 20.833333333333332)","(41.0, 60.0, 58.75)","(4.2, 5.0, 4.937209302325582)","(7.0, 8.6, 8.399999999999999)"
12-01-2023 16:40:53.088232,"(4.4, 5.4, 5.35)","(2.8, 3.45, 3.416666666666667)","(10.0, 18.5, 18.071428571428573)","(12.0, 15.5, 14.892857142857142)","(15.0, 21.0, 20.833333333333332)","(41.0, 60.0, 58.75)","(4.2, 5.0, 4.937209302325582)","(7.0, 8.6, 8.399999999999999)"
12-01-2023 16:40:54.255276,"(4.4, 5.4, 5.366666666666667)","(2.8, 3.45, 3.416666666666667)","(10.0, 18.5, 17.9)","(12.0, 15.5, 14.892857142857142)","(15.0, 21.0, 20.357142857142858)","(41.0, 60.0, 61.05263157894737)","(4.2, 5.0, 4.937209302325582)","(7.0, 8.6, 8.399999999999999)"
12-01-2023 16:40:55.372878,"(4.4, 5.4, 5.366666666666667)","(2.8, 3.4, 3.3982758620689655)","(10.0, 18.5, 17.9)","(12.0, 15.5, 14.892857142857142)","(15.0, 21.0, 20.0)","(41.0, 65.0, 59.130434782608695)","(4.2, 5.0, 4.9169230769230765)","(7.0, 8.6, 8.399999999999999)"
12-01-2023 16:40:56.454845,"(4.4, 5.4, 5.344444444444444)","(2.8, 3.45, 3.4119047619047618)","(10.0, 18.5, 17.9)","(12.0, 15.5, 14.892857142857142)","(15.0, 21.0, 20.357142857142858)","(41.0, 65.0, 59.130434782608695)","(4.2, 5.0, 4.921739130434783)","(7.0, 8.6, 8.459999999999999)"
12-01-2023 16:40:57.530753,"(4.4, 5.4, 5.357142857142858)","(2.8, 3.45, 3.4119047619047618)","(10.0, 18.5, 17.9)","(12.0, 15.5, 14.958333333333334)","(15.0, 21.0, 20.357142857142858)","(41.0, 65.0, 59.130434782608695)","(4.2, 5.0, 4.925333333333334)","(7.0, 8.6, 8.525)"
12-01-2023 16:40:58.690680,"(4.4, 5.4, 5.366666666666667)","(2.8, 3.45, 3.4119047619047618)","(10.0, 18.5, 17.9)","(12.0, 15.5, 14.958333333333334)","(15.0, 21.0, 20.357142857142858)","(41.0, 65.0, 59.130434782608695)","(4.2, 5.0, 4.941666666666666)","(7.0, 8.6, 8.466666666666667)"
12-01-2023 16:40:59.851274,"(4.4, 5.4, 5.384615384615385)","(2.8, 3.45, 3.4119047619047618)","(10.0, 18.5, 17.9)","(12.0, 15.5, 14.846153846153847)","(15.0, 21.0, 20.25)","(41.0, 65.0, 59.130434782608695)","(4.2, 5.0, 4.93921568627451)","(7.0, 8.6, 8.9)"
