,Gabbys Ideal,Motu Amethyst Nz,Judge Jujon,Voodoo Fella,Sharp Shooter,Rock Supreme,Jet Force,Miss Mia,Miss Fernandez
15-12-2022 15:44:20.862346,"(3.5, 4.3, 4.284)","(7.5, 99999, 99990)","(14.0, 21.0, 19.666666666666668)","(8.0, 8.8, 8.60909090909091)","(31.0, 75.0, 66.42857142857143)","(21.0, 44.0, 40.666666666666664)","(5.0, 7.0, 6.745454545454546)","(6.0, 7.4, 7.04)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:22.090618,"(3.5, 4.3, 4.284)","(7.5, 99999, 99990)","(14.0, 21.0, 18.2)","(8.0, 8.8, 8.5375)","(41.0, 75.0, 66.42857142857143)","(21.0, 44.0, 40.666666666666664)","(5.0, 7.2, 6.745454545454546)","(6.0, 7.4, 7.04)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:23.481616,"(3.5, 4.3, 4.284810126582278)","(7.5, 99999, 99990)","(14.0, 21.0, 18.2)","(8.0, 8.8, 8.5375)","(41.0, 75.0, 66.42857142857143)","(21.0, 44.0, 37.75)","(5.0, 7.2, 6.628571428571429)","(6.0, 7.4, 7.04)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:24.723097,"(3.5, 4.3, 4.284810126582278)","(7.5, 99999, 99990)","(14.0, 21.0, 19.6)","(8.0, 8.8, 8.5375)","(41.0, 75.0, 70.0)","(21.0, 44.0, 40.15384615384615)","(5.0, 7.2, 6.771428571428571)","(6.0, 7.4, 7.04)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:26.097649,"(3.5, 4.3, 4.287878787878788)","(7.5, 99999, 99990)","(14.0, 21.0, 19.8)","(8.0, 8.8, 8.5375)","(41.0, 75.0, 70.0)","(21.0, 44.0, 39.0)","(5.0, 7.2, 6.927272727272727)","(6.0, 7.4, 7.142857142857143)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:27.584352,"(3.5, 4.3, 4.2875)","(7.5, 99999, 99990)","(14.0, 21.0, 19.333333333333332)","(8.0, 8.8, 8.3875)","(41.0, 75.0, 70.0)","(21.0, 44.0, 35.666666666666664)","(5.0, 7.2, 6.866666666666666)","(6.0, 7.4, 7.142857142857143)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:29.031146,"(3.5, 4.3, 4.287878787878788)","(7.5, 99999, 99990)","(14.0, 21.0, 19.8)","(8.0, 8.8, 8.3875)","(41.0, 75.0, 70.0)","(21.0, 44.0, 35.666666666666664)","(5.0, 7.2, 6.866666666666666)","(6.0, 7.4, 7.142857142857143)","(4.4, 6.4, 6.24)"
15-12-2022 15:44:30.301763,"(3.5, 4.5, 4.390909090909091)","(7.5, 99999, 99990)","(14.0, 21.0, 19.333333333333332)","(8.0, 8.6, 7.890909090909091)","(41.0, 75.0, 66.0)","(21.0, 42.0, 35.45454545454545)","(5.0, 7.0, 6.44390243902439)","(6.0, 7.4, 7.271428571428571)","(4.4, 6.8, 6.592307692307692)"
15-12-2022 15:44:31.408089,"(3.5, 4.5, 4.4875)","(7.5, 99999, 99990)","(14.0, 21.0, 19.333333333333332)","(8.0, 8.2, 7.890909090909091)","(41.0, 75.0, 66.0)","(21.0, 42.0, 33.42857142857143)","(5.0, 6.6, 6.44390243902439)","(6.0, 7.4, 7.271428571428571)","(4.4, 6.8, 6.7)"
15-12-2022 15:44:32.603589,"(3.5, 4.5, 4.48125)","(7.5, 99999, 99990)","(14.0, 21.0, 19.333333333333332)","(8.0, 8.6, 8.546987951807228)","(41.0, 75.0, 66.0)","(21.0, 42.0, 37.63636363636364)","(5.0, 6.6, 6.427272727272727)","(6.0, 7.4, 7.271428571428571)","(4.4, 6.8, 7.04)"
15-12-2022 15:44:33.774528,"(3.5, 4.5, 4.44)","(7.5, 99999, 99990)","(14.0, 21.0, 19.5)","(8.0, 8.6, 8.471111111111112)","(41.0, 75.0, 66.0)","(21.0, 42.0, 39.0)","(5.0, 6.6, 6.438297872340425)","(6.0, 7.4, 7.24)","(4.4, 7.2, 7.019354838709678)"
15-12-2022 15:44:34.982725,"(3.5, 4.5, 4.35)","(7.5, 99999, 99990)","(14.0, 21.0, 19.5)","(8.0, 8.6, 8.471111111111112)","(41.0, 75.0, 66.0)","(21.0, 42.0, 38.0)","(5.0, 6.6, 6.438297872340425)","(6.0, 7.4, 7.24)","(4.4, 7.2, 7.066666666666666)"
15-12-2022 15:44:36.153485,"(3.5, 4.5, 4.35)","(7.5, 99999, 99990)","(14.0, 21.0, 19.5)","(8.0, 8.6, 8.471111111111112)","(41.0, 75.0, 66.0)","(21.0, 42.0, 38.0)","(5.0, 6.6, 6.438297872340425)","(6.0, 7.4, 7.1)","(4.4, 7.2, 7.066666666666666)"
15-12-2022 15:44:37.254829,"(3.5, 4.5, 4.45)","(7.5, 99999, 99990)","(14.0, 21.0, 19.5)","(7.5, 8.6, 8.471111111111112)","(41.0, 75.0, 66.0)","(21.0, 42.0, 37.5)","(5.0, 6.6, 6.427272727272727)","(6.0, 7.4, 7.1)","(4.4, 7.2, 7.136842105263158)"
15-12-2022 15:44:38.458150,"(3.5, 4.3, 4.235714285714286)","(7.5, 99999, 99990)","(14.0, 21.0, 19.333333333333332)","(7.5, 8.6, 8.133333333333333)","(41.0, 75.0, 66.0)","(21.0, 42.0, 39.75)","(5.0, 6.6, 6.42)","(6.0, 7.4, 7.1)","(4.4, 7.2, 7.023529411764706)"
15-12-2022 15:44:39.600272,"(3.5, 4.3, 4.235714285714286)","(7.5, 99999, 99990)","(14.0, 21.0, 19.333333333333332)","(7.5, 8.2, 8.133333333333333)","(41.0, 75.0, 66.0)","(21.0, 42.0, 39.75)","(5.0, 6.6, 6.42)","(6.0, 7.4, 7.1)","(4.4, 7.4, 6.92)"
15-12-2022 15:44:40.780949,"(3.5, 4.3, 4.235714285714286)","(7.5, 99999, 99990)","(14.0, 21.0, 19.5)","(6.5, 8.2, 8.133333333333333)","(41.0, 75.0, 66.0)","(21.0, 42.0, 39.27272727272727)","(5.0, 6.6, 6.42)","(6.0, 7.4, 6.92)","(4.4, 7.4, 6.92)"
15-12-2022 15:44:41.918808,"(3.5, 4.5, 4.257142857142857)","(7.5, 99999, 99990)","(14.0, 21.0, 19.5)","(6.5, 8.2, 7.725)","(41.0, 75.0, 66.0)","(21.0, 42.0, 37.2)","(5.0, 6.6, 6.394285714285714)","(6.0, 7.4, 7.0)","(4.4, 7.4, 6.92)"
15-12-2022 15:44:43.063107,"(3.5, 4.5, 4.1421052631578945)","(7.5, 99999, 99990)","(14.0, 21.0, 19.5)","(6.5, 7.8, 7.725)","(41.0, 75.0, 66.0)","(21.0, 42.0, 39.0)","(5.0, 6.6, 6.184615384615385)","(6.0, 7.2, 7.1571428571428575)","(4.4, 7.4, 7.04)"
15-12-2022 15:44:44.206370,"(3.5, 4.5, 4.293939393939394)","(7.5, 99999, 99990)","(14.0, 21.0, 19.5)","(6.5, 8.2, 7.888888888888888)","(41.0, 75.0, 66.0)","(21.0, 42.0, 37.5)","(5.0, 6.6, 6.130434782608695)","(6.0, 7.2, 7.1571428571428575)","(4.4, 7.4, 7.300000000000001)"
15-12-2022 15:44:45.268310,"(3.5, 4.5, 4.3352941176470585)","(7.5, 99999, 99990)","(14.0, 21.0, 19.333333333333332)","(6.5, 8.2, 7.888888888888888)","(41.0, 75.0, 66.0)","(21.0, 42.0, 37.5)","(5.0, 6.6, 6.130434782608695)","(6.0, 7.2, 7.1571428571428575)","(4.4, 7.4, 7.300000000000001)"
15-12-2022 15:44:46.376192,"(3.5, 4.5, 4.3352941176470585)","(7.5, 99999, 99990)","(14.0, 20.0, 18.571428571428573)","(6.5, 8.2, 7.834782608695652)","(41.0, 75.0, 53.125)","(21.0, 42.0, 34.8)","(5.0, 6.6, 6.130434782608695)","(6.0, 8.0, 7.571428571428571)","(4.4, 7.4, 6.95)"
15-12-2022 15:44:47.470979,"(3.5, 4.5, 4.33)","(7.5, 99999, 99990)","(14.0, 20.0, 17.727272727272727)","(6.5, 8.2, 7.834782608695652)","(41.0, 75.0, 53.125)","(21.0, 42.0, 34.8)","(5.0, 6.6, 6.130434782608695)","(6.0, 7.8, 7.571428571428571)","(4.4, 7.4, 6.95)"
15-12-2022 15:44:48.527563,"(3.5, 4.5, 4.33)","(7.5, 99999, 99990)","(14.0, 20.0, 18.333333333333332)","(6.5, 8.2, 7.834782608695652)","(41.0, 75.0, 53.125)","(21.0, 42.0, 39.0)","(5.0, 6.6, 6.184615384615385)","(6.0, 7.6, 7.428571428571428)","(4.4, 7.4, 7.1)"
15-12-2022 15:44:49.682526,"(3.5, 4.5, 4.33)","(7.5, 99999, 99990)","(14.0, 20.0, 18.333333333333332)","(6.5, 8.2, 7.834782608695652)","(41.0, 75.0, 53.125)","(21.0, 42.0, 39.0)","(5.0, 6.6, 6.184615384615385)","(6.0, 7.6, 7.3)","(4.4, 7.4, 7.236363636363636)"
15-12-2022 15:44:50.737310,"(3.5, 4.5, 4.33)","(7.5, 99999, 99990)","(14.0, 20.0, 18.333333333333332)","(6.5, 8.4, 8.2)","(41.0, 75.0, 53.125)","(21.0, 42.0, 38.0)","(5.0, 6.4, 6.290909090909091)","(6.0, 7.6, 7.514285714285714)","(4.4, 7.4, 7.28)"
15-12-2022 15:44:51.780721,"(3.5, 4.5, 4.33)","(7.5, 99999, 99990)","(14.0, 20.0, 18.333333333333332)","(6.5, 8.4, 8.1)","(41.0, 75.0, 53.125)","(21.0, 42.0, 38.0)","(5.0, 6.4, 6.290909090909091)","(6.0, 7.6, 7.514285714285714)","(4.4, 7.4, 7.220000000000001)"
15-12-2022 15:44:52.844061,"(3.5, 4.5, 4.33)","(7.5, 99999, 99990)","(14.0, 20.0, 18.266666666666666)","(6.5, 8.4, 8.1)","(41.0, 75.0, 53.125)","(21.0, 42.0, 38.0)","(5.0, 6.4, 6.290909090909091)","(6.0, 7.6, 7.514285714285714)","(4.4, 7.4, 7.220000000000001)"
15-12-2022 15:44:53.881100,"(3.5, 4.5, 4.311111111111111)","(7.5, 99999, 99990)","(14.0, 20.0, 18.333333333333332)","(6.5, 8.4, 7.98)","(41.0, 75.0, 51.81818181818182)","(21.0, 42.0, 38.0)","(5.0, 6.4, 6.290909090909091)","(6.0, 7.6, 7.654545454545454)","(4.4, 7.4, 7.220000000000001)"
15-12-2022 15:44:54.933270,"(3.5, 4.5, 4.311111111111111)","(7.5, 99999, 99990)","(14.0, 20.0, 18.333333333333332)","(6.5, 8.4, 7.98)","(41.0, 70.0, 51.81818181818182)","(21.0, 42.0, 38.0)","(5.0, 6.4, 6.290909090909091)","(6.0, 7.8, 7.514285714285714)","(4.4, 7.4, 7.220000000000001)"
15-12-2022 15:44:56.204980,"(3.5, 4.5, 4.311111111111111)","(7.5, 99999, 99990)","(14.0, 20.0, 18.333333333333332)","(6.5, 8.4, 8.088888888888889)","(41.0, 70.0, 51.42857142857143)","(21.0, 42.0, 38.0)","(5.0, 6.4, 6.32)","(6.0, 7.8, 7.514285714285714)","(4.4, 7.4, 7.2615384615384615)"
15-12-2022 15:44:57.373394,"(3.5, 4.5, 4.26551724137931)","(7.5, 99999, 99990)","(14.0, 20.0, 18.333333333333332)","(6.5, 8.4, 8.088888888888889)","(41.0, 70.0, 51.42857142857143)","(21.0, 42.0, 33.89473684210526)","(5.0, 6.4, 6.32)","(6.0, 7.8, 7.6)","(4.4, 7.4, 7.75)"
15-12-2022 15:44:58.446793,"(3.5, 4.5, 4.293939393939394)","(7.5, 99999, 99990)","(14.0, 20.0, 18.25)","(6.5, 8.4, 8.088888888888889)","(41.0, 70.0, 51.42857142857143)","(21.0, 36.0, 33.89473684210526)","(5.0, 6.4, 6.285714285714286)","(6.0, 8.0, 7.628571428571428)","(4.4, 8.0, 7.428571428571429)"
15-12-2022 15:44:59.596404,"(3.5, 4.5, 4.293939393939394)","(7.5, 99999, 99990)","(14.0, 19.5, 17.61764705882353)","(6.5, 8.4, 8.088888888888889)","(41.0, 65.0, 60.0)","(21.0, 36.0, 32.0)","(5.0, 6.4, 6.32)","(6.0, 7.8, 7.628571428571428)","(4.6, 8.0, 7.428571428571429)"
15-12-2022 15:45:00.706545,"(3.5, 4.5, 4.293939393939394)","(7.5, 99999, 99990)","(14.0, 19.5, 17.61764705882353)","(6.5, 8.4, 8.088888888888889)","(41.0, 65.0, 60.0)","(21.0, 36.0, 32.0)","(5.0, 6.4, 6.32)","(6.0, 7.8, 7.88)","(4.6, 8.0, 7.4)"
15-12-2022 15:45:01.791613,"(3.5, 4.5, 4.286046511627907)","(7.5, 99999, 99990)","(14.0, 19.5, 17.61764705882353)","(6.5, 8.4, 8.145454545454546)","(41.0, 65.0, 60.0)","(21.0, 36.0, 34.36363636363636)","(5.0, 6.4, 6.285714285714286)","(6.0, 8.0, 7.933333333333334)","(4.6, 7.8, 7.32)"
15-12-2022 15:45:02.857587,"(3.5, 4.4, 4.25)","(7.5, 99999, 99990)","(14.0, 19.5, 17.61764705882353)","(6.5, 8.4, 8.166666666666666)","(41.0, 65.0, 60.0)","(21.0, 42.0, 34.36363636363636)","(5.0, 6.4, 6.285714285714286)","(6.0, 8.0, 7.933333333333334)","(4.6, 7.8, 7.088888888888889)"
15-12-2022 15:45:03.934557,"(3.5, 4.4, 4.25)","(7.5, 99999, 99990)","(14.0, 19.5, 17.633333333333333)","(6.5, 8.4, 8.166666666666666)","(41.0, 70.0, 51.333333333333336)","(21.0, 42.0, 35.0)","(5.0, 6.4, 6.285714285714286)","(6.0, 8.0, 7.85)","(4.6, 7.8, 7.2)"
15-12-2022 15:45:04.974198,"(3.5, 4.4, 4.25)","(7.5, 99999, 99990)","(14.0, 19.5, 18.1875)","(6.5, 8.4, 8.076923076923077)","(41.0, 70.0, 51.333333333333336)","(21.0, 42.0, 34.53333333333333)","(5.0, 6.4, 6.285714285714286)","(6.0, 8.0, 7.85)","(4.6, 7.8, 7.2)"
15-12-2022 15:45:06.144016,"(3.5, 4.4, 4.25)","(7.5, 99999, 99990)","(14.0, 20.0, 17.708333333333332)","(6.5, 8.4, 8.076923076923077)","(41.0, 70.0, 51.333333333333336)","(21.0, 42.0, 34.53333333333333)","(5.0, 6.4, 6.32)","(6.0, 8.0, 7.85)","(4.6, 7.8, 7.64)"
15-12-2022 15:45:07.197600,"(3.5, 4.4, 4.25)","(7.5, 99999, 99990)","(14.0, 20.0, 17.666666666666668)","(6.5, 8.4, 8.076923076923077)","(41.0, 70.0, 51.333333333333336)","(21.0, 42.0, 36.166666666666664)","(5.0, 6.4, 6.1066666666666665)","(6.0, 8.8, 8.0)","(4.6, 7.8, 7.64)"
15-12-2022 15:45:08.227111,"(3.5, 4.4, 4.2615384615384615)","(7.5, 99999, 99990)","(14.0, 18.5, 17.642857142857142)","(6.5, 8.4, 8.22857142857143)","(41.0, 70.0, 56.875)","(21.0, 42.0, 34.53333333333333)","(5.0, 6.2, 5.866666666666667)","(6.0, 8.6, 7.8)","(4.6, 8.0, 7.6)"
15-12-2022 15:45:09.267584,"(3.5, 4.4, 4.247058823529412)","(7.5, 99999, 99990)","(14.0, 18.5, 17.75)","(6.5, 8.4, 8.088888888888889)","(41.0, 70.0, 56.875)","(21.0, 42.0, 34.53333333333333)","(5.0, 6.2, 5.75)","(6.0, 8.6, 7.914285714285715)","(4.6, 8.0, 7.5200000000000005)"
15-12-2022 15:45:10.318362,"(3.5, 4.4, 4.247058823529412)","(7.5, 99999, 99990)","(14.0, 18.5, 17.75)","(6.5, 8.4, 8.26)","(41.0, 70.0, 56.875)","(21.0, 42.0, 34.53333333333333)","(5.0, 6.0, 5.35)","(6.0, 8.6, 7.914285714285715)","(4.6, 8.0, 7.4)"
15-12-2022 15:45:11.374978,"(3.5, 4.4, 4.247058823529412)","(7.5, 99999, 99990)","(14.0, 18.5, 17.75)","(6.5, 8.4, 8.26)","(41.0, 70.0, 51.333333333333336)","(21.0, 42.0, 34.53333333333333)","(5.0, 5.6, 5.475)","(6.0, 8.6, 7.914285714285715)","(4.8, 8.0, 7.5636363636363635)"
15-12-2022 15:45:12.537558,"(3.5, 4.4, 4.3100000000000005)","(7.5, 99999, 99990)","(14.0, 18.5, 17.75)","(6.5, 8.4, 8.305882352941177)","(41.0, 70.0, 57.64705882352941)","(21.0, 42.0, 34.53333333333333)","(5.0, 5.6, 5.475)","(6.0, 8.6, 8.0)","(4.8, 8.0, 7.5636363636363635)"
15-12-2022 15:45:13.670611,"(3.5, 4.4, 4.277272727272727)","(7.5, 99999, 99990)","(14.0, 18.5, 17.75)","(6.5, 8.4, 8.305882352941177)","(41.0, 70.0, 57.64705882352941)","(21.0, 42.0, 37.38461538461539)","(5.0, 5.6, 5.55)","(6.0, 8.6, 7.7)","(4.8, 8.0, 7.485714285714286)"
15-12-2022 15:45:14.917618,"(3.5, 4.4, 4.314285714285714)","(7.5, 99999, 99990)","(14.0, 18.5, 17.785714285714285)","(6.5, 8.4, 8.346666666666668)","(41.0, 70.0, 61.666666666666664)","(21.0, 42.0, 37.714285714285715)","(5.0, 5.6, 5.614285714285715)","(6.0, 8.2, 7.85)","(4.8, 8.0, 7.485714285714286)"
15-12-2022 15:45:15.953964,"(3.5, 4.4, 4.329411764705883)","(7.5, 99999, 99990)","(14.0, 18.5, 18.083333333333332)","(6.5, 8.6, 8.239999999999998)","(41.0, 65.0, 61.666666666666664)","(21.0, 42.0, 37.411764705882355)","(5.0, 5.9, 5.588888888888889)","(6.0, 8.0, 8.2)","(4.8, 8.0, 7.4)"
15-12-2022 15:45:17.040099,"(3.5, 4.4, 4.342857142857143)","(7.5, 99999, 99990)","(14.0, 18.0, 17.47826086956522)","(6.5, 8.6, 8.239999999999998)","(41.0, 65.0, 62.0)","(21.0, 42.0, 37.714285714285715)","(5.0, 5.9, 5.588888888888889)","(6.0, 8.4, 7.266666666666667)","(4.8, 8.0, 7.925)"
15-12-2022 15:45:18.125954,"(3.5, 4.5, 4.325454545454545)","(7.5, 99999, 99990)","(14.0, 18.0, 17.53846153846154)","(6.5, 8.6, 8.15)","(41.0, 70.0, 58.888888888888886)","(21.0, 42.0, 37.714285714285715)","(5.0, 5.9, 5.709090909090909)","(6.0, 8.2, 7.6580645161290315)","(4.8, 8.0, 7.94)"
15-12-2022 15:45:19.167810,"(3.5, 4.3, 4.218518518518518)","(7.5, 99999, 99990)","(14.0, 18.0, 17.5)","(6.5, 8.6, 8.085714285714285)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 37.714285714285715)","(5.0, 5.9, 5.709090909090909)","(6.0, 8.2, 7.610526315789474)","(4.8, 8.0, 7.925)"
15-12-2022 15:45:20.186150,"(3.5, 4.3, 4.237142857142857)","(7.5, 99999, 99990)","(14.0, 18.5, 18.0)","(6.5, 8.6, 8.085714285714285)","(41.0, 65.0, 61.0)","(21.0, 42.0, 34.57142857142857)","(5.0, 5.9, 5.6454545454545455)","(6.0, 8.2, 7.610526315789474)","(4.8, 8.0, 7.633333333333334)"
15-12-2022 15:45:21.260174,"(3.5, 4.3, 4.237142857142857)","(7.0, 99999, 99990)","(14.0, 18.5, 17.789473684210527)","(6.5, 8.6, 8.085714285714285)","(41.0, 65.0, 60.0)","(21.0, 42.0, 34.57142857142857)","(5.0, 5.9, 5.772727272727273)","(6.0, 8.2, 7.847058823529411)","(5.0, 7.8, 7.504761904761905)"
15-12-2022 15:45:22.312222,"(3.5, 4.3, 4.237142857142857)","(7.0, 99999, 99990)","(14.0, 18.5, 17.833333333333332)","(6.5, 8.6, 8.085714285714285)","(41.0, 70.0, 58.46153846153846)","(21.0, 42.0, 38.25)","(5.0, 5.9, 5.726315789473684)","(6.0, 8.2, 7.8999999999999995)","(5.0, 7.6, 7.418181818181819)"
15-12-2022 15:45:23.309611,"(3.5, 4.3, 4.238888888888889)","(7.0, 99999, 99990)","(14.0, 18.5, 17.857142857142858)","(6.5, 8.4, 8.070588235294117)","(41.0, 70.0, 57.8125)","(21.0, 42.0, 38.25)","(5.0, 5.9, 5.726315789473684)","(6.0, 8.2, 7.8999999999999995)","(5.0, 7.6, 7.418181818181819)"
15-12-2022 15:45:24.330499,"(3.5, 4.3, 4.251111111111111)","(7.0, 99999, 99990)","(14.0, 18.5, 17.681818181818183)","(6.5, 8.4, 8.070588235294117)","(41.0, 70.0, 51.42857142857143)","(21.0, 42.0, 37.55555555555556)","(5.0, 5.8, 5.716)","(6.0, 8.2, 7.914285714285714)","(5.0, 7.6, 7.4625)"
15-12-2022 15:45:25.376314,"(3.5, 4.3, 4.235294117647059)","(7.0, 99999, 99990)","(14.0, 20.0, 17.884615384615383)","(6.5, 8.4, 8.070588235294117)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.54545454545455)","(5.0, 5.8, 5.716)","(6.0, 8.2, 7.914285714285714)","(5.0, 7.6, 7.525)"
15-12-2022 15:45:26.699882,"(3.5, 4.3, 4.235294117647059)","(7.0, 99999, 99990)","(14.0, 20.0, 18.666666666666668)","(6.5, 8.4, 8.283333333333333)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.42857142857143)","(5.0, 5.8, 5.65)","(6.0, 8.2, 7.914285714285714)","(5.0, 7.8, 7.8)"
15-12-2022 15:45:28.001809,"(3.5, 4.3, 4.235294117647059)","(7.0, 99999, 99990)","(14.0, 19.5, 18.666666666666668)","(6.5, 8.4, 8.353846153846153)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.42857142857143)","(5.0, 5.7, 5.638461538461539)","(6.0, 8.2, 7.914285714285714)","(5.0, 8.0, 7.823529411764706)"
15-12-2022 15:45:29.094692,"(3.5, 4.3, 4.235294117647059)","(7.0, 99999, 99990)","(14.0, 19.5, 17.833333333333332)","(6.5, 8.6, 8.353846153846153)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.42857142857143)","(5.0, 5.7, 5.638461538461539)","(6.0, 8.2, 7.914285714285714)","(5.0, 8.0, 7.923076923076923)"
15-12-2022 15:45:30.180731,"(3.5, 4.3, 4.235294117647059)","(7.0, 99999, 99990)","(14.0, 19.5, 17.833333333333332)","(6.5, 8.6, 8.353846153846153)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.4)","(5.0, 5.7, 5.644)","(6.0, 8.2, 7.96470588235294)","(5.0, 8.0, 8.045714285714284)"
15-12-2022 15:45:31.250328,"(3.5, 4.3, 4.235294117647059)","(7.0, 99999, 99990)","(14.0, 19.5, 18.5)","(6.5, 8.6, 8.244444444444444)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.4)","(5.0, 5.7, 5.689473684210527)","(6.0, 8.2, 7.96470588235294)","(5.0, 8.2, 8.17391304347826)"
15-12-2022 15:45:32.275164,"(3.5, 4.3, 4.235294117647059)","(7.0, 99999, 99990)","(14.0, 20.0, 18.533333333333335)","(6.5, 8.6, 8.23076923076923)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.4)","(5.0, 5.7, 5.689473684210527)","(6.0, 8.2, 7.96470588235294)","(5.0, 8.2, 8.17391304347826)"
15-12-2022 15:45:33.313704,"(3.5, 4.3, 4.235294117647059)","(7.0, 99999, 99990)","(14.0, 20.0, 18.444444444444443)","(6.5, 8.6, 8.161538461538461)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.4)","(5.0, 5.7, 5.863636363636363)","(6.0, 8.2, 7.866666666666666)","(5.0, 8.2, 8.088888888888889)"
15-12-2022 15:45:34.429550,"(3.5, 4.3, 4.229032258064516)","(7.0, 99999, 99990)","(14.0, 20.0, 18.6)","(6.5, 8.6, 8.182608695652174)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.4)","(5.0, 6.0, 5.863636363636363)","(6.0, 8.2, 7.783333333333333)","(5.0, 8.2, 7.851851851851852)"
15-12-2022 15:45:35.520450,"(3.5, 4.4, 4.25)","(7.0, 99999, 99990)","(14.0, 19.5, 18.6)","(6.5, 8.6, 8.182608695652174)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.4)","(5.0, 6.0, 5.863636363636363)","(6.0, 7.8, 8.033333333333333)","(5.0, 8.0, 7.887179487179487)"
15-12-2022 15:45:36.611372,"(3.5, 4.4, 4.2625)","(7.0, 99999, 99990)","(14.0, 17.5, 17.40625)","(6.5, 8.6, 8.182608695652174)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.4)","(5.0, 5.9, 5.821739130434783)","(6.0, 8.2, 8.046153846153846)","(5.0, 8.0, 7.633333333333333)"
15-12-2022 15:45:37.777101,"(3.5, 4.4, 4.2625)","(7.0, 99999, 99990)","(14.0, 19.5, 18.833333333333332)","(6.5, 8.6, 8.182608695652174)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.4)","(5.0, 5.9, 5.825)","(6.0, 8.2, 8.1)","(5.0, 8.0, 7.652631578947369)"
15-12-2022 15:45:38.988267,"(3.5, 4.4, 4.2625)","(7.0, 99999, 99990)","(14.0, 19.5, 19.0)","(6.5, 8.6, 8.182608695652174)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.4)","(5.0, 5.9, 5.825)","(6.0, 8.2, 8.046153846153846)","(5.0, 8.0, 7.666666666666667)"
15-12-2022 15:45:40.052228,"(3.5, 4.4, 4.2625)","(7.0, 99999, 99990)","(14.0, 19.5, 18.6)","(6.5, 8.6, 8.182608695652174)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.4)","(5.0, 5.9, 5.75)","(6.0, 8.2, 8.046153846153846)","(5.0, 8.0, 7.71304347826087)"
15-12-2022 15:45:41.114884,"(3.5, 4.4, 4.2625)","(7.0, 99999, 99990)","(14.0, 19.5, 18.75)","(6.5, 8.6, 8.182608695652174)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.75)","(5.0, 5.8, 5.7625)","(6.0, 8.2, 8.057142857142857)","(5.0, 8.0, 7.672727272727273)"
15-12-2022 15:45:42.212311,"(3.5, 4.1, 4.07125748502994)","(7.0, 99999, 99990)","(14.0, 19.5, 18.833333333333332)","(6.5, 8.6, 8.411764705882353)","(41.0, 70.0, 56.07142857142857)","(21.0, 42.0, 36.4)","(5.0, 5.8, 5.863636363636364)","(6.5, 8.2, 8.18)","(5.0, 7.8, 7.699999999999999)"
15-12-2022 15:45:43.269080,"(3.6, 4.3, 4.236082474226804)","(7.0, 99999, 99990)","(14.0, 19.5, 18.75)","(6.0, 8.4, 8.35)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 36.4)","(5.0, 5.9, 5.863636363636364)","(6.5, 8.2, 8.178571428571427)","(5.0, 7.8, 7.7333333333333325)"
15-12-2022 15:45:44.280829,"(3.6, 4.3, 4.214634146341464)","(7.0, 99999, 99990)","(14.0, 19.5, 18.75)","(6.0, 8.4, 8.35)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 36.4)","(5.0, 5.9, 5.863636363636364)","(6.5, 8.2, 8.178571428571427)","(5.0, 8.2, 7.88235294117647)"
15-12-2022 15:45:45.312516,"(3.6, 4.3, 4.216216216216217)","(7.0, 99999, 99990)","(14.0, 19.5, 18.5)","(6.0, 8.4, 8.35)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 36.4)","(5.0, 5.9, 5.863636363636364)","(6.5, 8.2, 8.133333333333333)","(5.0, 8.2, 7.88235294117647)"
15-12-2022 15:45:46.404339,"(3.6, 4.3, 4.216216216216217)","(7.0, 99999, 99990)","(14.0, 19.5, 18.966666666666665)","(6.0, 8.4, 8.35)","(41.0, 70.0, 56.31578947368421)","(26.0, 42.0, 36.4)","(5.0, 5.9, 5.74375)","(6.5, 8.2, 8.133333333333333)","(5.0, 8.2, 7.852631578947368)"
