,Mine To Hold,Royal Crusader,Respect For All,Charitable Visit,Auts Revolution,Uncle Jerome,Raise A Speights,The Iron Bank
12-01-2023 11:54:36.841956,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 38.0, 27.5)","(4.6, 7.6, 7.12)","(41.0, 180.0, 126.66666666666667)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 171.77777777777777)"
12-01-2023 11:54:38.057147,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 38.0, 27.5)","(4.6, 7.6, 6.866666666666667)","(41.0, 180.0, 126.66666666666667)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 171.77777777777777)"
12-01-2023 11:54:39.339912,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 38.0, 27.5)","(4.6, 7.8, 6.866666666666667)","(41.0, 180.0, 126.66666666666667)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 171.77777777777777)"
12-01-2023 11:54:40.548946,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 38.0, 27.5)","(4.6, 7.8, 6.866666666666667)","(41.0, 180.0, 126.66666666666667)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 171.77777777777777)"
12-01-2023 11:54:41.744975,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 38.0, 27.5)","(4.6, 7.8, 6.866666666666667)","(41.0, 180.0, 105.0)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 171.77777777777777)"
12-01-2023 11:54:42.916082,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 38.0, 27.5)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 126.66666666666667)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 157.2)"
12-01-2023 11:54:44.104810,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 38.0, 27.5)","(4.6, 7.8, 6.866666666666667)","(41.0, 180.0, 105.0)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 162.88888888888889)"
12-01-2023 11:54:45.348597,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 38.0, 27.5)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 126.66666666666667)","(2.8, 3.25, 3.154819277108434)","(61.0, 180.0, 162.88888888888889)"
12-01-2023 11:54:46.665695,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 38.0, 27.5)","(4.6, 7.8, 6.866666666666667)","(41.0, 180.0, 126.66666666666667)","(2.8, 3.25, 3.154819277108434)","(61.0, 180.0, 162.88888888888889)"
12-01-2023 11:54:47.889780,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 38.0, 27.5)","(4.6, 7.8, 6.866666666666667)","(41.0, 180.0, 126.66666666666667)","(2.8, 3.25, 3.154819277108434)","(61.0, 180.0, 162.88888888888889)"
12-01-2023 11:54:49.247416,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 38.0, 27.5)","(4.6, 7.8, 6.866666666666667)","(41.0, 180.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 180.0, 157.2)"
12-01-2023 11:54:50.433346,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 157.2)"
12-01-2023 11:54:51.535871,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 157.2)"
12-01-2023 11:54:52.680404,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 180.0, 162.88888888888889)"
12-01-2023 11:54:53.777496,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 180.0, 162.88888888888889)"
12-01-2023 11:54:54.758620,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 180.0, 157.2)"
12-01-2023 11:54:55.952132,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 162.88888888888889)"
12-01-2023 11:54:57.148674,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 180.0, 162.88888888888889)"
12-01-2023 11:54:58.192783,"(8.0, 11.5, 11.272727272727273)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 180.0, 171.77777777777777)"
12-01-2023 11:54:59.188524,"(8.0, 11.5, 10.925)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 171.77777777777777)"
12-01-2023 11:55:00.259993,"(8.0, 11.5, 10.925)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 190.0, 162.88888888888889)"
12-01-2023 11:55:01.355195,"(8.0, 11.5, 10.925)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.154819277108434)","(61.0, 180.0, 157.2)"
12-01-2023 11:55:02.498301,"(8.0, 11.5, 10.733333333333333)","(2.6, 3.35, 3.084285714285714)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.927272727272728)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 190.0, 160.75)"
12-01-2023 11:55:03.698486,"(8.0, 11.5, 10.733333333333333)","(2.6, 3.35, 3.0863636363636364)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 180.0, 162.88888888888889)"
12-01-2023 11:55:05.037511,"(8.0, 11.5, 11.27)","(2.6, 3.35, 3.0863636363636364)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 180.0, 171.77777777777777)"
12-01-2023 11:55:06.438443,"(8.0, 11.5, 11.27)","(2.6, 3.35, 3.0863636363636364)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 190.0, 171.77777777777777)"
12-01-2023 11:55:07.734834,"(8.0, 11.5, 11.27)","(2.6, 3.35, 3.3466666666666667)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 190.0, 171.77777777777777)"
12-01-2023 11:55:08.925308,"(8.0, 11.5, 11.27)","(2.6, 3.4, 3.3466666666666667)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 190.0, 171.77777777777777)"
12-01-2023 11:55:10.028143,"(8.0, 11.5, 11.27)","(2.6, 3.5, 3.219402985074627)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 190.0, 109.0)"
12-01-2023 11:55:11.234074,"(8.0, 11.5, 11.27)","(2.6, 3.45, 3.3)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 190.0, 109.0)"
12-01-2023 11:55:12.398257,"(8.0, 11.5, 11.27)","(2.6, 3.45, 3.3)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 190.0, 129.33333333333331)"
12-01-2023 11:55:13.482905,"(8.0, 11.5, 11.27)","(2.6, 3.45, 3.3)","(41.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.6, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:14.698348,"(7.5, 11.5, 11.27)","(2.6, 3.45, 3.3)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 180.0, 108.5)"
12-01-2023 11:55:15.962387,"(7.5, 11.5, 11.27)","(2.6, 3.45, 3.3)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 190.0, 129.0)"
12-01-2023 11:55:17.126222,"(7.5, 11.5, 11.27)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.0)"
12-01-2023 11:55:18.331579,"(7.5, 11.5, 11.27)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:19.598078,"(7.5, 11.5, 11.27)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 6.866666666666667)","(41.0, 190.0, 133.33333333333331)","(2.8, 3.25, 3.1536585365853655)","(61.0, 180.0, 109.0)"
12-01-2023 11:55:20.768259,"(7.5, 11.5, 11.27)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 6.866666666666667)","(41.0, 190.0, 105.0)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 109.0)"
12-01-2023 11:55:22.014026,"(7.5, 11.5, 11.27)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 6.866666666666667)","(41.0, 190.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 129.33333333333331)"
12-01-2023 11:55:23.226258,"(7.5, 11.5, 11.27)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.12)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:24.317969,"(7.5, 11.5, 11.142857142857142)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.6, 7.12)","(41.0, 180.0, 133.33333333333331)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:25.397707,"(7.5, 11.5, 11.142857142857142)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.6, 7.12)","(41.0, 190.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:26.494094,"(7.5, 11.5, 11.142857142857142)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.6, 7.12)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 109.0)"
12-01-2023 11:55:27.597928,"(7.5, 11.5, 11.142857142857142)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 162.5)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.6, 7.0)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 129.33333333333331)"
12-01-2023 11:55:28.798845,"(7.5, 11.5, 11.142857142857142)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.4, 7.0)","(41.0, 180.0, 105.0)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:29.763090,"(7.5, 11.5, 11.142857142857142)","(2.6, 3.45, 3.423913043478261)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.4, 7.0)","(41.0, 190.0, 105.0)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:30.757862,"(7.5, 11.5, 11.142857142857142)","(2.6, 3.45, 3.375)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.4, 7.0)","(41.0, 190.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:32.015472,"(7.5, 11.5, 11.142857142857142)","(2.6, 3.45, 3.353846153846154)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.4, 7.0)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:33.205012,"(7.5, 11.5, 11.142857142857142)","(2.6, 3.4, 3.353846153846154)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.4, 7.0)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 109.0)"
12-01-2023 11:55:34.339114,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.353846153846154)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.4, 7.0)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 129.33333333333331)"
12-01-2023 11:55:35.611858,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.353846153846154)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.4, 7.0)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:36.817861,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.3563636363636364)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.4, 7.0)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:38.129341,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.2783333333333333)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.4, 7.133333333333334)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:39.369489,"(7.5, 11.5, 11.04)","(2.6, 3.35, 3.2783333333333333)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.4, 7.266666666666667)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 109.0)"
12-01-2023 11:55:40.536075,"(7.5, 11.5, 11.04)","(2.6, 3.35, 3.2553846153846155)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.4, 7.285714285714286)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 129.33333333333331)"
12-01-2023 11:55:41.717634,"(7.5, 11.5, 11.04)","(2.6, 3.35, 3.2816666666666667)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:42.857856,"(7.5, 11.5, 11.04)","(2.6, 3.35, 3.2816666666666667)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:43.952504,"(7.5, 11.5, 11.04)","(2.6, 3.3, 3.2399999999999998)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:45.086348,"(7.5, 11.5, 11.04)","(2.6, 3.3, 3.2399999999999998)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:46.127690,"(7.5, 11.5, 11.04)","(2.6, 3.3, 3.2399999999999998)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 105.0)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:55:47.164612,"(7.5, 11.5, 11.04)","(2.6, 3.3, 3.2399999999999998)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 105.0)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 109.0)"
12-01-2023 11:55:48.303655,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.358181818181818)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 129.33333333333331)"
12-01-2023 11:55:49.291177,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.358181818181818)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 133.33333333333331)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 136.0)"
12-01-2023 11:55:50.377662,"(7.5, 11.5, 11.04)","(2.6, 3.45, 3.3683333333333336)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 133.33333333333331)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 136.0)"
12-01-2023 11:55:51.467565,"(7.5, 11.5, 11.04)","(2.6, 3.45, 3.3683333333333336)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 133.33333333333331)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 136.0)"
12-01-2023 11:55:52.567333,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.274285714285714)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 133.33333333333331)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 136.0)"
12-01-2023 11:55:53.662042,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.274285714285714)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 133.33333333333331)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 136.0)"
12-01-2023 11:55:54.816043,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.274285714285714)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 133.33333333333331)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 136.0)"
12-01-2023 11:55:55.908499,"(7.5, 11.5, 11.04)","(2.6, 3.35, 3.2385714285714284)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 133.33333333333331)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 136.0)"
12-01-2023 11:55:57.091426,"(7.5, 11.5, 11.04)","(2.6, 3.35, 3.2385714285714284)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 105.0)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 109.0)"
12-01-2023 11:55:58.158238,"(7.5, 11.5, 11.04)","(2.6, 3.35, 3.2385714285714284)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 129.33333333333331)"
12-01-2023 11:55:59.158419,"(7.5, 11.5, 11.04)","(2.6, 3.35, 3.2385714285714284)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:56:00.204452,"(7.5, 11.5, 11.04)","(2.6, 3.3, 3.202857142857143)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:56:01.211533,"(7.5, 11.5, 11.04)","(2.6, 3.3, 3.202857142857143)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:56:02.426655,"(7.5, 11.5, 11.04)","(2.6, 3.3, 3.202857142857143)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:56:03.636882,"(7.5, 11.5, 11.04)","(2.6, 3.3, 3.202857142857143)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 105.0)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 109.0)"
12-01-2023 11:56:04.688356,"(7.5, 11.5, 11.04)","(2.6, 3.35, 3.285)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 129.33333333333331)"
12-01-2023 11:56:05.848147,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.3266666666666667)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
12-01-2023 11:56:07.057966,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.3266666666666667)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 133.33333333333331)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 136.0)"
12-01-2023 11:56:08.137892,"(7.5, 11.5, 11.04)","(2.6, 3.4, 3.3266666666666667)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 133.33333333333331)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 136.0)"
12-01-2023 11:56:09.250978,"(7.5, 11.5, 11.04)","(2.6, 2.96, 2.9)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 190.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 190.0, 129.33333333333331)"
12-01-2023 11:56:10.331155,"(7.5, 11.5, 11.04)","(2.6, 2.96, 2.8957142857142855)","(31.0, 190.0, 108.0)","(9.0, 40.0, 24.666666666666668)","(4.8, 7.8, 7.285714285714286)","(41.0, 180.0, 126.66666666666667)","(2.9, 3.25, 3.1536585365853655)","(61.0, 180.0, 129.33333333333331)"
