,Wonderwomen,Miss Langtry,Starsongari,Kenyan Wonder,Lianne,Shez Betty,Sassy Maneuver,Sunny Green
07-01-2023 12:19:54.494867,"(2.35, 2.7, 2.685843293492696)","(9.0, 11.5, 11.369955156950672)","(3.4, 3.75, 3.708009153318078)","(7.0, 8.4, 8.367479674796748)","(16.0, 22.0, 21.40983606557377)","(13.0, 15.5, 15.401826484018265)","(31.0, 44.0, 42.75)","(41.0, 55.0, 48.97674418604651)"
07-01-2023 12:19:55.545593,"(2.35, 2.7, 2.680084745762712)","(9.0, 11.5, 11.36448598130841)","(3.4, 3.75, 3.70936018957346)","(7.0, 8.4, 8.362645914396888)","(16.0, 22.0, 21.40983606557377)","(13.0, 15.5, 15.41904761904762)","(31.0, 44.0, 42.75)","(41.0, 55.0, 49.48936170212766)"
07-01-2023 12:19:56.574902,"(2.35, 2.68, 2.6756363636363636)","(9.0, 11.5, 11.41904761904762)","(3.4, 3.75, 3.713471778487753)","(7.0, 8.4, 8.362645914396888)","(16.0, 22.0, 21.280701754385966)","(13.0, 15.5, 15.359183673469389)","(31.0, 44.0, 42.92307692307692)","(41.0, 55.0, 48.97674418604651)"
07-01-2023 12:19:57.642360,"(2.35, 2.68, 2.670176211453745)","(9.0, 11.5, 11.421658986175116)","(3.4, 3.8, 3.7795503211991432)","(7.0, 8.4, 8.362645914396888)","(16.0, 22.0, 21.280701754385966)","(13.0, 15.5, 15.54)","(31.0, 44.0, 42.92307692307692)","(41.0, 55.0, 49.48936170212766)"
07-01-2023 12:19:58.674582,"(2.35, 2.66, 2.6473390557939918)","(9.0, 11.5, 11.421658986175116)","(3.4, 3.8, 3.782854578096948)","(7.0, 8.4, 8.362645914396888)","(16.0, 22.0, 21.280701754385966)","(13.0, 16.0, 15.54)","(31.0, 44.0, 42.92307692307692)","(41.0, 55.0, 49.48936170212766)"
07-01-2023 12:19:59.734370,"(2.35, 2.64, 2.626070038910506)","(9.0, 12.0, 11.533088235294118)","(3.4, 3.8, 3.7818380743982494)","(7.0, 8.4, 8.358078602620088)","(16.0, 22.0, 21.40983606557377)","(13.0, 16.0, 15.557377049180328)","(31.0, 44.0, 42.92307692307692)","(41.0, 55.0, 49.666666666666664)"
07-01-2023 12:20:00.762513,"(2.35, 2.64, 2.618354430379747)","(9.0, 12.0, 11.6)","(3.4, 3.8, 3.799322493224932)","(7.0, 8.6, 8.5)","(16.0, 22.0, 21.567901234567902)","(13.0, 16.0, 15.639810426540285)","(31.0, 44.0, 43.06976744186046)","(41.0, 55.0, 50.28846153846154)"
07-01-2023 12:20:01.866594,"(2.35, 2.64, 2.618625)","(9.0, 12.0, 11.598726114649681)","(3.4, 3.8, 3.7995169082125604)","(7.0, 8.6, 8.504864864864865)","(16.0, 22.0, 21.567901234567902)","(13.0, 16.0, 15.639810426540285)","(31.0, 44.0, 43.06976744186046)","(41.0, 55.0, 50.28846153846154)"
07-01-2023 12:20:02.947786,"(2.35, 2.6, 2.599090909090909)","(9.0, 12.0, 11.598726114649681)","(3.4, 3.85, 3.812111801242236)","(7.0, 8.6, 8.496470588235294)","(16.0, 22.0, 21.402439024390244)","(13.0, 16.0, 15.648364485981308)","(31.0, 46.0, 44.4)","(41.0, 55.0, 49.43181818181818)"
07-01-2023 12:20:03.991754,"(2.35, 2.6, 2.5986000000000002)","(9.0, 12.0, 11.66139240506329)","(3.4, 3.8, 3.7964601769911503)","(7.0, 8.6, 8.493975903614459)","(16.0, 22.0, 21.426666666666666)","(13.0, 16.0, 15.704322200392927)","(31.0, 46.0, 45.61904761904762)","(41.0, 55.0, 52.131147540983605)"
07-01-2023 12:20:05.048191,"(2.35, 2.62, 2.614625322997416)","(9.0, 12.0, 11.746913580246913)","(3.4, 3.8, 3.794609665427509)","(7.0, 8.6, 8.541528239202657)","(16.0, 22.0, 21.666666666666668)","(13.0, 16.0, 15.707171314741036)","(31.0, 46.0, 43.1578947368421)","(41.0, 55.0, 52.241379310344826)"
07-01-2023 12:20:06.081990,"(2.35, 2.62, 2.6135928143712577)","(9.0, 12.0, 11.74047619047619)","(3.4, 3.8, 3.79390756302521)","(7.0, 8.6, 8.586008230452675)","(16.0, 22.0, 21.666666666666668)","(13.0, 16.0, 15.400452488687783)","(31.0, 44.0, 43.6)","(41.0, 55.0, 52.241379310344826)"
07-01-2023 12:20:07.206369,"(2.35, 2.6, 2.5909665427509294)","(9.0, 12.0, 11.758314855875831)","(3.4, 3.8, 3.795127118644068)","(7.0, 8.6, 8.683040935672516)","(16.0, 22.0, 22.40909090909091)","(14.0, 15.5, 15.378486055776893)","(31.0, 46.0, 44.35294117647059)","(41.0, 55.0, 53.0)"
07-01-2023 12:20:08.432117,"(2.35, 2.6, 2.5882324455205814)","(9.0, 12.0, 11.758314855875831)","(3.4, 3.8, 3.781292517006803)","(7.0, 8.8, 8.680745341614907)","(16.0, 23.0, 22.391304347826086)","(14.0, 15.5, 15.332720588235293)","(31.0, 46.0, 44.857142857142854)","(41.0, 55.0, 53.0)"
07-01-2023 12:20:09.648217,"(2.35, 2.6, 2.5882038834951455)","(9.0, 12.0, 11.758314855875831)","(3.4, 3.8, 3.7842213114754095)","(7.0, 8.8, 8.690909090909091)","(16.0, 23.0, 22.262135922330096)","(14.0, 15.5, 15.3364312267658)","(31.0, 46.0, 44.857142857142854)","(41.0, 55.0, 53.0)"
07-01-2023 12:20:10.782171,"(2.3, 2.6, 2.5869354838709677)","(9.0, 12.0, 11.744131455399062)","(3.4, 3.8, 3.763227513227513)","(7.0, 8.8, 8.70063694267516)","(16.0, 23.0, 22.224489795918366)","(14.0, 15.5, 15.400383141762452)","(31.0, 46.0, 44.95652173913044)","(41.0, 55.0, 52.75)"
07-01-2023 12:20:11.900946,"(2.3, 2.6, 2.597621621621622)","(9.0, 12.0, 11.744131455399062)","(3.4, 3.8, 3.733018867924528)","(7.0, 8.8, 8.688571428571429)","(16.0, 23.0, 22.294117647058822)","(14.0, 15.5, 15.56675749318801)","(31.0, 46.0, 44.2)","(41.0, 55.0, 52.98507462686567)"
07-01-2023 12:20:12.922955,"(2.3, 2.62, 2.6008037825059103)","(9.0, 12.0, 11.762008733624453)","(3.4, 3.8, 3.766509433962264)","(7.0, 8.8, 8.688571428571429)","(16.0, 23.0, 22.294117647058822)","(14.0, 16.0, 15.607407407407408)","(31.0, 46.0, 44.2)","(41.0, 55.0, 52.98507462686567)"
07-01-2023 12:20:14.037999,"(2.3, 2.6, 2.5992134831460674)","(9.0, 12.0, 11.756696428571429)","(3.4, 3.75, 3.733503836317136)","(7.0, 8.8, 8.733333333333334)","(16.0, 23.0, 22.433070866141733)","(14.0, 16.0, 15.612195121951219)","(31.0, 46.0, 44.2)","(41.0, 55.0, 53.125)"
07-01-2023 12:20:15.164311,"(2.3, 2.62, 2.5919893899204243)","(9.0, 12.0, 11.756696428571429)","(3.4, 3.75, 3.7336294416243656)","(7.0, 8.8, 8.733333333333334)","(16.0, 23.0, 22.433070866141733)","(14.0, 16.0, 15.612195121951219)","(31.0, 46.0, 44.2)","(41.0, 55.0, 52.0)"
07-01-2023 12:20:16.302011,"(2.3, 2.62, 2.59270796460177)","(9.0, 12.0, 11.756696428571429)","(3.4, 3.75, 3.732125)","(7.0, 8.8, 8.733333333333334)","(16.0, 23.0, 22.433070866141733)","(14.0, 16.0, 15.620104438642297)","(31.0, 46.0, 44.04651162790698)","(41.0, 55.0, 51.625)"
07-01-2023 12:20:17.484412,"(2.3, 2.62, 2.60166468489893)","(9.0, 12.0, 11.756696428571429)","(3.4, 3.75, 3.732125)","(7.0, 8.8, 8.733333333333334)","(16.0, 23.0, 22.47008547008547)","(14.0, 16.0, 15.66795865633075)","(31.0, 46.0, 44.04651162790698)","(41.0, 55.0, 51.51162790697674)"
07-01-2023 12:20:18.629802,"(2.3, 2.62, 2.60166468489893)","(9.0, 12.0, 11.756696428571429)","(3.4, 3.75, 3.732125)","(7.0, 8.8, 8.733333333333334)","(16.0, 23.0, 22.474137931034484)","(14.0, 16.0, 15.098245614035088)","(31.0, 46.0, 44.04651162790698)","(41.0, 55.0, 51.51162790697674)"
07-01-2023 12:20:19.784556,"(2.3, 2.62, 2.6016140350877195)","(9.0, 12.0, 11.756696428571429)","(3.4, 3.75, 3.7372727272727273)","(7.0, 8.8, 8.733333333333334)","(17.0, 23.0, 22.474137931034484)","(14.0, 16.0, 14.85945945945946)","(31.0, 46.0, 44.526315789473685)","(41.0, 55.0, 51.625)"
07-01-2023 12:20:20.970191,"(2.3, 2.62, 2.602744237102086)","(9.0, 12.0, 11.922794117647058)","(3.4, 3.75, 3.729119318181818)","(7.0, 8.8, 8.745971563981042)","(17.0, 23.0, 22.474137931034484)","(14.0, 15.0, 15.00996015936255)","(31.0, 46.0, 44.526315789473685)","(41.0, 55.0, 51.625)"
07-01-2023 12:20:22.095068,"(2.3, 2.6, 2.5961600000000002)","(9.0, 12.5, 12.333333333333334)","(3.4, 3.75, 3.770875420875421)","(7.0, 8.8, 8.750222222222222)","(17.0, 23.0, 22.608333333333334)","(14.0, 15.5, 15.116666666666667)","(31.0, 46.0, 44.46153846153846)","(41.0, 55.0, 48.55)"
07-01-2023 12:20:23.135236,"(2.3, 2.62, 2.6016625310173698)","(9.0, 12.0, 11.969827586206897)","(3.4, 3.8, 3.770875420875421)","(7.0, 8.8, 8.750222222222222)","(17.0, 23.0, 22.641221374045802)","(14.0, 15.5, 14.91304347826087)","(31.0, 46.0, 44.4)","(41.0, 50.0, 48.34285714285714)"
07-01-2023 12:20:24.259390,"(2.3, 2.6, 2.5979172610556347)","(9.0, 12.0, 11.813868613138686)","(3.4, 3.85, 3.810034013605442)","(7.0, 8.8, 8.866666666666667)","(17.0, 23.0, 22.641221374045802)","(14.0, 15.0, 15.291907514450868)","(31.0, 46.0, 46.53333333333333)","(41.0, 50.0, 48.651162790697676)"
07-01-2023 12:20:25.392527,"(2.3, 2.6, 2.5968650217706823)","(9.0, 12.0, 11.796551724137931)","(3.4, 3.85, 3.8096219931271476)","(7.0, 9.0, 8.87891156462585)","(17.0, 23.0, 22.641221374045802)","(13.0, 15.5, 15.147410358565738)","(31.0, 48.0, 46.421052631578945)","(41.0, 50.0, 48.651162790697676)"
07-01-2023 12:20:26.549837,"(2.3, 2.6, 2.5970381231671555)","(9.0, 12.0, 11.796551724137931)","(3.4, 3.85, 3.7875850340136052)","(7.0, 9.0, 8.852892561983472)","(17.0, 23.0, 22.641221374045802)","(13.0, 15.5, 15.210191082802547)","(31.0, 48.0, 46.35294117647059)","(41.0, 50.0, 48.23529411764706)"
07-01-2023 12:20:27.634831,"(2.3, 2.6, 2.5979139072847683)","(9.0, 12.5, 12.091346153846153)","(3.4, 3.8, 3.8016556291390726)","(7.0, 9.0, 8.653571428571428)","(17.0, 23.0, 22.526785714285715)","(13.0, 15.5, 15.129094412331407)","(31.0, 48.0, 46.35294117647059)","(41.0, 50.0, 47.77777777777778)"
07-01-2023 12:20:28.750253,"(2.3, 2.6, 2.594267912772586)","(9.0, 12.0, 11.834375)","(3.4, 3.9, 3.873226773226773)","(7.0, 8.8, 8.564556962025316)","(17.0, 23.0, 22.57936507936508)","(13.0, 15.5, 15.142391304347827)","(31.0, 48.0, 46.35294117647059)","(41.0, 50.0, 47.77777777777778)"
07-01-2023 12:20:29.799221,"(2.3, 2.6, 2.595849582172702)","(9.0, 12.0, 11.834375)","(3.4, 3.9, 3.873226773226773)","(7.0, 8.6, 8.564556962025316)","(17.0, 23.0, 22.57936507936508)","(13.0, 15.5, 15.142391304347827)","(31.0, 48.0, 46.35294117647059)","(41.0, 50.0, 47.77777777777778)"
07-01-2023 12:20:30.907266,"(2.3, 2.6, 2.5970614692653675)","(9.0, 12.0, 11.834375)","(3.4, 3.9, 3.873226773226773)","(7.0, 8.6, 8.575675675675676)","(17.0, 23.0, 22.57936507936508)","(13.0, 15.5, 15.137254901960784)","(31.0, 48.0, 46.35294117647059)","(41.0, 50.0, 47.77777777777778)"
07-01-2023 12:20:32.068431,"(2.3, 2.6, 2.596588921282799)","(9.0, 12.0, 11.834375)","(3.4, 3.9, 3.873226773226773)","(7.0, 8.6, 8.725691699604743)","(17.0, 23.0, 22.588709677419356)","(13.0, 15.5, 15.137254901960784)","(31.0, 48.0, 46.35294117647059)","(41.0, 50.0, 47.77777777777778)"
07-01-2023 12:20:33.317052,"(2.3, 2.6, 2.59682962962963)","(9.0, 12.0, 11.816568047337277)","(3.4, 3.9, 3.875206611570248)","(7.0, 8.8, 8.725691699604743)","(17.0, 23.0, 22.592)","(13.0, 15.5, 15.147971360381861)","(31.0, 48.0, 46.35294117647059)","(41.0, 50.0, 47.42857142857143)"
07-01-2023 12:20:34.457876,"(2.3, 2.6, 2.583082029397819)","(9.0, 12.0, 11.955357142857142)","(3.4, 3.9, 3.829107981220657)","(7.0, 8.8, 8.748695652173913)","(17.0, 23.0, 22.422857142857143)","(13.0, 15.5, 15.150485436893204)","(31.0, 48.0, 47.04761904761905)","(41.0, 48.0, 47.80952380952381)"
07-01-2023 12:20:35.527135,"(2.3, 2.6, 2.5840778498609827)","(9.0, 12.0, 11.963503649635037)","(3.4, 3.85, 3.829107981220657)","(7.0, 8.8, 8.787912087912089)","(17.0, 23.0, 22.422857142857143)","(13.0, 15.5, 15.150485436893204)","(31.0, 48.0, 47.04761904761905)","(41.0, 48.0, 47.80952380952381)"
07-01-2023 12:20:36.584848,"(2.3, 2.6, 2.5866719808688723)","(9.0, 12.5, 12.040425531914893)","(3.4, 3.85, 3.835294117647059)","(7.0, 8.8, 8.787912087912089)","(17.0, 23.0, 22.44848484848485)","(13.0, 15.5, 15.147971360381861)","(31.0, 48.0, 46.285714285714285)","(41.0, 48.0, 47.36363636363637)"
07-01-2023 12:20:37.636692,"(2.3, 2.6, 2.5866693227091635)","(9.0, 12.5, 12.244075829383887)","(3.4, 3.85, 3.835294117647059)","(7.0, 8.8, 8.787912087912089)","(17.0, 23.0, 22.41111111111111)","(13.0, 15.5, 15.147971360381861)","(31.0, 48.0, 46.0)","(41.0, 48.0, 47.36363636363637)"
07-01-2023 12:20:38.776181,"(2.3, 2.6, 2.585970649895178)","(9.0, 12.5, 12.244075829383887)","(3.4, 3.85, 3.838599348534202)","(7.0, 8.8, 8.752866242038216)","(17.0, 23.0, 22.394285714285715)","(13.0, 15.5, 15.168307086614174)","(31.0, 48.0, 46.0)","(41.0, 48.0, 47.30434782608695)"
07-01-2023 12:20:39.909610,"(2.3, 2.6, 2.5867327517842984)","(9.0, 12.5, 12.244075829383887)","(3.4, 3.85, 3.838599348534202)","(7.0, 8.8, 8.751785714285715)","(17.0, 23.0, 22.394285714285715)","(13.0, 15.5, 15.180871212121213)","(31.0, 48.0, 46.0)","(41.0, 48.0, 47.30434782608695)"
07-01-2023 12:20:41.039046,"(2.3, 2.6, 2.585970649895178)","(9.0, 12.5, 12.273255813953488)","(3.4, 3.85, 3.838599348534202)","(7.0, 8.8, 8.75045871559633)","(17.0, 23.0, 22.394285714285715)","(13.0, 15.5, 15.189620758483034)","(31.0, 48.0, 46.0)","(41.0, 48.0, 47.5)"
07-01-2023 12:20:42.129795,"(2.3, 2.6, 2.5868717538953256)","(9.0, 12.5, 12.25625)","(3.4, 3.85, 3.838352745424293)","(7.0, 8.8, 8.75045871559633)","(17.0, 23.0, 22.394285714285715)","(13.0, 15.5, 15.204372623574145)","(31.0, 48.0, 45.23076923076923)","(41.0, 48.0, 48.76923076923077)"
07-01-2023 12:20:43.217666,"(2.3, 2.58, 2.5748790896159317)","(9.0, 12.5, 12.25625)","(3.4, 3.85, 3.838352745424293)","(7.0, 8.8, 8.75045871559633)","(17.0, 23.0, 22.394285714285715)","(13.0, 15.5, 15.200961538461538)","(31.0, 48.0, 45.23076923076923)","(41.0, 50.0, 48.25)"
07-01-2023 12:20:44.271989,"(2.3, 2.58, 2.5759208523592085)","(9.0, 12.5, 12.273333333333333)","(3.4, 3.85, 3.8388047138047137)","(7.0, 8.8, 8.761445783132531)","(17.0, 23.0, 21.7012987012987)","(13.0, 15.5, 15.089195979899497)","(31.0, 48.0, 45.23076923076923)","(41.0, 50.0, 51.52777777777778)"
07-01-2023 12:20:45.379422,"(2.3, 2.58, 2.5739466666666666)","(9.0, 12.5, 12.273333333333333)","(3.4, 3.8, 3.7951923076923073)","(7.0, 8.8, 8.761445783132531)","(17.0, 22.0, 21.7012987012987)","(13.0, 15.5, 15.160804020100503)","(31.0, 48.0, 45.23076923076923)","(41.0, 55.0, 51.52777777777778)"
07-01-2023 12:20:46.475940,"(2.3, 2.58, 2.5738933333333334)","(9.0, 13.0, 12.686666666666667)","(3.4, 3.85, 3.8054376657824935)","(7.0, 9.0, 8.79372197309417)","(17.0, 22.0, 21.623376623376622)","(13.0, 15.5, 15.160804020100503)","(31.0, 48.0, 45.23076923076923)","(41.0, 55.0, 49.529411764705884)"
07-01-2023 12:20:47.602784,"(2.3, 2.58, 2.565987577639752)","(9.0, 13.0, 12.63551401869159)","(3.4, 3.85, 3.805656697009103)","(7.0, 9.0, 8.810731707317073)","(17.0, 22.0, 21.4390243902439)","(13.0, 15.5, 15.136481241914618)","(31.0, 48.0, 45.23076923076923)","(41.0, 50.0, 49.61904761904762)"
07-01-2023 12:20:48.690584,"(2.3, 2.58, 2.5666116751269037)","(9.0, 13.0, 12.755395683453237)","(3.4, 3.85, 3.805656697009103)","(7.0, 9.0, 8.810731707317073)","(17.0, 22.0, 21.4390243902439)","(13.0, 15.5, 15.136481241914618)","(31.0, 48.0, 45.23076923076923)","(41.0, 50.0, 49.61904761904762)"
07-01-2023 12:20:49.801589,"(2.3, 2.6, 2.580984952120383)","(9.0, 13.0, 12.753623188405797)","(3.4, 3.8, 3.7831046312178387)","(7.0, 9.0, 8.804040404040403)","(17.0, 22.0, 21.44578313253012)","(13.0, 15.5, 15.136481241914618)","(31.0, 48.0, 45.23076923076923)","(41.0, 50.0, 49.61904761904762)"
07-01-2023 12:20:50.839125,"(2.3, 2.6, 2.5810237659963438)","(9.0, 13.0, 12.753623188405797)","(3.3, 3.8, 3.782436974789916)","(7.0, 9.0, 8.804040404040403)","(17.0, 22.0, 21.522727272727273)","(13.0, 15.5, 15.109318996415771)","(31.0, 48.0, 45.68421052631579)","(41.0, 50.0, 49.61904761904762)"
07-01-2023 12:20:51.907145,"(2.3, 2.6, 2.58228538942581)","(9.0, 13.0, 12.507246376811594)","(3.3, 3.8, 3.784737678855326)","(7.0, 9.0, 8.831304347826087)","(17.0, 22.0, 21.359649122807017)","(13.0, 15.5, 15.128070175438596)","(31.0, 48.0, 46.526315789473685)","(41.0, 50.0, 49.61904761904762)"
07-01-2023 12:20:52.968267,"(2.3, 2.6, 2.570576015108593)","(9.0, 12.5, 12.410569105691057)","(3.3, 3.8, 3.784737678855326)","(7.0, 9.0, 8.83765690376569)","(17.0, 22.0, 21.4251968503937)","(13.0, 15.5, 15.539351851851851)","(31.0, 48.0, 47.6)","(41.0, 50.0, 49.96)"
07-01-2023 12:20:54.060353,"(2.3, 2.58, 2.576125186289121)","(9.0, 12.5, 12.430555555555555)","(3.3, 3.8, 3.780020920502092)","(7.0, 9.0, 8.826785714285714)","(17.0, 22.0, 21.4251968503937)","(13.0, 16.0, 15.695195195195195)","(31.0, 48.0, 47.142857142857146)","(41.0, 55.0, 49.23076923076923)"
07-01-2023 12:20:55.115112,"(2.3, 2.58, 2.570068493150685)","(9.0, 12.5, 12.425373134328359)","(3.3, 3.8, 3.780020920502092)","(7.0, 9.0, 8.826785714285714)","(17.0, 22.0, 21.4251968503937)","(13.0, 16.0, 15.70664739884393)","(31.0, 50.0, 47.142857142857146)","(41.0, 50.0, 49.23076923076923)"
07-01-2023 12:20:56.165241,"(2.3, 2.58, 2.565588585017836)","(9.0, 12.5, 12.430555555555555)","(3.3, 3.8, 3.780939947780679)","(7.0, 9.0, 8.834893617021276)","(17.0, 22.0, 21.4251968503937)","(13.0, 16.0, 15.930313588850174)","(31.0, 50.0, 47.142857142857146)","(41.0, 50.0, 49.23076923076923)"
07-01-2023 12:20:57.228652,"(2.3, 2.58, 2.567450628366248)","(9.0, 12.5, 12.430555555555555)","(3.3, 3.8, 3.780939947780679)","(7.0, 9.0, 8.752136752136753)","(17.0, 22.0, 21.4251968503937)","(13.0, 16.0, 15.975)","(31.0, 50.0, 47.142857142857146)","(41.0, 50.0, 49.23076923076923)"
07-01-2023 12:20:58.309990,"(2.3, 2.58, 2.5682957619477005)","(9.0, 12.5, 12.415966386554622)","(3.3, 3.8, 3.8031830238726787)","(7.0, 8.8, 8.725490196078432)","(17.0, 22.0, 21.4251968503937)","(13.0, 16.0, 16.08809523809524)","(31.0, 50.0, 47.142857142857146)","(41.0, 50.0, 49.23076923076923)"
07-01-2023 12:20:59.400257,"(2.3, 2.58, 2.566105263157895)","(9.0, 12.5, 12.415966386554622)","(3.3, 3.85, 3.8031830238726787)","(7.0, 8.8, 8.725490196078432)","(17.0, 22.0, 21.4251968503937)","(13.0, 16.5, 16.261506276150627)","(31.0, 50.0, 47.142857142857146)","(41.0, 50.0, 48.94117647058823)"
07-01-2023 12:21:00.504840,"(2.3, 2.56, 2.553726453726454)","(9.0, 12.5, 12.402439024390244)","(3.3, 3.85, 3.802992518703242)","(7.0, 8.8, 8.68062015503876)","(17.0, 22.0, 21.73170731707317)","(13.0, 16.5, 15.95625)","(31.0, 50.0, 47.241379310344826)","(41.0, 50.0, 49.0)"
07-01-2023 12:21:01.542966,"(2.3, 2.56, 2.553706965572458)","(9.0, 12.5, 12.436936936936936)","(3.3, 3.8, 3.778193832599119)","(7.0, 8.8, 8.68062015503876)","(17.0, 22.0, 21.344827586206897)","(13.0, 16.0, 15.755597014925373)","(31.0, 50.0, 47.241379310344826)","(41.0, 50.0, 49.73684210526316)"
07-01-2023 12:21:02.604237,"(2.3, 2.56, 2.5536097560975612)","(9.0, 12.5, 12.464)","(3.3, 3.8, 3.7980237154150194)","(7.0, 8.8, 8.653012048192771)","(17.0, 23.0, 22.33132530120482)","(13.0, 16.0, 16.162790697674417)","(31.0, 50.0, 47.241379310344826)","(41.0, 50.0, 49.65)"
07-01-2023 12:21:03.693945,"(2.3, 2.56, 2.553910806174957)","(9.0, 12.5, 12.396103896103897)","(3.3, 3.85, 3.8074074074074074)","(7.0, 8.6, 8.591304347826087)","(17.0, 23.0, 21.662650602409638)","(13.0, 16.5, 16.157276995305164)","(31.0, 50.0, 47.241379310344826)","(41.0, 50.0, 49.65)"
07-01-2023 12:21:04.792066,"(2.3, 2.56, 2.5524882629107983)","(9.0, 12.5, 12.396103896103897)","(3.3, 3.85, 3.8071743929359823)","(7.0, 8.6, 8.5864406779661)","(17.0, 23.0, 21.662650602409638)","(13.0, 16.5, 16.203191489361704)","(31.0, 50.0, 47.241379310344826)","(41.0, 50.0, 49.6)"
07-01-2023 12:21:05.886879,"(2.3, 2.56, 2.5526582278481014)","(9.0, 12.5, 12.412162162162161)","(3.3, 3.85, 3.801010101010101)","(7.0, 8.6, 8.566666666666666)","(17.0, 23.0, 21.558375634517766)","(13.0, 16.5, 16.201923076923077)","(31.0, 50.0, 47.241379310344826)","(41.0, 50.0, 49.696969696969695)"
07-01-2023 12:21:06.892042,"(2.3, 2.56, 2.5539664804469275)","(9.0, 12.5, 12.408450704225352)","(3.3, 3.85, 3.801010101010101)","(7.0, 8.6, 8.566666666666666)","(17.0, 23.0, 21.86)","(13.0, 16.5, 16.102739726027398)","(31.0, 50.0, 47.241379310344826)","(41.0, 50.0, 49.67741935483871)"
07-01-2023 12:21:07.910752,"(2.3, 2.56, 2.545080213903743)","(9.0, 13.0, 12.669172932330827)","(3.3, 3.85, 3.800823827629911)","(7.0, 8.6, 8.564928909952606)","(17.0, 22.0, 21.84313725490196)","(13.0, 16.5, 15.947784810126583)","(31.0, 50.0, 47.42857142857143)","(41.0, 50.0, 49.793103448275865)"
07-01-2023 12:21:09.002740,"(2.3, 2.56, 2.5470103092783507)","(9.0, 13.0, 12.706666666666667)","(3.3, 3.85, 3.7964912280701753)","(7.0, 8.6, 8.558974358974359)","(17.0, 22.0, 21.78688524590164)","(13.0, 16.0, 15.9375)","(31.0, 50.0, 47.69230769230769)","(41.0, 50.0, 49.857142857142854)"
07-01-2023 12:21:10.141632,"(2.3, 2.56, 2.545763440860215)","(9.0, 13.0, 12.778481012658228)","(3.3, 3.8, 3.7909624413145537)","(7.0, 8.6, 8.570285714285713)","(17.0, 22.0, 21.564705882352943)","(13.0, 16.0, 15.971223021582734)","(31.0, 50.0, 47.69230769230769)","(41.0, 50.0, 49.857142857142854)"
07-01-2023 12:21:11.332329,"(2.3, 2.56, 2.546986899563319)","(9.0, 13.0, 12.793333333333333)","(3.3, 3.8, 3.7739191073919107)","(7.0, 8.6, 8.575294117647058)","(17.0, 22.0, 21.181818181818183)","(13.0, 16.0, 16.04494382022472)","(31.0, 50.0, 47.69230769230769)","(41.0, 50.0, 49.84615384615385)"
07-01-2023 12:21:12.539054,"(2.3, 2.58, 2.5636230366492145)","(9.0, 13.0, 12.793333333333333)","(3.3, 3.8, 3.7739191073919107)","(7.0, 8.6, 8.518725099601594)","(17.0, 22.0, 21.285714285714285)","(13.0, 16.5, 16.017578125)","(31.0, 50.0, 47.333333333333336)","(41.0, 50.0, 49.54838709677419)"
07-01-2023 12:21:13.695192,"(2.3, 2.56, 2.5574202496532594)","(9.0, 13.0, 12.893371757925072)","(3.3, 3.8, 3.7796296296296297)","(7.0, 8.6, 8.547412008281574)","(17.0, 22.0, 21.776649746192895)","(13.0, 16.5, 16.212740384615383)","(31.0, 48.0, 49.096774193548384)","(41.0, 50.0, 53.582089552238806)"
07-01-2023 12:21:14.807700,"(2.3, 2.58, 2.560242718446602)","(9.0, 13.0, 12.893371757925072)","(3.3, 3.8, 3.7796296296296297)","(7.0, 8.6, 8.587822014051522)","(17.0, 22.0, 21.788659793814432)","(13.0, 16.5, 15.747524752475247)","(31.0, 50.0, 49.096774193548384)","(41.0, 55.0, 53.521126760563384)"
07-01-2023 12:21:15.856292,"(2.3, 2.56, 2.556393878908849)","(9.0, 13.0, 12.910764872521247)","(3.3, 3.8, 3.778812199036918)","(7.0, 8.6, 8.587822014051522)","(17.0, 22.0, 21.768844221105528)","(13.0, 16.0, 15.682291666666666)","(31.0, 50.0, 49.03448275862069)","(41.0, 55.0, 53.73134328358209)"
07-01-2023 12:21:16.898576,"(2.3, 2.56, 2.555849923430322)","(9.0, 13.0, 12.916666666666666)","(3.3, 3.8, 3.778674121405751)","(7.0, 8.6, 8.570288248337029)","(17.0, 22.0, 21.7035175879397)","(13.0, 16.0, 15.58495145631068)","(31.0, 50.0, 49.03448275862069)","(41.0, 55.0, 53.75)"
07-01-2023 12:21:18.032312,"(2.3, 2.56, 2.5494736842105263)","(9.0, 13.0, 12.853391684901531)","(3.3, 3.8, 3.7794262295081964)","(7.0, 8.6, 8.582857142857142)","(17.0, 22.0, 21.7035175879397)","(13.0, 16.0, 15.402298850574713)","(31.0, 50.0, 49.2)","(41.0, 55.0, 52.57142857142857)"
07-01-2023 12:21:19.202850,"(2.3, 2.56, 2.5494736842105263)","(9.0, 13.0, 12.853391684901531)","(3.3, 3.8, 3.7813011456628476)","(7.0, 8.6, 8.582857142857142)","(17.0, 22.0, 21.7035175879397)","(13.0, 16.0, 15.608267716535433)","(31.0, 50.0, 49.2)","(41.0, 55.0, 52.30769230769231)"
