,Orlandos Gift,Kyvalley Surfergirl,Irene Rose,Our Spitfire Nz,Great Fantasy Nz,Winsome Ruby,Meet Michaelangelo,Lovelorn,My Bad Habits,Farbio,Scenic Sky,Super Angus
07-01-2023 18:54:46.243604,"(11.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 65.0, 51.0)","(91.0, 190.0, 167.14285714285714)","(5.0, 6.2, 5.675)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 6.966666666666667)"
07-01-2023 18:54:47.963005,"(11.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 65.0, 51.0)","(91.0, 190.0, 130.0)","(5.0, 6.2, 5.675)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 6.966666666666667)"
07-01-2023 18:54:49.675280,"(11.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 65.0, 47.666666666666664)","(91.0, 190.0, 130.0)","(5.0, 6.2, 5.640000000000001)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:54:51.463609,"(11.0, 20.0, 17.22222222222222)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(91.0, 190.0, 130.0)","(5.0, 6.2, 5.675)","(5.5, 10.5, 9.142857142857142)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:54:53.120624,"(11.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(91.0, 190.0, 130.0)","(5.0, 6.2, 5.675)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:54:54.673442,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 130.0)","(5.0, 6.2, 5.675)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:54:56.243982,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 130.0)","(5.0, 6.2, 5.675)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:54:57.736010,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 130.0)","(5.0, 6.2, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:54:59.251936,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 130.0)","(5.0, 6.2, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:00.768704,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 130.0)","(5.0, 6.2, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:02.309444,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 130.0)","(5.0, 6.2, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:03.887652,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 130.0)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:05.422458,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 130.0)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:06.922077,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 130.0)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:08.436716,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 130.0)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:09.953673,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:11.519595,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:13.081463,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.75)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 164.44444444444446)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:14.660130,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 11.352941176470589)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 174.0)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 145.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:16.196574,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 11.222222222222221)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 174.0)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 145.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:17.787738,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.8)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 180.0, 157.5)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:19.237285,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.2)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.25)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 170.0, 149.16666666666669)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:20.760551,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 10.45)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 160.0, 151.875)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:22.270743,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 10.066666666666666)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 160.0, 133.0769230769231)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:23.747417,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 10.066666666666666)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 140.0, 124.61538461538461)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:25.215013,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 10.066666666666666)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 130.0, 117.6470588235294)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:26.956110,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 10.066666666666666)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 130.0, 124.61538461538461)","(18.0, 38.0, 28.0)","(5.0, 7.8, 6.890909090909091)"
07-01-2023 18:55:28.745127,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 10.28)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 130.0, 124.61538461538461)","(18.0, 38.0, 28.0)","(5.0, 7.8, 6.890909090909091)"
07-01-2023 18:55:30.638821,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 10.28)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 130.0, 124.61538461538461)","(18.0, 38.0, 28.0)","(5.0, 7.8, 6.890909090909091)"
07-01-2023 18:55:32.632012,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 10.28)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 130.0, 106.66666666666667)","(18.0, 38.0, 28.0)","(5.0, 7.8, 6.890909090909091)"
07-01-2023 18:55:34.046483,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 10.2)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 130.0, 120.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 6.890909090909091)"
07-01-2023 18:55:35.726682,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 10.2)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 130.0, 120.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 6.890909090909091)"
07-01-2023 18:55:37.345369,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 10.2)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 130.0, 120.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 6.890909090909091)"
07-01-2023 18:55:38.988168,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 10.695238095238095)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 130.0, 115.58823529411765)","(18.0, 38.0, 28.0)","(5.0, 7.8, 6.890909090909091)"
07-01-2023 18:55:40.574678,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.0, 13.207142857142857)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 52.55555555555556)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(101.0, 130.0, 115.83333333333334)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:42.172687,"(12.0, 20.0, 18.333333333333332)","(10.0, 13.5, 11.61)","(4.4, 6.0, 5.258823529411765)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 55.0, 49.5)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.5, 9.533333333333333)","(101.0, 120.0, 115.83333333333334)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.133333333333333)"
07-01-2023 18:55:43.601789,"(12.0, 20.0, 18.333333333333332)","(10.0, 12.0, 11.488095238095237)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 52.42857142857143)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.0, 9.533333333333333)","(101.0, 120.0, 100.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:55:45.017769,"(12.0, 20.0, 18.333333333333332)","(10.0, 11.5, 14.416666666666666)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 52.75)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.6000000000000005)","(5.5, 10.0, 9.866666666666667)","(101.0, 120.0, 94.28571428571429)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:55:46.442703,"(12.0, 20.0, 18.333333333333332)","(10.0, 14.5, 14.416666666666666)","(4.4, 6.0, 5.3076923076923075)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 50.333333333333336)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.525)","(5.5, 10.5, 9.866666666666667)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:55:48.287342,"(12.0, 20.0, 18.6)","(10.0, 14.5, 13.071428571428571)","(4.4, 6.0, 5.258823529411765)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 50.333333333333336)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.525)","(5.5, 10.0, 9.533333333333333)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:55:50.031764,"(12.0, 19.5, 17.0)","(10.0, 14.5, 13.071428571428571)","(4.4, 6.0, 5.258823529411765)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 50.333333333333336)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.525)","(5.5, 10.0, 9.533333333333333)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:55:51.711399,"(12.0, 19.5, 17.0)","(10.0, 14.5, 13.071428571428571)","(4.4, 6.0, 5.258823529411765)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 50.333333333333336)","(101.0, 190.0, 167.14285714285714)","(5.0, 6.4, 5.525)","(5.5, 10.0, 9.866666666666667)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:55:53.190710,"(12.0, 19.5, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 6.0, 5.58)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 50.333333333333336)","(101.0, 190.0, 167.14285714285714)","(5.5, 6.4, 5.525)","(5.5, 10.5, 9.866666666666667)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:55:54.660378,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.58)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 50.333333333333336)","(101.0, 190.0, 167.14285714285714)","(5.5, 6.4, 5.525)","(5.5, 10.5, 9.533333333333333)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:55:56.189259,"(12.0, 20.0, 19.0)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.8, 5.625)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 50.333333333333336)","(101.0, 190.0, 167.14285714285714)","(5.5, 6.4, 5.752380952380952)","(5.5, 10.0, 9.866666666666667)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:55:57.783987,"(12.0, 20.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.8, 5.5)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 50.333333333333336)","(101.0, 190.0, 167.14285714285714)","(5.5, 6.4, 5.4)","(5.5, 10.5, 9.55)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:55:59.188406,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.5)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 50.333333333333336)","(101.0, 190.0, 167.14285714285714)","(5.5, 6.2, 5.8533333333333335)","(5.5, 10.5, 9.3)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:56:00.659153,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.5)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 50.333333333333336)","(101.0, 190.0, 167.14285714285714)","(5.5, 6.2, 5.8533333333333335)","(5.5, 10.0, 8.95)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:56:01.957954,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.5)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 50.333333333333336)","(101.0, 190.0, 167.14285714285714)","(5.5, 6.2, 5.8533333333333335)","(5.5, 10.0, 9.2)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:56:03.292042,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.5)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 47.666666666666664)","(101.0, 190.0, 164.28571428571428)","(5.5, 6.2, 5.4)","(5.5, 9.8, 9.085714285714287)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:56:04.644932,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.5)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 47.666666666666664)","(101.0, 190.0, 164.28571428571428)","(5.5, 6.2, 6.111111111111111)","(5.5, 9.8, 9.371428571428572)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:56:06.132407,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.5)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 45.833333333333336)","(101.0, 190.0, 164.28571428571428)","(5.5, 6.4, 5.84)","(5.5, 9.8, 9.371428571428572)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:56:07.490379,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.34)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 45.833333333333336)","(101.0, 190.0, 164.28571428571428)","(5.5, 6.4, 5.4375)","(5.5, 9.8, 9.371428571428572)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.175)"
07-01-2023 18:56:09.181943,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.34)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 45.833333333333336)","(101.0, 190.0, 164.28571428571428)","(5.5, 6.4, 5.4375)","(5.5, 9.8, 9.371428571428572)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.0)"
07-01-2023 18:56:10.589340,"(12.0, 20.0, 19.0)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.34)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 45.833333333333336)","(101.0, 190.0, 164.28571428571428)","(5.5, 6.4, 5.3500000000000005)","(5.5, 9.8, 9.200000000000001)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.0)"
07-01-2023 18:56:12.136284,"(12.0, 20.0, 19.0)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.5)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 45.833333333333336)","(101.0, 190.0, 164.28571428571428)","(5.5, 6.4, 5.3500000000000005)","(5.5, 9.8, 9.333333333333334)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.0)"
07-01-2023 18:56:13.979708,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.34)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 45.833333333333336)","(101.0, 190.0, 164.28571428571428)","(5.5, 6.4, 5.3500000000000005)","(5.5, 9.6, 9.120000000000001)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.0)"
07-01-2023 18:56:15.781098,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.5)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 47.666666666666664)","(101.0, 190.0, 164.28571428571428)","(5.5, 6.4, 5.388888888888888)","(5.5, 9.6, 9.120000000000001)","(101.0, 120.0, 96.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.0)"
07-01-2023 18:56:17.367863,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.5)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 47.666666666666664)","(101.0, 190.0, 164.28571428571428)","(5.5, 6.4, 5.466666666666667)","(5.5, 9.6, 9.120000000000001)","(101.0, 120.0, 100.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.0)"
07-01-2023 18:56:18.965369,"(12.0, 21.0, 19.8)","(10.0, 14.5, 13.071428571428571)","(4.4, 5.9, 5.34)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(41.0, 55.0, 47.666666666666664)","(101.0, 190.0, 164.28571428571428)","(5.5, 6.4, 5.466666666666667)","(5.5, 9.6, 9.120000000000001)","(101.0, 110.0, 100.0)","(18.0, 38.0, 28.0)","(5.0, 7.8, 7.0)"
