,Big Time Raider,Waiting Game,Hes Iconic,Big Time Foxy,Go Royce,Allegro Ticker
14-12-2022 11:58:29.720260,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 8.950000000000001)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:30.674568,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:31.674891,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:32.592005,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:33.503304,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:34.461650,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:35.375888,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:36.244679,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:37.205135,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:38.151264,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:39.097276,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:40.072574,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:41.109571,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 27.9)"
14-12-2022 11:58:42.064034,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 16.0)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:43.001470,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:44.013696,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:44.877927,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:45.815738,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:46.736827,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 76.3125)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:47.608838,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 75.07142857142857)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:48.579732,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:49.495668,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:50.391163,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:51.301011,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:52.254047,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:53.254493,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:54.257424,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:55.229936,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:56.232883,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:57.118125,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:58.019839,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:59.031320,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:58:59.975996,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:00.970748,"(1.22, 1.32, 1.3165909090909091)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:01.946121,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 271.1666666666667)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:02.826860,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 22.285714285714285)","(15.0, 85.0, 73.33333333333333)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:03.681659,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 23.7)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:04.618749,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 23.7)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:05.705700,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 23.7)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:06.715538,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 23.7)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:07.691959,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 23.7)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:08.799978,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 23.7)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:09.827376,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 23.7)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:10.784021,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 23.7)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:11.746797,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 23.7)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:12.795441,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 16.0)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:13.761965,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 27.0, 16.0)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:14.705415,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 23.227272727272727)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:15.693646,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.25)","(15.0, 85.0, 78.0)","(6.5, 9.8, 7.8)","(8.5, 32.0, 26.142857142857142)"
14-12-2022 11:59:16.748690,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.25)","(15.0, 85.0, 77.22222222222223)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:17.667252,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.25)","(15.0, 85.0, 77.22222222222223)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:18.501933,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.083333333333336)","(15.0, 85.0, 76.25)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:19.461118,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.25)","(15.0, 85.0, 77.22222222222223)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:20.448098,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.25)","(15.0, 85.0, 77.22222222222223)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:21.354764,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.25)","(15.0, 85.0, 77.22222222222223)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:22.278650,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.25)","(15.0, 85.0, 77.22222222222223)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:23.255464,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.083333333333336)","(15.0, 85.0, 77.22222222222223)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:24.154656,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.083333333333336)","(15.0, 85.0, 77.22222222222223)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:24.989416,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.083333333333336)","(15.0, 85.0, 77.22222222222223)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:26.096685,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.083333333333336)","(15.0, 85.0, 77.22222222222223)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:27.048735,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.25)","(15.0, 85.0, 77.22222222222223)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:28.005629,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.25)","(15.0, 85.0, 99.44444444444444)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:28.956717,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.083333333333336)","(15.0, 110.0, 99.44444444444444)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:30.193328,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.083333333333336)","(15.0, 110.0, 99.44444444444444)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:31.280476,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.083333333333336)","(15.0, 110.0, 99.44444444444444)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:32.315868,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.083333333333336)","(15.0, 110.0, 99.44444444444444)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:33.391059,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.083333333333336)","(15.0, 110.0, 53.18181818181818)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:34.729947,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:35.857881,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:36.884368,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:37.959274,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:39.011960,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:39.904853,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:40.962179,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:42.049323,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:43.099238,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:44.231256,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:45.332019,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:46.255656,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:47.306160,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:48.350393,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 25.166666666666664)"
14-12-2022 11:59:49.398965,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 25.717391304347828)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 18.333333333333332)"
14-12-2022 11:59:50.448405,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 25.0, 23.3125)","(15.0, 120.0, 22.46666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 11:59:51.364752,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 25.0, 23.3125)","(15.0, 120.0, 22.46666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 11:59:52.256350,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 11:59:53.342175,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 11:59:54.482582,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 120.0, 42.631578947368425)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 11:59:55.563839,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 120.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 11:59:56.568701,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 11:59:57.564593,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 11:59:58.506131,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 11:59:59.466200,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:00.472414,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:01.448200,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:02.424258,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:03.407486,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:04.345248,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(15.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:05.418157,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(16.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:06.473263,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(16.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:07.420368,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(16.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:08.546962,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(16.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:09.631645,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(16.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:10.561940,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(16.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:11.621662,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(16.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
14-12-2022 12:00:12.631525,"(1.22, 1.32, 1.3160869565217392)","(31.0, 320.0, 222.66666666666666)","(11.0, 28.0, 24.333333333333332)","(16.0, 110.0, 94.16666666666667)","(6.5, 9.8, 7.8)","(8.5, 32.0, 19.333333333333332)"
