,Senorita Brooke,Purrfect Moon,Cinnamon Face,Miz Cali,How Bout Me,Aspen Wonder,Cranky Sheila,Trickskis Gold,Biogenic Babe
15-12-2022 14:18:26.275545,"(11.0, 19.5, 18.333333333333332)","(6.0, 8.2, 7.64)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 7.15)","(41.0, 340.0, 238.75)","(26.0, 600.0, 118.28571428571429)","(16.0, 34.0, 26.666666666666668)","(2.4, 2.62, 2.6025)"
15-12-2022 14:18:27.393274,"(11.0, 19.5, 18.333333333333332)","(6.0, 8.2, 7.64)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 7.24)","(41.0, 340.0, 238.75)","(26.0, 600.0, 118.28571428571429)","(16.0, 34.0, 26.666666666666668)","(2.4, 2.62, 2.6025)"
15-12-2022 14:18:28.564497,"(11.0, 19.5, 18.333333333333332)","(6.0, 8.2, 7.64)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 7.24)","(41.0, 340.0, 238.75)","(26.0, 600.0, 118.28571428571429)","(16.0, 34.0, 26.666666666666668)","(2.35, 2.62, 2.6025)"
15-12-2022 14:18:29.737938,"(11.0, 19.5, 18.333333333333332)","(6.0, 8.2, 7.64)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 7.24)","(41.0, 340.0, 238.75)","(26.0, 600.0, 118.28571428571429)","(16.0, 34.0, 26.666666666666668)","(2.35, 2.62, 2.6025)"
15-12-2022 14:18:30.955336,"(11.0, 19.5, 18.333333333333332)","(6.0, 8.2, 7.64)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 7.24)","(41.0, 340.0, 238.75)","(26.0, 600.0, 118.28571428571429)","(16.0, 34.0, 26.666666666666668)","(2.35, 2.62, 2.6025)"
15-12-2022 14:18:32.325407,"(11.0, 19.5, 18.333333333333332)","(6.0, 8.2, 7.64)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 7.3)","(41.0, 340.0, 232.0)","(26.0, 600.0, 131.66666666666669)","(16.0, 34.0, 27.4)","(2.35, 2.62, 2.6025)"
15-12-2022 14:18:33.550612,"(11.0, 19.5, 18.333333333333332)","(6.0, 8.2, 7.64)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 7.3)","(41.0, 340.0, 232.0)","(26.0, 600.0, 128.33333333333331)","(16.0, 34.0, 26.142857142857142)","(2.35, 2.62, 2.6025)"
15-12-2022 14:18:34.753584,"(12.0, 22.0, 19.0)","(6.0, 8.2, 7.64)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 7.3)","(41.0, 340.0, 250.0)","(26.0, 600.0, 128.33333333333331)","(16.0, 34.0, 26.6)","(2.35, 2.62, 2.6025)"
15-12-2022 14:18:36.019724,"(12.0, 21.0, 17.25)","(6.0, 8.2, 7.561904761904762)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 7.3)","(41.0, 340.0, 250.0)","(26.0, 600.0, 128.33333333333331)","(16.0, 32.0, 27.4)","(2.35, 2.62, 2.63)"
15-12-2022 14:18:37.205047,"(12.0, 20.0, 19.428571428571427)","(6.0, 7.4, 7.238095238095238)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 7.3)","(41.0, 340.0, 250.0)","(26.0, 600.0, 121.66666666666667)","(16.0, 34.0, 27.4)","(2.35, 2.66, 2.5533333333333332)"
15-12-2022 14:18:38.407069,"(12.0, 20.0, 19.428571428571427)","(6.0, 7.4, 7.238095238095238)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 7.3)","(41.0, 340.0, 250.0)","(26.0, 560.0, 297.0)","(16.0, 34.0, 29.5)","(2.35, 2.66, 2.572)"
15-12-2022 14:18:39.621877,"(12.0, 20.0, 18.666666666666668)","(6.0, 7.4, 7.238095238095238)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.6, 6.655813953488372)","(41.0, 340.0, 160.0)","(26.0, 560.0, 268.8888888888889)","(16.0, 36.0, 32.57142857142857)","(2.35, 2.62, 2.56)"
15-12-2022 14:18:40.839274,"(12.0, 20.0, 18.666666666666668)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.0, 5.928947368421053)","(41.0, 330.0, 160.0)","(26.0, 560.0, 268.8888888888889)","(16.0, 36.0, 32.57142857142857)","(2.35, 2.62, 2.59)"
15-12-2022 14:18:41.987327,"(12.0, 20.0, 18.666666666666668)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.0, 5.928947368421053)","(41.0, 330.0, 160.0)","(26.0, 560.0, 268.8888888888889)","(16.0, 36.0, 32.57142857142857)","(2.35, 2.64, 2.6)"
15-12-2022 14:18:43.176959,"(12.0, 20.0, 18.666666666666668)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.0, 6.5)","(41.0, 320.0, 190.0)","(26.0, 540.0, 324.0)","(16.0, 36.0, 26.666666666666668)","(2.35, 2.64, 2.6)"
15-12-2022 14:18:44.269150,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 6.8, 6.5)","(41.0, 320.0, 190.0)","(26.0, 540.0, 324.0)","(16.0, 36.0, 26.666666666666668)","(2.3, 2.64, 2.6)"
15-12-2022 14:18:45.612615,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 6.8, 6.5)","(41.0, 320.0, 192.5)","(26.0, 540.0, 324.0)","(16.0, 36.0, 32.5)","(2.3, 2.64, 2.5686486486486486)"
15-12-2022 14:18:46.796154,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 18.666666666666668)","(5.5, 7.0, 6.544)","(41.0, 320.0, 195.0)","(26.0, 540.0, 324.0)","(16.0, 36.0, 31.2)","(2.3, 2.64, 2.597872340425532)"
15-12-2022 14:18:48.011015,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.6)","(5.5, 6.8, 6.32)","(41.0, 320.0, 170.0)","(26.0, 540.0, 205.33333333333334)","(16.0, 36.0, 32.333333333333336)","(2.3, 2.64, 2.597872340425532)"
15-12-2022 14:18:49.241544,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.6)","(5.5, 6.8, 6.32)","(41.0, 320.0, 136.25)","(26.0, 540.0, 254.28571428571428)","(16.0, 36.0, 28.0)","(2.3, 2.64, 2.6052631578947367)"
15-12-2022 14:18:50.362859,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.6)","(5.5, 6.8, 6.32)","(41.0, 320.0, 136.25)","(26.0, 540.0, 372.6666666666667)","(16.0, 36.0, 32.333333333333336)","(2.3, 2.64, 2.6052631578947367)"
15-12-2022 14:18:51.512468,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.6)","(5.5, 6.8, 6.32)","(41.0, 320.0, 136.25)","(26.0, 540.0, 372.6666666666667)","(16.0, 36.0, 28.0)","(2.3, 2.64, 2.6242857142857146)"
15-12-2022 14:18:52.769654,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.0)","(5.5, 6.8, 6.4)","(41.0, 320.0, 136.25)","(26.0, 540.0, 372.6666666666667)","(16.0, 36.0, 28.0)","(2.3, 2.64, 2.6242857142857146)"
15-12-2022 14:18:54.028804,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.0)","(5.5, 6.6, 6.4)","(41.0, 320.0, 136.25)","(31.0, 540.0, 372.6666666666667)","(16.0, 36.0, 28.0)","(2.3, 2.64, 2.6242857142857146)"
15-12-2022 14:18:55.238621,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.0)","(5.5, 6.6, 6.4)","(41.0, 320.0, 136.25)","(31.0, 540.0, 254.28571428571428)","(16.0, 36.0, 28.0)","(2.3, 2.64, 2.6242857142857146)"
15-12-2022 14:18:56.423727,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.0)","(5.5, 6.6, 6.184782608695652)","(41.0, 320.0, 136.25)","(31.0, 540.0, 372.6666666666667)","(16.0, 36.0, 32.333333333333336)","(2.3, 2.64, 2.6363636363636367)"
15-12-2022 14:18:57.582868,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.0)","(5.5, 7.0, 6.184782608695652)","(41.0, 320.0, 170.0)","(31.0, 540.0, 372.6666666666667)","(16.0, 36.0, 32.333333333333336)","(2.3, 2.64, 2.652)"
15-12-2022 14:18:58.739655,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.0)","(5.5, 7.0, 6.594285714285714)","(41.0, 320.0, 136.25)","(31.0, 540.0, 372.6666666666667)","(16.0, 36.0, 33.0)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:18:59.963096,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.0)","(5.5, 6.8, 6.4)","(41.0, 320.0, 136.25)","(31.0, 540.0, 372.6666666666667)","(16.0, 36.0, 33.0)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:01.156183,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.0)","(5.5, 6.6, 6.4)","(41.0, 320.0, 136.25)","(31.0, 540.0, 372.6666666666667)","(16.0, 36.0, 33.0)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:02.281793,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.0)","(5.5, 6.6, 6.4)","(41.0, 320.0, 136.25)","(31.0, 540.0, 254.28571428571428)","(16.0, 36.0, 28.0)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:03.357896,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.0)","(5.5, 6.6, 6.257425742574258)","(41.0, 320.0, 272.72727272727275)","(31.0, 540.0, 290.0)","(16.0, 36.0, 26.666666666666668)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:04.452265,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 7.0, 6.257425742574258)","(41.0, 320.0, 192.5)","(31.0, 540.0, 290.0)","(16.0, 36.0, 32.285714285714285)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:05.577367,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.3)","(41.0, 320.0, 192.5)","(31.0, 540.0, 290.0)","(16.0, 36.0, 30.8)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:06.715490,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.3)","(41.0, 320.0, 192.5)","(31.0, 540.0, 290.0)","(16.0, 36.0, 31.2)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:07.868230,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.3)","(41.0, 320.0, 192.5)","(31.0, 520.0, 359.33333333333337)","(16.0, 36.0, 32.857142857142854)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:09.037710,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.4)","(41.0, 320.0, 192.5)","(31.0, 520.0, 359.33333333333337)","(16.0, 36.0, 26.666666666666668)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:10.268136,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 6.6, 6.4)","(41.0, 320.0, 232.5)","(31.0, 520.0, 280.0)","(16.0, 36.0, 32.5)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:11.455638,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 6.6, 6.257425742574258)","(41.0, 400.0, 227.5)","(31.0, 520.0, 280.0)","(16.0, 36.0, 32.5)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:12.617040,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 7.0, 6.5)","(41.0, 390.0, 227.5)","(31.0, 520.0, 280.0)","(16.0, 36.0, 30.8)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:13.792810,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.5)","(41.0, 390.0, 227.5)","(31.0, 520.0, 359.33333333333337)","(16.0, 36.0, 32.57142857142857)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:15.160763,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.6909090909090905)","(41.0, 390.0, 227.5)","(31.0, 520.0, 359.33333333333337)","(16.0, 36.0, 32.57142857142857)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:16.330873,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.25)","(5.5, 6.8, 6.2682926829268295)","(41.0, 390.0, 227.5)","(31.0, 520.0, 161.5)","(16.0, 36.0, 32.5)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:17.627363,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 7.0, 6.6)","(41.0, 390.0, 281.66666666666663)","(31.0, 520.0, 389.6363636363636)","(16.0, 36.0, 32.75)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:19.258983,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 6.8, 6.6)","(41.0, 390.0, 198.0)","(31.0, 510.0, 354.6666666666667)","(16.0, 36.0, 32.75)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:20.633164,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 6.8, 6.6)","(41.0, 390.0, 198.0)","(31.0, 510.0, 432.33333333333337)","(16.0, 36.0, 32.75)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:21.955108,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 6.8, 6.2682926829268295)","(41.0, 390.0, 198.0)","(31.0, 510.0, 355.3333333333333)","(16.0, 36.0, 27.75)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:23.234852,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 7.0, 6.2682926829268295)","(41.0, 390.0, 198.0)","(31.0, 510.0, 394.0)","(16.0, 30.0, 27.75)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:24.360491,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 7.0, 6.666666666666666)","(41.0, 390.0, 198.0)","(31.0, 510.0, 394.0)","(16.0, 30.0, 27.75)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:25.514940,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 6.8, 6.666666666666666)","(41.0, 390.0, 198.0)","(31.0, 510.0, 355.3333333333333)","(16.0, 30.0, 27.75)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:26.730867,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 6.8, 6.666666666666666)","(41.0, 390.0, 198.0)","(31.0, 510.0, 394.0)","(16.0, 30.0, 27.75)","(2.3, 2.66, 2.6529411764705886)"
15-12-2022 14:19:27.900619,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 6.8, 6.2682926829268295)","(41.0, 390.0, 198.0)","(31.0, 510.0, 394.0)","(16.0, 30.0, 27.75)","(2.3, 2.66, 2.624390243902439)"
15-12-2022 14:19:29.165370,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 7.0, 6.2682926829268295)","(41.0, 390.0, 198.0)","(31.0, 510.0, 394.0)","(16.0, 30.0, 27.75)","(2.3, 2.64, 2.624390243902439)"
15-12-2022 14:19:30.417148,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 7.0, 6.6)","(41.0, 390.0, 201.0)","(31.0, 510.0, 394.0)","(16.0, 30.0, 26.5)","(2.3, 2.64, 2.624390243902439)"
15-12-2022 14:19:31.682986,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 19.75)","(5.5, 6.8, 6.2682926829268295)","(41.0, 390.0, 201.0)","(31.0, 510.0, 355.3333333333333)","(16.0, 30.0, 25.8)","(2.3, 2.64, 2.624390243902439)"
15-12-2022 14:19:32.896842,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 7.0, 6.666666666666666)","(41.0, 390.0, 232.5)","(31.0, 510.0, 235.6)","(16.0, 30.0, 26.57142857142857)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:34.095517,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.666666666666666)","(41.0, 390.0, 183.33333333333331)","(31.0, 520.0, 235.6)","(16.0, 30.0, 27.375)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:35.312188,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.142857142857142)","(5.5, 6.8, 6.666666666666666)","(41.0, 390.0, 180.0)","(31.0, 520.0, 235.6)","(16.0, 30.0, 27.375)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:36.502973,"(12.0, 19.5, 18.1)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.25)","(5.5, 6.8, 6.27710843373494)","(41.0, 380.0, 180.0)","(31.0, 520.0, 377.2)","(16.0, 30.0, 27.375)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:37.731193,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.25)","(5.5, 7.0, 6.6)","(41.0, 380.0, 180.0)","(31.0, 520.0, 377.2)","(16.0, 30.0, 27.375)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:38.948352,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 21.0, 20.25)","(5.5, 6.8, 6.6)","(41.0, 380.0, 180.0)","(31.0, 520.0, 377.2)","(16.0, 30.0, 27.375)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:40.188096,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 28.0, 25.0)","(5.5, 6.8, 6.6)","(41.0, 380.0, 227.5)","(31.0, 520.0, 377.2)","(16.0, 30.0, 26.57142857142857)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:41.406629,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 28.0, 25.0)","(5.5, 6.8, 6.27710843373494)","(41.0, 380.0, 290.0)","(31.0, 520.0, 377.2)","(16.0, 30.0, 26.57142857142857)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:42.553722,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 28.0, 25.0)","(5.5, 7.0, 6.27710843373494)","(41.0, 380.0, 290.0)","(31.0, 520.0, 377.2)","(16.0, 30.0, 26.57142857142857)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:43.760558,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 28.0, 25.0)","(5.5, 7.0, 6.68)","(41.0, 380.0, 275.0)","(31.0, 520.0, 377.2)","(16.0, 30.0, 26.57142857142857)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:44.969524,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 28.0, 25.0)","(5.5, 6.8, 6.68)","(41.0, 380.0, 290.0)","(31.0, 520.0, 377.2)","(16.0, 30.0, 26.57142857142857)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:46.172816,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 28.0, 23.0)","(5.5, 6.8, 6.68)","(41.0, 380.0, 290.0)","(31.0, 520.0, 377.2)","(16.0, 30.0, 26.57142857142857)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:47.412360,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 28.0, 25.166666666666668)","(5.5, 6.8, 6.68)","(41.0, 380.0, 194.0)","(31.0, 520.0, 278.0)","(16.0, 30.0, 25.8)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:48.669995,"(12.0, 19.5, 17.75)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 28.0, 26.3)","(5.5, 7.0, 6.27710843373494)","(41.0, 380.0, 194.0)","(31.0, 510.0, 278.0)","(16.0, 30.0, 29.0)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:49.911841,"(12.0, 19.5, 17.5)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 28.0, 23.88888888888889)","(5.5, 7.0, 6.6)","(41.0, 380.0, 194.0)","(31.0, 510.0, 278.0)","(16.0, 38.0, 29.5)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:51.169421,"(12.0, 19.5, 17.5)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 27.0, 21.4)","(5.5, 6.8, 6.6)","(41.0, 380.0, 194.0)","(31.0, 510.0, 278.0)","(16.0, 36.0, 27.4)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:52.427279,"(12.0, 19.5, 17.5)","(6.0, 7.8, 7.788888888888889)","(5.0, 6.0, 5.636363636363637)","(13.0, 27.0, 23.57142857142857)","(5.5, 6.8, 6.6)","(41.0, 380.0, 194.0)","(31.0, 510.0, 278.0)","(16.0, 34.0, 27.4)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:53.671112,"(12.0, 19.5, 17.5)","(6.0, 8.0, 7.811764705882353)","(5.0, 6.0, 5.636363636363637)","(13.0, 27.0, 23.57142857142857)","(5.5, 6.8, 6.27710843373494)","(41.0, 380.0, 194.0)","(31.0, 510.0, 278.0)","(16.0, 34.0, 27.4)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:54.901374,"(12.0, 19.5, 17.5)","(6.0, 8.0, 7.811764705882353)","(5.0, 6.0, 5.636363636363637)","(13.0, 27.0, 23.57142857142857)","(5.5, 7.0, 6.27710843373494)","(41.0, 380.0, 194.0)","(31.0, 510.0, 278.0)","(16.0, 34.0, 27.4)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:56.090880,"(12.0, 19.5, 17.5)","(6.0, 8.0, 7.811764705882353)","(5.0, 6.0, 5.636363636363637)","(13.0, 27.0, 23.57142857142857)","(5.5, 7.0, 6.533333333333333)","(41.0, 380.0, 194.0)","(31.0, 510.0, 355.3333333333333)","(16.0, 34.0, 27.4)","(2.3, 2.64, 2.6231578947368424)"
15-12-2022 14:19:57.309090,"(12.0, 19.5, 17.5)","(6.0, 8.0, 7.786666666666667)","(5.0, 6.0, 5.636363636363637)","(13.0, 27.0, 23.57142857142857)","(5.5, 6.8, 6.533333333333333)","(41.0, 380.0, 194.0)","(31.0, 510.0, 355.3333333333333)","(16.0, 34.0, 27.4)","(2.3, 2.64, 2.6231578947368424)"
