,Coastal Run,Tothemoonandback,Raging Lady,Sweet Honor,Hollywood Mistress,Mischievous Effort,Janero Rose,Seven Sisters,Palace Star,Speedy Gigi,Dazzling Mist,Lovely Linda
12-01-2023 08:27:32.989674,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:34.311224,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:35.660284,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:36.953502,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:38.274971,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:39.792205,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:41.292958,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:42.801164,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:44.300939,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:45.665030,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:47.003396,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:48.322900,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:49.667823,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:51.058116,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:52.499960,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:53.924511,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:55.301864,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:56.649597,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:58.024395,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:27:59.414504,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:00.724775,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:02.053037,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:03.357132,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:04.676990,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:06.069354,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:07.489646,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(3.9, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:08.838431,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:10.330012,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:11.939029,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:13.556014,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:15.456206,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:17.343974,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:18.770486,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:20.180592,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:21.604561,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:22.985477,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:24.361801,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:25.642566,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(16.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:26.939927,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:28.277589,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:29.680297,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:31.025229,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:32.420446,"(11.0, 99999, 99990)","(31.0, 99999, 99990)","(31.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:33.798295,"(12.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:35.064810,"(12.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:36.323027,"(12.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:37.590123,"(12.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:38.944813,"(12.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:40.290713,"(12.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:41.615659,"(12.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(4.0, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:42.919269,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:44.196348,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:45.512351,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:46.807607,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:48.036037,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:49.193706,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:50.371673,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:51.550005,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:52.721384,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:53.899223,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:55.061337,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:56.300195,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:57.519694,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:58.707718,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:28:59.929717,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:29:01.115779,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:29:02.290434,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:29:03.506120,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:29:04.832305,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:29:06.170467,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:29:07.481732,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:29:08.742536,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:29:10.015865,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:29:11.270012,"(14.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 99999, 99990)","(31.0, 99999, 99990)","(4.2, 99999, 99990)","(4.4, 99999, 99990)","(18.0, 99999, 99990)"
