,Buckle Up Eli,Black Danger,Nitro Harvey,Ticket To Tokyo,Buckle Up Adalyn,Hot Danger,Boys All Class
10-01-2023 13:30:18.448857,"(2.7, 5.9, 4.9375)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:19.437941,"(2.7, 5.9, 4.9375)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 83.85714285714286)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 385.38461538461536)"
10-01-2023 13:30:20.360778,"(2.7, 5.9, 4.9375)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 170.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 530.0, 429.0)"
10-01-2023 13:30:21.335010,"(2.7, 5.9, 4.9375)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:22.411250,"(2.7, 5.9, 4.9375)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:23.449719,"(2.7, 5.9, 4.9375)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:24.469773,"(2.7, 5.9, 4.9375)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:25.480783,"(2.7, 5.9, 4.9375)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:26.421719,"(2.7, 5.9, 4.9375)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:27.349435,"(2.7, 5.9, 4.9375)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:28.377570,"(2.7, 6.6, 4.415)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:29.423616,"(2.7, 6.2, 5.25)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:30.427860,"(2.7, 6.2, 6.041666666666667)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:31.425151,"(2.7, 6.2, 5.975)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:32.420869,"(2.7, 6.2, 5.84)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:33.462997,"(2.7, 6.2, 5.84)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:34.482867,"(2.7, 6.2, 5.84)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:35.547475,"(2.7, 6.2, 5.84)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:36.697482,"(2.7, 6.2, 5.84)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:37.801705,"(2.7, 6.2, 5.84)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 139.33333333333334)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 474.0)"
10-01-2023 13:30:38.908390,"(2.7, 6.2, 5.84)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 39.714285714285715)","(61.0, 520.0, 474.0)"
10-01-2023 13:30:40.006150,"(2.7, 6.2, 5.84)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 39.714285714285715)","(61.0, 520.0, 474.0)"
10-01-2023 13:30:41.108872,"(2.7, 6.2, 5.84)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 83.85714285714286)","(31.0, 110.0, 39.714285714285715)","(61.0, 520.0, 474.0)"
10-01-2023 13:30:42.224905,"(2.7, 6.2, 6.054545454545455)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 170.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 520.0, 343.84615384615387)"
10-01-2023 13:30:43.263751,"(2.7, 6.4, 5.4)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 343.84615384615387)"
10-01-2023 13:30:44.197688,"(2.7, 6.4, 4.938461538461539)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 333.3333333333333)"
10-01-2023 13:30:45.233123,"(2.7, 6.4, 5.5)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 343.84615384615387)"
10-01-2023 13:30:46.250218,"(2.7, 6.4, 5.092307692307693)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 343.84615384615387)"
10-01-2023 13:30:47.237470,"(2.7, 6.4, 5.092307692307693)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 343.84615384615387)"
10-01-2023 13:30:48.299971,"(2.7, 6.4, 5.092307692307693)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 343.84615384615387)"
10-01-2023 13:30:49.314129,"(2.7, 6.4, 5.092307692307693)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 343.84615384615387)"
10-01-2023 13:30:50.325302,"(2.7, 6.4, 5.092307692307693)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:51.256126,"(2.7, 6.4, 5.092307692307693)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:52.264164,"(2.7, 6.4, 5.092307692307693)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:53.267405,"(2.7, 6.4, 4.9714285714285715)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:54.300914,"(2.7, 6.4, 4.938461538461539)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:55.344661,"(2.7, 6.4, 4.938461538461539)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:56.431731,"(2.7, 6.4, 4.938461538461539)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:57.581037,"(2.7, 6.4, 4.938461538461539)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 83.85714285714286)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:58.591789,"(2.7, 6.4, 4.938461538461539)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 170.0, 139.33333333333334)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:30:59.628036,"(2.7, 6.4, 5.45)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:31:00.713008,"(2.7, 6.2, 5.01)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:31:01.827936,"(2.7, 6.2, 4.745454545454545)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.283478260869565)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:31:02.910062,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.318260869565217)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:31:04.006943,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.318260869565217)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:31:05.097000,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.363404255319149)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 429.0)"
10-01-2023 13:31:06.279865,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.300869565217391)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 470.0, 438.0)"
10-01-2023 13:31:07.449814,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.300869565217391)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:08.547257,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.300869565217391)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:09.687129,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.300869565217391)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:10.835525,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.300869565217391)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:11.931338,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.300869565217391)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:12.988910,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.300869565217391)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:14.134649,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.300869565217391)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:15.290006,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.300869565217391)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:16.362775,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.300869565217391)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:17.468812,"(2.7, 6.2, 5.046153846153846)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.300869565217391)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.11764705882353)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:18.567432,"(2.7, 6.2, 5.2)","(2.3, 3.6, 3.1100000000000003)","(2.4, 2.44, 2.316923076923077)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.11764705882353)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:19.706299,"(2.7, 6.2, 5.533333333333333)","(2.3, 3.6, 3.355)","(2.4, 2.44, 2.3899999999999997)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.11764705882353)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:20.675423,"(2.7, 6.2, 5.533333333333333)","(2.3, 3.6, 2.9466666666666668)","(2.4, 2.44, 2.388148148148148)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.11764705882353)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:21.712155,"(2.7, 6.2, 5.655555555555556)","(2.3, 3.55, 2.71)","(2.4, 2.42, 2.4073684210526314)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.11764705882353)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:22.854906,"(2.7, 6.2, 5.655555555555556)","(2.3, 3.5, 2.7256)","(2.4, 2.42, 2.4073684210526314)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.11764705882353)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:23.933001,"(2.7, 6.2, 5.655555555555556)","(2.3, 3.45, 2.700322580645161)","(2.4, 2.42, 2.4073684210526314)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.11764705882353)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:24.981198,"(2.7, 6.2, 5.655555555555556)","(2.3, 3.45, 2.700322580645161)","(2.4, 2.42, 2.4073684210526314)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.11764705882353)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:26.128844,"(2.7, 6.2, 5.655555555555556)","(2.3, 3.45, 2.700322580645161)","(2.4, 2.42, 2.4073684210526314)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.11764705882353)","(61.0, 480.0, 438.0)"
10-01-2023 13:31:27.200930,"(2.7, 6.2, 5.655555555555556)","(2.3, 3.45, 2.700322580645161)","(2.35, 2.42, 2.4073684210526314)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.11764705882353)","(71.0, 480.0, 438.0)"
10-01-2023 13:31:28.212382,"(2.7, 6.2, 5.655555555555556)","(2.3, 3.45, 2.700322580645161)","(2.35, 2.42, 2.4073684210526314)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.11764705882353)","(71.0, 480.0, 438.0)"
10-01-2023 13:31:29.254020,"(2.7, 6.2, 5.655555555555556)","(2.3, 3.35, 2.756875)","(2.35, 2.42, 2.3566666666666665)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 122.66666666666666)","(31.0, 110.0, 52.11764705882353)","(71.0, 480.0, 429.0)"
10-01-2023 13:31:30.326496,"(2.7, 6.2, 5.655555555555556)","(2.3, 3.3, 2.7016)","(2.35, 2.36, 2.3566666666666665)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.11764705882353)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:31.428205,"(2.7, 6.6, 5.533333333333333)","(2.3, 3.25, 2.6851724137931035)","(2.35, 2.36, 2.3566666666666665)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.11764705882353)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:32.496281,"(2.7, 6.4, 5.777777777777778)","(2.3, 3.25, 2.6851724137931035)","(2.35, 2.36, 2.3566666666666665)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.11764705882353)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:33.617939,"(2.7, 6.4, 5.557894736842106)","(2.3, 3.25, 2.765)","(2.35, 3.15, 2.913333333333333)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.11764705882353)","(71.0, 470.0, 424.44444444444446)"
10-01-2023 13:31:34.751393,"(2.7, 6.2, 5.3478260869565215)","(2.3, 3.2, 2.765)","(2.35, 3.15, 2.497391304347826)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 47.52380952380952)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:35.841631,"(2.7, 6.2, 4.972222222222222)","(2.3, 3.15, 2.673)","(2.35, 3.1, 2.497391304347826)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.11764705882353)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:36.891940,"(2.7, 6.2, 4.972222222222222)","(2.3, 3.15, 2.6370967741935485)","(2.35, 2.98, 2.473333333333333)","(71.0, 470.0, 198.42105263157896)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(71.0, 470.0, 357.69230769230774)"
10-01-2023 13:31:37.906270,"(2.7, 6.2, 4.972222222222222)","(2.3, 3.1, 2.66)","(2.35, 2.94, 2.4955555555555553)","(71.0, 470.0, 198.42105263157896)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 39.714285714285715)","(71.0, 490.0, 357.69230769230774)"
10-01-2023 13:31:39.016438,"(2.7, 6.2, 4.972222222222222)","(2.3, 3.05, 2.6343333333333336)","(2.35, 2.9, 2.5866666666666664)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 38.0)","(71.0, 490.0, 429.0)"
10-01-2023 13:31:40.121342,"(2.7, 6.2, 4.972222222222222)","(2.3, 3.05, 2.6343333333333336)","(2.35, 2.88, 2.54)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:41.218382,"(2.7, 6.2, 4.972222222222222)","(2.3, 3.0, 2.642352941176471)","(2.35, 2.84, 2.54)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:42.330447,"(2.7, 6.2, 4.972222222222222)","(2.3, 2.98, 2.63125)","(2.35, 2.8, 2.62)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:43.439262,"(2.7, 6.2, 4.972222222222222)","(2.3, 2.98, 2.63125)","(2.35, 2.76, 2.7088888888888887)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 122.66666666666666)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:44.556451,"(2.7, 6.2, 4.972222222222222)","(2.3, 2.98, 2.632857142857143)","(2.35, 2.72, 2.681818181818182)","(71.0, 470.0, 86.92307692307692)","(41.0, 140.0, 139.33333333333334)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:45.563459,"(2.7, 6.2, 4.986666666666667)","(2.3, 2.96, 2.6442857142857146)","(2.35, 2.74, 2.666666666666667)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:46.629333,"(2.7, 6.2, 4.986666666666667)","(2.3, 2.96, 2.6442857142857146)","(2.35, 2.72, 2.6533333333333333)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:47.704722,"(2.7, 6.2, 4.986666666666667)","(2.3, 2.96, 2.6442857142857146)","(2.35, 2.72, 2.5282191780821917)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:48.786283,"(2.7, 6.2, 5.5875)","(2.3, 2.96, 2.6442857142857146)","(2.35, 2.7, 2.557857142857143)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:49.902805,"(2.7, 6.2, 5.0625)","(2.3, 2.96, 2.6442857142857146)","(2.35, 2.68, 2.518805970149254)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 139.33333333333334)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:51.036188,"(2.7, 6.2, 5.63125)","(2.3, 2.96, 2.642857142857143)","(2.35, 2.66, 2.5155555555555558)","(71.0, 470.0, 86.92307692307692)","(41.0, 160.0, 110.54545454545455)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:52.187789,"(2.7, 6.2, 5.63125)","(2.3, 2.94, 2.642857142857143)","(2.35, 2.64, 2.5155555555555558)","(71.0, 470.0, 86.92307692307692)","(41.0, 200.0, 110.54545454545455)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
10-01-2023 13:31:53.348009,"(2.7, 6.2, 5.63125)","(2.3, 2.94, 2.642857142857143)","(2.35, 2.62, 2.4619607843137254)","(71.0, 470.0, 86.92307692307692)","(41.0, 200.0, 110.54545454545455)","(31.0, 110.0, 52.82352941176471)","(71.0, 470.0, 429.0)"
