,Festival Dancer,Saigon,Frumos,Orbital Express,Charity Spirit,Oh Golly Gosh
07-01-2023 13:35:32.404057,"(3.8, 4.6, 4.545020746887967)","(6.0, 6.8, 6.796168582375479)","(2.2, 2.52, 2.519285714285714)","(16.0, 21.0, 19.58823529411765)","(8.0, 9.4, 9.306896551724138)","(12.0, 15.0, 14.807017543859649)"
07-01-2023 13:35:33.433710,"(3.8, 4.6, 4.544560669456067)","(6.0, 6.8, 6.795983935742972)","(2.2, 2.54, 2.51255230125523)","(16.0, 21.0, 19.555555555555557)","(8.0, 9.4, 9.306896551724138)","(12.0, 15.0, 14.847222222222221)"
07-01-2023 13:35:34.299164,"(3.8, 4.6, 4.54378947368421)","(6.0, 6.8, 6.7951999999999995)","(2.2, 2.54, 2.520516129032258)","(16.0, 21.0, 19.555555555555557)","(8.0, 9.4, 9.306896551724138)","(12.0, 15.0, 14.847222222222221)"
07-01-2023 13:35:35.285220,"(3.8, 4.6, 4.54378947368421)","(6.0, 6.8, 6.7949790794979075)","(2.2, 2.54, 2.520516129032258)","(16.0, 21.0, 19.454545454545453)","(8.0, 9.6, 9.386666666666667)","(12.0, 15.0, 14.34375)"
07-01-2023 13:35:36.265231,"(3.8, 4.6, 4.542105263157895)","(6.0, 6.8, 6.784920634920635)","(2.2, 2.54, 2.525953488372093)","(16.0, 21.0, 19.454545454545453)","(8.0, 9.6, 9.381818181818181)","(12.0, 15.0, 14.716216216216216)"
07-01-2023 13:35:37.227436,"(3.8, 4.6, 4.551421188630491)","(6.0, 6.8, 6.79375)","(2.2, 2.54, 2.514222222222222)","(16.0, 21.0, 19.25)","(8.0, 9.6, 9.381818181818181)","(12.0, 15.0, 14.716216216216216)"
07-01-2023 13:35:38.347241,"(3.8, 4.6, 4.553208556149732)","(6.0, 7.0, 6.911949685534591)","(2.2, 2.54, 2.5211042944785276)","(16.0, 21.0, 19.951219512195124)","(8.0, 9.6, 9.375438596491227)","(12.0, 15.0, 14.495412844036696)"
07-01-2023 13:35:39.335616,"(3.8, 4.6, 4.551086956521739)","(6.0, 7.0, 6.866666666666666)","(2.2, 2.54, 2.5211042944785276)","(16.0, 20.0, 19.81818181818182)","(8.0, 9.6, 9.542105263157895)","(12.0, 14.5, 14.734317343173432)"
07-01-2023 13:35:40.293676,"(3.8, 4.6, 4.559868421052632)","(6.0, 7.0, 6.927167630057803)","(2.2, 2.54, 2.519710144927536)","(16.0, 21.0, 20.15)","(8.0, 9.6, 9.542105263157895)","(12.0, 15.0, 14.722007722007723)"
07-01-2023 13:35:41.305201,"(3.8, 4.6, 4.562917933130699)","(6.0, 7.0, 6.927167630057803)","(2.2, 2.54, 2.512)","(16.0, 21.0, 18.45)","(8.0, 9.6, 9.542105263157895)","(12.0, 15.0, 14.722007722007723)"
07-01-2023 13:35:42.262927,"(3.8, 4.6, 4.56453488372093)","(6.0, 7.0, 6.877669902912621)","(2.2, 2.54, 2.512)","(16.0, 21.0, 20.433962264150942)","(8.0, 9.6, 9.129793510324482)","(12.0, 15.0, 14.722007722007723)"
07-01-2023 13:35:43.290922,"(3.8, 4.6, 4.562848297213622)","(6.0, 7.0, 6.923170731707317)","(2.2, 2.5, 2.483026706231454)","(16.0, 21.0, 20.528301886792452)","(8.0, 9.2, 9.129793510324482)","(12.0, 15.0, 14.722007722007723)"
07-01-2023 13:35:44.317597,"(3.8, 4.6, 4.561661341853035)","(6.0, 7.0, 6.952112676056338)","(2.2, 2.5, 2.483026706231454)","(16.0, 21.0, 20.528301886792452)","(8.0, 9.2, 9.129793510324482)","(12.0, 15.0, 14.722007722007723)"
07-01-2023 13:35:45.223744,"(3.8, 4.6, 4.561038961038961)","(6.0, 7.0, 6.954362416107383)","(2.2, 2.5, 2.48309403437816)","(16.0, 21.0, 20.528301886792452)","(8.0, 9.2, 9.129793510324482)","(12.0, 15.0, 14.741176470588236)"
07-01-2023 13:35:46.208209,"(3.8, 4.6, 4.564356435643564)","(6.0, 7.0, 6.954362416107383)","(2.2, 2.5, 2.483221052631579)","(16.0, 21.0, 20.528301886792452)","(8.0, 9.2, 9.129793510324482)","(12.0, 15.0, 14.741176470588236)"
07-01-2023 13:35:47.155227,"(3.8, 4.6, 4.577844311377246)","(6.0, 7.0, 6.964766839378238)","(2.2, 2.5, 2.4832147562582345)","(16.0, 21.0, 20.528301886792452)","(8.0, 9.2, 9.126315789473685)","(12.0, 15.0, 14.405405405405405)"
07-01-2023 13:35:48.041761,"(3.8, 4.6, 4.577844311377246)","(6.0, 7.0, 6.964766839378238)","(2.2, 2.5, 2.482273381294964)","(16.0, 21.0, 20.528301886792452)","(8.0, 9.2, 9.126315789473685)","(12.0, 15.0, 14.405405405405405)"
07-01-2023 13:35:49.041041,"(3.8, 4.6, 4.577844311377246)","(6.0, 7.0, 6.964766839378238)","(2.2, 2.5, 2.482358208955224)","(16.0, 21.0, 19.666666666666668)","(8.0, 9.2, 9.131081081081081)","(12.0, 15.0, 14.405405405405405)"
07-01-2023 13:35:50.062525,"(3.8, 4.6, 4.573446327683616)","(6.0, 7.0, 6.961797752808989)","(2.2, 2.5, 2.48)","(16.0, 21.0, 20.0)","(8.0, 9.6, 9.4625)","(12.0, 15.0, 14.405405405405405)"
07-01-2023 13:35:51.129180,"(3.8, 4.4, 4.3960084033613445)","(6.0, 7.0, 6.964766839378238)","(2.2, 2.48, 2.471862643080125)","(16.0, 21.0, 20.571428571428573)","(8.0, 9.6, 9.580327868852459)","(12.0, 15.0, 14.463414634146341)"
07-01-2023 13:35:52.084384,"(3.8, 4.4, 4.396625222024867)","(6.0, 7.0, 6.973122529644269)","(2.2, 2.48, 2.471862643080125)","(16.0, 21.0, 20.571428571428573)","(8.0, 9.6, 9.441666666666666)","(12.0, 15.0, 14.50561797752809)"
07-01-2023 13:35:52.976570,"(3.8, 4.4, 4.397649186256782)","(6.0, 7.2, 7.067942583732058)","(2.2, 2.48, 2.472459016393443)","(16.0, 21.0, 20.571428571428573)","(8.0, 9.6, 9.441666666666666)","(12.0, 15.0, 14.50561797752809)"
07-01-2023 13:35:54.031605,"(3.8, 4.4, 4.3968750000000005)","(6.0, 7.2, 7.067942583732058)","(2.2, 2.48, 2.4648441247002397)","(16.0, 22.0, 20.307692307692307)","(8.0, 9.6, 9.298823529411765)","(12.0, 15.0, 14.50561797752809)"
07-01-2023 13:35:54.956031,"(3.8, 4.5, 4.443760984182776)","(6.0, 7.2, 7.066666666666666)","(2.2, 2.48, 2.4648441247002397)","(16.0, 22.0, 20.307692307692307)","(8.0, 9.6, 9.32)","(12.0, 15.0, 14.022222222222222)"
07-01-2023 13:35:55.942002,"(3.8, 4.4, 4.397566909975669)","(6.0, 7.2, 7.066666666666666)","(2.2, 2.48, 2.4682577565632458)","(16.0, 22.0, 20.307692307692307)","(8.0, 9.6, 9.32)","(12.0, 15.0, 14.022222222222222)"
07-01-2023 13:35:56.992362,"(3.8, 4.4, 4.397566909975669)","(6.0, 7.2, 7.070319634703196)","(2.2, 2.48, 2.470516717325228)","(16.0, 22.0, 20.307692307692307)","(8.0, 9.6, 9.32)","(12.0, 15.0, 14.022222222222222)"
07-01-2023 13:35:58.046697,"(3.8, 4.4, 4.397101449275363)","(6.0, 7.2, 7.070319634703196)","(2.2, 2.48, 2.470516717325228)","(16.0, 22.0, 20.307692307692307)","(8.5, 9.6, 9.32)","(12.0, 15.0, 14.137254901960784)"
07-01-2023 13:35:59.030620,"(3.8, 4.4, 4.397101449275363)","(6.0, 7.2, 7.070319634703196)","(2.2, 2.48, 2.4694794520547947)","(16.0, 22.0, 20.307692307692307)","(8.5, 9.6, 9.32)","(12.0, 15.0, 14.137254901960784)"
07-01-2023 13:36:00.026942,"(3.8, 4.5, 4.419512195121952)","(6.0, 7.2, 7.009395973154362)","(2.2, 2.46, 2.4560485268630847)","(16.0, 22.0, 20.5)","(8.5, 9.6, 9.323529411764705)","(12.0, 15.0, 14.56)"
07-01-2023 13:36:00.986002,"(3.8, 4.5, 4.415384615384616)","(6.0, 7.2, 7.080365296803653)","(2.2, 2.46, 2.4586585365853657)","(16.0, 22.0, 20.666666666666668)","(8.5, 9.6, 9.323529411764705)","(12.0, 15.0, 14.56)"
07-01-2023 13:36:01.898784,"(3.8, 4.5, 4.435361216730038)","(6.0, 7.2, 7.080365296803653)","(2.2, 2.48, 2.4668669527896996)","(16.0, 22.0, 20.63157894736842)","(8.5, 9.6, 9.415686274509804)","(12.0, 15.0, 14.56)"
07-01-2023 13:36:02.889258,"(3.8, 4.5, 4.4663551401869155)","(6.0, 7.2, 7.077570093457944)","(2.2, 2.48, 2.460718954248366)","(16.0, 22.0, 20.266666666666666)","(8.5, 9.6, 9.240201005025126)","(12.0, 15.0, 14.228571428571428)"
07-01-2023 13:36:03.947592,"(3.8, 4.5, 4.465301204819277)","(6.0, 7.2, 7.138785046728972)","(2.2, 2.48, 2.4608461538461537)","(16.0, 22.0, 20.266666666666666)","(8.5, 9.4, 9.251315789473685)","(12.0, 14.5, 14.140625)"
07-01-2023 13:36:04.987463,"(3.8, 4.4, 4.3971671388101985)","(6.0, 7.2, 7.141092636579573)","(2.2, 2.48, 2.463305785123967)","(16.0, 22.0, 20.266666666666666)","(8.5, 9.4, 9.251315789473685)","(12.0, 14.5, 14.109756097560975)"
07-01-2023 13:36:05.937569,"(3.8, 4.5, 4.46228287841191)","(6.0, 7.2, 7.146781115879828)","(2.2, 2.48, 2.463305785123967)","(16.0, 22.0, 20.266666666666666)","(8.5, 9.4, 9.264670658682634)","(12.0, 14.5, 14.042857142857143)"
07-01-2023 13:36:06.864235,"(3.8, 4.5, 4.462653562653562)","(6.0, 7.2, 7.146781115879828)","(2.2, 2.48, 2.463643724696356)","(16.0, 22.0, 20.266666666666666)","(8.5, 9.4, 9.25531914893617)","(12.0, 14.5, 14.042857142857143)"
07-01-2023 13:36:07.881781,"(3.8, 4.5, 4.462653562653562)","(6.0, 7.2, 7.1464362850971925)","(2.2, 2.48, 2.4658245614035086)","(16.0, 22.0, 20.266666666666666)","(8.5, 9.4, 9.277227722772277)","(12.0, 14.5, 14.109756097560975)"
07-01-2023 13:36:08.835976,"(3.8, 4.4, 4.387105263157895)","(6.0, 7.2, 7.141784037558685)","(2.2, 2.48, 2.4625352112676056)","(16.0, 22.0, 20.266666666666666)","(8.5, 9.4, 9.277227722772277)","(12.0, 14.5, 14.409803921568628)"
07-01-2023 13:36:09.842415,"(3.8, 4.4, 4.387123287671233)","(6.0, 7.2, 7.142191142191142)","(2.2, 2.48, 2.4649425287356324)","(16.0, 22.0, 20.266666666666666)","(8.5, 9.4, 9.265546218487394)","(12.0, 14.5, 14.409803921568628)"
07-01-2023 13:36:10.837108,"(3.8, 4.4, 4.388333333333334)","(6.0, 7.2, 7.142191142191142)","(2.2, 2.48, 2.4649425287356324)","(16.0, 22.0, 20.266666666666666)","(8.5, 9.4, 9.329661016949153)","(12.0, 14.5, 14.409803921568628)"
07-01-2023 13:36:11.764817,"(3.8, 4.4, 4.378461538461539)","(6.0, 7.2, 7.14052757793765)","(2.2, 2.48, 2.470752688172043)","(16.0, 22.0, 20.266666666666666)","(8.5, 9.4, 9.259322033898306)","(12.0, 14.5, 14.409803921568628)"
07-01-2023 13:36:12.735241,"(3.8, 4.5, 4.419811320754717)","(6.0, 7.2, 7.159173126614987)","(2.2, 2.48, 2.460888888888889)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.4, 9.257142857142858)","(12.0, 14.5, 14.404166666666667)"
07-01-2023 13:36:13.782016,"(3.8, 4.6, 4.52409381663113)","(6.0, 7.2, 7.159173126614987)","(2.2, 2.48, 2.4690322580645163)","(16.0, 22.0, 20.761904761904763)","(8.5, 9.4, 9.252813852813853)","(12.0, 14.5, 14.404166666666667)"
07-01-2023 13:36:14.724648,"(3.8, 4.6, 4.523399558498896)","(6.0, 7.2, 7.1801169590643275)","(2.2, 2.48, 2.4690322580645163)","(16.0, 22.0, 20.761904761904763)","(8.5, 9.4, 9.234538152610442)","(12.0, 14.5, 13.220873786407767)"
07-01-2023 13:36:15.780355,"(3.8, 4.6, 4.523144104803493)","(6.0, 7.2, 7.1801169590643275)","(2.2, 2.48, 2.4743283582089552)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.4, 9.29004739336493)","(12.0, 13.5, 13.20959595959596)"
07-01-2023 13:36:16.756399,"(3.8, 4.6, 4.523144104803493)","(6.0, 7.2, 7.183333333333334)","(2.2, 2.48, 2.4724752475247525)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.4, 9.292592592592593)","(12.0, 13.5, 13.203208556149733)"
07-01-2023 13:36:17.841390,"(3.8, 4.6, 4.524593967517402)","(6.0, 7.2, 7.183333333333334)","(2.2, 2.48, 2.476827956989247)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.4, 9.30188679245283)","(12.0, 13.5, 13.203208556149733)"
07-01-2023 13:36:18.881082,"(3.8, 4.6, 4.524593967517402)","(6.0, 7.2, 7.183333333333334)","(2.2, 2.48, 2.4781723237597912)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.4, 9.30188679245283)","(12.0, 13.5, 13.203208556149733)"
07-01-2023 13:36:19.882479,"(3.8, 4.6, 4.524311926605504)","(6.0, 7.2, 7.196875)","(2.2, 2.48, 2.478177083333333)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.4, 9.30188679245283)","(12.0, 13.5, 13.203208556149733)"
07-01-2023 13:36:20.861738,"(3.8, 4.6, 4.517597765363129)","(6.0, 7.2, 7.1945205479452055)","(2.2, 2.5, 2.4803709949409782)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.4, 9.36271186440678)","(12.0, 13.5, 13.186440677966102)"
07-01-2023 13:36:21.781538,"(3.8, 4.5, 4.469325153374233)","(6.0, 7.0, 6.844671532846715)","(2.2, 2.5, 2.4803709949409782)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.4, 9.36271186440678)","(12.0, 13.5, 13.186440677966102)"
07-01-2023 13:36:22.764675,"(3.8, 4.5, 4.469325153374233)","(6.0, 7.0, 6.842603550295858)","(2.2, 2.5, 2.482932551319648)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.4, 9.473170731707317)","(12.0, 13.5, 13.186440677966102)"
07-01-2023 13:36:23.731560,"(3.8, 4.5, 4.469325153374233)","(6.0, 7.0, 6.84024024024024)","(2.2, 2.5, 2.472579505300353)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.8, 9.517391304347827)","(12.0, 13.5, 13.186440677966102)"
07-01-2023 13:36:24.674922,"(3.8, 4.5, 4.469040247678019)","(6.0, 7.0, 6.835032679738562)","(2.2, 2.48, 2.4777456647398846)","(16.0, 22.0, 21.365853658536587)","(8.5, 9.8, 9.601600000000001)","(12.0, 13.5, 13.286713286713287)"
07-01-2023 13:36:25.739744,"(3.8, 4.5, 4.473118279569893)","(6.0, 7.0, 6.835032679738562)","(2.2, 2.48, 2.4780655226209047)","(16.0, 22.0, 21.365853658536587)","(8.5, 9.8, 9.601600000000001)","(12.0, 13.5, 13.286713286713287)"
07-01-2023 13:36:26.837019,"(3.8, 4.5, 4.4860759493670885)","(6.0, 7.0, 6.839197166469893)","(2.2, 2.5, 2.480445205479452)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.8, 9.727272727272727)","(12.0, 13.5, 13.331168831168831)"
07-01-2023 13:36:27.717960,"(3.8, 4.6, 4.492121212121212)","(6.0, 7.0, 6.839197166469893)","(2.2, 2.5, 2.469708222811671)","(16.0, 22.0, 20.916666666666668)","(8.5, 10.0, 9.727272727272727)","(12.0, 13.5, 13.331168831168831)"
07-01-2023 13:36:28.747171,"(3.8, 4.6, 4.492121212121212)","(6.0, 7.0, 6.839197166469893)","(2.2, 2.5, 2.469708222811671)","(16.0, 22.0, 20.916666666666668)","(8.5, 10.0, 9.727272727272727)","(12.0, 13.5, 13.378504672897197)"
07-01-2023 13:36:29.693068,"(3.8, 4.6, 4.514448669201521)","(6.0, 7.0, 6.822784810126582)","(2.2, 2.48, 2.469607843137255)","(16.0, 22.0, 20.916666666666668)","(8.5, 10.0, 9.727272727272727)","(12.0, 13.5, 13.368686868686869)"
07-01-2023 13:36:30.589131,"(3.8, 4.6, 4.5127906976744185)","(6.0, 7.0, 6.822950819672131)","(2.2, 2.48, 2.470392749244713)","(16.0, 22.0, 20.916666666666668)","(8.5, 9.8, 9.618181818181819)","(12.0, 13.5, 13.380733944954128)"
07-01-2023 13:36:31.735977,"(3.8, 4.6, 4.509163346613546)","(6.0, 7.0, 6.822950819672131)","(2.2, 2.48, 2.4692372881355933)","(16.0, 22.0, 20.05)","(8.5, 9.8, 9.58876404494382)","(12.0, 13.5, 13.380184331797235)"
07-01-2023 13:36:32.815570,"(3.8, 4.6, 4.5155797101449275)","(6.0, 7.0, 6.822950819672131)","(2.2, 2.48, 2.468657844990548)","(16.0, 22.0, 20.05)","(8.5, 9.8, 9.58876404494382)","(12.0, 13.5, 13.476439790575917)"
07-01-2023 13:36:33.792748,"(3.8, 4.6, 4.5155797101449275)","(6.0, 7.0, 6.828571428571428)","(2.2, 2.48, 2.468657844990548)","(16.0, 22.0, 20.05)","(8.5, 9.8, 9.593406593406595)","(12.0, 13.5, 13.57)"
07-01-2023 13:36:34.740380,"(3.8, 4.6, 4.511894273127753)","(6.0, 7.0, 6.654511970534069)","(2.2, 2.48, 2.470043859649123)","(16.0, 22.0, 20.05)","(8.5, 9.8, 9.593406593406595)","(12.0, 14.0, 13.787128712871286)"
07-01-2023 13:36:35.715790,"(3.8, 4.6, 4.518025751072961)","(6.0, 7.0, 6.658287795992714)","(2.2, 2.48, 2.4712)","(16.0, 22.0, 20.05)","(8.5, 9.8, 9.602298850574714)","(12.0, 14.0, 13.821428571428571)"
07-01-2023 13:36:36.663589,"(3.8, 4.6, 4.518025751072961)","(6.0, 6.8, 6.7697674418604645)","(2.2, 2.48, 2.4731063829787234)","(16.0, 22.0, 20.05)","(8.5, 9.8, 9.664566929133859)","(12.0, 14.0, 13.811827956989248)"
07-01-2023 13:36:37.630107,"(3.8, 4.6, 4.5123853211009175)","(6.0, 6.8, 6.776146788990825)","(2.2, 2.48, 2.4765034965034967)","(16.0, 22.0, 20.05)","(8.5, 9.8, 9.664566929133859)","(12.0, 14.0, 13.9)"
07-01-2023 13:36:38.671046,"(3.8, 4.6, 4.522267206477733)","(6.0, 6.8, 6.783157894736842)","(2.2, 2.5, 2.481132075471698)","(16.0, 22.0, 20.05)","(8.5, 9.8, 9.664566929133859)","(12.0, 14.0, 13.9)"
07-01-2023 13:36:39.641895,"(3.8, 4.6, 4.5150442477876105)","(6.0, 6.8, 6.791208791208791)","(2.2, 2.5, 2.480905233380481)","(16.0, 22.0, 20.05)","(8.5, 9.8, 9.661290322580646)","(12.0, 14.0, 13.9)"
07-01-2023 13:36:40.619714,"(3.8, 4.6, 4.5150442477876105)","(6.0, 6.8, 6.79047619047619)","(2.2, 2.5, 2.4820954907161803)","(16.0, 22.0, 20.05)","(8.5, 9.8, 9.661290322580646)","(12.0, 14.0, 13.902234636871508)"
07-01-2023 13:36:41.657368,"(3.8, 4.6, 4.512727272727273)","(6.0, 6.8, 6.79047619047619)","(2.2, 2.5, 2.481270358306189)","(16.0, 22.0, 20.05)","(8.5, 9.8, 9.661290322580646)","(12.0, 14.0, 13.902234636871508)"
07-01-2023 13:36:42.745406,"(3.8, 4.6, 4.5175824175824175)","(6.0, 6.8, 6.792039800995025)","(2.2, 2.5, 2.4848)","(16.0, 22.0, 20.186046511627907)","(8.5, 9.8, 9.672268907563026)","(12.0, 14.0, 13.932432432432432)"
07-01-2023 13:36:43.666002,"(3.8, 4.6, 4.5175824175824175)","(6.0, 6.8, 6.792039800995025)","(2.2, 2.5, 2.486803738317757)","(16.0, 22.0, 20.375)","(8.5, 9.8, 9.672268907563026)","(12.0, 14.0, 13.933920704845814)"
07-01-2023 13:36:44.649654,"(3.8, 4.5, 4.490801886792453)","(6.0, 6.8, 6.793191489361702)","(2.2, 2.5, 2.492067415730337)","(16.0, 22.0, 20.097560975609756)","(8.5, 9.8, 9.672268907563026)","(12.0, 14.0, 14.324742268041238)"
07-01-2023 13:36:45.578542,"(3.8, 4.6, 4.53214990138067)","(6.0, 6.8, 6.792825112107623)","(2.2, 2.5, 2.497614138438881)","(16.0, 22.0, 20.097560975609756)","(8.5, 9.8, 9.653125000000001)","(12.0, 14.5, 14.324742268041238)"
07-01-2023 13:36:46.503282,"(3.8, 4.6, 4.53214990138067)","(6.0, 6.8, 6.792660550458716)","(2.2, 2.5, 2.497614138438881)","(16.0, 22.0, 20.097560975609756)","(8.5, 9.8, 9.567901234567902)","(12.0, 14.5, 14.349557522123893)"
07-01-2023 13:36:47.588284,"(3.8, 4.5, 4.477011494252873)","(6.0, 6.8, 6.792660550458716)","(2.2, 2.5, 2.497221269296741)","(16.0, 22.0, 20.44)","(8.5, 9.8, 9.53888888888889)","(12.0, 14.5, 14.349557522123893)"
07-01-2023 13:36:48.584803,"(3.8, 4.6, 4.508943089430894)","(6.0, 6.8, 6.792660550458716)","(2.2, 2.5, 2.4978776978417265)","(16.0, 22.0, 20.44)","(8.5, 9.8, 9.53888888888889)","(12.0, 14.5, 14.349557522123893)"
07-01-2023 13:36:49.533727,"(3.8, 4.6, 4.511666666666667)","(6.0, 6.8, 6.792660550458716)","(2.2, 2.5, 2.4978776978417265)","(16.0, 22.0, 20.304347826086957)","(8.5, 9.8, 9.553846153846154)","(12.0, 14.5, 14.301526717557252)"
07-01-2023 13:36:50.575960,"(3.8, 4.6, 4.494)","(6.0, 6.8, 6.7912568306010925)","(2.2, 2.5, 2.4995156695156697)","(16.0, 22.0, 20.304347826086957)","(8.5, 9.8, 9.571428571428571)","(12.0, 14.5, 14.487654320987655)"
07-01-2023 13:36:51.581047,"(3.8, 4.5, 4.486715867158671)","(6.0, 6.8, 6.7912568306010925)","(2.2, 2.5, 2.490664605873261)","(16.0, 22.0, 20.304347826086957)","(8.5, 9.8, 9.589473684210526)","(12.0, 14.5, 14.49)"
07-01-2023 13:36:52.565828,"(3.8, 4.5, 4.486715867158671)","(6.0, 7.0, 6.82013422818792)","(2.2, 2.5, 2.489899569583931)","(16.0, 22.0, 20.375)","(8.5, 9.8, 9.589473684210526)","(12.0, 14.5, 14.49)"
07-01-2023 13:36:53.443813,"(3.8, 4.5, 4.484210526315789)","(6.0, 7.0, 6.82)","(2.2, 2.5, 2.4903735024665257)","(16.0, 22.0, 20.375)","(8.5, 9.8, 9.589473684210526)","(12.0, 15.0, 14.902654867256636)"
07-01-2023 13:36:54.409986,"(3.8, 4.5, 4.484210526315789)","(6.0, 7.0, 6.8196850393700785)","(2.2, 2.5, 2.4916074450084604)","(16.0, 22.0, 20.375)","(8.5, 9.8, 9.589473684210526)","(12.0, 15.0, 14.902654867256636)"
07-01-2023 13:36:55.435349,"(3.8, 4.5, 4.499481865284974)","(6.0, 7.0, 6.8196850393700785)","(2.2, 2.5, 2.4929924242424244)","(16.0, 22.0, 20.375)","(8.5, 9.8, 9.533333333333333)","(12.0, 15.0, 14.93956043956044)"
07-01-2023 13:36:56.352682,"(3.8, 4.5, 4.499481865284974)","(6.0, 7.0, 6.8196850393700785)","(2.2, 2.5, 2.4929924242424244)","(16.0, 22.0, 20.375)","(8.5, 9.8, 9.533333333333333)","(12.0, 15.0, 14.93956043956044)"
07-01-2023 13:36:57.346080,"(3.8, 4.6, 4.510326086956522)","(6.0, 7.0, 6.693103448275862)","(2.2, 2.48, 2.466585956416465)","(16.0, 22.0, 20.375)","(8.5, 10.0, 9.766666666666667)","(12.0, 15.0, 14.983240223463687)"
07-01-2023 13:36:58.403525,"(3.8, 4.6, 4.489447236180904)","(6.0, 6.8, 6.734210526315789)","(2.2, 2.48, 2.4686834733893557)","(16.0, 22.0, 20.375)","(8.5, 10.0, 9.775)","(12.0, 15.0, 14.983240223463687)"
07-01-2023 13:36:59.279169,"(3.8, 4.6, 4.49660107334526)","(6.0, 6.8, 6.734210526315789)","(2.2, 2.48, 2.4686834733893557)","(16.0, 22.0, 20.375)","(8.5, 10.0, 9.775)","(12.0, 15.0, 14.983240223463687)"
07-01-2023 13:37:00.307644,"(3.8, 4.5, 4.499270072992701)","(6.0, 6.8, 6.734210526315789)","(2.2, 2.48, 2.4757894736842103)","(16.0, 22.0, 21.303571428571427)","(8.5, 10.0, 9.775)","(12.0, 15.0, 14.983240223463687)"
07-01-2023 13:37:01.371176,"(3.8, 4.6, 4.504615384615384)","(6.0, 6.8, 6.734210526315789)","(2.2, 2.48, 2.481808510638298)","(16.0, 22.0, 21.303571428571427)","(8.5, 10.0, 9.71875)","(12.0, 15.0, 14.477653631284916)"
07-01-2023 13:37:02.341952,"(3.8, 4.6, 4.54009009009009)","(6.0, 6.8, 6.704186046511627)","(2.2, 2.5, 2.481808510638298)","(16.0, 22.0, 20.566666666666666)","(8.5, 9.8, 9.641304347826088)","(12.0, 14.5, 14.961538461538462)"
07-01-2023 13:37:03.277364,"(3.8, 4.6, 4.537859007832898)","(6.0, 6.8, 6.7005405405405405)","(2.2, 2.5, 2.470507880910683)","(16.0, 21.0, 20.566666666666666)","(8.5, 10.0, 9.883870967741936)","(12.0, 15.5, 14.722222222222221)"
07-01-2023 13:37:04.258883,"(3.8, 4.6, 4.53562091503268)","(6.0, 6.8, 6.685)","(2.2, 2.5, 2.4743763213530654)","(16.0, 21.0, 20.38095238095238)","(8.5, 10.0, 9.92)","(12.0, 15.5, 14.670212765957446)"
07-01-2023 13:37:05.342366,"(3.8, 4.6, 4.5327327327327325)","(6.0, 6.8, 6.664761904761905)","(2.2, 2.5, 2.4810526315789474)","(16.0, 21.0, 20.363636363636363)","(8.5, 10.0, 9.92)","(12.0, 15.5, 14.670212765957446)"
07-01-2023 13:37:06.268366,"(3.8, 4.6, 4.532934131736527)","(6.0, 6.8, 6.6781115879828326)","(2.2, 2.5, 2.4810526315789474)","(16.0, 21.0, 20.363636363636363)","(8.5, 10.0, 9.957831325301205)","(12.0, 15.5, 15.16566265060241)"
07-01-2023 13:37:07.272692,"(3.8, 4.6, 4.528880866425992)","(6.0, 6.8, 6.672164948453608)","(2.2, 2.5, 2.4885714285714284)","(16.0, 21.0, 20.875)","(8.5, 10.5, 9.6)","(12.0, 15.5, 14.98473282442748)"
07-01-2023 13:37:08.259597,"(3.8, 4.6, 4.50427807486631)","(6.0, 6.8, 6.678)","(2.2, 2.52, 2.5156477561388653)","(16.0, 21.0, 20.75)","(8.5, 9.6, 9.542857142857143)","(12.0, 15.0, 15.28125)"
07-01-2023 13:37:09.265890,"(3.9, 4.5, 4.496206896551724)","(6.0, 6.6, 6.5961783439490445)","(2.2, 2.52, 2.517047539616347)","(17.0, 21.0, 20.7)","(8.5, 9.6, 9.542857142857143)","(12.0, 15.5, 15.28125)"
07-01-2023 13:37:10.322594,"(3.9, 4.5, 4.492881355932203)","(6.0, 6.8, 6.756284153005464)","(2.2, 2.52, 2.5182800284292823)","(17.0, 21.0, 20.25)","(8.5, 9.6, 9.512244897959183)","(12.0, 15.5, 14.857142857142858)"
07-01-2023 13:37:11.357034,"(3.9, 4.5, 4.484259259259259)","(6.0, 7.0, 6.631854379977247)","(2.2, 2.52, 2.5182800284292823)","(17.0, 21.0, 20.25)","(8.5, 9.6, 9.489855072463769)","(12.0, 15.0, 14.9)"
07-01-2023 13:37:12.285945,"(3.9, 4.5, 4.482978723404256)","(6.0, 7.0, 6.613708690330477)","(2.2, 2.52, 2.518631503920171)","(17.0, 21.0, 20.25)","(8.5, 9.6, 9.514814814814814)","(12.0, 15.0, 14.9)"
