,Scotch Queen,Instant Gold,Free At Night,Showtime Joe,Drop Anchor,Sunshine Girl,Princess Waters,Hidden Radar
07-12-2022 19:45:35.270109,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.325)","(3.0, 4.5, 4.275)","(3.1, 4.9, 4.550000000000001)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.841176470588235)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:36.567975,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(3.0, 4.4, 4.2555555555555555)","(3.1, 4.9, 4.550000000000001)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.841176470588235)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:37.775267,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(3.0, 4.5, 4.2555555555555555)","(3.1, 4.9, 4.550000000000001)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:39.056156,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.2555555555555555)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:40.405811,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.275)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:41.789815,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.4, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:43.263566,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:44.752468,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:46.314755,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.175000000000001)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:48.089980,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.4, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:49.858751,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:51.376501,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.175000000000001)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:52.819819,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.4, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:54.239394,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:55.600543,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:56.948438,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.175000000000001)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:58.280118,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.4, 4.175000000000001)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:45:59.622734,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.4, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:00.964975,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:02.318508,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:03.709666,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.175000000000001)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:05.139369,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.4, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:06.506546,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:07.849173,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.1571428571428575)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:09.113210,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:10.361701,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:11.605200,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:12.875002,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.1571428571428575)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:14.128303,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.333333333333334)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:15.367462,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.4, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:16.591554,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 14.833333333333332)"
07-12-2022 19:46:17.857659,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.1571428571428575)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 12.75)"
07-12-2022 19:46:19.127833,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.175000000000001)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 12.75)"
07-12-2022 19:46:20.386882,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.4, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 12.125)"
07-12-2022 19:46:21.665333,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.32)","(2.9, 4.5, 4.277777777777778)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 12.24074074074074)"
07-12-2022 19:46:23.043987,"(16.0, 25.0, 20.285714285714285)","(4.0, 4.4, 4.373333333333334)","(2.9, 4.5, 4.1571428571428575)","(3.1, 4.9, 4.225)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 12.24074074074074)"
07-12-2022 19:46:24.276254,"(16.0, 25.0, 23.08695652173913)","(4.0, 4.4, 4.373333333333334)","(2.9, 4.5, 3.976470588235294)","(3.1, 4.9, 4.669791666666667)","(21.0, 46.0, 42.0)","(101.0, 730.0, 440.0)","(6.0, 9.6, 7.3)","(10.0, 15.5, 12.24074074074074)"
07-12-2022 19:46:25.469999,"(16.0, 25.0, 23.08695652173913)","(4.0, 4.4, 4.373333333333334)","(2.9, 4.4, 3.976470588235294)","(3.1, 4.8, 4.685802469135803)","(21.0, 46.0, 36.833333333333336)","(101.0, 730.0, 711.875)","(6.0, 9.6, 7.254545454545455)","(10.0, 15.5, 12.24074074074074)"
07-12-2022 19:46:26.584345,"(16.0, 25.0, 21.071428571428573)","(4.0, 4.4, 4.373333333333334)","(2.9, 4.4, 4.105263157894737)","(3.1, 4.7, 4.685802469135803)","(21.0, 46.0, 36.833333333333336)","(101.0, 730.0, 711.875)","(6.0, 9.6, 8.2)","(10.0, 15.5, 11.850877192982455)"
07-12-2022 19:46:27.750112,"(16.0, 25.0, 21.071428571428573)","(4.0, 4.4, 4.373333333333334)","(2.9, 4.4, 4.1)","(3.1, 4.7, 4.175)","(21.0, 46.0, 36.833333333333336)","(101.0, 730.0, 711.875)","(6.0, 9.2, 8.2)","(10.0, 15.5, 14.0)"
07-12-2022 19:46:29.003239,"(16.0, 25.0, 21.071428571428573)","(4.0, 4.4, 4.373333333333334)","(2.9, 4.4, 4.1)","(3.1, 4.7, 4.175)","(21.0, 46.0, 36.857142857142854)","(101.0, 730.0, 635.0)","(6.0, 9.2, 7.353846153846154)","(10.0, 14.5, 14.0)"
07-12-2022 19:46:30.318669,"(16.0, 25.0, 19.84375)","(4.0, 4.4, 4.373333333333334)","(2.9, 4.3, 4.095833333333333)","(3.1, 4.7, 4.175)","(21.0, 46.0, 36.857142857142854)","(101.0, 730.0, 635.0)","(6.0, 9.2, 7.353846153846154)","(10.0, 14.5, 14.0)"
07-12-2022 19:46:31.802115,"(16.0, 25.0, 21.18181818181818)","(4.0, 4.4, 4.373913043478261)","(2.9, 4.3, 4.052941176470588)","(3.1, 4.7, 4.175)","(21.0, 46.0, 36.857142857142854)","(101.0, 730.0, 635.0)","(6.0, 9.2, 7.311111111111111)","(10.0, 14.5, 14.0)"
07-12-2022 19:46:33.207257,"(16.0, 25.0, 21.18181818181818)","(4.0, 4.4, 4.285294117647059)","(2.9, 4.3, 4.1375)","(3.1, 4.7, 4.625)","(21.0, 46.0, 36.857142857142854)","(101.0, 730.0, 540.0)","(6.0, 9.2, 7.271428571428571)","(10.0, 14.5, 13.0)"
07-12-2022 19:46:34.518564,"(16.0, 23.0, 22.86111111111111)","(4.0, 4.5, 4.40188679245283)","(2.9, 4.2, 3.908333333333333)","(3.1, 4.7, 4.625)","(21.0, 46.0, 36.303030303030305)","(101.0, 730.0, 636.6666666666666)","(6.0, 9.2, 7.32)","(10.0, 14.5, 12.157894736842104)"
07-12-2022 19:46:35.896259,"(16.0, 24.0, 23.853658536585364)","(4.0, 4.5, 4.437349397590362)","(2.9, 4.2, 3.9416666666666664)","(3.1, 4.7, 4.669117647058824)","(21.0, 46.0, 37.333333333333336)","(101.0, 730.0, 636.6666666666666)","(6.0, 9.0, 8.0)","(10.0, 14.0, 12.157894736842104)"
07-12-2022 19:46:37.230921,"(16.0, 24.0, 23.833333333333332)","(4.0, 4.5, 4.437349397590362)","(2.9, 4.2, 3.9394736842105265)","(3.1, 4.7, 4.641666666666667)","(21.0, 44.0, 39.0)","(101.0, 730.0, 543.3333333333333)","(6.0, 8.8, 8.0)","(10.0, 14.0, 12.020833333333334)"
07-12-2022 19:46:38.516234,"(16.0, 23.0, 22.86111111111111)","(4.0, 4.5, 4.437349397590362)","(2.9, 4.2, 3.8666666666666667)","(3.1, 4.7, 4.566666666666666)","(21.0, 42.0, 36.22222222222222)","(101.0, 730.0, 450.0)","(6.0, 8.8, 8.0)","(10.0, 14.0, 12.020833333333334)"
07-12-2022 19:46:39.843240,"(16.0, 23.0, 22.25)","(4.0, 4.5, 4.437349397590362)","(2.9, 4.1, 3.907142857142857)","(3.1, 4.7, 4.175)","(21.0, 44.0, 36.25806451612903)","(101.0, 730.0, 450.0)","(6.0, 8.8, 8.0)","(10.0, 14.0, 12.020833333333334)"
07-12-2022 19:46:41.148515,"(16.0, 22.0, 19.318181818181817)","(4.0, 4.5, 4.437349397590362)","(2.9, 4.1, 3.876923076923077)","(3.1, 4.6, 4.175)","(21.0, 44.0, 36.25806451612903)","(101.0, 730.0, 638.3333333333334)","(6.0, 8.8, 8.0)","(10.0, 14.0, 12.020833333333334)"
07-12-2022 19:46:42.488271,"(16.0, 23.0, 21.0)","(4.0, 4.5, 4.437349397590362)","(2.9, 4.0, 3.911111111111111)","(3.1, 4.6, 4.546875)","(21.0, 44.0, 36.25)","(101.0, 730.0, 668.8888888888889)","(6.0, 8.8, 7.269565217391304)","(10.0, 14.0, 12.020833333333334)"
07-12-2022 19:46:43.954299,"(16.0, 23.0, 21.0)","(4.0, 4.5, 4.437349397590362)","(2.9, 4.0, 3.9666666666666663)","(3.1, 4.6, 4.546875)","(21.0, 44.0, 36.25)","(101.0, 730.0, 641.6666666666666)","(6.0, 8.8, 7.269565217391304)","(10.0, 14.0, 11.88888888888889)"
07-12-2022 19:46:45.392406,"(16.0, 23.0, 20.9)","(4.0, 4.5, 4.437349397590362)","(2.9, 4.1, 3.894871794871795)","(3.1, 4.6, 4.564583333333333)","(21.0, 44.0, 36.25)","(101.0, 730.0, 597.5)","(6.0, 8.8, 7.288888888888889)","(10.0, 14.0, 11.88888888888889)"
07-12-2022 19:46:46.604185,"(16.0, 23.0, 20.9)","(4.0, 4.5, 4.437349397590362)","(2.9, 4.2, 3.710344827586207)","(3.1, 4.6, 4.588513513513513)","(21.0, 44.0, 36.25)","(101.0, 730.0, 641.6666666666666)","(6.0, 8.8, 7.28)","(10.0, 14.0, 11.657894736842104)"
07-12-2022 19:46:47.925655,"(16.0, 23.0, 21.78846153846154)","(4.0, 4.5, 4.433333333333334)","(2.9, 4.0, 3.707692307692308)","(3.1, 4.6, 4.561904761904762)","(21.0, 44.0, 36.19047619047619)","(101.0, 730.0, 602.5)","(6.0, 8.8, 7.24)","(10.0, 13.5, 11.657894736842104)"
07-12-2022 19:46:49.206293,"(16.0, 23.0, 21.78846153846154)","(4.0, 4.5, 4.433333333333334)","(2.9, 4.0, 3.763157894736842)","(3.1, 4.6, 4.225)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 666.25)","(6.0, 8.8, 7.800000000000001)","(10.0, 13.5, 11.568181818181818)"
07-12-2022 19:46:50.509290,"(16.0, 23.0, 21.78846153846154)","(4.0, 4.5, 4.433333333333334)","(2.9, 4.0, 3.7857142857142856)","(3.1, 4.6, 4.225)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 666.25)","(6.0, 8.4, 7.28)","(10.0, 13.5, 11.568181818181818)"
07-12-2022 19:46:51.754548,"(16.0, 23.0, 21.8)","(4.0, 4.5, 4.479310344827586)","(2.9, 4.0, 3.826923076923077)","(3.1, 4.6, 4.225)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 673.3333333333333)","(6.0, 8.4, 7.28)","(10.0, 13.5, 11.568181818181818)"
07-12-2022 19:46:52.922493,"(16.0, 23.0, 21.8)","(4.0, 4.8, 4.748275862068965)","(2.9, 3.95, 3.826923076923077)","(3.1, 4.6, 4.225)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 660.0)","(6.0, 8.4, 7.266666666666667)","(10.0, 13.5, 11.568181818181818)"
07-12-2022 19:46:54.090780,"(16.0, 23.0, 21.8)","(4.0, 4.8, 4.748275862068965)","(2.9, 3.95, 3.8125)","(3.1, 4.6, 4.225)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 668.75)","(6.0, 8.2, 7.266666666666667)","(10.0, 13.5, 11.568181818181818)"
07-12-2022 19:46:55.316775,"(16.0, 23.0, 21.8)","(4.0, 4.8, 4.748275862068965)","(2.9, 4.0, 3.8499999999999996)","(3.1, 4.6, 4.225)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 675.5555555555555)","(6.0, 8.2, 7.266666666666667)","(10.0, 13.5, 11.568181818181818)"
07-12-2022 19:46:56.542886,"(16.0, 23.0, 22.485714285714288)","(4.0, 4.8, 4.749152542372881)","(2.9, 4.0, 3.82)","(3.1, 4.6, 4.225)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 675.5555555555555)","(6.0, 8.2, 7.266666666666667)","(10.0, 13.5, 11.568181818181818)"
07-12-2022 19:46:57.774124,"(16.0, 23.0, 22.485714285714288)","(4.0, 4.8, 4.749152542372881)","(2.9, 3.9, 3.82)","(3.1, 4.6, 4.582954545454545)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 675.5555555555555)","(6.0, 8.2, 7.266666666666667)","(10.0, 13.5, 11.568181818181818)"
07-12-2022 19:46:59.026990,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.749152542372881)","(2.9, 3.9, 3.814285714285714)","(3.1, 4.6, 4.59074074074074)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 675.5555555555555)","(6.0, 8.2, 7.4)","(10.0, 13.5, 11.297619047619047)"
07-12-2022 19:47:00.230903,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.749152542372881)","(2.9, 3.9, 3.679411764705882)","(3.1, 4.6, 4.59074074074074)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 589.090909090909)","(6.0, 8.2, 7.4)","(10.0, 13.5, 11.240384615384615)"
07-12-2022 19:47:01.401478,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.749152542372881)","(2.9, 3.9, 3.679411764705882)","(3.1, 4.6, 4.566666666666666)","(21.0, 40.0, 36.12903225806452)","(101.0, 720.0, 589.090909090909)","(6.0, 8.2, 7.3)","(10.0, 13.5, 11.240384615384615)"
07-12-2022 19:47:02.548384,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.749152542372881)","(2.9, 3.9, 3.7285714285714286)","(3.1, 4.6, 4.540909090909091)","(21.0, 40.0, 36.12903225806452)","(101.0, 720.0, 589.090909090909)","(6.0, 8.2, 7.4)","(10.0, 13.5, 11.240384615384615)"
07-12-2022 19:47:03.741651,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.749152542372881)","(2.9, 3.9, 3.7285714285714286)","(3.1, 4.6, 4.491666666666666)","(21.0, 40.0, 36.12903225806452)","(101.0, 720.0, 490.0)","(6.0, 8.2, 7.4)","(10.0, 13.5, 11.240384615384615)"
07-12-2022 19:47:05.008708,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.749152542372881)","(2.9, 3.9, 3.725)","(3.1, 4.6, 4.514285714285714)","(21.0, 40.0, 36.12903225806452)","(101.0, 720.0, 582.0)","(6.0, 8.2, 7.3)","(10.0, 13.5, 11.240384615384615)"
07-12-2022 19:47:06.317144,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.749152542372881)","(2.9, 3.85, 3.75)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.12903225806452)","(101.0, 720.0, 594.5454545454545)","(6.0, 8.2, 7.4)","(10.0, 13.5, 11.240384615384615)"
07-12-2022 19:47:07.597234,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.749152542372881)","(2.9, 3.85, 3.6999999999999997)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.12903225806452)","(101.0, 720.0, 677.7777777777778)","(6.0, 8.2, 7.4)","(10.0, 13.5, 11.240384615384615)"
07-12-2022 19:47:08.803987,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.749152542372881)","(3.0, 3.8, 3.7249999999999996)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 677.7777777777778)","(6.0, 8.2, 7.3)","(10.0, 13.5, 11.240384615384615)"
07-12-2022 19:47:09.988277,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.749152542372881)","(3.0, 3.8, 3.7249999999999996)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 671.25)","(6.0, 8.2, 7.4)","(10.0, 13.5, 12.11111111111111)"
07-12-2022 19:47:11.127089,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.517647058823529)","(3.0, 3.8, 3.6999999999999997)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 617.5)","(6.0, 8.2, 7.4)","(10.0, 13.0, 10.678571428571429)"
07-12-2022 19:47:12.349883,"(16.0, 23.0, 22.6)","(4.0, 4.8, 4.661818181818182)","(3.0, 3.8, 3.6999999999999997)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.12903225806452)","(101.0, 730.0, 685.0)","(6.0, 8.2, 7.3)","(10.0, 13.0, 10.625)"
07-12-2022 19:47:13.613119,"(16.0, 23.0, 22.672727272727272)","(4.0, 4.8, 4.710588235294118)","(3.0, 3.8, 3.6799999999999997)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.09756097560975)","(101.0, 730.0, 685.0)","(6.0, 8.2, 7.4)","(10.0, 13.0, 10.558823529411764)"
07-12-2022 19:47:14.868479,"(16.0, 23.0, 22.76)","(4.0, 4.8, 4.72)","(3.0, 3.8, 3.569230769230769)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.0655737704918)","(101.0, 730.0, 685.0)","(6.0, 8.2, 7.4)","(10.0, 12.5, 10.525316455696203)"
07-12-2022 19:47:16.100841,"(16.0, 23.0, 22.76)","(4.0, 4.8, 4.72)","(3.0, 3.8, 3.588461538461538)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.0655737704918)","(101.0, 730.0, 686.0)","(6.0, 8.2, 7.3)","(10.0, 12.5, 10.527027027027026)"
07-12-2022 19:47:17.308286,"(16.0, 23.0, 22.76)","(4.0, 4.8, 4.714606741573034)","(3.0, 3.8, 3.603333333333333)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.0655737704918)","(101.0, 730.0, 676.25)","(6.0, 8.2, 7.4)","(10.0, 12.5, 10.527027027027026)"
07-12-2022 19:47:18.537733,"(16.0, 23.0, 22.76)","(4.0, 4.8, 4.714606741573034)","(3.0, 3.75, 3.603333333333333)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.0655737704918)","(101.0, 730.0, 676.25)","(6.0, 8.2, 7.4)","(10.0, 12.5, 10.527027027027026)"
07-12-2022 19:47:19.792672,"(16.0, 23.0, 22.76)","(4.0, 4.8, 4.714606741573034)","(3.0, 3.75, 3.6399999999999997)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.0655737704918)","(101.0, 730.0, 682.2222222222222)","(6.0, 8.2, 7.3)","(10.0, 12.5, 10.528985507246377)"
07-12-2022 19:47:21.094132,"(16.0, 23.0, 22.76)","(4.0, 4.8, 4.714606741573034)","(3.0, 3.75, 3.5757142857142856)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.0655737704918)","(101.0, 730.0, 676.25)","(6.0, 8.2, 7.3)","(10.0, 12.5, 10.528985507246377)"
07-12-2022 19:47:22.423074,"(16.0, 23.0, 22.76)","(4.0, 4.8, 4.7155555555555555)","(3.0, 3.75, 3.562307692307692)","(3.1, 4.6, 4.35)","(21.0, 40.0, 36.0655737704918)","(101.0, 730.0, 627.5)","(6.0, 8.2, 7.4)","(10.0, 12.5, 10.528985507246377)"
07-12-2022 19:47:23.763913,"(16.0, 23.0, 22.76)","(4.0, 4.8, 4.7155555555555555)","(3.0, 3.75, 3.5757142857142856)","(3.2, 4.6, 4.35)","(21.0, 40.0, 36.0655737704918)","(101.0, 730.0, 671.4285714285714)","(6.0, 8.2, 7.3)","(10.0, 12.5, 10.528985507246377)"
07-12-2022 19:47:25.049496,"(16.0, 23.0, 22.76)","(4.0, 4.8, 4.7155555555555555)","(3.0, 3.75, 3.5757142857142856)","(3.2, 4.6, 4.35)","(21.0, 40.0, 36.0655737704918)","(101.0, 730.0, 671.4285714285714)","(6.0, 8.2, 7.4)","(10.0, 12.5, 10.528985507246377)"
